station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, HEIGHT_OF_SNOW
-5.5, None, None, None, -10.0, -4.0, 1982-12-11 08:00:00, 2.0
-8.0, None, None, None, -8.0, -2.0, 1982-12-11 18:00:00, 2.0
-6.0, None, 2.0, 2.0, -11.0, -5.0, 1982-12-12 07:10:00, 4.0
-4.0, None, 8.0, 6.0, -5.5, -4.0, 1982-12-12 18:00:00, 10.0
-4.0, None, 13.0, 5.0, -5.0, -3.0, 1982-12-13 07:30:00, 15.0
-1.5, None, 18.0, 5.0, -4.0, -0.5, 1982-12-13 15:30:00, 20.0
-3.5, None, 20.0, 2.0, -3.5, -0.5, 1982-12-14 07:30:00, 21.0
-2.0, None, 1.0, 1.0, -4.0, 0.0, 1982-12-14 16:00:00, 22.0
-1.0, None, 5.0, 5.0, -3.0, 0.0, 1982-12-15 07:30:00, 24.0
0.0, None, 7.0, 2.0, -1.0, 1.0, 1982-12-15 15:30:00, 24.0
0.0, None, None, None, -1.0, 2.0, 1982-12-16 07:30:00, 17.0
2.0, None, None, None, 0.0, 4.0, 1982-12-16 15:30:00, 15.0
-1.0, None, 2.0, 2.0, -1.0, 4.0, 1982-12-17 08:00:00, 17.0
0.0, None, 3.0, 1.0, -1.0, 1.0, 1982-12-17 16:00:00, 18.0
0.0, None, None, None, -1.0, 2.0, 1982-12-18 07:00:00, 16.0
0.0, None, None, None, 0.0, 2.0, 1982-12-18 19:15:00, 14.0
-1.0, None, 1.0, 1.0, -1.0, 1.0, 1982-12-19 07:30:00, 15.0
-1.0, None, None, None, -1.0, 2.0, 1982-12-19 18:00:00, 15.0
-3.0, None, None, None, -3.0, 1.0, 1982-12-20 07:00:00, 15.0
-1.0, None, 2.0, 2.0, -3.0, 0.0, 1982-12-20 16:00:00, 16.0
-2.5, None, 6.0, 4.0, -2.5, 0.0, 1982-12-21 07:30:00, 20.0
-1.0, None, 14.0, 8.0, -2.5, 0.0, 1982-12-21 16:00:00, 27.0
-0.5, None, 3.0, 3.0, -1.5, 1.0, 1982-12-22 07:15:00, 30.0
-0.5, None, None, None, -1.0, 1.0, 1982-12-22 15:45:00, 23.0
-5.0, None, None, None, -5.0, 0.0, 1982-12-23 07:30:00, 23.0
-3.0, None, None, None, -6.0, 0.0, 1982-12-23 16:00:00, 23.0
-1.0, None, None, None, -1.1, 0.0, 1982-12-24 07:30:00, 23.0
-4.0, None, None, None, -10.0, -3.0, 1982-12-24 15:30:00, 23.0
-2.5, None, 6.0, 5.0, -5.0, -0.5, 1982-12-25 18:00:00, 28.0
-1.0, None, 10.0, 4.0, -5.5, 0.0, 1982-12-26 14:00:00, 38.0
-9.0, None, None, None, -9.0, 0.0, 1982-12-27 08:20:00, 38.0
-6.0, None, 1.0, 1.0, -9.0, -2.0, 1982-12-28 06:30:00, 29.0
-7.5, None, None, None, -11.0, -6.0, 1982-12-29 07:30:00, 29.0
-5.0, None, None, None, -8.0, -3.0, 1982-12-29 16:00:00, 29.0
-8.0, None, None, None, -11.0, -4.5, 1982-12-30 07:30:00, 29.0
-5.0, None, None, None, -8.0, -3.0, 1982-12-30 16:00:00, 29.0
-7.0, None, None, None, -8.0, -6.0, 1982-12-31 07:30:00, 29.0
-5.0, None, None, None, -7.0, -4.0, 1982-12-31 16:00:00, 29.0
-8.0, None, None, None, -11.0, -3.0, 1983-01-02 07:00:00, 29.0
-6.0, None, 1.0, 1.0, -8.0, -4.0, 1983-01-02 16:00:00, 30.0
-4.0, None, 6.0, 6.0, -5.5, -1.5, 1983-01-04 07:30:00, 34.0
-2.0, None, None, None, -4.0, -1.0, 1983-01-04 16:00:00, 34.0
-1.5, None, 10.0, 10.0, -2.5, -0.5, 1983-01-05 07:30:00, 43.0
0.0, None, 18.0, 9.0, -1.5, 0.5, 1983-01-05 16:30:00, 52.0
-1.0, None, None, None, -3.0, 0.0, 1983-01-06 07:30:00, 50.0
0.0, None, None, None, -2.0, 1.0, 1983-01-06 15:30:00, 49.0
-0.5, None, 2.0, 2.0, -1.0, 1.0, 1983-01-07 07:30:00, 48.0
1.0, None, None, None, -1.0, 2.0, 1983-01-07 16:00:00, 45.0
0.0, None, None, None, -1.0, 4.0, 1983-01-08 08:00:00, 43.0
-4.0, None, None, None, -5.0, 4.0, 1983-01-09 08:00:00, 40.0
-1.0, None, 15.0, 15.0, -4.0, -1.0, 1983-01-09 18:00:00, 50.0
-1.0, None, 40.0, 25.0, -1.0, 1.0, 1983-01-10 07:30:00, 70.0
1.0, None, None, None, -1.0, 1.0, 1983-01-10 16:00:00, 70.0
0.0, None, None, None, -0.5, 2.0, 1983-01-11 07:30:00, 65.0
3.0, None, None, None, 0.5, 4.0, 1983-01-11 16:00:00, 62.0
-4.5, None, None, None, -4.5, 3.0, 1983-01-12 07:30:00, 60.0
1.0, None, None, None, -5.0, 2.0, 1983-01-12 15:30:00, 60.0
-3.0, None, None, None, -5.0, 1.0, 1983-01-13 07:30:00, 60.0
2.0, None, None, None, -3.5, 5.0, 1983-01-13 15:30:00, 58.0
-6.0, None, None, None, -7.0, 2.0, 1983-01-14 07:30:00, 58.0
0.0, None, None, None, -7.0, 2.0, 1983-01-14 16:00:00, 58.0
-10.0, None, None, None, -10.0, 1.0, 1983-01-15 07:30:00, 58.0
-2.0, None, None, None, -10.0, 0.0, 1983-01-15 16:00:00, 58.0
-8.5, None, None, None, -11.0, -1.5, 1983-01-16 07:00:00, 58.0
-2.0, None, None, None, -9.0, 0.0, 1983-01-16 18:00:00, 58.0
-3.0, None, 2.0, 2.0, -9.0, 0.0, 1983-01-17 07:30:00, 60.0
-1.0, None, 2.0, None, -5.0, 1.0, 1983-01-17 16:00:00, 60.0
-2.0, None, None, None, -5.0, 1.0, 1983-01-18 07:30:00, 60.0
1.0, None, None, None, -2.0, 2.0, 1983-01-18 15:30:00, 59.0
-4.0, None, None, None, -7.0, 1.5, 1983-01-19 07:30:00, 59.0
0.0, None, None, None, -4.0, 4.0, 1983-01-19 16:00:00, 59.0
-6.0, None, None, None, -6.0, 0.0, 1983-01-20 07:30:00, 59.0
0.0, None, None, None, -6.0, 0.0, 1983-01-20 15:30:00, 59.0
-2.0, None, None, None, -2.0, 0.0, 1983-01-21 07:30:00, 59.0
1.0, None, None, None, -2.0, 2.0, 1983-01-21 16:00:00, 59.0
-2.0, None, None, None, -3.0, 2.0, 1983-01-22 08:35:00, 59.0
0.0, None, None, None, -2.0, 1.0, 1983-01-22 18:00:00, 59.0
-1.0, None, 5.0, 5.0, -1.0, 1.0, 1983-01-23 08:00:00, 64.0
1.0, None, None, None, -1.0, 2.0, 1983-01-23 18:00:00, 60.0
-1.0, None, None, None, -1.0, 1.0, 1983-01-24 07:30:00, 59.0
1.0, None, None, None, -1.0, 1.5, 1983-01-24 15:30:00, 58.0
-1.0, None, None, None, -1.0, 1.0, 1983-01-25 07:30:00, 58.0
1.5, None, None, None, -1.0, 4.0, 1983-01-25 16:00:00, 58.0
-0.5, None, None, None, -1.5, 1.5, 1983-01-26 07:30:00, 57.0
1.5, None, None, None, -0.5, 2.0, 1983-01-26 15:30:00, 57.0
0.0, None, None, None, -0.5, 1.0, 1983-01-27 07:30:00, 55.0
2.0, None, None, None, 0.0, 4.0, 1983-01-27 16:00:00, 55.0
-1.0, None, None, None, -1.0, 4.0, 1983-01-28 08:00:00, 55.0
2.0, None, None, None, -2.0, 5.0, 1983-01-28 16:00:00, 53.0
-5.0, None, None, None, -5.0, 2.5, 1983-01-29 07:00:00, 50.0
-2.0, None, None, None, -6.5, 2.5, 1983-01-29 18:00:00, 50.0
-4.0, None, None, None, -6.0, -1.0, 1983-01-30 07:00:00, 50.0
-1.0, None, None, None, -4.0, 2.0, 1983-01-30 18:00:00, 50.0
-1.5, None, None, None, -5.0, 0.0, 1983-01-31 07:30:00, 50.0
2.0, None, None, None, -1.5, 3.0, 1983-01-31 15:30:00, 50.0
-3.5, None, None, None, -3.5, 3.0, 1983-02-01 07:00:00, 50.0
1.0, None, None, None, -4.0, 3.0, 1983-02-01 15:30:00, 50.0
-2.5, None, None, None, -3.5, 2.0, 1983-02-02 07:00:00, 50.0
0.0, None, None, None, -3.0, 2.0, 1983-02-02 15:30:00, 50.0
-3.5, None, None, None, -7.0, 0.0, 1983-02-03 07:30:00, 50.0
-1.5, None, None, None, -4.0, 0.0, 1983-02-03 15:30:00, 50.0
-9.0, None, None, None, -11.0, -1.5, 1983-02-04 07:30:00, 50.0
-2.0, None, None, None, -9.0, -1.0, 1983-02-04 15:30:00, 50.0
-11.0, None, None, None, -13.0, -1.5, 1983-02-05 08:30:00, 50.0
-7.0, None, None, None, -11.0, -2.0, 1983-02-05 18:00:00, 50.0
-7.0, None, None, None, -12.5, -6.0, 1983-02-06 08:47:00, 50.0
-4.0, None, None, None, -7.0, -3.0, 1983-02-06 18:00:00, 50.0
-6.0, None, 4.0, 4.0, -6.0, -4.0, 1983-02-07 07:30:00, 54.0
-1.5, None, 6.0, 2.0, -6.0, -1.0, 1983-02-07 15:30:00, 56.0
-4.0, None, 9.0, 3.0, -4.0, -2.0, 1983-02-08 07:30:00, 59.0
1.0, None, None, None, -4.0, 1.5, 1983-02-08 15:30:00, 58.0
-3.0, None, 2.0, 2.0, -4.0, 2.0, 1983-02-09 07:30:00, 60.0
-0.5, None, 4.0, 2.0, -3.0, 0.0, 1983-02-09 15:30:00, 61.0
-1.0, None, 5.0, 1.0, -1.0, 0.5, 1983-02-10 07:30:00, 60.0
1.5, None, None, None, -1.0, 2.0, 1983-02-10 15:30:00, 54.0
0.5, None, None, None, -0.5, 3.0, 1983-02-11 08:30:00, 54.0
0.0, None, None, None, 0.0, 2.0, 1983-02-11 18:25:00, 54.0
1.0, None, None, None, -3.0, None, 1983-02-12 06:30:00, 53.0
4.0, None, None, None, 1.0, 4.0, 1983-02-12 18:10:00, 50.0
0.0, None, None, None, 0.0, 4.0, 1983-02-13 06:30:00, 50.0
1.5, None, None, None, -1.0, 7.0, 1983-02-13 18:00:00, 48.0
4.5, None, None, None, 0.0, 4.5, 1983-02-14 06:30:00, 48.0
3.5, None, None, None, 0.0, 5.5, 1983-02-14 16:00:00, 48.0
1.0, None, None, None, 1.0, 4.0, 1983-02-15 06:30:00, 48.0
5.0, None, None, None, 1.0, 6.0, 1983-02-15 15:30:00, 45.0
0.0, None, 1.0, 1.0, -2.0, 6.0, 1983-02-16 07:30:00, 48.0
3.0, None, None, None, -1.0, 3.0, 1983-02-16 15:30:00, 44.0
1.0, None, None, None, 0.0, 4.0, 1983-02-17 07:30:00, 44.0
2.0, None, None, None, 1.0, 2.0, 1983-02-17 15:30:00, 41.0
-1.0, None, None, None, -1.0, 2.0, 1983-02-18 07:30:00, 41.0
4.5, None, None, None, -1.0, 6.0, 1983-02-18 15:30:00, 41.0
-1.5, None, None, None, -2.0, 5.5, 1983-02-19 07:15:00, 41.0
4.0, None, None, None, -2.0, 5.0, 1983-02-19 14:00:00, 40.0
1.0, None, None, None, 0.5, 5.0, 1983-02-20 07:30:00, 38.0
1.0, None, None, None, 0.5, 2.0, 1983-02-20 15:00:00, 36.0
-1.0, None, None, None, -1.0, 2.0, 1983-02-21 07:30:00, 35.0
5.5, None, None, None, -1.0, 6.5, 1983-02-21 15:30:00, 35.0
-1.0, None, 2.0, 2.0, -2.0, 5.0, 1983-02-22 07:30:00, 37.0
1.0, None, None, None, -1.0, 5.0, 1983-02-22 18:30:00, 37.0
0.0, None, None, None, 0.0, 1.0, 1983-02-23 07:30:00, 36.0
4.0, None, None, None, 0.0, 5.0, 1983-02-23 16:00:00, 32.0
0.0, None, None, None, 0.0, 4.0, 1983-02-24 07:30:00, 26.0
4.0, None, None, None, 0.0, 5.0, 1983-02-24 16:00:00, 25.0
0.0, None, None, None, -0.5, 5.0, 1983-02-25 07:30:00, 25.0
5.5, None, None, None, 0.0, 7.0, 1983-02-25 15:30:00, 24.0
3.0, None, None, None, -2.0, 6.0, 1983-02-26 18:00:00, 22.0
2.0, None, None, None, -1.0, 8.0, 1983-02-27 18:20:00, 18.0
0.0, None, None, None, -1.0, 3.0, 1983-02-28 07:30:00, 15.0
3.5, None, None, None, 0.0, 3.5, 1983-02-28 15:30:00, 14.0
1.0, None, None, None, 1.0, 3.0, 1983-03-01 07:30:00, 13.0
5.5, None, None, None, 1.0, 6.0, 1983-03-01 15:30:00, 13.0
0.0, None, None, None, 0.0, 5.5, 1983-03-02 07:30:00, 11.0
3.0, None, None, None, 0.0, 3.0, 1983-03-02 15:30:00, 9.0
1.5, None, None, None, 1.5, 3.0, 1983-03-03 07:30:00, 7.0
6.0, None, None, None, 1.5, 6.0, 1983-03-03 15:30:00, 6.0
0.0, None, None, None, 0.0, 6.0, 1983-03-04 07:00:00, 6.0
5.0, None, None, None, 0.0, 6.5, 1983-03-04 15:30:00, 5.0
1.0, None, None, None, 1.0, 6.5, 1983-03-07 07:30:00, 0.0
5.0, None, None, None, 1.0, 5.0, 1983-03-07 15:30:00, 0.0
2.0, None, None, None, 2.0, 5.0, 1983-03-08 07:30:00, 0.0
6.0, None, None, None, 2.0, 6.0, 1983-03-08 15:30:00, 0.0
4.0, None, None, None, 2.0, 6.0, 1983-03-09 07:30:00, 0.0
6.0, None, None, None, 4.0, 8.0, 1983-03-09 16:00:00, 0.0
4.0, None, None, None, 3.0, 7.0, 1983-03-10 08:00:00, 0.0
10.0, None, None, None, 4.0, 13.0, 1983-03-10 16:00:00, 0.0
0.0, None, None, None, -1.0, 10.0, 1983-03-11 08:00:00, 0.0
3.0, None, None, None, -1.0, 5.0, 1983-03-14 08:00:00, 0.0
0.0, None, None, None, -1.0, 3.0, 1983-03-15 07:30:00, 0.0
7.0, None, None, None, 0.0, 7.0, 1983-03-15 15:30:00, 0.0
-2.5, None, None, None, -2.5, 7.0, 1983-03-16 07:30:00, 0.0
7.0, None, None, None, -2.5, 7.0, 1983-03-16 15:30:00, 0.0
-4.5, None, None, None, -4.5, 7.0, 1983-03-17 07:30:00, 0.0
5.0, None, None, None, -4.5, 6.5, 1983-03-17 15:30:00, 0.0
0.0, None, None, None, -2.0, 6.0, 1983-03-18 07:30:00, 0.0
7.0, None, None, None, -2.0, 7.0, 1983-03-18 15:30:00, 0.0
-2.0, None, None, None, -5.0, 7.0, 1983-03-19 07:30:00, 0.0
7.0, None, None, None, -2.0, 7.0, 1983-03-19 15:30:00, 0.0
0.0, None, None, None, -1.0, 7.0, 1983-03-22 07:30:00, 0.0
8.0, None, None, None, 0.0, 9.0, 1983-03-22 15:30:00, 0.0
0.5, None, None, None, -1.0, 9.0, 1983-03-23 07:30:00, 0.0
5.0, None, None, None, 0.0, 8.0, 1983-03-23 16:00:00, 0.0
1.5, None, None, None, 1.5, 7.0, 1983-03-24 07:30:00, 0.0
10.0, None, None, None, 1.5, 11.0, 1983-03-24 16:00:00, 0.0
0.0, None, None, None, -4.0, 10.0, 1983-03-28 07:30:00, 0.0
6.0, None, None, None, 0.0, 7.0, 1983-03-28 15:30:00, 0.0
1.5, None, None, None, 0.0, 6.0, 1983-03-29 07:30:00, 0.0
4.0, None, None, None, 1.5, 4.5, 1983-03-29 15:35:00, 0.0
3.0, None, None, None, 1.5, 4.0, 1983-03-30 07:30:00, 0.0
8.5, None, None, None, 3.0, 8.5, 1983-03-30 15:30:00, 0.0
2.0, None, None, None, 0.0, 8.5, 1983-03-31 07:30:00, 0.0
8.0, None, None, None, 2.0, 9.0, 1983-03-31 15:30:00, 0.0
3.0, None, None, None, -3.5, 12.0, 1983-04-05 07:30:00, 0.0
10.0, None, None, None, -3.0, 10.0, 1983-04-05 15:30:00, 0.0
-2.5, None, None, None, -3.0, 10.0, 1983-04-06 07:30:00, 0.0
12.0, None, None, None, -2.5, 12.0, 1983-04-06 15:30:00, 0.0
4.0, None, None, None, 2.0, 12.0, 1983-04-07 07:30:00, 0.0
6.0, None, None, None, 4.0, 6.0, 1983-04-07 15:30:00, 0.0
-1.0, None, None, None, -3.0, 9.0, 1983-04-11 07:30:00, 0.0
8.0, None, None, None, -1.0, 8.0, 1983-04-11 15:30:00, 0.0
-4.0, None, None, None, -5.0, 8.0, 1983-04-12 07:30:00, 0.0
-4.0, None, None, None, -5.0, 10.0, 1983-04-13 07:30:00, 0.0
12.0, None, None, None, -4.0, 12.0, 1983-04-13 15:30:00, 0.0
-3.5, None, None, None, -4.5, 12.0, 1983-04-14 07:30:00, 0.0
11.0, None, None, None, -3.5, 12.0, 1983-04-14 15:30:00, 0.0
-2.0, None, None, None, -3.5, 12.0, 1983-04-15 07:30:00, 0.0
12.0, None, None, None, -2.0, 12.0, 1983-04-15 16:00:00, 0.0
0.0, None, None, None, -2.5, 16.0, 1983-04-18 07:30:00, 0.0
16.0, None, None, None, 0.0, 18.0, 1983-04-18 15:30:00, 0.0
1.0, None, None, None, 1.0, 16.0, 1983-04-19 07:30:00, 0.0
17.0, None, None, None, 1.0, 17.0, 1983-04-19 15:30:00, 0.0
1.0, None, None, None, -1.0, 18.0, 1983-04-20 07:30:00, 0.0
18.0, None, None, None, 1.0, 19.0, 1983-04-20 15:30:00, 0.0
2.0, None, None, None, 2.0, 18.0, 1983-04-21 07:30:00, 0.0
14.0, None, None, None, 2.0, 16.0, 1983-04-21 15:30:00, 0.0
3.0, None, None, None, 2.5, 15.0, 1983-04-25 07:30:00, 0.0
7.0, None, None, None, 3.0, 7.0, 1983-04-25 15:30:00, 0.0
4.0, None, None, None, 2.0, 7.0, 1983-04-27 07:30:00, 0.0
11.0, None, None, None, 4.0, 11.0, 1983-04-27 15:30:00, 0.0
1.0, None, None, None, -1.0, 11.0, 1983-04-28 07:30:00, 0.0
4.0, None, None, None, 0.0, 7.0, 1983-11-14 07:30:00, 0.0
5.0, None, None, None, 4.0, 6.0, 1983-11-14 15:30:00, 0.0
2.5, None, None, None, 2.5, 6.0, 1983-11-15 07:30:00, 0.0
4.0, None, None, None, 2.0, 4.0, 1983-11-15 15:30:00, 0.0
4.0, None, None, None, 4.0, 4.0, 1983-11-16 07:30:00, 0.0
6.0, None, None, None, 3.5, 6.0, 1983-11-16 15:30:00, 0.0
4.0, None, None, None, 4.0, 6.0, 1983-11-17 07:30:00, 0.0
5.5, None, None, None, 4.0, 6.0, 1983-11-17 15:30:00, 0.0
0.0, None, None, None, 0.0, 7.0, 1983-11-21 07:30:00, 0.0
4.0, None, None, None, 0.0, 7.0, 1983-11-21 15:30:00, 0.0
0.0, None, None, None, 0.0, 4.5, 1983-11-22 07:30:00, 0.0
1.0, None, None, None, 0.0, 2.0, 1983-11-22 15:30:00, 0.0
0.0, None, None, None, 0.0, 2.0, 1983-11-23 07:30:00, 0.0
2.5, None, None, None, 0.0, 2.5, 1983-11-23 15:30:00, 0.0
-0.5, None, None, None, -1.0, 2.5, 1983-11-24 07:30:00, 0.0
0.0, None, 4.0, 4.0, 0.0, 0.0, 1983-11-24 15:30:00, 4.0
2.0, None, None, None, -0.5, 2.0, 1983-11-25 07:30:00, 0.0
3.0, None, None, None, -0.5, 3.5, 1983-11-25 15:30:00, 0.0
-0.5, None, 1.0, 1.0, -0.5, 4.0, 1983-11-28 07:30:00, 1.0
1.0, None, None, None, -0.5, 1.5, 1983-11-28 15:30:00, 0.0
-2.5, None, None, None, -4.5, 1.0, 1983-11-29 07:30:00, 0.0
-0.5, None, None, None, -2.5, -0.5, 1983-11-29 15:30:00, 0.0
-2.5, None, None, None, -2.5, -0.5, 1983-11-30 07:30:00, 0.0
-1.0, None, None, None, -2.5, 0.0, 1983-11-30 15:30:00, 0.0
-5.0, None, None, None, -6.0, -1.0, 1983-12-01 07:30:00, 0.0
-3.0, None, None, None, -5.5, -3.0, 1983-12-01 15:30:00, 0.0
-6.0, None, None, None, -7.0, -3.0, 1983-12-02 08:00:00, 0.0
-4.0, None, None, None, -6.0, -4.0, 1983-12-02 16:00:00, 0.0
-5.0, None, 2.0, 2.0, -5.5, -4.0, 1983-12-03 06:30:00, 2.0
-6.0, None, 2.0, 2.0, -6.0, -2.0, 1983-12-03 21:30:00, 2.0
-5.5, None, None, None, -7.0, -4.5, 1983-12-04 07:00:00, 2.0
-3.0, None, None, None, -6.0, -2.0, 1983-12-04 18:00:00, 2.0
-5.5, None, None, None, -5.5, -3.0, 1983-12-05 07:30:00, 2.0
-2.0, None, None, None, -5.5, -2.0, 1983-12-05 15:30:00, 2.0
-7.0, None, None, None, -10.0, -2.0, 1983-12-06 07:30:00, 2.0
-2.5, None, None, None, -6.5, -2.5, 1983-12-06 16:00:00, 2.0
-5.0, None, None, None, -7.0, -2.5, 1983-12-07 07:30:00, 2.0
-4.0, None, None, None, -5.5, -4.0, 1983-12-07 15:30:00, 2.0
-5.0, None, 9.0, 9.0, -5.5, -4.0, 1983-12-08 07:30:00, 11.0
-2.0, None, 16.0, 7.0, -5.0, -2.0, 1983-12-08 15:30:00, 18.0
-1.0, None, 24.0, 8.0, -2.5, -0.5, 1983-12-09 07:30:00, 24.0
0.5, None, None, None, -1.5, 2.0, 1983-12-09 15:30:00, 20.0
0.0, None, 8.0, 8.0, 0.0, 1.0, 1983-12-10 06:30:00, 28.0
0.0, None, None, None, 0.0, 1.0, 1983-12-10 18:00:00, 28.0
0.0, None, 5.0, 5.0, 0.0, 1.0, 1983-12-11 06:00:00, 33.0
0.0, None, None, None, 0.0, 1.0, 1983-12-11 15:45:00, 30.0
-3.0, None, None, None, -3.0, 0.0, 1983-12-12 07:30:00, 24.0
0.0, None, None, None, -3.0, 0.0, 1983-12-12 15:30:00, 22.0
-0.5, None, 8.0, 8.0, -1.0, 0.5, 1983-12-13 07:30:00, 30.0
0.5, None, 10.0, 2.0, -0.5, 0.5, 1983-12-13 15:30:00, 30.0
0.0, None, None, None, 0.0, 0.5, 1983-12-14 07:30:00, 28.0
1.0, None, None, None, -1.0, 3.5, 1983-12-14 15:30:00, 27.0
-3.0, None, None, None, -3.0, 1.0, 1983-12-15 07:30:00, 26.0
-1.0, None, None, None, -3.0, 0.0, 1983-12-15 15:30:00, 26.0
-3.0, None, 3.0, 3.0, -3.0, -1.0, 1983-12-16 08:00:00, 28.0
-2.0, None, None, None, -4.0, -0.5, 1983-12-16 16:00:00, 28.0
-7.5, None, None, None, -10.5, -3.0, 1983-12-17 07:00:00, 28.0
-8.0, None, None, None, -8.0, -5.0, 1983-12-17 18:00:00, 28.0
-9.5, None, None, None, -10.5, -9.0, 1983-12-18 07:00:00, 28.0
-9.0, None, 3.0, 3.0, -9.0, -8.0, 1983-12-18 18:00:00, 31.0
-10.5, None, 1.0, 1.0, -11.5, -8.5, 1983-12-19 07:30:00, 30.0
-8.0, None, 2.0, 1.0, -11.0, -7.5, 1983-12-19 15:30:00, 31.0
-13.0, None, None, None, -15.0, -8.0, 1983-12-20 07:30:00, 29.0
-12.0, None, None, None, -14.0, -8.0, 1983-12-20 15:30:00, 29.0
-20.0, None, None, None, -20.0, -12.0, 1983-12-21 07:30:00, 28.0
-13.5, None, None, None, -20.0, -12.5, 1983-12-21 15:30:00, 27.0
-16.0, None, 2.0, 2.0, -20.0, -13.0, 1983-12-22 07:30:00, 29.0
-14.0, None, 2.0, None, -15.5, -13.0, 1983-12-22 15:30:00, 29.0
-17.0, None, 2.0, 2.0, -17.0, -13.5, 1983-12-23 07:30:00, 30.0
-15.0, None, 3.0, 1.0, -17.0, -14.5, 1983-12-23 15:30:00, 30.0
-20.0, None, None, None, -22.0, -15.0, 1983-12-24 06:00:00, 30.0
-16.0, None, None, None, -20.0, -16.0, 1983-12-24 18:00:00, 30.0
-4.0, None, 15.0, 15.0, -19.0, -4.0, 1983-12-26 11:00:00, 40.0
-5.0, None, None, None, -5.0, -5.0, 1983-12-26 17:30:00, 40.0
-7.0, None, 2.0, 2.0, -14.0, -4.0, 1983-12-27 08:30:00, 42.0
-7.0, None, None, None, -7.0, -4.0, 1983-12-27 18:00:00, 42.0
-9.0, None, None, None, -11.0, -4.0, 1983-12-28 07:30:00, 39.0
-9.0, None, 3.0, 3.0, -10.0, -4.0, 1983-12-28 15:30:00, 40.0
-10.0, None, None, None, -11.5, -9.0, 1983-12-29 07:30:00, 40.0
-8.0, None, None, None, -10.0, -8.0, 1983-12-29 15:30:00, 40.0
0.0, None, 5.0, 5.0, -8.0, 0.0, 1983-12-30 07:00:00, 45.0
3.0, None, 8.0, 4.0, 0.0, 4.5, 1983-12-30 16:00:00, 45.0
4.0, None, None, None, 0.0, 4.0, 1983-12-31 07:00:00, 45.0
4.0, None, 3.0, 3.0, 4.0, 4.0, 1983-12-31 18:00:00, 47.0
-0.5, None, 2.0, 2.0, -3.5, 0.5, 1984-01-02 06:00:00, 42.0
0.5, None, 7.0, 5.0, -0.5, 0.5, 1984-01-02 17:00:00, 49.0
-0.5, None, 4.0, 4.0, -0.5, 0.5, 1984-01-03 07:30:00, 44.0
0.0, None, None, None, 0.0, 1.0, 1984-01-03 17:00:00, 40.0
2.0, None, None, None, 0.0, 2.0, 1984-01-04 07:30:00, 36.0
3.5, None, None, None, 2.0, 4.0, 1984-01-04 15:30:00, 32.0
1.5, None, None, None, 0.0, 5.0, 1984-01-05 07:30:00, 28.0
4.0, None, None, None, 0.5, 5.5, 1984-01-05 15:30:00, 28.0
1.0, None, None, None, -1.0, 4.5, 1984-01-06 07:30:00, 28.0
2.0, None, None, None, 1.0, 2.5, 1984-01-06 15:30:00, 27.0
1.0, None, None, None, 0.0, 3.0, 1984-01-07 06:00:00, 26.0
3.0, None, None, None, 0.5, 3.0, 1984-01-07 18:00:00, 22.0
1.0, None, None, None, 0.0, 3.0, 1984-01-08 06:00:00, 22.0
1.0, None, None, None, 1.0, 3.0, 1984-01-08 18:00:00, 20.0
0.0, None, None, None, 0.0, 1.0, 1984-01-09 07:30:00, 20.0
2.5, None, None, None, 0.0, 2.5, 1984-01-09 15:30:00, 20.0
0.0, None, None, None, 0.0, 3.0, 1984-01-10 07:30:00, 20.0
0.0, None, 4.0, 4.0, 0.0, 0.0, 1984-01-10 15:30:00, 24.0
-0.5, None, 5.0, 1.0, -0.5, 0.5, 1984-01-11 07:30:00, 23.0
2.0, None, None, None, -0.5, 2.0, 1984-01-11 15:30:00, 21.0
-0.5, None, 2.0, 2.0, -0.5, 2.0, 1984-01-12 07:30:00, 23.0
2.0, None, 2.0, None, 0.0, 2.5, 1984-01-12 15:30:00, 22.0
-4.0, None, None, None, -4.5, 2.0, 1984-01-13 07:00:00, 22.0
-3.0, None, None, None, -6.0, -1.0, 1984-01-13 18:00:00, 22.0
-9.5, None, None, None, -11.0, -3.0, 1984-01-14 06:00:00, 22.0
-9.0, None, None, None, -12.0, -4.0, 1984-01-14 18:00:00, 22.0
-9.5, None, None, None, -14.5, -8.0, 1984-01-15 07:00:00, 20.0
-6.0, None, None, None, -11.0, -5.0, 1984-01-15 18:00:00, 20.0
-7.0, None, 1.0, 1.0, -9.0, -6.0, 1984-01-16 07:30:00, 21.0
-5.0, None, None, None, -8.0, -4.0, 1984-01-16 15:30:00, 21.0
-16.5, None, None, None, -17.5, -4.0, 1984-01-17 07:30:00, 21.0
-8.0, None, None, None, -17.0, -7.0, 1984-01-17 15:30:00, 21.0
-10.5, None, None, None, -10.5, -8.0, 1984-01-18 07:30:00, 21.0
-8.0, None, None, None, -11.0, -7.0, 1984-01-18 15:30:00, 21.0
-10.5, None, None, None, -13.5, -8.0, 1984-01-19 07:30:00, 21.0
-9.0, None, None, None, -10.5, -8.0, 1984-01-19 15:30:00, 21.0
-11.0, None, None, None, -13.0, -9.0, 1984-01-20 07:30:00, 21.0
-7.0, None, None, None, -11.0, -7.0, 1984-01-20 16:00:00, 21.0
