station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, HEIGHT_OF_SNOW
0.0, None, 0.0, 0.0, 0.0, 5.0, 1986-04-04 07:00:00, 83.0
4.0, None, 0.0, 0.0, -1.0, 4.0, 1986-04-04 15:00:00, 81.0
-1.0, None, 3.0, 3.0, -4.0, 4.0, 1986-04-05 07:00:00, 81.0
5.0, None, 0.0, 0.0, -1.0, 7.0, 1986-04-05 16:50:00, 80.0
3.0, None, 0.0, 0.0, -3.0, 5.0, 1986-04-06 07:00:00, 80.0
6.0, None, 0.0, 0.0, 3.0, 9.0, 1986-04-06 16:50:00, 78.0
1.5, None, 0.0, 0.0, -1.5, 6.0, 1986-04-07 07:00:00, 78.0
12.0, None, 0.0, 0.0, 0.0, 12.5, 1986-04-07 15:00:00, 70.0
2.0, None, 0.0, 0.0, 0.0, 12.0, 1986-04-08 07:00:00, 64.0
12.0, None, 0.0, 0.0, 2.0, 15.0, 1986-04-08 15:00:00, 63.0
5.0, None, 0.0, 0.0, 0.0, 15.0, 1986-04-09 07:00:00, 63.0
4.5, None, 0.0, 0.0, 3.5, 7.0, 1986-04-09 15:00:00, 60.0
-2.0, None, 0.0, 0.0, -2.5, 4.5, 1986-04-10 07:00:00, 60.0
1.5, None, 0.0, 0.0, -2.0, 5.0, 1986-04-10 15:00:00, 60.0
-2.0, None, 0.0, 0.0, -6.0, 1.0, 1986-04-11 07:00:00, 60.0
-1.0, None, 2.0, 2.0, -2.0, -1.0, 1986-04-11 15:00:00, 60.0
-4.0, None, 15.0, 15.0, -5.0, -1.0, 1986-04-12 09:30:00, 75.0
-2.5, None, 0.0, 0.0, -4.5, 2.5, 1986-04-12 16:00:00, 70.0
-4.0, None, 2.0, 2.0, -5.0, -2.0, 1986-04-13 07:00:00, 72.0
-2.0, None, 1.0, 1.0, -4.5, -1.5, 1986-04-13 15:00:00, 70.0
-2.5, None, 2.0, 2.0, -3.0, 0.0, 1986-04-14 07:00:00, 71.0
0.5, None, 4.0, 4.0, -2.5, 0.5, 1986-04-14 14:50:00, 75.0
0.0, None, 15.0, 15.0, -1.5, 1.0, 1986-04-15 07:00:00, 85.0
3.5, None, 0.0, 0.0, -0.5, 4.0, 1986-04-15 15:00:00, 74.0
-1.0, None, 1.0, 1.0, -1.0, 3.5, 1986-04-16 07:00:00, 72.0
1.0, None, 0.0, 0.0, -1.0, 3.0, 1986-04-16 14:00:00, 72.0
-1.0, None, 6.0, 6.0, -5.0, 2.0, 1986-04-17 07:00:00, 78.0
4.0, None, 0.0, 0.0, -4.0, 4.0, 1986-04-17 15:00:00, 75.0
-1.0, None, 2.0, 2.0, -3.0, 4.0, 1986-04-18 07:00:00, 75.0
4.0, None, 0.0, 0.0, -1.0, 4.5, 1986-04-18 15:00:00, 74.0
0.0, None, 0.0, 0.0, 0.0, 4.5, 1986-04-19 06:30:00, 73.0
3.5, None, 0.0, 0.0, 0.0, 3.5, 1986-04-19 14:30:00, 72.0
3.0, None, 0.0, 0.0, 1.0, 4.5, 1986-04-20 06:00:00, 68.0
6.0, None, 0.0, 0.0, 2.5, 7.0, 1986-04-20 14:00:00, 64.0
2.5, None, 0.0, 0.0, 1.0, 5.0, 1986-04-21 07:00:00, 60.0
7.5, None, 0.0, 0.0, 2.0, 7.5, 1986-04-21 14:00:00, 58.0
4.0, None, 0.0, 0.0, 2.0, 4.0, 1986-04-22 14:30:00, 55.0
-1.0, None, 0.0, 0.0, -4.5, 6.0, 1986-04-23 15:00:00, 52.0
-3.0, None, 0.0, 0.0, -5.5, -1.0, 1986-04-24 07:00:00, 52.0
2.0, None, 0.0, 0.0, -3.0, 2.0, 1986-04-24 14:00:00, 52.0
-2.5, None, 7.0, 7.0, -3.5, 1.5, 1986-04-25 07:00:00, 57.0
1.0, None, 7.0, 2.0, -2.5, 1.0, 1986-04-25 14:00:00, 55.0
2.0, None, 0.0, 0.0, -6.5, 2.0, 1986-04-26 07:00:00, 54.0
1.0, None, 0.0, 0.0, 0.0, 3.0, 1986-04-26 14:50:00, 52.0
-2.0, None, 8.0, 8.0, -2.5, 1.5, 1986-04-27 06:30:00, 60.0
2.0, None, 3.0, 3.0, -2.5, 2.5, 1986-04-27 15:00:00, 60.0
-4.0, None, 1.0, 1.0, -5.0, 2.5, 1986-04-28 07:00:00, 57.0
-6.5, None, 0.0, 0.0, -7.5, 1.0, 1986-04-29 07:00:00, 57.0
-6.5, None, 0.0, 0.0, -7.5, 1.0, 1986-04-30 07:00:00, 57.0
-1.0, None, 0.0, 0.0, -3.0, 1.0, 1986-11-03 07:00:00, 0.0
0.0, None, 0.0, 0.0, -1.0, 6.0, 1986-11-04 07:00:00, 0.0
-1.5, None, 0.0, 0.0, -1.5, 3.0, 1986-11-05 07:00:00, 0.0
-3.5, None, 0.0, 0.0, -3.5, 1.0, 1986-11-06 07:00:00, 0.0
-5.0, None, 1.0, 1.0, -6.0, 1.0, 1986-11-07 07:00:00, 1.0
-9.5, None, 0.0, 0.0, -10.0, -2.5, 1986-11-08 07:00:00, 1.0
-9.5, None, 0.0, 0.0, -10.0, -5.5, 1986-11-08 15:00:00, 1.0
-16.0, None, 0.0, 0.0, -17.0, -9.0, 1986-11-09 07:00:00, 1.0
-11.0, None, 0.0, 0.0, -16.0, -11.0, 1986-11-09 15:00:00, 1.0
-17.0, None, 0.0, 0.0, -18.0, -10.0, 1986-11-10 07:00:00, 0.0
-12.0, None, 4.0, 4.0, -17.0, -10.0, 1986-11-11 07:00:00, 6.0
-6.0, None, 0.0, 0.0, -12.0, -6.0, 1986-11-11 15:00:00, 6.0
-13.0, None, 0.0, 0.0, -14.0, -5.0, 1986-11-12 07:00:00, 6.0
-8.0, None, 0.0, 0.0, -14.0, -8.0, 1986-11-12 15:00:00, 6.0
-7.0, None, 0.0, 0.0, -9.0, -7.0, 1986-11-13 07:00:00, 8.0
-4.5, None, 2.0, 2.0, -7.0, -4.5, 1986-11-13 15:00:00, 5.0
-4.5, None, 8.0, 8.0, -5.0, -4.0, 1986-11-14 07:00:00, 13.0
-5.0, None, 9.0, 9.0, -6.5, -5.0, 1986-11-14 15:00:00, 16.0
-7.0, None, 0.0, 0.0, -10.0, -5.0, 1986-11-15 07:00:00, 15.0
-5.5, None, 0.1, 0.1, -7.5, -4.5, 1986-11-15 15:00:00, 15.0
-4.0, None, 6.0, 6.0, -12.0, -4.0, 1986-11-16 07:00:00, 21.0
-3.0, None, 2.0, 2.0, -5.5, -3.0, 1986-11-16 15:00:00, 20.0
-3.0, None, 5.0, 5.0, -4.0, -3.0, 1986-11-17 07:00:00, 25.0
-4.0, None, 0.0, 0.0, -8.0, -3.0, 1986-11-17 14:00:00, 25.0
-5.0, None, 9.0, 9.0, -6.0, -4.0, 1986-11-18 07:00:00, 26.0
-0.5, None, 9.0, None, -5.0, -0.5, 1986-11-18 15:00:00, 26.0
-1.5, None, 2.0, 2.0, -1.5, -0.5, 1986-11-19 07:00:00, 28.0
-1.5, None, 0.0, 0.0, -2.0, -0.5, 1986-11-19 15:00:00, 27.0
2.0, None, 1.0, 1.0, -3.0, 2.0, 1986-11-20 07:00:00, 25.0
2.0, None, 0.0, 0.0, 1.0, 3.0, 1986-11-20 14:00:00, 21.0
-1.5, None, 3.0, 3.0, -1.5, 2.5, 1986-11-21 07:00:00, 23.0
-1.0, None, 0.0, 0.0, -3.0, 0.0, 1986-11-21 15:00:00, 23.0
-3.0, None, 7.0, 7.0, -5.0, -1.0, 1986-11-22 07:00:00, 30.0
-2.0, None, 0.0, 0.0, -4.0, 0.0, 1986-11-22 15:00:00, 28.0
-2.5, None, 11.0, 11.0, -3.5, -1.5, 1986-11-23 05:30:00, 39.0
2.5, None, 1.0, 1.0, -2.5, 2.5, 1986-11-23 14:30:00, 39.0
1.5, None, 0.0, 0.0, 1.0, 3.0, 1986-11-24 07:00:00, 30.0
-1.5, None, 2.0, 2.0, -1.5, 1.5, 1986-11-24 15:00:00, 31.0
-8.0, None, 2.0, 2.0, -10.0, -1.5, 1986-11-25 07:00:00, 30.0
-4.5, None, None, None, -8.0, -4.5, 1986-11-25 15:00:00, None
-4.5, None, 3.0, 3.0, -5.5, -3.5, 1986-11-26 07:00:00, 31.0
-3.0, None, 0.0, 0.0, -5.0, -1.0, 1986-11-26 15:00:00, 30.0
-5.0, None, 4.0, 4.0, -6.5, -3.0, 1986-11-27 07:00:00, 34.0
-2.0, None, 0.0, 0.0, -5.0, -2.0, 1986-11-27 15:00:00, 34.0
-5.5, None, 0.0, 0.0, -6.0, -2.0, 1986-11-28 07:00:00, 32.0
-4.5, None, 0.0, 0.0, -6.5, -3.5, 1986-11-28 15:00:00, 32.0
-12.0, None, 0.0, 0.0, -12.0, -4.5, 1986-11-29 07:00:00, 32.0
-4.5, None, 0.0, 0.0, -12.0, -4.5, 1986-11-29 15:00:00, 35.0
-7.0, None, 0.0, 0.0, -12.0, -3.0, 1986-11-30 07:00:00, 35.0
-5.0, None, 0.0, 0.0, -7.5, -5.0, 1986-11-30 15:00:00, 35.0
-5.0, None, 5.0, 5.0, -5.0, -3.0, 1986-12-01 07:00:00, 40.0
-3.0, None, 0.0, 0.0, -5.0, -3.0, 1986-12-01 15:00:00, 40.0
-13.0, None, 0.0, 0.0, -13.0, -3.0, 1986-12-02 07:00:00, 40.0
-8.0, None, 0.0, 0.0, -14.0, -6.0, 1986-12-02 15:00:00, 40.0
-15.0, None, 0.0, 0.0, -15.0, -8.0, 1986-12-03 07:00:00, 40.0
-9.5, None, 0.0, 0.0, -16.0, -8.0, 1986-12-03 15:00:00, 40.0
-12.0, None, 0.0, 0.0, -13.0, -9.5, 1986-12-04 07:00:00, 40.0
-6.0, None, 0.0, 0.0, -13.0, -6.0, 1986-12-04 15:00:00, 40.0
-5.0, None, 1.0, 1.0, -7.0, -4.5, 1986-12-05 07:00:00, 41.0
-3.5, None, 6.0, 5.0, -5.0, -3.0, 1986-12-05 15:00:00, 45.0
-9.0, None, 0.0, 0.0, -9.0, -3.5, 1986-12-06 07:00:00, 42.0
-8.0, None, 0.0, 0.0, -9.5, -6.5, 1986-12-06 15:00:00, None
-9.0, None, 0.0, 0.0, -12.0, -8.0, 1986-12-07 07:00:00, 42.0
-5.0, None, 0.0, 0.0, -9.5, -5.0, 1986-12-07 15:00:00, 41.0
-10.0, None, 0.0, 0.0, -11.0, -4.5, 1986-12-08 07:00:00, 41.0
-9.0, None, 0.0, 0.0, -11.0, -9.0, 1986-12-08 15:30:00, 40.0
-13.0, None, 0.0, 0.0, -13.0, -8.5, 1986-12-09 07:00:00, 40.0
-10.0, None, 0.0, 0.0, -14.0, -9.5, 1986-12-09 15:00:00, 40.0
-15.0, None, 0.0, 0.0, -15.0, -10.0, 1986-12-10 07:00:00, 40.0
-10.0, None, 0.0, 0.0, -15.0, -9.0, 1986-12-10 15:00:00, 40.0
-12.0, None, 1.0, 1.0, -16.0, -9.0, 1986-12-11 08:00:00, 41.0
-9.0, None, 0.0, 0.0, -14.0, -9.0, 1986-12-11 15:00:00, 41.0
-8.0, None, 1.0, 1.0, -10.0, -8.0, 1986-12-12 07:00:00, 41.0
-8.0, None, 3.0, 3.0, -9.0, -8.0, 1986-12-12 15:00:00, 44.0
-10.0, None, 0.0, 0.0, -13.0, -8.0, 1986-12-13 07:00:00, 44.0
-6.0, 95.0, 0.0, 0.0, -9.0, -6.0, 1986-12-13 15:00:00, 43.0
-5.0, None, 9.0, 9.0, -5.0, -5.0, 1986-12-14 07:00:00, 49.0
-4.5, None, 0.0, 0.0, -6.5, -3.5, 1986-12-14 15:00:00, 49.0
-4.5, None, 4.0, 4.0, -7.0, -4.5, 1986-12-15 07:00:00, 52.0
-2.0, None, 0.0, 0.0, -5.0, -2.0, 1986-12-15 15:00:00, 51.0
-8.0, None, 0.0, 0.0, -9.0, -2.0, 1986-12-16 07:00:00, 50.0
-4.5, None, 0.0, 0.0, -7.5, -4.5, 1986-12-16 15:00:00, 50.0
-10.0, None, 0.0, 0.0, -11.0, -4.0, 1986-12-17 06:00:00, 50.0
-5.0, None, 0.0, 0.0, -10.5, -4.5, 1986-12-17 15:00:00, 50.0
-10.0, None, 0.0, 0.0, -16.0, -4.0, 1986-12-18 07:00:00, 50.0
-7.0, None, 0.0, 0.0, -11.0, -5.0, 1986-12-18 15:00:00, 50.0
-6.0, None, 1.0, 1.0, -9.0, -6.0, 1986-12-19 07:00:00, 50.0
-5.0, None, 0.0, 0.0, -6.0, -5.0, 1986-12-19 15:00:00, 50.0
-4.0, None, 1.0, 1.0, -6.0, -4.0, 1986-12-20 07:00:00, 50.0
-3.0, None, 0.0, 0.0, -4.0, -3.0, 1986-12-20 15:00:00, 50.0
-5.0, None, 5.0, 5.0, -5.0, -3.0, 1986-12-21 08:00:00, 54.0
-4.0, None, 6.0, 2.0, -5.0, -4.0, 1986-12-21 15:00:00, 58.0
-2.0, None, 4.0, 4.0, -4.0, -2.0, 1986-12-22 07:00:00, 61.0
-1.0, None, 1.0, 1.0, -3.0, -1.0, 1986-12-22 15:00:00, 62.0
-3.0, None, 10.0, 10.0, -3.5, -1.0, 1986-12-23 07:00:00, 71.0
-2.0, None, 0.0, 0.0, -3.5, -1.5, 1986-12-23 15:00:00, 70.0
-3.0, None, 4.0, 4.0, -3.0, -2.0, 1986-12-24 07:00:00, 70.0
-4.0, None, 5.0, 5.0, -5.0, -2.0, 1986-12-24 15:00:00, 70.0
-7.0, None, 0.0, 0.0, -10.0, -4.0, 1986-12-25 07:00:00, 68.0
-5.0, None, 0.0, 0.0, -7.0, -1.5, 1986-12-25 16:00:00, 67.0
-4.0, None, 8.0, 8.0, -7.0, -4.0, 1986-12-26 07:00:00, 75.0
-3.0, None, 5.0, 2.0, -4.5, -3.0, 1986-12-26 15:00:00, 71.0
-3.5, None, 0.0, 0.0, -4.5, -3.5, 1986-12-27 07:00:00, 71.0
-2.0, None, 0.0, 0.0, -4.0, -2.0, 1986-12-27 15:00:00, 70.0
-3.0, None, 0.0, 0.0, -3.5, -3.0, 1986-12-28 14:00:00, 70.0
-4.0, None, 4.0, 4.0, -4.0, -2.0, 1986-12-29 07:00:00, 73.0
-4.0, None, 5.0, 5.0, -5.0, -4.0, 1986-12-29 15:00:00, 73.0
-4.0, None, 12.0, 7.0, -4.0, -4.0, 1986-12-30 07:00:00, 77.0
-4.5, None, 0.0, 0.0, -5.5, -4.0, 1986-12-30 15:00:00, 77.0
-9.0, None, 0.0, 0.0, -11.0, -5.0, 1986-12-31 07:00:00, 76.0
-7.5, None, None, None, -10.5, -6.5, 1986-12-31 15:00:00, 75.0
-8.0, None, 6.0, 6.0, -10.0, -8.0, 1987-01-01 07:00:00, 79.0
-6.0, None, 12.0, 6.0, -7.0, -5.0, 1987-01-01 15:00:00, 76.0
-7.5, None, 0.0, 0.0, -8.0, -6.0, 1987-01-02 07:00:00, 76.0
-5.0, None, 0.0, 0.0, -8.0, -5.0, 1987-01-02 15:00:00, 76.0
-7.0, None, 20.0, 20.0, -8.0, -5.0, 1987-01-03 07:30:00, 96.0
-2.0, None, 29.0, 5.0, -4.0, -2.0, 1987-01-03 15:00:00, 96.0
-3.5, None, 5.0, 5.0, -3.5, -1.0, 1987-01-04 07:00:00, 95.0
-3.0, None, 0.0, 0.0, -4.0, -3.0, 1987-01-04 15:00:00, 95.0
-7.0, None, 0.0, 0.0, -11.0, -3.0, 1987-01-05 07:00:00, 93.0
-5.0, None, 0.0, 0.0, -10.0, -5.0, 1987-01-05 15:00:00, 92.0
-12.0, None, 0.0, 0.0, -15.0, -5.0, 1987-01-06 07:00:00, 92.0
-7.5, None, 0.0, 0.0, -14.0, -4.0, 1987-01-06 15:00:00, 92.0
-10.0, None, 0.1, 0.1, -12.0, -7.0, 1987-01-07 06:00:00, 92.0
-8.0, None, 1.0, 1.0, -12.0, -8.0, 1987-01-07 15:00:00, 89.0
-15.0, None, 1.0, 1.0, -16.0, -8.0, 1987-01-08 07:00:00, 90.0
-8.5, None, 0.0, 0.0, -16.0, -8.0, 1987-01-08 15:00:00, 90.0
-17.0, None, 2.0, 2.0, -17.0, -8.0, 1987-01-09 07:00:00, 92.0
-10.0, None, 0.0, 0.0, -17.0, -10.0, 1987-01-09 15:00:00, 92.0
-11.0, None, 2.0, 2.0, -13.0, -10.0, 1987-01-10 07:00:00, 92.0
-8.0, None, 0.0, 0.0, -14.0, -8.0, 1987-01-10 15:00:00, 92.0
-6.5, None, 0.0, 0.0, -8.5, -6.0, 1987-01-11 07:00:00, 92.0
-4.5, None, 0.0, 0.0, -6.5, -4.0, 1987-01-11 15:00:00, 92.0
-3.0, None, 0.0, 0.0, -5.0, -2.0, 1987-01-12 07:00:00, 92.0
-5.0, None, 4.0, 4.0, -5.0, -3.0, 1987-01-12 15:00:00, 95.0
-5.0, None, 2.0, 2.0, -6.0, -5.0, 1987-01-13 07:00:00, 90.0
-7.0, None, 0.0, 0.0, -8.0, -4.5, 1987-01-13 14:00:00, 90.0
-12.0, None, 0.0, 0.0, -13.0, -7.0, 1987-01-14 07:00:00, 90.0
-10.0, None, 2.0, 2.0, -13.0, -8.0, 1987-01-14 15:00:00, 91.0
-16.5, None, 0.0, 0.0, -17.0, -8.0, 1987-01-15 07:00:00, 91.0
-9.0, None, 1.0, 1.0, -18.0, -9.0, 1987-01-15 15:00:00, 90.0
-7.5, None, 0.0, 0.0, -13.5, -7.0, 1987-01-16 07:00:00, 90.0
-5.0, None, 0.0, 0.0, -8.0, -4.5, 1987-01-16 15:00:00, 90.0
-11.5, None, 0.0, 0.0, -12.0, -5.5, 1987-01-17 07:00:00, 90.0
-9.5, None, 0.0, 0.0, -12.0, -9.5, 1987-01-17 14:30:00, 90.0
-13.0, None, 0.0, 0.0, -13.0, -7.0, 1987-01-18 07:00:00, 90.0
-6.0, None, 0.0, 0.0, -13.0, -6.0, 1987-01-18 15:00:00, 90.0
-10.0, None, 0.0, 0.0, -11.0, -6.0, 1987-01-19 07:00:00, 90.0
-6.5, None, 0.0, 0.0, -11.0, -6.5, 1987-01-19 15:00:00, 90.0
-14.0, None, 0.0, 0.0, -14.0, -6.5, 1987-01-20 07:00:00, 90.0
-11.0, None, 0.0, 0.0, -14.0, -11.0, 1987-01-20 15:00:00, 90.0
-6.5, None, 0.0, 0.0, -11.5, -6.0, 1987-01-21 07:00:00, 90.0
-2.5, None, 0.0, 0.0, -8.0, -2.5, 1987-01-21 15:00:00, 90.0
-6.5, None, 0.0, 0.0, -9.0, -2.5, 1987-01-22 07:00:00, 90.0
-6.5, None, 0.0, 0.0, -9.5, -3.0, 1987-01-23 07:00:00, 90.0
-5.5, None, 0.1, 0.1, -7.5, -4.5, 1987-01-23 15:00:00, 90.0
-5.5, None, 1.0, 1.0, -7.0, -5.5, 1987-01-24 07:00:00, 90.0
-4.5, None, 3.0, 3.0, -7.0, -4.5, 1987-01-24 14:30:00, 92.0
-5.0, None, 5.0, 5.0, -5.0, -2.0, 1987-01-25 07:00:00, 95.0
-5.5, None, 1.0, 1.0, -8.0, -5.5, 1987-01-25 15:00:00, 96.0
-7.0, None, 2.0, 2.0, -8.0, -4.0, 1987-01-26 07:00:00, 94.0
-5.0, None, 0.0, 0.0, -8.0, -5.0, 1987-01-26 15:00:00, 94.0
-5.5, None, 4.0, 4.0, -6.5, -4.5, 1987-01-27 07:00:00, 95.0
-3.0, None, 3.0, 3.0, -6.0, -3.0, 1987-01-27 15:00:00, 99.0
-1.0, None, 6.0, 6.0, -1.0, 0.0, 1987-01-28 07:00:00, 100.0
-3.0, None, 1.0, 1.0, -5.0, -3.0, 1987-01-28 15:00:00, 100.0
-4.0, None, 0.0, 0.0, -5.0, -3.0, 1987-01-29 07:00:00, 99.0
-4.0, None, 0.1, 0.1, -5.0, -4.0, 1987-01-29 15:00:00, 100.0
-4.0, None, 3.0, 3.0, -4.0, -3.0, 1987-01-30 07:00:00, 102.0
-2.5, None, 5.0, 5.0, -3.5, -2.5, 1987-01-30 15:00:00, 105.0
-5.0, None, 10.0, 7.0, -7.0, -2.0, 1987-01-31 08:30:00, 110.0
-4.0, None, 13.0, 3.0, -5.0, -4.0, 1987-01-31 15:00:00, 111.0
-1.0, None, 10.0, 10.0, -4.0, 0.0, 1987-02-01 07:00:00, 114.0
-3.5, None, 3.0, 3.0, -3.5, 0.0, 1987-02-01 15:00:00, 117.0
-10.0, None, 0.0, 0.0, -11.0, -3.5, 1987-02-02 07:00:00, 117.0
-3.5, None, 0.0, 0.0, -11.0, -2.5, 1987-02-02 15:00:00, 117.0
-4.0, None, 0.0, 0.0, -10.0, -3.5, 1987-02-03 07:00:00, 117.0
-2.0, None, 0.0, 0.0, -6.0, -2.0, 1987-02-03 15:00:00, 116.0
-4.5, None, 0.0, 0.0, -4.5, -1.0, 1987-02-04 07:00:00, 116.0
-5.0, None, 1.0, 1.0, -5.0, -3.0, 1987-02-04 15:00:00, 116.0
-3.0, None, 2.0, 2.0, -6.0, -2.0, 1987-02-05 07:00:00, 118.0
0.0, None, 0.0, 0.0, -3.5, 1.5, 1987-02-05 15:00:00, 115.0
-4.5, None, 0.0, 0.0, -5.0, 0.0, 1987-02-06 07:00:00, 115.0
1.0, None, 0.0, 0.0, -6.0, 1.5, 1987-02-06 15:00:00, 115.0
-5.5, None, 0.0, 0.0, -5.5, -1.5, 1987-02-07 07:00:00, 114.0
2.0, None, 0.0, 0.0, -6.0, 2.5, 1987-02-07 15:00:00, 114.0
-3.0, None, 0.0, 0.0, -4.0, 4.5, 1987-02-08 07:00:00, 114.0
2.5, None, 0.0, 0.0, -3.0, 3.5, 1987-02-08 15:00:00, 112.0
-1.0, None, 0.0, 0.0, -4.0, 2.5, 1987-02-09 07:00:00, 109.0
3.0, None, 0.0, 0.0, -1.5, 5.0, 1987-02-09 15:00:00, 109.0
-1.0, None, 0.0, 0.0, -3.0, 3.0, 1987-02-10 07:00:00, 109.0
2.5, None, 0.0, 0.0, -2.0, 3.0, 1987-02-10 15:00:00, 108.0
1.0, None, 0.0, 0.0, -1.0, 2.5, 1987-02-11 07:00:00, 108.0
1.0, None, 0.0, 0.0, 0.0, 2.5, 1987-02-11 15:00:00, 108.0
-4.0, None, 0.1, 0.1, -4.5, 4.0, 1987-02-12 07:00:00, 108.0
1.0, None, 0.0, 0.0, -5.5, 1.5, 1987-02-12 15:00:00, 105.0
-1.0, None, 10.0, 10.0, -4.0, 2.0, 1987-02-13 08:30:00, 115.0
-0.5, None, 12.0, 5.0, -1.0, -0.5, 1987-02-13 14:00:00, 116.0
-3.5, None, 0.0, 0.0, -3.5, 0.0, 1987-02-14 07:00:00, 115.0
1.5, None, 0.0, 0.0, -3.5, 1.5, 1987-02-14 15:00:00, 115.0
-4.5, None, 0.1, 0.1, -4.5, -1.5, 1987-02-15 07:00:00, 115.0
-2.5, None, 0.0, 0.0, -4.5, -1.5, 1987-02-15 15:00:00, 115.0
-2.5, None, 3.0, 3.0, -3.5, -2.0, 1987-02-16 07:00:00, 118.0
-2.0, None, 2.0, 2.0, -3.0, -2.0, 1987-02-16 15:00:00, 115.0
-4.0, None, 0.0, 0.0, -5.0, -2.0, 1987-02-17 07:00:00, 115.0
-0.5, None, 0.0, 0.0, -2.0, -0.5, 1987-02-17 15:00:00, 113.0
-9.0, None, 0.0, 0.0, -11.0, -0.5, 1987-02-18 07:00:00, 112.0
-6.0, None, 0.0, 0.0, -10.0, -2.0, 1987-02-18 15:00:00, 112.0
-7.0, None, 1.0, 1.0, -11.0, -4.0, 1987-02-19 07:00:00, 113.0
-1.0, None, 0.0, 0.0, -7.0, -1.0, 1987-02-19 15:00:00, 113.0
-4.0, None, 0.0, 0.0, -7.0, -1.0, 1987-02-20 07:00:00, 113.0
1.5, None, 0.0, 0.0, -5.0, 2.0, 1987-02-20 15:00:00, 113.0
-3.0, None, 0.0, 0.0, -4.0, 3.0, 1987-02-21 07:00:00, 113.0
-1.5, None, 0.0, 0.0, -3.0, -1.5, 1987-02-21 15:00:00, 113.0
-8.5, None, 4.0, 4.0, -9.0, -1.5, 1987-02-22 07:00:00, 115.0
-3.0, None, 0.0, 0.0, -9.0, -3.0, 1987-02-22 15:00:00, 114.0
-3.0, None, 0.0, 0.0, -10.0, -3.0, 1987-02-23 07:00:00, 114.0
-3.0, None, 0.0, 0.0, -9.5, -3.0, 1987-02-23 15:00:00, 114.0
-8.0, None, 0.0, 0.0, -9.5, -1.5, 1987-02-24 07:00:00, 113.0
-4.0, None, 0.0, 0.0, -8.0, -3.0, 1987-02-24 15:00:00, 113.0
-11.0, None, 0.0, 0.0, -14.0, -4.0, 1987-02-25 07:00:00, 112.0
-5.0, None, 0.0, 0.0, -14.0, -5.0, 1987-02-25 15:00:00, 112.0
-14.5, None, 0.0, 0.0, -16.0, -5.0, 1987-02-26 07:00:00, 111.0
-5.0, None, 0.0, 0.0, -15.0, -5.0, 1987-02-26 15:00:00, 111.0
-8.0, None, 0.0, 0.0, -12.0, -5.0, 1987-02-27 07:00:00, 111.0
-6.0, None, 5.0, 5.0, -9.0, -5.0, 1987-02-27 15:00:00, 112.0
-10.0, None, 2.0, 2.0, -12.0, -6.0, 1987-02-28 07:00:00, 114.0
-5.5, None, 0.0, 0.0, -11.0, -5.0, 1987-02-28 15:00:00, 114.0
-11.0, None, 3.0, 3.0, -11.0, -5.0, 1987-03-01 07:00:00, 116.0
-4.0, None, 7.0, 4.0, -11.0, -4.0, 1987-03-01 15:00:00, 115.0
-2.0, None, 2.0, 2.0, -9.0, -2.0, 1987-03-02 07:00:00, 115.0
0.0, None, 2.0, 2.0, -2.0, 2.0, 1987-03-02 15:00:00, 117.0
1.0, None, 5.0, 5.0, -3.0, 2.0, 1987-03-03 07:00:00, 115.0
4.0, None, 0.0, 0.0, 1.0, 4.0, 1987-03-03 15:00:00, 113.0
3.0, None, 0.0, 0.0, 1.0, 4.0, 1987-03-04 07:00:00, 112.0
5.0, None, 0.0, 0.0, 2.0, 6.0, 1987-03-04 15:00:00, 110.0
5.0, None, 0.0, 0.0, 1.0, 7.0, 1987-03-05 07:00:00, 101.0
6.5, None, 0.0, 0.0, 3.0, 7.5, 1987-03-05 15:00:00, 94.0
0.5, None, 0.0, 0.0, 0.0, 7.0, 1987-03-06 07:00:00, 90.0
1.5, None, 0.0, 0.0, 0.0, 3.5, 1987-03-06 15:00:00, 90.0
-4.0, None, 9.0, 9.0, -5.0, 2.0, 1987-03-07 07:00:00, 90.0
2.5, None, 0.0, 0.0, -5.5, 3.0, 1987-03-07 15:00:00, 85.0
-2.5, None, 0.0, 0.0, -3.5, 3.5, 1987-03-08 07:00:00, 85.0
3.0, None, 0.0, 0.0, -3.0, 4.0, 1987-03-08 15:00:00, 84.0
-2.0, None, 0.0, 0.0, -3.0, 4.0, 1987-03-09 07:00:00, 84.0
-1.0, None, 0.0, 0.0, -3.0, -1.0, 1987-03-09 15:00:00, 84.0
-2.0, None, 10.0, 10.0, -3.0, -1.0, 1987-03-10 07:00:00, 94.0
-0.5, None, 11.0, 1.0, -2.0, -0.5, 1987-03-10 15:00:00, 95.0
-1.0, None, 0.0, 0.0, -2.0, 0.0, 1987-03-11 07:00:00, 97.0
1.0, None, 0.0, 0.0, -1.0, 1.0, 1987-03-11 15:00:00, 97.0
-1.0, None, 9.0, 9.0, -1.0, 1.0, 1987-03-12 07:00:00, 105.0
0.5, None, 3.0, 3.0, -1.0, 1.5, 1987-03-12 15:00:00, 107.0
0.0, None, 12.0, 12.0, -1.0, 1.0, 1987-03-13 07:00:00, 111.0
3.0, None, 18.0, 5.0, 0.0, 3.0, 1987-03-13 15:00:00, 115.0
