station_observations
CURRENT_AIR_TEMPERATURE1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
-6.0, 0.0, -7.0, 12.0, 1993-03-27 07:00:00, None, 22.0
10.0, 0.0, -6.0, 10.0, 1993-03-27 14:30:00, None, 20.0
-5.0, 0.0, -5.0, 12.0, 1993-03-28 06:45:00, None, 18.0
10.5, 0.0, -5.0, 14.0, 1993-03-28 17:00:00, None, 13.0
-2.0, 0.0, -4.0, 11.0, 1993-03-29 07:00:00, None, 9.0
10.0, 0.0, -2.0, 12.0, 1993-03-29 15:00:00, None, 6.0
-3.0, 0.0, -4.0, 10.0, 1993-03-30 07:10:00, None, 4.0
6.0, 0.0, -3.0, 9.0, 1993-03-30 16:45:00, None, 1.0
1.0, 0.0, 0.0, 6.0, 1993-03-31 06:15:00, None, 0.0
8.0, 0.0, 1.0, 16.0, 1993-03-31 17:30:00, None, 0.0
2.0, 0.0, 1.0, 8.0, 1993-04-01 06:50:00, None, 0.0
13.5, 0.0, 2.0, 15.0, 1993-04-01 16:15:00, None, 0.0
3.0, 0.0, 2.0, 13.5, 1993-04-02 07:15:00, None, 0.0
7.0, 0.0, 3.0, 14.5, 1993-04-02 17:00:00, None, 0.0
2.0, 0.0, 1.5, 7.0, 1993-04-03 07:10:00, None, 0.0
11.5, 0.0, 2.0, 14.0, 1993-04-03 17:00:00, None, 0.0
2.5, 0.0, 2.0, 12.0, 1993-04-04 07:30:00, None, 0.0
11.0, 0.0, 2.5, 12.0, 1993-04-04 16:15:00, None, 0.0
1.0, 0.0, 0.0, 11.0, 1993-04-05 07:30:00, None, 0.0
13.0, 0.0, 1.0, 15.0, 1993-04-05 17:00:00, None, 0.0
-3.0, 0.0, -4.0, 13.0, 1993-04-06 07:25:00, None, 0.0
11.0, 0.0, -3.0, 13.0, 1993-04-06 15:50:00, None, 0.0
3.0, 0.0, 3.0, 11.0, 1993-04-07 07:00:00, None, 0.0
14.0, 0.0, 3.0, 14.0, 1993-04-07 15:30:00, None, 0.0
4.0, 0.0, 4.0, 14.0, 1993-04-08 07:30:00, None, 0.0
8.0, 0.0, 4.0, 9.0, 1993-04-08 15:30:00, None, 0.0
3.5, 0.0, 3.0, 9.0, 1993-04-09 07:30:00, None, 0.0
11.0, 0.0, 3.5, 14.0, 1993-04-09 16:00:00, None, 0.0
2.0, 0.0, 2.0, 11.0, 1993-04-10 07:30:00, None, 0.0
14.0, 0.0, 2.0, 16.0, 1993-04-10 16:30:00, None, 0.0
-1.0, 0.0, -3.0, 14.0, 1993-04-11 07:45:00, None, 0.0
16.0, 0.0, -1.0, 17.0, 1993-04-11 17:20:00, None, 0.0
4.0, 0.0, 3.0, 16.0, 1993-04-12 07:20:00, None, 0.0
14.0, 0.0, 4.0, 14.0, 1993-04-12 15:15:00, None, 0.0
-1.0, 0.0, -2.0, 14.0, 1993-04-13 07:25:00, None, 0.0
14.0, 0.0, -1.0, 14.0, 1993-04-13 16:10:00, None, 0.0
4.0, 0.0, 4.0, 14.0, 1993-04-14 06:00:00, None, 0.0
13.5, 0.0, 4.0, 15.5, 1993-04-14 16:20:00, None, 0.0
-1.0, 0.0, -2.0, 13.5, 1993-04-15 07:20:00, None, 0.0
10.0, 0.0, -1.0, 12.0, 1993-04-15 16:00:00, None, 0.0
4.0, 0.0, 3.0, 10.0, 1993-04-16 07:30:00, None, 0.0
17.0, 0.0, 4.0, 19.0, 1993-04-16 16:10:00, None, 0.0
4.0, 0.0, 2.0, 17.0, 1993-04-17 07:30:00, None, 0.0
14.0, 0.0, 4.0, 15.0, 1993-04-17 16:30:00, None, 0.0
6.0, 0.0, 5.5, 14.0, 1993-04-18 07:20:00, None, 0.0
9.0, 0.0, 6.0, 10.0, 1993-04-18 16:30:00, None, 0.0
6.0, 0.0, 6.0, 9.0, 1993-04-19 07:00:00, None, 0.0
13.0, 0.0, 6.0, 15.0, 1993-04-19 17:00:00, None, 0.0
1.0, 0.0, -0.5, 14.0, 1993-04-20 07:30:00, None, 0.0
19.0, 0.0, 1.0, 20.0, 1993-04-20 16:30:00, None, 0.0
2.0, 0.0, 2.0, 19.0, 1993-04-21 05:30:00, None, 0.0
14.0, 0.0, 2.0, 16.5, 1993-04-21 18:00:00, None, 0.0
3.0, 0.0, 2.0, 15.0, 1993-04-22 07:00:00, None, 0.0
10.0, 0.0, 3.0, 13.0, 1993-04-22 17:30:00, None, 0.0
6.0, 0.0, 5.0, 10.0, 1993-04-23 07:30:00, None, 0.0
8.0, 0.0, 6.0, 17.0, 1993-04-23 21:30:00, None, 0.0
5.0, 0.0, 4.0, 8.0, 1993-04-24 06:20:00, None, 0.0
14.0, 0.0, 4.5, 14.0, 1993-04-24 15:40:00, None, 0.0
5.5, 0.0, 5.0, 14.0, 1993-04-25 07:15:00, None, 0.0
13.0, 0.0, 5.5, 13.0, 1993-04-25 16:30:00, None, 0.0
4.0, 0.0, 3.5, 13.0, 1993-04-26 07:30:00, None, 0.0
12.0, 0.0, 4.0, 15.0, 1993-04-26 16:15:00, None, 0.0
5.0, 0.0, 5.0, 12.0, 1993-04-27 07:15:00, None, 0.0
15.0, 0.0, 5.0, 16.0, 1993-04-27 16:30:00, None, 0.0
3.0, 0.0, 3.0, 15.0, 1993-04-28 06:15:00, None, 0.0
8.5, 0.0, 3.0, 12.0, 1993-04-28 16:30:00, None, 0.0
6.5, 0.0, 5.5, 8.5, 1993-04-29 07:30:00, None, 0.0
15.0, 0.0, 6.0, 17.0, 1993-04-29 16:00:00, None, 0.0
7.0, 0.0, 6.0, 15.0, 1993-04-30 07:30:00, None, 0.0
16.0, 0.0, 7.0, 17.0, 1993-04-30 15:30:00, None, 0.0
9.5, 0.0, 4.0, 16.0, 1993-05-01 09:20:00, None, 0.0
7.0, 0.0, 7.0, 11.0, 1993-05-01 22:50:00, None, 0.0
11.0, 0.0, 3.0, 11.0, 1993-05-02 10:50:00, None, 0.0
6.0, 0.0, 6.0, 14.0, 1993-05-02 21:00:00, None, 0.0
7.0, None, 4.0, 7.0, 1993-10-27 16:30:00, None, None
6.0, 0.0, 6.0, 7.0, 1993-10-28 06:15:00, None, 0.0
11.5, 0.0, 6.0, 12.0, 1993-10-28 16:20:00, None, 0.0
2.0, 0.0, 2.0, 12.0, 1993-10-29 06:25:00, None, 0.0
7.0, None, 1.0, 9.0, 1993-10-29 16:50:00, None, None
1.0, None, 1.0, 7.0, 1993-10-30 06:30:00, None, None
10.0, None, 0.0, 11.0, 1993-10-30 16:15:00, None, None
5.0, None, 5.0, 11.0, 1993-10-31 06:33:00, None, None
7.0, None, 4.0, 10.0, 1993-10-31 16:15:00, None, None
1.0, None, -1.0, 7.0, 1993-11-01 07:03:00, None, None
6.0, None, 0.0, 8.0, 1993-11-01 16:20:00, None, None
3.0, 0.0, 3.0, 6.0, 1993-11-02 05:43:00, None, 0.0
4.0, None, 3.0, 4.0, 1993-11-02 15:45:00, None, None
7.0, None, 3.0, 9.0, 1993-11-03 15:55:00, None, None
-1.0, 0.0, -2.0, 7.0, 1993-11-04 06:00:00, None, 0.0
3.0, None, -1.0, 8.0, 1993-11-04 16:30:00, None, None
-5.0, 0.0, -6.0, 2.0, 1993-11-05 06:45:00, None, 0.0
2.0, 0.0, -6.0, 4.0, 1993-11-05 16:20:00, None, 0.0
0.5, 0.0, 0.0, 2.5, 1993-11-06 07:15:00, None, 0.0
1.0, 1.0, 0.0, 2.0, 1993-11-06 16:20:00, None, 1.0
0.0, 0.0, 0.0, 1.0, 1993-11-07 06:30:00, None, 0.0
2.0, 0.0, 0.0, 3.0, 1993-11-07 16:10:00, None, 0.0
1.0, 0.0, 1.0, 3.0, 1993-11-08 07:00:00, None, 0.0
5.0, 0.0, 1.0, 7.0, 1993-11-08 15:40:00, None, 0.0
1.0, 0.0, 0.0, 5.0, 1993-11-09 06:10:00, None, 0.0
2.0, 0.0, 1.0, 2.5, 1993-11-09 16:40:00, None, 0.0
1.0, 0.0, 0.5, 2.0, 1993-11-10 06:45:00, None, 0.0
3.5, 0.0, 1.0, 4.0, 1993-11-10 15:50:00, None, 0.0
-2.0, 0.0, -2.0, 3.5, 1993-11-11 06:45:00, None, 0.0
1.5, 0.0, -2.0, 5.5, 1993-11-11 16:15:00, None, 0.0
0.0, 0.0, 0.0, 3.5, 1993-11-12 06:50:00, None, 0.0
1.0, 0.0, -1.0, 4.0, 1993-11-12 16:40:00, None, 0.0
1.5, 0.0, -1.0, 3.0, 1993-11-13 07:30:00, None, 0.0
3.0, 0.0, 1.0, 8.0, 1993-11-13 15:45:00, None, 0.0
-2.5, 0.0, -5.0, 3.0, 1993-11-14 07:30:00, None, 0.0
2.0, 0.0, -3.0, 4.5, 1993-11-14 16:30:00, None, 0.0
0.0, 3.0, 0.0, 2.5, 1993-11-15 07:50:00, None, 3.0
3.5, 0.0, 0.0, 5.0, 1993-11-15 17:00:00, None, 0.1
-1.0, 0.0, -1.0, 3.5, 1993-11-16 06:30:00, None, 0.0
2.0, 0.0, -1.0, 3.0, 1993-11-16 16:30:00, None, 0.0
0.0, 0.0, 0.0, 2.0, 1993-11-17 07:30:00, None, 0.0
0.5, 0.1, 0.0, 2.0, 1993-11-17 16:30:00, None, 0.0
0.0, None, 0.0, 1.0, 1993-11-18 07:00:00, None, None
1.5, 0.0, 0.0, 3.0, 1993-11-18 17:00:00, None, 0.0
0.0, 0.0, 0.0, 1.5, 1993-11-19 07:30:00, None, 0.0
2.0, 0.0, 0.0, 2.5, 1993-11-19 16:45:00, None, 0.0
1.0, 0.0, 1.0, 2.0, 1993-11-20 07:30:00, None, 0.0
2.0, 0.0, 1.0, 3.0, 1993-11-20 17:00:00, None, 0.0
1.0, None, 1.0, 2.0, 1993-11-21 07:00:00, None, None
0.0, 1.0, 0.0, 2.0, 1993-11-21 15:30:00, None, 0.1
-10.0, 9.0, -10.0, 0.0, 1993-11-22 07:00:00, None, 9.0
-9.5, 0.0, -11.0, -8.0, 1993-11-22 16:00:00, None, 9.0
-17.0, 0.0, -17.0, -9.5, 1993-11-23 05:45:00, None, 9.0
-12.0, 0.0, -17.0, -9.0, 1993-11-23 16:00:00, None, 9.0
-12.0, 0.0, -16.0, -10.0, 1993-11-24 07:15:00, None, 9.0
-12.0, 0.0, -12.0, -8.5, 1993-11-24 16:30:00, None, 9.0
-18.5, 0.0, -18.5, -12.0, 1993-11-25 07:00:00, None, 9.0
-11.5, 0.0, -19.0, -8.5, 1993-11-25 16:15:00, None, 9.0
-17.0, 0.0, -18.0, -11.5, 1993-11-26 07:00:00, None, 9.0
-8.0, 0.0, -17.0, -6.0, 1993-11-26 16:15:00, None, 7.0
-6.0, 4.0, -10.0, -6.0, 1993-11-27 07:00:00, None, 12.0
-4.0, 6.0, -6.0, -3.5, 1993-11-27 16:00:00, None, 17.0
-4.0, 1.0, -4.0, -3.5, 1993-11-28 05:30:00, None, 16.0
-2.0, 0.0, -4.0, -2.0, 1993-11-28 16:30:00, None, 16.0
-2.0, 9.0, -3.0, -2.0, 1993-11-29 07:40:00, None, 23.0
0.0, 6.0, -2.0, 0.0, 1993-11-29 16:00:00, None, 27.0
0.0, 3.0, -0.5, 0.0, 1993-11-30 07:20:00, None, 26.0
0.5, 0.0, 0.0, 1.5, 1993-11-30 16:30:00, None, 25.0
0.0, 0.0, 0.0, 0.5, 1993-12-01 07:30:00, None, 25.0
1.0, 0.0, 0.0, 1.5, 1993-12-01 16:00:00, None, 24.0
1.0, 0.0, 0.0, 1.0, 1993-12-02 05:20:00, None, 23.0
0.0, None, 0.0, 2.0, 1993-12-02 21:47:00, None, 22.0
1.0, 0.0, 0.0, 1.0, 1993-12-03 04:00:00, None, 22.0
3.5, 0.0, 1.5, 4.5, 1993-12-04 07:40:00, None, 17.0
3.0, 0.0, 3.0, 5.0, 1993-12-04 18:00:00, None, 16.0
-3.0, 0.0, -3.0, 3.0, 1993-12-05 06:30:00, None, 14.0
-3.0, 0.0, -3.0, 0.5, 1993-12-05 16:15:00, None, 14.0
-12.0, 0.0, -12.5, -3.0, 1993-12-06 07:00:00, None, 14.0
-6.0, 0.0, -13.0, -3.0, 1993-12-06 15:50:00, None, 14.0
-5.5, 0.0, -11.0, -5.5, 1993-12-07 07:00:00, None, 14.0
-2.0, 1.0, -5.0, -1.0, 1993-12-07 16:30:00, None, 15.0
-7.0, 0.0, -8.5, -2.0, 1993-12-08 07:15:00, None, 15.0
0.0, 0.0, -7.0, 0.0, 1993-12-08 16:00:00, None, 15.0
-0.5, 12.0, -2.0, 0.0, 1993-12-09 07:00:00, None, 26.0
1.0, 0.0, -1.0, 1.0, 1993-12-09 16:22:00, None, 25.0
2.0, 0.0, 0.5, 3.0, 1993-12-10 07:15:00, None, 18.0
1.5, 0.0, 1.5, 3.0, 1993-12-10 16:15:00, None, 16.0
1.0, 0.0, 0.5, 1.5, 1993-12-11 06:30:00, None, 13.0
1.5, 0.0, 1.0, 3.0, 1993-12-11 16:00:00, None, 13.0
2.0, 0.0, 1.0, 2.0, 1993-12-12 07:30:00, None, 12.0
-0.5, 0.0, -1.0, 4.0, 1993-12-12 17:30:00, None, 11.0
1.5, 0.0, -1.0, 3.0, 1993-12-13 06:52:00, None, 10.0
1.5, 0.0, 1.5, 4.0, 1993-12-13 16:20:00, None, 10.0
0.0, 0.0, 0.0, 1.5, 1993-12-14 07:30:00, None, 10.0
1.5, 0.0, 0.0, 2.0, 1993-12-14 16:30:00, None, 10.0
0.5, 0.0, 0.5, 1.5, 1993-12-15 07:25:00, None, 10.0
1.5, 0.0, 0.5, 2.0, 1993-12-15 16:20:00, None, 9.0
-0.5, 0.0, -0.5, 1.5, 1993-12-16 06:30:00, None, 9.0
-1.0, 0.0, -1.0, 1.0, 1993-12-16 17:20:00, None, 9.0
-2.0, 0.0, -2.0, 0.0, 1993-12-17 07:10:00, None, 8.0
-1.0, 0.0, -2.0, -0.5, 1993-12-17 17:00:00, None, 8.0
-3.0, 0.0, -3.0, -1.0, 1993-12-18 07:00:00, None, 8.0
-1.0, 0.0, -3.0, -1.0, 1993-12-18 15:30:00, None, 8.0
-2.0, 0.0, -2.0, -1.0, 1993-12-19 07:20:00, None, 8.0
0.0, 0.0, -2.0, 0.0, 1993-12-19 15:50:00, None, 8.0
-1.0, 1.0, -1.0, 0.0, 1993-12-20 07:00:00, None, 9.0
0.0, 0.0, -1.0, 1.0, 1993-12-20 16:20:00, None, 9.0
-3.5, 0.0, -5.0, 0.0, 1993-12-21 07:40:00, None, 9.0
-2.0, 0.0, -3.0, 0.0, 1993-12-21 17:20:00, None, 9.0
-2.0, 7.0, -3.0, -2.0, 1993-12-22 07:30:00, None, 16.0
-1.0, 0.0, -2.0, 0.0, 1993-12-22 16:00:00, None, 16.0
-2.0, 0.0, -2.0, -1.0, 1993-12-23 06:15:00, None, 16.0
-1.0, 0.0, -3.0, 0.0, 1993-12-23 16:00:00, None, 15.0
-2.0, 0.0, -2.0, -1.0, 1993-12-24 07:40:00, None, 15.0
-1.5, 0.0, -2.0, -1.0, 1993-12-24 17:00:00, None, 15.0
-3.0, 0.0, -3.0, -1.0, 1993-12-25 08:00:00, None, 15.0
-2.0, 0.0, -3.0, -1.5, 1993-12-25 16:30:00, None, 15.0
-3.0, 0.0, -3.0, -2.0, 1993-12-26 07:40:00, None, 15.0
-4.0, 0.0, -4.0, -1.5, 1993-12-26 17:15:00, None, 15.0
-3.5, 0.0, -7.0, -3.5, 1993-12-27 07:30:00, None, 15.0
-4.5, 0.0, -4.5, -1.5, 1993-12-27 17:15:00, None, 15.0
-3.5, 0.0, -4.5, -3.0, 1993-12-28 07:00:00, None, 15.0
-2.0, 0.0, -4.0, -2.0, 1993-12-28 16:15:00, None, 15.0
-3.5, 9.0, -4.0, -2.0, 1993-12-29 07:20:00, None, 24.0
-2.5, 0.1, -3.5, -0.5, 1993-12-29 15:40:00, None, 23.0
-2.0, 7.0, -4.0, -1.5, 1993-12-30 07:00:00, None, 30.0
-0.5, 5.0, -2.0, 0.0, 1993-12-30 15:30:00, None, 34.0
-1.0, 9.0, -1.0, 0.0, 1993-12-31 07:35:00, None, 44.0
0.0, 0.1, -1.0, 0.5, 1993-12-31 16:20:00, None, 45.0
0.0, 6.0, 0.0, 0.5, 1994-01-01 07:00:00, None, 51.0
1.0, 0.0, 0.0, 2.0, 1994-01-01 15:45:00, None, 49.0
0.0, 0.0, 0.0, 1.0, 1994-01-02 07:00:00, None, 47.0
1.0, 1.0, 0.0, 1.0, 1994-01-02 16:00:00, None, 46.0
0.0, 0.0, 0.0, 3.0, 1994-01-03 07:15:00, None, 45.0
1.0, 0.0, -5.0, 3.0, 1994-01-03 16:00:00, None, 45.0
0.0, 0.1, -0.5, 1.0, 1994-01-04 06:10:00, None, 2.0
1.0, 0.0, 0.0, 1.5, 1994-01-04 16:40:00, None, 39.0
3.0, 0.0, 0.5, 3.5, 1994-01-05 07:00:00, None, 38.0
0.5, 0.0, 0.5, 3.0, 1994-01-05 17:00:00, None, 37.0
-5.0, 0.0, -6.0, 0.5, 1994-01-06 06:15:00, None, 37.0
-4.0, 0.0, -7.0, -3.0, 1994-01-06 16:30:00, None, 37.0
-5.0, 15.0, -6.0, -3.5, 1994-01-07 07:15:00, None, 50.0
-3.5, 5.0, -5.0, -3.5, 1994-01-07 17:00:00, None, 65.0
-3.0, 9.0, -4.0, -3.0, 1994-01-08 08:00:00, None, 63.0
-1.0, 6.0, -3.0, -1.0, 1994-01-08 17:00:00, None, 67.0
-1.0, 7.0, -1.0, -1.0, 1994-01-09 07:30:00, None, 69.0
0.0, 0.0, -1.5, 1.0, 1994-01-09 16:15:00, None, 66.0
0.0, 1.0, 0.0, 0.0, 1994-01-10 07:20:00, None, 66.0
0.5, 4.0, 0.0, 1.0, 1994-01-10 16:40:00, None, 66.0
0.0, 5.0, 0.0, 0.5, 1994-01-11 05:30:00, None, 68.0
1.0, 0.0, 0.0, 2.0, 1994-01-11 16:30:00, None, 63.0
0.0, 0.1, 0.0, 1.0, 1994-01-12 07:15:00, None, 58.0
1.0, 0.0, 0.0, 2.5, 1994-01-12 16:15:00, None, 56.0
0.0, 3.0, 0.0, 1.0, 1994-01-13 06:00:00, None, 57.0
1.0, 2.0, 0.0, 1.0, 1994-01-13 16:00:00, None, 56.0
0.5, 0.0, 0.5, 1.0, 1994-01-14 07:15:00, None, 54.0
2.0, 0.0, 0.0, 3.0, 1994-01-14 16:10:00, None, 51.0
1.0, 0.0, 1.0, 2.0, 1994-01-15 07:45:00, None, 50.0
1.5, 0.0, 0.5, 2.0, 1994-01-15 16:00:00, None, 48.0
0.0, 0.0, 0.0, 1.5, 1994-01-16 07:10:00, None, 47.0
1.5, 0.0, 0.0, 3.0, 1994-01-16 17:15:00, None, 45.0
1.0, 0.0, 1.0, 2.0, 1994-01-17 07:30:00, None, 43.0
1.5, 0.0, 1.0, 2.0, 1994-01-17 16:00:00, None, 41.0
0.0, 0.0, 0.0, 1.5, 1994-01-18 06:00:00, None, 39.0
1.5, 0.0, 0.0, 2.5, 1994-01-18 17:00:00, None, 37.0
1.0, 0.0, 1.0, 1.5, 1994-01-19 07:00:00, None, 37.0
2.0, 0.0, 1.0, 3.0, 1994-01-19 16:30:00, None, 37.0
-4.0, 0.0, -4.0, 2.0, 1994-01-20 05:45:00, None, 37.0
0.0, 0.0, -5.0, 1.5, 1994-01-20 16:40:00, None, 36.0
-3.0, 0.0, -3.0, 0.0, 1994-01-21 07:15:00, None, 36.0
1.0, 0.0, -3.0, 1.0, 1994-01-21 15:45:00, None, 36.0
0.0, 0.0, 0.0, 1.0, 1994-01-22 06:20:00, None, 36.0
2.0, 0.0, -0.5, 3.0, 1994-01-22 16:00:00, None, 35.0
1.0, 0.0, 1.0, 2.0, 1994-01-23 06:30:00, None, 35.0
2.0, 0.0, 0.5, 3.5, 1994-01-23 16:00:00, None, 35.0
1.0, 0.0, 1.0, 2.0, 1994-01-24 07:00:00, None, 34.0
2.5, 0.0, 1.0, 3.5, 1994-01-24 16:30:00, None, 33.0
1.0, 0.0, 1.0, 2.5, 1994-01-25 07:15:00, None, 33.0
2.0, 0.0, 0.5, 3.5, 1994-01-25 16:45:00, None, 32.0
1.0, 0.0, 1.0, 2.0, 1994-01-26 05:50:00, None, 32.0
2.0, 0.0, 0.5, 3.5, 1994-01-26 16:35:00, None, 31.0
1.0, 0.0, 1.0, 2.5, 1994-01-27 05:50:00, None, 30.0
1.0, 0.0, 1.0, 4.0, 1994-01-27 17:15:00, None, 29.0
0.0, 0.0, -1.0, 1.0, 1994-01-28 05:50:00, None, 28.0
1.0, 0.0, -0.5, 2.5, 1994-01-28 17:15:00, None, 28.0
0.0, 0.0, -1.0, 1.0, 1994-01-29 07:00:00, None, 28.0
-1.0, 0.0, -1.0, 2.0, 1994-01-29 17:00:00, None, 28.0
-6.5, 0.0, -7.0, -1.0, 1994-01-30 07:00:00, None, 28.0
-1.0, 0.0, -6.5, 0.0, 1994-01-30 17:00:00, None, 28.0
-2.5, 0.0, -4.5, -1.0, 1994-01-31 07:30:00, None, 28.0
0.5, 0.0, -2.5, 0.5, 1994-01-31 15:15:00, None, 28.0
-6.0, 0.0, -12.0, 0.5, 1994-02-01 06:00:00, None, 28.0
-2.0, 0.0, -7.0, -1.0, 1994-02-01 17:00:00, None, 28.0
-4.0, 0.0, -6.0, -2.0, 1994-02-02 07:15:00, None, 28.0
-2.0, 0.0, -4.0, -2.0, 1994-02-02 17:15:00, None, 28.0
-4.0, 0.0, -4.0, -2.0, 1994-02-03 06:15:00, None, 28.0
-2.0, 0.0, -4.0, -2.0, 1994-02-03 16:40:00, None, 28.0
-4.0, 0.0, -4.0, -2.0, 1994-02-04 06:40:00, None, 28.0
-2.0, 0.0, -4.0, -1.5, 1994-02-04 16:45:00, None, 28.0
-7.0, 0.0, -10.5, -2.0, 1994-02-05 07:20:00, None, 28.0
-3.0, 0.0, -7.5, -2.0, 1994-02-05 17:10:00, None, 28.0
-5.5, 2.0, -5.5, -3.0, 1994-02-06 07:30:00, None, 30.0
-3.0, 0.0, -5.5, -0.5, 1994-02-06 17:00:00, None, 30.0
-15.0, 0.0, -15.0, -3.0, 1994-02-07 06:45:00, None, 30.0
-6.5, 0.0, -16.5, -6.5, 1994-02-07 15:30:00, None, 30.0
-21.0, 0.0, -21.0, -6.5, 1994-02-08 05:40:00, None, 30.0
-9.0, 0.0, -22.5, -8.0, 1994-02-08 15:10:00, None, 30.0
-9.0, 10.0, -10.0, -8.0, 1994-02-09 06:50:00, None, 40.0
-5.0, 4.0, -9.0, -5.0, 1994-02-09 16:30:00, None, 44.0
-8.0, 2.0, -12.0, -5.0, 1994-02-10 05:50:00, None, 46.0
-4.5, 0.0, -8.5, -1.5, 1994-02-10 17:10:00, None, 43.0
-7.0, 2.0, -7.0, -4.5, 1994-02-11 06:30:00, None, 44.0
-1.0, 0.1, -8.0, 0.0, 1994-02-11 16:50:00, None, 42.0
-3.0, 1.0, -4.0, -1.0, 1994-02-12 07:20:00, None, 41.0
0.0, 0.0, -3.0, 1.0, 1994-02-12 17:00:00, None, 41.0
-0.5, 0.0, -9.5, 2.5, 1994-02-13 07:00:00, None, 40.0
1.0, 0.0, -0.5, 2.5, 1994-02-13 17:15:00, None, 39.0
-4.0, 0.0, -5.0, 1.0, 1994-02-14 05:50:00, None, 39.0
1.0, 0.0, -4.0, 2.0, 1994-02-14 22:50:00, None, 39.0
1.5, 0.0, 0.0, 1.5, 1994-02-15 05:40:00, None, 38.0
1.5, 0.0, 1.0, 3.5, 1994-02-15 17:10:00, None, 37.0
-0.5, 0.0, -2.5, 2.0, 1994-02-16 07:05:00, None, 36.0
2.0, 0.0, 0.0, 3.0, 1994-02-16 17:10:00, None, 35.0
1.0, 0.0, 1.0, 2.0, 1994-02-17 05:45:00, None, 35.0
2.5, 0.0, 1.0, 4.0, 1994-02-17 17:00:00, None, 32.0
1.5, 0.0, 0.5, 3.5, 1994-02-18 07:40:00, None, 30.0
1.0, 0.0, 1.0, 3.0, 1994-02-18 17:15:00, None, 29.0
-1.0, 4.0, -1.0, 1.5, 1994-02-19 07:30:00, None, 34.0
0.0, 0.0, -1.0, 3.0, 1994-02-19 17:30:00, None, 32.0
-4.0, 5.0, -5.5, 0.5, 1994-02-20 07:20:00, None, 38.0
2.0, 0.0, -4.0, 2.5, 1994-02-20 16:50:00, None, 34.0
-1.0, 0.0, -1.0, 2.0, 1994-02-21 07:15:00, None, 33.0
3.0, 0.0, -1.5, 5.0, 1994-02-21 16:50:00, None, 32.0
1.0, 1.0, 0.0, 3.0, 1994-02-22 05:45:00, None, 34.0
1.0, 0.1, 0.0, 2.5, 1994-02-22 16:20:00, None, 33.0
-1.0, 6.0, -1.5, 1.0, 1994-02-23 07:30:00, None, 40.0
-4.0, 0.0, -4.0, 1.0, 1994-02-23 17:00:00, None, 37.0
-11.0, 0.0, -11.0, -4.0, 1994-02-24 05:45:00, None, 37.0
-9.0, 0.0, -11.0, -7.0, 1994-02-24 16:45:00, None, 37.0
-10.0, 1.0, -14.0, -9.0, 1994-02-25 07:20:00, None, 38.0
-4.0, 1.0, -10.0, -3.5, 1994-02-25 16:45:00, None, 38.0
-5.0, 2.0, -5.5, -3.5, 1994-02-26 07:15:00, None, 40.0
0.0, 0.0, -5.0, 3.0, 1994-02-26 17:00:00, None, 40.0
-2.0, 8.0, -5.0, 0.0, 1994-02-27 07:15:00, None, 47.0
1.5, 0.0, -2.0, 3.0, 1994-02-27 17:00:00, None, 41.0
0.0, 12.0, -2.0, 1.5, 1994-02-28 07:30:00, None, 55.0
2.0, 0.0, 0.0, 2.0, 1994-02-28 16:00:00, None, 50.0
0.5, 0.0, 0.5, 2.0, 1994-03-01 06:00:00, None, 49.0
3.0, 0.0, 0.5, 4.5, 1994-03-01 17:00:00, None, 49.0
1.5, 0.0, 0.0, 3.0, 1994-03-02 07:30:00, None, 41.0
3.5, 0.0, 1.5, 5.5, 1994-03-02 16:50:00, None, 37.0
0.0, 0.0, 0.0, 3.5, 1994-03-03 05:30:00, None, 36.0
2.0, 0.0, 0.0, 6.0, 1994-03-03 17:45:00, None, 35.0
1.0, 0.0, 0.5, 3.0, 1994-03-04 07:30:00, None, 35.0
4.5, 0.0, 1.0, 8.5, 1994-03-04 16:20:00, None, 31.0
-2.0, 0.0, -2.0, 4.5, 1994-03-05 07:40:00, None, 29.0
1.5, 0.0, -2.0, 7.0, 1994-03-05 17:00:00, None, 27.0
-10.0, 0.0, -10.5, 1.5, 1994-03-06 07:50:00, None, 27.0
5.0, 0.0, -10.0, 6.0, 1994-03-06 16:30:00, None, 25.0
-9.5, 0.0, -10.0, 5.0, 1994-03-07 06:45:00, None, 25.0
3.0, 0.0, -9.5, 3.0, 1994-03-07 16:15:00, None, 24.0
-9.0, 0.0, -9.0, 3.0, 1994-03-08 05:20:00, None, 24.0
6.0, 0.0, -10.0, 9.0, 1994-03-08 16:30:00, None, 23.0
-8.0, 0.0, -8.0, 6.0, 1994-03-09 06:00:00, None, 22.0
4.5, 0.0, -8.0, 10.0, 1994-03-09 17:40:00, None, 19.0
-1.0, 0.0, -1.0, 6.0, 1994-03-10 05:50:00, None, 19.0
2.5, 0.0, -0.5, 2.5, 1994-03-10 16:05:00, None, 16.0
1.0, 0.0, 1.0, 2.5, 1994-03-11 06:20:00, None, 18.0
9.5, 0.0, 1.0, 10.0, 1994-03-11 16:10:00, None, 15.0
0.0, 0.0, -2.0, 9.5, 1994-03-12 07:30:00, None, 10.0
5.5, 0.0, 0.0, 13.0, 1994-03-12 16:45:00, None, 8.0
2.0, 0.0, 2.0, 5.5, 1994-03-13 07:30:00, None, 8.0
