station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
4.5, 97.0, 2.0, 4.5, 1981-12-19 16:00:00, 20.0, None
1.0, 100.0, 1.0, 6.0, 1981-12-20 08:00:00, 2.0, None
1.5, 99.0, 1.0, 3.0, 1981-12-20 16:00:00, 1.0, None
-2.0, 99.0, -2.0, 1.5, 1981-12-21 08:00:00, 1.0, None
-2.5, 95.0, -2.5, 0.5, 1981-12-21 16:00:00, 0.0, None
-4.0, 90.0, -4.0, -2.5, 1981-12-22 08:00:00, 0.0, None
-3.0, 80.0, -4.0, -1.0, 1981-12-22 16:00:00, 0.0, None
-5.5, 93.0, -5.5, -3.0, 1981-12-23 08:00:00, 0.0, None
-3.0, 87.0, -5.5, -3.0, 1981-12-23 16:00:00, 0.0, None
-2.5, 99.0, -3.5, -2.5, 1981-12-24 08:00:00, 1.0, None
2.0, 96.0, -2.5, 3.0, 1981-12-24 16:00:00, 0.0, None
2.0, 96.0, 2.0, 3.0, 1981-12-25 08:00:00, 0.0, None
3.0, 85.0, 1.5, 3.5, 1981-12-25 16:00:00, 0.0, None
-2.0, 98.0, -2.0, 3.0, 1981-12-26 08:00:00, 4.0, None
-1.5, 92.0, -2.0, -0.5, 1981-12-26 16:00:00, 1.0, None
-6.0, 72.0, None, None, 1981-12-30 10:00:00, None, None
-7.0, 78.0, -7.0, -5.0, 1981-12-30 16:00:00, 0.0, None
-11.0, 83.0, -11.0, -7.0, 1981-12-31 08:00:00, 0.0, None
-8.0, 70.0, -11.0, -7.0, 1981-12-31 16:00:00, 0.0, None
-9.0, 81.0, -9.0, -7.5, 1982-01-01 08:00:00, 3.0, None
-8.0, 80.0, -9.0, -4.0, 1982-01-01 16:00:00, 0.0, None
-10.0, 85.0, -11.0, -8.0, 1982-01-02 08:00:00, 1.0, None
-10.0, 80.0, -10.5, -8.5, 1982-01-02 16:00:00, 0.0, None
-12.5, 84.0, -12.5, -10.0, 1982-01-03 08:00:00, 3.0, None
-12.0, 70.0, -12.5, -8.0, 1982-01-03 16:00:00, 0.0, None
-17.0, 70.0, -17.0, -12.0, 1982-01-04 08:00:00, 0.0, None
-15.0, 64.0, -17.0, -15.0, 1982-01-04 16:00:00, 0.0, None
-19.0, 64.0, -19.0, -15.0, 1982-01-05 08:00:00, 0.0, None
-17.5, 56.0, -19.0, -12.0, 1982-01-05 16:00:00, 0.0, None
-20.0, 87.0, -21.0, -17.5, 1982-01-06 08:00:00, 0.0, None
-13.5, 83.0, -20.0, -13.5, 1982-01-06 16:00:00, 0.0, None
-6.0, 97.0, -13.5, -6.0, 1982-01-07 08:00:00, 0.0, None
1.0, 86.0, -6.0, 1.0, 1982-01-07 16:00:00, 1.0, None
None, None, None, None, 1982-01-08 06:00:00, 1.0, None
2.0, 97.0, 1.0, 2.0, 1982-01-08 08:00:00, 2.0, None
5.0, 94.0, 2.0, 5.5, 1982-01-08 16:00:00, 0.0, None
2.5, 100.0, 2.5, 6.0, 1982-01-09 08:00:00, 0.0, None
2.0, 98.0, 2.0, 7.0, 1982-01-09 16:00:00, 0.0, None
-1.5, 94.0, -1.5, 2.0, 1982-01-10 08:00:00, 1.0, None
0.5, 97.0, -2.0, 0.5, 1982-01-10 16:00:00, 1.0, None
0.0, 100.0, -1.0, 0.5, 1982-01-11 08:00:00, 1.0, None
1.5, 98.0, 0.0, 2.0, 1982-01-11 16:00:00, None, None
2.0, 93.0, 1.0, 2.0, 1982-01-12 08:00:00, 0.0, None
3.0, 89.0, 2.0, 3.0, 1982-01-12 16:00:00, 0.0, None
4.0, 89.0, 3.0, 4.5, 1982-01-13 08:00:00, 0.0, None
6.5, 85.0, 4.0, 6.5, 1982-01-13 16:00:00, 0.0, None
5.0, 91.0, 5.0, 6.5, 1982-01-14 08:00:00, 0.0, None
7.0, 70.0, 5.0, 7.5, 1982-01-14 16:00:00, 0.0, None
1.0, 72.0, 1.0, 7.0, 1982-01-15 08:00:00, 0.0, None
-3.0, 89.0, -3.0, 1.0, 1982-01-15 16:00:00, 0.0, None
-7.0, 96.0, -7.0, -3.0, 1982-01-16 08:00:00, 5.0, None
-4.5, 97.0, -7.0, -4.5, 1982-01-16 16:00:00, 7.0, None
1.0, 100.0, -4.5, 3.5, 1982-01-17 08:00:00, 7.0, None
-2.0, 95.0, -2.0, 1.5, 1982-01-17 16:00:00, 11.0, None
-3.0, 91.0, -3.0, -2.0, 1982-01-18 08:00:00, 4.0, None
-2.0, 80.0, -2.0, 1.5, 1982-01-18 16:00:00, 0.0, None
-7.5, 85.0, -7.5, -2.0, 1982-01-19 08:00:00, 0.0, None
-6.0, 82.0, -7.5, -3.0, 1982-01-19 16:00:00, 0.0, None
-8.5, 86.0, -8.5, -6.0, 1982-01-20 08:00:00, 0.0, None
-6.0, 72.0, -8.5, -1.0, 1982-01-20 16:00:00, 0.0, None
-9.0, 85.0, -9.5, -6.0, 1982-01-21 08:00:00, 0.0, None
-8.0, 81.0, -9.0, -6.5, 1982-01-21 16:00:00, 0.0, None
-10.5, 86.0, -10.5, -8.0, 1982-01-22 08:00:00, 1.0, None
-10.0, 87.0, -10.0, -8.5, 1982-01-22 16:00:00, 2.0, None
-12.0, 85.0, -12.0, -10.0, 1982-01-23 08:00:00, 11.0, None
-10.5, 91.0, -12.0, -10.5, 1982-01-23 16:00:00, 9.0, None
3.0, 91.0, -10.5, 3.0, 1982-01-24 08:00:00, 39.0, None
5.0, 87.0, 3.0, 6.5, 1982-01-24 16:00:00, 21.0, None
1.0, 100.0, 1.0, 5.0, 1982-01-25 08:00:00, 0.0, None
0.0, 100.0, 0.0, 1.0, 1982-01-25 16:00:00, 11.0, None
3.0, 93.0, 0.0, 3.0, 1982-01-26 08:00:00, 37.0, None
3.0, 92.0, 3.0, 3.5, 1982-01-26 16:00:00, 11.0, None
0.0, 100.0, 0.0, 3.5, 1982-01-27 08:00:00, 4.0, None
0.0, 95.0, 0.0, 1.0, 1982-01-27 16:00:00, 1.0, None
-2.0, 91.0, -2.0, 0.0, 1982-01-28 08:00:00, 0.0, None
0.0, 95.0, -2.0, 0.0, 1982-01-28 16:00:00, 0.0, None
3.0, 93.0, 0.0, 3.5, 1982-01-29 08:00:00, 2.0, None
5.0, 92.0, 3.0, 6.0, 1982-01-29 16:00:00, 1.0, None
3.0, 99.0, 3.0, 5.5, 1982-01-30 08:00:00, 0.0, None
4.0, 94.0, 3.0, 5.0, 1982-01-30 16:00:00, 6.0, None
3.0, 86.0, 2.0, 4.0, 1982-01-31 08:00:00, 12.0, None
3.5, 82.0, 3.0, 6.0, 1982-01-31 16:00:00, 0.0, None
2.0, 93.0, 2.0, 4.0, 1982-02-01 08:00:00, 0.0, None
4.0, 90.0, 2.0, 4.0, 1982-02-01 16:00:00, 0.0, None
1.0, 100.0, 1.0, 4.0, 1982-02-02 08:00:00, None, None
4.0, 89.0, 1.0, 5.0, 1982-02-02 16:00:00, None, None
-2.0, 97.0, -2.0, 4.0, 1982-02-03 08:00:00, None, None
2.0, 43.0, -2.0, 8.0, 1982-02-03 16:00:00, None, None
-7.0, 80.0, -7.0, 2.0, 1982-02-04 08:00:00, None, None
-3.5, 69.0, -7.0, -2.0, 1982-02-04 16:00:00, None, None
-5.0, 80.0, -5.0, -3.5, 1982-02-05 08:00:00, None, None
1.0, 58.0, -5.0, 4.0, 1982-02-05 16:00:00, None, None
-2.0, 73.0, -2.5, 1.0, 1982-02-06 08:00:00, None, None
3.5, 59.0, -2.0, 8.0, 1982-02-06 16:00:00, None, None
-3.0, 87.0, -4.0, 3.5, 1982-02-07 08:00:00, None, None
5.0, 35.0, -3.5, 11.0, 1982-02-07 16:00:00, None, None
-4.0, 88.0, -4.0, 5.0, 1982-02-08 08:00:00, None, None
-2.0, 40.0, -4.0, 2.5, 1982-02-08 16:00:00, None, None
-12.5, 74.0, -12.5, -2.0, 1982-02-09 08:00:00, None, None
-4.0, 49.0, -12.5, -0.5, 1982-02-09 16:00:00, None, None
-5.0, 83.0, -6.0, -4.0, 1982-02-10 08:00:00, None, None
1.0, 70.0, -5.0, 3.5, 1982-02-10 16:00:00, None, None
-3.0, 99.0, -3.0, 1.0, 1982-02-11 08:00:00, 3.0, None
0.5, 90.0, -3.0, 1.5, 1982-02-11 16:00:00, 1.0, None
-1.0, 99.0, -1.5, 0.5, 1982-02-12 08:00:00, 16.0, None
2.5, 98.0, -1.0, 2.5, 1982-02-12 16:00:00, 15.0, None
1.0, 100.0, 1.0, 2.5, 1982-02-13 08:00:00, 7.0, None
2.0, 100.0, 1.0, 2.5, 1982-02-13 16:00:00, 6.0, None
-1.5, 91.0, -1.5, 2.0, 1982-02-14 08:00:00, 10.0, None
-2.0, 94.0, -3.0, -1.5, 1982-02-14 16:00:00, 2.0, None
-2.0, 100.0, -3.0, -2.0, 1982-02-15 08:00:00, 6.0, None
4.0, 99.0, -2.0, 4.0, 1982-02-15 16:00:00, 13.0, None
4.0, 99.0, 2.0, 4.0, 1982-02-16 08:00:00, 7.0, None
7.0, 93.0, 4.0, 8.0, 1982-02-16 16:00:00, 6.0, None
5.0, 97.0, 3.5, 7.0, 1982-02-17 08:00:00, 17.0, None
8.0, 76.0, 5.0, 10.0, 1982-02-17 16:00:00, 0.0, None
1.5, 97.0, 1.5, 8.0, 1982-02-18 08:00:00, 0.0, None
1.0, 99.0, 1.0, 2.0, 1982-02-18 16:00:00, 15.0, None
2.0, 100.0, 1.0, 3.0, 1982-02-19 08:00:00, 5.0, None
6.0, 96.0, 2.0, 6.0, 1982-02-19 16:00:00, 11.0, None
3.0, 99.0, 3.0, 6.0, 1982-02-20 08:00:00, 15.0, None
5.5, 93.0, 3.0, 5.5, 1982-02-20 16:00:00, 21.0, None
3.0, 70.0, 2.0, 5.5, 1982-02-21 08:00:00, None, None
6.0, 50.0, 3.0, 7.0, 1982-02-21 16:00:00, None, None
0.0, 96.0, 0.0, 6.0, 1982-02-22 08:00:00, None, None
0.5, 95.0, 0.5, 2.0, 1982-02-22 16:00:00, None, None
-2.0, 100.0, -3.0, 0.5, 1982-02-23 08:00:00, 1.0, None
2.0, 60.0, -2.0, 7.0, 1982-02-23 16:00:00, 0.0, None
-2.0, 92.0, -3.0, 2.0, 1982-02-24 08:00:00, 1.0, None
3.0, 69.0, -2.0, 4.0, 1982-02-24 16:00:00, 0.0, None
1.0, 99.0, 0.0, 3.0, 1982-02-25 08:00:00, 2.0, None
5.0, 94.0, 1.0, 8.0, 1982-02-25 16:00:00, 0.0, None
0.0, 100.0, -1.0, 5.0, 1982-02-26 08:00:00, 0.0, None
3.5, 96.0, 0.0, 4.0, 1982-02-26 16:00:00, 1.0, None
3.0, 74.0, 1.5, 3.5, 1982-02-27 08:00:00, 13.0, None
7.0, 68.0, 3.0, 9.0, 1982-02-27 16:00:00, 0.0, None
0.0, 100.0, 0.0, 7.0, 1982-02-28 08:00:00, 0.0, None
10.0, 70.0, 0.0, 12.0, 1982-02-28 16:00:00, 0.0, None
6.0, 100.0, 6.0, 10.0, 1982-11-01 08:00:00, 4.0, None
8.0, 90.0, 8.0, 12.0, 1982-11-01 16:00:00, 0.0, None
2.0, 95.0, 2.0, 8.0, 1982-11-02 08:00:00, 0.0, None
6.5, 61.0, 2.0, 8.0, 1982-11-02 16:00:00, 0.0, None
3.0, 97.0, 2.5, 6.5, 1982-11-03 08:00:00, 0.0, None
10.0, 65.0, 3.0, 13.0, 1982-11-03 16:00:00, 0.0, None
7.0, 97.0, 7.0, 10.0, 1982-11-04 08:00:00, 10.0, None
6.5, 95.0, 6.5, 7.5, 1982-11-04 16:00:00, 6.0, None
5.0, 99.0, 5.0, 6.5, 1982-11-05 08:00:00, 3.0, None
3.0, 100.0, 2.5, 5.0, 1982-11-05 16:00:00, 15.0, None
5.0, 90.0, 3.0, 5.0, 1982-11-06 08:00:00, 3.0, None
6.0, 85.0, 5.0, 7.5, 1982-11-06 16:00:00, 0.0, None
3.0, 98.0, 3.0, 6.0, 1982-11-07 08:00:00, 0.0, None
6.0, 86.0, 3.0, 8.0, 1982-11-07 16:00:00, 1.0, None
0.5, 100.0, 0.5, 6.0, 1982-11-08 08:00:00, 0.0, None
5.0, 60.0, 0.5, 8.5, 1982-11-08 16:00:00, 0.0, None
-1.0, 95.0, -1.0, 5.0, 1982-11-09 08:00:00, 0.0, None
4.0, 59.0, -1.0, 8.0, 1982-11-09 16:00:00, 0.0, None
-3.0, 100.0, -3.0, 4.0, 1982-11-10 08:00:00, 0.0, None
1.5, 70.0, -3.0, 3.0, 1982-11-10 16:00:00, 0.0, None
-3.0, 99.0, -3.0, 1.5, 1982-11-11 08:00:00, 0.0, None
3.0, 65.0, -3.0, 6.0, 1982-11-11 16:00:00, 0.0, None
-1.0, 100.0, -1.5, 3.0, 1982-11-12 08:00:00, 0.0, None
2.0, 86.0, -1.0, 4.0, 1982-11-12 16:00:00, 0.0, None
-2.0, 99.0, -3.0, 2.0, 1982-11-13 08:00:00, 0.0, None
2.5, 70.0, -2.0, 7.0, 1982-11-13 16:00:00, 0.0, None
-4.5, 100.0, -4.5, 2.5, 1982-11-14 08:00:00, 0.0, None
2.0, 66.0, -4.5, 5.0, 1982-11-14 16:00:00, 0.0, None
-1.0, 94.0, -1.0, 2.0, 1982-11-15 08:00:00, 0.0, None
1.0, 100.0, -1.0, 2.0, 1982-11-15 16:00:00, 0.0, None
1.0, 100.0, 1.0, 3.0, 1982-11-16 08:00:00, 6.0, None
3.0, 100.0, 1.0, 3.0, 1982-11-16 16:00:00, 5.0, None
3.0, 100.0, 3.0, 4.5, 1982-11-17 08:00:00, 4.0, None
5.5, 93.0, 3.0, 5.5, 1982-11-17 16:00:00, 3.0, None
3.0, 99.0, 2.0, 5.5, 1982-11-18 08:00:00, 0.0, None
3.0, 96.0, 3.0, 5.0, 1982-11-18 16:00:00, 1.0, None
1.0, 100.0, 1.0, 3.0, 1982-11-19 08:00:00, 5.0, None
1.0, 99.0, 1.0, 2.0, 1982-11-19 16:00:00, 3.0, None
-2.0, 88.0, -2.0, 1.0, 1982-11-20 08:00:00, 1.0, None
-2.0, 79.0, -2.0, -1.0, 1982-11-20 16:00:00, 1.0, None
-6.0, 57.0, -6.0, -2.0, 1982-11-21 08:00:00, 1.0, None
-5.0, 51.0, -6.5, -1.5, 1982-11-21 16:00:00, 0.0, None
-10.0, 70.0, -10.0, -5.0, 1982-11-22 08:00:00, None, None
-7.0, 59.0, -10.0, -6.0, 1982-11-22 16:00:00, 0.0, None
-10.0, 75.0, -10.0, -7.0, 1982-11-23 08:00:00, 0.0, None
-6.5, 60.0, -10.0, -4.0, 1982-11-23 16:00:00, 0.0, None
-9.0, 80.0, -10.0, -6.5, 1982-11-24 08:00:00, 0.0, None
-5.0, 64.0, -9.0, -3.0, 1982-11-24 16:00:00, 0.0, None
-10.0, 95.0, -10.0, -5.0, 1982-11-25 08:00:00, 0.0, None
-4.5, 68.0, -10.0, -4.0, 1982-11-25 16:00:00, 0.0, None
-3.5, 96.0, -4.5, -3.5, 1982-11-26 08:00:00, 0.0, None
-1.0, 97.0, -3.5, -0.5, 1982-11-26 16:00:00, 2.0, None
1.0, 100.0, -1.0, 1.0, 1982-11-27 08:00:00, 2.0, None
1.5, 99.0, 1.0, 2.0, 1982-11-27 16:00:00, 2.0, None
1.5, 99.0, 1.0, 1.5, 1982-11-28 08:00:00, 10.0, None
3.0, 99.0, 1.5, 3.0, 1982-11-28 16:00:00, 2.0, None
3.0, 100.0, 2.5, 3.0, 1982-11-29 08:00:00, 4.0, None
4.0, 90.0, 3.0, 7.0, 1982-11-29 16:00:00, 1.0, None
1.5, 100.0, 1.5, 4.0, 1982-11-30 08:00:00, 0.0, None
2.0, 98.0, 1.5, 4.0, 1982-11-30 16:00:00, 1.0, None
1.0, 100.0, 1.0, 2.0, 1982-12-01 08:00:00, 3.0, None
2.5, 100.0, 1.0, 3.0, 1982-12-01 16:00:00, 1.0, None
2.0, 100.0, 2.0, 3.5, 1982-12-02 08:00:00, 1.0, None
3.0, 99.0, 2.0, 4.0, 1982-12-02 16:00:00, 1.0, None
1.0, 99.0, 1.0, 3.0, 1982-12-03 08:00:00, 36.0, None
9.0, 95.0, 1.0, 9.0, 1982-12-03 16:00:00, 36.0, None
6.0, 61.0, 6.0, 9.0, 1982-12-04 08:00:00, 3.0, None
6.5, 60.0, 6.5, 7.0, 1982-12-04 16:00:00, None, None
0.0, 89.0, -1.0, 6.5, 1982-12-05 08:00:00, 0.0, None
2.0, 66.0, 0.0, 4.0, 1982-12-05 16:00:00, 0.0, None
-1.0, 71.0, -1.0, 2.0, 1982-12-06 08:00:00, 0.0, None
0.0, 65.0, -1.0, 1.0, 1982-12-06 16:00:00, 0.0, None
-5.0, 94.0, -5.0, 1.0, 1982-12-07 08:00:00, 0.0, None
-2.0, 65.0, -5.0, 1.0, 1982-12-07 16:00:00, 0.0, None
-6.0, 98.0, -6.0, -2.0, 1982-12-08 08:00:00, 0.0, None
-2.0, 79.0, -6.0, -2.0, 1982-12-08 16:00:00, 0.0, None
-6.0, 94.0, -6.0, -1.5, 1982-12-09 08:00:00, 0.0, None
0.0, 60.0, -6.0, 1.0, 1982-12-09 16:00:00, 0.0, None
-4.0, 81.0, -4.0, 0.0, 1982-12-10 08:00:00, 0.0, None
-1.0, 65.0, -4.0, 1.0, 1982-12-10 16:00:00, 0.0, None
-7.0, 97.0, -7.0, -1.0, 1982-12-11 08:00:00, 0.0, None
-2.0, 72.0, -7.0, -2.0, 1982-12-11 16:00:00, 0.0, None
0.0, 100.0, -2.0, 1.0, 1982-12-12 08:00:00, 2.0, None
1.0, 98.0, 0.0, 1.0, 1982-12-12 16:00:00, 3.0, None
0.5, 99.0, 0.0, 0.5, 1982-12-13 08:00:00, 6.0, None
1.0, 98.0, 0.5, 1.5, 1982-12-13 16:00:00, 0.0, None
0.0, 100.0, 0.0, 1.0, 1982-12-14 08:00:00, None, None
0.5, 98.0, 0.0, 1.0, 1982-12-14 16:00:00, 2.0, None
1.5, 99.0, 0.0, 2.0, 1982-12-15 08:00:00, None, None
1.0, 99.0, 1.0, 2.5, 1982-12-15 16:00:00, 6.0, None
5.0, 99.0, 1.0, 5.0, 1982-12-16 08:00:00, 25.0, None
6.5, 75.0, 5.0, 8.0, 1982-12-16 16:00:00, 10.0, None
2.0, 99.0, 1.5, 6.5, 1982-12-17 08:00:00, 2.0, None
3.5, 98.0, 2.0, 4.5, 1982-12-17 16:00:00, 2.0, None
2.5, 98.0, 2.5, 3.5, 1982-12-18 08:00:00, 10.0, None
2.0, 99.0, 2.0, 3.5, 1982-12-18 16:00:00, 3.0, None
5.0, 60.0, 2.0, 5.5, 1982-12-19 08:00:00, 8.0, None
5.0, 70.0, 4.5, 6.5, 1982-12-19 16:00:00, 0.0, None
1.0, 73.0, 0.0, 5.0, 1982-12-20 08:00:00, 0.0, None
1.0, 85.0, 1.0, 2.0, 1982-12-20 16:00:00, 0.0, None
0.0, 99.0, -1.0, 1.0, 1982-12-21 08:00:00, 2.0, None
0.5, 98.0, 0.0, 5.0, 1982-12-21 16:00:00, 1.0, None
3.0, 90.0, 0.0, 3.0, 1982-12-22 08:00:00, 7.0, None
2.0, 95.0, 2.0, 4.0, 1982-12-22 16:00:00, 0.0, None
-3.0, 97.0, -3.0, 2.0, 1982-12-23 08:00:00, 0.0, None
0.5, 85.0, -3.0, 1.0, 1982-12-23 16:00:00, 0.0, None
2.0, 95.0, -1.0, 2.0, 1982-12-24 08:00:00, 0.0, None
3.0, 89.0, 2.0, 4.0, 1982-12-24 16:00:00, 0.0, None
1.0, 100.0, 1.0, 3.0, 1982-12-25 08:00:00, 0.0, None
3.0, 98.0, 1.0, 3.5, 1982-12-25 16:00:00, 0.0, None
1.0, 100.0, 1.0, 3.0, 1982-12-26 08:00:00, 2.0, None
3.0, 89.0, 1.0, 4.5, 1982-12-26 16:00:00, 0.0, None
-5.0, 94.0, -5.0, 2.0, 1982-12-27 08:00:00, 0.0, None
-2.0, 77.0, -5.0, -2.0, 1982-12-27 16:00:00, 0.0, None
-5.5, 99.0, -5.5, -2.0, 1982-12-28 08:00:00, 0.0, None
-2.0, 99.0, -5.5, 0.0, 1982-12-28 16:00:00, 0.0, None
-8.0, 97.0, -8.0, -2.0, 1982-12-29 08:00:00, 0.0, None
-4.0, 84.0, -8.0, -1.0, 1982-12-29 16:00:00, 0.0, None
-7.5, 90.0, -7.5, -1.0, 1982-12-30 08:00:00, 0.0, None
-4.5, 74.0, -7.5, -2.5, 1982-12-30 16:00:00, 0.0, None
-8.5, 94.0, -8.5, -4.5, 1982-12-31 08:00:00, 0.0, None
-4.0, 73.0, -8.5, -3.0, 1982-12-31 16:00:00, 0.0, None
-5.0, 90.0, -5.0, -3.5, 1983-01-01 08:00:00, 0.0, None
-2.0, 63.0, -5.0, -1.0, 1983-01-01 16:00:00, 0.0, None
-2.5, 99.0, -3.5, -2.0, 1983-01-02 08:00:00, 16.0, None
1.0, 100.0, -2.5, 1.5, 1983-01-02 16:00:00, None, None
1.0, 100.0, 1.0, 2.0, 1983-01-03 08:00:00, None, None
3.0, 98.0, 1.0, 4.5, 1983-01-03 16:00:00, None, None
1.0, 100.0, 0.0, 3.0, 1983-01-04 08:00:00, None, None
5.0, 100.0, 1.0, 6.0, 1983-01-04 16:00:00, 0.0, None
1.0, 100.0, 1.0, 5.0, 1983-01-05 08:00:00, 11.0, None
3.5, 94.0, 1.0, 3.5, 1983-01-05 16:00:00, 3.0, None
1.0, 100.0, 1.0, 3.5, 1983-01-06 08:00:00, 0.0, None
2.5, 97.0, 1.0, 3.0, 1983-01-06 16:00:00, 2.0, None
7.5, 90.0, 2.5, 7.5, 1983-01-07 08:00:00, 7.0, None
6.0, 98.0, 6.0, 8.0, 1983-01-07 16:00:00, 13.0, None
5.0, 91.0, 5.0, 8.0, 1983-01-08 08:00:00, 21.0, None
4.0, 84.0, 4.0, 5.0, 1983-01-08 16:00:00, 3.0, None
2.5, 95.0, 2.5, 4.0, 1983-01-09 08:00:00, 3.0, None
5.0, 98.0, 2.5, 5.0, 1983-01-09 16:00:00, 5.0, None
8.0, 96.0, 5.0, 8.0, 1983-01-10 08:00:00, 10.0, None
9.0, 93.0, 8.0, 9.0, 1983-01-10 16:00:00, 7.0, None
7.5, 83.0, 7.5, 10.0, 1983-01-11 08:00:00, 1.0, None
11.0, 60.0, 7.5, 13.0, 1983-01-11 16:00:00, 1.0, None
4.0, 93.0, 4.0, 11.0, 1983-01-12 08:00:00, 0.0, None
6.0, 79.0, 4.0, 8.0, 1983-01-12 16:00:00, 0.0, None
5.0, 60.0, 5.0, 9.5, 1983-01-13 08:00:00, 4.0, None
5.0, 68.0, 5.0, 9.0, 1983-01-13 16:00:00, 1.0, None
0.0, 96.0, -0.5, 5.0, 1983-01-14 08:00:00, 0.0, None
3.0, 70.0, 0.0, 7.0, 1983-01-14 16:00:00, 0.0, None
-1.0, 91.0, -2.0, 3.0, 1983-01-15 08:00:00, 0.0, None
1.5, 75.0, -1.5, 4.5, 1983-01-15 16:00:00, 0.0, None
-2.0, 90.0, -2.0, 1.5, 1983-01-16 08:00:00, 0.0, None
0.5, 83.0, -2.0, 1.5, 1983-01-16 16:00:00, 0.0, None
0.0, 94.0, 0.0, 0.5, 1983-01-17 08:00:00, 0.0, None
2.0, 94.0, 0.0, 2.5, 1983-01-17 16:00:00, 0.0, None
1.0, 97.0, 0.0, 2.0, 1983-01-18 08:00:00, 0.0, None
5.0, 86.0, 1.0, 5.0, 1983-01-18 16:00:00, 0.0, None
2.0, 100.0, 2.0, 5.0, 1983-01-19 08:00:00, 0.0, None
6.0, 89.0, 2.0, 6.5, 1983-01-19 16:00:00, 0.0, None
3.5, 98.0, 3.5, 6.5, 1983-01-20 08:00:00, 0.0, None
6.0, 89.0, 3.5, 7.0, 1983-01-20 16:00:00, 0.0, None
3.0, 96.0, 3.0, 6.0, 1983-01-21 08:00:00, 0.0, None
5.0, 76.0, 3.0, 5.0, 1983-01-21 16:00:00, 0.0, None
3.0, 63.0, 3.0, 5.0, 1983-01-22 08:00:00, 0.0, None
3.5, 50.0, 3.0, 5.0, 1983-01-22 16:00:00, 0.0, None
0.0, 69.0, 0.0, 3.5, 1983-01-23 08:00:00, 0.0, None
1.5, 62.0, 0.0, 1.5, 1983-01-23 16:00:00, 1.0, None
-0.5, 95.0, -0.5, 1.5, 1983-01-24 08:00:00, 1.0, None
1.5, 97.0, -0.5, 3.5, 1983-01-24 16:00:00, 1.0, None
2.0, 100.0, 1.5, 3.5, 1983-01-25 08:00:00, 0.0, None
2.0, 99.0, 2.0, 3.0, 1983-01-25 16:00:00, 0.0, None
2.0, 100.0, 2.0, 3.0, 1983-01-26 08:00:00, 14.0, None
4.0, 99.0, 2.0, 4.0, 1983-01-26 16:00:00, 4.0, None
5.0, 95.0, 2.0, 5.0, 1983-01-27 08:00:00, 11.0, None
8.0, 85.0, 5.0, 8.0, 1983-01-27 16:00:00, 0.0, None
3.0, 99.0, 3.0, 8.0, 1983-01-28 08:00:00, 0.0, None
5.5, 71.0, 3.0, 9.0, 1983-01-28 16:00:00, 1.0, None
2.0, 91.0, 1.0, 5.5, 1983-01-29 08:00:00, 0.0, None
5.0, 71.0, 1.5, 6.0, 1983-01-29 16:00:00, 0.0, None
2.0, 99.0, 2.0, 5.0, 1983-01-30 08:00:00, 0.0, None
6.0, 84.0, 2.0, 6.0, 1983-01-30 16:00:00, 0.0, None
2.0, 97.0, 2.0, 6.0, 1983-01-31 08:00:00, 0.0, None
6.5, 64.0, 2.0, 9.0, 1983-01-31 16:00:00, 0.0, None
1.5, 85.0, 0.5, 6.5, 1983-02-01 08:00:00, 0.0, None
4.5, 67.0, 1.5, 4.5, 1983-02-01 16:00:00, 0.0, None
3.0, 65.0, 1.5, 4.5, 1983-02-02 08:00:00, 0.0, None
7.0, 46.0, 3.0, 10.5, 1983-02-02 16:00:00, 0.0, None
-2.5, 97.0, -2.5, 7.0, 1983-02-03 08:00:00, 0.0, None
2.5, 66.0, -2.5, 5.5, 1983-02-03 16:00:00, 0.0, None
-1.0, 80.0, -2.0, 2.5, 1983-02-04 08:00:00, 0.0, None
2.0, 59.0, -1.0, 5.0, 1983-02-04 16:00:00, 0.0, None
-5.0, 98.0, -5.0, 2.0, 1983-02-05 08:00:00, 0.0, None
1.5, 56.0, -5.0, 3.5, 1983-02-05 16:00:00, 0.0, None
-3.0, 85.0, -3.5, 1.5, 1983-02-06 08:00:00, 0.0, None
0.5, 72.0, -3.0, 1.0, 1983-02-06 16:00:00, 0.0, None
0.5, 100.0, -1.0, 0.5, 1983-02-07 08:00:00, 4.0, None
4.0, 89.0, 0.5, 5.0, 1983-02-07 16:00:00, 0.0, None
-1.0, 95.0, -1.5, 4.0, 1983-02-08 08:00:00, 0.0, None
3.5, 65.0, -1.0, 5.0, 1983-02-08 16:00:00, 0.0, None
0.5, 100.0, 0.5, 3.5, 1983-02-09 08:00:00, 6.0, None
1.5, 97.0, 0.5, 2.0, 1983-02-09 16:00:00, 9.0, None
1.5, 99.0, 1.0, 3.0, 1983-02-10 08:00:00, 2.0, None
6.0, 93.0, 3.0, 8.0, 1983-02-10 16:00:00, 0.0, None
3.0, 100.0, 2.5, 6.0, 1983-02-11 08:00:00, 12.0, None
6.0, 100.0, 3.0, 7.0, 1983-02-11 16:00:00, 7.0, None
4.5, 100.0, 4.0, 6.0, 1983-02-12 08:00:00, 20.0, None
7.0, 97.0, 4.5, 7.0, 1983-02-12 16:00:00, 5.0, None
6.0, 96.0, 5.5, 7.0, 1983-02-13 08:00:00, 5.0, None
