station_observations
CURRENT_AIR_TEMPERATURE1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, HEIGHT_OF_SNOW
-5.0, None, None, None, 1980-01-21 22:30:00, None
-3.0, None, -8.0, -2.0, 1980-01-22 06:30:00, None
-2.0, None, None, None, 1980-01-22 10:30:00, None
-2.0, None, None, None, 1980-01-22 14:00:00, None
-2.0, None, None, None, 1980-01-22 18:00:00, None
0.0, None, None, None, 1980-01-22 22:30:00, None
-2.0, None, -3.0, -2.0, 1980-01-23 06:30:00, None
-10.0, None, None, None, 1980-01-23 19:30:00, None
-11.0, None, None, None, 1980-01-23 23:00:00, None
-13.0, None, -13.0, -4.0, 1980-01-24 06:52:00, None
-11.0, None, None, None, 1980-01-24 12:30:00, None
-13.0, None, None, None, 1980-01-24 19:30:00, None
-15.0, None, -15.0, -9.0, 1980-01-25 07:00:00, None
-15.0, None, None, None, 1980-01-25 15:00:00, None
-16.0, None, None, None, 1980-01-25 21:30:00, None
-16.0, None, None, None, 1980-01-26 03:00:00, None
-17.0, None, -17.0, -15.0, 1980-01-26 06:30:00, None
-14.0, None, None, None, 1980-01-26 15:30:00, None
-15.0, None, None, None, 1980-01-27 01:30:00, None
-15.0, None, -17.0, -12.0, 1980-01-27 07:00:00, None
-9.0, None, None, None, 1980-01-27 15:00:00, None
-14.0, None, None, None, 1980-01-27 21:30:00, None
-15.0, None, None, None, 1980-01-28 02:30:00, None
-14.0, None, -15.0, -9.0, 1980-01-28 05:30:00, None
-10.0, None, None, None, 1980-01-28 14:00:00, None
-13.0, None, None, None, 1980-01-28 20:30:00, None
-14.0, None, None, None, 1980-01-29 02:00:00, None
-14.0, None, None, None, 1980-01-29 04:00:00, None
-13.0, None, -14.0, -11.0, 1980-01-29 07:00:00, None
-13.0, None, None, None, 1980-01-29 10:00:00, None
-14.0, None, None, None, 1980-01-29 13:00:00, None
-16.0, None, None, None, 1980-01-29 19:00:00, None
-16.0, None, None, None, 1980-01-30 01:30:00, None
-16.0, None, None, None, 1980-01-30 03:30:00, None
-16.0, None, -17.0, -13.0, 1980-01-30 06:30:00, None
-15.0, None, None, None, 1980-01-30 11:45:00, None
-17.0, None, None, None, 1980-01-30 14:30:00, None
-14.0, None, None, None, 1980-01-30 20:30:00, None
-14.0, None, None, None, 1980-01-31 01:30:00, None
-14.0, None, None, None, 1980-01-31 03:30:00, None
-14.0, None, -17.0, -14.0, 1980-01-31 07:00:00, None
-12.0, None, None, None, 1980-01-31 10:00:00, None
-12.0, None, None, None, 1980-01-31 15:00:00, None
-7.0, None, None, None, 1980-02-01 13:00:00, None
-6.0, None, None, None, 1980-02-01 22:00:00, None
-6.0, None, None, None, 1980-02-02 02:00:00, None
-6.0, None, -9.0, -6.0, 1980-02-02 07:00:00, None
-2.0, None, None, None, 1980-02-02 12:00:00, None
-3.0, None, None, None, 1980-02-02 17:30:00, None
-4.0, None, None, None, 1980-02-02 21:30:00, None
-5.0, None, -5.0, -2.0, 1980-02-03 07:00:00, None
-5.0, None, None, None, 1980-02-03 09:00:00, None
-5.0, None, None, None, 1980-02-03 11:30:00, None
-5.0, None, None, None, 1980-02-03 14:30:00, None
-5.0, None, None, None, 1980-02-03 22:00:00, None
-7.0, None, None, None, 1980-02-04 00:30:00, None
-7.0, None, None, None, 1980-02-04 02:30:00, None
-7.0, None, -7.0, -5.0, 1980-02-04 07:00:00, None
-6.0, None, None, None, 1980-02-04 10:00:00, None
-5.0, None, None, None, 1980-02-04 14:00:00, None
-6.0, None, None, None, 1980-02-04 18:30:00, None
-7.0, None, None, None, 1980-02-04 23:00:00, None
-6.0, None, -8.0, -5.0, 1980-02-05 07:30:00, None
-6.0, None, None, None, 1980-02-05 11:00:00, None
-6.0, None, None, None, 1980-02-05 15:00:00, None
-6.0, None, None, None, 1980-02-05 16:30:00, None
-6.0, None, None, None, 1980-02-06 01:00:00, None
-5.0, None, -6.0, -5.0, 1980-02-06 06:30:00, None
-3.0, None, None, None, 1980-02-06 12:00:00, None
-3.0, None, None, None, 1980-02-06 15:30:00, None
-2.0, None, None, None, 1980-02-06 19:00:00, None
-2.0, None, -6.0, -2.0, 1980-02-07 08:00:00, None
-2.0, None, None, None, 1980-02-07 09:30:00, None
-2.0, None, None, None, 1980-02-07 15:00:00, None
-2.0, None, None, None, 1980-02-07 20:00:00, None
-3.0, None, None, None, 1980-02-07 23:00:00, None
-4.0, None, None, None, 1980-02-08 02:15:00, None
-4.0, None, None, None, 1980-02-08 05:40:00, None
-4.0, None, -4.0, -3.0, 1980-02-08 06:45:00, None
-3.0, None, None, None, 1980-02-08 14:00:00, None
-6.0, None, None, None, 1980-02-09 01:30:00, None
-7.0, None, -7.0, -4.0, 1980-02-09 07:00:00, None
-5.0, None, None, None, 1980-02-09 15:00:00, None
-5.0, None, None, None, 1980-02-09 19:30:00, None
-4.0, None, -8.0, -4.0, 1980-02-10 07:00:00, None
0.0, None, None, None, 1980-02-10 15:30:00, None
0.0, None, None, None, 1980-02-10 23:00:00, None
1.0, None, -4.0, 4.0, 1980-02-11 07:30:00, None
3.0, None, None, None, 1980-02-11 17:30:00, None
0.0, None, None, None, 1980-02-11 22:30:00, None
2.0, None, -2.0, 6.0, 1980-02-12 07:30:00, None
3.0, None, None, None, 1980-02-12 15:00:00, None
2.0, None, None, None, 1980-02-12 18:30:00, None
2.0, None, None, None, 1980-02-12 22:00:00, None
-6.0, None, -7.0, 5.0, 1980-02-13 07:00:00, None
-6.0, None, None, None, 1980-02-13 11:30:00, None
-4.0, None, None, None, 1980-02-13 15:00:00, None
-6.0, None, None, None, 1980-02-13 20:00:00, None
-12.0, None, -12.0, 0.0, 1980-02-14 07:00:00, None
-5.0, None, None, None, 1980-02-14 15:00:00, None
-8.0, None, None, None, 1980-02-14 19:30:00, None
-9.0, None, None, None, 1980-02-14 23:00:00, None
-11.0, None, -13.0, -5.0, 1980-02-15 07:00:00, None
-13.0, None, None, None, 1980-02-15 14:30:00, None
-14.0, None, None, None, 1980-02-15 21:30:00, None
-11.0, None, -12.0, -5.0, 1980-02-16 07:00:00, None
-13.0, None, None, None, 1980-02-16 15:00:00, None
-17.0, None, None, None, 1980-02-16 22:30:00, None
-15.0, None, -18.0, -11.0, 1980-02-17 06:30:00, None
-12.0, None, None, None, 1980-02-17 15:15:00, None
-11.0, None, None, None, 1980-02-17 23:00:00, None
-7.0, None, -12.0, -6.0, 1980-02-18 07:00:00, None
-8.0, None, None, None, 1980-02-18 15:50:00, None
-9.0, None, None, None, 1980-02-18 23:30:00, None
-10.0, None, -10.0, -5.0, 1980-02-19 06:30:00, None
-9.0, None, None, None, 1980-02-19 13:30:00, None
-11.0, None, None, None, 1980-02-19 22:30:00, None
-12.0, None, -12.0, -8.0, 1980-02-20 06:30:00, None
-10.0, None, None, None, 1980-02-20 15:00:00, None
-10.0, None, None, None, 1980-02-20 22:00:00, None
-11.0, None, None, None, 1980-02-21 03:30:00, None
-11.0, None, None, None, 1980-02-21 05:00:00, None
-8.0, None, None, None, 1980-02-21 09:00:00, None
-6.0, None, None, None, 1980-02-21 14:30:00, None
-7.0, None, None, None, 1980-02-21 19:30:00, None
-5.0, None, None, None, 1980-02-22 03:00:00, None
-5.0, None, -10.0, -5.0, 1980-02-22 06:30:00, None
-2.0, None, None, None, 1980-02-22 13:30:00, None
-7.0, None, None, None, 1980-02-22 23:30:00, None
-7.0, None, -7.0, 0.0, 1980-02-23 06:30:00, None
-8.0, None, None, None, 1980-02-23 22:00:00, None
-6.0, None, -8.0, -3.0, 1980-02-24 06:30:00, None
-4.0, None, None, None, 1980-02-24 10:00:00, None
-6.0, None, None, None, 1980-02-24 17:30:00, None
-4.0, None, None, None, 1980-02-24 23:00:00, None
-5.0, None, -7.0, -2.0, 1980-02-25 06:30:00, None
-7.0, None, None, None, 1980-02-25 10:00:00, None
-3.0, None, None, None, 1980-02-25 20:00:00, None
-2.0, None, None, None, 1980-02-25 23:00:00, None
-4.0, None, -8.0, 0.0, 1980-02-26 06:30:00, None
-3.0, None, None, None, 1980-02-26 10:30:00, None
-1.0, None, None, None, 1980-02-26 21:30:00, None
-1.0, None, -4.0, 2.0, 1980-02-27 07:30:00, None
0.0, None, None, None, 1980-02-27 14:30:00, None
0.0, None, None, None, 1980-02-27 22:00:00, None
0.0, None, -2.0, 2.0, 1980-02-28 07:30:00, None
0.0, None, None, None, 1980-02-28 12:30:00, None
-1.0, None, None, None, 1980-02-28 19:00:00, None
-1.0, None, -3.0, 1.0, 1980-02-29 06:30:00, None
-1.0, None, None, None, 1980-02-29 13:30:00, None
-1.0, None, None, None, 1980-02-29 17:30:00, None
-2.0, None, None, None, 1980-02-29 23:00:00, None
-3.0, None, -3.0, -1.0, 1980-03-01 07:30:00, None
-5.0, None, -5.0, 1.0, 1980-03-02 07:00:00, None
-2.0, None, None, None, 1980-03-02 15:00:00, None
-5.0, None, None, None, 1980-03-02 23:00:00, None
-9.0, None, None, None, 1980-03-03 02:00:00, None
-9.0, None, -10.0, -2.0, 1980-03-03 07:00:00, None
-8.0, None, None, None, 1980-03-03 14:00:00, None
-10.0, None, None, None, 1980-03-03 19:00:00, None
-14.0, None, None, None, 1980-03-03 23:00:00, None
-17.0, None, -17.0, -10.0, 1980-03-04 07:00:00, None
-12.0, None, None, None, 1980-03-04 15:00:00, None
-14.0, None, None, None, 1980-03-04 21:00:00, None
-18.0, None, -19.0, -12.0, 1980-03-05 07:00:00, None
-11.0, None, None, None, 1980-03-05 12:00:00, None
-1.0, None, None, None, 1980-03-05 23:00:00, None
-12.0, None, -17.0, -8.0, 1980-03-06 07:00:00, None
-9.0, None, -11.0, 1.0, 1980-03-07 07:00:00, None
-5.0, None, None, None, 1980-03-07 13:00:00, None
-7.0, None, None, None, 1980-03-07 23:00:00, None
-5.0, None, -8.0, -5.0, 1980-03-08 07:00:00, None
-5.0, None, None, None, 1980-03-08 12:30:00, None
-4.0, None, -5.0, -4.0, 1980-03-09 03:00:00, None
-3.0, None, None, None, 1980-03-09 12:30:00, None
-5.0, None, None, None, 1980-03-09 23:00:00, None
-5.0, None, None, None, 1980-03-10 02:00:00, None
-6.0, None, -6.0, -3.0, 1980-03-10 07:00:00, None
-6.0, None, None, None, 1980-03-10 12:00:00, None
-8.0, None, None, None, 1980-03-10 22:00:00, None
-8.0, None, -10.0, -5.0, 1980-03-11 07:00:00, None
-8.0, None, None, None, 1980-03-11 14:00:00, None
-11.0, None, -11.0, -8.0, 1980-03-12 07:00:00, None
-11.0, None, None, None, 1980-03-12 10:00:00, None
-12.0, None, None, None, 1980-03-12 22:00:00, None
-10.0, None, -12.0, -5.0, 1980-03-13 07:00:00, None
-7.0, None, None, None, 1980-03-13 15:30:00, None
-8.0, None, None, None, 1980-03-13 20:00:00, None
-12.0, None, -12.0, -6.0, 1980-03-14 06:30:00, None
-5.0, None, None, None, 1980-03-14 14:00:00, None
-12.0, None, None, None, 1980-03-14 22:00:00, None
-7.0, None, None, None, 1980-03-15 13:00:00, None
-10.0, None, None, None, 1980-03-15 22:30:00, None
-9.0, None, -9.0, -5.0, 1980-03-16 06:30:00, None
-5.0, None, None, None, 1980-03-16 11:30:00, None
-5.0, None, None, None, 1980-03-16 15:00:00, None
-5.0, None, None, None, 1980-03-16 21:30:00, None
-6.0, None, None, None, 1980-03-17 05:00:00, None
-6.0, None, -8.0, -4.0, 1980-03-17 07:00:00, None
-6.0, None, None, None, 1980-03-17 09:00:00, None
-4.0, None, None, None, 1980-03-17 14:00:00, None
-6.0, None, None, None, 1980-03-17 21:30:00, None
-7.0, None, -8.0, -3.0, 1980-03-18 06:30:00, None
-6.0, None, None, None, 1980-03-18 12:00:00, None
-6.0, None, None, None, 1980-03-18 20:00:00, None
-6.0, None, None, None, 1980-03-19 04:00:00, None
-7.0, None, -7.0, -4.0, 1980-03-19 06:30:00, None
-5.0, None, None, None, 1980-03-19 21:30:00, None
-4.0, None, -7.0, -3.0, 1980-03-20 07:00:00, None
-2.0, None, None, None, 1980-03-20 12:30:00, None
-2.0, None, None, None, 1980-03-20 16:30:00, None
-3.0, None, None, None, 1980-03-20 22:00:00, None
-3.0, None, -4.0, -2.0, 1980-03-21 07:30:00, None
-3.0, None, None, None, 1980-03-21 12:00:00, None
-3.0, None, None, None, 1980-03-21 15:00:00, None
-4.0, None, None, None, 1980-03-21 23:00:00, None
-4.0, None, -5.0, -3.0, 1980-03-22 06:00:00, None
-4.0, None, None, None, 1980-03-22 13:30:00, None
-6.0, None, None, None, 1980-03-22 23:00:00, None
-7.0, None, -8.0, -4.0, 1980-03-23 07:30:00, None
-2.0, None, None, None, 1980-03-23 15:00:00, None
-8.0, None, None, None, 1980-03-23 23:00:00, None
-10.0, None, -11.0, -2.0, 1980-03-24 07:00:00, None
-6.0, None, None, None, 1980-03-24 14:00:00, None
-8.0, None, None, None, 1980-03-24 20:00:00, None
-5.0, None, -8.0, -4.0, 1980-03-25 07:30:00, None
-6.0, None, None, None, 1980-03-25 22:45:00, None
-6.0, None, -6.0, -4.0, 1980-03-26 07:00:00, None
-2.0, None, None, None, 1980-03-26 13:30:00, None
-6.0, None, None, None, 1980-03-26 22:30:00, None
-8.0, None, -8.0, -3.0, 1980-03-27 07:00:00, None
-4.0, None, None, None, 1980-03-27 11:00:00, None
-5.0, None, None, None, 1980-03-27 14:00:00, None
-5.0, None, None, None, 1980-03-27 22:00:00, None
-5.0, None, None, None, 1980-03-27 23:30:00, None
-6.0, None, None, None, 1980-03-28 04:00:00, None
-6.0, None, -7.0, -3.0, 1980-03-28 07:00:00, None
-5.0, None, None, None, 1980-03-28 12:00:00, None
-6.0, None, None, None, 1980-03-28 20:30:00, None
-11.0, None, -11.0, -5.0, 1980-03-29 07:00:00, None
-5.0, None, None, None, 1980-03-29 13:00:00, None
-10.0, None, -10.0, -2.0, 1980-03-30 07:00:00, None
-8.0, None, None, None, 1980-03-30 23:00:00, None
-4.0, None, None, None, 1980-03-31 14:00:00, None
-8.0, None, -10.0, -1.0, 1980-04-01 08:00:00, None
-2.0, None, -6.0, 0.0, 1980-04-02 10:00:00, None
1.0, None, -5.0, 3.0, 1980-04-03 12:00:00, None
0.0, None, -3.0, 8.0, 1980-04-04 10:00:00, None
5.0, None, None, None, 1980-04-04 15:00:00, None
-5.0, None, -5.0, 7.0, 1980-04-07 10:00:00, None
-5.0, None, None, None, 1980-04-07 22:30:00, None
-3.0, None, -7.0, 0.0, 1980-04-08 11:00:00, None
-2.0, None, None, None, 1980-04-10 20:00:00, None
3.0, None, None, None, 1980-04-11 14:00:00, None
-2.0, None, None, None, 1980-04-11 22:00:00, None
4.0, None, -7.0, 4.0, 1980-04-14 13:00:00, None
-3.0, None, None, None, 1980-04-15 21:30:00, None
0.0, None, None, None, 1980-04-16 14:30:00, None
-3.0, None, None, None, 1980-04-16 20:00:00, None
-4.0, None, None, None, 1980-04-17 23:00:00, None
-5.0, None, None, None, 1980-04-18 22:00:00, None
-3.0, None, -5.0, 3.0, 1980-04-21 11:00:00, None
-3.0, None, None, None, 1980-04-21 21:30:00, None
0.0, None, -4.0, 0.0, 1980-04-22 11:00:00, None
-4.0, None, None, None, 1980-04-22 20:30:00, None
-2.0, None, None, None, 1980-04-23 22:00:00, None
-1.0, None, -4.0, 2.0, 1980-04-24 11:00:00, None
-2.0, None, None, None, 1980-04-24 21:30:00, None
-6.0, None, None, None, 1980-04-26 22:30:00, None
-5.0, None, None, None, 1980-11-18 21:00:00, None
-5.0, None, -6.0, -4.0, 1980-11-19 06:15:00, None
-4.5, None, None, None, 1980-11-19 15:20:00, None
-5.0, None, None, None, 1980-11-19 18:30:00, None
-3.0, None, None, None, 1980-11-19 23:00:00, None
-2.0, None, None, None, 1980-11-20 02:15:00, None
-5.0, None, -5.0, -3.0, 1980-11-20 08:00:00, None
-4.0, None, None, None, 1980-11-20 11:30:00, None
-6.0, None, None, None, 1980-11-20 20:00:00, None
-6.0, None, None, None, 1980-11-20 23:00:00, None
-6.0, None, None, None, 1980-11-21 02:00:00, None
-6.0, None, -6.0, -4.0, 1980-11-21 05:30:00, None
-6.0, None, None, None, 1980-11-21 15:30:00, None
-9.0, None, None, None, 1980-11-21 22:30:00, None
-8.0, None, -9.0, -4.0, 1980-11-22 06:30:00, None
-6.0, None, None, None, 1980-11-22 10:15:00, None
-8.0, None, None, None, 1980-11-22 19:00:00, None
-8.0, None, None, None, 1980-11-22 22:30:00, None
-8.0, None, None, None, 1980-11-23 02:10:00, None
-8.0, None, -8.0, -7.0, 1980-11-23 06:30:00, None
-7.0, None, None, None, 1980-11-23 10:30:00, None
-6.0, None, None, None, 1980-11-23 14:50:00, None
-5.0, None, None, None, 1980-11-23 20:30:00, None
-4.0, None, None, None, 1980-11-24 02:10:00, None
-4.0, None, -7.0, -4.0, 1980-11-24 06:00:00, None
-3.0, None, None, None, 1980-11-24 12:00:00, None
-5.0, None, None, None, 1980-11-24 21:45:00, None
-4.0, None, None, None, 1980-11-25 00:45:00, None
-4.0, None, None, None, 1980-11-25 03:00:00, None
-4.0, None, None, None, 1980-11-25 04:00:00, None
-4.0, None, -4.0, -3.0, 1980-11-25 06:15:00, None
-3.0, None, None, None, 1980-11-25 13:00:00, None
-5.0, None, None, None, 1980-11-25 18:00:00, None
-5.0, None, None, None, 1980-11-25 22:30:00, None
-5.0, None, None, None, 1980-11-26 02:30:00, None
-5.0, None, -5.0, -3.0, 1980-11-26 05:50:00, None
-4.0, None, None, None, 1980-11-26 15:30:00, None
-3.0, None, None, None, 1980-11-27 02:45:00, None
-3.0, None, -5.0, -1.0, 1980-11-27 07:35:00, None
-3.0, None, None, None, 1980-11-27 10:00:00, None
-3.0, None, None, None, 1980-11-27 14:50:00, None
-6.0, None, None, None, 1980-11-27 19:45:00, None
-6.0, None, -6.0, -3.0, 1980-11-28 01:30:00, None
-6.0, None, None, None, 1980-11-28 03:30:00, None
-6.0, None, None, None, 1980-11-28 06:00:00, None
-9.0, None, None, None, 1980-11-28 19:00:00, None
-10.0, None, -10.0, -4.0, 1980-11-29 07:00:00, None
-10.0, None, None, None, 1980-11-29 09:00:00, None
-9.0, None, None, None, 1980-11-29 12:00:00, None
-11.0, None, None, None, 1980-11-29 19:00:00, None
-11.0, None, -11.0, -9.0, 1980-11-30 07:00:00, None
-12.0, None, None, None, 1980-11-30 13:00:00, None
-11.0, None, None, None, 1980-11-30 14:00:00, None
-17.0, None, None, None, 1980-11-30 23:00:00, None
-20.0, None, -20.0, -11.0, 1980-12-01 07:00:00, None
-19.0, None, None, None, 1980-12-01 09:15:00, None
-17.0, None, None, None, 1980-12-01 11:35:00, None
-18.0, None, None, None, 1980-12-01 14:45:00, None
-20.0, None, None, None, 1980-12-01 16:00:00, None
-2.0, None, None, None, 1980-12-01 21:00:00, None
-18.0, None, -22.0, -16.0, 1980-12-02 07:00:00, None
-17.0, None, None, None, 1980-12-02 15:30:00, None
-17.0, None, None, None, 1980-12-02 18:45:00, None
-20.0, None, -20.0, -18.0, 1980-12-03 07:00:00, None
-20.0, None, None, None, 1980-12-03 16:00:00, None
-20.0, None, None, None, 1980-12-03 20:00:00, None
-22.0, None, None, None, 1980-12-04 03:00:00, None
-20.0, None, -22.0, -17.0, 1980-12-04 06:30:00, None
-19.0, None, None, None, 1980-12-04 10:15:00, None
-19.0, None, None, None, 1980-12-04 13:00:00, None
-18.0, None, None, None, 1980-12-04 19:00:00, None
-19.0, None, None, None, 1980-12-04 22:30:00, None
-18.0, None, -21.0, -14.0, 1980-12-05 06:30:00, None
-19.0, None, None, None, 1980-12-05 16:45:00, None
-20.0, None, None, None, 1980-12-05 22:30:00, None
-20.0, None, -21.0, -15.0, 1980-12-06 06:30:00, None
-20.0, None, None, None, 1980-12-06 12:30:00, None
-17.0, None, None, None, 1980-12-06 21:00:00, None
-15.0, None, -22.0, -15.0, 1980-12-07 06:30:00, None
-14.0, None, None, None, 1980-12-07 11:00:00, None
-12.0, None, None, None, 1980-12-07 13:00:00, None
-15.0, None, None, None, 1980-12-07 18:30:00, None
-6.0, None, -15.0, -6.0, 1980-12-08 07:00:00, None
-6.0, None, None, None, 1980-12-08 11:00:00, None
-6.0, None, None, None, 1980-12-08 12:30:00, None
-8.0, None, None, None, 1980-12-08 15:15:00, None
-5.0, None, None, None, 1980-12-08 15:30:00, None
-5.0, None, None, None, 1980-12-08 16:30:00, None
-5.0, None, None, None, 1980-12-08 22:00:00, None
-4.0, None, -6.0, -4.0, 1980-12-09 05:00:00, None
-5.0, None, None, None, 1980-12-09 12:00:00, None
-7.0, None, None, None, 1980-12-09 18:30:00, None
-7.0, None, None, None, 1980-12-09 21:00:00, None
-5.0, None, None, None, 1980-12-10 03:15:00, None
-4.0, None, -8.0, -4.0, 1980-12-10 06:55:00, None
-1.0, None, None, None, 1980-12-10 13:00:00, None
-2.0, None, None, None, 1980-12-10 18:30:00, None
-3.0, None, None, None, 1980-12-11 02:00:00, None
-3.0, None, -7.0, -1.0, 1980-12-11 07:45:00, None
-4.0, None, None, None, 1980-12-11 12:00:00, None
-4.0, None, None, None, 1980-12-11 16:40:00, None
-4.0, None, None, None, 1980-12-11 22:15:00, None
-5.0, None, None, None, 1980-12-12 03:00:00, None
-5.0, None, -5.0, -4.0, 1980-12-12 07:15:00, None
-4.0, None, None, None, 1980-12-12 14:00:00, None
-3.0, None, None, None, 1980-12-12 16:00:00, None
-4.0, None, None, None, 1980-12-13 04:00:00, None
-5.0, None, -5.0, -4.0, 1980-12-13 07:30:00, None
-3.0, None, None, None, 1980-12-13 13:30:00, None
-3.0, None, None, None, 1980-12-13 18:10:00, None
-2.0, None, None, None, 1980-12-13 22:00:00, None
-2.0, None, None, None, 1980-12-14 02:45:00, None
-1.0, None, -4.0, -1.0, 1980-12-14 06:15:00, None
0.0, None, None, None, 1980-12-14 14:00:00, None
-1.0, None, None, None, 1980-12-14 21:00:00, None
1.0, None, None, None, 1980-12-15 03:00:00, None
0.0, None, -1.0, 2.0, 1980-12-15 06:30:00, None
-0.5, None, None, None, 1980-12-15 12:00:00, None
-4.0, None, None, None, 1980-12-15 19:00:00, None
-5.0, None, None, None, 1980-12-15 23:00:00, None
-6.0, None, None, None, 1980-12-16 02:30:00, None
-8.0, None, -8.0, -1.0, 1980-12-16 06:00:00, None
-9.0, None, None, None, 1980-12-16 09:30:00, None
-11.0, None, None, None, 1980-12-16 14:00:00, None
-11.0, None, None, None, 1980-12-16 16:30:00, None
-12.0, None, None, None, 1980-12-16 22:30:00, None
-12.0, None, None, None, 1980-12-17 04:30:00, None
-12.0, None, -12.0, -8.0, 1980-12-17 06:00:00, None
-2.0, None, None, None, 1980-12-17 12:00:00, None
-14.0, None, None, None, 1980-12-17 15:00:00, None
-15.0, None, None, None, 1980-12-17 19:00:00, None
-15.0, None, None, None, 1980-12-17 23:00:00, None
-16.0, None, -19.0, -11.0, 1980-12-18 07:30:00, None
-20.0, None, None, None, 1980-12-18 21:00:00, None
-24.0, None, None, None, 1980-12-19 04:00:00, None
-25.0, None, -25.0, -16.0, 1980-12-19 07:00:00, None
-25.0, None, None, None, 1980-12-19 13:00:00, None
-26.0, None, None, None, 1980-12-19 22:00:00, None
-24.0, None, None, None, 1980-12-20 03:00:00, None
-25.0, None, -27.0, -23.0, 1980-12-20 07:00:00, None
-23.0, None, None, None, 1980-12-20 10:30:00, None
-22.0, None, None, None, 1980-12-20 20:30:00, None
-20.0, None, None, None, 1980-12-21 02:00:00, None
-20.0, None, -24.0, -20.0, 1980-12-21 06:00:00, None
-11.0, None, -11.0, -8.0, 1980-12-21 06:30:00, None
-19.0, None, None, None, 1980-12-21 10:30:00, None
-18.0, None, None, None, 1980-12-21 20:20:00, None
-17.0, None, -19.0, -16.0, 1980-12-22 06:15:00, None
-15.0, None, None, None, 1980-12-22 13:00:00, None
-17.0, None, None, None, 1980-12-22 19:30:00, None
-20.0, None, -20.0, -16.0, 1980-12-23 06:30:00, None
-21.0, None, None, None, 1980-12-23 12:00:00, None
-22.0, None, None, None, 1980-12-23 19:30:00, None
-20.0, None, None, None, 1980-12-24 03:30:00, None
-20.0, None, -22.0, -18.0, 1980-12-24 06:30:00, None
-19.0, None, None, None, 1980-12-24 10:30:00, None
-18.0, None, None, None, 1980-12-24 15:00:00, None
-12.0, None, None, None, 1980-12-24 22:00:00, None
-12.0, None, -19.0, -11.0, 1980-12-25 06:00:00, None
-9.0, None, None, None, 1980-12-25 11:00:00, None
-8.0, None, None, None, 1980-12-25 15:30:00, None
-6.0, None, None, None, 1980-12-25 23:00:00, None
-6.0, None, -11.0, -5.0, 1980-12-26 07:00:00, None
-3.0, None, None, None, 1980-12-26 13:00:00, None
-6.0, None, None, None, 1980-12-26 21:45:00, None
-15.0, None, None, None, 1980-12-26 23:30:00, None
-5.0, None, None, None, 1980-12-27 02:00:00, None
-7.0, None, -8.0, -3.0, 1980-12-27 06:30:00, None
-6.0, None, None, None, 1980-12-27 11:30:00, None
-40.0, None, None, None, 1980-12-27 14:00:00, None
-4.0, None, None, None, 1980-12-27 18:00:00, None
-2.0, None, None, None, 1980-12-28 02:00:00, None
-2.0, None, -7.0, -2.0, 1980-12-28 07:00:00, None
-2.0, None, None, None, 1980-12-28 17:00:00, None
-1.0, None, None, None, 1980-12-28 20:15:00, None
-1.0, None, None, None, 1980-12-29 01:35:00, None
-2.0, None, -3.0, -1.0, 1980-12-29 07:00:00, None
-0.5, None, None, None, 1980-12-29 12:00:00, None
-3.0, None, None, None, 1980-12-29 21:30:00, None
-4.0, None, None, None, 1980-12-30 03:00:00, None
-4.0, None, -4.0, -1.0, 1980-12-30 06:30:00, None
-4.0, None, None, None, 1980-12-30 13:30:00, None
-4.0, None, None, None, 1980-12-30 21:30:00, None
-7.0, None, -7.0, -4.0, 1980-12-31 06:30:00, None
-6.0, None, None, None, 1980-12-31 10:30:00, None
-8.0, None, None, None, 1980-12-31 21:45:00, None
-11.0, None, None, None, 1980-12-31 23:10:00, None
-9.0, None, -10.0, -6.0, 1981-01-01 07:30:00, None
-8.0, None, -10.0, -6.0, 1981-01-02 06:00:00, None
-6.0, None, None, None, 1981-01-02 12:00:00, None
-8.0, None, None, None, 1981-01-02 22:00:00, None
-6.0, None, -11.0, -3.0, 1981-01-03 06:30:00, None
-5.0, None, None, None, 1981-01-03 11:00:00, None
-5.0, None, None, None, 1981-01-03 13:30:00, None
-4.0, None, None, None, 1981-01-03 20:00:00, None
-3.0, None, None, None, 1981-01-04 03:45:00, None
-4.0, None, -6.0, -3.0, 1981-01-04 06:45:00, None
-4.0, None, None, None, 1981-01-04 11:00:00, None
-2.0, None, None, None, 1981-01-04 18:00:00, None
-3.0, None, None, None, 1981-01-04 22:30:00, None
-6.0, None, -6.0, -4.0, 1981-01-05 06:45:00, None
-4.0, None, None, None, 1981-01-05 18:30:00, None
-3.0, None, None, None, 1981-01-05 22:00:00, None
-2.0, None, -6.0, -1.0, 1981-01-06 06:30:00, None
-2.0, None, None, None, 1981-01-06 13:00:00, None
-2.0, None, None, None, 1981-01-06 22:10:00, None
-1.0, None, None, None, 1981-01-07 01:30:00, None
-2.0, None, -3.0, -1.0, 1981-01-07 06:30:00, None
-2.0, None, None, None, 1981-01-07 13:45:00, None
-2.0, None, None, None, 1981-01-07 19:00:00, None
-2.0, None, None, None, 1981-01-07 23:00:00, None
-4.0, None, -4.0, -2.0, 1981-01-08 06:30:00, None
-1.0, None, None, None, 1981-01-08 21:00:00, None
-2.0, None, -4.0, -1.0, 1981-01-09 06:00:00, None
-3.0, None, None, None, 1981-01-09 15:00:00, None
-2.0, None, None, None, 1981-01-09 20:00:00, None
-2.0, None, None, None, 1981-01-10 03:00:00, None
-1.0, None, -2.0, -1.0, 1981-01-10 06:00:00, None
