station_observations
CURRENT_AIR_TEMPERATURE1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, HEIGHT_OF_SNOW
-16.0, 0.0, -32.0, -15.0, 1997-01-26 16:00:00, 70.0
-33.0, 0.0, -34.0, -15.0, 1997-01-27 05:30:00, 70.0
-15.0, 0.0, -32.0, -15.0, 1997-01-27 16:00:00, 70.0
-15.0, 3.0, -18.0, -15.0, 1997-01-28 05:30:00, 72.0
-6.0, 3.0, -15.0, -4.0, 1997-01-28 17:00:00, 72.0
-8.5, 0.0, -15.0, -8.0, 1997-01-29 05:00:00, 70.0
2.0, 0.0, -9.0, 3.0, 1997-01-29 16:00:00, 65.0
3.5, 0.0, 0.0, 3.5, 1997-01-30 05:00:00, 65.0
2.0, 0.0, -4.0, 3.0, 1997-01-30 16:00:00, 65.0
4.0, 0.0, 3.5, 6.0, 1997-01-31 05:00:00, 55.0
2.0, 0.0, -3.0, 5.0, 1997-01-31 15:00:00, 53.0
-5.0, 0.0, -7.5, 5.0, 1997-02-01 05:00:00, 50.0
0.5, 0.0, -7.5, 5.5, 1997-02-01 17:30:00, 50.0
-2.0, 0.0, -2.5, 2.0, 1997-02-02 05:00:00, 50.0
1.0, 0.0, -12.0, 3.0, 1997-02-02 16:00:00, 50.0
-8.0, 0.0, -8.0, 3.0, 1997-02-03 07:00:00, 50.0
-10.0, 0.0, -15.0, 2.0, 1997-02-03 16:00:00, 50.0
-10.0, 0.0, -13.5, 1.5, 1997-02-04 05:00:00, 50.0
-4.0, 0.0, -12.0, -3.0, 1997-02-04 16:00:00, 50.0
-9.0, 0.0, -12.0, -4.0, 1997-02-05 05:00:00, 50.0
-5.0, 0.0, -11.0, -4.0, 1997-02-05 16:00:00, 50.0
-10.0, 0.0, -10.0, -5.5, 1997-02-06 05:00:00, 50.0
-5.0, 0.0, -11.0, -5.0, 1997-02-06 16:00:00, 50.0
-11.5, 0.0, -15.0, -5.0, 1997-02-07 05:00:00, 50.0
-6.0, 0.0, -13.0, -6.0, 1997-02-07 16:00:00, 50.0
-17.5, 0.0, -20.0, -6.5, 1997-02-08 05:00:00, 50.0
-10.5, 0.0, -22.0, -6.0, 1997-02-08 17:30:00, 50.0
-20.0, 0.0, -20.5, -11.0, 1997-02-09 05:00:00, 50.0
-16.0, 0.0, -17.0, -4.5, 1997-02-10 05:00:00, 50.0
-3.0, 0.0, -17.0, -3.0, 1997-02-10 16:00:00, 50.0
-10.5, 0.0, -12.0, -2.5, 1997-02-11 05:30:00, 50.0
-1.0, 0.0, -13.0, -1.0, 1997-02-11 16:00:00, 50.0
-3.5, 10.0, -4.5, -1.5, 1997-02-12 05:00:00, 50.0
2.0, 8.0, -5.0, 2.0, 1997-02-12 15:00:00, 60.0
0.0, None, -0.5, 1.5, 1997-02-13 05:00:00, 60.0
1.5, 1.0, -5.0, 1.5, 1997-02-13 16:00:00, 60.0
1.0, 0.0, 0.0, 1.5, 1997-02-14 05:00:00, 60.0
1.0, 0.0, 0.0, 3.0, 1997-02-14 16:00:00, 60.0
3.5, 0.0, 1.0, 4.0, 1997-02-15 05:00:00, 55.0
6.5, 0.0, 2.5, 7.0, 1997-02-15 17:00:00, 45.0
5.0, 0.0, 5.0, 6.5, 1997-02-16 05:00:00, 45.0
6.0, 0.0, 1.5, 10.0, 1997-02-16 17:30:00, 35.0
-3.0, 0.0, -5.0, 7.0, 1997-02-17 05:00:00, 35.0
3.0, 0.0, 1.0, 6.0, 1997-02-17 17:30:00, 30.0
1.5, 0.0, -3.0, 4.0, 1997-02-18 05:30:00, 30.0
3.0, 0.0, 1.0, 3.0, 1997-02-18 16:00:00, 30.0
1.0, 4.0, 0.0, 3.0, 1997-02-19 05:00:00, 40.0
3.0, 0.0, 0.0, 3.0, 1997-02-19 16:00:00, 33.0
0.0, None, 0.0, 3.5, 1997-02-20 05:00:00, 33.0
3.0, 0.0, 0.0, 3.0, 1997-02-20 16:00:00, 33.0
-1.5, 0.0, -1.5, 3.0, 1997-02-21 05:00:00, 33.0
2.5, 0.0, -3.0, 3.0, 1997-02-21 16:30:00, 38.0
-7.5, None, -8.0, 3.5, 1997-02-22 05:00:00, 38.0
4.0, 0.0, -9.0, 4.0, 1997-02-22 17:00:00, 36.0
-9.0, 0.0, -10.0, 3.5, 1997-02-23 05:00:00, 36.0
-5.5, 0.0, -6.0, 4.5, 1997-02-24 05:30:00, 35.0
6.0, 0.0, -9.0, 6.0, 1997-02-24 16:00:00, 35.0
1.0, 0.0, 0.5, 6.0, 1997-02-25 05:00:00, 35.0
3.0, 0.0, 0.0, 3.0, 1997-02-25 16:00:00, 34.0
-1.0, 0.0, -1.5, 2.0, 1997-02-26 05:00:00, 35.0
1.5, 1.0, -2.0, 2.5, 1997-02-26 17:00:00, 35.0
0.5, 0.0, -3.0, 1.5, 1997-02-27 17:00:00, 35.0
-6.0, 0.0, -6.5, 1.0, 1997-02-28 05:00:00, 35.0
-1.0, 0.0, -7.0, 0.5, 1997-02-28 17:00:00, 35.0
-6.0, None, -7.0, -1.0, 1997-03-01 04:00:00, 35.0
-3.0, 1.0, -7.0, -2.5, 1997-03-01 19:00:00, 36.0
-5.0, 15.0, -6.5, -2.0, 1997-03-02 05:00:00, 50.0
2.5, 8.0, -6.5, 3.0, 1997-03-02 17:00:00, 50.0
-5.0, 5.0, -6.0, 3.0, 1997-03-03 05:00:00, 60.0
0.0, 0.0, -7.0, 0.0, 1997-03-03 15:00:00, 60.0
-3.5, 0.0, -3.5, 1.0, 1997-03-04 05:00:00, 60.0
-1.0, 3.0, -3.0, -1.0, 1997-03-04 16:00:00, 60.0
-12.5, 0.0, -13.5, -1.5, 1997-03-05 05:00:00, 60.0
-1.0, 0.0, -14.0, -1.0, 1997-03-05 16:00:00, 60.0
-1.0, 17.0, -2.5, -1.0, 1997-03-06 05:00:00, 74.0
2.0, 6.0, -2.0, 2.0, 1997-03-06 16:00:00, 74.0
1.5, 0.0, 0.5, 2.5, 1997-03-07 05:00:00, 70.0
1.0, 2.0, -1.0, 1.0, 1997-03-07 16:00:00, 70.0
-2.0, 0.0, -2.5, 3.5, 1997-03-08 05:00:00, 65.0
2.0, 0.0, -3.0, 3.0, 1997-03-08 16:30:00, 63.0
-0.5, 0.0, -1.0, 2.0, 1997-03-09 05:00:00, 60.0
3.0, 0.0, -2.0, 3.0, 1997-03-09 16:30:00, 60.0
1.0, 5.0, -2.5, 4.5, 1997-03-10 05:30:00, 63.0
4.0, 0.0, -2.0, 4.0, 1997-03-10 15:00:00, 63.0
-11.0, 0.0, -12.0, 4.0, 1997-03-11 05:00:00, 60.0
0.0, 0.0, -12.0, 2.0, 1997-03-11 16:00:00, 60.0
-6.0, 0.0, -6.5, 0.5, 1997-03-12 05:00:00, 60.0
-5.0, 0.0, -7.0, -5.0, 1997-03-12 16:00:00, 60.0
-13.5, 0.0, -14.5, -5.5, 1997-03-13 05:00:00, 60.0
-6.0, 0.0, -16.0, -6.0, 1997-03-13 16:00:00, 60.0
-22.0, None, -23.5, -6.0, 1997-03-14 05:00:00, 60.0
-4.0, 0.0, -13.0, -4.0, 1997-03-14 15:00:00, 60.0
-14.0, None, -25.0, -3.0, 1997-03-15 05:00:00, 60.0
-5.0, 0.0, -15.0, -4.5, 1997-03-15 17:00:00, 52.0
-9.0, 4.0, -23.0, -4.0, 1997-03-16 05:00:00, 64.0
5.5, 0.0, -5.0, 6.0, 1997-03-16 16:45:00, 65.0
-3.0, 1.0, -3.5, 6.5, 1997-03-17 05:00:00, 55.0
3.0, 2.0, -5.0, 3.0, 1997-03-17 16:00:00, 58.0
5.0, 0.0, 2.0, 5.0, 1997-03-18 05:00:00, 55.0
4.0, 0.0, 2.0, 4.0, 1997-03-18 16:00:00, 54.0
2.0, 0.0, 2.0, 5.0, 1997-03-19 05:00:00, 53.0
5.0, 0.0, 2.0, 5.0, 1997-03-19 16:00:00, 52.0
3.5, 0.0, 1.5, 7.5, 1997-03-20 05:00:00, 48.0
3.0, 0.0, 3.0, 9.0, 1997-03-20 16:00:00, 48.0
1.5, 0.0, -1.5, 9.0, 1997-03-21 05:00:00, 45.0
5.0, 0.0, 0.0, 5.0, 1997-03-21 16:30:00, 25.0
-1.0, 0.0, -2.0, 5.0, 1997-03-22 05:00:00, 35.0
6.5, 0.0, -3.5, 7.0, 1997-03-22 17:00:00, 25.0
4.0, 0.0, 1.5, 7.0, 1997-03-23 05:00:00, 25.0
2.0, 0.0, -5.0, 5.5, 1997-03-23 17:30:00, 25.0
-5.0, 0.0, -5.0, 5.0, 1997-03-24 05:00:00, 25.0
7.0, 0.0, -9.0, 7.0, 1997-03-24 15:00:00, 23.0
4.5, 0.0, 1.5, 7.0, 1997-03-25 05:30:00, 23.0
11.5, 0.0, 3.0, 11.5, 1997-03-25 17:30:00, 23.0
5.0, 0.0, 4.5, 12.0, 1997-03-26 05:00:00, 23.0
10.0, 0.0, 6.0, 10.0, 1997-03-26 16:00:00, 22.0
2.0, 0.0, 2.0, 12.0, 1997-03-27 05:00:00, 20.0
8.0, 0.0, 0.0, 8.0, 1997-03-27 15:00:00, 20.0
0.0, 3.0, 0.0, 5.5, 1997-03-28 05:00:00, 22.0
4.0, 8.0, -7.0, 7.0, 1997-03-28 17:00:00, 10.0
-7.0, 0.0, -9.0, 4.5, 1997-03-29 05:00:00, 12.0
3.5, 0.0, -8.0, 4.0, 1997-03-29 17:00:00, 10.0
0.0, 0.0, 0.0, 3.5, 1997-03-30 05:00:00, 10.0
15.0, 0.0, -7.0, 15.0, 1997-03-30 16:30:00, 10.0
3.5, 0.0, 0.0, 10.0, 1997-03-31 05:00:00, 10.0
3.0, None, 0.0, 4.0, 1997-03-31 17:00:00, 0.0
-1.0, 0.0, -2.0, 3.0, 1997-04-01 07:00:00, 0.0
7.0, 0.0, -1.0, 8.0, 1997-04-01 15:30:00, 0.0
-7.0, 0.0, -8.0, 9.0, 1997-04-02 07:00:00, 0.0
7.0, 0.0, -7.0, 7.0, 1997-04-02 14:00:00, 0.0
3.0, 0.0, 3.0, 7.0, 1997-04-03 07:00:00, 0.0
5.0, 0.0, 3.0, 7.0, 1997-04-03 14:02:00, 0.0
-3.0, 2.0, -4.0, 5.0, 1997-04-04 07:00:00, 0.0
0.0, 0.0, -4.0, 0.0, 1997-04-04 14:00:00, 0.0
-8.0, 0.0, -9.0, 2.0, 1997-04-05 07:00:00, 0.0
6.0, 0.0, -8.0, 6.0, 1997-04-05 15:45:00, 0.0
-7.0, 0.0, -9.0, 5.0, 1997-04-06 07:00:00, 0.0
13.0, 0.0, -9.0, 13.0, 1997-04-06 16:00:00, 0.0
-7.0, 0.0, -7.0, -7.0, 1997-04-07 07:00:00, 0.0
-2.0, 0.0, -7.0, -2.0, 1997-04-07 16:00:00, 0.0
-7.0, 0.0, -7.0, -2.0, 1997-04-08 07:00:00, 0.0
1.0, None, -7.0, 1.0, 1997-04-08 16:00:00, 0.0
-7.0, 0.0, -7.0, 0.0, 1997-04-09 07:00:00, 0.0
-1.0, None, -7.0, -1.0, 1997-04-09 16:30:00, None
-7.0, 0.0, -7.0, -1.0, 1997-04-10 07:00:00, 0.0
0.0, 0.0, -7.0, 0.0, 1997-04-10 16:00:00, 0.0
-11.0, 0.0, -11.0, 0.0, 1997-04-11 07:00:00, 0.0
6.0, None, -11.0, 6.0, 1997-04-11 15:45:00, None
-7.0, 0.0, -7.0, 2.0, 1997-04-12 07:00:00, 0.0
-3.0, 0.0, -3.0, 10.0, 1997-04-13 07:00:00, 0.0
7.0, 0.0, -2.0, 7.0, 1997-04-13 16:00:00, 0.0
2.0, 0.0, -3.0, 7.0, 1997-04-14 07:00:00, 0.0
7.0, 0.0, 0.0, 7.0, 1997-04-14 16:00:00, 0.0
5.0, None, 5.0, 7.0, 1997-04-15 06:00:00, None
10.5, 0.0, 5.0, 11.0, 1997-04-15 15:40:00, 0.0
-4.0, 0.0, -4.5, 10.0, 1997-11-02 05:00:00, 0.0
5.5, 0.0, -4.5, 7.0, 1997-11-02 16:30:00, 0.0
5.0, 0.0, 4.0, 6.0, 1997-11-03 05:30:00, 0.0
8.0, 0.0, 3.0, 10.0, 1997-11-03 16:45:00, 0.0
8.0, 0.0, 5.0, 8.0, 1997-11-04 05:00:00, 0.0
8.5, 0.0, 5.0, 15.0, 1997-11-04 17:00:00, 0.0
0.0, 0.0, 0.0, 10.0, 1997-11-05 05:00:00, 0.0
7.5, 0.0, 3.0, 19.0, 1997-11-05 17:00:00, 0.0
-2.0, 0.0, -2.0, 9.0, 1997-11-06 05:00:00, 0.0
7.0, 0.0, -3.0, 7.0, 1997-11-06 16:45:00, 0.0
2.0, 0.0, 2.0, 7.0, 1997-11-07 05:00:00, 0.0
-1.0, 0.0, -2.0, 5.0, 1997-11-08 05:00:00, 0.0
3.5, 0.0, 3.5, 7.5, 1997-11-08 17:00:00, 0.0
-4.0, 0.0, -6.5, 2.0, 1997-11-09 04:30:00, 0.0
-1.0, 0.0, -7.5, 4.5, 1997-11-09 17:00:00, 0.0
-9.5, 0.0, -10.0, 0.5, 1997-11-10 05:00:00, 0.0
-2.5, 0.0, -10.0, 4.5, 1997-11-10 16:30:00, 0.0
-10.5, 0.0, -11.0, -2.5, 1997-11-11 05:00:00, 0.0
-6.0, 0.0, -11.5, 2.5, 1997-11-11 18:00:00, 0.0
-9.0, 0.0, -11.0, -6.0, 1997-11-12 05:00:00, 0.0
2.0, 0.0, -9.0, 2.0, 1997-11-12 16:30:00, 0.0
-10.0, 0.0, -10.0, 3.0, 1997-11-13 05:00:00, 0.0
6.0, 0.0, -11.0, 7.5, 1997-11-13 16:30:00, 0.0
-9.0, 0.0, -9.0, 6.0, 1997-11-14 05:00:00, 0.0
5.0, 0.0, -12.0, 5.0, 1997-11-14 15:30:00, 0.0
-13.0, 0.0, -13.0, -5.0, 1997-11-15 05:00:00, 0.0
-1.5, 0.0, -13.5, 2.0, 1997-11-15 16:30:00, 0.0
-13.0, 0.0, -13.0, -2.0, 1997-11-16 05:00:00, 0.0
-2.5, 0.0, -14.0, 1.0, 1997-11-16 17:00:00, 0.0
-5.0, 0.0, -7.0, -2.5, 1997-11-17 05:00:00, 0.0
0.0, 1.0, 0.0, 2.5, 1997-11-17 15:30:00, 1.0
0.0, 1.0, -5.0, 0.0, 1997-11-17 16:30:00, 1.0
1.5, 0.0, 0.0, 1.5, 1997-11-18 05:00:00, 1.0
3.5, 0.0, 1.0, 5.0, 1997-11-18 17:00:00, 0.0
-2.0, 0.0, -2.5, 3.5, 1997-11-19 05:00:00, 0.0
0.5, 0.0, -5.5, 1.0, 1997-11-19 16:30:00, 0.0
-0.5, 1.0, -1.0, 1.0, 1997-11-20 05:00:00, 1.0
1.0, 2.0, -1.0, 1.0, 1997-11-20 16:30:00, 0.0
2.5, 0.0, 0.5, 3.0, 1997-11-21 05:00:00, 5.0
3.0, 0.0, 2.0, 6.0, 1997-11-21 17:00:00, 0.0
-1.5, 0.0, -2.5, 3.5, 1997-11-22 05:00:00, 0.0
1.5, 0.0, -6.0, 4.0, 1997-11-22 16:30:00, 0.0
-3.0, 0.0, -6.0, 1.0, 1997-11-23 05:00:00, 0.0
1.0, 0.0, -4.0, 2.0, 1997-11-23 16:30:00, 0.0
4.0, 0.0, 0.5, 4.5, 1997-11-24 05:00:00, 0.0
3.5, 0.0, 2.0, 6.0, 1997-11-24 17:00:00, 0.0
1.0, 0.0, 1.0, 4.0, 1997-11-25 05:00:00, 0.0
1.0, 0.0, -4.0, 4.0, 1997-11-25 17:00:00, 0.0
-1.5, 0.0, -1.5, 2.5, 1997-11-26 05:00:00, 0.0
-1.5, 0.0, -4.0, 1.5, 1997-11-26 17:30:00, 0.0
-6.0, 0.0, -7.5, -1.5, 1997-11-27 05:00:00, 0.0
1.0, 0.0, -6.0, 1.5, 1997-11-27 17:30:00, 0.0
4.5, 0.0, 1.0, 4.5, 1997-11-28 05:00:00, 0.0
5.5, 0.0, 2.0, 6.0, 1997-11-28 17:30:00, 0.0
-1.0, 0.0, -2.0, 6.0, 1997-11-29 05:00:00, 0.0
-1.0, 0.0, -3.0, 3.0, 1997-11-29 17:30:00, 0.0
2.0, 0.0, -2.5, 2.5, 1997-11-30 05:00:00, 0.0
1.5, 0.0, 1.5, 6.5, 1997-11-30 17:00:00, 0.0
-4.0, 0.0, -4.0, 2.0, 1997-12-01 05:00:00, 0.0
-6.0, 0.0, -6.0, -3.0, 1997-12-01 18:00:00, 0.0
-4.5, 0.0, -6.5, -0.5, 1997-12-02 05:00:00, 0.0
-6.0, 0.0, -6.0, -1.0, 1997-12-02 18:00:00, 0.0
-3.5, 0.0, -5.5, -3.5, 1997-12-03 17:00:00, 0.0
-6.0, 0.0, -6.0, -3.0, 1997-12-04 05:00:00, 0.0
-13.5, 0.0, -13.5, -6.5, 1997-12-05 05:00:00, 0.0
-9.0, 0.0, -14.0, -4.5, 1997-12-05 16:00:00, 0.0
-9.5, 0.0, -11.5, -3.5, 1997-12-06 05:00:00, 0.0
-14.0, 0.0, -14.0, -10.0, 1997-12-07 05:00:00, 0.0
-7.0, 0.0, -15.5, -6.0, 1997-12-07 16:30:00, 0.0
-10.0, 0.0, -10.0, -7.0, 1997-12-08 05:00:00, 0.0
-4.5, 0.0, -5.0, -3.5, 1997-12-08 18:00:00, 0.0
-8.0, 0.0, -8.0, -4.0, 1997-12-09 05:00:00, 0.0
-1.0, 0.0, -9.0, 0.5, 1997-12-09 17:30:00, 0.0
-10.0, 0.0, -10.0, -1.0, 1997-12-10 05:00:00, 0.0
-7.0, 0.0, -11.0, -1.5, 1997-12-10 17:30:00, 0.0
-7.0, 0.0, -7.0, -7.0, 1997-12-11 05:00:00, 0.0
0.5, 0.0, -8.0, 1.5, 1997-12-11 18:00:00, 0.0
0.0, 0.0, 0.0, 1.0, 1997-12-12 05:00:00, 0.0
0.0, 0.0, 0.0, 4.5, 1997-12-12 18:00:00, 0.0
-1.0, 0.0, -2.0, 0.0, 1997-12-13 05:00:00, 0.0
1.0, 0.0, -4.5, 4.5, 1997-12-13 16:30:00, 0.0
-2.0, 0.0, -4.0, 1.0, 1997-12-14 05:00:00, 0.0
6.5, 0.0, -2.5, 8.0, 1997-12-14 16:00:00, 0.0
3.0, 0.1, 3.0, 7.0, 1997-12-15 05:00:00, 0.0
2.5, 0.0, -0.5, 4.5, 1997-12-15 16:30:00, 0.0
0.0, 0.0, 0.0, 3.0, 1997-12-16 05:00:00, 0.0
2.0, 0.0, -0.5, 2.5, 1997-12-16 16:30:00, 0.0
5.0, 0.0, 5.0, 5.0, 1997-12-17 05:00:00, 0.0
1.5, 1.0, -2.0, 4.5, 1997-12-17 17:30:00, None
0.0, 14.0, 0.0, 1.0, 1997-12-18 05:00:00, 14.0
-3.0, 0.0, -3.5, 2.0, 1997-12-18 17:00:00, 0.0
-9.0, 0.0, -12.0, 1.5, 1997-12-19 05:00:00, 12.0
-1.0, 0.0, -10.0, 1.5, 1997-12-19 16:30:00, 0.0
-2.0, 1.0, -3.0, 2.0, 1997-12-20 05:00:00, 12.0
-2.0, 0.0, -3.0, -2.0, 1997-12-20 17:00:00, 12.0
-1.0, 2.0, -3.0, -1.0, 1997-12-21 05:00:00, 13.0
-1.5, 3.0, -3.5, 1.0, 1997-12-21 17:00:00, 15.0
-6.0, 2.0, -11.5, -2.0, 1997-12-22 05:00:00, 17.0
-6.0, 0.0, -9.5, -2.0, 1997-12-22 17:00:00, 0.0
-6.0, 0.0, -6.5, -6.0, 1997-12-23 05:00:00, 10.0
-2.5, 0.0, -5.0, -1.5, 1997-12-23 16:45:00, 0.0
-12.0, 0.0, -12.0, -2.5, 1997-12-24 05:00:00, 10.0
-6.5, 0.0, -14.5, -5.5, 1997-12-24 16:30:00, 0.0
-4.0, 0.0, -6.0, -4.0, 1997-12-25 17:00:00, 8.0
-5.0, 0.0, -5.5, -5.0, 1997-12-26 05:00:00, 0.0
-2.0, 20.0, -3.5, -2.0, 1997-12-27 05:00:00, 28.0
-3.5, 0.0, -4.5, 0.5, 1997-12-27 18:00:00, 28.0
-1.5, 0.0, -6.5, -1.0, 1997-12-28 05:00:00, 18.0
1.5, 0.0, -1.0, 1.5, 1997-12-28 17:30:00, 18.0
5.0, 0.0, 1.0, 5.0, 1997-12-29 05:00:00, 5.0
4.5, 0.0, 4.0, 6.5, 1997-12-29 17:30:00, 5.0
-0.5, 0.0, -1.5, 5.0, 1997-12-30 05:00:00, 0.0
4.0, 0.0, -1.5, 5.0, 1997-12-30 16:30:00, 0.0
3.0, 0.0, 3.0, 6.0, 1997-12-31 05:00:00, 0.0
6.0, 0.0, 0.0, 6.5, 1997-12-31 16:30:00, 0.0
4.0, 0.0, 3.5, 6.0, 1998-01-01 16:30:00, 0.0
-11.0, 0.0, -11.5, 5.0, 1998-01-02 05:00:00, 0.0
-15.5, 0.0, -15.5, -9.5, 1998-01-02 17:00:00, 0.0
-17.5, 0.0, -18.0, -15.0, 1998-01-03 05:00:00, 5.0
-13.5, 3.0, -18.0, -13.0, 1998-01-03 16:30:00, 8.0
-12.5, 0.0, -16.5, -12.5, 1998-01-04 05:00:00, 8.0
-10.5, 18.0, -12.5, -10.5, 1998-01-04 16:30:00, 25.0
-2.0, 2.0, -11.0, -2.0, 1998-01-05 05:00:00, 26.0
-1.0, 9.0, -2.0, -1.0, 1998-01-05 18:00:00, 30.0
-1.0, 12.0, -1.0, 0.0, 1998-01-06 05:00:00, 38.0
0.0, 8.0, -1.0, 1.0, 1998-01-06 16:30:00, 45.0
None, 10.0, None, None, 1998-01-07 05:00:00, 55.0
-10.0, 30.0, -10.0, -1.0, 1998-01-07 17:00:00, 70.0
-13.0, 25.0, -13.0, -3.0, 1998-01-08 05:00:00, 65.0
-19.5, 0.0, -19.5, -0.5, 1998-01-08 17:30:00, 70.0
-26.0, 0.0, -28.0, -26.0, 1998-01-09 04:30:00, 68.0
-13.5, 0.0, -15.0, -12.5, 1998-01-09 17:00:00, 68.0
-18.5, 0.0, -18.5, -13.5, 1998-01-10 06:00:00, 59.0
-18.0, 0.0, -20.0, -18.0, 1998-01-10 16:30:00, 59.0
-33.0, 0.0, -34.0, -19.5, 1998-01-11 05:00:00, 56.0
-29.0, 0.0, -38.0, -21.5, 1998-01-11 17:30:00, 56.0
-36.0, 0.0, -37.0, -28.0, 1998-01-12 05:00:00, 56.0
-25.0, 0.0, -38.0, -25.0, 1998-01-12 16:30:00, 56.0
-20.0, 3.0, -30.0, -20.0, 1998-01-13 05:00:00, 57.0
-11.5, 10.0, -21.5, -11.0, 1998-01-13 16:30:00, 65.0
-10.5, 2.0, -21.0, -10.5, 1998-01-14 05:00:00, 64.0
-3.0, 7.0, -10.0, -3.0, 1998-01-14 16:30:00, 65.0
2.0, 5.0, -2.5, 2.5, 1998-01-15 05:00:00, 65.0
2.0, 0.0, 0.0, 2.0, 1998-01-15 16:30:00, 60.0
0.0, 0.0, -0.5, 1.0, 1998-01-16 05:00:00, 65.0
-0.5, 2.0, -1.5, 1.0, 1998-01-16 16:30:00, 57.0
-1.0, 0.0, -2.0, 0.0, 1998-01-17 05:00:00, 50.0
-1.0, 10.0, -2.5, -1.0, 1998-01-17 16:30:00, 65.0
1.0, 0.0, -6.0, 1.5, 1998-01-18 05:00:00, 65.0
0.5, 0.0, -3.0, 3.0, 1998-01-18 17:00:00, 63.0
-1.0, 0.0, -2.0, 0.0, 1998-01-19 05:00:00, 63.0
-1.0, 2.0, -1.0, 0.0, 1998-01-20 05:00:00, 56.0
1.0, 2.0, -1.0, 1.0, 1998-01-20 16:30:00, 57.0
-1.0, 0.0, -1.0, 0.0, 1998-01-21 05:00:00, 57.0
0.0, 0.0, -3.5, 1.0, 1998-01-21 17:30:00, 55.0
-1.0, 4.0, -1.0, 1.0, 1998-01-22 05:00:00, 60.0
1.0, 1.0, -2.0, 2.5, 1998-01-22 16:30:00, 60.0
-1.0, 0.0, -7.0, 0.0, 1998-01-23 05:00:00, 60.0
-1.0, 1.0, -2.0, 0.5, 1998-01-23 17:00:00, 60.0
2.5, 0.0, -3.5, 3.5, 1998-01-24 05:00:00, 55.0
4.0, 0.0, 1.5, 4.5, 1998-01-24 16:30:00, 50.0
3.0, 0.0, 1.0, 4.0, 1998-01-25 05:00:00, 50.0
3.5, 0.0, 1.0, 4.0, 1998-01-25 17:00:00, 14.0
2.0, 0.0, 1.0, 3.0, 1998-01-26 05:00:00, 48.0
4.0, 0.0, 0.0, 6.0, 1998-01-26 17:00:00, 48.0
0.0, 0.0, 0.0, 1.0, 1998-01-27 05:00:00, 47.0
2.0, 0.0, 0.0, 5.5, 1998-01-27 17:00:00, 46.0
-1.0, 0.0, -4.0, 2.0, 1998-01-28 05:00:00, 45.0
3.0, 0.0, -6.0, 3.0, 1998-01-28 17:00:00, 45.0
-6.0, 0.0, -8.0, 3.0, 1998-01-29 05:00:00, 45.0
3.0, 0.0, -10.0, 3.0, 1998-01-29 17:00:00, 45.0
-3.5, 0.0, -6.0, 4.0, 1998-01-30 05:00:00, 45.0
4.0, 0.0, 0.0, 6.0, 1998-01-30 17:00:00, 45.0
2.0, 0.0, -3.5, 2.0, 1998-01-31 17:00:00, 45.0
-2.0, None, -2.0, 1.5, 1998-02-01 06:00:00, 40.0
-1.0, 0.0, -3.0, 2.0, 1998-02-01 17:00:00, 40.0
-14.0, 0.0, -14.0, -1.0, 1998-02-02 05:00:00, 40.0
-5.0, 0.0, -16.0, -5.0, 1998-02-02 17:00:00, 40.0
-10.0, 0.0, -10.0, -5.0, 1998-02-03 05:00:00, 40.0
0.0, 0.0, -11.5, 0.0, 1998-02-03 17:00:00, 40.0
-2.0, 0.0, -2.0, 0.0, 1998-02-04 05:00:00, 40.0
1.0, 0.0, -3.0, 6.0, 1998-02-04 18:00:00, 38.0
-5.0, 0.0, -5.0, 0.0, 1998-02-05 05:00:00, 38.0
5.0, 0.0, -5.5, 6.0, 1998-02-05 16:30:00, 38.0
-2.0, 0.0, -5.0, -2.0, 1998-02-06 05:00:00, 36.0
2.0, 0.0, -4.5, 5.5, 1998-02-06 17:30:00, 38.0
-1.0, 0.0, -1.0, 7.0, 1998-02-07 05:00:00, 38.0
7.0, 0.0, 0.0, 7.0, 1998-02-07 16:30:00, 38.0
1.0, 0.0, -4.5, 3.5, 1998-02-08 16:30:00, 38.0
1.5, 0.0, 1.0, 1.5, 1998-02-09 05:00:00, 36.0
5.0, 0.0, 0.0, 5.0, 1998-02-09 16:30:00, 36.0
0.0, 0.0, 0.0, 4.0, 1998-02-10 05:00:00, 36.0
2.0, 0.0, -0.5, 4.5, 1998-02-10 17:45:00, 36.0
1.0, 0.0, 0.5, 2.0, 1998-02-11 05:45:00, 36.0
3.0, 0.0, 0.0, 5.0, 1998-02-11 17:00:00, 36.0
1.5, 0.0, 0.5, 3.5, 1998-02-12 05:00:00, 38.0
5.0, 0.0, 0.0, 5.0, 1998-02-12 17:00:00, 37.0
1.0, 0.0, 0.5, 3.0, 1998-02-13 05:00:00, 36.0
3.0, 0.0, -2.0, 3.0, 1998-02-13 17:00:00, 36.0
1.0, 0.0, -4.0, 3.0, 1998-02-14 05:00:00, 96.0
4.0, 0.0, -0.5, 6.0, 1998-02-14 13:45:00, 36.0
2.5, 0.0, -4.5, 3.0, 1998-02-15 16:30:00, 36.0
-2.0, 0.1, -2.0, 2.0, 1998-02-16 05:00:00, 36.0
3.0, 0.0, -4.0, 5.0, 1998-02-16 17:00:00, 34.0
-9.0, 0.0, -10.0, 2.5, 1998-02-17 05:00:00, 34.0
2.0, 0.0, -11.0, 4.0, 1998-02-17 17:15:00, 34.0
-5.0, 0.0, -6.0, -2.0, 1998-02-18 05:00:00, 34.0
