station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
-2.0, 80.0, 0.0, 0.0, -2.0, 0.0, 1991-01-11 16:40:00, 0.0, None, 74.0
-1.0, 80.0, 0.1, 0.1, -2.5, -1.0, 1991-01-12 07:20:00, 0.0, None, 73.0
-1.0, 78.0, 1.0, 0.1, -1.0, 2.0, 1991-01-12 16:40:00, 2.0, None, 73.0
-0.5, 78.0, 0.1, 0.1, -1.0, 0.0, 1991-01-13 07:10:00, 1.0, None, 72.0
-1.0, 74.0, 0.0, 0.0, -1.0, 0.0, 1991-01-13 17:10:00, 0.0, None, 72.0
-2.0, 82.0, 0.0, 0.0, -4.0, -1.0, 1991-01-14 06:50:00, 0.0, None, 72.0
0.0, 84.0, 1.0, 1.0, -2.0, 0.0, 1991-01-14 16:40:00, 1.0, None, 72.0
-4.0, 80.0, 1.0, 0.1, -4.0, 0.0, 1991-01-15 07:00:00, 0.0, None, 72.0
-4.0, 82.0, 0.0, 0.0, -5.0, 1.0, 1991-01-15 16:50:00, 0.0, None, 72.0
-2.0, 80.0, 8.0, 8.0, -5.5, -2.0, 1991-01-16 07:55:00, 4.0, None, 79.0
-1.0, 82.0, 8.0, 1.0, -2.0, -1.0, 1991-01-16 17:00:00, 3.0, None, 80.0
0.0, 85.0, 10.0, 3.0, -2.0, 0.0, 1991-01-17 07:55:00, 0.0, None, 79.0
1.5, 79.0, 0.0, 0.0, 0.0, 3.0, 1991-01-17 16:40:00, 0.0, None, 77.0
-2.0, 84.0, 7.0, 7.0, -2.5, 1.5, 1991-01-18 07:00:00, 5.0, None, 84.0
-7.0, 69.0, 14.0, 8.0, -7.0, 1.0, 1991-01-18 16:05:00, 5.0, None, 88.0
-16.0, 75.0, 0.0, 0.0, -18.0, -7.0, 1991-01-19 07:00:00, 0.0, None, 87.0
-12.0, 78.0, 0.0, 0.0, -16.0, -5.0, 1991-01-19 17:00:00, 0.0, None, 85.0
-19.0, 75.0, 0.0, 0.0, -19.0, -10.0, 1991-01-20 07:00:00, 0.0, None, 85.0
-8.0, 81.0, 0.0, 0.0, -19.0, -3.0, 1991-01-20 16:30:00, 0.0, None, 84.0
-10.5, 75.0, 0.0, 0.0, -15.5, -4.0, 1991-01-21 06:55:00, 0.0, None, 83.0
-6.5, 85.0, 0.0, 0.0, -12.0, -1.0, 1991-01-21 17:00:00, 0.0, None, 83.0
-16.0, 77.0, 0.0, 0.0, -17.0, -6.0, 1991-01-22 06:50:00, 0.0, None, 83.0
-5.0, 65.0, 0.0, 0.0, -16.0, 0.0, 1991-01-22 16:30:00, 0.0, None, 83.0
-17.0, 78.0, 0.0, 0.0, -17.0, -5.0, 1991-01-23 06:50:00, 0.0, None, 82.0
-4.0, 70.0, 0.0, 0.0, -17.0, -1.0, 1991-01-23 16:30:00, 0.0, None, 82.0
-10.0, 75.0, 2.0, 2.0, -10.0, -4.0, 1991-01-24 06:50:00, 1.0, None, 83.0
-10.0, 76.0, 3.0, 1.0, -10.0, -9.0, 1991-01-24 16:30:00, 0.0, None, 83.0
-12.0, 78.0, 5.0, 3.0, -12.0, -10.0, 1991-01-25 06:50:00, 0.0, None, 86.0
-13.0, 72.0, 5.0, 0.1, -13.0, -10.5, 1991-01-25 16:20:00, 1.0, None, 86.0
-19.5, 75.0, 0.0, 0.0, -22.0, -13.0, 1991-01-26 07:20:00, 0.0, None, 85.0
-6.5, 55.0, 0.0, 0.0, -20.0, -4.5, 1991-01-26 17:00:00, 0.0, None, 82.0
-8.5, 54.0, 0.0, 0.0, -11.0, -6.5, 1991-01-27 07:10:00, 0.0, None, 82.0
-7.0, 60.0, 0.0, 0.0, -10.0, -3.5, 1991-01-27 16:30:00, 0.0, None, 81.0
-14.0, 65.0, 0.0, 0.0, -14.0, -7.0, 1991-01-28 06:40:00, 0.0, None, 81.0
-14.0, 37.0, 0.0, 0.0, -15.0, -12.0, 1991-01-28 16:00:00, 0.0, None, 80.0
-12.0, 54.0, 0.0, 0.0, -20.0, -12.0, 1991-01-29 06:55:00, 0.0, None, 80.0
-8.0, 56.0, 0.0, 0.0, -12.5, -4.5, 1991-01-29 16:30:00, 0.0, None, 79.0
-7.5, 72.0, 0.0, 0.0, -12.0, -7.0, 1991-01-30 06:50:00, 0.0, None, 78.0
-5.0, 70.0, 0.0, 0.0, -7.5, -3.0, 1991-01-30 17:00:00, 0.0, None, 78.0
-3.0, 55.0, 0.0, 0.0, -6.0, -3.0, 1991-01-31 06:50:00, 0.0, None, 77.0
-2.0, 73.0, 0.0, 0.0, -4.0, -2.0, 1991-01-31 17:25:00, 0.0, None, 77.0
-1.5, 83.0, 0.1, 0.1, -3.0, 0.0, 1991-02-01 06:55:00, 0.0, None, 77.0
1.0, 70.0, 0.0, 0.0, -2.0, 3.0, 1991-02-01 16:40:00, 0.0, None, 74.0
1.0, 67.0, 0.1, 0.1, 0.0, 2.0, 1991-02-02 07:00:00, 0.0, None, 74.0
2.0, 70.0, 0.0, 0.0, 0.0, 4.5, 1991-02-02 16:40:00, 0.0, None, 71.0
-2.0, 80.0, 3.0, 3.0, -2.0, 2.0, 1991-02-03 07:00:00, 1.0, None, 75.0
0.0, 80.0, 2.0, 2.0, -2.0, 1.0, 1991-02-03 16:20:00, 1.0, None, 74.0
1.0, 83.0, 4.0, 3.0, -0.5, 1.0, 1991-02-04 06:50:00, 2.0, None, 75.0
1.5, 82.0, 0.1, 0.1, 0.0, 2.0, 1991-02-04 16:10:00, 2.0, None, 75.0
-2.0, 75.0, 2.0, 2.0, -2.0, 1.5, 1991-02-05 06:50:00, 9.0, None, 77.0
-3.0, 63.0, 0.0, 0.0, -3.0, 0.0, 1991-02-05 16:45:00, 2.0, None, 75.0
-3.0, 51.0, 0.0, 0.0, -5.0, -2.0, 1991-02-06 06:55:00, 0.0, None, 74.0
0.0, 61.0, 0.0, 0.0, -3.0, 2.5, 1991-02-06 16:40:00, 0.0, None, 74.0
-1.0, 63.0, 0.0, 0.0, -3.0, 0.0, 1991-02-07 06:55:00, 0.0, None, 73.0
1.0, 65.0, 0.0, 0.0, -2.0, 3.5, 1991-02-07 16:30:00, 0.0, None, 72.0
0.0, 86.0, 3.0, 3.0, -2.5, 1.0, 1991-02-08 07:00:00, 4.0, None, 75.0
2.0, 85.0, 0.0, 0.0, 0.0, 4.5, 1991-02-08 16:40:00, 2.0, None, 74.0
-4.5, 97.0, 0.0, 0.0, -4.5, 2.0, 1991-02-09 07:10:00, 0.0, None, 74.0
1.5, 80.0, 0.0, 0.0, -4.5, 6.5, 1991-02-09 16:00:00, 0.0, None, 74.0
-6.5, 85.0, 0.0, 0.0, -8.0, 1.5, 1991-02-10 07:10:00, 0.0, None, 74.0
1.0, 80.0, 0.0, 0.0, -7.5, 6.5, 1991-02-10 16:45:00, 0.0, None, 73.0
-2.0, 63.0, 0.0, 0.0, -6.5, 1.0, 1991-02-11 06:55:00, 0.0, None, 73.0
2.0, 72.0, 0.1, 0.1, -2.0, 5.0, 1991-02-11 16:00:00, 0.0, None, 73.0
-2.0, 84.0, 7.0, 7.0, -2.0, 2.0, 1991-02-12 07:00:00, 3.0, None, 80.0
-0.5, 77.0, 0.0, 0.0, -2.0, 3.0, 1991-02-12 16:30:00, 1.0, None, 76.0
-9.0, 85.0, 0.0, 0.0, -9.0, -0.5, 1991-02-13 06:55:00, 0.0, None, 76.0
0.5, 81.0, 0.1, 0.1, -10.0, 4.0, 1991-02-13 16:15:00, 0.0, None, 75.0
1.0, 85.0, 3.0, 2.0, 0.0, 1.0, 1991-02-14 06:50:00, 5.0, None, 77.0
1.0, 85.0, 0.0, 0.0, 1.0, 4.0, 1991-02-14 17:30:00, 0.0, None, 75.0
1.0, 83.0, 0.0, 0.0, 0.0, 2.0, 1991-02-15 06:55:00, 0.0, None, 75.0
3.0, 74.0, 0.0, 0.0, 1.0, 4.0, 1991-02-15 16:20:00, 0.0, None, 75.0
-2.5, 74.0, 0.0, 0.0, -3.0, 3.0, 1991-02-16 06:45:00, 0.0, None, 74.0
-1.0, 56.0, 0.0, 0.0, -2.5, 0.5, 1991-02-16 16:00:00, 0.0, None, 74.0
-3.0, 72.0, 0.0, 0.0, -6.0, -1.0, 1991-02-17 07:00:00, 0.0, None, 74.0
-2.0, 58.0, 0.0, 0.0, -3.0, 1.0, 1991-02-17 16:40:00, 0.0, None, 73.0
-5.0, 75.0, 0.0, 0.0, -6.5, -1.0, 1991-02-18 06:45:00, 0.0, None, 73.0
-3.0, 73.0, 0.1, 0.1, -6.0, -2.0, 1991-02-18 16:00:00, 0.0, None, 73.0
-0.5, 85.0, 1.0, 1.0, -3.0, 0.5, 1991-02-19 05:20:00, 2.0, None, 74.0
1.0, 57.0, 1.0, 0.0, -1.0, 3.0, 1991-02-19 16:30:00, 0.0, None, 73.0
-2.0, 68.0, 2.0, 2.0, -2.0, 1.0, 1991-02-20 06:55:00, 1.0, None, 74.0
-2.0, 60.0, 0.0, 0.0, -2.0, 1.0, 1991-02-20 16:30:00, 0.0, None, 74.0
-10.0, 82.0, 0.0, 0.0, -10.0, -2.0, 1991-02-21 06:50:00, 0.0, None, 74.0
-0.5, 40.0, 0.0, 0.0, -10.0, 2.0, 1991-02-21 15:55:00, 0.0, None, 73.0
-6.0, 80.0, 0.0, 0.0, -6.0, 0.5, 1991-02-22 06:50:00, 0.0, None, 73.0
0.5, 40.0, 0.0, 0.0, -7.0, 1.0, 1991-02-22 16:20:00, 0.0, None, 73.0
-11.0, 85.0, 0.0, 0.0, -12.5, 0.5, 1991-02-23 07:10:00, 0.0, None, 73.0
2.0, 37.0, 0.0, 0.0, -12.0, 3.0, 1991-02-23 16:25:00, 0.0, None, 72.0
-12.0, 85.0, 0.0, 0.0, -12.0, 2.0, 1991-02-24 07:10:00, 0.0, None, 72.0
3.5, 38.0, 0.0, 0.0, -12.0, 5.0, 1991-02-24 16:00:00, 0.0, None, 72.0
-11.0, 86.0, 0.0, 0.0, -11.0, 5.0, 1991-02-25 06:55:00, 0.0, None, 72.0
5.0, 48.0, 0.0, 0.0, -11.0, 8.0, 1991-02-25 16:30:00, 0.0, None, 72.0
-10.5, 86.0, 0.0, 0.0, -11.0, 5.0, 1991-02-26 07:00:00, 0.0, None, 72.0
1.0, 63.0, 0.0, 0.0, -10.5, 7.0, 1991-02-26 16:30:00, 0.0, None, 72.0
-10.0, 87.0, 0.0, 0.0, -10.5, 1.0, 1991-02-27 06:50:00, 0.0, None, 71.0
5.0, 40.0, 0.0, 0.0, -10.0, 5.5, 1991-02-27 15:20:00, 0.0, None, 71.0
-3.0, 74.0, 0.1, 0.1, -8.0, 5.0, 1991-02-28 06:50:00, 0.0, None, 71.0
-11.0, 76.0, 10.0, 10.0, -11.0, -3.0, 1991-02-28 16:30:00, 1.0, None, 75.0
-16.0, 76.0, 13.0, 3.0, -16.0, -11.5, 1991-03-01 06:55:00, 1.0, None, 78.0
-10.5, 70.0, 15.0, 2.0, -16.0, -10.5, 1991-03-01 16:00:00, 3.0, None, 80.0
-8.0, 78.0, 6.0, 4.0, -15.0, -8.0, 1991-03-02 07:00:00, 2.0, None, 84.0
-4.0, 82.0, 8.0, 2.0, -8.0, -1.0, 1991-03-02 17:20:00, 1.0, None, 82.0
-3.5, 82.0, 5.0, 5.0, -4.0, -2.0, 1991-03-03 07:00:00, 1.0, None, 80.0
-1.5, 85.0, 4.0, 4.0, -4.0, -1.0, 1991-03-03 17:30:00, 5.0, None, 86.0
-8.0, 80.0, 5.0, 1.0, -8.0, -1.5, 1991-03-04 06:50:00, 2.0, None, 86.0
-7.0, 72.0, 0.0, 0.0, -9.0, -5.0, 1991-03-04 15:45:00, 0.0, None, 84.0
-23.0, 80.0, 0.0, 0.0, -24.5, -7.0, 1991-03-05 07:00:00, 0.0, None, 83.0
-7.5, 73.0, 0.0, 0.0, -23.0, -5.0, 1991-03-05 16:15:00, 0.0, None, 83.0
-16.0, 81.0, 4.0, 4.0, -16.0, -7.0, 1991-03-06 06:55:00, 3.0, None, 87.0
-4.5, 65.0, 0.0, 0.0, -16.0, -1.0, 1991-03-06 16:30:00, 0.0, None, 85.0
-6.5, 83.0, 2.0, 2.0, -10.0, -4.0, 1991-03-07 06:40:00, 1.0, None, 87.0
-3.0, 64.0, 3.0, 1.0, -6.5, -1.0, 1991-03-07 16:30:00, 1.0, None, 86.0
-7.0, 85.0, 1.0, 1.0, -11.5, -3.0, 1991-03-08 07:00:00, 1.0, None, 86.0
1.0, 50.0, 0.0, 0.0, -7.0, 1.0, 1991-03-08 16:00:00, 0.0, None, 86.0
-4.5, 60.0, 0.0, 0.0, -12.0, 1.0, 1991-03-09 07:05:00, 0.0, None, 86.0
0.5, 44.0, 0.0, 0.0, -4.5, 4.0, 1991-03-09 16:30:00, 0.0, None, 85.0
-10.5, 85.0, 3.0, 3.0, -10.5, 0.5, 1991-03-10 07:10:00, 1.0, None, 88.0
-4.0, 50.0, 0.0, 0.0, -11.0, -2.0, 1991-03-10 16:00:00, 1.0, None, 85.0
-11.0, 80.0, 0.0, 0.0, -14.0, -4.0, 1991-03-11 06:50:00, 0.0, None, 84.0
-5.0, 60.0, 0.1, 0.1, -11.0, -4.0, 1991-03-11 16:00:00, 0.0, None, 86.0
-8.0, 85.0, 3.0, 3.0, -8.5, -5.0, 1991-03-12 06:55:00, 2.0, None, 88.0
-2.5, 59.0, 0.0, 0.0, -8.0, 0.0, 1991-03-12 16:30:00, 0.0, None, 87.0
-17.0, 81.0, 0.0, 0.0, -17.0, -2.5, 1991-03-13 06:45:00, 0.0, None, 87.0
-1.0, 50.0, 0.0, 0.0, -17.0, 2.0, 1991-03-13 17:00:00, 0.0, None, 87.0
-10.0, 80.0, 0.0, 0.0, -11.0, -1.5, 1991-03-14 06:55:00, 0.0, None, 86.0
-2.0, 45.0, 0.0, 0.0, -10.0, 0.0, 1991-03-14 17:00:00, 0.0, None, 85.0
-7.5, 87.0, 1.0, 1.0, -7.5, -1.5, 1991-03-15 06:40:00, 0.0, None, 86.0
-2.0, 54.0, 4.0, 3.0, -7.5, -1.0, 1991-03-15 16:20:00, 2.0, None, 90.0
-14.0, 85.0, 0.0, 0.0, -18.0, -2.0, 1991-03-16 06:55:00, 0.0, None, 89.0
1.0, 40.0, 0.0, 0.0, -14.0, 2.0, 1991-03-16 15:50:00, 0.0, None, 89.0
-16.0, 85.0, 0.0, 0.0, -17.0, 1.5, 1991-03-17 06:50:00, 0.0, None, 89.0
6.0, 33.0, 0.0, 0.0, -16.0, 6.0, 1991-03-17 17:20:00, 0.0, None, 88.0
-12.0, 80.0, 0.0, 0.0, -14.0, 6.0, 1991-03-18 06:50:00, 0.0, None, 87.0
6.0, 32.0, 0.0, 0.0, -12.0, 7.5, 1991-03-18 16:00:00, 0.0, None, 85.0
-1.0, 82.0, 1.0, 1.0, -5.5, 6.0, 1991-03-19 06:55:00, 1.0, None, 86.0
0.0, 81.0, 0.1, 0.1, -1.0, 4.5, 1991-03-19 16:10:00, 0.0, None, 85.0
-2.0, 85.0, 10.0, 9.0, -2.5, 0.0, 1991-03-20 07:00:00, 4.0, None, 95.0
2.0, 60.0, 0.0, 0.0, -3.0, 3.0, 1991-03-20 16:00:00, 0.0, None, 90.0
-12.0, 85.0, 0.0, 0.0, -14.0, 2.0, 1991-03-21 07:00:00, 0.0, None, 90.0
2.0, 75.0, 0.0, 0.0, -12.0, 6.0, 1991-03-21 16:00:00, 0.0, None, 85.0
-6.0, 70.0, 2.0, 1.0, -6.0, 2.0, 1991-03-22 07:00:00, 1.0, None, 87.0
-2.0, 42.0, 0.0, 0.0, -6.0, 0.0, 1991-03-22 16:00:00, 0.0, None, 85.0
-4.5, 75.0, 0.1, 0.1, -15.5, -2.0, 1991-03-23 07:05:00, 0.0, None, 85.0
0.0, 72.0, 1.0, 1.0, -4.5, 0.5, 1991-03-23 16:30:00, 0.0, None, 86.0
-5.0, 87.0, 3.0, 2.0, -7.5, 0.0, 1991-03-24 07:00:00, 1.0, None, 91.0
-1.0, 40.0, 3.0, 0.0, -5.5, -0.5, 1991-03-24 16:15:00, 0.0, None, 90.0
-10.0, 73.0, 0.0, 0.0, -13.5, -1.0, 1991-03-25 07:10:00, 0.0, None, 90.0
-6.0, 80.0, 1.0, 1.0, -6.5, -6.0, 1991-03-25 16:30:00, 0.0, None, 90.0
-21.0, 80.0, 5.0, 5.0, -22.0, -3.0, 1991-03-26 06:45:00, 0.0, None, 95.0
-2.0, 24.0, 0.0, 0.0, -21.0, -2.0, 1991-03-26 16:15:00, 0.0, None, 95.0
-15.0, 30.0, 0.0, 0.0, -15.0, -2.0, 1991-03-27 06:30:00, 0.0, None, 95.0
5.0, 28.0, 0.0, 0.0, -15.0, 5.0, 1991-03-27 13:15:00, 0.0, None, 95.0
-4.0, 82.0, 0.0, 0.0, -5.0, 5.0, 1991-03-28 06:40:00, 0.0, None, 95.0
1.0, 45.0, 0.0, 0.0, -4.0, 2.0, 1991-03-28 16:00:00, 0.0, None, 95.0
-2.0, 78.0, 0.0, 0.0, -4.0, 2.0, 1991-03-29 07:00:00, 0.0, None, 85.0
0.0, 68.0, 0.0, 0.0, -3.0, 2.0, 1991-03-29 17:00:00, 0.0, None, 85.0
0.0, 81.0, 0.0, 0.0, -2.0, 0.0, 1991-03-30 07:00:00, 0.0, None, 85.0
6.0, 42.0, 0.0, 0.0, -1.0, 9.0, 1991-03-30 17:00:00, 0.0, None, 82.0
3.0, 65.0, 0.0, 0.0, -2.0, 6.0, 1991-03-31 07:00:00, 0.0, None, 82.0
9.0, 40.0, 0.0, 0.0, 3.0, 12.0, 1991-03-31 16:40:00, 0.0, None, 81.0
0.0, 90.0, 0.0, 0.0, -2.0, 9.0, 1991-04-01 06:40:00, 0.0, None, 76.0
6.0, 55.0, 0.0, 0.0, 0.0, 6.0, 1991-04-01 16:00:00, 0.0, None, 76.0
0.0, 75.0, 0.1, 0.1, 0.0, 6.0, 1991-04-02 06:40:00, 0.0, None, 76.0
2.0, 67.0, 0.0, 0.0, 0.0, 3.0, 1991-04-02 15:00:00, 0.0, None, 76.0
-4.0, 63.0, 1.0, 1.0, -4.0, 7.0, 1991-04-03 07:00:00, 0.0, None, 77.0
-1.0, 85.0, 4.0, 4.0, -4.0, -1.0, 1991-04-03 15:45:00, 4.0, None, 73.0
-1.0, 89.0, 6.0, 6.0, -1.0, 0.0, 1991-04-04 07:00:00, 15.0, None, 82.0
1.0, 83.0, 0.0, 0.0, -1.0, 2.0, 1991-04-04 16:45:00, 1.0, None, 82.0
-1.0, 87.0, 7.0, 7.0, -1.0, 2.5, 1991-04-05 06:40:00, 8.0, None, 90.0
-1.0, 57.0, 0.0, 0.0, -1.5, 1.0, 1991-04-05 16:00:00, 1.0, None, 88.0
-6.0, 75.0, 0.0, 0.0, -8.0, -1.0, 1991-04-06 07:00:00, 0.0, None, 88.0
-3.0, 78.0, 0.1, 0.1, -6.0, 3.0, 1991-04-06 16:45:00, 0.0, None, 87.0
-8.0, 82.0, 1.0, 1.0, -8.0, -3.0, 1991-04-07 06:40:00, 0.0, None, 88.0
1.5, 47.0, 0.0, 0.0, -8.5, 1.5, 1991-04-07 16:10:00, 0.0, None, 87.0
-7.0, 80.0, 0.0, 0.0, -8.0, 1.5, 1991-04-08 06:30:00, 0.0, None, 87.0
3.0, 30.0, 0.0, 0.0, -8.5, 3.0, 1991-04-08 16:00:00, 0.0, None, 85.0
-3.0, 80.0, 0.0, 0.0, -4.0, 3.0, 1991-04-09 07:00:00, 0.0, None, 84.0
-2.0, 50.0, 0.0, 0.0, -3.0, 1.0, 1991-04-09 16:00:00, 2.0, None, 84.0
-5.0, 70.0, 15.0, 15.0, -6.0, -2.0, 1991-04-10 07:00:00, 0.0, None, 88.0
-1.0, 65.0, 0.0, 0.0, -6.0, -1.0, 1991-04-10 16:00:00, 1.0, None, 85.0
-14.0, 85.0, 0.0, 0.0, -14.0, -1.0, 1991-04-11 07:00:00, 0.0, None, 84.0
5.0, 30.0, 0.0, 0.0, -14.0, 5.0, 1991-04-11 14:30:00, 0.0, None, 83.0
-10.0, 86.0, 0.0, 0.0, -10.0, 5.0, 1991-04-12 06:35:00, 0.0, None, 82.0
11.0, 22.0, 0.0, 0.0, -10.0, 11.0, 1991-04-12 16:00:00, 0.0, None, 82.0
-6.0, 80.0, 0.0, 0.0, -6.0, 11.0, 1991-04-13 06:45:00, 0.0, None, 82.0
6.0, 35.0, 0.0, 0.0, -6.0, 8.0, 1991-04-13 17:20:00, 0.0, None, 80.0
-3.0, 82.0, 0.0, 0.0, -3.0, 6.0, 1991-04-14 06:40:00, 0.0, None, 80.0
6.0, 48.0, 0.0, 0.0, -3.0, 6.0, 1991-04-14 15:00:00, 0.0, None, 79.0
-2.5, 86.0, 0.1, 0.1, -2.5, 6.0, 1991-04-15 07:00:00, 0.0, None, 80.0
4.0, 70.0, 0.0, 0.0, -2.0, 6.0, 1991-04-15 15:30:00, 1.0, None, 80.0
-3.0, 85.0, 0.0, 0.0, -5.0, 2.0, 1991-04-16 07:00:00, 1.0, None, 79.0
7.0, 37.0, 0.0, 0.0, -3.0, 7.0, 1991-04-16 15:00:00, 0.0, None, 79.0
-7.0, 85.0, 0.0, 0.0, -8.0, 8.0, 1991-04-17 07:00:00, 0.0, None, 79.0
10.0, 26.0, 0.0, 0.0, -7.0, 10.0, 1991-04-17 15:00:00, 0.0, None, 78.0
-4.0, 80.0, 0.0, 0.0, -6.0, 11.0, 1991-04-18 07:30:00, 0.0, None, 78.0
11.0, 28.0, 0.0, 0.0, -4.0, 11.5, 1991-04-18 15:30:00, 0.0, None, 75.0
-4.0, 84.0, 0.0, 0.0, -4.0, 11.0, 1991-04-19 06:50:00, 0.0, None, 73.0
11.0, 34.0, 0.0, 0.0, -4.0, 13.0, 1991-04-19 16:00:00, 0.0, None, 70.0
-3.0, 86.0, 0.0, 0.0, -3.0, 11.0, 1991-04-20 06:55:00, 0.0, None, 70.0
13.0, 28.0, 0.0, 0.0, -3.0, 14.0, 1991-04-20 15:50:00, 0.0, None, 67.0
-3.0, 85.0, 0.0, 0.0, -3.0, 13.0, 1991-04-21 06:45:00, 0.0, None, 65.0
14.0, 27.0, 0.0, 0.0, -3.0, 15.0, 1991-04-21 16:15:00, 0.0, None, 60.0
-2.0, 89.0, 0.0, 0.0, -2.0, 14.0, 1991-04-22 07:00:00, 0.0, None, 59.0
12.5, 32.0, 0.0, 0.0, -3.0, 12.5, 1991-04-22 14:36:00, 0.0, None, 59.0
-1.0, 85.0, 0.0, 0.0, -3.0, 13.5, 1991-04-23 07:00:00, 0.0, None, 59.0
11.0, 37.0, 0.0, 0.0, -1.0, 11.0, 1991-04-23 15:00:00, 0.0, None, 55.0
-1.0, 85.0, 3.0, 3.0, -1.0, 11.0, 1991-04-24 07:20:00, 6.0, None, 46.0
3.0, 54.0, 0.0, 0.0, -1.0, 3.0, 1991-04-24 15:45:00, 2.0, None, 46.0
-4.0, 75.0, 0.0, 0.0, -7.5, 2.0, 1991-04-25 07:10:00, 2.0, None, 50.0
4.0, 37.0, 0.0, 0.0, -4.0, 4.0, 1991-04-25 16:00:00, 0.0, None, 45.0
-4.0, 80.0, 0.1, 0.1, -5.0, 4.0, 1991-04-26 06:50:00, 0.0, None, 45.0
3.5, 40.0, 0.0, 0.0, -4.0, 3.5, 1991-04-26 16:25:00, 0.0, None, 44.0
-3.0, 85.0, 3.0, 3.0, -3.0, 4.0, 1991-04-27 07:00:00, 0.0, None, 48.0
4.0, 41.0, 0.0, 0.0, -3.0, 5.0, 1991-04-27 17:05:00, 0.0, None, 43.0
-4.0, 80.0, 0.0, 0.0, -4.0, 4.0, 1991-04-28 07:10:00, 0.0, None, 43.0
-1.0, 86.0, 1.0, 1.0, -4.0, 4.0, 1991-04-28 16:25:00, 1.0, None, 44.0
-2.0, 78.0, 10.0, 8.0, -2.0, -2.0, 1991-04-29 07:00:00, 10.0, None, 50.0
7.0, 43.0, 0.0, 0.0, -1.0, 7.0, 1991-04-29 15:25:00, 0.0, None, 45.0
-3.0, 84.0, 0.0, 0.0, -6.0, 7.0, 1991-04-30 07:00:00, 0.0, None, 35.0
9.0, None, 0.0, 0.0, -3.0, 9.0, 1991-04-30 14:00:00, 0.0, None, 25.0
10.0, 62.0, 0.0, 0.0, -3.0, 21.5, 1991-10-15 06:50:00, 1.0, None, 0.0
14.5, 43.0, 0.0, 0.0, 6.0, 18.0, 1991-10-15 17:00:00, 1.0, None, 0.0
9.0, 56.0, 0.0, 0.0, 8.5, 14.5, 1991-10-16 06:45:00, 0.0, None, 0.0
0.5, None, 0.0, 0.0, None, None, 1991-10-16 16:45:00, None, None, 0.0
-7.0, None, 4.0, 4.0, None, None, 1991-10-17 08:00:00, None, None, 4.0
-0.5, 58.0, 0.0, 0.0, -2.0, 2.0, 1991-10-17 16:00:00, 0.0, None, 0.0
-3.0, 75.0, 0.0, 0.0, -6.5, -0.5, 1991-10-18 07:20:00, 0.0, None, 0.0
1.0, 75.0, 0.0, 0.0, -3.0, 2.5, 1991-10-18 18:00:00, 0.0, None, 0.0
1.0, 87.0, 0.0, 0.0, -1.5, 1.0, 1991-10-19 07:30:00, 0.0, None, 0.0
6.0, 68.0, 0.0, 0.0, 1.0, 7.0, 1991-10-19 16:15:00, 0.0, None, 0.0
3.0, 87.0, 0.0, 0.0, -1.0, 6.0, 1991-10-20 07:15:00, 0.0, None, 0.0
9.0, 65.0, 0.0, 0.0, 1.0, 9.0, 1991-10-20 16:00:00, 0.0, None, 0.0
4.0, 65.0, 0.0, 0.0, 4.0, 9.0, 1991-10-21 07:10:00, 1.0, None, 0.0
-2.0, 82.0, 21.0, 21.0, -3.0, 3.5, 1991-10-21 16:45:00, 15.0, None, 21.0
-5.5, 81.0, 10.0, 10.0, -6.0, -2.0, 1991-10-22 07:15:00, 5.0, None, 31.0
-5.5, 80.0, 11.0, 1.0, -6.0, -5.5, 1991-10-22 16:30:00, 1.0, None, 32.0
-7.0, 81.0, 0.0, 0.0, -7.0, -5.5, 1991-10-23 07:00:00, 0.0, None, 30.0
-2.5, 79.0, 2.0, 2.0, -6.5, -2.0, 1991-10-23 17:25:00, 1.0, None, 23.0
-8.5, 85.0, 2.0, 2.0, -8.5, -2.5, 1991-10-24 06:45:00, 1.0, None, 25.0
-2.5, 82.0, 4.0, 4.0, -8.5, -2.0, 1991-10-24 16:00:00, 2.0, None, 26.0
-6.0, 81.0, 17.0, 14.0, -6.0, -3.0, 1991-10-25 07:05:00, 8.0, None, 35.0
-4.0, 80.0, 1.0, 1.0, -6.5, -3.5, 1991-10-25 16:55:00, 1.0, None, 35.0
-9.0, 80.0, 2.0, 1.0, -9.0, -4.0, 1991-10-26 07:10:00, 1.0, None, 33.0
-8.0, 72.0, 0.0, 0.0, -9.5, -8.0, 1991-10-26 17:00:00, 0.0, None, 30.0
-12.5, 75.0, 3.0, 3.0, -12.5, -8.0, 1991-10-27 07:05:00, 0.0, None, 31.0
-15.0, 60.0, 0.0, 0.0, -15.0, -12.5, 1991-10-27 17:00:00, 0.0, None, 30.0
-22.5, 72.0, 0.0, 0.0, -26.0, -14.5, 1991-10-28 07:20:00, 0.0, None, 30.0
-9.0, 72.0, 0.0, 0.0, -22.5, -7.0, 1991-10-28 16:50:00, 0.0, None, 27.0
-18.0, 74.0, 0.0, 0.0, -22.0, -9.0, 1991-10-29 07:20:00, 0.0, None, 25.0
-13.0, 70.0, 0.0, 0.0, -19.0, -10.0, 1991-10-29 16:45:00, 0.0, None, 25.0
