station_observations
CURRENT_AIR_TEMPERATURE1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
5.0, None, 0.0, 4.0, 5.0, 1989-03-16 16:10:00, 6.0, 0.0
3.5, None, 0.0, 3.0, 5.0, 1989-03-17 07:10:00, 1.0, 0.0
6.0, None, 0.0, 3.5, 6.0, 1989-03-17 17:30:00, 1.0, 0.0
3.0, None, 0.0, 0.5, 6.0, 1989-03-18 08:00:00, 0.0, 0.0
10.0, None, 0.0, 3.0, 10.5, 1989-03-18 16:30:00, 0.0, 0.0
1.5, None, 0.0, -0.5, 10.0, 1989-03-19 08:00:00, 0.0, 0.0
9.5, None, 0.0, 1.5, 10.0, 1989-03-19 16:45:00, 0.0, 0.0
1.5, None, 0.0, -0.5, 9.5, 1989-03-20 07:10:00, 0.0, 0.0
7.5, None, 0.0, 1.0, 8.5, 1989-03-20 16:00:00, 0.0, 0.0
4.5, None, 0.0, 4.0, 7.5, 1989-03-21 07:00:00, 5.0, 0.0
10.0, None, 0.0, 4.5, 12.0, 1989-03-21 16:50:00, 0.0, 0.0
5.0, None, 0.0, 5.0, 10.0, 1989-03-22 07:00:00, 0.0, 0.0
9.0, None, 0.0, 5.0, 9.0, 1989-03-22 16:30:00, 2.0, 0.0
2.5, None, 0.0, 1.0, 9.0, 1989-03-23 07:00:00, 0.0, 0.0
9.5, None, 0.0, 2.5, 12.0, 1989-03-23 17:15:00, 0.0, 0.0
8.0, None, 0.0, -1.0, 9.5, 1989-03-24 08:00:00, 0.0, 0.0
8.0, None, 0.0, 8.0, 10.0, 1989-03-24 16:00:00, 0.0, 0.0
10.0, None, 0.0, 4.0, 10.0, 1989-03-25 12:00:00, 0.0, 0.0
9.0, None, 0.0, 9.0, 11.0, 1989-03-25 16:00:00, 0.0, 0.0
8.0, None, 0.0, 5.0, 9.0, 1989-03-26 08:00:00, 0.0, 0.0
8.0, None, 0.0, 8.0, 9.0, 1989-03-26 16:00:00, 0.0, 0.0
9.0, None, 0.0, 5.5, 9.5, 1989-03-27 09:35:00, 5.0, 0.0
11.5, None, 0.0, 9.0, 12.0, 1989-03-27 16:15:00, 0.0, 0.0
4.0, None, 0.0, 3.5, 12.0, 1989-03-28 07:15:00, 0.0, 0.0
5.5, None, 0.0, 4.0, 8.5, 1989-03-28 17:30:00, 7.0, 0.0
4.0, None, 0.0, 3.5, 6.0, 1989-03-29 07:00:00, 1.0, 0.0
9.0, None, 0.0, 4.0, 10.5, 1989-03-29 17:00:00, 1.0, 0.0
4.5, None, 0.0, 1.0, 9.5, 1989-03-30 07:10:00, 0.0, 0.0
6.5, None, 0.0, 4.5, 7.0, 1989-03-30 17:45:00, 6.0, 0.0
4.0, None, 0.0, 1.5, 7.0, 1989-03-31 07:00:00, 3.0, 0.0
7.5, None, 0.0, 3.5, 11.5, 1989-03-31 17:30:00, 0.0, 0.0
5.0, None, 0.0, 4.5, 8.0, 1989-04-01 08:00:00, 13.0, 0.0
7.0, None, 0.0, 5.0, 7.0, 1989-04-01 18:00:00, 10.0, 0.0
3.5, None, 0.0, 1.0, 7.0, 1989-04-02 08:00:00, 1.0, 0.0
7.0, None, 0.0, 4.5, 11.0, 1989-04-02 20:00:00, 0.0, 0.0
3.0, None, 0.0, 3.0, 7.5, 1989-04-03 07:05:00, 0.0, 0.0
8.0, None, 0.0, 3.0, 12.0, 1989-04-03 17:00:00, 1.0, 0.0
4.0, None, 0.0, 3.0, 8.0, 1989-04-04 07:00:00, 2.0, 0.0
7.5, None, 0.0, 3.0, 9.5, 1989-04-04 17:10:00, 1.0, 0.0
4.5, None, 0.0, 3.5, 7.5, 1989-04-05 07:00:00, 17.0, 0.0
10.0, None, 0.0, 4.5, 11.0, 1989-04-05 17:30:00, 0.0, 0.0
5.0, None, 0.0, 5.0, 10.0, 1989-04-06 07:00:00, 15.0, 0.0
17.0, None, 0.0, 5.0, 17.0, 1989-04-06 17:30:00, 14.0, 0.0
5.0, None, 0.0, 5.0, 17.0, 1989-04-07 07:10:00, 0.0, 0.0
13.5, None, 0.0, 5.0, 13.5, 1989-04-07 17:30:00, 0.0, 0.0
2.0, None, 0.0, 0.0, 13.5, 1989-04-08 08:15:00, 0.0, 0.0
15.0, None, 0.0, 2.0, 15.0, 1989-04-08 16:00:00, 0.0, 0.0
2.0, None, 0.0, 0.0, 15.0, 1989-04-09 08:00:00, 0.0, 0.0
18.0, None, 0.0, 2.0, 18.0, 1989-04-09 16:00:00, 0.0, 0.0
7.0, None, 0.0, 7.0, 17.5, 1989-04-10 07:10:00, 0.0, 0.0
21.0, None, 0.0, 7.0, 26.0, 1989-04-10 17:30:00, 0.0, 0.0
3.0, None, 0.0, 2.5, 21.0, 1989-04-11 07:00:00, 0.0, 0.0
18.5, None, 0.0, 3.0, 19.5, 1989-04-11 18:00:00, 0.0, 0.0
4.0, None, 0.0, 3.0, 19.0, 1989-04-12 07:00:00, 0.0, 0.0
13.5, None, 0.0, 4.0, 18.0, 1989-04-12 20:15:00, 0.0, 0.0
4.0, None, 0.0, 3.5, 14.0, 1989-04-13 07:10:00, 0.0, 0.0
18.0, None, 0.0, 4.0, 20.5, 1989-04-13 16:00:00, 0.0, 0.0
9.5, None, 0.0, 9.0, 18.0, 1989-04-14 07:00:00, 0.0, 0.0
15.0, None, 0.0, 9.5, 19.5, 1989-04-14 16:00:00, 0.0, 0.0
11.5, None, 0.0, 5.5, 15.0, 1989-04-15 10:30:00, 0.0, 0.0
15.0, None, 0.0, 11.5, 15.0, 1989-04-15 16:00:00, 0.0, 0.0
7.0, None, 0.0, 5.0, 15.0, 1989-04-16 08:30:00, 0.0, 0.0
11.0, None, 0.0, 7.0, 16.0, 1989-04-16 21:00:00, 0.0, 0.0
1.5, None, 0.0, 1.0, 11.0, 1989-04-17 07:00:00, 0.0, 0.0
18.0, None, 0.0, 1.5, 18.0, 1989-04-17 17:00:00, 0.0, 0.0
4.5, None, 0.0, 4.0, 18.0, 1989-04-18 07:10:00, 0.0, 0.0
15.5, None, 0.0, 4.5, 17.0, 1989-04-18 17:10:00, 0.0, 0.0
10.0, None, 0.0, 10.0, 16.5, 1989-04-19 07:00:00, 0.0, 0.0
12.0, None, 0.0, 10.0, 13.0, 1989-04-19 19:00:00, 1.0, 0.0
12.0, None, 0.0, 11.0, 14.0, 1989-04-20 07:00:00, 2.0, 0.0
17.0, None, 0.0, 12.0, 17.5, 1989-04-20 17:00:00, 0.0, 0.0
5.5, None, 0.0, 5.0, 17.5, 1989-04-21 07:00:00, 0.0, 0.0
11.0, None, 0.0, 5.0, 11.0, 1989-04-21 17:00:00, 1.0, 0.0
11.0, None, 0.0, 5.0, 11.5, 1989-04-22 11:30:00, 0.0, 0.0
9.0, None, 0.0, 8.0, 13.0, 1989-04-22 16:00:00, 0.0, 0.0
16.0, None, 0.0, 6.0, 16.0, 1989-04-23 07:30:00, 1.0, 0.0
19.0, None, 0.0, 5.5, 19.0, 1989-04-23 16:00:00, 0.0, 0.0
2.0, None, 0.0, 2.0, 19.0, 1989-04-24 07:00:00, 0.0, 0.0
22.0, None, 0.0, 2.0, 22.0, 1989-04-24 17:45:00, 0.0, 0.0
5.0, None, 0.0, 4.0, 22.0, 1989-04-25 07:00:00, 0.0, 0.0
23.0, None, 0.0, 5.0, 24.0, 1989-04-25 17:45:00, 0.0, 0.0
7.0, None, 0.0, 6.5, 23.0, 1989-04-26 07:00:00, 0.0, 0.0
15.0, None, 0.0, 7.0, 15.5, 1989-04-26 17:30:00, 0.0, 0.0
10.0, None, 0.0, 10.0, 15.0, 1989-04-27 07:10:00, 0.0, 0.0
18.5, None, 0.0, 10.0, 19.0, 1989-04-27 18:00:00, 0.0, 0.0
5.0, None, 0.0, 4.0, 18.5, 1989-04-28 07:00:00, 0.0, 0.0
20.0, None, 0.0, 5.0, 21.0, 1989-04-28 18:00:00, 0.0, 0.0
12.0, None, 0.0, 5.0, 20.0, 1989-04-29 08:00:00, 0.0, 0.0
21.0, None, 0.0, 12.0, 22.0, 1989-04-29 18:00:00, 0.0, 0.0
12.0, None, 0.0, 5.0, 21.0, 1989-04-30 08:00:00, 0.0, 0.0
19.0, 0.0, 0.0, 14.0, 20.5, 1989-05-01 18:00:00, 0.0, 0.0
10.0, 0.0, 0.0, 9.0, 19.0, 1989-05-02 07:00:00, 0.0, 0.0
18.5, 0.0, 0.0, 10.0, 19.0, 1989-05-02 17:00:00, 0.0, 0.0
10.0, 0.0, 0.0, 8.5, 18.5, 1989-05-03 07:00:00, 0.0, 0.0
20.0, 0.0, 0.0, 10.0, 20.5, 1989-05-03 17:30:00, 0.0, 0.0
9.0, 0.0, 0.0, 8.5, 20.0, 1989-05-04 07:00:00, 0.0, 0.0
21.0, 0.0, 0.0, 9.0, 22.0, 1989-05-04 17:45:00, 0.0, 0.0
12.0, 0.0, 0.0, 11.0, 22.0, 1989-05-05 07:00:00, 0.0, 0.0
14.5, 0.0, 0.0, 11.5, 17.0, 1989-05-05 20:45:00, 2.0, 0.0
13.0, 0.0, 0.0, 11.5, 14.5, 1989-05-06 07:30:00, 0.0, 0.0
21.0, 0.0, 0.0, 13.0, 21.5, 1989-05-06 17:45:00, 0.0, 0.0
20.0, 0.0, 0.0, 8.0, 21.0, 1989-05-07 11:30:00, 0.0, 0.0
22.0, 0.0, 0.0, 20.0, 22.0, 1989-05-07 17:00:00, 0.0, 0.0
10.0, 0.0, 0.0, 8.5, 22.0, 1989-05-08 07:00:00, 0.0, 0.0
19.5, 0.0, 0.0, 9.5, 20.0, 1989-05-08 18:00:00, 0.0, 0.0
7.0, 0.0, 0.0, 6.0, 20.0, 1989-05-09 06:50:00, 0.0, 0.0
20.0, 0.0, 0.0, 7.0, 20.0, 1989-05-09 17:45:00, 0.0, 0.0
7.5, 0.0, 0.0, 6.0, 21.0, 1989-05-10 07:00:00, 0.0, 0.0
11.0, 0.0, 0.0, 7.0, 15.0, 1989-05-10 17:00:00, 15.0, 0.0
5.0, 0.0, 0.0, 5.0, 16.0, 1989-05-11 07:00:00, 4.0, 0.0
15.0, 0.0, 0.0, 5.0, 16.0, 1989-05-11 18:00:00, 0.0, 0.0
8.5, 0.0, 0.0, 7.5, 15.5, 1989-05-12 07:00:00, 1.0, 0.0
18.5, 0.0, 0.0, 8.0, 18.5, 1989-05-12 17:15:00, 0.0, 0.0
7.0, 0.0, 0.0, 3.0, 19.5, 1989-05-13 08:00:00, 0.0, 0.0
20.0, 0.0, 0.0, 7.0, 20.0, 1989-05-13 15:00:00, 0.0, 0.0
20.0, 0.0, 0.0, 4.0, 22.0, 1989-05-14 08:00:00, 0.0, 0.0
22.0, 0.0, 0.0, 20.0, 24.0, 1989-05-14 20:00:00, 0.0, 0.0
8.0, 0.0, 0.0, 6.5, 22.0, 1989-05-15 07:00:00, 0.0, 0.0
20.0, 0.0, 0.0, 8.0, 21.0, 1989-05-15 16:00:00, 0.0, 0.0
10.5, 0.0, 0.0, 10.0, 20.0, 1989-05-16 07:00:00, 0.0, 0.0
15.0, 0.0, 0.0, 10.5, 17.5, 1989-05-16 18:00:00, 0.0, 0.0
7.5, 0.0, 0.0, 7.5, 15.5, 1989-05-17 07:00:00, 4.0, 0.0
7.5, 0.0, 0.0, 7.0, 9.5, 1989-05-17 18:00:00, 12.0, 0.0
4.5, 0.0, 0.0, 2.5, 8.0, 1989-05-18 07:00:00, 6.0, 0.0
10.0, 0.0, 0.0, 4.5, 13.0, 1989-05-18 20:45:00, 0.0, 0.0
5.0, 0.0, 0.0, 4.0, 10.5, 1989-05-19 07:00:00, 2.0, 0.0
12.0, 0.0, 0.0, 4.5, 16.0, 1989-05-19 20:30:00, 0.0, 0.0
15.0, 0.0, 0.0, 5.0, 15.0, 1989-05-20 08:00:00, 0.0, 0.0
15.0, 0.0, 0.0, 14.0, 17.5, 1989-05-20 20:10:00, 0.0, 0.0
12.0, 0.0, 0.0, 6.5, 12.0, 1989-05-21 08:00:00, 0.0, 0.0
11.0, 0.0, 0.0, 11.0, 18.0, 1989-05-21 21:30:00, 0.0, 0.0
9.0, 0.0, 0.0, 4.5, 11.5, 1989-05-22 08:00:00, 0.0, 0.0
14.0, 0.0, 0.0, 8.5, 16.0, 1989-05-22 19:45:00, 0.0, 0.0
9.0, 0.0, 0.0, 8.0, 14.0, 1989-05-23 07:00:00, 3.0, 0.0
10.0, 0.0, 0.0, 9.0, 12.0, 1989-05-23 18:00:00, 0.0, 0.0
8.0, 0.0, 0.0, 8.0, 12.5, 1989-05-24 07:00:00, 8.0, 0.0
14.0, 0.0, 0.0, 8.0, 15.0, 1989-05-24 18:00:00, 0.0, 0.0
9.0, 0.0, 0.0, 8.0, 14.0, 1989-05-25 07:00:00, 1.0, 0.0
15.0, 0.0, 0.0, 9.0, 17.5, 1989-05-25 17:45:00, 0.0, 0.0
8.5, 0.0, 0.0, 8.0, 15.0, 1989-05-26 07:00:00, 0.0, 0.0
12.0, 1.0, 15.0, 8.5, 12.0, 1989-05-26 16:00:00, None, None
14.0, 0.0, 0.0, 7.0, 14.0, 1989-05-27 08:00:00, 0.0, 0.0
12.5, 0.0, 0.0, 12.5, 15.0, 1989-05-27 20:00:00, 0.0, 0.0
15.0, 0.0, 0.0, 4.0, 15.0, 1989-05-28 08:00:00, None, 0.0
16.0, 0.0, 0.0, 15.0, 20.0, 1989-05-28 20:00:00, None, 0.0
8.0, 0.0, 0.0, 5.5, 16.0, 1989-05-29 07:00:00, None, 0.0
18.0, 0.0, 0.0, 7.5, 18.0, 1989-05-29 18:00:00, None, 0.0
10.0, 0.0, 0.0, 7.5, 18.0, 1989-05-30 07:00:00, None, 0.0
21.0, 0.0, 0.0, 10.0, 21.0, 1989-05-30 18:00:00, None, 0.0
10.0, 0.0, 0.0, 8.0, 21.0, 1989-05-31 07:00:00, None, 0.0
25.0, 0.0, 0.0, 10.0, 26.0, 1989-05-31 18:00:00, None, 0.0
3.0, None, 0.0, 3.0, 19.0, 1989-10-03 07:00:00, 0.0, 0.0
8.0, None, 0.0, 3.0, 19.0, 1989-10-03 17:00:00, 0.0, 0.0
8.0, None, 0.0, 7.0, 8.0, 1989-10-04 07:00:00, 0.0, 0.0
12.0, None, 0.0, 8.0, 12.5, 1989-10-04 18:00:00, 4.0, 0.0
11.5, None, 0.0, 11.0, 12.0, 1989-10-05 07:00:00, 3.0, 0.0
15.0, None, 0.0, 11.5, 15.0, 1989-10-05 17:00:00, 1.0, 0.0
5.5, None, 0.0, 5.0, 15.0, 1989-10-06 07:00:00, 3.0, 0.0
12.5, None, 0.0, 5.5, 12.5, 1989-10-06 16:00:00, 4.0, 0.0
10.5, None, 0.0, 4.0, 12.5, 1989-10-07 06:45:00, 5.0, 0.0
11.0, None, 0.0, 4.0, 14.5, 1989-10-07 15:00:00, 4.0, 0.0
10.0, None, 0.0, 3.5, 11.0, 1989-10-08 07:00:00, 2.0, 0.0
17.0, None, 0.0, 10.0, 17.0, 1989-10-08 16:00:00, 0.0, 0.0
12.5, None, 0.0, 10.0, 17.0, 1989-10-09 10:00:00, 2.0, 0.0
14.0, None, 0.0, 12.0, 16.5, 1989-10-09 20:00:00, 0.0, 0.0
