station_observations
CURRENT_AIR_TEMPERATURE1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, HEIGHT_OF_SNOW
5.0, 0.0, 1.0, 6.5, 2000-02-13 16:05:00, 0.0
-4.0, 0.0, -4.0, 5.0, 2000-02-14 05:50:00, 0.0
3.0, 0.0, -3.5, 5.5, 2000-02-14 16:25:00, 0.0
4.5, 0.0, 0.0, 4.5, 2000-02-15 05:50:00, 0.0
5.5, 0.0, 1.0, 7.5, 2000-02-15 16:30:00, 0.0
-1.0, 0.0, -2.0, 7.0, 2000-02-16 05:50:00, 0.0
3.0, 0.0, 0.5, 8.0, 2000-02-16 17:15:00, 0.0
-3.5, 0.0, -4.0, 3.0, 2000-02-17 05:50:00, 0.0
2.0, 0.0, -3.5, 7.5, 2000-02-17 17:25:00, 0.0
-2.0, 0.0, -4.0, 2.0, 2000-02-18 05:50:00, 0.0
4.0, None, -1.5, 5.5, 2000-02-18 17:00:00, None
-1.0, 0.0, -4.0, 4.0, 2000-02-19 05:50:00, 0.0
5.0, 0.0, -3.0, 9.5, 2000-02-19 16:45:00, 0.0
-2.0, 0.0, -4.0, 8.0, 2000-02-20 05:50:00, 0.0
8.0, None, -2.0, 10.5, 2000-02-20 16:30:00, None
4.0, 0.0, 4.0, 8.0, 2000-02-21 05:45:00, 0.0
7.0, 0.0, 3.5, 9.0, 2000-02-21 17:05:00, 0.0
7.0, 0.0, 4.0, 8.0, 2000-02-22 06:05:00, 0.0
6.0, 0.0, 5.0, 9.5, 2000-02-22 16:10:00, 0.0
2.0, 0.0, 2.0, 7.0, 2000-02-23 05:40:00, 0.0
5.5, 0.0, 0.0, 9.0, 2000-02-23 17:15:00, 0.0
2.5, 0.0, 2.0, 6.0, 2000-02-24 06:05:00, 0.0
7.0, 0.0, 1.0, 9.0, 2000-02-24 16:50:00, 0.0
3.0, 0.0, 0.0, 6.0, 2000-02-25 05:45:00, 0.0
3.5, 0.0, 1.5, 5.5, 2000-02-25 16:05:00, 0.0
3.5, 0.0, 2.0, 4.0, 2000-02-26 05:45:00, 0.0
6.0, 0.0, 3.0, 7.0, 2000-02-26 16:15:00, 0.0
2.5, 0.0, 2.0, 6.0, 2000-02-27 05:35:00, 0.0
6.0, 0.0, 4.5, 7.0, 2000-02-27 16:30:00, 0.0
3.5, 0.0, 2.0, 7.0, 2000-02-28 05:30:00, 0.0
6.0, 0.0, 6.0, 7.0, 2000-02-28 17:30:00, 0.0
5.5, 0.0, 4.0, 6.0, 2000-02-29 05:50:00, 0.0
7.0, 0.0, 5.5, 7.0, 2000-02-29 16:10:00, 0.0
4.5, 0.0, 1.0, 6.0, 2000-03-01 05:55:00, 0.0
3.5, 0.0, 3.0, 6.5, 2000-03-01 16:40:00, 0.0
4.5, 0.0, 2.5, 4.5, 2000-03-02 05:30:00, 0.0
8.0, 0.0, 6.5, 12.0, 2000-03-02 17:10:00, 0.0
5.0, 0.0, 5.0, 8.0, 2000-03-03 05:45:00, 0.0
5.5, 0.0, 4.0, 6.0, 2000-03-03 16:50:00, 0.0
-2.0, 0.0, -2.0, 6.0, 2000-03-04 06:00:00, 0.0
-3.0, None, -3.0, 10.0, 2000-03-05 05:45:00, None
8.0, 0.0, -3.0, 10.0, 2000-03-05 16:00:00, 0.0
-2.0, 0.0, -4.0, 8.0, 2000-03-06 05:45:00, 0.0
5.5, 0.0, -3.0, 8.5, 2000-03-06 17:10:00, 0.0
0.0, 0.0, -1.5, 7.0, 2000-03-07 05:50:00, 0.0
7.0, 0.0, -1.5, 8.5, 2000-03-07 16:30:00, 0.0
3.0, 0.0, 2.0, 6.0, 2000-03-08 05:40:00, 0.0
6.5, 0.0, 2.5, 8.0, 2000-03-08 16:20:00, 0.0
4.0, 0.0, 3.0, 7.0, 2000-03-09 05:40:00, 0.0
7.5, None, 3.5, 9.0, 2000-03-09 17:30:00, None
0.0, None, -1.0, 9.0, 2000-03-10 05:45:00, None
9.0, 0.0, -0.5, 9.5, 2000-03-10 17:05:00, 0.0
4.0, 0.0, 4.0, 9.0, 2000-03-11 05:45:00, 0.0
7.5, 0.0, 3.5, 10.0, 2000-03-11 16:50:00, 0.0
3.0, 0.0, 0.0, 8.0, 2000-03-12 05:45:00, 0.0
6.5, 0.0, 2.0, 7.5, 2000-03-12 16:10:00, 0.0
4.5, 0.0, 4.5, 7.0, 2000-03-13 06:00:00, 0.0
7.0, 0.0, 4.0, 7.5, 2000-03-13 15:20:00, 0.0
5.5, 0.0, 2.0, 7.0, 2000-03-14 05:50:00, 0.0
10.0, 0.0, 4.0, 11.0, 2000-03-14 16:30:00, 0.0
3.0, 0.0, 0.0, 10.0, 2000-03-15 05:30:00, 0.0
7.5, 0.0, 0.5, 8.0, 2000-03-15 16:20:00, 0.0
4.0, 0.0, 3.0, 8.0, 2000-03-16 06:00:00, 0.0
7.5, 0.0, 3.0, 10.5, 2000-03-16 17:30:00, 0.0
4.0, 0.0, 3.0, 7.0, 2000-03-17 06:00:00, 0.0
7.0, None, 4.0, 9.0, 2000-03-17 17:30:00, None
4.5, 0.0, 4.5, 7.0, 2000-03-18 06:00:00, 0.0
9.0, 0.0, 4.5, 12.0, 2000-03-18 16:00:00, 0.0
2.5, 0.0, 0.0, 10.0, 2000-03-20 05:50:00, 0.0
5.0, None, 2.5, 8.0, 2000-03-21 04:15:00, None
8.0, 0.0, 5.0, 8.5, 2000-03-21 15:00:00, 0.0
5.0, None, 5.0, 8.0, 2000-03-22 04:15:00, None
11.0, 0.0, 4.5, 11.5, 2000-03-22 14:50:00, 0.0
5.0, None, 3.0, 11.0, 2000-03-23 04:20:00, None
10.0, 0.0, 4.0, 12.0, 2000-03-23 14:40:00, 0.0
3.0, 0.0, 3.0, 11.0, 2000-03-24 04:30:00, 0.0
9.0, 0.0, 1.5, 10.0, 2000-03-24 15:00:00, 0.0
5.5, 0.0, 0.0, 12.0, 2000-03-26 08:15:00, 0.0
9.0, 0.0, 5.0, 9.0, 2000-03-26 15:40:00, 0.0
6.5, None, 6.0, 10.5, 2000-03-27 04:30:00, None
10.5, 0.0, 8.0, 10.5, 2000-03-27 14:36:00, 0.0
5.5, 0.0, 4.0, 11.5, 2000-03-28 04:30:00, 0.0
3.0, 0.0, 2.0, 8.5, 2000-03-29 04:30:00, 0.0
8.5, 0.0, -1.5, 9.5, 2000-03-29 15:09:00, 0.0
4.0, None, 0.0, 10.0, 2000-03-30 04:10:00, None
11.0, 0.0, 0.0, 12.0, 2000-03-30 15:06:00, 0.0
4.5, 0.0, 1.5, 12.0, 2000-03-31 05:19:00, 0.0
13.0, 0.0, 3.0, 13.0, 2000-03-31 15:40:00, 0.0
2.0, 0.0, 2.0, 10.0, 2000-11-01 07:00:00, 0.0
8.0, 0.0, 2.0, 9.0, 2000-11-01 15:10:00, 0.0
5.0, 0.0, 5.0, 6.0, 2000-11-02 06:30:00, 0.0
5.0, 0.0, 5.0, 10.0, 2000-11-02 14:52:00, 0.0
6.0, 0.0, 2.0, 12.0, 2000-11-05 08:30:00, 0.0
-1.0, 0.0, -1.0, 8.0, 2000-11-06 07:00:00, 0.0
5.0, 0.0, -0.5, 8.0, 2000-11-06 16:20:00, 0.0
4.0, 0.0, 2.0, 6.0, 2000-11-07 07:05:00, 0.0
6.0, 0.0, 3.0, 8.0, 2000-11-07 15:40:00, 0.0
0.0, 0.0, 0.0, 7.0, 2000-11-08 07:00:00, 0.0
7.0, 0.0, 1.0, 9.0, 2000-11-08 15:00:00, 0.0
-1.0, 0.0, -2.0, 7.0, 2000-11-09 07:00:00, 0.0
6.0, 0.0, -2.0, 10.0, 2000-11-09 15:10:00, 0.0
-3.0, 0.0, -3.0, 7.0, 2000-11-10 07:00:00, 0.0
6.0, 0.0, -4.0, 7.0, 2000-11-10 14:35:00, 0.0
-1.0, 0.0, -4.0, 6.0, 2000-11-11 08:30:00, 0.0
4.0, 0.0, -1.0, 5.0, 2000-11-11 15:10:00, 0.0
1.0, 0.0, -1.0, 4.0, 2000-11-12 08:00:00, 0.0
4.0, 0.0, 1.0, 4.5, 2000-11-12 15:10:00, 0.0
2.0, 0.0, 2.0, 4.0, 2000-11-13 07:00:00, 0.0
1.0, 0.0, 0.0, 5.0, 2000-11-14 06:15:00, 0.0
5.0, 0.0, -1.0, 7.0, 2000-11-14 15:05:00, 0.0
2.0, 0.0, -1.0, 5.0, 2000-11-15 06:00:00, 0.0
2.0, 0.0, 0.0, 6.0, 2000-11-15 16:35:00, 0.0
-2.0, 0.0, -2.5, 2.0, 2000-11-16 06:00:00, 0.0
0.0, 0.0, -4.0, 4.0, 2000-11-16 16:50:00, 0.0
1.5, 0.0, -2.5, 1.5, 2000-11-17 06:00:00, 0.0
3.0, 0.0, 0.0, 4.0, 2000-11-17 16:15:00, 0.0
-3.0, 0.0, -3.0, 3.0, 2000-11-18 07:10:00, 0.0
2.0, 0.0, -1.0, 5.0, 2000-11-18 16:30:00, 0.0
0.0, 0.0, -3.0, 2.0, 2000-11-19 07:15:00, 0.0
5.0, 0.0, 0.0, 5.0, 2000-11-19 16:30:00, None
5.0, 0.0, 5.0, 11.0, 2000-11-20 06:10:00, 0.0
5.0, 0.0, 3.0, 7.0, 2000-11-20 17:30:00, 0.0
1.0, 0.0, 0.0, 5.0, 2000-11-21 05:45:00, 0.0
1.0, 0.0, -1.5, 7.5, 2000-11-21 17:45:00, 0.0
0.0, 0.0, -2.5, 1.5, 2000-11-22 07:00:00, 0.0
3.0, 0.0, -1.0, 7.0, 2000-11-22 17:10:00, 0.0
3.0, 0.0, 1.0, 4.0, 2000-11-23 06:45:00, 0.0
5.0, 0.0, 5.0, 7.0, 2000-11-23 17:30:00, 0.0
3.0, 0.0, 1.0, 5.0, 2000-11-24 05:55:00, 0.0
6.0, None, 1.0, 6.0, 2000-11-24 16:05:00, None
5.0, 0.0, 4.0, 7.0, 2000-11-25 07:00:00, 0.0
5.0, None, 5.0, 6.0, 2000-11-25 16:10:00, None
5.0, 0.0, 3.0, 6.0, 2000-11-26 06:00:00, 0.0
5.0, 0.0, 2.0, 7.0, 2000-11-26 16:25:00, 0.0
1.5, 0.0, -1.0, 5.0, 2000-11-27 07:20:00, 0.0
2.0, None, 1.0, 7.0, 2000-11-27 16:20:00, None
1.5, 0.0, -2.5, 2.5, 2000-11-28 06:10:00, 0.0
3.0, 0.0, 0.0, 5.0, 2000-11-28 16:45:00, 0.0
2.0, 0.0, 2.0, 4.0, 2000-11-29 06:45:00, 0.0
4.0, 0.0, 1.0, 5.0, 2000-11-29 17:20:00, 0.0
4.0, None, 3.0, 5.0, 2000-11-30 06:10:00, None
6.0, 0.0, 4.0, 8.0, 2000-11-30 16:50:00, 0.0
5.0, 0.0, 4.0, 7.0, 2000-12-01 05:50:00, 0.0
6.0, 0.0, 4.0, 7.0, 2000-12-01 16:50:00, 0.0
6.0, 0.0, 5.0, 6.0, 2000-12-02 06:20:00, 0.0
5.0, 0.0, 5.0, 10.0, 2000-12-02 16:05:00, 0.0
4.0, 0.0, -1.0, 4.0, 2000-12-03 06:15:00, 0.0
4.0, None, 3.0, 7.5, 2000-12-03 16:40:00, None
0.0, None, -2.0, 4.0, 2000-12-04 06:00:00, None
3.0, 0.0, -1.0, 6.0, 2000-12-04 17:15:00, 0.0
-1.5, 0.0, -2.0, 3.0, 2000-12-05 06:20:00, 0.0
1.0, 0.0, -2.5, 7.5, 2000-12-05 17:20:00, 0.0
0.0, 0.0, -2.5, 1.0, 2000-12-06 06:00:00, 0.0
0.0, None, -3.0, 5.0, 2000-12-06 17:00:00, None
3.0, None, -2.0, 3.0, 2000-12-07 06:20:00, None
5.0, 0.0, 2.0, 5.5, 2000-12-07 17:10:00, 0.0
2.0, 0.0, 2.0, 5.0, 2000-12-08 06:00:00, 0.0
3.0, 0.0, 1.0, 4.0, 2000-12-08 19:30:00, 0.0
-3.0, 0.0, -4.0, 3.0, 2000-12-09 07:00:00, 0.0
-1.5, 0.0, -4.0, 4.0, 2000-12-09 16:50:00, 0.0
-2.0, 0.0, -5.5, -1.0, 2000-12-10 06:10:00, 0.0
-2.0, None, -5.0, 2.0, 2000-12-10 16:50:00, None
-5.0, None, -6.0, -3.0, 2000-12-11 06:00:00, None
-3.5, 0.0, -5.0, 1.0, 2000-12-11 17:00:00, 0.0
-4.0, 0.0, -6.0, 2.0, 2000-12-12 16:55:00, 0.0
-3.0, 0.0, -8.0, -3.0, 2000-12-13 06:15:00, 0.0
-1.0, None, -3.5, 1.0, 2000-12-13 17:40:00, None
-1.0, 0.5, -4.0, -1.0, 2000-12-14 06:10:00, 0.1
1.0, 8.0, 0.0, 1.5, 2000-12-14 23:30:00, None
0.0, 0.0, -2.5, 2.0, 2000-12-15 16:20:00, 0.0
1.0, 15.0, -4.0, 1.0, 2000-12-16 09:10:00, 23.0
3.0, 2.0, -1.0, 5.0, 2000-12-16 16:30:00, 4.0
5.0, 0.0, -1.5, 5.0, 2000-12-17 06:35:00, 12.0
3.5, 0.0, -1.5, 7.0, 2000-12-17 16:05:00, 12.0
0.0, 0.0, -2.0, 2.0, 2000-12-18 06:00:00, 6.0
2.5, None, -2.0, 5.0, 2000-12-18 16:45:00, 6.0
-1.0, 0.0, -2.0, 2.0, 2000-12-19 07:15:00, 6.0
2.0, None, -2.0, 5.0, 2000-12-19 17:00:00, 6.0
0.0, 0.0, -2.0, 1.0, 2000-12-20 06:30:00, 5.0
0.0, 0.0, -1.0, 1.0, 2000-12-20 19:35:00, 5.0
1.0, 0.0, -1.0, 1.0, 2000-12-21 06:25:00, 4.0
2.0, 0.0, -1.0, 2.0, 2000-12-21 16:12:00, 4.0
2.0, 0.0, 0.0, 3.0, 2000-12-22 06:00:00, 3.0
3.0, 0.0, 0.5, 3.0, 2000-12-22 17:35:00, 3.0
1.0, None, 0.5, 3.0, 2000-12-23 06:35:00, 2.0
4.0, None, -5.0, 4.0, 2000-12-23 15:05:00, None
2.0, 0.0, 0.0, 5.0, 2000-12-24 06:00:00, 0.0
4.0, 0.0, -2.0, 5.0, 2000-12-24 15:40:00, 0.0
4.0, 0.0, 3.0, 4.0, 2000-12-25 06:00:00, 0.0
4.0, 0.0, 4.0, 5.0, 2000-12-25 17:16:00, 0.0
5.0, 0.0, 3.0, 5.0, 2000-12-26 05:45:00, 0.0
5.0, 0.0, 5.0, 5.0, 2000-12-26 18:00:00, 0.0
1.0, 0.0, 1.0, 6.0, 2000-12-27 05:30:00, 0.0
4.0, 0.0, -2.0, 7.0, 2000-12-27 16:20:00, 0.0
1.0, 0.0, -1.0, 3.0, 2000-12-28 05:30:00, 0.0
3.0, 0.0, 1.0, 4.0, 2000-12-28 17:50:00, 0.0
1.0, 0.0, 0.0, 4.0, 2000-12-29 05:30:00, 0.0
4.0, 0.0, 0.0, 4.0, 2000-12-29 15:45:00, 0.0
3.0, 0.0, 1.0, 4.0, 2000-12-30 05:30:00, 0.0
7.0, 0.0, 5.0, 7.0, 2000-12-30 16:15:00, 0.0
6.0, 0.0, 4.0, 6.0, 2000-12-31 05:30:00, 0.0
7.0, None, 5.0, 7.0, 2000-12-31 17:50:00, None
5.0, 0.0, 3.0, 7.0, 2001-01-01 05:30:00, 0.0
7.0, 0.0, 5.0, 9.0, 2001-01-01 16:30:00, 0.0
5.0, 0.0, 5.0, 5.0, 2001-01-02 05:45:00, 0.0
7.0, 0.0, 5.0, 11.0, 2001-01-02 17:10:00, 0.0
8.0, 0.0, 8.0, 8.0, 2001-01-03 05:45:00, 0.0
5.0, 0.0, 4.0, 9.0, 2001-01-03 18:00:00, 0.0
5.0, 0.0, 3.0, 5.0, 2001-01-04 05:30:00, 0.0
6.0, 0.0, 4.0, 7.0, 2001-01-04 16:45:00, 0.0
7.0, 0.0, 7.0, 10.0, 2001-01-05 05:40:00, 0.0
7.0, None, 7.0, 10.0, 2001-01-05 18:00:00, None
0.0, 0.0, 0.0, 7.0, 2001-01-06 06:10:00, 0.0
2.0, None, -1.0, 5.0, 2001-01-06 16:40:00, None
2.0, 0.0, -2.0, 3.0, 2001-01-07 08:15:00, 0.0
6.0, 0.0, 2.0, 6.0, 2001-01-07 15:40:00, 0.0
5.0, 0.0, 2.0, 8.0, 2001-01-08 06:05:00, 0.0
7.0, 0.0, 5.0, 8.0, 2001-01-08 15:50:00, 0.0
6.0, 0.0, 4.0, 8.0, 2001-01-09 05:45:00, 0.0
7.0, None, 6.0, 8.0, 2001-01-09 17:55:00, None
5.0, 0.0, 5.0, 7.0, 2001-01-10 05:20:00, 0.0
4.0, None, 2.0, 8.0, 2001-01-10 16:35:00, None
3.0, 0.0, 2.0, 4.0, 2001-01-11 05:40:00, 0.0
4.5, 0.0, 4.5, 6.0, 2001-01-11 17:15:00, 0.0
0.0, 0.0, -2.0, 5.0, 2001-01-12 05:50:00, 0.0
4.0, None, -1.0, 6.0, 2001-01-12 17:15:00, None
2.5, 0.0, 1.0, 4.0, 2001-01-13 06:05:00, 0.0
4.0, 0.0, 2.0, 6.0, 2001-01-13 17:30:00, 0.0
0.0, 0.0, -2.0, 4.0, 2001-01-14 06:05:00, 0.0
5.0, 0.0, -1.0, 6.0, 2001-01-14 16:00:00, 0.0
3.0, 0.0, 1.0, 6.0, 2001-01-15 05:25:00, 0.0
0.0, 0.0, -2.0, 6.0, 2001-01-16 05:40:00, 0.0
0.0, 0.0, 0.0, 5.0, 2001-01-16 17:30:00, 0.0
-1.0, 0.0, -2.0, 1.0, 2001-01-17 05:30:00, 0.0
2.0, None, -1.0, 3.0, 2001-01-17 17:35:00, None
2.0, 0.0, 2.0, 3.0, 2001-01-18 05:30:00, 0.0
4.0, 0.0, 2.0, 5.0, 2001-01-18 18:20:00, 0.0
2.0, 0.0, 0.0, 5.0, 2001-01-19 05:55:00, 0.0
7.0, 0.0, 2.0, 8.0, 2001-01-19 16:40:00, 0.0
3.0, 0.0, 1.0, 6.0, 2001-01-20 05:50:00, 0.0
4.0, 0.0, 3.0, 7.0, 2001-01-21 05:30:00, 0.0
5.0, 0.0, 3.0, 6.0, 2001-01-21 16:45:00, 0.0
5.0, 0.0, 5.0, 6.0, 2001-01-22 05:30:00, 0.0
5.0, 0.0, 4.0, 7.0, 2001-01-22 17:00:00, 0.0
3.0, 0.0, 1.0, 6.0, 2001-01-23 05:45:00, 0.0
3.0, 0.0, 2.0, 6.0, 2001-01-23 18:00:00, 0.0
3.0, 0.0, 2.0, 4.0, 2001-01-24 05:30:00, 0.0
5.0, 0.0, 3.0, 6.0, 2001-01-24 17:10:00, 0.0
-0.5, 0.0, -1.5, 5.0, 2001-01-25 06:30:00, 0.0
4.0, 0.0, 0.0, 7.0, 2001-01-25 17:00:00, 0.0
-1.5, 0.0, -2.0, 3.5, 2001-01-26 06:20:00, 0.0
3.5, 0.0, -4.0, 7.0, 2001-01-26 16:50:00, 0.0
1.0, 0.0, -2.0, 3.0, 2001-01-27 05:40:00, 0.0
2.0, 0.0, 0.0, 3.0, 2001-01-27 17:25:00, 0.0
2.0, 0.0, 2.0, 2.0, 2001-01-28 05:50:00, 0.0
4.0, 0.0, 2.0, 7.0, 2001-01-28 17:50:00, 0.0
3.0, 0.0, 2.0, 5.0, 2001-01-29 05:25:00, 0.0
5.0, 0.0, 0.0, 8.0, 2001-01-29 16:50:00, 0.0
4.0, 0.0, 2.0, 6.0, 2001-01-30 05:30:00, 0.0
9.0, 0.0, 3.0, 10.0, 2001-01-30 16:45:00, 0.0
8.0, 0.0, 5.0, 9.0, 2001-01-31 06:55:00, 0.0
6.5, 0.0, 5.0, 10.0, 2001-01-31 17:30:00, 0.0
3.5, 0.0, 2.5, 7.0, 2001-02-01 05:45:00, 0.0
7.0, 0.0, 4.0, 9.0, 2001-02-01 16:45:00, 0.0
6.0, 0.0, 4.0, 7.0, 2001-02-02 05:35:00, 0.0
6.0, 0.0, 6.0, 7.0, 2001-02-02 17:55:00, 0.0
4.0, 0.0, 3.0, 6.0, 2001-02-03 05:40:00, 0.0
4.0, 0.0, 1.0, 8.0, 2001-02-03 18:00:00, 0.0
4.0, 0.0, 2.0, 6.0, 2001-02-04 05:30:00, 0.0
8.0, 0.0, 4.0, 10.0, 2001-02-04 18:00:00, 0.0
-1.0, 0.0, -1.0, 8.0, 2001-02-05 06:50:00, 0.0
6.0, 0.0, -2.0, 7.0, 2001-02-05 15:45:00, 0.0
-2.0, 0.0, -4.5, 6.0, 2001-02-06 05:45:00, 0.0
3.0, 0.0, -2.5, 6.0, 2001-02-06 16:20:00, 0.0
-5.0, 0.0, -5.0, 3.0, 2001-02-07 06:00:00, 0.0
3.0, 0.0, -5.0, 5.0, 2001-02-07 17:00:00, 0.0
0.0, 8.0, -0.5, 2.0, 2001-02-08 06:40:00, 8.0
2.0, 0.0, 2.0, 3.0, 2001-02-08 15:55:00, 2.0
2.0, 0.0, 0.0, 2.0, 2001-02-09 05:55:00, 1.0
3.0, 0.0, 1.0, 6.0, 2001-02-09 17:30:00, 0.0
0.0, 0.0, -1.0, 2.5, 2001-02-10 06:00:00, 0.0
3.0, 0.0, 0.0, 5.0, 2001-02-10 17:10:00, 0.0
2.0, 0.0, -2.0, 8.0, 2001-02-11 17:20:00, 0.0
-3.0, None, -3.5, 2.0, 2001-02-12 06:00:00, None
5.5, 0.0, -4.0, 8.0, 2001-02-12 16:10:00, 0.0
-2.5, None, -2.5, 5.0, 2001-02-13 06:25:00, None
6.0, 0.0, -2.5, 7.0, 2001-02-13 16:15:00, 0.0
-1.0, 0.0, -2.0, 6.0, 2001-02-14 05:40:00, 0.0
5.0, 0.0, -2.0, 8.0, 2001-02-14 16:45:00, 0.0
2.0, 0.0, 1.0, 5.0, 2001-02-15 06:10:00, 0.0
2.0, 0.0, 0.0, 4.0, 2001-02-15 16:30:00, 0.0
-1.0, 0.0, -2.0, 2.0, 2001-02-16 05:55:00, 0.0
1.0, 7.0, -2.0, 1.0, 2001-02-16 17:00:00, 7.0
0.0, 0.0, -1.0, 0.0, 2001-02-17 06:15:00, 4.0
4.0, 0.0, -1.0, 4.0, 2001-02-17 16:10:00, 0.0
1.0, 0.0, 0.0, 3.0, 2001-02-18 05:55:00, 0.0
6.5, 0.0, 0.0, 9.0, 2001-02-18 17:00:00, 0.0
4.0, 0.0, 0.0, 7.0, 2001-02-19 06:10:00, 0.0
7.0, 0.0, 3.5, 9.0, 2001-02-19 16:00:00, 0.0
2.0, 0.0, -2.5, 7.0, 2001-02-20 06:05:00, 0.0
4.0, 0.0, -3.0, 9.0, 2001-02-20 17:20:00, 0.0
-2.0, 0.0, -2.5, 5.0, 2001-02-21 05:55:00, 0.0
6.0, 0.0, -2.0, 7.0, 2001-02-21 16:45:00, 0.0
4.0, 0.0, 3.0, 6.0, 2001-02-22 06:00:00, 0.0
9.0, 0.0, 4.0, 9.0, 2001-02-22 16:10:00, 0.0
3.0, 0.0, -1.0, 8.0, 2001-02-23 06:10:00, 0.0
5.0, 0.0, 3.0, 7.0, 2001-02-23 17:20:00, 0.0
2.5, 0.0, 2.0, 5.0, 2001-02-24 06:30:00, 0.0
7.0, 0.0, 1.5, 9.0, 2001-02-24 16:00:00, 0.0
-3.0, None, -3.5, 7.0, 2001-02-25 05:50:00, None
7.0, 0.0, -4.0, 9.0, 2001-02-25 16:25:00, 0.0
-3.0, 0.0, -3.5, 7.0, 2001-02-26 06:15:00, 0.0
5.0, 0.0, -3.0, 9.0, 2001-02-26 17:25:00, 0.0
-2.0, 0.0, -2.0, 5.0, 2001-02-27 06:20:00, 0.0
6.0, 0.0, -2.0, 10.0, 2001-02-27 17:30:00, 0.0
0.5, 0.0, -2.0, 5.0, 2001-02-28 05:40:00, 0.0
6.0, 0.0, 0.0, 12.0, 2001-02-28 17:30:00, 0.0
3.0, 0.0, 0.0, 7.0, 2001-03-01 06:00:00, 0.0
5.0, 0.0, 3.0, 7.0, 2001-03-01 17:45:00, 0.0
2.0, 0.0, 1.0, 4.5, 2001-03-02 06:05:00, 0.0
0.0, 0.0, -1.0, 7.0, 2001-03-03 06:30:00, 0.0
6.0, 0.0, -2.0, 8.0, 2001-03-03 16:35:00, 0.0
0.0, 0.0, -2.0, 6.0, 2001-03-04 06:30:00, 0.0
8.0, 0.0, 0.0, 9.0, 2001-03-04 16:30:00, 0.0
2.0, 0.0, -1.0, 8.0, 2001-03-05 06:10:00, 0.0
10.0, 0.0, 1.5, 12.0, 2001-03-05 16:20:00, 0.0
-1.0, 0.0, -2.0, 9.0, 2001-03-06 05:50:00, 0.0
13.0, 0.0, -1.0, 13.0, 2001-03-06 15:55:00, 0.0
0.0, 0.0, -1.0, 12.0, 2001-03-07 05:55:00, 0.0
11.0, 0.0, 0.0, 15.0, 2001-03-07 16:45:00, 0.0
6.0, 0.0, 6.0, 11.0, 2001-03-08 06:10:00, 0.0
8.0, 0.0, 6.0, 9.0, 2001-03-08 16:15:00, 0.0
0.0, 0.0, -1.0, 8.0, 2001-03-09 05:50:00, 0.0
10.0, 0.0, -1.5, 11.0, 2001-03-09 16:15:00, 0.0
0.0, 0.0, 0.0, 10.0, 2001-03-10 05:55:00, 0.0
8.0, 0.0, -1.0, 12.0, 2001-03-10 17:30:00, 0.0
1.5, 0.0, 0.0, 8.0, 2001-03-11 05:45:00, 0.0
9.5, 0.0, 0.0, 10.0, 2001-03-11 16:10:00, 0.0
6.5, 0.0, 4.0, 9.0, 2001-03-12 06:00:00, 0.0
10.0, 0.0, 6.0, 11.0, 2001-03-12 17:30:00, 0.0
8.0, 0.0, 7.0, 9.0, 2001-03-13 05:50:00, 0.0
10.0, 0.0, 7.0, 11.0, 2001-03-13 16:20:00, 0.0
5.0, None, 0.0, 10.0, 2001-03-14 05:55:00, None
8.0, 0.0, 2.0, 11.0, 2001-03-14 17:10:00, 0.0
5.0, 0.0, 4.0, 8.0, 2001-03-15 06:00:00, 0.0
5.0, 0.0, 3.5, 9.0, 2001-03-15 17:10:00, 0.0
2.0, 0.0, -1.5, 5.0, 2001-03-16 06:15:00, 0.0
5.5, 0.0, 2.0, 7.0, 2001-03-16 16:35:00, 0.0
7.0, 0.0, 3.0, 8.0, 2001-03-17 16:30:00, 0.0
3.0, 0.0, 2.0, 10.0, 2001-03-19 04:55:00, 0.0
9.0, 0.0, 2.0, 9.0, 2001-03-19 15:30:00, 0.0
6.5, None, 4.0, 8.0, 2001-03-20 03:55:00, None
11.0, 0.0, 4.0, 11.0, 2001-03-20 14:40:00, 0.0
-1.0, None, -1.0, 9.0, 2001-03-21 04:05:00, None
1.0, 0.0, -0.5, 11.0, 2001-03-21 04:30:00, 0.0
9.0, 0.0, -2.0, 10.0, 2001-03-21 14:45:00, 0.0
11.0, 0.0, -2.0, 11.0, 2001-03-22 15:00:00, 0.0
-2.0, 0.0, -3.0, 11.0, 2001-03-23 04:10:00, 0.0
5.0, 0.0, 2.0, 12.0, 2001-03-24 08:10:00, 0.0
9.0, 0.0, 5.0, 9.0, 2001-03-24 14:45:00, 0.0
8.0, 0.0, 7.0, 9.0, 2001-03-25 08:10:00, 0.0
9.0, 0.0, 8.0, 14.0, 2001-03-25 16:15:00, 0.0
5.0, None, 2.5, 9.0, 2001-03-26 04:45:00, None
