station_observations
CURRENT_AIR_TEMPERATURE1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
1.0, 0.0, -2.0, 1.0, 1996-11-24 07:05:00, 23.0, 0.0
3.0, 0.0, 0.0, 6.0, 1996-11-24 16:00:00, 19.0, 0.0
1.0, 0.0, 0.0, 1.0, 1996-11-25 07:05:00, 1.0, 0.0
5.0, 0.0, 1.0, 5.0, 1996-11-25 15:35:00, 0.0, 0.0
5.0, 0.0, 4.0, 5.0, 1996-11-26 07:30:00, 6.0, 0.0
6.0, 0.0, 5.0, 6.0, 1996-11-26 15:30:00, 2.0, 0.0
5.0, 0.0, 5.0, 5.0, 1996-11-27 07:30:00, 10.0, 0.0
5.0, 0.0, 4.0, 5.0, 1996-11-27 15:30:00, 0.0, 0.0
4.0, 0.0, 2.0, 5.0, 1996-11-28 07:20:00, 0.0, 0.0
6.0, 0.0, 3.0, 6.0, 1996-11-28 15:30:00, 0.0, 0.0
3.0, 0.0, 2.0, 3.0, 1996-11-29 07:20:00, 0.0, 0.0
4.0, 0.0, 4.0, 4.0, 1996-11-29 15:30:00, 0.0, 0.0
5.5, 0.0, 4.0, 5.5, 1996-11-30 07:15:00, 1.0, 0.0
5.0, 0.0, 4.0, 6.0, 1996-11-30 15:14:00, 8.0, 0.0
1.0, 0.0, 0.0, 5.0, 1996-12-01 09:40:00, 28.0, 0.0
0.0, 0.0, -1.0, 3.0, 1996-12-02 07:20:00, 4.0, 0.0
2.0, 0.0, -1.0, 2.0, 1996-12-02 15:20:00, 3.0, 0.0
-3.0, 0.0, -3.0, 0.0, 1996-12-03 07:30:00, 0.0, 0.0
3.0, 0.0, -3.0, 3.0, 1996-12-03 15:30:00, 0.0, 0.0
3.0, 0.0, 2.0, 3.0, 1996-12-04 07:30:00, 18.0, 0.0
3.0, 0.0, 1.0, 3.0, 1996-12-04 15:30:00, 15.0, 0.0
2.0, 0.0, 2.0, 3.0, 1996-12-05 07:30:00, 18.0, 0.0
3.0, 0.0, 2.0, 4.0, 1996-12-05 15:32:00, 15.0, 0.0
-1.0, 0.0, -2.0, 1.0, 1996-12-06 07:30:00, 8.0, 0.0
1.0, 0.0, 1.0, 2.0, 1996-12-06 15:30:00, 6.0, 0.0
1.0, 0.0, -2.0, 1.5, 1996-12-07 07:00:00, 8.0, 0.0
1.0, 0.0, 1.0, 1.0, 1996-12-07 15:40:00, 9.0, 0.0
-2.0, 0.0, -3.0, 1.0, 1996-12-08 07:00:00, 0.0, 0.0
0.0, 0.0, -1.0, 1.0, 1996-12-08 15:30:00, 7.0, 0.0
3.0, 0.0, 1.0, 3.0, 1996-12-09 07:30:00, 9.0, 0.0
4.0, 0.0, 1.0, 4.0, 1996-12-09 15:30:00, 9.0, 0.0
1.0, 0.0, 1.0, 6.0, 1996-12-10 07:20:00, 10.0, 0.0
3.0, 0.0, -1.0, 3.0, 1996-12-10 15:30:00, 3.0, 0.0
1.0, 0.0, -1.0, 1.0, 1996-12-11 07:30:00, 9.0, 0.0
1.0, None, 1.0, 1.0, 1996-12-11 15:30:00, 19.0, 0.0
-2.0, 0.0, -2.0, -1.0, 1996-12-12 07:30:00, 0.0, 0.0
4.0, 0.0, -2.0, 4.0, 1996-12-12 15:30:00, 0.0, 0.0
2.0, 0.0, 2.0, 3.0, 1996-12-13 07:30:00, 3.0, 0.0
2.0, 0.0, 2.0, 3.0, 1996-12-13 15:30:00, 4.0, 0.0
0.0, 0.0, -1.0, 2.0, 1996-12-14 07:00:00, 4.0, 0.0
7.0, 0.0, 2.0, 7.0, 1996-12-14 15:20:00, 5.0, 0.0
4.0, 0.0, 1.0, 8.0, 1996-12-15 07:30:00, 26.0, 0.0
4.0, 0.0, 2.0, 5.0, 1996-12-15 15:30:00, 0.0, 0.0
-1.0, 0.0, -3.0, -1.0, 1996-12-16 07:30:00, 0.0, 0.0
4.0, 0.0, -1.0, 4.0, 1996-12-16 15:30:00, 0.0, 0.0
1.0, 0.0, 0.0, 1.0, 1996-12-17 07:15:00, 0.0, 0.0
4.0, 0.0, 0.0, 4.0, 1996-12-17 15:35:00, None, 0.0
0.0, 0.0, -1.0, 0.0, 1996-12-18 07:15:00, 0.0, 0.0
6.0, 0.0, 4.0, 6.0, 1996-12-19 07:15:00, 9.0, 0.0
1.0, 0.0, 1.0, 3.0, 1996-12-19 15:30:00, 19.0, 0.0
-1.0, 0.0, -1.0, 1.0, 1996-12-20 07:20:00, 6.0, 0.0
2.0, 0.0, 1.0, 2.0, 1996-12-20 15:40:00, 0.0, 0.0
1.0, 0.0, 1.0, 3.0, 1996-12-21 07:05:00, 1.0, 0.0
1.0, 0.0, 0.0, 1.0, 1996-12-21 15:10:00, 0.0, 0.0
-2.0, 0.0, -2.0, 1.0, 1996-12-22 07:43:00, 0.0, None
-2.0, 5.0, -3.0, -2.0, 1996-12-23 07:20:00, 0.0, 5.0
0.0, 2.0, -1.0, 0.0, 1996-12-23 15:30:00, 0.0, 7.0
1.0, 0.0, -1.0, 1.0, 1996-12-24 07:26:00, 0.0, 0.0
1.0, 0.0, -1.0, 1.0, 1996-12-24 15:30:00, 0.0, 0.0
-4.0, 0.0, -4.0, 1.0, 1996-12-25 06:32:00, 0.0, 0.0
0.0, 0.0, -3.0, 0.0, 1996-12-25 15:30:00, 0.0, 0.0
-5.0, 0.0, -5.0, 0.0, 1996-12-26 05:19:00, 0.0, 0.0
-3.0, 0.0, -5.0, -3.0, 1996-12-26 15:40:00, 0.0, 0.0
-8.0, 0.0, -8.0, -3.0, 1996-12-27 07:30:00, 0.0, 0.0
-4.0, 0.0, -6.0, -4.0, 1996-12-27 15:30:00, 0.0, 0.0
-11.0, 0.0, -11.0, -3.0, 1996-12-28 07:30:00, 0.0, 2.0
-7.0, 0.0, -7.0, -7.0, 1996-12-28 17:00:00, 0.0, 0.0
-6.0, 0.0, -8.5, -6.0, 1996-12-29 07:20:00, None, 2.0
-2.0, 0.0, -4.0, -2.0, 1996-12-30 07:30:00, 0.0, 0.0
1.0, 5.0, -1.0, 1.0, 1996-12-30 16:00:00, 0.0, 5.0
3.0, 0.0, 2.0, 3.0, 1996-12-31 07:30:00, 12.0, 0.0
5.0, 0.0, 1.0, 5.0, 1996-12-31 15:30:00, 3.0, 0.0
2.0, 0.0, 2.0, 5.0, 1997-01-01 06:20:00, 24.0, 0.0
6.0, 0.0, 4.0, 6.0, 1997-01-01 15:30:00, 3.0, 0.0
6.0, 0.0, 4.0, 6.0, 1997-01-02 07:30:00, 5.0, 0.0
6.0, 0.0, 4.0, 6.0, 1997-01-02 15:30:00, 6.0, 0.0
-1.0, 1.0, -1.0, 2.0, 1997-01-03 07:30:00, 9.0, 1.0
1.0, 0.0, -1.0, 1.0, 1997-01-03 15:40:00, 9.0, 0.0
-2.0, 0.0, -2.0, 1.0, 1997-01-04 07:25:00, 5.0, 0.0
0.0, 0.0, -3.0, 2.0, 1997-01-04 15:15:00, 0.0, 0.0
-4.5, 0.0, -5.5, 7.0, 1997-01-05 07:25:00, 0.0, 0.0
3.0, 0.0, 1.0, 3.0, 1997-01-06 07:20:00, 16.0, 0.0
3.0, 0.0, 2.0, 3.0, 1997-01-06 15:40:00, 43.0, 0.0
3.0, 0.0, 2.0, 3.0, 1997-01-07 07:23:00, 16.0, 0.0
4.0, 0.0, 2.0, 4.0, 1997-01-07 15:30:00, 4.0, 0.0
4.0, 0.0, 3.0, 4.0, 1997-01-08 07:25:00, 5.0, 0.0
5.0, 0.0, 4.0, 5.0, 1997-01-08 15:30:00, 3.0, 0.0
5.0, 0.0, 5.0, 5.0, 1997-01-09 07:20:00, 8.0, 0.0
7.0, 0.0, 5.0, 7.0, 1997-01-09 15:48:00, 0.0, 0.0
4.0, 0.0, 4.0, 6.0, 1997-01-10 07:20:00, 2.0, 0.0
5.0, 0.0, 4.0, 5.0, 1997-01-10 15:30:00, 0.0, 0.0
3.0, 0.0, 3.0, 4.0, 1997-01-12 07:18:00, 0.0, 0.0
5.0, 0.0, 3.0, 6.0, 1997-01-12 15:00:00, 0.0, 0.0
-1.0, 0.0, -2.0, -1.0, 1997-01-13 07:20:00, 0.0, 0.0
4.0, 0.0, -1.0, 4.0, 1997-01-13 15:30:00, 0.0, 0.0
1.0, 0.0, 0.0, 1.0, 1997-01-14 07:15:00, 0.0, 0.0
4.0, 0.0, 0.0, 4.0, 1997-01-14 15:40:00, 0.0, 0.0
-3.0, 0.0, -3.0, 0.0, 1997-01-15 07:15:00, 0.0, 0.0
4.0, 0.0, -2.0, 4.0, 1997-01-15 15:20:00, 0.0, 0.0
5.0, 0.0, 4.0, 5.0, 1997-01-16 07:15:00, 0.0, 0.0
4.0, 0.0, 4.0, 5.0, 1997-01-16 15:30:00, 3.0, 0.0
5.0, 0.0, 5.0, 5.0, 1997-01-17 07:20:00, 16.0, 0.0
7.0, 0.0, 5.0, 7.0, 1997-01-17 15:30:00, 2.0, 0.0
5.0, 0.0, 1.0, 8.0, 1997-01-18 07:30:00, 0.0, 0.0
6.0, 0.0, 2.0, 6.0, 1997-01-18 15:15:00, 2.0, 0.0
5.0, 0.0, 4.5, 6.0, 1997-01-19 07:24:00, 3.0, 0.0
10.0, 0.0, 5.0, 10.0, 1997-01-19 15:30:00, 0.0, 0.0
6.0, 0.0, 6.0, 8.0, 1997-01-20 07:15:00, 2.0, 0.0
8.0, 0.0, 5.0, 8.0, 1997-01-20 15:30:00, 11.0, 0.0
5.0, 0.0, 5.0, 5.0, 1997-01-21 07:20:00, 3.0, 0.0
6.0, 0.0, 4.0, 6.0, 1997-01-21 15:30:00, 0.0, 0.0
2.0, 0.0, 2.0, 3.0, 1997-01-22 07:30:00, 2.0, 0.0
3.0, 0.0, 3.0, 4.0, 1997-01-22 15:30:00, 1.0, 0.0
0.0, 0.0, 0.0, 3.0, 1997-01-23 06:30:00, 0.0, 0.0
0.0, 0.0, 0.0, 3.0, 1997-01-24 06:50:00, 0.0, 0.0
0.0, 0.0, 0.0, 2.0, 1997-01-24 15:30:00, 0.0, 0.0
-4.0, 0.0, -4.0, 0.0, 1997-01-25 06:40:00, 0.0, 0.0
-2.0, 0.0, -5.0, 0.0, 1997-01-25 15:20:00, 0.0, 0.0
-5.0, 0.0, -7.0, -2.0, 1997-01-26 07:10:00, 0.0, 0.0
0.0, 0.0, -3.0, 0.0, 1997-01-26 15:15:00, 0.0, 0.0
1.0, 0.0, 0.0, 1.0, 1997-01-27 07:15:00, 0.0, 0.0
0.0, 1.0, 0.0, 2.0, 1997-01-27 15:50:00, None, 1.0
5.0, 0.0, 0.0, 5.0, 1997-01-28 07:20:00, 8.0, 0.0
6.0, 0.0, 5.0, 6.0, 1997-01-28 15:30:00, 0.0, 0.0
7.0, 0.0, 6.0, 7.0, 1997-01-29 07:20:00, 10.0, 0.0
8.0, 0.0, 7.0, 8.0, 1997-01-29 15:30:00, 2.0, 0.0
8.0, 0.0, 8.0, 10.0, 1997-01-30 06:40:00, 38.0, 0.0
8.0, 0.0, 8.0, 8.0, 1997-01-30 15:30:00, 10.0, 0.0
4.0, 0.0, 4.0, 4.0, 1997-01-31 07:20:00, 1.0, 0.0
8.0, 0.0, 4.0, 8.0, 1997-01-31 15:40:00, 0.0, 0.0
4.5, 0.0, 4.0, 10.0, 1997-02-01 07:50:00, 4.0, 0.0
7.0, 0.0, 3.0, 7.0, 1997-02-02 15:00:00, 2.0, 0.0
6.0, 0.0, 5.0, 6.0, 1997-02-03 07:30:00, 0.0, 0.0
8.0, 0.0, 6.0, 8.0, 1997-02-03 15:40:00, 0.0, 0.0
5.0, 0.0, 5.0, 6.0, 1997-02-04 07:15:00, 0.0, 0.0
9.0, 0.0, 4.0, 9.0, 1997-02-04 15:30:00, 0.0, 0.0
-2.0, 0.0, -2.0, 9.0, 1997-02-05 07:20:00, 0.0, 0.0
6.0, 0.0, -2.0, 8.0, 1997-02-05 16:40:00, 0.0, 0.0
4.0, 0.0, 4.0, 5.0, 1997-02-06 07:25:00, 1.0, 0.0
5.0, 0.0, 5.0, 6.0, 1997-02-06 15:45:00, 2.0, 0.0
4.0, 0.0, 4.0, 5.0, 1997-02-07 07:25:00, 0.0, 0.0
9.0, 0.0, 2.0, 9.0, 1997-02-07 15:15:00, 0.0, 0.0
3.0, 0.0, 1.0, 9.5, 1997-02-08 07:25:00, 0.0, 0.0
-1.0, 0.0, -1.0, 7.0, 1997-02-09 06:52:00, 0.0, 0.0
5.0, 0.0, -1.0, 6.0, 1997-02-09 16:10:00, 0.0, 0.0
4.0, 0.0, 1.0, 5.0, 1997-02-10 06:35:00, 6.0, 0.0
0.0, 0.0, -1.0, 0.0, 1997-02-10 07:25:00, 0.0, 0.0
5.0, 0.0, -1.0, 6.0, 1997-02-10 15:40:00, 0.0, 0.0
4.0, 0.0, 4.0, 5.0, 1997-02-11 15:30:00, 1.0, 0.0
4.0, 0.0, 4.0, 4.0, 1997-02-12 07:10:00, 6.0, 0.0
6.0, 0.0, -4.0, 6.0, 1997-02-12 15:40:00, 9.0, 0.0
5.0, 0.0, 4.0, 5.0, 1997-02-13 07:20:00, 4.0, 0.0
7.0, 0.0, 5.0, 7.0, 1997-02-13 15:30:00, 0.0, 0.0
5.0, 0.0, 5.0, 5.0, 1997-02-14 07:25:00, 11.0, 0.0
6.0, 0.0, 5.0, 6.0, 1997-02-14 15:30:00, 8.0, 0.0
5.0, 0.0, 4.0, 7.0, 1997-02-15 07:00:00, 11.0, 0.0
7.0, 0.0, 6.0, 7.0, 1997-02-15 07:26:00, 46.0, 0.0
10.0, 0.0, 8.0, 11.0, 1997-02-15 16:45:00, 4.0, 0.0
7.0, 0.0, 7.0, 10.0, 1997-02-16 07:30:00, 2.0, 0.0
8.0, 0.0, 7.0, 9.0, 1997-02-16 16:35:00, 13.0, 0.0
5.0, 0.0, 5.0, 6.0, 1997-02-17 07:20:00, 3.0, 0.0
9.0, 0.0, 5.0, 9.0, 1997-02-17 15:30:00, 1.0, 0.0
6.0, 0.0, 5.0, 6.0, 1997-02-18 07:15:00, 0.0, 0.0
6.0, 0.0, 5.0, 6.0, 1997-02-18 15:30:00, 5.0, 0.0
3.0, 0.0, 3.0, 5.0, 1997-02-19 07:30:00, 18.0, 0.0
5.0, 0.0, 3.0, 6.0, 1997-02-19 15:30:00, 3.0, 0.0
3.0, 0.0, 3.0, 4.0, 1997-02-20 07:30:00, 4.0, 0.0
4.0, 0.0, 4.0, 4.0, 1997-02-21 07:10:00, 2.0, 0.0
8.0, 0.0, 4.0, 8.0, 1997-02-21 15:30:00, 0.0, 0.0
0.0, 0.0, -0.5, 8.0, 1997-02-22 07:28:00, 0.0, 0.0
8.0, 0.0, -1.0, 8.0, 1997-02-22 15:30:00, 0.0, 0.0
0.0, 0.0, 0.0, 8.0, 1997-02-23 06:46:00, 0.0, 0.0
6.0, 0.0, 2.0, 6.0, 1997-02-23 16:45:00, 0.0, 0.0
0.0, 0.0, -1.0, 1.0, 1997-02-24 07:25:00, 0.0, 0.0
6.0, 0.0, 4.0, 6.0, 1997-02-24 15:30:00, 0.0, 0.0
3.0, 0.0, 3.0, 5.0, 1997-02-25 07:20:00, 0.0, 0.0
9.0, 0.0, 4.0, 9.0, 1997-02-25 15:30:00, 0.0, 0.0
4.0, 0.0, 4.0, 5.0, 1997-02-26 07:15:00, 0.0, 0.0
6.0, 0.0, 5.0, 6.0, 1997-02-26 15:30:00, 0.0, 0.0
1.0, 0.0, 1.0, 3.0, 1997-02-27 07:25:00, 0.0, 0.0
7.0, 0.0, 7.0, 8.0, 1997-02-27 15:30:00, 0.0, 0.0
3.0, 0.0, 1.0, 3.0, 1997-02-28 07:30:00, 0.0, 0.0
6.0, 0.0, 3.0, 6.0, 1997-02-28 15:30:00, 3.0, 0.0
5.0, 0.0, 4.0, 5.0, 1997-03-01 07:28:00, 9.0, 0.0
6.0, None, 4.0, 6.0, 1997-03-01 15:15:00, 8.0, None
4.0, 0.0, 4.0, 6.0, 1997-03-02 07:04:00, 4.0, 0.0
5.0, 0.0, 4.0, 5.0, 1997-03-02 16:30:00, 1.0, 0.0
-1.0, 0.0, -1.0, 1.0, 1997-03-03 07:25:00, 0.0, 0.0
6.0, 0.0, 0.0, 6.0, 1997-03-03 15:30:00, 0.0, 0.0
-2.0, 0.0, -2.0, 0.0, 1997-03-04 07:25:00, 0.0, 0.0
5.0, 0.0, 0.0, 5.0, 1997-03-04 15:30:00, 0.0, 0.0
3.0, 0.0, 3.0, 3.0, 1997-03-05 07:25:00, 0.0, 0.0
6.0, 0.0, 3.0, 6.0, 1997-03-05 15:30:00, 0.0, 0.0
5.0, 0.0, 4.0, 5.0, 1997-03-06 07:20:00, 3.0, 0.0
7.0, 0.0, 5.0, 7.0, 1997-03-06 15:35:00, 3.0, 0.0
3.0, 0.0, 3.0, 3.0, 1997-03-07 07:15:00, 8.0, 0.0
6.0, 0.0, 3.0, 7.0, 1997-03-07 15:20:00, 3.0, 0.0
0.5, 0.0, 0.5, 11.0, 1997-03-08 07:15:00, 5.0, 0.0
5.0, 1.0, 1.0, 5.0, 1997-03-08 15:10:00, 1.0, 0.0
5.5, 0.0, 4.0, 11.0, 1997-03-09 07:30:00, 51.0, 0.0
6.0, 0.0, 5.0, 7.0, 1997-03-09 16:50:00, 6.0, 0.0
2.0, 0.0, 2.0, 5.0, 1997-03-10 06:40:00, 4.0, 0.0
6.5, 0.0, 1.0, 8.0, 1997-03-10 15:08:00, 1.0, 0.0
3.0, 0.0, 2.0, 7.0, 1997-03-11 07:10:00, 2.0, 0.0
5.0, 0.0, 3.0, 7.0, 1997-03-11 15:30:00, 1.0, 0.0
-1.0, 0.0, -1.0, 5.0, 1997-03-12 07:18:00, 0.0, 0.0
6.0, 0.0, -1.0, 6.5, 1997-03-12 15:37:00, 4.0, 0.0
1.0, 0.0, 1.0, 6.0, 1997-03-13 07:18:00, 0.0, 0.0
7.0, 0.0, 1.0, 7.5, 1997-03-13 15:05:00, 0.0, 0.0
-3.0, 0.0, -3.0, 7.0, 1997-03-14 07:19:00, 0.0, 0.0
7.0, 0.0, -3.0, 7.0, 1997-03-14 15:36:00, 0.0, 0.0
-1.0, 0.0, -1.5, 8.5, 1997-03-15 07:15:00, 0.0, 0.0
7.0, 0.0, 2.0, 8.0, 1997-03-15 15:25:00, 0.0, 0.0
0.5, 0.0, -1.0, 8.0, 1997-03-16 07:16:00, 0.0, 0.0
7.0, 0.0, -1.0, 7.0, 1997-03-16 15:50:00, 0.0, 0.0
5.0, 0.0, 3.0, 7.0, 1997-03-17 07:15:00, 0.0, 0.0
7.0, 0.0, 5.0, 7.0, 1997-03-17 16:00:00, 12.0, 0.0
7.5, 0.0, 6.0, 8.0, 1997-03-18 07:21:00, 12.0, 0.0
12.0, 0.0, 7.0, 13.0, 1997-03-18 15:10:00, 1.0, 0.0
7.0, 0.0, 7.0, 12.0, 1997-03-19 07:12:00, 3.0, 0.0
13.0, 0.0, 6.5, 13.0, 1997-03-19 15:20:00, 1.0, 0.0
2.0, 0.0, 1.0, 13.0, 1997-03-20 07:17:00, 5.0, 0.0
8.0, 0.0, 2.0, 10.0, 1997-03-20 15:51:00, 1.0, 0.0
5.0, 0.0, 4.0, 8.0, 1997-03-21 07:12:00, 3.0, 0.0
8.5, 0.0, 5.0, 9.5, 1997-03-21 15:55:00, 16.0, 0.0
3.0, 0.0, 3.0, 7.0, 1997-03-23 06:15:00, 3.0, 0.0
5.5, 0.0, 4.0, 8.0, 1997-03-24 07:16:00, 10.0, 0.0
8.0, 0.0, 5.5, 8.0, 1997-03-24 15:40:00, 1.0, 0.0
8.0, 0.0, 7.0, 8.0, 1997-03-25 07:18:00, 11.0, 0.0
12.0, 0.0, 7.0, 12.0, 1997-03-25 15:40:00, 6.0, 0.0
5.0, 0.0, 5.0, 12.0, 1997-03-26 07:20:00, 3.0, 0.0
8.0, 0.0, 5.0, 10.0, 1997-03-26 15:35:00, 0.0, 0.0
3.0, 0.0, 0.0, 8.0, 1997-03-27 06:30:00, 3.0, 0.0
3.0, 0.0, 3.0, 6.0, 1997-03-27 15:55:00, 11.0, 0.0
3.0, 0.0, 1.0, 4.0, 1997-03-28 06:30:00, 4.0, 0.0
5.0, 0.0, 3.0, 6.0, 1997-03-28 16:50:00, 3.0, 0.0
5.0, 0.0, 2.0, 7.0, 1997-03-29 07:20:00, 45.0, 0.0
5.0, None, 5.0, 5.0, 1997-03-29 16:55:00, 27.0, None
2.0, 0.0, 0.0, 5.0, 1997-03-30 07:20:00, 25.0, 0.0
5.0, 0.0, 2.0, 7.0, 1997-03-30 16:15:00, 17.0, 0.0
2.0, 0.0, 2.0, 10.0, 1997-03-31 06:35:00, 5.0, 0.0
10.0, 0.0, 2.0, 10.0, 1997-03-31 16:30:00, 7.0, 0.0
8.0, 0.0, 8.0, 11.0, 1997-11-01 06:20:00, 8.0, 0.0
12.0, 0.0, 8.0, 12.0, 1997-11-01 15:30:00, 0.0, 0.0
8.0, 0.0, 8.0, 12.0, 1997-11-02 07:00:00, 32.0, 0.0
12.0, 0.0, 8.0, 12.0, 1997-11-02 15:20:00, 45.0, 0.0
8.0, 0.0, 8.0, 9.0, 1997-11-03 07:15:00, 55.0, 0.0
12.0, 0.0, 9.0, 12.0, 1997-11-03 15:30:00, 0.0, 0.0
8.0, 0.0, 8.0, 8.0, 1997-11-04 07:15:00, 0.0, 0.0
10.0, 0.0, 10.0, 11.0, 1997-11-04 15:55:00, 0.0, 0.0
10.0, 0.0, 10.0, 10.0, 1997-11-05 07:45:00, None, 0.0
8.0, 0.0, 8.0, 10.0, 1997-11-05 15:50:00, 2.0, 0.0
6.0, 0.0, 6.0, 6.0, 1997-11-06 07:25:00, 2.0, 0.0
9.0, 0.0, 6.0, 9.0, 1997-11-06 15:45:00, 0.0, 0.0
5.0, 0.0, 4.0, 7.0, 1997-11-07 06:55:00, 0.0, 0.0
7.0, 0.0, 7.0, 10.0, 1997-11-07 16:40:00, 0.0, 0.0
5.0, 0.0, 5.0, 6.0, 1997-11-08 06:30:00, 0.0, 0.0
7.0, 0.0, 6.0, 8.0, 1997-11-08 16:00:00, 0.0, 0.0
6.0, 0.0, 6.0, 8.0, 1997-11-09 06:25:00, 0.0, 0.0
7.0, 0.0, 6.0, 8.0, 1997-11-09 15:35:00, 0.0, 0.0
1.0, 0.0, 1.0, 5.0, 1997-11-10 07:20:00, 0.0, 0.0
13.0, 0.0, 0.0, 13.0, 1997-11-10 15:20:00, None, 0.0
4.0, 0.0, 4.0, 6.0, 1997-11-11 06:30:00, 0.0, 0.0
6.0, 0.0, 4.0, 8.0, 1997-11-11 16:00:00, 0.0, 0.0
0.0, 0.0, -1.0, 3.0, 1997-11-12 07:15:00, 0.0, 0.0
9.0, 0.0, 0.0, 9.0, 1997-11-12 16:05:00, 0.0, 0.0
10.0, 0.0, 0.0, 11.0, 1997-11-13 15:40:00, 0.0, 0.0
4.0, 0.0, 2.0, 4.0, 1997-11-14 07:05:00, 0.0, 0.0
10.0, 0.0, 4.0, 10.0, 1997-11-14 15:30:00, 0.0, 0.0
0.0, 0.0, 0.0, 13.5, 1997-11-15 07:10:00, 0.0, 0.0
10.0, 0.0, 0.0, 11.0, 1997-11-15 15:50:00, 0.0, 0.0
6.5, 0.0, 1.0, 9.0, 1997-11-16 07:00:00, 0.0, 0.0
10.0, 0.0, 1.0, 10.0, 1997-11-16 15:50:00, 0.0, 0.0
6.0, 0.0, 6.0, 8.0, 1997-11-17 07:20:00, 1.0, 0.0
6.0, 0.0, 6.0, 10.0, 1997-11-17 15:30:00, 4.0, 0.0
7.0, 0.0, 5.0, 7.0, 1997-11-18 07:05:00, 4.0, 0.0
10.0, 0.0, 5.0, 10.0, 1997-11-18 15:45:00, 0.0, 0.0
1.0, 5.0, 1.0, 8.0, 1997-11-19 07:45:00, 0.0, 5.0
10.0, 0.0, 2.0, 10.0, 1997-11-19 15:30:00, 0.0, 0.0
5.0, 0.0, 2.0, 5.0, 1997-11-20 07:05:00, 6.0, 0.0
8.0, 0.0, 5.0, 8.0, 1997-11-20 15:35:00, 8.0, 0.0
5.0, 0.0, 5.0, 8.0, 1997-11-21 06:35:00, 1.0, 0.0
8.0, 0.0, 5.0, 8.0, 1997-11-21 15:35:00, 0.0, 0.0
6.5, 0.0, 5.0, 7.5, 1997-11-22 07:16:00, 1.0, 0.0
6.0, 0.0, 5.0, 7.0, 1997-11-22 15:50:00, 6.0, 0.0
8.5, 0.0, 5.5, 8.5, 1997-11-23 07:28:00, 9.0, 0.0
9.0, 0.0, 8.0, 9.0, 1997-11-23 16:00:00, 25.0, 0.0
4.0, 0.0, 4.0, 5.0, 1997-11-24 07:10:00, 11.0, 0.0
4.0, 0.0, 4.0, 6.0, 1997-11-24 16:00:00, 0.0, 0.0
4.0, 0.0, 4.0, 5.0, 1997-11-25 07:05:00, 0.0, 0.0
5.0, 0.0, 3.0, 5.0, 1997-11-25 15:30:00, 0.0, 0.0
6.0, 0.0, 6.0, 6.0, 1997-11-26 07:10:00, 6.0, 0.0
7.0, 0.0, 6.0, 7.0, 1997-11-26 15:50:00, 0.0, 0.0
7.0, 0.0, 6.0, 7.0, 1997-11-27 07:30:00, 26.0, 0.0
7.0, 0.0, 6.0, 7.0, 1997-11-27 15:30:00, 4.0, 0.0
5.0, 0.0, 5.0, 6.0, 1997-11-28 07:15:00, 14.0, 0.0
7.0, 0.0, 5.0, 7.0, 1997-11-28 15:30:00, 3.0, 0.0
5.0, 0.0, 3.0, 7.5, 1997-11-29 06:18:00, 5.0, 0.0
5.5, 0.0, 5.0, 6.5, 1997-11-29 16:00:00, 3.0, 0.0
4.5, 0.0, 4.0, 5.5, 1997-11-30 07:25:00, 9.0, 0.0
6.0, 0.0, 3.0, 7.0, 1997-11-30 16:20:00, 1.0, 0.0
5.0, 0.0, 5.0, 5.0, 1997-12-01 07:30:00, 2.0, 0.0
8.0, 0.0, 4.0, 8.0, 1997-12-01 15:30:00, 0.0, 0.0
0.0, 0.0, 0.0, 2.0, 1997-12-02 07:15:00, 0.0, 0.0
7.0, 0.0, 0.0, 7.0, 1997-12-02 15:35:00, 0.0, 0.0
7.0, 0.0, 7.0, 7.0, 1997-12-03 07:15:00, 0.0, 0.0
6.0, 0.0, 6.0, 8.0, 1997-12-03 15:30:00, 0.0, 0.0
5.0, 0.0, 5.0, 6.0, 1997-12-04 07:20:00, 7.0, 0.0
7.0, 0.0, 5.0, 7.0, 1997-12-04 15:30:00, 0.0, 0.0
1.0, 0.0, 1.0, 5.0, 1997-12-05 07:15:00, 0.0, 0.0
7.0, 0.0, 1.0, 8.0, 1997-12-05 16:00:00, 0.0, 0.0
0.0, 0.0, -0.5, 8.0, 1997-12-06 07:05:00, 0.0, 0.0
6.5, 0.0, 0.0, 7.0, 1997-12-06 15:40:00, 0.0, 0.0
6.0, 0.0, 4.0, 6.5, 1997-12-07 06:50:00, 0.0, 0.0
5.5, 0.0, 5.5, 7.0, 1997-12-07 17:30:00, 3.0, 0.0
4.0, 0.0, 4.0, 5.0, 1997-12-08 07:30:00, 16.0, 0.0
5.0, 0.0, 4.0, 5.0, 1997-12-08 15:32:00, 4.0, 0.0
4.0, 0.0, -1.0, 4.0, 1997-12-09 07:10:00, 0.0, 0.0
4.0, 0.0, 3.0, 6.0, 1997-12-09 15:30:00, 16.0, 0.0
6.0, 0.0, 4.0, 6.0, 1997-12-10 07:15:00, 0.0, 0.0
7.0, 0.0, 6.0, 7.0, 1997-12-10 15:30:00, 7.0, 0.0
8.0, 0.0, 8.0, 8.0, 1997-12-11 07:15:00, 30.0, 0.0
8.0, 0.0, 8.0, 8.0, 1997-12-11 15:30:00, 8.0, 0.0
