station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, HEIGHT_OF_SNOW
3.0, None, None, None, -7.0, None, 5.0, 1979-12-20 16:00:00, 2.0
1.0, None, None, None, 0.0, None, 4.0, 1979-12-21 08:00:00, 2.0
4.0, None, None, None, 0.0, None, 6.0, 1979-12-21 16:00:00, 2.0
0.0, None, None, None, 0.0, None, 6.0, 1979-12-22 07:30:00, 0.0
1.0, None, None, None, 0.0, None, 4.0, 1979-12-22 16:00:00, 0.0
-3.0, None, None, None, -3.5, None, 4.0, 1979-12-23 07:30:00, 0.0
-1.0, None, None, None, -4.0, None, 1.0, 1979-12-23 16:00:00, 0.0
-1.0, None, None, 1.0, -3.0, None, 2.0, 1979-12-24 07:45:00, 0.0
0.0, None, None, 2.0, -2.0, None, 0.0, 1979-12-24 16:00:00, 2.0
-1.0, None, None, None, -4.0, None, 3.0, 1979-12-25 08:00:00, 0.0
2.0, None, None, None, -1.0, None, 4.0, 1979-12-25 16:00:00, 0.0
0.0, None, None, None, -2.0, None, 3.0, 1979-12-26 08:00:00, 2.0
1.0, None, None, None, -1.0, None, 3.0, 1979-12-26 16:00:00, 2.0
0.0, None, None, None, 0.0, None, 3.0, 1979-12-27 07:45:00, 0.0
1.0, None, None, None, 0.0, None, 1.0, 1979-12-27 16:00:00, 0.0
0.0, None, None, None, -1.0, None, 1.0, 1979-12-28 07:45:00, 0.0
-1.0, None, None, None, -1.0, None, 0.0, 1979-12-28 16:00:00, 0.0
-2.0, None, None, None, -2.0, None, 1.5, 1979-12-29 06:30:00, 0.0
0.0, None, None, None, -2.0, None, 0.5, 1979-12-29 16:00:00, 0.0
-1.5, None, None, None, -1.5, None, 0.0, 1979-12-30 07:00:00, 0.0
0.0, None, None, None, -1.5, None, 0.5, 1979-12-30 16:00:00, 0.0
-2.0, None, None, None, -2.5, None, 0.0, 1979-12-31 07:30:00, 0.0
1.0, None, None, None, -2.0, None, 1.0, 1979-12-31 16:00:00, 0.0
-2.0, None, None, None, -2.5, None, 1.0, 1980-01-01 07:00:00, 0.0
2.0, None, None, 2.0, -2.0, None, 2.0, 1980-01-01 16:00:00, 2.0
-1.0, None, None, None, -1.0, None, 2.0, 1980-01-02 07:45:00, 0.0
1.0, None, None, None, -1.0, None, 2.0, 1980-01-02 16:00:00, 0.0
-5.0, None, None, 3.0, -5.0, None, 1.0, 1980-01-03 08:00:00, 3.0
0.0, None, None, 3.0, -6.0, None, 2.0, 1980-01-03 16:00:00, 4.0
-5.0, None, None, None, -6.0, None, 0.0, 1980-01-04 07:45:00, 2.0
-2.0, None, None, None, -6.0, None, -2.0, 1980-01-04 16:00:00, 2.0
-2.0, None, None, 6.0, -5.0, None, -1.5, 1980-01-05 08:00:00, 8.0
-4.0, None, None, 1.0, -6.0, None, -2.0, 1980-01-05 16:00:00, 9.0
-17.0, None, None, None, -19.0, None, -4.0, 1980-01-06 07:00:00, 8.0
-13.0, None, None, None, -17.0, None, -13.0, 1980-01-06 16:00:00, 8.0
-15.0, None, None, None, -19.0, None, -12.0, 1980-01-07 07:30:00, 8.0
-13.0, None, None, None, -16.0, None, -12.0, 1980-01-07 16:00:00, 8.0
-18.0, None, None, None, -18.0, None, -12.0, 1980-01-08 07:30:00, 7.0
-16.0, None, None, None, -18.0, None, -15.0, 1980-01-08 16:00:00, 7.0
-20.0, None, None, None, -20.0, None, -15.0, 1980-01-09 07:30:00, 7.0
-16.0, None, None, None, -20.0, None, -16.0, 1980-01-09 16:00:00, 7.0
-16.0, None, None, 2.0, -17.0, None, -14.0, 1980-01-10 07:30:00, 8.0
-7.0, None, None, 1.0, -16.0, None, -7.0, 1980-01-10 16:00:00, 8.0
-11.0, None, None, 18.0, -17.0, None, -7.0, 1980-01-11 07:30:00, 28.0
-6.0, None, None, 1.0, -11.0, None, -6.0, 1980-01-11 16:00:00, 29.0
-6.0, None, None, 12.0, -7.0, None, -5.0, 1980-01-12 06:00:00, 38.0
5.0, None, None, None, -6.0, None, 5.0, 1980-01-12 16:00:00, 38.0
-2.0, None, None, None, -3.0, None, 5.0, 1980-01-13 06:00:00, 30.0
-1.0, None, None, 7.0, -3.0, None, -1.0, 1980-01-13 16:00:00, 32.0
-1.0, None, None, 1.0, -2.0, None, -1.0, 1980-01-14 07:45:00, 32.0
-1.0, None, None, 10.0, -2.0, None, -1.0, 1980-01-14 16:00:00, 38.0
-3.0, None, None, 7.0, -5.0, None, 1.0, 1980-01-15 08:00:00, 45.0
-2.0, None, None, None, -3.0, None, 3.0, 1980-01-15 16:00:00, 43.0
-4.0, None, None, None, -6.0, None, 2.0, 1980-01-16 07:45:00, 41.0
0.0, None, None, 1.0, -4.0, None, 0.0, 1980-01-16 16:00:00, 42.0
0.0, None, None, 10.0, -1.0, None, 0.0, 1980-01-17 07:45:00, 50.0
1.0, None, None, None, -1.0, None, 3.0, 1980-01-17 16:00:00, 50.0
-13.0, None, None, None, -13.0, None, 1.0, 1980-01-18 08:00:00, 48.0
6.0, None, None, None, -13.0, None, 6.0, 1980-01-18 16:00:00, 48.0
-19.0, None, None, None, -19.0, None, 6.0, 1980-01-19 06:30:00, 48.0
-7.0, None, None, None, -19.0, None, -6.0, 1980-01-19 16:00:00, 42.0
-15.0, None, None, None, -15.0, None, -6.0, 1980-01-20 06:30:00, 42.0
-7.0, None, None, None, -15.0, None, -6.0, 1980-01-20 16:00:00, 42.0
-21.0, None, None, None, -21.0, None, -5.0, 1980-01-21 07:30:00, 42.0
-6.0, None, None, None, -21.0, None, -5.0, 1980-01-21 16:00:00, 42.0
-13.0, None, None, None, -17.0, None, -6.0, 1980-01-22 08:00:00, 42.0
-5.0, None, None, None, -13.0, None, -3.5, 1980-01-22 16:00:00, 42.0
-8.0, None, None, None, -13.0, None, -4.0, 1980-01-23 08:00:00, 42.0
-1.0, None, None, None, -13.0, None, 0.0, 1980-01-23 16:00:00, 42.0
-4.0, None, None, None, -13.0, None, 0.0, 1980-01-24 07:45:00, 42.0
2.0, None, None, None, -4.0, None, 4.0, 1980-01-24 16:30:00, 42.0
-8.0, None, None, None, -9.0, None, 2.0, 1980-01-25 08:00:00, 42.0
-8.0, None, None, None, -10.0, None, 2.0, 1980-01-25 16:00:00, 42.0
-18.0, None, None, None, -20.0, None, -8.0, 1980-01-26 06:30:00, 40.0
-12.0, None, None, None, -22.0, None, -10.0, 1980-01-26 16:00:00, 40.0
-26.0, None, None, None, -27.0, None, -9.0, 1980-01-27 06:30:00, 40.0
-11.0, None, None, None, -28.0, None, -11.0, 1980-01-27 16:00:00, 40.0
-26.0, None, None, None, -27.0, None, -11.0, 1980-01-28 07:30:00, 40.0
-12.0, None, None, None, -28.0, None, -11.0, 1980-01-28 16:00:00, 40.0
-28.0, None, None, None, -28.0, None, -12.0, 1980-01-29 07:45:00, 40.0
-12.0, None, None, None, -28.0, None, -11.0, 1980-01-29 16:00:00, 40.0
-25.0, None, None, None, -25.0, None, -12.0, 1980-01-30 07:45:00, 38.0
-10.0, None, None, None, -26.0, None, -9.0, 1980-01-30 16:00:00, 38.0
-18.0, None, None, None, -21.0, None, -10.0, 1980-01-31 07:45:00, 38.0
-6.0, None, None, None, -20.0, None, -5.0, 1980-01-31 16:00:00, 38.0
-10.0, None, None, 2.0, -10.0, None, -5.0, 1980-02-01 08:00:00, 39.0
-5.0, None, None, 2.0, -10.0, None, -3.0, 1980-02-01 16:00:00, 40.0
-3.0, None, None, None, -5.0, None, -3.0, 1980-02-02 06:30:00, 40.0
-1.0, None, None, None, -6.0, None, -1.0, 1980-02-02 16:00:00, 40.0
0.5, None, None, None, -3.0, None, 0.5, 1980-02-03 06:30:00, 36.0
5.0, None, None, None, 0.0, None, 7.0, 1980-02-03 16:00:00, 30.0
-2.0, None, None, None, -2.0, None, 5.0, 1980-02-04 07:45:00, 30.0
5.0, None, None, None, -2.0, None, 6.0, 1980-02-04 16:00:00, 28.0
-6.0, None, None, None, -6.0, None, 6.0, 1980-02-05 08:00:00, 28.0
-1.0, None, None, None, -7.0, None, -1.0, 1980-02-05 16:00:00, 28.0
-4.0, None, None, 4.0, -4.0, None, 0.0, 1980-02-06 07:30:00, 29.0
0.0, None, None, None, -4.0, None, 1.0, 1980-02-06 16:00:00, 29.0
-2.0, None, None, None, -2.0, None, 0.0, 1980-02-07 08:00:00, 29.0
1.0, None, None, None, -2.0, None, 2.0, 1980-02-07 16:00:00, 29.0
-1.0, None, None, None, -3.0, None, 2.0, 1980-02-08 07:45:00, 28.0
1.0, None, None, None, -2.0, None, 1.0, 1980-02-08 16:00:00, 28.0
-2.0, None, None, None, -2.0, None, 2.0, 1980-02-09 06:30:00, 26.0
1.0, None, None, None, -2.0, None, 2.0, 1980-02-09 16:00:00, 25.0
-1.5, None, None, None, -1.5, None, 2.0, 1980-02-10 06:00:00, 25.0
1.0, None, None, None, -2.0, None, 1.0, 1980-02-10 16:00:00, 25.0
-3.0, None, None, None, -3.0, None, 2.0, 1980-02-11 07:45:00, 25.0
-0.5, None, None, None, -3.0, None, -0.5, 1980-02-11 16:00:00, 25.0
-3.0, None, None, 1.0, -3.0, None, 0.0, 1980-02-12 07:30:00, 25.0
-1.0, None, None, 3.0, -4.0, None, -0.5, 1980-02-12 16:00:00, 29.0
-7.0, None, None, None, -7.0, None, -1.0, 1980-02-13 08:00:00, 29.0
-4.0, None, None, None, -8.0, None, -4.0, 1980-02-13 16:00:00, 29.0
-15.0, None, None, None, -16.0, None, -4.0, 1980-02-14 07:00:00, 29.0
-12.0, None, None, None, -15.0, None, -11.5, 1980-02-14 16:00:00, 29.0
-14.0, None, None, 2.0, -15.0, None, -12.0, 1980-02-15 07:30:00, 31.0
-8.0, None, None, 4.0, -14.0, None, -8.0, 1980-02-15 16:00:00, 33.0
-9.0, None, None, None, -10.0, None, -8.0, 1980-02-16 06:00:00, 33.0
-4.0, None, None, None, -10.0, None, -3.0, 1980-02-16 16:00:00, 33.0
-5.0, None, None, None, -6.0, None, -4.0, 1980-02-17 06:00:00, 33.0
-2.0, None, None, 1.0, -6.0, None, -2.0, 1980-02-17 16:00:00, 34.0
-3.0, None, None, 3.0, -4.0, None, -2.0, 1980-02-18 07:45:00, 33.0
3.0, None, None, None, -3.0, None, 4.0, 1980-02-18 16:00:00, 33.0
1.0, None, None, None, 0.0, None, 3.0, 1980-02-19 08:00:00, 31.0
5.0, None, None, None, 1.0, None, 7.0, 1980-02-19 16:00:00, 29.0
0.0, None, None, None, 0.0, None, 5.0, 1980-02-20 07:30:00, 29.0
4.0, None, None, None, -1.0, None, 4.0, 1980-02-20 16:00:00, 28.0
-3.0, None, None, None, -3.0, None, 4.0, 1980-02-21 07:30:00, 28.0
4.5, None, None, None, -3.0, None, 4.5, 1980-02-21 16:00:00, 28.0
-6.0, None, None, None, -6.0, None, 6.0, 1980-02-22 07:30:00, 28.0
4.0, None, None, None, -6.0, None, 7.0, 1980-02-22 16:00:00, 27.0
-10.0, None, None, None, -10.0, None, 7.0, 1980-02-23 06:00:00, 25.0
6.0, None, None, None, -11.0, None, 6.0, 1980-02-23 16:00:00, 25.0
-12.0, None, None, None, -12.0, None, 6.0, 1980-02-24 06:00:00, 25.0
5.0, None, None, None, -12.0, None, 6.0, 1980-02-24 16:00:00, 25.0
-1.0, None, None, None, -1.0, None, 6.0, 1980-02-25 08:00:00, 25.0
4.0, None, None, None, -1.0, None, 5.0, 1980-02-25 16:00:00, 25.0
0.0, None, None, None, 0.0, None, 6.0, 1980-02-26 07:45:00, 22.0
4.0, None, None, None, -7.0, None, 6.0, 1980-02-26 16:00:00, 22.0
1.0, None, None, None, 1.0, None, 4.0, 1980-02-27 07:45:00, 20.0
8.0, None, None, None, 1.0, None, 10.0, 1980-02-27 16:00:00, 20.0
1.0, None, None, None, 0.0, None, 8.0, 1980-02-28 07:45:00, 18.0
5.0, None, None, None, 2.0, None, 6.0, 1980-02-28 16:00:00, 16.0
0.0, None, None, None, -3.0, None, 5.0, 1980-02-29 07:45:00, 16.0
9.0, None, None, None, 0.0, None, 9.0, 1980-02-29 16:00:00, 16.0
-3.0, None, None, None, -3.0, None, 9.0, 1980-03-01 06:00:00, 14.0
10.0, None, None, None, -5.0, None, 11.0, 1980-03-01 16:00:00, 13.0
-3.0, None, None, None, -3.0, None, 10.0, 1980-03-02 06:00:00, 12.0
5.0, None, None, None, -3.0, None, 6.0, 1980-03-02 16:00:00, 10.0
-1.0, None, None, None, -1.0, None, 6.0, 1980-03-03 06:00:00, 12.0
-6.0, None, None, 6.0, -6.0, None, 5.0, 1980-03-03 16:00:00, 16.0
-10.0, None, None, None, -12.0, None, -5.0, 1980-03-04 06:00:00, 16.0
-5.0, None, None, None, -13.0, None, -4.5, 1980-03-04 16:00:00, 16.0
-16.0, None, None, None, -16.0, None, -5.0, 1980-03-05 07:30:00, 16.0
-1.5, None, None, None, -17.0, None, -1.0, 1980-03-05 16:00:00, 16.0
-18.0, None, None, None, -18.0, None, -1.0, 1980-03-06 07:30:00, 16.0
0.0, None, None, None, -19.0, None, 1.0, 1980-03-06 16:00:00, 16.0
-11.0, None, None, None, -20.0, None, 1.0, 1980-03-07 07:30:00, 16.0
1.5, None, None, None, -11.0, None, 4.0, 1980-03-07 16:00:00, 16.0
-3.0, None, None, None, -6.0, None, 5.0, 1980-03-08 06:00:00, 10.0
6.0, None, None, None, -5.0, None, 7.0, 1980-03-08 16:00:00, 10.0
-2.0, None, None, None, -2.0, None, 6.0, 1980-03-09 06:00:00, 8.0
5.0, None, None, None, -2.0, None, 5.0, 1980-03-09 16:00:00, 8.0
2.0, None, None, None, 1.0, None, 5.0, 1980-03-10 08:00:00, 7.0
5.0, None, None, None, 1.0, None, 6.0, 1980-03-10 16:00:00, 7.0
1.0, None, None, None, 0.0, None, 6.0, 1980-03-11 08:00:00, 7.0
1.1, None, None, None, 0.0, None, 6.0, 1980-03-11 16:00:00, 7.0
-5.0, None, None, 2.0, -5.0, None, 2.0, 1980-03-12 08:00:00, 9.0
2.0, None, None, None, -5.0, None, 4.0, 1980-03-12 16:00:00, 9.0
-2.0, None, None, 14.0, -2.0, None, 3.0, 1980-03-13 07:30:00, 25.0
2.0, None, None, None, -2.5, None, 5.0, 1980-03-13 16:00:00, 25.0
-1.0, None, None, 4.0, -2.0, None, 3.0, 1980-03-14 07:30:00, 23.0
5.0, None, None, None, -1.0, None, 6.0, 1980-03-14 16:00:00, 23.0
-5.0, None, None, None, -6.0, None, 5.0, 1980-03-15 06:00:00, 18.0
2.0, None, None, None, -7.0, None, 4.0, 1980-03-15 16:00:00, 15.0
-9.0, None, None, None, -9.0, None, 3.0, 1980-03-16 06:00:00, 12.0
4.0, None, None, None, 0.0, None, 5.0, 1980-03-16 16:00:00, 10.0
-1.0, None, None, None, -1.0, None, 4.0, 1980-03-17 07:30:00, 10.0
1.5, None, None, None, -1.0, None, 2.0, 1980-03-17 16:00:00, 10.0
0.0, None, None, None, -1.0, None, 1.5, 1980-03-18 08:00:00, 10.0
5.0, None, None, None, -1.0, None, 7.0, 1980-03-18 16:00:00, 10.0
0.0, None, None, None, -8.0, None, 5.0, 1980-03-19 08:00:00, 8.0
8.0, None, None, None, 0.0, None, 9.0, 1980-03-19 16:00:00, 8.0
-2.0, None, None, None, -4.0, None, 8.0, 1980-03-20 07:30:00, 7.0
7.5, None, None, None, -2.0, None, 8.0, 1980-03-20 16:00:00, 7.0
-5.0, None, None, None, -5.0, None, 9.0, 1980-03-21 07:30:00, 6.0
13.0, None, None, None, -5.5, None, 13.0, 1980-03-21 16:00:00, 5.0
-5.0, None, None, None, -6.0, None, 13.0, 1980-03-22 06:00:00, 5.0
12.0, None, None, None, -5.0, None, 12.0, 1980-03-22 16:00:00, 0.0
1.0, None, None, None, -5.0, None, 12.0, 1980-03-23 06:00:00, 0.0
2.0, None, None, None, 0.0, None, 3.0, 1980-03-23 16:00:00, 0.0
-3.0, None, None, None, -3.0, None, 2.0, 1980-03-24 07:30:00, 0.0
8.0, None, None, None, -3.0, None, 9.0, 1980-03-24 16:00:00, 0.0
-5.0, None, None, None, -5.0, None, 9.0, 1980-03-25 07:30:00, 0.0
7.0, None, None, None, -5.0, None, 8.0, 1980-03-25 16:00:00, 0.0
-2.0, None, None, None, -3.0, None, 7.0, 1980-03-26 07:30:00, 0.0
6.0, None, None, None, -3.0, None, 7.0, 1980-03-26 16:00:00, 0.0
-1.0, None, None, None, -3.0, None, 7.0, 1980-03-27 07:45:00, 0.0
7.0, None, None, None, -2.0, None, 9.0, 1980-03-27 16:00:00, 0.0
-2.0, None, None, None, -10.0, None, 7.0, 1980-03-28 07:30:00, 0.0
5.0, None, None, None, -3.0, None, 8.0, 1980-03-28 16:00:00, 0.0
3.0, None, None, None, -2.0, None, 8.0, 1980-03-29 06:00:00, 0.0
1.0, None, None, None, 1.0, None, 7.0, 1980-03-29 16:00:00, 0.0
-3.0, None, None, 5.0, -3.0, None, 2.0, 1980-03-30 06:00:00, 5.0
-5.0, None, None, None, -5.0, None, 9.0, 1980-03-31 08:00:00, 0.0
-5.0, None, None, None, -9.0, None, 10.0, 1980-04-01 08:00:00, 0.0
-3.0, None, None, None, -6.0, None, 9.0, 1980-04-02 07:30:00, 0.0
-2.0, None, None, None, -6.0, None, 12.0, 1980-04-03 08:00:00, 0.0
-2.0, None, None, None, -6.0, None, 3.0, 1980-04-05 08:00:00, 0.0
2.0, None, None, None, -2.0, None, 6.0, 1980-04-08 08:00:00, 0.0
2.0, None, None, None, -5.0, None, 16.0, 1980-04-09 07:30:00, 0.0
1.0, None, None, None, 0.0, None, 6.0, 1980-04-10 07:30:00, 0.0
-1.0, None, None, None, -2.0, None, 7.0, 1980-04-11 07:30:00, 0.0
2.0, None, None, None, -4.0, None, 20.0, 1980-04-14 07:30:00, 0.0
5.0, None, None, None, 1.0, None, 22.0, 1980-04-15 07:30:00, 0.0
1.0, None, None, None, -2.0, None, 12.0, 1980-04-16 07:45:00, 0.0
-1.0, None, None, None, -2.0, None, 20.0, 1980-04-17 07:30:00, 0.0
3.0, None, None, None, -10.0, None, 23.0, 1980-04-18 07:45:00, 0.0
5.0, None, None, None, 1.0, None, 24.0, 1980-04-21 07:30:00, 0.0
1.0, None, None, None, 0.5, None, 13.0, 1980-04-22 07:15:00, 0.0
4.0, None, None, None, 2.0, None, 23.0, 1980-04-23 07:15:00, 0.0
9.0, None, None, None, 4.0, None, 25.0, 1980-04-24 07:15:00, 0.0
6.0, None, None, None, 5.0, None, 12.0, 1980-04-25 07:15:00, 0.0
5.0, None, None, None, 4.0, None, 27.5, 1980-04-28 06:00:00, 0.0
0.0, None, None, None, 0.0, None, None, 1980-11-03 07:00:00, 0.0
6.0, None, None, None, 5.0, None, 12.0, 1980-11-04 07:30:00, 0.0
5.0, None, None, None, 4.0, None, 14.0, 1980-11-05 07:00:00, 0.0
11.0, None, None, None, 11.0, None, 16.0, 1980-11-05 16:00:00, 0.0
4.0, None, None, None, 3.0, None, 11.0, 1980-11-06 07:00:00, 0.0
6.0, None, None, None, 5.0, None, 8.0, 1980-11-07 07:00:00, 0.0
8.0, None, None, None, 6.0, None, 14.0, 1980-11-07 16:00:00, 0.0
1.0, None, None, None, 0.0, None, 10.0, 1980-11-10 07:00:00, 0.0
4.0, None, None, None, 1.0, None, 7.0, 1980-11-10 16:00:00, 0.0
-5.0, None, None, None, -7.0, None, 5.0, 1980-11-12 07:30:00, 0.0
1.0, None, None, None, -5.0, None, 3.0, 1980-11-12 16:00:00, 0.0
-3.0, None, None, None, -3.0, None, 2.0, 1980-11-13 07:30:00, 0.0
-4.5, None, None, None, -4.5, None, -4.0, 1980-11-14 07:30:00, 0.0
0.0, None, None, None, -4.0, None, 1.0, 1980-11-14 16:00:00, 0.0
-6.0, None, None, None, -9.0, None, 6.0, 1980-11-17 07:00:00, 0.0
0.0, None, None, None, -2.0, None, 4.0, 1980-11-17 15:30:00, 0.0
0.0, None, None, None, -1.0, None, 2.0, 1980-11-18 07:30:00, 0.0
3.0, None, None, None, -1.0, None, 5.0, 1980-11-19 07:30:00, 0.0
6.0, None, None, None, -4.0, None, 6.0, 1980-11-19 16:00:00, 0.0
-1.0, None, None, None, -3.0, None, 8.0, 1980-11-20 07:00:00, 0.0
4.0, None, None, None, 2.0, None, 8.0, 1980-11-20 16:00:00, 0.0
4.0, None, None, None, -1.0, None, 6.0, 1980-11-21 07:00:00, 0.0
2.0, None, None, None, -1.0, None, 5.0, 1980-11-21 16:00:00, 0.0
0.0, None, None, None, -5.0, None, 5.0, 1980-11-23 07:00:00, 0.0
-2.0, None, None, None, -2.0, None, 7.0, 1980-11-23 14:00:00, 0.0
-5.0, None, None, None, -8.0, None, -3.0, 1980-11-24 07:30:00, 0.0
-2.0, None, None, None, -5.0, None, 1.0, 1980-11-24 16:00:00, 0.0
-4.0, None, None, 2.0, -4.0, None, -1.0, 1980-11-25 06:00:00, 0.0
-1.0, None, 2.0, 2.0, -4.0, None, 0.0, 1980-11-25 16:00:00, 2.0
-2.0, None, None, None, -2.0, None, -1.0, 1980-11-26 06:00:00, 2.0
-2.0, None, None, None, -2.0, None, 0.0, 1980-11-26 16:00:00, 2.0
-1.0, None, None, None, -1.0, None, 0.0, 1980-11-27 06:00:00, 2.0
4.5, None, None, None, -2.0, None, 5.0, 1980-11-27 16:00:00, 0.0
-1.0, None, None, None, -2.0, None, 5.0, 1980-11-28 06:00:00, 0.0
4.0, None, None, None, 3.0, None, 6.0, 1980-11-28 16:00:00, 0.0
0.0, None, 7.0, 7.0, None, None, 2.0, 1980-11-29 06:00:00, 7.0
2.0, None, 13.0, 6.0, None, None, 3.0, 1980-11-29 16:00:00, 13.0
2.0, None, None, None, None, None, 2.0, 1980-11-30 06:00:00, 13.0
2.0, None, None, None, None, None, 2.0, 1980-11-30 16:00:00, 14.0
-2.0, None, None, None, None, None, 1.0, 1980-12-01 06:00:00, 4.0
-6.0, None, None, 2.0, None, None, -5.0, 1980-12-01 16:00:00, 6.0
-10.0, None, None, 2.0, None, None, -6.0, 1980-12-02 06:00:00, 14.0
-6.0, None, None, 4.0, -6.0, None, -6.0, 1980-12-02 16:00:00, 18.0
-5.0, None, None, 16.0, -5.0, None, -3.0, 1980-12-03 06:00:00, 28.0
4.0, None, None, 10.0, 3.0, None, 5.0, 1980-12-03 16:00:00, 42.0
-6.0, None, None, 1.0, -8.0, None, 3.0, 1980-12-04 06:00:00, 46.0
-2.0, None, None, 1.0, -8.0, None, 4.0, 1980-12-04 16:00:00, 46.0
-11.0, None, None, 13.0, -11.0, None, 2.0, 1980-12-05 06:00:00, 59.0
-9.0, None, None, 2.0, -9.0, None, 2.0, 1980-12-05 16:00:00, 61.0
-11.0, None, None, 2.0, -14.0, None, -7.0, 1980-12-06 06:00:00, 63.0
-14.0, None, None, None, -14.0, None, -1.0, 1980-12-06 16:30:00, 63.0
-16.0, None, None, 1.0, -20.0, None, -7.0, 1980-12-07 06:00:00, 64.0
-12.0, None, None, 2.0, -14.0, None, -11.0, 1980-12-07 16:00:00, 66.0
-12.0, None, None, 1.0, -15.0, None, -11.0, 1980-12-08 06:00:00, 67.0
-6.0, None, None, 1.0, -12.0, None, -6.0, 1980-12-08 16:00:00, 67.0
-9.0, None, None, None, -13.0, None, -6.0, 1980-12-09 06:00:00, 67.0
-5.0, None, None, None, -9.0, None, -4.0, 1980-12-09 16:00:00, 67.0
-2.0, None, 9.0, 9.0, -6.0, None, -2.0, 1980-12-10 06:00:00, 54.0
0.0, None, 13.0, 13.0, -4.0, None, 0.0, 1980-12-10 16:00:00, 47.0
3.0, None, None, None, 0.0, None, 3.5, 1980-12-11 06:00:00, 45.0
4.0, None, None, 1.0, 0.0, None, 6.0, 1980-12-11 16:00:00, 45.0
-2.0, None, None, None, -2.0, None, 6.0, 1980-12-12 08:00:00, 45.0
2.0, None, None, None, -3.0, None, 6.5, 1980-12-12 16:00:00, 45.0
-5.0, None, None, None, -8.0, None, 4.0, 1980-12-13 06:00:00, 45.0
-2.0, None, None, None, -6.0, None, 4.0, 1980-12-13 16:00:00, 45.0
-5.0, None, None, None, -8.0, None, 3.0, 1980-12-14 06:00:00, 43.0
2.0, None, None, 5.0, -5.0, None, 3.0, 1980-12-14 16:00:00, 47.0
5.5, None, None, None, 2.0, None, 6.0, 1980-12-15 06:00:00, 46.0
7.0, None, None, None, 4.0, None, 8.0, 1980-12-15 16:00:00, 46.0
0.0, None, None, None, 0.0, None, 3.5, 1980-12-16 06:00:00, 30.0
5.0, None, None, None, -1.0, None, 5.0, 1980-12-16 16:00:00, 30.0
-1.0, None, None, None, -1.0, None, 5.0, 1980-12-17 06:00:00, 28.0
3.0, None, None, None, -6.0, None, 5.0, 1980-12-17 16:00:00, 28.0
0.0, None, None, None, -1.0, None, 4.0, 1980-12-18 06:00:00, 28.0
-4.0, None, None, None, -5.0, None, 4.0, 1980-12-18 16:00:00, 28.0
-8.0, None, None, None, -8.0, None, -4.0, 1980-12-19 06:00:00, 28.0
-5.0, None, None, None, -9.0, None, -4.0, 1980-12-19 16:00:00, 28.0
-8.0, None, None, 2.0, -10.0, None, -4.0, 1980-12-20 06:00:00, 30.0
-5.0, None, None, 2.0, -8.0, None, -5.0, 1980-12-20 16:00:00, 32.0
-5.0, None, None, 5.0, -6.0, None, -4.0, 1980-12-21 06:00:00, 37.0
-3.0, None, None, 5.0, -5.0, None, -3.0, 1980-12-21 16:00:00, 42.0
0.0, None, None, 7.0, -2.5, None, 1.0, 1980-12-22 06:00:00, 44.0
4.0, None, None, None, -1.0, None, 4.0, 1980-12-22 16:00:00, 44.0
1.0, None, None, None, 1.0, None, 4.0, 1980-12-23 06:00:00, 37.0
3.0, None, None, None, 0.0, None, 6.0, 1980-12-23 16:00:00, 37.0
-3.0, None, None, None, -3.0, None, 3.0, 1980-12-24 06:00:00, 34.0
2.0, None, None, 3.0, -1.0, None, 3.0, 1980-12-24 16:00:00, 37.0
0.0, None, None, None, -2.0, None, 3.0, 1980-12-25 06:00:00, 36.0
2.0, None, None, None, 0.0, None, 3.0, 1980-12-25 16:00:00, 36.0
3.0, None, None, None, 0.0, None, 3.0, 1980-12-26 06:00:00, 32.0
8.0, None, None, None, 2.0, None, 8.0, 1980-12-26 16:00:00, 30.0
7.0, None, None, None, 4.0, None, 7.0, 1980-12-27 06:00:00, 25.0
7.0, None, None, None, -6.0, None, 8.0, 1980-12-27 16:00:00, 25.0
9.0, None, None, None, 7.0, None, 13.0, 1980-12-28 06:00:00, 21.0
5.0, None, None, None, 5.0, None, 7.0, 1980-12-28 16:00:00, 21.0
-2.0, None, None, None, -2.0, None, 5.0, 1980-12-29 06:00:00, 20.0
2.0, None, None, None, -1.5, None, 3.0, 1980-12-29 16:00:00, 20.0
2.5, None, None, None, -1.0, None, 3.0, 1980-12-30 06:00:00, 20.0
3.0, None, None, None, 0.0, None, 3.0, 1980-12-30 16:00:00, 20.0
2.0, None, None, None, 0.5, None, 3.0, 1980-12-31 06:00:00, 19.0
4.0, None, None, None, 2.0, None, 5.0, 1980-12-31 16:00:00, 19.0
-0.5, None, None, None, -0.5, None, 4.0, 1981-01-01 06:00:00, 18.0
2.0, None, None, None, -2.0, None, 4.0, 1981-01-01 16:00:00, 18.0
-6.0, None, None, None, -6.0, None, 2.0, 1981-01-02 06:00:00, 17.0
0.0, None, None, None, -7.0, None, 1.0, 1981-01-02 16:00:00, 17.0
-6.0, None, None, None, -6.0, None, 0.0, 1981-01-03 06:00:00, 17.0
-2.0, None, None, None, -14.0, None, -2.0, 1981-01-03 16:00:00, 17.0
