station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, HEIGHT_OF_SNOW
0.5, None, 2.0, 2.0, 0.0, None, 2.0, 1982-11-09 08:00:00, 45.0
-1.0, None, 2.0, 6.0, -3.0, None, -0.5, 1982-11-10 07:45:00, 44.0
-7.5, None, None, None, -10.5, None, 2.0, 1982-11-12 08:00:00, 44.0
-4.0, None, 7.0, 7.0, -9.5, None, -1.5, 1982-11-15 08:30:00, 55.0
-3.0, None, None, None, -4.0, None, -1.5, 1982-11-15 20:50:00, 55.0
-4.0, None, 4.0, 4.0, -4.0, None, -2.0, 1982-11-16 07:45:00, 55.0
-2.5, None, 7.0, 7.0, -4.0, None, -2.0, 1982-11-16 20:50:00, 60.0
-3.5, None, 8.0, 2.0, -4.0, None, -1.0, 1982-11-17 07:45:00, 58.0
-8.5, None, 12.0, 3.0, -8.5, None, -3.0, 1982-11-17 21:00:00, 62.0
-10.0, None, None, None, -10.5, None, -7.0, 1982-11-18 07:45:00, 60.0
-11.0, None, None, None, -11.0, None, -8.5, 1982-11-18 21:00:00, 60.0
-12.5, None, None, None, -12.5, None, -11.0, 1982-11-19 07:45:00, 60.0
-12.0, None, None, None, -12.0, None, -10.0, 1982-11-19 20:45:00, 58.0
-21.0, None, None, None, -22.0, None, -11.0, 1982-11-22 07:45:00, 58.0
-20.0, None, None, None, -20.5, None, -18.0, 1982-11-23 07:30:00, 58.0
-17.0, None, None, None, -20.0, None, -17.0, 1982-11-23 14:00:00, 58.0
-19.5, None, None, None, -19.5, None, -15.5, 1982-11-24 07:20:00, 58.0
-16.5, None, None, None, -19.0, None, -14.5, 1982-11-24 20:30:00, 58.0
-13.0, None, None, None, -17.0, None, -13.0, 1982-11-25 07:40:00, 58.0
-11.0, None, 4.0, 4.0, -13.5, None, -11.0, 1982-11-25 14:10:00, 58.0
-9.5, None, 6.0, 3.0, -11.5, None, -9.5, 1982-11-25 20:00:00, 60.0
-7.5, None, 14.0, 7.0, -9.5, None, -7.5, 1982-11-26 07:30:00, 60.0
-5.5, None, 16.0, 2.0, -8.0, None, -5.5, 1982-11-26 14:00:00, 66.0
-7.5, None, 1.0, 1.0, -8.0, None, -5.5, 1982-11-26 21:30:00, 66.0
-6.5, None, 1.0, 1.0, -8.0, None, -1.5, 1982-11-27 08:10:00, 65.0
-2.0, None, 8.0, 8.0, -7.0, None, -2.0, 1982-11-27 14:20:00, 70.0
-3.5, None, 15.0, 7.0, -4.0, None, -2.0, 1982-11-29 08:00:00, 70.0
-2.0, None, 16.0, 2.0, -3.0, None, -2.0, 1982-11-29 14:15:00, 75.0
-3.0, None, 16.0, 1.0, -3.0, None, -2.0, 1982-11-30 07:45:00, 24.0
None, 90.0, None, None, None, None, None, 1982-11-30 08:05:00, None
-1.5, None, None, None, -3.0, None, -1.5, 1982-11-30 14:00:00, 74.0
-2.5, None, 1.0, 1.0, -14.0, None, -1.0, 1982-11-30 23:00:00, 73.0
-2.0, None, None, None, -3.0, None, -1.0, 1982-12-01 07:40:00, 73.0
-2.0, None, None, None, -2.5, None, -2.0, 1982-12-01 14:05:00, 70.0
-2.0, None, None, None, -2.5, None, -2.0, 1982-12-01 21:30:00, 70.0
-3.0, None, 2.0, 1.0, -3.0, None, -2.0, 1982-12-02 07:50:00, 70.0
-2.5, None, 3.0, 1.0, -4.0, None, -2.0, 1982-12-02 14:00:00, 72.0
-3.0, None, 3.0, 1.0, -4.0, None, -2.0, 1982-12-02 21:00:00, 72.0
-3.5, None, 9.0, 7.0, -4.0, None, -3.5, 1982-12-03 07:50:00, 76.0
-2.5, None, 9.0, 1.0, -4.0, None, 2.5, 1982-12-03 14:00:00, 77.0
-3.0, None, 1.0, 1.0, -3.5, None, -2.5, 1982-12-03 21:15:00, 77.0
-6.5, None, None, None, -6.5, None, -4.0, 1982-12-06 07:45:00, 70.0
-2.5, None, None, None, -6.5, None, -2.5, 1982-12-06 14:30:00, 70.0
-8.0, None, None, None, -8.0, None, -6.0, 1982-12-07 07:30:00, 70.0
-7.5, None, None, None, -9.0, None, -7.5, 1982-12-07 14:15:00, 70.0
-9.0, None, None, None, -9.0, None, -7.0, 1982-12-08 01:00:00, 70.0
-7.0, None, 13.0, 13.0, -9.0, None, -7.0, 1982-12-08 07:40:00, 78.0
-6.0, None, 15.0, 2.0, -8.0, None, -6.0, 1982-12-08 13:00:00, 80.0
-5.0, None, None, None, -6.0, None, -5.0, 1982-12-09 07:45:00, 80.0
-7.5, None, None, None, -8.0, None, -6.0, 1982-12-09 12:30:00, 80.0
-12.0, None, None, None, -12.0, None, -6.0, 1982-12-10 07:30:00, 80.0
-9.5, None, None, None, -12.0, None, -9.5, 1982-12-10 14:00:00, 80.0
-7.5, None, 8.0, 8.0, -11.5, None, 7.5, 1982-12-11 21:25:00, 85.0
-5.5, None, 12.0, 5.0, -7.0, None, -5.5, 1982-12-12 07:30:00, 80.0
-5.0, None, 13.0, 1.0, -5.5, None, -4.5, 1982-12-12 14:15:00, 80.0
-4.5, None, 1.0, 1.0, -5.0, None, -4.5, 1982-12-12 22:15:00, 85.0
-5.0, None, 2.0, 2.0, -5.0, None, -4.0, 1982-12-13 07:45:00, 87.0
-3.5, None, None, None, -5.5, None, -3.5, 1982-12-13 14:50:00, 87.0
-5.0, None, None, None, -6.5, None, -4.5, 1982-12-14 07:30:00, 85.0
-4.5, None, None, None, -7.0, None, -4.5, 1982-12-14 14:00:00, 83.0
-4.0, None, 9.0, 19.0, -4.5, None, -4.0, 1982-12-14 21:00:00, 90.0
-2.5, None, 13.0, 6.0, -4.5, None, -2.5, 1982-12-15 07:30:00, 90.0
-2.0, None, 5.0, 2.0, -3.0, None, -2.0, 1982-12-15 14:00:00, 92.0
-4.0, None, 15.0, None, -4.0, None, -1.5, 1982-12-15 23:30:00, 90.0
-5.5, None, 13.0, 1.0, -6.5, None, -1.5, 1982-12-16 07:50:00, 92.0
-3.0, None, 2.0, 2.0, -5.5, None, -3.0, 1982-12-16 14:10:00, 93.0
-3.5, None, None, None, -4.0, None, -3.0, 1982-12-16 21:25:00, 90.0
-5.0, None, 1.0, None, -5.5, None, -3.0, 1982-12-17 08:00:00, 90.0
-3.0, None, None, None, -5.0, None, -3.0, 1982-12-17 14:00:00, 90.0
-3.0, None, 4.0, 4.0, -4.0, None, -2.5, 1982-12-18 07:30:00, 90.0
-2.5, None, 7.0, 3.0, -3.5, None, -2.5, 1982-12-18 14:15:00, 90.0
-5.0, None, None, None, -5.0, None, -2.0, 1982-12-18 21:55:00, 90.0
-8.0, None, None, None, -8.5, None, -2.5, 1982-12-19 07:40:00, 90.0
-7.0, None, None, None, -9.5, None, -7.0, 1982-12-19 14:00:00, 90.0
-7.5, None, None, None, -8.0, None, -6.5, 1982-12-19 20:05:00, 90.0
-9.0, None, 1.0, 1.0, -9.0, None, -7.0, 1982-12-20 07:40:00, 87.0
-6.0, None, 1.0, 1.0, -9.5, None, -6.0, 1982-12-20 14:00:00, 85.0
-6.0, None, 5.0, 5.0, -12.5, None, -5.5, 1982-12-20 21:35:00, 90.0
-6.0, None, 6.0, None, -7.0, None, -5.5, 1982-12-21 08:00:00, 90.0
-6.0, None, 1.0, 1.0, -8.0, None, -6.0, 1982-12-21 14:00:00, 90.0
-5.5, None, 9.0, 9.0, -6.0, None, -5.5, 1982-12-21 21:50:00, 95.0
-10.0, None, 8.0, 1.0, -10.5, None, -4.5, 1982-12-22 07:30:00, 95.0
-6.5, None, None, None, -10.0, None, -6.5, 1982-12-22 14:00:00, 95.0
-6.5, None, 1.0, 1.0, -7.5, None, -6.5, 1982-12-22 22:00:00, 95.0
-6.5, None, 4.0, 2.0, -8.0, None, -6.0, 1982-12-23 08:00:00, 95.0
-5.0, None, 12.0, 12.0, -6.5, None, -5.0, 1982-12-23 20:30:00, 100.0
-2.0, None, 27.0, 18.0, -11.0, None, -2.0, 1982-12-24 08:45:00, 118.0
-1.0, None, 29.0, 2.0, -2.0, None, -1.0, 1982-12-24 15:00:00, 120.0
-3.5, None, None, None, -3.5, None, -1.0, 1982-12-24 21:55:00, 110.0
-2.0, None, 17.0, 17.0, -3.5, None, -2.0, 1982-12-25 12:15:00, 121.0
-8.0, None, None, None, -10.5, None, -2.0, 1982-12-27 08:10:00, 115.0
-6.0, None, None, None, -8.0, None, -6.0, 1982-12-27 13:30:00, 115.0
-11.0, None, None, None, -11.0, None, -5.0, 1982-12-28 07:30:00, 113.0
-10.5, None, None, None, -12.0, None, -10.0, 1982-12-28 13:30:00, 106.0
-12.0, None, None, None, -13.0, None, -10.5, 1982-12-28 22:00:00, 106.0
-13.5, None, None, None, -13.5, None, -11.5, 1982-12-29 07:20:00, 106.0
-12.0, None, None, None, -15.0, None, -12.0, 1982-12-29 14:00:00, 105.0
-13.0, None, None, None, -14.0, None, -11.0, 1982-12-29 20:20:00, 105.0
-14.0, None, None, None, -15.5, None, -12.5, 1982-12-30 08:00:00, 103.0
-12.5, None, None, None, -13.5, None, -12.5, 1982-12-30 13:45:00, 103.0
-12.0, None, None, None, -15.0, None, -12.0, 1982-12-30 19:50:00, 103.0
-11.5, None, None, None, -15.5, None, -11.0, 1982-12-31 07:45:00, 100.0
-10.0, None, None, None, -11.5, None, -10.0, 1982-12-31 13:00:00, 99.0
-9.0, None, None, None, -12.0, None, -9.0, 1982-12-31 19:30:00, 99.0
-4.5, None, 9.0, 6.0, -5.5, None, -4.0, 1983-01-02 07:00:00, 105.0
-4.0, None, 11.0, 2.0, -5.0, None, -4.0, 1983-01-02 14:00:00, 108.0
-4.0, None, 19.0, 9.0, -4.0, None, -3.0, 1983-01-03 07:30:00, 115.0
-4.0, None, 20.0, 1.0, -4.5, None, -4.0, 1983-01-03 14:00:00, 116.0
-4.0, None, 2.0, 2.0, -5.0, None, -3.5, 1983-01-03 20:20:00, 115.0
-3.5, None, 8.0, 7.0, -4.5, None, -3.5, 1983-01-04 07:30:00, 118.0
-3.5, None, 11.0, 3.0, -4.0, None, -3.5, 1983-01-04 14:00:00, 120.0
-3.0, None, 5.0, 5.0, -4.0, None, -2.5, 1983-01-04 21:05:00, 125.0
-2.0, None, 15.0, 11.0, -3.0, None, -2.0, 1983-01-05 08:10:00, 130.0
-2.0, None, 16.0, 1.0, -2.5, None, -2.0, 1983-01-05 14:00:00, 130.0
-2.0, None, 4.0, 4.0, -2.0, None, -2.0, 1983-01-05 22:40:00, 130.0
-2.0, None, 20.0, 18.0, -2.0, None, -1.5, 1983-01-06 07:45:00, 138.0
-2.0, None, 32.0, 16.0, -3.5, None, -1.5, 1983-01-06 15:00:00, 150.0
-1.5, None, 43.0, 13.0, -2.0, None, -1.5, 1983-01-06 20:30:00, 155.0
0.5, None, 48.0, 13.0, -2.0, None, 0.5, 1983-01-07 07:45:00, 157.0
0.0, None, 21.0, 21.0, 0.0, None, 0.5, 1983-01-07 15:50:00, 177.0
0.5, None, 26.0, 6.0, 0.0, None, 0.5, 1983-01-07 21:10:00, 180.0
-4.0, None, 25.0, 2.0, -4.0, None, 0.5, 1983-01-08 07:10:00, 167.0
-4.5, None, None, None, -5.0, None, -4.0, 1983-01-08 14:15:00, 167.0
-5.0, None, 1.0, None, -5.0, None, -4.0, 1983-01-08 19:30:00, 172.0
-4.0, None, 6.0, 4.0, -5.0, None, -4.0, 1983-01-09 08:05:00, 168.0
-4.0, None, 6.0, 1.0, -5.0, None, -4.0, 1983-01-09 13:30:00, 168.0
-6.0, None, 6.0, None, -7.0, None, -4.0, 1983-01-09 21:50:00, 168.0
-11.0, None, 6.0, None, -11.0, None, -6.0, 1983-01-10 07:45:00, 165.0
-10.5, None, None, None, -11.5, None, -10.0, 1983-01-10 14:00:00, 160.0
-10.0, None, 15.0, 15.0, -11.0, None, -10.0, 1983-01-10 21:05:00, 175.0
-5.0, None, 55.0, 45.0, -5.5, None, -5.0, 1983-01-11 08:00:00, 210.0
0.0, None, 68.0, 22.0, -0.5, None, 0.0, 1983-01-11 16:00:00, 225.0
-0.5, None, 64.0, None, -0.5, None, 0.0, 1983-01-11 21:10:00, 219.0
-2.5, None, 60.0, 4.0, -2.5, None, -0.5, 1983-01-12 08:00:00, 210.0
-2.5, None, 67.0, 8.0, -2.5, None, -2.5, 1983-01-12 14:00:00, 217.0
-3.5, None, 70.0, 3.0, -3.5, None, -2.5, 1983-01-12 21:00:00, 220.0
-4.0, None, 64.0, 3.0, -4.0, None, -3.0, 1983-01-13 07:30:00, 210.0
-2.5, None, 1.0, 1.0, -2.5, None, -2.5, 1983-01-13 14:00:00, 210.0
-2.5, None, 9.0, 9.0, -2.5, None, -2.5, 1983-01-13 20:50:00, 215.0
-1.5, None, 24.0, 17.0, -2.0, None, -1.5, 1983-01-14 07:45:00, 220.0
-0.5, None, 27.0, 8.0, -1.5, None, -0.5, 1983-01-14 14:00:00, 220.0
-1.0, None, 1.0, 1.0, -1.0, None, -1.0, 1983-01-14 22:30:00, 220.0
-2.5, None, None, None, -2.5, None, -1.0, 1983-01-15 07:15:00, 220.0
-1.5, None, None, None, -2.5, None, -1.5, 1983-01-15 14:40:00, 210.0
-1.5, None, None, None, -2.5, None, -1.5, 1983-01-15 21:45:00, 210.0
-6.0, None, None, None, -6.0, None, -3.0, 1983-01-16 07:45:00, 210.0
-2.0, None, None, None, -6.0, None, -2.0, 1983-01-16 14:00:00, 205.0
-2.5, None, 3.0, 3.0, None, None, -2.0, 1983-01-16 21:05:00, 208.0
-2.5, None, 14.0, 12.0, -4.0, None, -2.5, 1983-01-17 07:45:00, 215.0
-1.5, None, 14.0, None, -3.0, None, -1.0, 1983-01-17 14:30:00, 215.0
-1.0, None, 8.0, 8.0, -2.0, None, -1.0, 1983-01-17 22:30:00, 220.0
-0.5, None, 12.0, 5.0, -1.5, None, -0.5, 1983-01-18 07:20:00, 220.0
0.0, None, 23.0, 12.0, -1.0, None, 0.0, 1983-01-18 14:00:00, 230.0
0.0, None, None, None, 0.0, None, 1.0, 1983-01-18 20:50:00, 230.0
0.5, None, 1.0, 1.0, 0.0, None, 2.0, 1983-01-19 07:35:00, 220.0
0.5, None, None, None, 0.0, None, 0.5, 1983-01-19 14:00:00, 215.0
0.0, None, None, None, 0.0, None, 0.5, 1983-01-19 20:30:00, 215.0
-0.5, None, None, None, -0.5, None, 0.5, 1983-01-20 07:50:00, 210.0
-2.0, None, 1.0, 1.0, -2.0, None, -0.5, 1983-01-20 14:00:00, 208.0
-6.0, None, None, None, -6.0, None, -2.0, 1983-01-20 21:15:00, 208.0
-9.5, None, None, None, -9.5, None, -5.5, 1983-01-21 08:00:00, 208.0
-7.5, None, None, None, -10.0, None, -7.5, 1983-01-21 14:00:00, 208.0
-10.5, None, None, None, -11.0, None, -7.0, 1983-01-21 20:50:00, 208.0
-15.5, None, None, None, -15.5, None, -10.0, 1983-01-22 08:00:00, 200.0
-13.0, None, None, None, -16.0, None, -13.0, 1983-01-22 14:00:00, 200.0
-15.0, None, None, None, -17.0, None, -13.0, 1983-01-22 22:00:00, 200.0
-16.0, None, None, None, -16.0, None, -15.5, 1983-01-23 07:45:00, 200.0
-10.5, None, None, None, -16.6, None, -10.5, 1983-01-23 14:00:00, 200.0
-12.0, None, None, None, -16.0, None, -12.0, 1983-01-23 22:00:00, 200.0
-15.5, None, None, None, -15.5, None, -10.0, 1983-01-24 07:50:00, 198.0
-14.0, None, 3.0, 3.0, -16.0, None, -14.0, 1983-01-24 14:00:00, 196.0
-13.0, None, 4.0, 1.0, -16.0, None, -13.0, 1983-01-24 22:30:00, 196.0
-11.5, None, 9.0, 7.0, -14.0, None, -11.5, 1983-01-25 07:45:00, 205.0
-10.5, None, 14.0, 8.0, -12.0, None, -10.5, 1983-01-25 14:00:00, 200.0
-8.0, None, 21.0, 7.0, -10.0, None, -8.0, 1983-01-25 23:20:00, 215.0
-6.0, None, 26.0, 7.0, -8.0, None, -5.0, 1983-01-26 07:50:00, 218.0
-4.0, None, 25.0, None, -6.0, None, -4.0, 1983-01-26 14:00:00, 218.0
-5.0, None, None, None, -6.0, None, -5.0, 1983-01-26 22:30:00, 218.0
-4.5, None, 1.0, 1.0, -6.0, None, -4.5, 1983-01-27 07:50:00, 210.0
-2.5, None, 1.0, 1.0, -4.5, None, -2.0, 1983-01-27 14:00:00, 210.0
-1.5, None, None, None, -2.5, None, -1.5, 1983-01-27 21:00:00, 210.0
-2.0, None, 4.0, 2.0, -2.0, None, -1.0, 1983-01-28 07:30:00, 210.0
-3.0, None, None, None, -3.5, None, 0.0, 1983-01-28 21:05:00, 210.0
-1.5, None, 10.0, 10.0, -3.5, None, -1.5, 1983-01-29 07:45:00, 215.0
-1.0, None, 14.0, 4.0, -2.0, None, -1.0, 1983-01-29 13:45:00, 218.0
-1.0, None, 17.0, 5.0, -1.0, None, -1.0, 1983-01-29 21:00:00, 220.0
-1.5, None, 17.0, 1.0, -2.0, None, -1.0, 1983-01-30 07:45:00, 215.0
0.0, None, None, None, -2.0, None, 0.0, 1983-01-30 14:00:00, 213.0
-1.5, None, 3.0, 3.0, -2.0, None, -0.5, 1983-01-30 21:35:00, 216.0
-2.0, None, 2.0, None, -2.0, None, 0.0, 1983-01-31 07:50:00, 215.0
-0.5, None, None, None, -2.5, None, -0.5, 1983-01-31 14:00:00, 210.0
-3.0, None, None, None, -3.0, None, -0.5, 1983-01-31 19:50:00, 210.0
-2.5, None, None, None, -3.5, None, -2.5, 1983-02-01 07:40:00, 208.0
-0.5, None, None, None, -2.5, None, -0.5, 1983-02-01 14:00:00, 205.0
-2.0, None, None, None, -2.0, None, -1.0, 1983-02-01 20:30:00, 205.0
-3.0, None, None, None, -3.0, None, 0.0, 1983-02-02 07:30:00, 203.0
-2.0, None, None, None, -3.5, None, -2.0, 1983-02-02 14:00:00, 202.0
-3.0, None, 1.0, 1.0, -3.0, None, -2.0, 1983-02-02 21:00:00, 203.0
-4.0, None, 3.0, 3.0, -5.0, None, -2.5, 1983-02-03 07:45:00, 205.0
-2.0, None, None, None, -4.5, None, -2.0, 1983-02-03 14:00:00, 205.0
-3.5, None, None, None, -3.5, None, -1.5, 1983-02-03 21:05:00, 205.0
-5.0, None, None, None, -5.5, None, -3.0, 1983-02-04 07:30:00, 202.0
-3.5, None, None, None, -5.0, None, -3.5, 1983-02-04 14:00:00, 202.0
-5.0, None, None, None, -5.0, None, -3.0, 1983-02-04 21:45:00, 202.0
-5.0, None, None, None, -5.5, None, -4.5, 1983-02-05 07:20:00, 201.0
-4.0, None, None, None, -5.5, None, -4.0, 1983-02-05 14:15:00, 201.0
-5.0, None, None, None, -5.0, None, -3.5, 1983-02-05 20:50:00, 200.0
-5.5, None, None, None, -6.5, None, -4.0, 1983-02-06 07:25:00, 195.0
-5.0, None, None, None, -6.0, None, -5.0, 1983-02-06 14:00:00, 193.0
-6.0, None, 1.0, 1.0, -6.5, None, -4.5, 1983-02-06 21:20:00, 195.0
-6.0, None, 2.0, 2.0, -7.5, None, -5.5, 1983-02-07 07:30:00, 197.0
-4.0, None, 3.0, 1.0, -5.5, None, -4.0, 1983-02-07 14:00:00, 198.0
-4.5, None, 1.0, 1.0, -4.5, None, -3.5, 1983-02-07 21:25:00, 198.0
-8.0, None, None, None, -8.0, None, -4.0, 1983-02-08 07:30:00, 195.0
-4.5, None, None, None, -9.0, None, -4.5, 1983-02-08 14:00:00, 194.0
-6.5, None, None, None, -6.5, None, -4.5, 1983-02-08 20:50:00, 194.0
-5.5, None, None, None, -7.0, None, -5.5, 1983-02-09 07:30:00, 194.0
-3.0, None, None, None, -5.5, None, -3.0, 1983-02-09 13:30:00, 192.0
-3.0, None, 3.0, 3.0, -3.0, None, -1.5, 1983-02-09 21:00:00, 195.0
-2.5, None, 11.0, 9.0, -2.5, None, -2.5, 1983-02-10 08:30:00, 200.0
-1.0, None, None, None, -2.5, None, -1.0, 1983-02-10 14:30:00, 199.0
-3.5, None, None, None, -4.0, None, -1.0, 1983-02-10 21:00:00, 199.0
-4.0, None, 6.0, 6.0, -4.5, None, -3.5, 1983-02-11 08:00:00, 204.0
-1.5, None, 14.0, 8.0, -4.0, None, -1.5, 1983-02-11 14:45:00, 208.0
-1.5, None, 18.0, 5.0, -2.0, None, -1.5, 1983-02-11 20:20:00, 213.0
0.5, None, 30.0, 12.0, -2.0, None, 0.5, 1983-02-12 09:20:00, 220.0
1.0, None, 26.0, 1.0, 0.0, None, 1.0, 1983-02-12 16:30:00, 217.0
0.5, None, None, None, 0.5, None, 1.0, 1983-02-12 20:20:00, 215.0
1.5, None, None, None, 0.5, None, 1.5, 1983-02-13 09:10:00, 208.0
2.0, None, None, None, 1.0, None, 2.0, 1983-02-13 15:30:00, 200.0
1.0, None, None, None, 0.5, None, 2.0, 1983-02-13 20:45:00, 200.0
0.0, None, None, None, -0.5, None, 1.0, 1983-02-14 08:30:00, 195.0
1.0, None, 5.0, 5.0, -0.5, None, 1.0, 1983-02-14 14:15:00, 195.0
0.5, None, 11.0, 7.0, 0.5, None, 1.5, 1983-02-14 18:40:00, 207.0
0.5, None, 15.0, 8.0, 0.5, None, 0.5, 1983-02-15 07:40:00, 214.0
2.0, None, 6.0, None, 1.5, None, 2.0, 1983-02-15 14:00:00, 205.0
-0.5, None, None, None, -0.5, None, 2.0, 1983-02-15 20:30:00, 205.0
-2.0, None, None, None, -2.0, None, -0.5, 1983-02-16 07:30:00, 206.0
-2.0, None, 1.0, 1.0, -2.0, None, -2.0, 1983-02-16 14:00:00, 207.0
-3.0, None, 3.0, 3.0, -3.0, None, -1.5, 1983-02-16 20:30:00, 209.0
-4.5, None, 11.0, 8.0, -4.5, None, -3.5, 1983-02-17 07:30:00, 216.0
1.0, None, 1.0, 1.0, 0.5, None, 1.0, 1983-02-17 14:00:00, 207.0
-4.0, None, None, None, -4.0, None, 1.5, 1983-02-18 07:30:00, 210.0
1.0, None, None, None, 0.5, None, 1.0, 1983-02-18 14:15:00, 208.0
-1.0, None, None, None, -1.0, None, 1.0, 1983-02-18 20:30:00, 208.0
-4.0, None, None, None, -4.0, None, -1.5, 1983-02-19 07:30:00, 208.0
-2.0, None, 1.0, 1.0, -5.0, None, -1.0, 1983-02-19 14:15:00, 208.0
-2.0, None, 7.0, 6.0, -5.5, None, -1.0, 1983-02-19 21:55:00, 215.0
-1.0, None, 14.0, 8.0, -2.0, None, 0.0, 1983-02-20 07:35:00, 220.0
0.5, None, 15.0, 1.0, -1.5, None, 0.5, 1983-02-20 14:10:00, 220.0
-1.0, None, None, None, -2.0, None, -0.5, 1983-02-20 20:30:00, 220.0
-0.5, None, 6.0, 6.0, -0.5, None, 1.5, 1983-02-21 07:40:00, 223.0
2.0, None, 4.0, None, -1.0, None, 3.5, 1983-02-21 14:00:00, 220.0
-1.0, None, None, None, -1.0, None, 3.0, 1983-02-21 21:05:00, 220.0
-1.0, None, None, None, -2.0, None, -1.0, 1983-02-22 07:40:00, 215.0
2.0, None, 2.0, 2.0, -1.0, None, 2.0, 1983-02-22 14:00:00, 215.0
0.5, None, None, None, 0.5, None, 0.5, 1983-02-22 20:00:00, 215.0
1.0, None, 3.0, 3.0, 0.0, None, 1.0, 1983-02-23 07:30:00, 217.0
2.0, None, None, None, 0.0, None, 2.0, 1983-02-23 14:00:00, 216.0
1.0, None, None, None, 1.0, None, 2.0, 1983-02-23 21:00:00, 214.0
1.0, None, None, None, 0.0, None, 2.0, 1983-02-24 07:30:00, 208.0
1.5, None, None, None, 0.5, None, 1.5, 1983-02-24 14:03:00, 208.0
0.5, None, None, None, 0.5, None, 2.0, 1983-02-24 20:35:00, 208.0
-1.0, None, None, None, -1.0, None, 1.0, 1983-02-25 07:45:00, 207.0
2.5, None, None, None, -1.0, None, 2.5, 1983-02-25 14:00:00, 205.0
0.5, None, None, None, 0.5, None, 3.0, 1983-02-25 20:30:00, 203.0
-1.5, None, None, None, -2.0, None, 1.0, 1983-02-26 07:30:00, 203.0
1.5, None, None, None, -1.5, None, 2.5, 1983-02-26 16:00:00, 200.0
0.5, None, None, None, 0.5, None, 1.5, 1983-02-26 20:15:00, 200.0
-0.5, None, None, None, -0.5, None, 1.0, 1983-02-27 07:30:00, 197.0
1.0, None, None, None, -1.0, None, 1.0, 1983-02-27 13:50:00, 197.0
-0.5, None, None, None, -0.5, None, 1.5, 1983-02-27 21:15:00, 197.0
-6.0, None, None, None, -6.0, None, 0.0, 1983-02-28 08:00:00, 197.0
1.0, None, None, None, -6.5, None, 2.0, 1983-02-28 14:00:00, 197.0
-4.0, None, None, None, -5.5, None, 1.5, 1983-02-28 18:45:00, 197.0
-9.0, None, None, None, -9.5, None, 0.5, 1983-03-01 07:50:00, 197.0
0.0, None, None, None, -9.5, None, 1.0, 1983-03-01 14:00:00, 197.0
-4.0, None, None, None, -4.0, None, -3.0, 1983-03-01 20:45:00, 197.0
-5.0, None, None, None, -6.0, None, -4.0, 1983-03-02 07:30:00, 197.0
0.0, None, 4.0, 4.0, -5.0, None, 0.0, 1983-03-02 14:05:00, 199.0
-3.5, None, None, None, -3.5, None, 0.5, 1983-03-02 20:20:00, 199.0
-7.0, None, None, None, -8.0, None, -2.5, 1983-03-03 07:30:00, 199.0
0.0, None, None, None, -7.0, None, 0.0, 1983-03-03 14:00:00, 198.0
-7.0, None, None, None, -8.0, None, 0.0, 1983-03-03 20:30:00, 198.0
-12.5, None, None, None, -12.5, None, -12.0, 1983-03-04 07:34:00, 198.0
-2.5, None, None, None, -12.5, None, -2.5, 1983-03-04 14:15:00, 198.0
-9.0, None, None, None, -9.0, None, -2.0, 1983-03-04 20:00:00, 998.0
-14.0, None, None, None, -14.0, None, -8.5, 1983-03-05 07:10:00, 198.0
-3.0, None, None, None, -14.0, None, -2.5, 1983-03-05 14:00:00, 198.0
-1.0, None, None, None, -3.5, None, -1.0, 1983-03-05 20:30:00, 198.0
-14.5, None, None, None, -14.5, None, -10.0, 1983-03-06 07:30:00, 198.0
-2.5, None, None, None, -15.0, None, -2.0, 1983-03-06 14:10:00, 198.0
-7.0, None, None, None, -7.5, None, -1.5, 1983-03-06 20:00:00, 198.0
-14.5, None, None, None, -15.5, None, -7.0, 1983-03-07 07:50:00, 197.0
-0.5, None, None, None, -14.0, None, -0.5, 1983-03-07 14:00:00, 197.0
-7.0, None, None, None, -7.5, None, -1.0, 1983-03-07 19:50:00, 197.0
-8.0, None, None, None, -11.0, None, -6.5, 1983-03-08 07:30:00, 196.0
-3.0, None, None, None, -8.0, None, -2.0, 1983-03-08 14:00:00, 196.0
-5.5, None, 9.0, 9.0, -5.5, None, -1.5, 1983-03-08 20:30:00, 205.0
-4.0, None, 13.0, 4.0, -6.0, None, -4.0, 1983-03-09 07:30:00, 207.0
-1.0, None, 21.0, 8.0, -4.5, None, -1.0, 1983-03-09 15:00:00, 215.0
0.0, None, 22.0, 2.0, 0.0, None, 1.0, 1983-03-09 20:30:00, 218.0
0.0, None, 8.0, 1.0, -1.0, None, 1.0, 1983-03-10 07:30:00, 215.0
4.0, None, 8.0, None, 0.0, None, 4.0, 1983-03-10 14:00:00, 215.0
0.0, None, 15.0, 1.0, 0.0, None, 1.0, 1983-03-11 07:45:00, 206.0
4.5, None, 12.0, None, 0.0, None, 4.5, 1983-03-11 14:00:00, 206.0
-1.0, None, None, None, -1.5, None, 5.0, 1983-03-12 08:00:00, 205.0
1.0, None, None, None, 0.0, None, 2.5, 1983-03-13 08:50:00, 201.0
1.0, None, None, None, 0.0, None, 1.0, 1983-03-14 07:47:00, 200.0
1.5, None, None, None, 0.0, None, 6.5, 1983-03-15 07:30:00, 195.0
7.0, None, None, None, 1.5, None, 7.5, 1983-03-15 14:00:00, 191.0
