station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
13.0, None, None, None, None, None, 1971-04-28 07:00:00, None, None, None
21.0, None, None, None, None, None, 1971-04-29 07:00:00, None, None, None
3.0, None, None, None, None, None, 1971-11-01 07:00:00, None, None, None
3.0, None, None, None, None, None, 1971-11-02 07:00:00, None, None, None
1.0, None, None, None, None, None, 1971-11-03 07:00:00, None, None, None
-2.0, None, None, None, None, None, 1971-11-04 07:00:00, None, None, None
-3.0, None, None, None, None, None, 1971-11-05 07:00:00, None, None, None
2.0, None, None, 10.0, None, None, 1971-11-08 07:00:00, None, None, None
0.0, None, None, None, None, None, 1971-11-09 07:00:00, None, None, None
3.0, None, None, None, None, None, 1971-11-11 07:00:00, None, None, None
3.0, None, None, None, None, None, 1971-11-12 07:00:00, None, None, None
3.0, None, None, None, None, None, 1971-11-15 07:00:00, None, None, None
4.0, None, None, None, None, None, 1971-11-16 07:00:00, None, None, None
7.0, None, None, None, None, None, 1971-11-18 07:00:00, None, None, None
9.0, None, None, None, None, None, 1971-11-19 07:00:00, None, None, None
4.0, None, None, None, None, None, 1971-11-20 07:00:00, None, None, None
4.0, None, None, None, None, None, 1971-11-21 07:00:00, None, None, None
3.0, None, None, None, None, None, 1971-11-22 07:00:00, None, None, None
4.0, None, None, None, None, None, 1971-11-23 07:00:00, None, None, None
1.0, None, None, None, None, None, 1971-11-24 07:00:00, None, None, None
0.0, None, None, None, None, None, 1971-11-25 07:00:00, None, None, None
2.0, None, None, None, None, None, 1971-11-26 07:00:00, None, None, None
-1.0, None, None, None, None, None, 1971-11-27 07:00:00, None, None, None
-1.0, None, None, None, None, None, 1971-11-29 07:00:00, None, None, None
0.0, None, None, None, None, None, 1971-11-30 07:00:00, None, None, None
2.0, None, None, None, None, None, 1971-12-01 07:00:00, None, None, None
2.0, None, None, None, None, None, 1971-12-02 07:00:00, None, None, None
-2.0, None, None, None, None, None, 1971-12-03 07:00:00, None, None, None
-3.0, None, None, None, None, None, 1971-12-04 07:00:00, None, None, None
-1.0, None, None, 20.0, None, None, 1971-12-08 07:00:00, None, None, None
-1.0, None, None, None, None, None, 1971-12-09 07:05:00, None, None, None
-4.0, None, None, None, None, None, 1971-12-10 07:05:00, None, None, None
-6.0, None, None, None, None, None, 1971-12-11 07:00:00, None, None, None
-4.0, None, None, None, None, None, 1971-12-12 07:00:00, None, None, None
-4.0, None, None, None, None, None, 1971-12-13 07:00:00, None, None, None
-4.0, None, None, None, None, None, 1971-12-14 07:00:00, None, None, None
-3.0, None, None, 11.0, None, None, 1971-12-15 07:00:00, None, None, None
1.0, None, None, 3.0, None, None, 1971-12-16 07:00:00, None, None, None
1.0, None, None, None, None, None, 1971-12-17 07:00:00, None, None, None
-6.0, None, None, None, None, None, 1971-12-18 07:00:00, None, None, None
2.0, None, None, None, None, None, 1971-12-19 07:00:00, None, None, None
-1.0, None, None, 8.0, None, None, 1971-12-20 07:00:00, None, None, None
-8.0, None, None, 8.0, None, None, 1971-12-21 07:00:00, None, None, None
-17.0, None, None, None, None, None, 1971-12-22 07:00:00, None, None, None
-19.0, None, None, 3.0, None, None, 1971-12-23 07:00:00, None, None, None
-20.0, None, None, None, None, None, 1971-12-24 07:00:00, None, None, None
-20.0, None, None, None, None, None, 1971-12-25 07:00:00, None, None, None
-14.0, None, None, None, None, None, 1971-12-26 07:00:00, None, None, None
-13.0, None, None, None, None, None, 1971-12-27 07:00:00, None, None, None
-7.0, None, None, 5.0, None, None, 1971-12-28 07:00:00, None, None, None
-2.0, None, None, 25.0, None, None, 1971-12-29 07:00:00, None, None, None
-2.0, None, None, 5.0, None, None, 1971-12-30 07:00:00, None, None, None
3.0, None, None, None, None, None, 1971-12-31 07:00:00, None, None, 165.0
6.0, None, None, None, None, None, 1972-01-01 07:00:00, None, None, 165.0
-4.0, None, None, None, None, None, 1972-01-02 07:00:00, None, None, None
-6.0, None, None, 25.0, None, None, 1972-01-03 07:00:00, None, None, None
2.0, None, None, None, None, None, 1972-01-04 07:00:00, None, None, None
2.0, None, None, None, None, None, 1972-01-05 07:00:00, None, None, None
2.0, None, None, None, None, None, 1972-01-06 07:00:00, None, None, None
0.0, None, None, 8.0, None, None, 1972-01-07 07:00:00, None, None, None
0.0, None, None, 36.0, None, None, 1972-01-08 07:00:00, None, None, None
1.0, None, None, 20.0, None, None, 1972-01-09 07:00:00, None, None, None
-1.0, None, None, 30.0, None, None, 1972-01-10 07:00:00, None, None, None
-2.0, None, None, 30.0, None, None, 1972-01-11 07:00:00, None, None, None
None, None, None, None, 6.0, 10.0, 1972-11-01 07:00:00, None, None, None
None, None, None, None, 3.0, 10.0, 1972-11-02 07:00:00, None, None, None
None, None, None, None, 4.0, 10.0, 1972-11-03 07:00:00, None, None, None
None, None, None, None, 4.0, 11.0, 1972-11-06 07:00:00, None, None, None
None, None, None, None, 8.0, 16.0, 1972-11-07 07:00:00, None, None, None
None, None, None, None, 7.0, 11.0, 1972-11-08 07:00:00, None, None, None
None, None, None, None, 4.0, 10.0, 1972-11-09 07:00:00, None, None, None
None, None, None, None, 1.0, 9.0, 1972-11-10 07:00:00, None, None, None
2.0, None, None, None, None, None, 1972-11-20 07:00:00, None, None, None
4.0, None, None, None, None, None, 1972-11-21 07:00:00, None, None, None
7.0, None, None, None, None, None, 1972-11-22 07:00:00, None, None, None
6.0, None, None, None, None, None, 1972-11-23 07:00:00, None, None, None
2.0, None, None, None, None, None, 1972-11-24 07:00:00, None, None, None
3.0, None, None, None, None, None, 1972-11-25 07:00:00, None, None, None
4.0, None, None, None, None, None, 1972-11-26 07:00:00, None, None, None
-3.0, None, None, None, None, None, 1972-11-27 07:00:00, None, None, None
0.0, None, None, None, None, None, 1972-11-28 07:00:00, None, None, None
3.0, None, None, None, None, None, 1972-11-29 07:00:00, None, None, None
9.0, None, None, None, None, None, 1972-11-30 07:00:00, None, None, None
2.0, None, None, 25.0, None, None, 1972-12-01 07:00:00, None, None, None
-2.0, None, None, None, None, None, 1972-12-02 07:00:00, None, None, None
-2.0, None, None, None, None, None, 1972-12-04 07:00:00, None, None, None
-8.0, None, None, None, None, None, 1972-12-05 07:00:00, None, None, None
-9.0, None, None, None, None, None, 1972-12-06 07:00:00, None, None, None
-11.0, None, None, None, None, None, 1972-12-07 07:00:00, None, None, None
-2.0, None, None, 13.0, None, None, 1972-12-11 07:00:00, None, None, None
-8.0, None, None, None, None, None, 1972-12-12 07:00:00, None, None, None
-8.0, None, None, None, None, None, 1972-12-13 07:00:00, None, None, None
-4.0, None, None, None, None, None, 1972-12-14 07:00:00, None, None, None
-3.0, None, None, None, None, None, 1972-12-15 07:00:00, None, None, None
3.0, None, None, 18.0, None, None, 1972-12-18 07:00:00, None, None, None
4.0, None, None, None, None, None, 1972-12-19 07:00:00, None, None, None
2.0, None, None, None, None, None, 1972-12-20 07:00:00, None, None, None
4.0, None, None, None, None, None, 1972-12-21 07:00:00, None, None, None
0.0, None, None, None, None, None, 1972-12-22 07:00:00, None, None, None
-2.0, None, None, 20.0, None, None, 1972-12-23 07:00:00, None, None, None
-1.0, None, None, None, None, None, 1972-12-24 07:00:00, None, None, None
-1.0, None, None, None, None, None, 1972-12-27 07:00:00, None, None, None
-2.0, None, None, None, None, None, 1972-12-28 07:00:00, None, None, None
-7.0, None, None, None, None, None, 1972-12-29 07:00:00, None, None, None
0.0, None, None, 15.0, None, None, 1972-12-30 07:00:00, None, None, None
0.0, None, None, 8.0, None, None, 1972-12-31 07:00:00, None, None, None
None, None, None, 36.0, None, None, 1973-01-22 07:00:00, None, None, None
None, None, None, 15.0, None, None, 1973-01-23 07:00:00, None, None, None
None, None, None, 51.0, None, None, 1973-01-24 07:00:00, None, None, None
0.0, None, None, 3.0, None, None, 1973-01-25 07:00:00, None, None, None
-4.0, None, None, None, None, None, 1973-01-26 07:00:00, None, None, None
1.0, None, None, None, None, None, 1973-01-29 07:00:00, None, None, None
1.0, None, None, None, None, None, 1973-01-30 07:00:00, None, None, None
2.0, None, None, None, None, None, 1973-01-31 07:00:00, None, None, None
1.0, None, None, 48.0, None, None, 1973-02-01 07:00:00, None, None, None
-2.0, None, None, 10.0, None, None, 1973-02-02 07:00:00, None, None, None
-2.0, None, None, None, None, None, 1973-02-05 07:00:00, None, None, None
-3.0, None, None, None, None, None, 1973-02-06 07:00:00, None, None, None
-1.0, None, None, None, None, None, 1973-02-07 07:00:00, None, None, None
0.0, None, None, None, None, None, 1973-02-08 07:00:00, None, None, None
-2.0, None, None, None, None, None, 1973-02-09 07:00:00, None, None, None
-2.0, None, None, 10.0, None, None, 1973-02-12 07:00:00, None, None, None
-1.0, None, None, None, None, None, 1973-02-13 07:00:00, None, None, None
1.0, None, None, None, None, None, 1973-02-14 07:00:00, None, None, None
0.0, None, None, None, None, None, 1973-02-15 07:00:00, None, None, None
0.0, None, None, None, None, None, 1973-02-16 07:00:00, None, None, None
1.0, None, None, None, None, None, 1973-02-19 07:00:00, None, None, None
-1.0, None, None, None, None, None, 1973-02-20 07:00:00, None, None, None
-1.0, None, None, None, None, None, 1973-02-21 07:00:00, None, None, None
0.0, None, None, None, None, None, 1973-02-22 07:00:00, None, None, None
1.0, None, None, None, None, None, 1973-02-23 07:00:00, None, None, None
1.0, None, None, None, None, None, 1973-02-26 07:00:00, None, None, None
2.0, None, None, None, None, None, 1973-02-27 07:00:00, None, None, None
2.0, None, None, None, None, None, 1973-02-28 07:00:00, None, None, None
1.0, None, None, None, None, None, 1973-03-01 16:00:00, None, None, None
3.0, None, None, None, None, None, 1973-03-02 07:00:00, None, None, None
0.0, None, None, None, None, None, 1973-03-05 07:00:00, None, None, None
3.0, None, None, None, None, None, 1973-03-06 07:00:00, None, None, None
1.0, None, None, None, None, None, 1973-03-07 07:00:00, None, None, None
3.0, None, None, None, None, None, 1973-03-08 07:00:00, None, None, None
2.0, None, None, None, None, None, 1973-03-09 16:00:00, None, None, None
3.0, None, None, None, None, None, 1973-03-12 07:00:00, None, None, None
3.0, None, None, None, None, None, 1973-03-13 07:00:00, None, None, None
3.0, None, None, None, None, None, 1973-03-14 07:00:00, None, None, None
3.0, None, None, None, None, None, 1973-03-15 07:00:00, None, None, None
2.0, None, None, None, None, None, 1973-03-16 07:00:00, None, None, None
1.0, None, None, None, None, None, 1973-03-19 07:00:00, None, None, None
2.0, None, None, None, None, None, 1973-03-20 07:00:00, None, None, None
-1.0, None, None, None, None, None, 1973-03-21 07:00:00, None, None, None
1.0, None, None, None, None, None, 1973-03-22 07:00:00, None, None, None
3.0, None, None, None, None, None, 1973-03-23 07:00:00, None, None, None
-1.0, None, None, None, None, None, 1973-03-26 07:00:00, None, None, None
1.0, None, None, None, None, None, 1973-03-27 07:00:00, None, None, None
1.0, None, None, None, None, None, 1973-03-28 07:00:00, None, None, None
4.0, None, None, None, None, None, 1973-03-29 07:00:00, None, None, None
4.0, None, None, None, None, None, 1973-03-30 07:00:00, None, None, None
4.0, None, None, None, None, None, 1973-04-02 07:00:00, None, None, None
6.0, None, None, None, None, None, 1973-04-03 07:00:00, None, None, None
1.0, None, None, None, None, None, 1973-04-04 07:00:00, None, None, None
0.0, None, None, 8.0, None, None, 1973-04-05 07:00:00, None, None, None
0.0, None, None, 8.0, None, None, 1973-04-06 07:00:00, None, None, None
0.0, None, None, None, None, None, 1973-04-09 07:00:00, None, None, None
4.0, None, None, None, None, None, 1973-04-10 07:00:00, None, None, None
2.0, None, None, None, None, None, 1973-04-11 07:00:00, None, None, None
3.0, None, None, None, None, None, 1973-04-12 07:00:00, None, None, None
0.0, None, None, None, None, None, 1973-04-13 07:00:00, None, None, None
3.0, None, None, None, None, None, 1973-04-16 07:00:00, None, None, None
6.0, None, None, None, None, None, 1973-04-17 07:00:00, None, None, None
8.0, None, None, None, None, None, 1973-04-18 07:00:00, None, None, None
6.0, None, None, None, None, None, 1973-04-19 07:00:00, None, None, None
4.0, None, None, None, None, None, 1973-04-24 07:00:00, None, None, None
6.0, None, None, None, None, None, 1973-04-25 07:00:00, None, None, None
8.0, None, None, None, None, None, 1973-04-26 07:00:00, None, None, None
9.0, None, None, None, None, None, 1973-04-27 07:00:00, None, None, None
0.0, None, None, None, None, None, 1973-04-30 07:00:00, None, None, None
0.0, None, None, None, None, None, 1973-11-01 07:00:00, None, None, None
0.0, None, None, None, None, None, 1973-11-02 07:00:00, None, None, None
-6.0, None, None, None, None, None, 1973-11-05 07:00:00, None, None, None
-3.0, None, None, None, None, None, 1973-11-06 07:00:00, None, None, None
-3.0, None, None, None, None, None, 1973-11-07 07:00:00, None, None, None
-4.0, None, None, None, None, None, 1973-11-08 07:00:00, None, None, None
-3.0, None, None, None, None, None, 1973-11-09 07:00:00, None, None, None
1.0, None, None, 20.0, None, None, 1973-11-13 07:00:00, None, None, None
-1.0, None, None, None, None, None, 1973-11-14 07:00:00, None, None, None
2.0, None, None, None, None, None, 1973-11-15 07:00:00, None, None, None
-1.0, None, None, None, None, None, 1973-11-16 07:00:00, None, None, None
-1.0, None, None, 13.0, None, None, 1973-11-19 07:00:00, None, None, None
-1.0, None, None, None, None, None, 1973-11-21 07:00:00, None, None, None
-2.0, None, None, None, None, None, 1973-11-22 07:00:00, None, None, None
-2.0, None, None, 3.0, None, None, 1973-11-23 07:00:00, None, None, None
2.0, None, None, 30.0, None, None, 1973-11-26 07:00:00, None, None, None
3.0, None, None, None, None, None, 1973-11-27 07:00:00, None, None, None
1.0, None, None, 2.0, None, None, 1973-11-28 07:00:00, None, None, None
-2.0, None, None, None, None, None, 1973-11-29 07:00:00, None, None, None
-1.0, None, None, None, None, None, 1973-11-30 07:00:00, None, None, None
3.0, None, None, None, None, None, 1973-12-03 07:00:00, None, None, None
3.0, None, None, None, None, None, 1973-12-04 07:00:00, None, None, None
3.0, None, None, None, None, None, 1973-12-05 07:00:00, None, None, None
4.0, None, None, None, None, None, 1973-12-06 07:00:00, None, None, None
3.0, None, None, None, None, None, 1973-12-07 07:00:00, None, None, None
3.0, None, None, None, None, None, 1973-12-10 07:00:00, None, None, None
6.0, None, None, 13.0, None, None, 1973-12-11 07:00:00, None, None, None
5.0, None, None, None, None, None, 1973-12-12 07:00:00, None, None, None
0.0, None, None, None, None, None, 1973-12-13 07:00:00, None, None, None
1.0, None, None, None, None, None, 1973-12-14 07:00:00, None, None, None
None, None, None, 38.0, None, None, 1973-12-15 07:00:00, None, None, None
1.0, None, None, None, None, None, 1973-12-17 07:00:00, None, None, None
-1.0, None, None, None, None, None, 1973-12-18 07:00:00, None, None, None
3.0, None, None, None, None, None, 1973-12-19 07:00:00, None, None, None
3.0, None, None, None, None, None, 1973-12-20 07:00:00, None, None, None
3.0, None, None, None, None, None, 1973-12-21 07:00:00, None, None, None
0.0, None, None, 8.0, None, None, 1973-12-27 07:00:00, None, None, None
1.0, None, None, None, None, None, 1973-12-28 07:00:00, None, None, None
-8.0, None, None, None, None, None, 1974-01-03 07:00:00, None, None, None
-1.0, None, None, None, None, None, 1974-01-04 07:00:00, None, None, None
2.0, None, None, None, None, None, 1974-01-06 07:00:00, None, None, None
-3.0, None, None, None, None, None, 1974-01-07 07:00:00, None, None, None
-2.0, None, None, None, None, None, 1974-01-08 07:00:00, None, None, None
-8.0, None, None, None, None, None, 1974-01-09 07:00:00, None, None, None
-7.0, None, None, None, None, None, 1974-01-10 07:00:00, None, None, None
-8.0, None, None, None, None, None, 1974-01-11 07:00:00, None, None, None
-13.0, None, None, None, None, None, 1974-01-13 07:00:00, None, None, None
-17.0, None, None, 41.0, None, None, 1974-01-14 07:00:00, None, None, None
-17.0, None, None, 71.0, None, None, 1974-01-15 07:00:00, None, None, None
-12.0, None, None, 18.0, None, None, 1974-01-16 07:00:00, None, None, None
-4.0, None, None, 36.0, None, None, 1974-01-17 07:00:00, None, None, None
1.0, None, None, None, None, None, 1974-01-18 07:00:00, None, None, None
-2.0, None, None, None, None, None, 1974-01-19 07:00:00, None, None, None
-2.0, None, None, 18.0, None, None, 1974-01-21 07:00:00, None, None, None
2.0, None, None, 41.0, None, None, 1974-01-22 07:00:00, None, None, None
2.0, None, None, None, None, None, 1974-01-23 07:00:00, None, None, None
3.0, None, None, None, None, None, 1974-01-24 07:00:00, None, None, None
2.0, None, None, None, None, None, 1974-01-25 07:00:00, None, None, None
4.0, None, None, None, None, None, 1974-01-28 07:00:00, None, None, 277.0
2.0, None, None, 10.0, None, None, 1974-01-29 07:00:00, None, None, None
-6.0, None, None, None, None, None, 1974-01-30 07:00:00, None, None, None
-6.0, None, None, None, None, None, 1974-01-31 07:00:00, None, None, None
-7.0, None, None, None, None, None, 1974-02-01 07:00:00, None, None, None
1.0, None, None, 15.0, None, None, 1974-02-02 07:00:00, None, None, None
3.0, None, None, None, None, None, 1974-02-04 07:00:00, None, None, None
1.0, None, None, None, None, None, 1974-02-05 07:00:00, None, None, None
2.0, None, None, None, None, None, 1974-02-06 07:00:00, None, None, None
3.0, None, None, None, None, None, 1974-02-07 07:00:00, None, None, None
2.0, None, None, None, None, None, 1974-02-08 07:00:00, None, None, None
2.0, None, None, 5.0, None, None, 1974-02-11 07:00:00, None, None, None
-1.0, None, None, None, None, None, 1974-02-12 07:00:00, None, None, None
1.0, None, None, 5.0, None, None, 1974-02-13 07:00:00, None, None, None
2.0, None, None, 8.0, None, None, 1974-02-14 07:00:00, None, None, None
3.0, None, None, None, None, None, 1974-02-15 07:00:00, None, None, None
2.0, None, None, None, None, None, 1974-02-18 07:00:00, None, None, None
2.0, None, None, None, None, None, 1974-02-19 07:00:00, None, None, None
3.0, None, None, None, None, None, 1974-02-20 07:00:00, None, None, None
2.0, None, None, None, None, None, 1974-02-21 07:00:00, None, None, None
-1.0, None, None, None, None, None, 1974-02-22 07:00:00, None, None, None
1.0, None, None, None, None, None, 1974-02-25 07:00:00, None, None, None
-1.0, None, None, None, None, None, 1974-02-26 07:00:00, None, None, None
2.0, None, None, None, None, None, 1974-02-28 07:00:00, None, None, None
3.0, None, None, None, None, None, 1974-03-01 07:00:00, None, None, None
3.0, None, None, None, None, None, 1974-03-04 07:00:00, None, None, None
-1.0, None, None, None, None, None, 1974-03-05 07:00:00, None, None, 10.0
-1.0, None, None, None, None, None, 1974-03-06 07:00:00, None, None, None
-2.0, None, None, None, None, None, 1974-03-07 07:00:00, None, None, None
-7.0, None, None, None, None, None, 1974-03-08 07:00:00, None, None, None
None, None, None, 10.0, None, None, 1974-03-09 07:00:00, None, None, None
None, None, None, 30.0, None, None, 1974-03-10 07:00:00, None, None, None
0.0, None, None, None, None, None, 1974-03-11 07:00:00, None, None, None
-1.0, None, None, None, None, None, 1974-03-12 07:00:00, None, None, None
1.0, None, None, None, None, None, 1974-03-13 07:00:00, None, None, None
-1.0, None, None, None, None, None, 1974-03-14 07:00:00, None, None, None
0.0, None, None, 5.0, None, None, 1974-03-15 07:00:00, None, None, None
3.0, None, None, None, None, None, 1974-03-18 07:00:00, None, None, None
3.0, None, None, None, None, None, 1974-03-19 07:00:00, None, None, None
0.0, None, None, None, None, None, 1974-03-20 07:00:00, None, None, None
-1.0, None, None, None, None, None, 1974-03-21 07:00:00, None, None, None
-2.0, None, None, None, None, None, 1974-03-22 07:00:00, None, None, None
4.0, None, None, None, None, None, 1974-03-25 07:00:00, None, None, None
7.0, None, None, None, None, None, 1974-03-26 07:00:00, None, None, None
6.0, None, None, None, None, None, 1974-03-27 07:00:00, None, None, None
1.0, None, None, None, None, None, 1974-03-28 07:00:00, None, None, None
6.0, None, None, None, None, None, 1974-03-29 07:00:00, None, None, None
-2.0, None, None, None, None, None, 1979-11-01 07:30:00, None, None, 0.0
-1.0, None, None, None, None, None, 1979-11-02 07:30:00, None, None, 0.0
0.0, None, None, None, None, None, 1979-11-05 07:30:00, None, None, 0.0
-1.0, None, None, None, None, None, 1979-11-06 07:30:00, None, None, 0.0
0.0, None, None, None, None, None, 1979-11-07 07:30:00, None, None, 0.0
-2.0, None, None, None, None, None, 1979-11-08 07:30:00, None, None, 0.0
-3.0, None, None, None, None, None, 1979-11-09 07:30:00, None, None, 0.0
-8.0, None, None, None, None, None, 1979-11-13 07:30:00, None, None, 0.0
4.0, None, None, None, None, None, 1979-11-14 07:30:00, None, None, 0.0
1.0, None, None, None, None, None, 1979-11-15 07:30:00, None, None, 0.0
6.0, None, None, None, None, None, 1979-11-16 07:30:00, None, None, 0.0
3.0, None, None, None, None, None, 1979-11-17 07:30:00, None, None, 0.0
3.0, None, None, None, None, None, 1979-11-18 08:00:00, None, None, 0.0
3.0, None, None, None, None, None, 1979-11-19 07:30:00, None, None, 0.0
0.0, None, None, None, None, None, 1979-11-20 07:30:00, None, None, 0.0
8.0, None, None, None, None, None, 1979-11-21 07:30:00, None, None, 0.0
6.0, None, None, None, None, None, 1979-11-22 07:30:00, None, None, 0.0
3.0, None, None, None, None, None, 1979-11-23 07:30:00, None, None, 0.0
6.0, None, None, None, None, None, 1979-11-24 09:00:00, None, None, 0.0
0.0, None, None, None, None, None, 1979-11-25 10:30:00, None, None, 0.0
-6.0, None, None, None, None, None, 1979-11-26 07:00:00, None, None, 0.0
-5.0, None, None, None, None, None, 1979-11-27 07:00:00, None, None, 0.0
4.0, None, None, None, None, None, 1979-11-28 07:00:00, None, None, 0.0
-1.0, None, None, None, -1.0, 1.0, 1979-11-29 07:00:00, None, None, 0.0
-2.0, None, None, 1.0, -2.0, 4.0, 1979-11-30 06:30:00, None, None, 1.0
-1.0, None, None, None, -2.0, 3.0, 1979-12-01 08:00:00, None, None, 0.0
0.0, None, None, None, -6.0, 1.0, 1979-12-01 12:00:00, None, None, 0.0
-2.0, None, None, None, -4.0, 0.0, 1979-12-03 07:00:00, None, None, 0.0
2.0, None, None, None, -2.0, 2.0, 1979-12-04 07:00:00, None, None, 0.0
5.0, None, None, None, 2.0, 5.0, 1979-12-05 07:00:00, None, None, 0.0
7.0, None, None, None, 6.0, 7.0, 1979-12-06 07:00:00, None, None, 0.0
2.0, None, None, None, 2.0, 7.0, 1979-12-07 07:00:00, None, None, 0.0
6.0, None, None, None, 1.0, 7.0, 1979-12-08 09:00:00, None, None, 0.0
5.0, None, None, None, -1.0, 8.0, 1979-12-09 09:00:00, None, None, 0.0
-3.0, None, None, None, -4.0, 4.0, 1979-12-10 07:00:00, None, None, 0.0
2.0, None, None, 1.0, -4.0, 4.0, 1979-12-11 07:00:00, None, None, 0.0
0.0, None, None, 4.0, -1.0, 4.0, 1979-12-12 07:00:00, None, None, 4.0
-1.0, None, None, 8.0, -1.0, 1.0, 1979-12-13 07:00:00, None, None, 8.0
-4.0, None, None, None, -4.0, 3.0, 1979-12-14 07:00:00, None, None, 0.0
-15.0, None, None, None, -15.0, -4.0, 1979-12-15 09:00:00, None, None, 0.0
-8.0, None, None, None, -15.0, -8.0, 1979-12-16 09:00:00, None, None, 0.0
-2.0, None, None, 15.0, -14.0, -2.0, 1979-12-17 07:00:00, None, None, 15.0
0.0, None, None, None, -2.0, 0.0, 1979-12-18 07:00:00, None, None, 8.0
1.0, None, None, None, 0.0, 3.0, 1979-12-19 07:00:00, None, None, 5.0
1.0, None, None, None, -1.0, 7.0, 1979-12-20 07:00:00, None, None, 4.0
4.0, None, None, None, 2.0, 5.0, 1979-12-21 07:30:00, None, None, 3.0
1.0, None, None, None, 0.0, 4.0, 1979-12-22 08:30:00, None, None, 2.0
2.0, None, None, None, -4.0, 2.0, 1979-12-23 09:00:00, None, None, 2.0
0.0, None, None, None, -1.0, 3.0, 1979-12-24 07:00:00, None, None, 2.0
4.0, None, None, None, 2.0, 6.0, 1979-12-25 09:00:00, None, None, 0.0
5.0, None, None, None, 4.0, 6.0, 1979-12-26 07:00:00, None, None, 0.0
8.0, None, None, None, 4.0, 10.0, 1979-12-27 07:00:00, None, None, 0.0
2.0, None, None, None, -2.0, 9.0, 1979-12-28 07:00:00, None, None, 0.0
4.0, None, None, None, -1.0, 4.0, 1979-12-29 01:00:00, None, None, 0.0
5.0, None, None, None, -1.0, 5.0, 1979-12-30 09:00:00, None, None, 0.0
4.0, None, None, None, 2.0, 8.0, 1979-12-31 07:00:00, None, None, 0.0
4.0, None, None, None, 1.0, 8.0, 1980-01-02 07:00:00, None, None, 0.0
2.0, None, None, None, 1.0, 4.0, 1980-01-03 07:30:00, None, None, 0.0
2.0, None, None, None, 0.0, 3.0, 1980-01-04 07:00:00, None, None, 0.0
-5.0, None, None, 1.0, -6.0, 2.0, 1980-01-05 08:00:00, None, None, 1.0
-9.0, None, None, None, -10.0, -5.0, 1980-01-06 09:00:00, None, None, 0.0
-9.0, None, None, None, -11.0, -7.0, 1980-01-07 07:00:00, None, None, 0.0
5.5, None, None, None, 2.0, 5.5, 1980-01-07 15:00:00, None, None, 0.0
-14.0, None, None, None, -14.0, -2.0, 1980-01-08 07:00:00, None, None, 0.0
-18.0, None, None, None, -18.0, -16.0, 1980-01-09 07:00:00, None, None, 0.0
-19.0, None, None, None, -20.0, -15.0, 1980-01-10 06:30:00, None, None, 0.0
-12.0, None, None, 16.0, -19.0, -10.0, 1980-01-11 06:30:00, None, None, 16.0
-3.0, None, None, 30.0, -11.0, -3.0, 1980-01-12 08:00:00, None, None, 40.0
-1.0, None, None, 10.0, -6.0, -1.0, 1980-01-13 08:00:00, None, None, 38.0
-1.0, None, None, 12.0, -1.0, 0.0, 1980-01-14 06:30:00, None, None, 36.0
-1.0, None, None, 10.0, -3.0, 0.0, 1980-01-15 06:30:00, None, None, 40.0
1.0, None, None, 15.0, -1.0, 1.0, 1980-01-16 06:30:00, None, None, 43.0
-3.0, None, None, 12.0, -3.0, -1.0, 1980-01-17 06:30:00, None, None, 41.0
-10.0, None, None, None, -11.0, -3.0, 1980-01-18 06:30:00, None, None, 40.0
-7.0, None, None, 2.0, -10.0, -5.0, 1980-01-19 08:30:00, None, None, 40.0
-4.0, None, None, None, -7.0, -2.0, 1980-01-20 09:30:00, None, None, 40.0
-3.0, None, None, None, -9.0, -1.0, 1980-01-21 06:30:00, None, None, 40.0
0.0, None, None, None, -3.0, 2.0, 1980-01-22 06:30:00, None, None, 38.0
1.0, None, None, None, 0.0, 4.0, 1980-01-23 06:30:00, None, None, 37.0
-2.0, None, None, None, -2.0, 5.0, 1980-01-24 06:30:00, None, None, 30.0
-3.0, None, None, None, -6.0, -1.0, 1980-01-25 06:30:00, None, None, 29.0
-10.0, None, None, None, -12.0, -2.0, 1980-01-26 09:30:00, None, None, 29.0
-13.0, None, None, None, -16.0, -10.0, 1980-01-27 09:30:00, None, None, 29.0
-13.0, None, None, None, -13.0, -9.0, 1980-01-28 06:30:00, None, None, 29.0
-14.0, None, None, None, -16.0, -9.0, 1980-01-29 06:30:00, None, None, 29.0
-7.0, None, None, None, -16.0, -7.0, 1980-01-30 06:30:00, None, None, 28.0
-4.0, None, None, 2.0, -7.0, 0.0, 1980-01-31 06:30:00, None, None, 30.0
0.0, None, None, None, -7.0, 0.0, 1980-02-01 06:30:00, None, None, 29.0
4.0, None, None, None, -2.0, 5.0, 1980-02-02 09:30:00, None, None, 29.0
3.0, None, None, None, 0.0, 5.0, 1980-02-03 09:30:00, None, None, 27.0
2.0, None, None, None, 0.0, 5.0, 1980-02-04 06:30:00, None, None, 25.0
3.0, None, None, None, -2.0, 4.0, 1980-02-05 06:30:00, None, None, 24.0
1.0, None, None, None, 0.0, 6.0, 1980-02-06 06:30:00, None, None, 23.0
1.0, None, None, None, -3.0, 6.0, 1980-02-07 06:30:00, None, None, 20.0
2.0, None, None, None, -1.0, 5.0, 1980-02-08 06:30:00, None, None, 18.0
