station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
0.5, 95.0, 0.0, 0.0, 0.5, 6.0, 1991-02-01 06:40:00, 0.0, None, 29.0
2.5, 95.0, 0.0, 0.0, 0.5, 2.5, 1991-02-01 16:00:00, 8.0, None, 29.0
1.0, 96.0, 0.0, 0.0, 1.0, 2.5, 1991-02-02 06:35:00, 25.0, None, 27.0
2.0, 95.0, 0.0, 0.0, 1.0, 3.0, 1991-02-02 16:30:00, 9.0, None, 25.0
1.5, 87.0, 0.0, 0.0, 1.0, 8.5, 1991-02-03 06:30:00, 0.0, None, 25.0
3.0, 92.0, 0.0, 0.0, 0.0, 4.0, 1991-02-03 16:20:00, 1.0, None, 24.0
0.5, 97.0, 0.0, 0.0, 0.0, 2.5, 1991-02-04 06:25:00, 2.0, None, 23.0
2.5, 96.0, 0.0, 0.0, 0.5, 2.5, 1991-02-04 16:20:00, 11.0, None, 22.0
1.5, 95.0, 0.0, 0.0, 0.5, 2.5, 1991-02-05 06:30:00, 8.0, None, 22.0
3.5, 68.0, 0.0, 0.0, 0.5, 4.5, 1991-02-05 15:55:00, 0.0, None, 22.0
-2.0, 94.0, 0.0, 0.0, -2.0, 3.5, 1991-02-06 06:30:00, 0.0, None, 22.0
1.0, 72.0, 0.0, 0.0, -2.5, 2.0, 1991-02-06 16:20:00, 0.0, None, 22.0
6.0, 60.0, 0.0, 0.0, -0.5, 6.5, 1991-02-07 06:30:00, 0.0, None, 21.0
4.5, None, 0.0, 0.0, -0.5, 6.5, 1991-02-07 15:30:00, 0.0, None, 20.0
1.5, 95.0, 0.0, 0.0, 1.5, 4.5, 1991-02-08 06:35:00, 1.0, None, 20.0
3.0, 94.0, 0.0, 0.0, 1.5, 4.0, 1991-02-08 16:30:00, 1.0, None, 19.0
2.0, 95.0, 0.0, 0.0, 1.5, 3.0, 1991-02-09 06:30:00, 1.0, None, 19.0
3.5, 91.0, 0.0, 0.0, 1.5, 4.5, 1991-02-09 16:15:00, 0.0, None, 17.0
1.0, 95.0, 0.0, 0.0, 0.5, 4.0, 1991-02-10 06:30:00, 0.0, None, 17.0
4.0, 80.0, 0.0, 0.0, 0.5, 4.5, 1991-02-10 16:30:00, 0.0, None, 17.0
1.0, 94.0, 0.0, 0.0, 1.0, 4.0, 1991-02-11 06:20:00, 0.0, None, 17.0
3.0, 90.0, 0.0, 0.0, 1.0, 3.5, 1991-02-11 16:30:00, 0.0, None, 16.0
1.0, 95.0, 0.0, 0.0, 0.5, 3.0, 1991-02-12 06:30:00, 0.0, None, 16.0
5.0, 81.0, 0.0, 0.0, 1.0, 5.0, 1991-02-12 15:45:00, 0.0, None, 15.0
-0.5, 96.0, 0.0, 0.0, -1.0, 5.0, 1991-02-13 06:30:00, 0.0, None, 15.0
3.0, 92.0, 0.0, 0.0, -1.0, 4.0, 1991-02-13 16:20:00, 0.0, None, 15.0
2.0, 96.0, 0.0, 0.0, 1.0, 3.0, 1991-02-14 06:35:00, 1.0, None, 15.0
5.0, 90.0, 0.0, 0.0, 2.0, 5.0, 1991-02-14 15:30:00, 0.0, None, 14.0
2.5, 95.0, 0.0, 0.0, 2.0, 5.0, 1991-02-15 06:30:00, 0.0, None, 13.0
6.5, 87.0, 0.0, 0.0, 2.0, 6.5, 1991-02-15 15:30:00, 1.0, None, 12.0
0.0, 96.0, 0.0, 0.0, -0.5, 6.5, 1991-02-16 06:00:00, 0.0, None, 12.0
4.0, 85.0, 0.0, 0.0, 0.0, 6.5, 1991-02-16 16:30:00, 0.0, None, 12.0
1.0, 95.0, 0.0, 0.0, 0.0, 4.0, 1991-02-17 05:40:00, 0.0, None, 12.0
4.5, 55.0, 0.0, 0.0, 0.0, 7.5, 1991-02-17 16:30:00, 0.0, None, 11.0
-1.5, 95.0, 0.0, 0.0, -1.5, 4.5, 1991-02-18 06:30:00, 0.0, None, 11.0
4.0, 64.0, 0.0, 0.0, -1.5, 5.5, 1991-02-18 16:35:00, 0.0, None, 10.0
9.0, 34.0, 0.0, 0.0, 2.0, 9.5, 1991-02-19 06:30:00, 0.0, None, 10.0
7.0, 54.0, 0.0, 0.0, 7.0, 11.0, 1991-02-19 16:35:00, 0.0, None, 10.0
7.0, 37.0, 0.0, 0.0, 3.5, 7.0, 1991-02-20 06:30:00, 0.0, None, 10.0
5.5, 47.0, 0.0, 0.0, 5.5, 6.5, 1991-02-20 16:25:00, 0.0, None, 9.0
-1.5, 86.0, 0.0, 0.0, -1.5, 5.5, 1991-02-21 06:35:00, 0.0, None, 9.0
5.0, 43.0, 0.0, 0.0, -1.5, 5.0, 1991-02-21 15:25:00, 0.0, None, 9.0
-2.0, 93.0, 0.0, 0.0, -2.0, 5.0, 1991-02-22 06:35:00, 0.0, None, 9.0
6.0, 34.0, 0.0, 0.0, -2.0, 6.5, 1991-02-22 16:40:00, 0.0, None, 9.0
-1.5, 87.0, 0.0, 0.0, -2.0, 6.0, 1991-02-23 06:30:00, 0.0, None, 9.0
3.5, 54.0, 0.0, 0.0, -1.5, 3.5, 1991-02-23 16:30:00, 0.0, None, 9.0
-2.0, 89.0, 0.0, 0.0, -2.5, 3.5, 1991-02-24 06:30:00, 0.0, None, 9.0
4.0, 56.0, 0.0, 0.0, -2.5, 7.0, 1991-02-24 16:30:00, 0.0, None, 8.0
-1.5, 97.0, 0.0, 0.0, -1.5, 4.0, 1991-02-25 06:35:00, 0.0, None, 8.0
6.5, 50.0, 0.0, 0.0, -1.5, 8.0, 1991-02-25 15:50:00, 0.0, None, 8.0
-1.5, 95.0, 0.0, 0.0, -2.0, 6.5, 1991-02-26 05:30:00, 0.0, None, 8.0
2.0, 80.0, 0.0, 0.0, -2.0, 7.5, 1991-02-26 17:30:00, 0.0, None, 8.0
-2.0, 94.0, 0.0, 0.0, -2.0, 2.0, 1991-02-27 08:40:00, 0.0, None, 8.0
7.0, 45.0, 0.0, 0.0, -2.0, 9.0, 1991-02-27 16:00:00, 0.0, None, 8.0
1.5, 58.0, 0.1, 0.1, -1.0, 7.0, 1991-02-28 05:30:00, 0.0, None, 8.0
-3.0, 80.0, 0.1, 0.1, -4.0, 2.0, 1991-02-28 16:10:00, 0.0, None, 8.0
-11.0, 59.0, 0.1, 0.1, -11.0, -3.0, 1991-03-01 06:35:00, 0.0, None, 8.0
-8.5, 64.0, 1.0, 1.0, -12.0, -8.0, 1991-03-01 16:25:00, 0.0, None, 9.0
-9.5, 97.0, 9.0, 8.0, -10.5, -8.5, 1991-03-02 06:25:00, 6.0, None, 17.0
7.0, 88.0, 18.0, 9.0, -10.5, 7.0, 1991-03-02 16:10:00, 9.0, None, 26.0
-7.5, 93.0, 26.0, 11.0, -8.0, 7.0, 1991-03-03 06:20:00, 6.0, None, 33.0
-5.0, 85.0, 29.0, 5.0, -7.5, -5.0, 1991-03-03 16:20:00, 4.0, None, 38.0
-10.0, 93.0, 31.0, 5.0, -10.0, -5.0, 1991-03-04 06:25:00, 3.0, None, 38.0
-3.5, 59.0, 0.0, 0.0, -11.5, -2.5, 1991-03-04 16:15:00, 0.0, None, 34.0
-13.0, 90.0, 0.0, 0.0, -13.0, -3.5, 1991-03-05 06:15:00, 0.0, None, 32.0
-1.0, 55.0, 0.0, 0.0, -13.5, -1.0, 1991-03-05 16:00:00, 0.0, None, 30.0
-9.5, 92.0, 0.0, 0.0, -9.5, -1.0, 1991-03-06 06:25:00, 0.0, None, 28.0
0.0, 70.0, 0.0, 0.0, -9.5, 2.5, 1991-03-06 16:30:00, 0.0, None, 26.0
-4.0, 95.0, 0.1, 0.1, -5.5, 0.0, 1991-03-07 06:20:00, 0.0, None, 26.0
5.5, 43.0, 0.0, 0.0, -4.0, 6.0, 1991-03-07 16:10:00, 0.0, None, 24.0
-5.0, 84.0, 0.0, 0.0, -5.0, 5.5, 1991-03-08 06:30:00, 0.0, None, 22.0
6.0, 37.0, 0.0, 0.0, -5.5, 6.5, 1991-03-08 15:40:00, 0.0, None, 20.0
-4.0, 88.0, 0.0, 0.0, -4.0, 6.0, 1991-03-09 06:00:00, 0.0, None, 20.0
3.0, 90.0, 0.0, 0.0, -4.0, 4.0, 1991-03-09 16:00:00, 0.0, None, 20.0
-6.0, 92.0, 0.0, 0.0, -6.0, 3.0, 1991-03-10 06:00:00, 0.0, None, 20.0
3.5, 40.0, 0.0, 0.0, -6.0, 4.0, 1991-03-10 16:35:00, 0.0, None, 20.0
-7.0, 93.0, 0.1, 0.1, -7.0, 3.5, 1991-03-11 06:25:00, 0.0, None, 20.0
2.0, 45.0, 0.0, 0.0, -7.0, 3.0, 1991-03-11 16:15:00, 0.0, None, 20.0
-6.0, 85.0, 0.0, 0.0, -6.0, 2.0, 1991-03-12 06:25:00, 0.0, None, 20.0
5.0, 36.0, 0.0, 0.0, -6.0, 6.0, 1991-03-12 15:30:00, 0.0, None, 18.0
-4.5, 88.0, 0.0, 0.0, -5.0, 5.5, 1991-03-13 06:30:00, 0.0, None, 18.0
4.0, 51.0, 0.0, 0.0, -4.5, 6.5, 1991-03-13 16:25:00, 0.0, None, 18.0
-3.5, 87.0, 0.0, 0.0, -4.0, 4.0, 1991-03-14 06:35:00, 0.0, None, 18.0
6.0, 46.0, 0.0, 0.0, -3.5, 6.5, 1991-03-14 15:25:00, 0.0, None, 18.0
-0.5, 94.0, 0.0, 0.0, -0.5, 6.0, 1991-03-15 06:35:00, 0.0, None, 18.0
5.0, 40.0, 0.0, 0.0, -1.0, 5.5, 1991-03-15 16:30:00, 0.0, None, 18.0
-5.5, 84.0, 0.0, 0.0, -5.5, 5.0, 1991-03-16 06:30:00, 0.0, None, 18.0
6.5, 32.0, 0.0, 0.0, -5.5, 7.0, 1991-03-16 15:55:00, 0.0, None, 17.0
-4.5, 91.0, 0.0, 0.0, -4.5, 6.5, 1991-03-17 06:40:00, 0.0, None, 17.0
5.0, 44.0, 0.0, 0.0, -4.5, 8.0, 1991-03-17 16:35:00, 0.0, None, 17.0
-4.5, 94.0, 0.0, 0.0, -4.5, 5.0, 1991-03-18 06:30:00, 0.0, None, 17.0
6.0, 48.0, 0.0, 0.0, -4.5, 10.0, 1991-03-18 16:35:00, 0.0, None, 16.0
0.5, 97.0, 1.0, 1.0, -1.0, 6.0, 1991-03-19 06:30:00, 0.0, None, 18.0
4.5, None, 0.0, 0.0, 0.5, 4.5, 1991-03-19 15:50:00, 3.0, None, 18.0
1.0, None, 0.0, 0.0, 0.0, 4.5, 1991-03-20 06:30:00, 0.0, None, 17.0
5.5, 53.0, 0.0, 0.0, 1.0, 8.0, 1991-03-20 16:30:00, 0.0, None, 16.0
-2.5, 88.0, 0.0, 0.0, -2.5, 5.5, 1991-03-21 06:30:00, 0.0, None, 16.0
6.0, None, 0.0, 0.0, -2.5, 7.5, 1991-03-21 16:35:00, 0.0, None, 15.0
-2.0, 92.0, 0.0, 0.0, -2.0, 6.0, 1991-03-22 06:30:00, 0.0, None, 15.0
4.5, None, 0.0, 0.0, -2.0, 7.5, 1991-03-22 16:30:00, 0.0, None, 13.0
-2.0, 68.0, 0.0, 0.0, -3.0, 4.5, 1991-03-23 06:35:00, 0.0, None, 13.0
4.5, 44.0, 0.0, 0.0, -2.0, 5.0, 1991-03-23 16:00:00, 0.0, None, 13.0
1.0, 50.0, 0.0, 0.0, -0.5, 6.5, 1991-03-24 06:35:00, 0.0, None, 13.0
4.5, 28.0, 0.0, 0.0, 0.0, 5.5, 1991-03-24 16:15:00, 0.0, None, 11.0
-1.5, 37.0, 0.0, 0.0, -1.5, 4.5, 1991-03-25 06:30:00, 0.0, None, 11.0
1.5, 28.0, 0.0, 0.0, -2.0, 1.5, 1991-03-25 16:30:00, 0.0, None, 11.0
-6.5, 55.0, 0.0, 0.0, -7.0, 2.5, 1991-03-26 06:35:00, 0.0, None, 11.0
6.0, 18.0, 0.0, 0.0, -6.5, 6.0, 1991-03-26 16:00:00, 0.0, None, 10.0
-4.0, 72.0, 0.0, 0.0, -4.0, 6.0, 1991-03-27 06:30:00, 0.0, None, 10.0
10.5, 23.0, 0.0, 0.0, -4.0, 11.0, 1991-03-27 16:30:00, 0.0, None, 10.0
0.5, 88.0, 0.1, 0.1, -1.5, 10.5, 1991-03-28 06:40:00, 0.0, None, 10.0
10.5, None, 0.0, 0.0, 0.5, 11.0, 1991-03-28 15:30:00, 0.0, None, 9.0
2.0, 67.0, 0.0, 0.0, 0.0, 10.5, 1991-03-29 06:35:00, 0.0, None, 9.0
7.5, 50.0, 0.0, 0.0, 2.0, 8.0, 1991-03-29 16:35:00, 0.0, None, 8.0
1.0, 95.0, 0.0, 0.0, 1.0, 7.5, 1991-03-30 06:35:00, 0.0, None, 8.0
11.0, 44.0, 0.0, 0.0, 1.0, 11.0, 1991-03-30 16:35:00, 0.0, None, 6.0
0.0, 96.0, 0.0, 0.0, -0.5, 11.0, 1991-03-31 06:35:00, 0.0, None, 6.0
12.0, 49.0, 0.0, 0.0, 0.0, 14.5, 1991-03-31 15:45:00, 0.0, None, 4.0
3.0, 95.0, 0.0, 0.0, 2.0, 16.0, 1991-04-01 06:30:00, 0.0, None, 4.0
9.5, 57.0, 0.0, 0.0, 3.0, 10.0, 1991-04-01 16:00:00, 0.0, None, 3.0
1.5, 97.0, 0.0, 0.0, 1.5, 10.5, 1991-04-02 06:35:00, 0.0, None, 3.0
9.0, 33.0, 0.0, 0.0, 1.5, 9.0, 1991-04-02 16:05:00, 0.0, None, 2.0
1.5, 60.0, 0.0, 0.0, 1.5, 9.0, 1991-04-03 06:30:00, 0.0, None, 2.0
0.5, 95.0, 1.0, 1.0, -6.0, 5.0, 1991-04-03 15:35:00, 5.0, None, 1.0
0.0, 97.0, None, None, 0.0, 5.0, 1991-04-04 06:00:00, 17.0, None, None
6.0, 71.0, 13.0, 12.0, 0.0, 7.0, 1991-04-04 16:25:00, 8.0, None, 14.0
1.0, 95.0, 0.0, 0.0, 1.0, 6.0, 1991-04-05 06:35:00, 3.0, None, 12.0
5.5, 67.0, 0.0, 0.0, 1.0, 8.0, 1991-04-05 15:35:00, 2.0, None, 9.0
1.5, 88.0, 0.0, 0.0, 0.5, 5.5, 1991-04-06 06:35:00, 0.0, None, 9.0
8.0, 32.0, 0.0, 0.0, 0.0, 8.0, 1991-04-06 15:30:00, 0.0, None, 5.0
-0.5, 95.0, 0.0, 0.0, -1.0, 8.0, 1991-04-07 06:00:00, 0.0, None, 2.0
7.5, 32.0, 0.0, 0.0, -0.5, 9.0, 1991-04-07 15:25:00, 0.0, None, 1.0
-2.0, 80.0, 0.0, 0.0, -2.0, 7.0, 1991-04-08 06:30:00, 0.0, None, 1.0
7.5, 35.0, 0.0, 0.0, -2.0, 7.5, 1991-04-08 16:30:00, 0.0, None, 1.0
0.0, 93.0, 0.0, 0.0, 0.0, 7.5, 1991-04-09 06:40:00, 0.0, None, 1.0
6.5, 38.0, 0.0, 0.0, -0.5, 7.5, 1991-04-09 16:30:00, 1.0, None, 0.0
-2.0, 65.0, 0.0, 0.0, -2.0, 6.5, 1991-04-10 06:35:00, 0.0, None, 0.0
9.0, 21.0, 0.0, 0.0, -2.0, 10.0, 1991-04-10 16:30:00, 0.0, None, 0.0
-2.5, 79.0, 0.0, 0.0, -2.5, 9.0, 1991-04-11 06:35:00, 0.0, None, 0.0
12.0, 20.0, 0.0, 0.0, -2.5, 12.0, 1991-04-11 15:25:00, 0.0, None, 0.0
-1.5, 90.0, 0.0, 0.0, -1.5, 13.5, 1991-04-12 06:35:00, 0.0, None, 0.0
15.5, 19.0, 0.0, 0.0, -1.5, 15.5, 1991-04-12 16:25:00, 0.0, None, 0.0
0.5, 90.0, 0.0, 0.0, 0.5, 15.5, 1991-04-13 06:35:00, 0.0, None, 0.0
15.5, 22.0, 0.0, 0.0, 0.5, 16.0, 1991-04-13 15:50:00, 0.0, None, 0.0
3.5, 85.0, 0.0, 0.0, 3.0, 15.5, 1991-04-14 06:20:00, 0.0, None, 0.0
14.0, 32.0, 0.0, 0.0, 3.5, 14.0, 1991-04-14 16:30:00, 0.0, None, 0.0
3.0, 81.0, 0.0, 0.0, 3.0, 14.0, 1991-04-15 06:40:00, 0.0, None, 0.0
15.5, 32.0, 0.0, 0.0, 3.0, 16.0, 1991-04-15 16:40:00, 0.0, None, 0.0
0.5, 95.0, 0.0, 0.0, 0.5, 15.5, 1991-04-16 06:40:00, 0.0, None, 0.0
18.0, 17.0, 0.0, 0.0, 0.5, 18.0, 1991-04-16 15:45:00, 0.0, None, 0.0
0.5, 88.0, 0.0, 0.0, 0.5, 19.0, 1991-04-17 06:40:00, 0.0, None, 0.0
20.0, 24.0, 0.0, 0.0, 0.5, 20.0, 1991-04-17 16:00:00, 0.0, None, 0.0
1.0, 93.0, 0.0, 0.0, 1.0, 21.5, 1991-04-18 06:40:00, 0.0, None, 0.0
19.0, None, 0.0, 0.0, 1.0, 19.5, 1991-04-18 15:40:00, 0.0, None, 0.0
2.0, 92.0, 0.0, 0.0, 2.0, 19.0, 1991-04-19 06:40:00, 0.0, None, 0.0
21.0, 18.0, 0.0, 0.0, 2.0, 21.0, 1991-04-19 16:25:00, 0.0, None, 0.0
4.0, 89.0, 0.0, 0.0, 4.0, 21.0, 1991-04-20 06:40:00, 0.0, None, 0.0
23.0, 22.0, 0.0, 0.0, 4.0, 25.0, 1991-04-20 16:30:00, 0.0, None, 0.0
5.0, 85.0, 0.0, 0.0, 5.0, 23.0, 1991-04-21 06:45:00, 0.0, None, 0.0
5.0, 20.0, 0.0, 0.0, 5.0, 24.0, 1991-04-21 17:00:00, 0.0, None, 0.0
4.0, 93.0, 0.0, 0.0, 4.0, 24.0, 1991-04-22 06:40:00, 0.0, None, 0.0
22.0, 24.0, 0.0, 0.0, 4.0, 22.0, 1991-04-22 16:00:00, 0.0, None, 0.0
3.0, 93.0, 0.0, 0.0, 3.0, 22.0, 1991-04-23 06:40:00, 0.0, None, 0.0
17.0, 43.0, 0.0, 0.0, 3.0, 17.0, 1991-04-23 16:00:00, 0.0, None, 0.0
3.5, 97.0, 0.0, 0.0, 3.0, 17.0, 1991-04-24 06:40:00, 0.0, None, 0.0
8.5, 43.0, 0.0, 0.0, 3.0, 12.0, 1991-04-24 16:05:00, 0.0, None, 0.0
-1.0, 95.0, 0.0, 0.0, -1.0, 8.5, 1991-04-25 06:45:00, 0.0, None, 0.0
12.5, 22.0, 0.0, 0.0, -1.0, 13.0, 1991-04-25 15:20:00, 0.0, None, 0.0
-1.0, 91.0, 0.0, 0.0, -1.0, 12.5, 1991-04-26 06:40:00, 0.0, None, 0.0
10.0, 22.0, 0.0, 0.0, -1.0, 12.0, 1991-04-26 16:30:00, 0.0, None, 0.0
3.0, 80.0, 0.0, 0.0, 2.0, 10.0, 1991-04-27 06:45:00, 0.0, None, 0.0
12.5, 22.0, 0.0, 0.0, 3.0, 13.0, 1991-04-27 15:35:00, 0.0, None, 0.0
1.0, 85.0, 0.0, 0.0, 0.0, 14.0, 1991-04-28 06:30:00, 0.0, None, 0.0
6.0, 91.0, 0.0, 0.0, 1.0, 10.0, 1991-04-28 15:55:00, 1.0, None, 0.0
2.5, 96.0, 0.0, 0.0, 2.0, 6.0, 1991-04-29 06:35:00, 3.0, None, 0.0
14.0, 23.0, 0.0, 0.0, 2.5, 15.0, 1991-04-29 15:40:00, 0.0, None, 0.0
0.0, 90.0, 0.0, 0.0, 0.0, 14.0, 1991-04-30 06:40:00, 0.0, None, 0.0
19.0, 24.0, 0.0, 0.0, 0.0, 19.5, 1991-04-30 15:40:00, 0.0, None, 0.0
7.0, 82.0, 0.0, 0.0, 7.0, 21.0, 1991-10-01 06:10:00, 0.0, None, 0.0
18.5, 39.0, 0.0, 0.0, 7.0, 18.5, 1991-10-01 15:35:00, 0.0, None, 0.0
6.0, 90.0, 0.0, 0.0, 6.0, 18.5, 1991-10-02 06:20:00, 0.0, None, 0.0
16.0, 40.0, 0.0, 0.0, 5.0, 16.0, 1991-10-02 15:55:00, 0.0, None, 0.0
2.5, 95.0, 0.0, 0.0, 2.5, 16.0, 1991-10-03 06:25:00, 0.0, None, 0.0
16.0, 33.0, 0.0, 0.0, 2.5, 16.0, 1991-10-03 15:55:00, 0.0, None, 0.0
1.0, 92.0, 0.0, 0.0, 1.0, 15.0, 1991-10-04 06:30:00, 0.0, None, 0.0
14.0, 38.0, 0.0, 0.0, 1.0, 14.0, 1991-10-04 16:00:00, 0.0, None, 0.0
2.0, 95.0, 0.0, 0.0, 2.0, 14.0, 1991-10-05 06:30:00, 0.0, None, 0.0
14.0, 44.0, 0.0, 0.0, 1.5, 15.0, 1991-10-05 16:20:00, 0.0, None, 0.0
3.0, 96.0, 0.0, 0.0, 3.0, 14.0, 1991-10-06 06:30:00, 0.0, None, 0.0
17.0, 58.0, 0.0, 0.0, 2.5, 18.5, 1991-10-06 16:25:00, 0.0, None, 0.0
5.0, 87.0, 0.0, 0.0, 5.0, 17.5, 1991-10-07 06:20:00, 0.0, None, 0.0
13.5, 48.0, 0.0, 0.0, 5.0, 14.0, 1991-10-07 16:20:00, 0.0, 5.0, 0.0
2.0, 96.0, 0.0, 0.0, 2.0, 13.0, 1991-10-08 06:25:00, 0.0, None, 0.0
11.5, 60.0, 0.0, 0.0, 2.0, 12.0, 1991-10-08 16:25:00, 0.0, None, 0.0
8.0, 79.0, 0.0, 0.0, 8.0, 11.5, 1991-10-09 06:30:00, 0.0, None, 0.0
18.5, 45.0, 0.0, 0.0, 7.0, 18.5, 1991-10-09 16:15:00, 0.0, 8.0, 0.0
7.0, 95.0, 0.0, 0.0, 7.0, 18.5, 1991-10-10 06:25:00, 0.0, None, 0.0
19.5, 50.0, 0.0, 0.0, 7.0, 19.5, 1991-10-10 15:50:00, 0.0, None, 0.0
6.0, 96.0, 0.0, 0.0, 6.0, 19.5, 1991-10-11 06:30:00, 0.0, None, 0.0
18.5, 52.0, 0.0, 0.0, 5.0, 18.5, 1991-10-11 15:30:00, 0.0, None, 0.0
8.0, 95.0, 0.0, 0.0, 8.0, 18.5, 1991-10-12 06:35:00, 1.0, None, 0.0
15.0, 50.0, 0.0, 0.0, 7.0, 16.0, 1991-10-12 16:15:00, 0.0, None, 0.0
4.0, 95.0, 0.0, 0.0, 4.0, 15.0, 1991-10-13 06:35:00, 0.0, None, 0.0
14.5, 55.0, 0.0, 0.0, 3.5, 14.5, 1991-10-13 15:30:00, 0.0, None, 0.0
6.0, 97.0, 0.0, 0.0, 5.5, 14.5, 1991-10-14 06:20:00, 0.0, None, 0.0
16.5, 59.0, 0.0, 0.0, 6.0, 17.0, 1991-10-14 15:50:00, 0.0, None, 0.0
7.0, 97.0, 0.0, 0.0, 6.5, 16.5, 1991-10-15 06:25:00, 0.0, None, 0.0
21.5, 33.0, 0.0, 0.0, 6.5, 22.0, 1991-10-15 15:30:00, 0.0, None, 0.0
9.0, 97.0, 0.0, 0.0, 8.5, 21.0, 1991-10-16 06:30:00, 9.0, None, 0.0
3.5, 95.0, 0.0, 0.0, 2.5, 12.5, 1991-10-16 15:40:00, 18.0, None, 0.0
-0.5, 98.0, 0.0, 0.0, -0.5, 3.5, 1991-10-17 06:25:00, 3.0, None, 0.0
4.0, 92.0, 0.0, 0.0, -1.0, 4.0, 1991-10-17 15:40:00, 0.0, None, 0.0
2.0, 97.0, 0.0, 0.0, -1.0, 4.0, 1991-10-18 06:30:00, 0.0, None, 0.0
5.5, 82.0, 0.0, 0.0, 2.0, 5.5, 1991-10-18 15:30:00, 0.0, None, 0.0
3.0, 98.0, 0.0, 0.0, 2.0, 5.5, 1991-10-19 06:25:00, 3.0, None, 0.0
8.0, 71.0, 0.0, 0.0, 2.5, 8.0, 1991-10-19 15:30:00, 0.0, None, 0.0
3.0, 98.0, 0.0, 0.0, 2.5, 8.5, 1991-10-20 06:25:00, 0.0, None, 0.0
9.5, 80.0, 0.0, 0.0, 2.5, 9.5, 1991-10-20 16:10:00, 1.0, None, 0.0
6.5, 98.0, 0.0, 0.0, 6.5, 9.0, 1991-10-21 06:25:00, 0.0, None, 0.0
5.5, 86.0, 0.0, 0.0, 5.0, 8.5, 1991-10-21 16:10:00, 1.0, None, 0.0
1.0, 54.0, 0.0, 0.0, 1.0, 5.5, 1991-10-22 06:30:00, 1.0, None, 0.0
2.0, 47.0, 0.0, 0.0, 0.0, 7.0, 1991-10-22 15:50:00, 0.0, None, 0.0
-3.0, 90.0, 0.0, 0.0, -3.0, 2.0, 1991-10-23 06:25:00, 0.0, None, 0.0
3.0, 61.0, 0.0, 0.0, -3.5, 3.0, 1991-10-23 16:30:00, 0.0, None, 0.0
-1.5, 95.0, 0.0, 0.0, -1.5, 3.0, 1991-10-24 06:25:00, 0.0, None, 0.0
4.0, 60.0, 0.0, 0.0, -2.0, 4.0, 1991-10-24 15:30:00, 0.0, None, 0.0
0.0, 76.0, 0.0, 0.0, -1.0, 4.0, 1991-10-25 06:30:00, 0.0, None, 0.0
2.0, 56.0, 0.0, 0.0, 0.0, 2.5, 1991-10-25 16:00:00, 0.0, None, 0.0
-1.0, 52.0, 0.0, 0.0, -1.0, 2.0, 1991-10-26 06:30:00, 0.0, None, 0.0
0.0, 48.0, 0.0, 0.0, -1.5, 1.0, 1991-10-26 16:00:00, 0.0, None, 0.0
-6.0, 45.0, 0.0, 0.0, -6.0, 0.0, 1991-10-27 06:15:00, 0.0, None, 0.0
-5.5, 38.0, 0.0, 0.0, -8.0, -4.0, 1991-10-27 15:55:00, 0.0, None, 0.0
-10.0, 60.0, 0.0, 0.0, -11.5, -5.5, 1991-10-28 06:30:00, 0.0, None, 0.0
-5.0, 46.0, 0.0, 0.0, -11.0, -4.5, 1991-10-28 16:20:00, 0.0, None, 0.0
-10.0, 84.0, 0.0, 0.0, -10.5, -5.5, 1991-10-29 06:25:00, 0.0, None, 0.0
-2.0, 38.0, 0.0, 0.0, -11.0, -1.0, 1991-10-29 15:35:00, 0.0, None, 0.0
-5.0, 65.0, 0.0, 0.0, -7.5, -2.0, 1991-10-30 06:30:00, 0.0, None, 0.0
1.0, 59.0, 0.0, 0.0, -5.0, 3.0, 1991-10-30 16:35:00, 0.0, None, 0.0
0.0, 97.0, 2.0, 2.0, -1.0, 1.5, 1991-10-31 06:35:00, 1.0, None, 2.0
2.0, 65.0, 0.0, 0.0, -1.0, 3.0, 1991-10-31 16:25:00, 0.0, None, 1.0
-4.0, 65.0, 0.0, 0.0, -4.0, 2.0, 1991-11-01 06:25:00, 0.0, None, 1.0
0.0, 55.0, 0.0, 0.0, -5.0, 0.0, 1991-11-01 15:40:00, 0.0, None, 1.0
-8.0, 92.0, 0.0, 0.0, -8.0, -0.5, 1991-11-02 06:30:00, 0.0, None, 1.0
-1.0, 60.0, 0.0, 0.0, -8.5, -1.0, 1991-11-02 15:50:00, 0.0, None, 1.0
-1.5, 85.0, 0.0, 0.0, -3.5, 0.0, 1991-11-03 06:25:00, 0.0, None, 1.0
-0.5, 60.0, 1.0, 1.0, -2.5, 0.0, 1991-11-03 16:30:00, 1.0, None, 2.0
1.0, 98.0, 0.0, 0.0, -2.5, 1.0, 1991-11-04 06:35:00, 3.0, None, 1.0
4.0, 95.0, 0.0, 0.0, 0.5, 4.5, 1991-11-04 15:45:00, 3.0, None, 0.0
2.5, 97.0, 0.0, 0.0, 2.0, 4.0, 1991-11-05 06:30:00, 4.0, None, 0.0
4.0, 97.0, 0.0, 0.0, 2.0, 4.0, 1991-11-05 15:45:00, 0.0, None, 0.0
3.0, 98.0, 0.0, 0.0, 3.0, 6.0, 1991-11-06 06:20:00, 0.0, None, 0.0
