station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, HEIGHT_OF_SNOW
4.0, None, None, None, -1.0, 7.0, 1978-12-11 08:00:00, 0.0
7.0, None, None, None, 4.0, 8.0, 1978-12-11 16:00:00, 0.0
1.0, None, None, None, 1.0, 7.0, 1978-12-12 08:00:00, 0.0
0.0, None, None, None, -1.0, 2.0, 1978-12-12 16:00:00, 0.0
-2.0, None, None, None, -5.0, 1.0, 1978-12-13 16:00:00, 0.0
None, None, None, 13.0, None, None, 1978-12-14 08:00:00, 13.0
4.0, None, None, None, -3.0, 7.0, 1978-12-15 08:05:00, 4.0
1.0, None, None, 1.0, -2.0, 6.0, 1978-12-18 08:00:00, 6.0
2.0, None, None, None, 0.0, 3.0, 1978-12-18 16:00:00, 5.0
0.0, None, None, None, 0.0, 2.0, 1978-12-19 08:00:00, 5.0
3.0, None, None, None, 0.0, 4.0, 1978-12-19 16:00:00, 5.0
2.0, None, None, None, -1.0, 4.0, 1978-12-20 08:00:00, 5.0
3.0, None, None, None, 2.0, 3.0, 1978-12-20 16:00:00, 5.0
4.0, None, None, None, 4.0, 8.0, 1978-12-21 08:00:00, 3.0
4.0, None, None, None, 4.0, 6.0, 1978-12-21 16:00:00, 3.0
8.0, None, None, None, 2.0, 10.0, 1978-12-22 08:00:00, 0.0
-1.0, None, None, 4.0, -3.0, 10.0, 1978-12-27 08:00:00, 4.0
-1.0, None, None, None, -1.0, 1.0, 1978-12-27 16:00:00, 4.0
-10.0, None, None, None, -12.0, -1.0, 1978-12-28 08:00:00, 4.0
-8.0, None, None, None, -10.0, -7.0, 1978-12-28 16:00:00, 4.0
-15.0, None, None, None, -16.0, -8.0, 1978-12-29 08:00:00, 4.0
-13.0, None, None, None, -15.0, -12.0, 1978-12-29 16:00:00, 4.0
-9.0, None, None, None, -19.0, -8.0, 1979-01-02 08:00:00, 2.0
-4.0, None, None, None, -9.0, -4.0, 1979-01-02 16:00:00, 1.0
-11.0, None, None, None, -11.0, -4.0, 1979-01-03 08:00:00, 1.0
-2.0, None, None, None, -11.0, -1.0, 1979-01-03 16:00:00, 1.0
-2.0, None, None, None, -5.0, -2.0, 1979-01-04 08:00:00, 0.0
-4.0, None, None, None, -5.0, -4.0, 1979-01-04 16:00:00, 0.0
-14.0, None, None, None, -14.0, -3.0, 1979-01-05 08:00:00, 0.0
-11.0, None, None, None, -14.0, -10.0, 1979-01-05 16:00:00, 0.0
-11.0, None, None, None, -14.0, -6.0, 1979-01-08 08:00:00, 0.0
-9.0, None, None, None, -12.0, -8.0, 1979-01-08 16:00:00, 0.0
-9.0, None, None, None, -10.0, -7.0, 1979-01-09 08:00:00, 0.0
-6.0, None, None, None, -9.0, -5.0, 1979-01-09 16:00:00, 0.0
-7.0, None, None, 1.0, -8.0, -5.0, 1979-01-10 08:00:00, 1.0
-5.0, None, None, 6.0, -7.0, -5.0, 1979-01-10 16:00:00, 6.0
-4.0, None, None, None, -5.0, -4.0, 1979-01-11 08:00:00, 6.0
-1.0, None, None, None, -4.0, 0.0, 1979-01-11 16:00:00, 6.0
-4.0, None, None, 12.0, -4.0, -1.0, 1979-01-12 08:00:00, 19.0
-3.0, None, None, 12.0, -4.0, -3.0, 1979-01-12 16:00:00, 28.0
-8.0, None, None, 5.0, -12.0, -1.0, 1979-01-15 08:00:00, 22.0
-6.0, None, None, None, -8.0, -6.0, 1979-01-15 16:00:00, 22.0
-8.0, None, None, 2.0, -10.0, -6.0, 1979-01-16 08:00:00, 22.0
-6.0, None, None, None, -8.0, -6.0, 1979-01-16 16:00:00, 21.0
-9.0, None, None, None, -9.0, -6.0, 1979-01-17 08:00:00, 20.0
-4.0, None, None, None, -9.0, 1.0, 1979-01-17 16:00:00, 19.0
-6.0, None, None, None, -8.0, -3.0, 1979-01-18 08:00:00, 19.0
2.0, None, None, None, -6.0, 3.0, 1979-01-18 16:00:00, 19.0
1.0, None, None, 1.0, -1.0, 3.0, 1979-01-19 08:00:00, 19.0
2.0, None, None, None, 1.0, 3.0, 1979-01-19 16:00:00, 19.0
-2.0, None, None, None, -4.0, 5.0, 1979-01-22 08:00:00, 14.0
1.0, None, None, 1.0, -2.0, 1.0, 1979-01-22 16:00:00, 14.0
-1.0, None, None, 2.0, -2.0, 1.0, 1979-01-23 08:00:00, 16.0
2.0, None, None, None, -1.0, 2.0, 1979-01-23 16:00:00, 15.0
0.0, None, None, None, 0.0, 2.0, 1979-01-24 08:00:00, 14.0
3.0, None, None, None, 0.0, 3.0, 1979-01-24 16:00:00, 13.0
-5.0, None, None, None, -6.0, 3.0, 1979-01-25 08:00:00, 13.0
-3.0, None, None, None, -6.0, -3.0, 1979-01-25 16:00:00, 13.0
-11.0, None, None, 5.0, -12.0, 3.0, 1979-01-29 08:00:00, 20.0
-7.0, None, None, None, -11.0, -7.0, 1979-01-29 16:00:00, 20.0
-13.0, None, None, None, -13.0, -7.0, 1979-01-30 08:00:00, 20.0
-5.0, None, None, None, -13.0, -5.0, 1979-01-30 16:00:00, 20.0
-9.0, None, None, None, -11.0, -2.0, 1979-02-01 08:00:00, 18.0
-7.0, None, None, None, -9.0, -4.0, 1979-02-01 16:00:00, 18.0
-12.0, None, None, None, -12.0, -7.0, 1979-02-02 08:00:00, 18.0
-4.0, None, None, 1.0, -12.0, -4.0, 1979-02-02 16:00:00, 19.0
0.0, None, None, 2.0, -4.0, 0.0, 1979-02-03 08:00:00, 21.0
5.0, None, None, None, -3.0, 7.0, 1979-02-05 08:00:00, 15.0
3.0, None, None, None, 3.0, 6.0, 1979-02-05 16:00:00, 15.0
2.0, None, None, None, 2.0, 3.0, 1979-02-06 08:00:00, 11.0
1.0, None, None, 7.0, 1.0, 4.0, 1979-02-06 16:00:00, 18.0
2.0, None, None, None, 2.0, 7.0, 1979-02-07 08:00:00, 14.0
6.0, None, None, None, 2.0, 7.0, 1979-02-07 16:00:00, 12.0
0.0, None, None, None, 0.0, 6.0, 1979-02-08 08:00:00, 12.0
4.0, None, None, None, 0.0, 14.0, 1979-02-08 16:00:00, 12.0
2.0, None, None, None, 2.0, 4.0, 1979-02-09 08:00:00, 12.0
5.0, None, None, None, 2.0, 6.0, 1979-02-09 16:00:00, 12.0
2.0, None, None, None, 1.0, 6.0, 1979-02-12 08:00:00, 9.0
3.0, None, None, None, 2.0, 4.0, 1979-02-12 16:00:00, 9.0
2.0, None, None, None, 2.0, 3.0, 1979-02-13 08:00:00, 5.0
3.0, None, None, None, 2.0, 6.0, 1979-02-13 16:00:00, 5.0
-7.0, None, None, None, -7.0, -1.0, 1979-02-15 08:00:00, 4.0
1.0, None, None, None, -7.0, 5.0, 1979-02-15 16:00:00, 4.0
-3.0, None, None, None, -7.0, 1.0, 1979-02-16 08:00:00, 4.0
2.0, None, None, 6.0, -3.0, 8.0, 1979-02-19 08:00:00, 10.0
4.0, None, None, None, 1.0, 6.0, 1979-02-19 16:00:00, 7.0
-1.0, None, None, None, -1.0, 4.0, 1979-02-20 08:00:00, 7.0
2.0, None, None, None, -1.0, 4.0, 1979-02-20 16:00:00, 7.0
-3.0, None, None, None, -3.0, 2.0, 1979-02-21 08:00:00, 7.0
2.0, None, None, None, -3.0, 3.0, 1979-02-21 16:00:00, 7.0
-4.0, None, None, None, -4.0, 2.0, 1979-02-22 08:00:00, 7.0
4.0, None, None, None, -4.0, 4.0, 1979-02-22 16:00:00, 7.0
-1.0, None, None, None, -2.0, 4.0, 1979-02-24 08:00:00, 7.0
3.0, None, None, None, -1.0, 3.0, 1979-02-24 16:00:00, 7.0
2.0, None, None, 2.0, 2.0, 3.0, 1979-02-26 08:00:00, 10.0
8.0, None, None, None, 2.0, 8.0, 1979-02-26 16:00:00, 9.0
3.0, None, None, None, 1.0, 8.0, 1979-02-27 08:00:00, 8.0
6.0, None, None, None, 3.0, 7.0, 1979-02-27 16:00:00, 8.0
3.0, None, None, None, -1.0, 6.0, 1979-02-28 08:00:00, 7.0
5.0, None, None, None, 3.0, 8.0, 1979-02-28 16:00:00, 6.0
0.0, None, None, None, -2.0, 5.0, 1979-03-01 08:00:00, 4.0
6.0, None, None, None, 0.0, 7.0, 1979-03-01 16:00:00, 4.0
0.0, None, None, None, -1.0, 6.0, 1979-03-02 08:00:00, 4.0
6.0, None, None, None, 0.0, 8.0, 1979-03-02 16:00:00, 4.0
7.0, None, None, None, -2.0, 9.0, 1979-03-05 08:00:00, 0.0
7.0, None, None, None, 6.0, 9.0, 1979-03-05 16:00:00, 0.0
7.0, None, None, None, 5.0, 9.0, 1979-03-06 08:00:00, 0.0
12.0, None, None, None, 7.0, 13.0, 1979-03-06 16:00:00, 0.0
8.0, None, None, None, 6.0, 12.0, 1979-03-07 08:00:00, 0.0
9.0, None, None, None, 8.0, 12.0, 1979-03-07 16:00:00, 0.0
1.0, None, None, None, 0.0, 9.0, 1979-03-08 08:00:00, 0.0
9.0, None, None, None, 0.0, 11.0, 1979-03-08 16:00:00, 0.0
1.0, None, None, None, 0.0, 9.0, 1979-03-09 08:00:00, 0.0
16.0, None, None, None, 1.0, 18.0, 1979-03-09 16:00:00, 0.0
14.0, None, None, None, 9.0, 15.0, 1979-03-12 16:00:00, 0.0
1.0, None, None, None, 1.0, 14.0, 1979-03-13 08:00:00, 0.0
17.0, None, None, None, 1.0, 17.0, 1979-03-13 16:00:00, 0.0
2.0, None, None, None, 2.0, 17.0, 1979-03-14 08:00:00, 0.0
18.0, None, None, None, 2.0, 18.0, 1979-03-14 16:00:00, 0.0
6.0, None, None, None, 6.0, 18.0, 1979-03-15 08:00:00, 0.0
9.0, None, None, None, 6.0, 9.0, 1979-03-15 16:00:00, 0.0
1.0, None, None, None, 1.0, 9.0, 1979-03-16 08:00:00, 0.0
12.0, None, None, None, 1.0, 12.0, 1979-03-16 16:00:00, 0.0
3.0, None, None, None, 3.0, 12.0, 1979-03-17 08:00:00, 0.0
15.0, None, None, None, 3.0, 15.0, 1979-03-17 16:00:00, 0.0
2.0, None, None, None, 1.0, 15.0, 1979-03-18 08:00:00, 0.0
17.0, None, None, None, 2.0, 17.0, 1979-03-18 16:00:00, 0.0
-1.0, None, None, None, -1.0, 12.0, 1979-11-01 07:00:00, 0.0
9.0, None, None, None, -1.0, 11.0, 1979-11-01 16:00:00, 0.0
7.0, None, None, None, 5.0, 11.0, 1979-11-02 07:00:00, 0.0
7.0, None, None, None, 5.0, 11.0, 1979-11-02 16:00:00, 0.0
3.0, 63.0, None, None, 3.0, 8.0, 1979-11-05 07:00:00, 0.0
13.0, 52.0, None, None, 4.0, 13.0, 1979-11-05 16:00:00, 0.0
6.0, 99.0, None, None, 0.0, 12.0, 1979-11-06 07:30:00, 0.0
12.0, 53.0, None, None, 5.5, 14.0, 1979-11-06 16:00:00, None
1.0, 100.0, None, None, 1.0, 14.0, 1979-11-07 07:00:00, 0.0
9.0, 95.0, None, None, 1.0, 9.0, 1979-11-07 16:00:00, 0.0
-2.0, 97.0, None, None, -4.0, 9.0, 1979-11-08 07:00:00, 0.0
2.0, 87.0, None, None, 2.0, 5.0, 1979-11-08 16:00:00, 0.0
-3.0, 100.0, None, None, -6.0, 5.0, 1979-11-09 07:00:00, 0.0
8.0, 57.0, None, None, -3.0, 9.0, 1979-11-09 16:00:00, 0.0
0.0, 100.0, None, None, -1.5, 9.5, 1979-11-10 07:00:00, None
4.0, 93.0, None, None, 0.0, 4.5, 1979-11-10 16:00:00, None
-1.5, 100.0, None, None, -1.5, 4.0, 1979-11-11 07:00:00, None
0.5, 100.0, None, None, -1.5, 0.5, 1979-11-11 16:00:00, None
-2.0, 100.0, None, None, -2.0, 1.0, 1979-11-12 07:00:00, None
-3.0, 97.0, None, None, -4.0, 10.0, 1979-11-13 07:00:00, 0.0
0.0, 97.0, None, None, 0.0, 9.0, 1979-11-13 16:00:00, 0.0
-2.0, 92.0, None, None, -2.0, 9.0, 1979-11-14 07:00:00, 0.0
4.0, 90.0, None, None, -2.0, 8.0, 1979-11-14 16:00:00, 0.0
-3.0, 99.0, None, None, -5.0, 8.0, 1979-11-15 07:00:00, 0.0
3.0, 95.0, None, None, -3.0, 4.0, 1979-11-15 16:00:00, 0.0
3.0, 97.0, None, None, -5.0, 4.0, 1979-11-16 07:00:00, 0.0
7.0, 96.0, None, None, 3.0, 8.0, 1979-11-16 16:00:00, 0.0
5.0, 100.0, None, None, 4.0, 7.0, 1979-11-17 07:00:00, None
7.5, 91.0, None, None, 5.0, 9.0, 1979-11-17 16:00:00, None
4.0, 96.0, None, None, 1.0, 9.0, 1979-11-18 00:00:00, 0.0
0.0, 97.0, None, None, -4.0, 7.0, 1979-11-18 16:00:00, 0.0
3.0, 100.0, None, None, 1.0, 7.0, 1979-11-19 07:00:00, 0.0
5.0, 96.0, None, None, 3.0, 6.0, 1979-11-19 16:00:00, 0.0
-3.0, 100.0, None, None, -5.0, 6.0, 1979-11-20 07:00:00, 0.0
1.0, 100.0, None, None, -3.0, 2.0, 1979-11-20 16:00:00, 0.0
-2.0, 100.0, None, None, -5.0, 2.0, 1979-11-21 07:00:00, 0.0
0.0, 100.0, None, None, -2.0, 1.0, 1979-11-21 16:00:00, 0.0
1.0, 100.0, None, None, -3.0, 1.0, 1979-11-22 07:00:00, 0.0
4.0, 100.0, None, None, -1.0, 7.0, 1979-11-22 16:50:00, 0.0
3.0, 100.0, None, None, 0.0, 7.0, 1979-11-23 07:00:00, 0.0
5.0, 94.0, None, None, 1.0, 7.0, 1979-11-23 15:20:00, 0.0
0.0, 98.0, None, 3.0, 0.0, 2.0, 1979-11-24 00:00:00, 3.0
-2.0, 100.0, None, None, -4.0, 6.0, 1979-11-24 08:00:00, 0.0
2.0, 100.0, None, None, -2.0, 2.0, 1979-11-24 15:10:00, 0.0
2.0, 100.0, None, None, -2.0, 2.0, 1979-11-24 15:50:00, 0.0
0.0, 98.0, None, None, -2.0, 2.0, 1979-11-25 00:00:00, 0.0
0.0, 96.0, None, 3.0, -2.0, 2.0, 1979-11-25 08:00:00, 3.0
-4.0, 91.0, None, None, -4.0, 0.0, 1979-11-26 00:00:00, 1.0
-4.0, None, None, None, -6.0, 0.0, 1979-11-26 07:00:00, 0.0
-2.0, 97.0, None, None, -2.0, 1.0, 1979-11-26 16:00:00, 0.0
-5.0, 100.0, None, None, -6.0, 0.0, 1979-11-27 00:00:00, 0.0
-5.0, 97.0, None, None, -8.0, -3.0, 1979-11-27 07:00:00, 0.0
-2.0, 95.0, None, None, -5.0, -1.0, 1979-11-27 16:00:00, 0.0
-5.0, 92.0, None, None, -7.0, 0.0, 1979-11-28 00:00:00, 0.0
-5.0, 92.0, None, None, -7.0, -3.0, 1979-11-28 07:00:00, 0.0
-2.0, 92.0, None, None, -5.0, -1.0, 1979-11-28 16:00:00, 0.0
-5.0, 94.0, None, None, -6.0, -2.0, 1979-11-29 00:00:00, 0.0
-7.0, 92.0, None, None, -8.0, -2.0, 1979-11-29 07:00:00, 0.0
0.0, 87.0, None, None, -8.0, 2.0, 1979-11-29 16:00:00, 0.0
0.0, 97.0, None, None, -1.0, 2.0, 1979-11-30 07:00:00, 0.0
0.0, 99.0, None, None, -1.0, 2.0, 1979-11-30 16:00:00, 0.0
2.0, 100.0, None, 10.0, 1.0, 2.0, 1979-12-01 08:00:00, 10.0
1.0, 100.0, None, None, -2.0, 2.0, 1979-12-01 15:30:00, 10.0
1.0, 97.0, None, None, 1.0, 3.0, 1979-12-02 08:00:00, None
2.5, 100.0, None, None, 1.0, 2.5, 1979-12-02 16:00:00, None
-5.0, 100.0, None, None, -5.0, 4.0, 1979-12-03 00:00:00, 10.0
0.0, 100.0, None, None, -2.0, 0.0, 1979-12-03 07:00:00, 10.0
0.0, 100.0, None, None, -2.0, 3.0, 1979-12-03 16:00:00, 10.0
2.0, 100.0, None, None, -2.0, 2.0, 1979-12-04 00:00:00, 0.0
4.0, 98.0, None, None, -1.0, 8.0, 1979-12-04 07:00:00, 0.0
4.0, 98.0, None, None, 1.0, 7.0, 1979-12-04 16:50:00, 0.0
4.0, 100.0, None, None, 1.0, 4.0, 1979-12-05 00:00:00, 0.0
4.0, 100.0, None, None, 3.0, 6.0, 1979-12-05 07:00:00, 0.0
5.0, 95.0, None, None, 3.0, 7.0, 1979-12-05 16:00:00, 0.0
5.0, 96.0, None, None, 4.0, 5.0, 1979-12-06 00:00:00, 0.0
8.0, 98.0, None, None, 5.0, 8.0, 1979-12-06 07:00:00, 0.0
7.0, 98.0, None, None, 5.0, 8.0, 1979-12-06 16:00:00, 0.0
5.0, 100.0, None, None, 5.0, 8.0, 1979-12-07 07:00:00, 0.0
7.0, 98.0, None, None, 5.0, 7.0, 1979-12-07 16:00:00, 0.0
5.0, 100.0, None, None, 5.0, 8.0, 1979-12-08 07:00:00, 0.0
9.0, 100.0, None, None, 7.5, 9.0, 1979-12-08 16:00:00, None
10.0, 100.0, None, None, 9.0, 10.0, 1979-12-09 00:00:00, 0.0
9.0, 100.0, None, None, 8.0, 9.0, 1979-12-09 07:00:00, 0.0
9.0, 99.0, None, None, 8.0, 9.0, 1979-12-09 07:30:00, 0.0
7.0, 98.0, None, None, 7.0, 9.0, 1979-12-09 16:00:00, 0.0
4.0, 94.0, None, None, 1.0, 9.0, 1979-12-10 00:00:00, 0.0
0.0, 100.0, None, None, -3.0, 9.0, 1979-12-10 07:00:00, 0.0
1.0, 99.0, None, None, -3.0, 2.0, 1979-12-10 16:00:00, 0.0
0.0, 93.0, None, None, -2.0, 2.0, 1979-12-11 00:00:00, 0.0
1.0, 91.0, None, None, 1.0, 2.0, 1979-12-11 07:00:00, 0.0
2.0, 96.0, None, 4.0, 1.0, 2.0, 1979-12-11 16:00:00, 4.0
3.0, 80.0, None, 2.0, 1.0, 4.0, 1979-12-12 00:00:00, 6.0
2.0, 58.0, None, 6.0, 0.0, 6.0, 1979-12-12 07:00:00, 12.0
4.0, 72.0, None, None, 0.0, 5.0, 1979-12-12 16:00:00, 10.0
0.0, 92.0, None, None, 0.0, 4.0, 1979-12-13 00:00:00, 0.0
0.0, 100.0, None, None, -1.0, 2.0, 1979-12-13 07:00:00, 0.0
2.0, 100.0, None, 4.0, 1.0, 2.0, 1979-12-13 16:00:00, 0.0
3.0, 100.0, None, None, -1.0, 4.0, 1979-12-14 00:00:00, 0.0
5.0, 97.0, None, None, 1.0, 8.0, 1979-12-14 07:00:00, 0.0
0.0, 100.0, None, None, 0.0, 6.0, 1979-12-14 16:00:00, 0.0
-5.0, 58.0, None, 10.0, -5.0, 0.0, 1979-12-15 00:00:00, 10.0
-8.0, 46.0, None, 1.0, -8.0, -5.0, 1979-12-15 07:00:00, 10.0
-11.0, 42.0, None, None, -11.0, -8.0, 1979-12-16 00:00:00, 10.0
-7.0, 43.0, None, None, -11.0, -7.0, 1979-12-16 07:00:00, 10.0
-5.0, 70.0, None, None, -9.0, -4.0, 1979-12-16 16:00:00, 10.0
-5.0, 94.0, None, 10.0, -7.0, -5.0, 1979-12-17 00:00:00, 20.0
0.0, 100.0, None, 2.0, -5.0, 0.0, 1979-12-17 07:00:00, None
0.0, 100.0, None, None, 0.0, 0.0, 1979-12-17 16:00:00, None
0.0, 100.0, None, None, -2.0, 0.0, 1979-12-18 00:00:00, None
0.0, 100.0, None, None, 0.0, 1.0, 1979-12-18 07:00:00, None
1.0, 100.0, None, None, -3.0, 4.0, 1979-12-18 16:00:00, None
-1.0, 100.0, None, None, -1.0, 2.0, 1979-12-19 00:00:00, 0.0
3.0, 100.0, None, None, -1.0, 3.0, 1979-12-19 07:00:00, 0.0
3.0, 100.0, None, None, -1.0, 5.0, 1979-12-19 16:00:00, 0.0
1.0, 100.0, None, None, 0.0, 3.0, 1979-12-20 00:00:00, 0.0
0.0, 100.0, None, None, -2.0, 3.0, 1979-12-20 07:00:00, 0.0
3.0, 100.0, None, None, -2.0, 5.0, 1979-12-20 16:00:00, 0.0
0.0, 100.0, None, None, -3.0, 3.0, 1979-12-21 07:00:00, 0.0
6.0, 97.0, None, None, -3.0, 6.0, 1979-12-21 16:00:00, 0.0
1.0, 98.0, None, None, -2.0, 5.0, 1979-12-22 08:00:00, 0.0
3.0, 97.0, None, None, 2.0, 4.0, 1979-12-22 16:00:00, None
0.0, 95.0, None, None, -5.0, 3.0, 1979-12-23 07:00:00, 0.0
5.0, 54.0, None, None, 1.0, 5.0, 1979-12-23 16:00:00, None
0.0, 100.0, None, 4.0, -2.0, 4.0, 1979-12-24 07:00:00, 4.0
3.0, 85.0, None, None, -2.0, 5.0, 1979-12-24 16:00:00, 0.0
None, 100.0, None, None, None, None, 1979-12-25 07:00:00, None
None, 100.0, None, None, None, None, 1979-12-25 16:00:00, None
3.0, 100.0, None, None, 1.0, 5.0, 1979-12-26 07:00:00, 0.0
-3.0, 100.0, None, None, -5.0, 3.0, 1979-12-26 16:00:00, 0.0
-2.0, 100.0, None, None, -4.0, 6.0, 1979-12-27 07:00:00, 0.0
0.0, 100.0, None, None, -4.0, 0.0, 1979-12-27 16:00:00, 0.0
-3.0, 100.0, None, None, -5.0, 0.0, 1979-12-28 07:00:00, 0.0
2.0, 100.0, None, None, -5.0, 2.0, 1979-12-28 16:00:00, 0.0
-3.0, 100.0, None, None, -5.0, 1.0, 1979-12-29 08:00:00, 0.0
5.0, 93.0, None, None, 0.0, 6.0, 1979-12-29 16:00:00, None
1.5, 94.0, None, None, 1.5, 6.0, 1979-12-30 07:00:00, None
5.0, 77.0, None, None, 1.5, 5.0, 1979-12-30 16:00:00, None
0.0, 98.0, None, None, -1.0, 5.0, 1979-12-31 00:00:00, 0.0
1.0, 100.0, None, None, -2.0, 5.0, 1979-12-31 07:00:00, 0.0
4.0, None, None, None, -2.0, 5.0, 1979-12-31 16:00:00, 0.0
3.0, 100.0, None, None, 2.0, 4.0, 1980-01-01 07:00:00, None
6.0, 100.0, None, None, 3.0, 6.0, 1980-01-01 16:00:00, None
0.0, 100.0, None, None, -2.0, 5.0, 1980-01-02 00:00:00, 0.0
0.0, 100.0, None, None, -2.0, 2.0, 1980-01-02 07:00:00, 0.0
4.0, 100.0, None, None, -2.0, 5.0, 1980-01-02 16:00:00, 0.0
0.0, 100.0, None, None, 0.0, 4.0, 1980-01-03 00:00:00, 0.0
3.0, 100.0, None, 1.0, 0.0, 3.0, 1980-01-03 07:00:00, 1.0
5.0, 77.0, None, None, 0.0, 6.0, 1980-01-03 16:00:00, 0.0
-3.0, 100.0, None, None, -5.0, 5.0, 1980-01-04 07:00:00, 0.0
0.0, 100.0, None, None, -5.0, 2.0, 1980-01-04 16:00:00, 0.0
0.0, 92.0, None, 8.0, -2.0, 2.0, 1980-01-05 07:00:00, 8.0
2.5, 40.0, None, None, 1.0, 3.0, 1980-01-05 16:00:00, None
-8.0, 41.0, None, None, -8.0, -3.0, 1980-01-06 00:00:00, 8.0
-10.0, 47.0, None, None, -10.0, -5.0, 1980-01-06 07:30:00, 6.0
-11.0, 85.0, None, None, -11.0, -5.0, 1980-01-07 00:00:00, None
-8.0, 96.0, None, None, -11.0, -5.0, 1980-01-07 07:00:00, None
-4.0, 70.0, None, None, -7.0, -4.0, 1980-01-07 16:00:00, None
-6.0, 58.0, None, 10.0, -6.0, -4.0, 1980-01-08 00:00:00, 10.0
-4.0, 49.0, None, None, -5.0, -2.0, 1980-01-08 07:00:00, 10.0
-6.0, 51.0, None, None, -6.0, -4.0, 1980-01-08 16:00:00, 10.0
-13.0, 62.0, None, None, -13.0, -6.0, 1980-01-09 00:00:00, 10.0
-11.0, 53.0, None, 5.0, -11.0, -4.0, 1980-01-09 07:00:00, 5.0
-14.0, 86.0, None, 7.0, -14.0, -11.0, 1980-01-09 16:00:00, 8.0
-15.0, 80.0, None, 2.0, -15.0, -10.0, 1980-01-10 00:00:00, 11.0
-14.0, 84.0, None, 11.0, -14.0, -11.0, 1980-01-10 07:00:00, 11.0
-11.0, 65.0, None, None, -14.0, -11.0, 1980-01-10 16:00:00, 11.0
-13.0, 96.0, None, 6.0, -13.0, -10.0, 1980-01-11 00:00:00, 17.0
-12.0, 98.0, None, 10.0, -13.0, -10.0, 1980-01-11 07:00:00, 21.0
-6.8, 88.0, None, None, -12.0, -6.0, 1980-01-11 16:00:00, 21.0
-7.0, 100.0, None, 9.0, -11.0, -5.0, 1980-01-12 00:00:00, 28.0
0.0, 100.0, None, 15.0, -7.0, 0.0, 1980-01-12 07:00:00, 36.0
7.0, 67.0, None, None, 0.0, 8.0, 1980-01-12 16:00:00, 36.0
-2.0, 62.0, None, None, -2.0, 7.0, 1980-01-13 00:00:00, 8.0
-5.0, 100.0, None, None, -5.0, -2.0, 1980-01-13 07:00:00, 8.0
-5.0, 87.0, None, None, -5.0, -4.0, 1980-01-14 00:00:00, 8.0
-2.0, 100.0, None, None, -3.0, 2.0, 1980-01-14 07:00:00, 8.0
2.0, 94.0, None, None, -3.0, 3.0, 1980-01-14 16:00:00, 8.0
-2.0, 100.0, None, None, -5.0, 2.0, 1980-01-15 00:00:00, 6.0
1.0, 100.0, None, None, -1.0, 2.0, 1980-01-15 07:00:00, 6.0
2.0, 100.0, None, None, -1.0, 4.0, 1980-01-15 16:00:00, 6.0
-1.0, 100.0, None, None, -1.0, 3.0, 1980-01-16 00:00:00, 4.0
1.0, 100.0, None, None, 0.0, 3.0, 1980-01-16 07:00:00, 4.0
2.0, 100.0, None, None, 0.0, 2.0, 1980-01-16 16:00:00, 3.0
0.0, 100.0, None, None, 0.0, 4.0, 1980-01-17 00:00:00, 3.0
3.0, 76.0, None, None, 1.0, 4.0, 1980-01-17 07:00:00, 3.0
1.0, 65.0, None, 1.0, 1.0, 4.0, 1980-01-17 16:00:00, 4.0
-5.0, 78.0, None, None, -5.0, 4.0, 1980-01-18 00:00:00, 3.0
-3.0, 62.0, None, None, -4.0, 2.0, 1980-01-18 07:00:00, 3.0
2.0, 33.0, None, None, -4.0, 2.0, 1980-01-18 16:00:00, 3.0
-8.0, 99.0, None, None, -12.0, 3.0, 1980-01-19 09:00:00, 3.0
-1.0, 74.0, None, None, -7.0, -1.0, 1980-01-19 16:00:00, None
-5.0, 56.0, None, None, -8.0, 4.0, 1980-01-20 00:00:00, 3.0
-5.0, 66.0, None, None, -6.0, -3.0, 1980-01-20 07:00:00, 3.0
-7.0, 96.0, None, None, -7.0, 0.0, 1980-01-21 00:00:00, 3.0
-5.0, 100.0, None, None, -9.0, 1.0, 1980-01-21 07:00:00, 0.0
1.0, 89.0, None, None, -5.0, 1.0, 1980-01-21 16:00:00, 0.0
-5.0, 100.0, None, None, -5.0, 1.0, 1980-01-22 00:00:00, 0.0
-3.0, 100.0, None, None, -4.0, 1.0, 1980-01-22 07:00:00, 0.0
1.0, 97.0, None, None, -3.0, 1.0, 1980-01-22 16:00:00, 0.0
-5.0, 100.0, None, None, -6.0, 0.0, 1980-01-23 00:00:00, 0.0
-2.0, 100.0, None, None, -3.0, 1.0, 1980-01-23 07:00:00, 0.0
4.0, 84.0, None, None, -2.0, 5.0, 1980-01-23 16:00:00, 0.0
4.0, 72.0, None, None, -4.0, 6.0, 1980-01-24 00:00:00, 0.0
5.0, 95.0, None, None, 3.0, 8.0, 1980-01-24 07:00:00, 0.0
4.0, 99.0, None, None, 3.0, 4.0, 1980-01-24 16:00:00, 0.0
-2.0, 58.0, None, None, -2.0, 4.0, 1980-01-25 07:00:00, 0.0
1.0, 46.0, None, None, -2.0, 1.0, 1980-01-25 16:00:00, 0.0
-4.0, 42.0, None, None, -4.0, 1.0, 1980-01-26 07:00:00, 0.0
-5.0, 34.0, None, None, -7.0, -5.0, 1980-01-26 16:00:00, 0.0
