station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, WIND_DIRECTION_STD_DEVIATION1, PRECIPITATION_NEW, MEASURED_WIND_DIRECTION1
None, -7.0, 96.0, -7.0, -5.3, 1990-02-23 22:00:00, 115.0, -1.0, 21.0
None, -7.1, 97.0, -7.1, -5.3, 1990-02-23 23:00:00, 115.0, -2.0, 21.0
None, -7.1, 97.0, -7.1, -5.3, 1990-02-24 00:00:00, 115.0, -1.0, 21.0
None, -7.1, 97.0, -7.1, -5.3, 1990-02-24 01:00:00, 115.0, -1.0, 21.0
None, -7.0, 97.0, -7.1, -5.3, 1990-02-24 02:00:00, 115.0, -1.0, 21.0
None, -7.0, 97.0, -7.1, -5.3, 1990-02-24 03:00:00, 115.0, -1.0, 21.0
None, -6.0, 97.0, -7.1, -5.3, 1990-02-24 04:00:00, 115.0, 0.0, 21.0
None, -1.6, 96.0, -7.1, -1.6, 1990-02-24 05:00:00, 115.0, 3.0, 21.0
None, -1.6, 95.0, -7.1, -1.6, 1990-02-24 06:00:00, 115.0, 3.0, 21.0
None, -1.9, 96.0, -1.9, -1.9, 1990-02-24 07:00:00, 115.0, 0.0, 21.0
None, -1.8, 96.0, -1.9, -1.8, 1990-02-24 08:00:00, 115.0, 0.0, 21.0
None, -1.7, 96.0, -1.9, -1.7, 1990-02-24 09:00:00, 115.0, 1.0, 21.0
None, -1.3, 96.0, -1.9, -1.3, 1990-02-24 10:00:00, 115.0, 1.0, 21.0
None, -1.1, 96.0, -1.9, -1.1, 1990-02-24 11:00:00, 115.0, 2.0, 21.0
None, -0.8, 96.0, -1.9, -0.8, 1990-02-24 12:00:00, 115.0, 2.0, 21.0
None, 0.1, 96.0, -1.9, 0.1, 1990-02-24 13:00:00, 115.0, 3.0, 21.0
None, 0.7, 95.0, -1.9, 0.7, 1990-02-24 14:00:00, 115.0, 4.0, 21.0
None, 0.8, 95.0, -1.9, 0.8, 1990-02-24 15:00:00, 115.0, 4.0, 21.0
None, 1.3, 95.0, -1.9, 1.3, 1990-02-24 16:00:00, 115.0, 4.0, 21.0
None, 1.7, 93.0, -1.9, 1.7, 1990-02-24 17:00:00, 115.0, 5.0, 21.0
None, 1.2, 92.0, -1.9, 1.7, 1990-02-24 18:00:00, 115.0, 5.0, 21.0
None, 0.8, 91.0, 0.8, 0.8, 1990-02-24 19:00:00, 115.0, -1.0, 21.0
None, 0.9, 91.0, 0.8, 0.9, 1990-02-24 20:00:00, 115.0, 0.0, 21.0
None, 0.7, 84.0, 0.7, 0.9, 1990-02-24 21:00:00, 115.0, 0.0, 21.0
None, -0.3, 83.0, -0.3, 0.9, 1990-02-24 22:00:00, 115.0, -1.0, 21.0
None, -1.2, 82.0, -1.2, 0.9, 1990-02-24 23:00:00, 115.0, -2.0, 21.0
None, -1.9, 84.0, -1.9, 0.9, 1990-02-25 00:00:00, 115.0, -3.0, 21.0
None, -3.5, 86.0, -3.5, 0.9, 1990-02-25 01:00:00, 115.0, -4.0, 21.0
None, -4.1, 86.0, -4.1, 0.9, 1990-02-25 02:00:00, 115.0, -5.0, 21.0
None, -5.1, 84.0, -5.1, 0.9, 1990-02-25 03:00:00, 115.0, -6.0, 21.0
None, -6.2, 86.0, -6.2, 0.9, 1990-02-25 04:00:00, 115.0, -6.0, 21.0
None, -5.6, 87.0, -6.2, 0.9, 1990-02-25 05:00:00, 115.0, -6.0, 21.0
None, -5.9, 87.0, -6.2, 0.9, 1990-02-25 06:00:00, 115.0, -7.0, 21.0
None, -6.4, 86.0, -6.4, -6.4, 1990-02-25 07:00:00, 115.0, 1.0, 21.0
None, -6.5, 89.0, -6.5, -6.4, 1990-02-25 08:00:00, 115.0, 0.0, 21.0
None, -6.4, 90.0, -6.5, -6.4, 1990-02-25 09:00:00, 115.0, 0.0, 21.0
None, -5.2, 88.0, -6.5, -5.2, 1990-02-25 10:00:00, 115.0, 2.0, 21.0
None, -3.3, 81.0, -6.5, -3.3, 1990-02-25 11:00:00, 115.0, 3.0, 21.0
None, -1.9, 73.0, -6.5, -1.9, 1990-02-25 12:00:00, 115.0, 4.0, 21.0
None, -1.1, 73.0, -6.5, -1.1, 1990-02-25 13:00:00, 115.0, 5.0, 21.0
None, -0.7, 68.0, -6.5, -0.7, 1990-02-25 14:00:00, 115.0, 5.0, 21.0
None, -1.9, 73.0, -6.5, -0.7, 1990-02-25 15:00:00, 115.0, 4.0, 21.0
None, -1.0, 72.0, -6.5, -0.7, 1990-02-25 16:00:00, 115.0, 4.0, 21.0
None, -1.7, 79.0, -6.5, -0.7, 1990-02-25 17:00:00, 115.0, 3.0, 21.0
None, -3.2, 84.0, -6.5, -0.7, 1990-02-25 18:00:00, 115.0, 2.0, 21.0
None, -4.3, 89.0, -4.3, -4.3, 1990-02-25 19:00:00, 115.0, -2.0, 21.0
None, -4.1, 90.0, -4.3, -4.1, 1990-02-25 20:00:00, 115.0, -2.0, 21.0
None, -3.6, 89.0, -4.3, -3.6, 1990-02-25 21:00:00, 115.0, -2.0, 21.0
None, -3.7, 89.0, -4.3, -3.6, 1990-02-25 22:00:00, 115.0, -2.0, 21.0
None, -3.7, 86.0, -4.3, -3.6, 1990-02-25 23:00:00, 115.0, -1.0, 21.0
None, -4.8, 88.0, -4.8, -3.6, 1990-02-26 00:00:00, 115.0, -2.0, 21.0
None, -4.5, 86.0, -4.8, -3.6, 1990-02-26 01:00:00, 115.0, -2.0, 21.0
None, -6.2, 91.0, -6.2, -3.6, 1990-02-26 02:00:00, 115.0, -3.0, 21.0
None, -5.6, 92.0, -6.2, -3.6, 1990-02-26 03:00:00, 115.0, -2.0, 21.0
None, -6.4, 93.0, -6.4, -3.6, 1990-02-26 04:00:00, 115.0, -3.0, 21.0
None, -5.6, 90.0, -6.4, -3.6, 1990-02-26 05:00:00, 115.0, -2.0, 21.0
None, -5.0, 86.0, -6.4, -3.6, 1990-02-26 06:00:00, 115.0, -2.0, 21.0
None, -6.0, 89.0, -6.0, -6.0, 1990-02-26 07:00:00, 115.0, -1.0, 21.0
None, -6.2, 89.0, -6.2, -6.0, 1990-02-26 08:00:00, 115.0, -1.0, 21.0
None, -5.9, 88.0, -6.2, -5.9, 1990-02-26 09:00:00, 115.0, -1.0, 21.0
None, -5.4, 85.0, -6.2, -5.4, 1990-02-26 10:00:00, 115.0, -2.0, 21.0
None, -1.4, 69.0, -6.2, -1.4, 1990-02-26 11:00:00, 115.0, 3.0, 21.0
None, 0.2, 64.0, -6.2, 0.2, 1990-02-26 12:00:00, 115.0, 4.0, 21.0
None, 2.2, 59.0, -6.2, 2.2, 1990-02-26 13:00:00, 115.0, 6.0, 21.0
None, 3.6, 52.0, -6.2, 3.6, 1990-02-26 14:00:00, 115.0, 8.0, 21.0
None, -2.1, 65.0, -6.2, 3.6, 1990-02-26 15:00:00, 115.0, 3.0, 21.0
None, -4.3, 79.0, -6.2, 3.6, 1990-02-26 16:00:00, 115.0, -1.0, 21.0
None, -4.4, 81.0, -6.2, 3.6, 1990-02-26 17:00:00, 115.0, -1.0, 21.0
None, -4.9, 83.0, -6.2, 3.6, 1990-02-26 18:00:00, 115.0, -1.0, 21.0
None, -4.9, 83.0, -4.9, -4.9, 1990-02-26 19:00:00, 115.0, 0.0, 21.0
None, -3.9, 77.0, -4.9, -3.9, 1990-02-26 20:00:00, 115.0, 0.0, 21.0
None, -4.4, 79.0, -4.9, -3.9, 1990-02-26 21:00:00, 115.0, 0.0, 21.0
None, -3.3, 73.0, -4.9, -3.3, 1990-02-26 22:00:00, 115.0, 0.0, 21.0
None, -2.6, 71.0, -4.9, -2.6, 1990-02-26 23:00:00, 115.0, 1.0, 21.0
None, -2.6, 69.0, -4.9, -2.6, 1990-02-27 00:00:00, 115.0, 1.0, 21.0
None, -3.0, 69.0, -4.9, -2.6, 1990-02-27 01:00:00, 115.0, 1.0, 21.0
None, -6.5, 85.0, -6.5, -2.6, 1990-02-27 02:00:00, 115.0, -1.0, 21.0
None, -6.4, 88.0, -6.5, -2.6, 1990-02-27 03:00:00, 115.0, -1.0, 21.0
None, -4.2, 74.0, -6.5, -2.6, 1990-02-27 04:00:00, 115.0, 0.0, 21.0
None, -3.0, 67.0, -6.5, -2.6, 1990-02-27 05:00:00, 115.0, 1.0, 21.0
None, -2.8, 63.0, -6.5, -2.6, 1990-02-27 06:00:00, 115.0, 0.0, 21.0
None, -3.1, 64.0, -3.1, -3.1, 1990-02-27 07:00:00, 115.0, 0.0, 21.0
None, -3.8, 67.0, -3.8, -3.1, 1990-02-27 08:00:00, 115.0, 0.0, 21.0
None, -3.8, 69.0, -3.8, -3.1, 1990-02-27 09:00:00, 115.0, 0.0, 21.0
None, -2.6, 66.0, -3.8, -2.6, 1990-02-27 10:00:00, 115.0, 1.0, 21.0
None, -0.5, 60.0, -3.8, -0.5, 1990-02-27 11:00:00, 115.0, 3.0, 21.0
None, 0.8, 55.0, -3.8, 0.8, 1990-02-27 12:00:00, 115.0, 4.0, 21.0
None, 2.7, 48.0, -3.8, 2.7, 1990-02-27 13:00:00, 115.0, 5.0, 21.0
None, 5.3, 44.0, -3.8, 5.3, 1990-02-27 14:00:00, 115.0, 7.0, 21.0
None, -0.5, 68.0, -3.8, 5.3, 1990-02-27 15:00:00, 115.0, 3.0, 21.0
None, -2.8, 80.0, -3.8, 5.3, 1990-02-27 16:00:00, 115.0, 1.0, 21.0
None, -3.3, 82.0, -3.8, 5.3, 1990-02-27 17:00:00, 115.0, 1.0, 21.0
None, -2.6, 77.0, -3.8, 5.3, 1990-02-27 18:00:00, 115.0, 2.0, 21.0
None, -4.8, 85.0, -4.8, -4.8, 1990-02-27 19:00:00, 115.0, -2.0, 21.0
None, -5.4, 88.0, -5.4, -4.8, 1990-02-27 20:00:00, 115.0, -2.0, 21.0
None, -4.3, 80.0, -5.4, -4.3, 1990-02-27 21:00:00, 115.0, -1.0, 21.0
None, -5.0, 85.0, -5.4, -4.3, 1990-02-27 22:00:00, 115.0, -2.0, 21.0
None, -4.9, 87.0, -5.4, -4.3, 1990-02-27 23:00:00, 115.0, -2.0, 21.0
None, -2.7, 75.0, -5.4, -2.7, 1990-02-28 00:00:00, 115.0, 0.0, 21.0
None, -2.9, 75.0, -5.4, -2.7, 1990-02-28 01:00:00, 115.0, 0.0, 21.0
None, -4.0, 79.0, -5.4, -2.7, 1990-02-28 02:00:00, 115.0, 0.0, 21.0
None, -4.0, 80.0, -5.4, -2.7, 1990-02-28 03:00:00, 115.0, 0.0, 21.0
None, -2.7, 72.0, -5.4, -2.7, 1990-02-28 04:00:00, 115.0, 1.0, 21.0
None, -1.4, 66.0, -5.4, -1.4, 1990-02-28 05:00:00, 115.0, 2.0, 21.0
None, -1.0, 61.0, -5.4, -1.0, 1990-02-28 06:00:00, 115.0, 2.0, 21.0
None, -1.5, 59.0, -1.5, -1.5, 1990-02-28 07:00:00, 115.0, 0.0, 21.0
None, -1.4, 62.0, -1.5, -1.4, 1990-02-28 08:00:00, 115.0, -1.0, 21.0
None, -1.1, 61.0, -1.5, -1.1, 1990-02-28 09:00:00, 115.0, 0.0, 21.0
None, -0.1, 62.0, -1.5, -0.1, 1990-02-28 10:00:00, 115.0, 0.0, 21.0
None, 0.4, 64.0, -1.5, 0.4, 1990-02-28 11:00:00, 115.0, 0.0, 21.0
None, 0.9, 56.0, -1.5, 0.9, 1990-02-28 12:00:00, 115.0, 1.0, 21.0
None, 2.4, 59.0, -1.5, 2.4, 1990-02-28 13:00:00, 115.0, 2.0, 21.0
None, 3.2, 48.0, -1.5, 3.2, 1990-02-28 14:00:00, 115.0, 2.0, 21.0
None, 2.6, 50.0, -1.5, 3.2, 1990-02-28 15:00:00, 115.0, 2.0, 21.0
None, 2.6, 53.0, -1.5, 3.2, 1990-02-28 16:00:00, 115.0, 2.0, 21.0
None, 1.4, 55.0, -1.5, 3.2, 1990-02-28 17:00:00, 115.0, 1.0, 21.0
None, 0.4, 58.0, -1.5, 3.2, 1990-02-28 18:00:00, 115.0, 0.0, 21.0
None, -0.7, 68.0, -0.7, -0.7, 1990-02-28 19:00:00, 115.0, 0.0, 21.0
None, -0.9, 70.0, -0.9, -0.7, 1990-02-28 20:00:00, 115.0, -1.0, 21.0
None, -1.1, 72.0, -1.1, -0.7, 1990-02-28 21:00:00, 115.0, -1.0, 21.0
None, -1.0, 70.0, -1.1, -0.7, 1990-02-28 22:00:00, 115.0, -1.0, 21.0
None, -3.1, 78.0, -3.1, -0.7, 1990-02-28 23:00:00, 115.0, -2.0, 21.0
None, -3.6, 83.0, -3.6, -0.7, 1990-03-01 00:00:00, 115.0, -2.0, 21.0
None, -3.8, 88.0, -3.8, -0.7, 1990-03-01 01:00:00, 115.0, -3.0, 21.0
None, -3.0, 88.0, -3.8, -0.7, 1990-03-01 02:00:00, 115.0, -3.0, 21.0
None, 0.3, 68.0, -3.8, 0.3, 1990-03-01 05:00:00, 115.0, 0.0, 21.0
None, -0.9, 72.0, -3.8, 0.3, 1990-03-01 06:00:00, 115.0, -1.0, 21.0
None, -1.3, 76.0, -1.3, -1.3, 1990-03-01 07:00:00, 115.0, -1.0, 21.0
None, -1.4, 77.0, -1.4, -1.3, 1990-03-01 08:00:00, 115.0, -1.0, 21.0
None, -2.6, 86.0, -2.6, -1.3, 1990-03-01 09:00:00, 115.0, -2.0, 21.0
None, -0.1, 78.0, -2.6, -0.1, 1990-03-01 10:00:00, 115.0, 0.0, 21.0
None, 2.8, 73.0, -2.6, 2.8, 1990-03-01 11:00:00, 115.0, 2.0, 21.0
None, 3.4, 71.0, -2.6, 3.4, 1990-03-01 12:00:00, 115.0, 1.0, 21.0
None, 3.2, 72.0, -2.6, 3.4, 1990-03-01 13:00:00, 115.0, 1.0, 21.0
None, 2.8, 81.0, -2.6, 3.4, 1990-03-01 15:00:00, 115.0, 2.0, 21.0
None, 2.6, 83.0, -2.6, 3.4, 1990-03-01 16:00:00, 115.0, 2.0, 21.0
None, 1.5, 88.0, -2.6, 3.4, 1990-03-01 17:00:00, 115.0, 1.0, 21.0
None, 1.5, 89.0, -2.6, 3.4, 1990-03-01 18:00:00, 115.0, 1.0, 21.0
None, 1.0, 89.0, 1.0, 1.0, 1990-03-01 19:00:00, 115.0, 0.0, 21.0
None, 0.8, 89.0, 0.8, 1.0, 1990-03-01 20:00:00, 115.0, 0.0, 21.0
None, 1.0, 88.0, 0.8, 1.0, 1990-03-01 21:00:00, 115.0, -3.0, 21.0
None, 0.0, 88.0, 0.0, 1.0, 1990-03-01 22:00:00, 115.0, -1.0, 21.0
None, -1.2, 90.0, -1.2, 1.0, 1990-03-01 23:00:00, 115.0, -1.0, 21.0
None, -1.5, 91.0, -1.5, 1.0, 1990-03-02 00:00:00, 115.0, -2.0, 21.0
None, -1.6, 89.0, -1.6, 1.0, 1990-03-02 01:00:00, 115.0, -2.0, 21.0
None, -1.5, 77.0, -1.6, 1.0, 1990-03-02 02:00:00, 115.0, -2.0, 21.0
None, 1.0, 61.0, -1.6, 1.0, 1990-03-02 04:00:00, 115.0, -1.0, 21.0
None, 1.0, 58.0, -1.6, 1.0, 1990-03-02 05:00:00, 115.0, 0.0, 21.0
None, 0.7, 59.0, -1.6, 1.0, 1990-03-02 06:00:00, 115.0, 0.0, 21.0
None, 0.2, 59.0, 0.2, 0.2, 1990-03-02 07:00:00, 115.0, -1.0, 21.0
None, -3.2, 82.0, -3.2, 0.2, 1990-03-02 08:00:00, 115.0, -3.0, 21.0
None, -1.0, 67.0, -3.2, 0.2, 1990-03-02 09:00:00, 115.0, -1.0, 21.0
None, 1.4, 54.0, -3.2, 1.4, 1990-03-02 10:00:00, 115.0, 0.0, 21.0
None, 3.6, 49.0, -3.2, 3.6, 1990-03-02 11:00:00, 115.0, 2.0, 21.0
None, 8.0, 40.0, -3.2, 8.0, 1990-03-02 12:00:00, 115.0, 5.0, 21.0
None, 9.7, 33.0, -3.2, 9.7, 1990-03-02 13:00:00, 115.0, 6.0, 21.0
None, 10.4, 35.0, -3.2, 10.4, 1990-03-02 14:00:00, 115.0, 8.0, 21.0
None, 3.1, 51.0, -3.2, 10.4, 1990-03-02 15:00:00, 115.0, 2.0, 21.0
None, 1.3, 59.0, -3.2, 10.4, 1990-03-02 16:00:00, 115.0, -1.0, 21.0
None, 1.7, 59.0, -3.2, 10.4, 1990-03-02 17:00:00, 115.0, -1.0, 21.0
None, -1.2, 73.0, -3.2, 10.4, 1990-03-02 18:00:00, 115.0, -2.0, 21.0
None, -1.5, 71.0, -1.5, -1.5, 1990-03-02 19:00:00, 115.0, 0.0, 21.0
None, 1.0, 50.0, -1.5, 1.0, 1990-03-02 20:00:00, 115.0, 2.0, 21.0
None, -2.2, 65.0, -2.2, 1.0, 1990-03-02 21:00:00, 115.0, 0.0, 21.0
None, -2.5, 66.0, -2.5, 1.0, 1990-03-02 22:00:00, 115.0, -1.0, 21.0
None, -2.9, 68.0, -2.9, 1.0, 1990-03-02 23:00:00, 115.0, -1.0, 21.0
None, -1.9, 58.0, -2.9, 1.0, 1990-03-03 00:00:00, 115.0, 0.0, 21.0
None, -1.5, 56.0, -2.9, 1.0, 1990-03-03 01:00:00, 115.0, 0.0, 21.0
None, -2.3, 54.0, -2.9, 1.0, 1990-03-03 02:00:00, 115.0, 0.0, 21.0
None, -0.8, 50.0, -2.9, 1.0, 1990-03-03 03:00:00, 115.0, 1.0, 21.0
None, -4.1, 68.0, -4.1, 1.0, 1990-03-03 04:00:00, 115.0, -2.0, 21.0
None, -3.5, 64.0, -4.1, 1.0, 1990-03-03 05:00:00, 115.0, -1.0, 21.0
None, -2.1, 58.0, -4.1, 1.0, 1990-03-03 06:00:00, 115.0, 0.0, 21.0
None, -3.8, 67.0, -3.8, -3.8, 1990-03-03 07:00:00, 115.0, -1.0, 21.0
None, -4.3, 67.0, -4.3, -3.8, 1990-03-03 08:00:00, 115.0, -2.0, 21.0
None, -3.3, 61.0, -4.3, -3.3, 1990-03-03 09:00:00, 115.0, -1.0, 21.0
None, -2.4, 55.0, -4.3, -2.4, 1990-03-03 10:00:00, 115.0, -1.0, 21.0
None, 5.3, 37.0, -4.3, 5.3, 1990-03-03 11:00:00, 115.0, 4.0, 21.0
None, 8.9, 32.0, -4.3, 8.9, 1990-03-03 12:00:00, 115.0, 7.0, 21.0
None, 9.3, 29.0, -4.3, 9.3, 1990-03-03 13:00:00, 115.0, 8.0, 21.0
None, 9.3, 31.0, -4.3, 9.3, 1990-03-03 14:00:00, 115.0, 8.0, 21.0
None, 2.5, 49.0, -4.3, 9.3, 1990-03-03 15:00:00, 115.0, 4.0, 21.0
None, -0.6, 60.0, -4.3, 9.3, 1990-03-03 16:00:00, 115.0, 0.0, 21.0
None, -1.7, 66.0, -4.3, 9.3, 1990-03-03 17:00:00, 115.0, -1.0, 21.0
None, -2.3, 67.0, -4.3, 9.3, 1990-03-03 18:00:00, 115.0, -1.0, 21.0
None, -3.5, 69.0, -3.5, -3.5, 1990-03-03 19:00:00, 115.0, -1.0, 21.0
None, -3.6, 70.0, -3.6, -3.5, 1990-03-03 20:00:00, 115.0, -1.0, 21.0
None, -2.6, 67.0, -3.6, -2.6, 1990-03-03 21:00:00, 115.0, 0.0, 21.0
None, -3.0, 68.0, -3.6, -2.6, 1990-03-03 22:00:00, 115.0, -1.0, 21.0
None, -2.1, 63.0, -3.6, -2.1, 1990-03-03 23:00:00, 115.0, 0.0, 21.0
None, -3.1, 67.0, -3.6, -2.1, 1990-03-04 00:00:00, 115.0, -1.0, 21.0
None, -3.3, 66.0, -3.6, -2.1, 1990-03-04 01:00:00, 115.0, -1.0, 21.0
None, -4.8, 69.0, -4.8, -2.1, 1990-03-04 02:00:00, 115.0, -2.0, 21.0
None, -5.2, 71.0, -5.2, -2.1, 1990-03-04 03:00:00, 115.0, -3.0, 21.0
None, -5.6, 71.0, -5.6, -2.1, 1990-03-04 04:00:00, 115.0, -3.0, 21.0
None, -3.3, 60.0, -5.6, -2.1, 1990-03-04 05:00:00, 115.0, -1.0, 21.0
None, -3.8, 64.0, -5.6, -2.1, 1990-03-04 06:00:00, 115.0, -1.0, 21.0
None, -2.7, 59.0, -2.7, -2.7, 1990-03-04 07:00:00, 115.0, 0.0, 21.0
None, -3.8, 60.0, -3.8, -2.7, 1990-03-04 08:00:00, 115.0, -1.0, 21.0
None, -5.3, 69.0, -5.3, -2.7, 1990-03-04 09:00:00, 115.0, -2.0, 21.0
None, -2.6, 60.0, -5.3, -2.6, 1990-03-04 10:00:00, 115.0, 0.0, 21.0
None, 4.5, 44.0, -5.3, 4.5, 1990-03-04 11:00:00, 115.0, 5.0, 21.0
None, 6.8, 39.0, -5.3, 6.8, 1990-03-04 12:00:00, 115.0, 6.0, 21.0
None, 8.5, 35.0, -5.3, 8.5, 1990-03-04 13:00:00, 115.0, 9.0, 21.0
None, 9.1, 35.0, -5.3, 9.1, 1990-03-04 14:00:00, 115.0, 10.0, 21.0
None, 2.9, 46.0, -5.3, 9.1, 1990-03-04 15:00:00, 115.0, 5.0, 21.0
None, -0.1, 61.0, -5.3, 9.1, 1990-03-04 16:00:00, 115.0, 0.0, 21.0
None, -1.7, 64.0, -5.3, 9.1, 1990-03-04 17:00:00, 115.0, 0.0, 21.0
None, -2.8, 70.0, -5.3, 9.1, 1990-03-04 18:00:00, 115.0, 0.0, 21.0
None, -3.8, 74.0, -3.8, -3.8, 1990-03-04 19:00:00, 115.0, -1.0, 21.0
None, -3.1, 70.0, -3.8, -3.1, 1990-03-04 20:00:00, 115.0, -1.0, 21.0
None, -4.2, 75.0, -4.2, -3.1, 1990-03-04 21:00:00, 115.0, -2.0, 21.0
None, -4.6, 77.0, -4.6, -3.1, 1990-03-04 22:00:00, 115.0, -2.0, 21.0
None, -2.1, 69.0, -4.6, -2.1, 1990-03-04 23:00:00, 115.0, 0.0, 21.0
None, -1.3, 65.0, -4.6, -1.3, 1990-03-05 00:00:00, 115.0, 0.0, 21.0
None, -1.4, 68.0, -4.6, -1.3, 1990-03-05 01:00:00, 115.0, -1.0, 21.0
None, -1.3, 68.0, -4.6, -1.3, 1990-03-05 02:00:00, 115.0, -1.0, 21.0
None, -1.8, 70.0, -4.6, -1.3, 1990-03-05 03:00:00, 115.0, -3.0, 21.0
None, -2.9, 73.0, -4.6, -1.3, 1990-03-05 04:00:00, 115.0, -2.0, 21.0
None, -5.4, 85.0, -5.4, -1.3, 1990-03-05 05:00:00, 115.0, -3.0, 21.0
None, -4.7, 90.0, -5.4, -1.3, 1990-03-05 06:00:00, 115.0, -3.0, 21.0
None, -3.8, 87.0, -3.8, -3.8, 1990-03-05 07:00:00, 115.0, 1.0, 21.0
None, -1.7, 84.0, -3.8, -1.7, 1990-03-05 09:00:00, 115.0, 2.0, 21.0
None, 0.1, 81.0, -3.8, 0.1, 1990-03-05 10:00:00, 115.0, 4.0, 21.0
None, 0.6, 79.0, -3.8, 0.6, 1990-03-05 11:00:00, 115.0, 3.0, 21.0
None, 2.4, 74.0, -3.8, 2.4, 1990-03-05 12:00:00, 115.0, 5.0, 21.0
None, 6.1, 59.0, -3.8, 6.1, 1990-03-05 13:00:00, 115.0, 8.0, 21.0
None, 6.0, 54.0, -3.8, 6.1, 1990-03-05 14:00:00, 115.0, 8.0, 21.0
None, 6.2, 57.0, -3.8, 6.2, 1990-03-05 15:00:00, 115.0, 8.0, 21.0
None, 4.2, 59.0, -3.8, 6.2, 1990-03-05 16:00:00, 115.0, 7.0, 21.0
None, 3.1, 61.0, -3.8, 6.2, 1990-03-05 17:00:00, 115.0, 6.0, 21.0
None, 2.1, 67.0, -3.8, 6.2, 1990-03-05 18:00:00, 115.0, 5.0, 21.0
None, 1.0, 74.0, 1.0, 1.0, 1990-03-05 19:00:00, 115.0, -1.0, 21.0
None, -0.2, 92.0, -0.2, 1.0, 1990-03-05 20:00:00, 115.0, -2.0, 21.0
None, -0.6, 95.0, -0.6, 1.0, 1990-03-05 21:00:00, 115.0, -2.0, 21.0
None, -0.8, 96.0, -0.8, 1.0, 1990-03-05 22:00:00, 115.0, -1.0, 21.0
None, -0.8, 96.0, -0.8, 1.0, 1990-03-05 23:00:00, 115.0, -1.0, 21.0
None, -0.8, 96.0, -0.8, 1.0, 1990-03-06 00:00:00, 115.0, 1.0, 21.0
None, -0.9, 95.0, -0.9, 1.0, 1990-03-06 02:00:00, 115.0, 2.0, 21.0
None, -1.2, 95.0, -1.2, 1.0, 1990-03-06 03:00:00, 115.0, 2.0, 21.0
None, -1.5, 96.0, -1.5, 1.0, 1990-03-06 04:00:00, 115.0, 3.0, 21.0
None, -2.5, 95.0, -2.5, 1.0, 1990-03-06 05:00:00, 115.0, 5.0, 21.0
None, -3.2, 95.0, -3.2, 1.0, 1990-03-06 06:00:00, 115.0, 7.0, 21.0
None, -3.7, 95.0, -3.7, -3.7, 1990-03-06 07:00:00, 115.0, -1.0, 21.0
None, -3.8, 95.0, -3.8, -3.7, 1990-03-06 08:00:00, 115.0, -1.0, 21.0
None, -3.5, 95.0, -3.8, -3.5, 1990-03-06 09:00:00, 115.0, 0.0, 21.0
None, -2.7, 91.0, -3.8, -2.7, 1990-03-06 10:00:00, 115.0, 0.0, 21.0
None, -0.5, 78.0, -3.8, -0.5, 1990-03-06 11:00:00, 115.0, 2.0, 21.0
None, 1.7, 63.0, -3.8, 1.7, 1990-03-06 12:00:00, 115.0, 4.0, 21.0
None, 3.8, 59.0, -3.8, 3.8, 1990-03-06 13:00:00, 115.0, 7.0, 21.0
None, 5.1, 55.0, -3.8, 5.1, 1990-03-06 14:00:00, 115.0, 8.0, 21.0
None, 1.6, 55.0, -3.8, 5.1, 1990-03-06 15:00:00, 115.0, 5.0, 21.0
None, -1.3, 66.0, -3.8, 5.1, 1990-03-06 16:00:00, 115.0, 1.0, 21.0
None, -3.0, 72.0, -3.8, 5.1, 1990-03-06 17:00:00, 115.0, 0.0, 21.0
None, -4.0, 73.0, -4.0, 5.1, 1990-03-06 18:00:00, 115.0, -1.0, 21.0
None, -5.5, 76.0, -5.5, -5.5, 1990-03-06 19:00:00, 115.0, -1.0, 21.0
None, -6.9, 84.0, -6.9, -5.5, 1990-03-06 20:00:00, 115.0, -2.0, 21.0
None, -7.1, 86.0, -7.4, -5.5, 1990-03-06 22:00:00, 115.0, -4.0, 21.0
None, -7.7, 87.0, -7.7, -5.5, 1990-03-06 23:00:00, 115.0, -4.0, 21.0
None, -8.1, 89.0, -8.1, -5.5, 1990-03-07 00:00:00, 115.0, -5.0, 21.0
None, -8.7, 91.0, -8.7, -5.5, 1990-03-07 01:00:00, 115.0, -5.0, 21.0
None, -9.3, 92.0, -9.3, -5.5, 1990-03-07 02:00:00, 115.0, -5.0, 21.0
None, -9.3, 94.0, -9.3, -5.5, 1990-03-07 03:00:00, 115.0, -5.0, 21.0
None, -9.6, 95.0, -9.6, -5.5, 1990-03-07 04:00:00, 115.0, -6.0, 21.0
None, -9.5, 95.0, -9.6, -5.5, 1990-03-07 05:00:00, 115.0, -6.0, 21.0
None, -9.3, 95.0, -9.6, -5.5, 1990-03-07 06:00:00, 115.0, -6.0, 21.0
None, -8.6, 91.0, -8.6, -8.6, 1990-03-07 07:00:00, 115.0, 2.0, 21.0
None, -8.9, 92.0, -8.9, -8.6, 1990-03-07 08:00:00, 115.0, 1.0, 21.0
None, -8.1, 91.0, -8.9, -8.1, 1990-03-07 09:00:00, 115.0, 3.0, 21.0
None, -6.2, 85.0, -8.9, -6.2, 1990-03-07 10:00:00, 115.0, 4.0, 21.0
None, -4.3, 73.0, -8.9, -4.3, 1990-03-07 11:00:00, 115.0, 6.0, 21.0
