station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, time, MINIMUM_AIR_TEMPERATURE, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, ATMOSPHERIC_PRESSURE, MAXIMUM_AIR_TEMPERATURE, PRECIPITATION_NEW, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, 2.2, 112.0, None, 1986-10-29 02:00:00, 2.2, None, None, None, None, 3.4, 0.0, None, None
None, 0.2, 130.0, None, 1986-10-29 07:00:00, 0.2, None, None, None, None, 0.2, 0.0, None, None
None, 2.1, 108.0, None, 1986-10-29 08:00:00, 0.2, None, None, None, None, 2.1, 0.0, None, None
None, 3.6, 91.0, None, 1986-10-29 09:00:00, 0.2, None, None, None, None, 3.6, 0.0, None, None
None, 4.8, 91.0, None, 1986-10-29 10:00:00, 0.2, None, None, None, None, 4.8, 0.0, None, None
None, 4.6, 96.0, None, 1986-10-29 11:00:00, 0.2, None, None, None, None, 4.8, 0.0, None, None
None, 8.1, 81.0, None, 1986-10-29 12:00:00, 0.2, None, None, None, None, 8.1, -1.0, None, None
None, 8.0, 84.0, None, 1986-10-29 13:00:00, 0.2, None, None, None, None, 8.1, 0.0, None, None
None, 5.7, 91.0, None, 1986-10-29 14:00:00, 0.2, None, None, None, None, 8.1, 0.0, None, None
None, 5.3, 95.0, None, 1986-10-29 15:00:00, 0.2, None, None, None, None, 8.1, 0.0, None, None
None, 5.5, 90.0, None, 1986-10-29 16:00:00, 0.2, None, None, None, None, 8.1, 0.0, None, None
None, 4.5, 99.0, None, 1986-10-29 17:00:00, 0.2, None, None, None, None, 8.1, 0.0, None, None
None, 2.9, 117.0, None, 1986-10-29 18:00:00, 0.2, None, None, None, None, 8.1, 1.0, None, None
None, 2.6, 132.0, None, 1986-10-29 19:00:00, 2.6, None, None, None, None, 2.6, 0.0, None, None
None, 2.5, 127.0, None, 1986-10-29 20:00:00, 2.5, None, None, None, None, 2.6, 0.0, None, None
None, 2.8, 123.0, None, 1986-10-29 21:00:00, 2.5, None, None, None, None, 2.8, 0.0, None, None
None, 2.6, 121.0, None, 1986-10-29 22:00:00, 2.5, None, None, None, None, 2.8, 0.0, None, None
None, 2.8, 120.0, None, 1986-10-29 23:00:00, 2.5, None, None, None, None, 2.8, 0.0, None, None
None, 2.3, 124.0, None, 1986-10-30 00:00:00, 2.3, None, None, None, None, 2.8, 0.0, None, None
None, 2.6, 120.0, None, 1986-10-30 01:00:00, 2.3, None, None, None, None, 2.8, 0.0, None, None
None, 2.5, 128.0, None, 1986-10-30 02:00:00, 2.3, None, None, None, None, 2.8, -1.0, None, None
None, 1.9, None, None, 1986-10-30 03:00:00, 1.9, None, None, None, None, 2.8, 0.0, None, None
None, 1.3, None, None, 1986-10-30 04:00:00, 1.3, None, None, None, None, 2.8, 1.0, None, None
None, 1.2, None, None, 1986-10-30 05:00:00, 1.2, None, None, None, None, 2.8, 1.0, None, None
None, 1.3, None, None, 1986-10-30 06:00:00, 1.2, None, None, None, None, 2.8, 1.0, None, None
None, 1.5, None, None, 1986-10-30 07:00:00, 1.5, None, None, None, None, 1.5, 0.0, None, None
None, 2.0, 136.0, None, 1986-10-30 08:00:00, 1.5, None, None, None, None, 2.0, 0.0, None, None
None, 2.9, 119.0, None, 1986-10-30 09:00:00, 1.5, None, None, None, None, 2.9, 0.0, None, None
None, 3.4, 117.0, None, 1986-10-30 10:00:00, 1.5, None, None, None, None, 3.4, 0.0, None, None
None, 5.2, 105.0, None, 1986-10-30 11:00:00, 1.5, None, None, None, None, 5.2, -1.0, None, None
None, 8.4, 90.0, None, 1986-10-30 12:00:00, 1.5, None, None, None, None, 8.4, -1.0, None, None
None, 6.5, 77.0, None, 1986-10-31 11:00:00, -1.7, None, None, None, None, 6.5, 0.0, None, None
None, 7.2, 73.0, None, 1986-10-31 12:00:00, -1.7, None, None, None, None, 7.2, 0.0, None, None
None, 6.8, 69.0, None, 1986-10-31 13:00:00, -1.7, None, None, None, None, 7.2, 1.0, None, None
None, 6.5, 70.0, None, 1986-10-31 14:00:00, -1.7, None, None, None, None, 7.2, 1.0, None, None
None, 5.7, 72.0, None, 1986-10-31 15:00:00, -1.7, None, None, None, None, 7.2, 1.0, None, None
None, 6.6, 64.0, None, 1986-10-31 16:00:00, -1.7, None, None, None, None, 7.2, 1.0, None, None
None, 1.7, 85.0, None, 1986-10-31 17:00:00, -1.7, None, None, None, None, 7.2, 0.0, None, None
None, 0.8, 91.0, None, 1986-10-31 18:00:00, -1.7, None, None, None, None, 7.2, 0.0, None, None
None, 0.6, 93.0, None, 1986-10-31 19:00:00, 0.6, None, None, None, None, 0.6, 0.0, None, None
None, 0.1, 102.0, None, 1986-10-31 20:00:00, 0.1, None, None, None, None, 0.6, 0.0, None, None
None, 0.1, 100.0, None, 1986-10-31 21:00:00, 0.1, None, None, None, None, 0.6, 0.0, None, None
None, 0.0, 102.0, None, 1986-10-31 22:00:00, 0.0, None, None, None, None, 0.6, -1.0, None, None
None, 0.1, 105.0, None, 1986-10-31 23:00:00, 0.0, None, None, None, None, 0.6, -1.0, None, None
None, -0.2, 109.0, None, 1986-11-01 00:00:00, -0.2, None, None, None, None, 0.6, -1.0, None, None
None, 0.2, 110.0, None, 1986-11-01 01:00:00, -0.2, None, None, None, None, 0.6, -1.0, None, None
None, 0.4, 110.0, None, 1986-11-01 02:00:00, -0.2, None, None, None, None, 0.6, -1.0, None, None
None, 1.0, 108.0, None, 1986-11-01 03:00:00, -0.2, None, None, None, None, 1.0, -1.0, None, None
None, 1.7, 105.0, None, 1986-11-01 04:00:00, -0.2, None, None, None, None, 1.7, -1.0, None, None
None, 2.0, 107.0, None, 1986-11-01 05:00:00, -0.2, None, None, None, None, 2.0, -1.0, None, None
None, 1.8, 106.0, None, 1986-11-01 06:00:00, -0.2, None, None, None, None, 2.0, -1.0, None, None
None, 1.9, 106.0, None, 1986-11-01 07:00:00, 1.9, None, None, None, None, 1.9, 0.0, None, None
None, 3.8, 99.0, None, 1986-11-01 08:00:00, 1.9, None, None, None, None, 3.8, 0.0, None, None
None, 7.2, 77.0, None, 1986-11-01 09:00:00, 1.9, None, None, None, None, 7.2, -2.0, None, None
None, 7.1, 81.0, None, 1986-11-01 10:00:00, 1.9, None, None, None, None, 7.2, -2.0, None, None
None, 7.7, 79.0, None, 1986-11-01 11:00:00, 1.9, None, None, None, None, 7.7, -1.0, None, None
None, 9.0, 75.0, None, 1986-11-01 12:00:00, 1.9, None, None, None, None, 9.0, -1.0, None, None
None, 6.5, 82.0, None, 1986-11-01 13:00:00, 1.9, None, None, None, None, 9.0, 0.0, None, None
None, 6.8, 84.0, None, 1986-11-01 14:00:00, 1.9, None, None, None, None, 9.0, 0.0, None, None
None, 6.9, 79.0, None, 1986-11-01 15:00:00, 1.9, None, None, None, None, 9.0, 0.0, None, None
None, 4.9, 90.0, None, 1986-11-01 16:00:00, 1.9, None, None, None, None, 9.0, 0.0, None, None
None, 3.8, 94.0, None, 1986-11-01 17:00:00, 1.9, None, None, None, None, 9.0, 0.0, None, None
None, 3.8, 97.0, None, 1986-11-01 18:00:00, 1.9, None, None, None, None, 9.0, 0.0, None, None
None, 4.0, 97.0, None, 1986-11-01 19:00:00, 4.0, None, None, None, None, 4.0, 0.0, None, None
None, 4.0, 97.0, None, 1986-11-01 20:00:00, 4.0, None, None, None, None, 4.0, 0.0, None, None
None, 3.5, 99.0, None, 1986-11-01 21:00:00, 3.5, None, None, None, None, 4.0, 0.0, None, None
None, 3.8, 98.0, None, 1986-11-01 22:00:00, 3.5, None, None, None, None, 4.0, 0.0, None, None
None, 4.2, 92.0, None, 1986-11-01 23:00:00, 3.5, None, None, None, None, 4.2, 0.0, None, None
None, 4.1, 92.0, None, 1986-11-02 00:00:00, 3.5, None, None, None, None, 4.2, 0.0, None, None
None, 4.7, 89.0, None, 1986-11-02 01:00:00, 3.5, None, None, None, None, 4.7, 0.0, None, None
None, 5.0, 87.0, None, 1986-11-02 02:00:00, 3.5, None, None, None, None, 5.0, -1.0, None, None
None, 5.2, 79.0, None, 1986-11-02 03:00:00, 3.5, None, None, None, None, 5.2, -1.0, None, None
None, 5.1, 77.0, None, 1986-11-02 04:00:00, 3.5, None, None, None, None, 5.2, -1.0, None, None
None, 4.9, 76.0, None, 1986-11-02 05:00:00, 3.5, None, None, None, None, 5.2, -1.0, None, None
None, 4.6, 76.0, None, 1986-11-02 06:00:00, 3.5, None, None, None, None, 5.2, 0.0, None, None
None, 4.4, 78.0, None, 1986-11-02 07:00:00, 4.4, None, None, None, None, 4.4, 0.0, None, None
None, 5.0, 74.0, None, 1986-11-02 08:00:00, 4.4, None, None, None, None, 5.0, 0.0, None, None
None, 5.5, 72.0, None, 1986-11-02 09:00:00, 4.4, None, None, None, None, 5.5, 0.0, None, None
None, 6.8, 64.0, None, 1986-11-02 10:00:00, 4.4, None, None, None, None, 6.8, -1.0, None, None
None, 7.0, 68.0, None, 1986-11-02 11:00:00, 4.4, None, None, None, None, 7.0, 0.0, None, None
None, 7.4, 67.0, None, 1986-11-02 12:00:00, 4.4, None, None, None, None, 7.4, -1.0, None, None
None, 7.6, 71.0, None, 1986-11-02 13:00:00, 4.4, None, None, None, None, 7.6, 0.0, None, None
None, 6.9, 71.0, None, 1986-11-02 14:00:00, 4.4, None, None, None, None, 7.6, 0.0, None, None
None, 6.6, 77.0, None, 1986-11-02 15:00:00, 4.4, None, None, None, None, 7.6, 0.0, None, None
None, 6.3, 79.0, None, 1986-11-02 16:00:00, 4.4, None, None, None, None, 7.6, 0.0, None, None
None, 6.0, 84.0, None, 1986-11-02 17:00:00, 4.4, None, None, None, None, 7.6, 0.0, None, None
None, 5.6, 87.0, None, 1986-11-02 18:00:00, 4.4, None, None, None, None, 7.6, 0.0, None, None
None, 5.7, 88.0, None, 1986-11-02 19:00:00, 5.7, None, None, None, None, 5.7, 0.0, None, None
None, 5.3, 87.0, None, 1986-11-02 20:00:00, 5.3, None, None, None, None, 5.7, 0.0, None, None
None, 5.3, 90.0, None, 1986-11-02 21:00:00, 5.3, None, None, None, None, 5.7, 0.0, None, None
None, 4.6, 85.0, None, 1986-11-02 22:00:00, 4.6, None, None, None, None, 5.7, 0.0, None, None
None, 5.1, 91.0, None, 1986-11-02 23:00:00, 4.6, None, None, None, None, 5.7, 0.0, None, None
None, 5.2, 94.0, None, 1986-11-03 00:00:00, 4.6, None, None, None, None, 5.7, 0.0, None, None
None, 4.4, 95.0, None, 1986-11-03 01:00:00, 4.4, None, None, None, None, 5.7, 0.0, None, None
None, 4.1, 100.0, None, 1986-11-03 02:00:00, 4.1, None, None, None, None, 5.7, 0.0, None, None
None, 4.0, 98.0, None, 1986-11-03 03:00:00, 4.0, None, None, None, None, 5.7, 0.0, None, None
None, 4.2, 97.0, None, 1986-11-03 04:00:00, 4.0, None, None, None, None, 5.7, 0.0, None, None
None, 4.4, 93.0, None, 1986-11-03 05:00:00, 4.0, None, None, None, None, 5.7, 0.0, None, None
None, 4.7, 98.0, None, 1986-11-03 06:00:00, 4.0, None, None, None, None, 5.7, 0.0, None, None
None, 4.8, 96.0, None, 1986-11-03 07:00:00, 4.8, None, None, None, None, 4.8, 0.0, None, None
None, 6.5, 88.0, None, 1986-11-03 08:00:00, 4.8, None, None, None, None, 6.5, -1.0, None, None
None, 8.7, 79.0, None, 1986-11-03 09:00:00, 4.8, None, None, None, None, 8.7, -1.0, None, None
None, 6.7, 93.0, None, 1986-11-03 10:00:00, 4.8, None, None, None, None, 8.7, 0.0, None, None
None, 10.3, 78.0, None, 1986-11-03 11:00:00, 4.8, None, None, None, None, 10.3, -1.0, None, None
None, 10.2, 78.0, None, 1986-11-03 12:00:00, 4.8, None, None, None, None, 10.3, -1.0, None, None
None, 10.0, 78.0, None, 1986-11-03 13:00:00, 4.8, None, None, None, None, 10.3, 0.0, None, None
None, 9.8, 81.0, None, 1986-11-03 14:00:00, 4.8, None, None, None, None, 10.3, 0.0, None, None
None, 9.5, 84.0, None, 1986-11-03 15:00:00, 4.8, None, None, None, None, 10.3, 0.0, None, None
None, 8.3, 88.0, None, 1986-11-03 16:00:00, 4.8, None, None, None, None, 10.3, 0.0, None, None
None, 5.6, 103.0, None, 1986-11-03 17:00:00, 4.8, None, None, None, None, 10.3, 0.0, None, None
None, 5.1, 110.0, None, 1986-11-03 18:00:00, 4.8, None, None, None, None, 10.3, 0.0, None, None
None, 5.5, 110.0, None, 1986-11-03 19:00:00, 5.5, None, None, None, None, 5.5, 0.0, None, None
None, 5.7, 111.0, None, 1986-11-03 20:00:00, 5.5, None, None, None, None, 5.7, 0.0, None, None
None, 5.7, 113.0, None, 1986-11-03 21:00:00, 5.5, None, None, None, None, 5.7, -1.0, None, None
None, 5.8, 115.0, None, 1986-11-03 22:00:00, 5.5, None, None, None, None, 5.8, -1.0, None, None
None, 5.3, 123.0, None, 1986-11-03 23:00:00, 5.3, None, None, None, None, 5.8, -1.0, None, None
None, 5.0, 134.0, None, 1986-11-04 00:00:00, 5.0, None, None, None, None, 5.8, -1.0, None, None
None, 4.7, None, None, 1986-11-04 01:00:00, 4.7, None, None, None, None, 5.8, -1.0, None, None
None, 4.8, None, None, 1986-11-04 02:00:00, 4.7, None, None, None, None, 5.8, -1.0, None, None
None, 4.9, None, None, 1986-11-04 03:00:00, 4.7, None, None, None, None, 5.8, 0.0, None, None
None, 4.5, None, None, 1986-11-04 04:00:00, 4.5, None, None, None, None, 5.8, 0.0, None, None
None, 4.6, None, None, 1986-11-04 05:00:00, 4.5, None, None, None, None, 5.8, 0.0, None, None
None, 4.3, None, None, 1986-11-04 06:00:00, 4.3, None, None, None, None, 5.8, 0.0, None, None
None, 4.1, None, None, 1986-11-04 07:00:00, 4.1, None, None, None, None, 4.1, 0.0, None, None
None, 4.3, None, None, 1986-11-04 08:00:00, 4.1, None, None, None, None, 4.3, 0.0, None, None
None, 4.4, None, None, 1986-11-04 09:00:00, 4.1, None, None, None, None, 4.4, 0.0, None, None
None, 4.7, None, None, 1986-11-04 10:00:00, 4.1, None, None, None, None, 4.7, 0.0, None, None
None, 4.9, None, None, 1986-11-04 11:00:00, 4.1, None, None, None, None, 4.9, 0.0, None, None
None, 5.0, None, None, 1986-11-04 12:00:00, 4.1, None, None, None, None, 5.0, 0.0, None, None
None, 5.0, None, None, 1986-11-04 13:00:00, 4.1, None, None, None, None, 5.0, 0.0, None, None
None, 4.9, None, None, 1986-11-04 14:00:00, 4.1, None, None, None, None, 5.0, 1.0, None, None
None, 5.1, None, None, 1986-11-04 15:00:00, 4.1, None, None, None, None, 5.1, 1.0, None, None
None, 5.1, None, None, 1986-11-04 16:00:00, 4.1, None, None, None, None, 5.1, 1.0, None, None
None, 5.0, None, None, 1986-11-04 17:00:00, 4.1, None, None, None, None, 5.1, 2.0, None, None
None, 4.9, None, None, 1986-11-04 18:00:00, 4.1, None, None, None, None, 5.1, 2.0, None, None
None, 4.6, None, None, 1986-11-04 19:00:00, 4.6, None, None, None, None, 4.6, 0.0, None, None
None, 4.3, None, None, 1986-11-04 20:00:00, 4.3, None, None, None, None, 4.6, 2.0, None, None
None, 4.1, None, None, 1986-11-04 21:00:00, 4.1, None, None, None, None, 4.6, 4.0, None, None
None, 4.0, None, None, 1986-11-04 22:00:00, 4.0, None, None, None, None, 4.6, 5.0, None, None
None, 3.9, None, None, 1986-11-04 23:00:00, 3.9, None, None, None, None, 4.6, 7.0, None, None
None, 3.7, None, None, 1986-11-05 00:00:00, 3.7, None, None, None, None, 4.6, 7.0, None, None
None, 3.3, None, None, 1986-11-05 01:00:00, 3.3, None, None, None, None, 4.6, 8.0, None, None
None, 2.7, None, None, 1986-11-05 02:00:00, 2.7, None, None, None, None, 4.6, 10.0, None, None
None, 2.2, None, None, 1986-11-05 03:00:00, 2.2, None, None, None, None, 4.6, 10.0, None, None
None, 2.0, None, None, 1986-11-05 04:00:00, 2.0, None, None, None, None, 4.6, 10.0, None, None
None, 1.8, None, None, 1986-11-05 05:00:00, 1.8, None, None, None, None, 4.6, 12.0, None, None
None, 1.4, None, None, 1986-11-05 06:00:00, 1.4, None, None, None, None, 4.6, 14.0, None, None
None, 0.0, None, None, 1986-11-05 07:00:00, 0.0, None, None, None, None, 0.0, 4.0, None, None
None, -0.1, None, None, 1986-11-05 08:00:00, -0.1, None, None, None, None, 0.0, 8.0, None, None
None, -0.1, None, None, 1986-11-05 08:30:00, -0.1, None, None, None, None, 0.0, 8.0, None, None
None, -0.2, None, None, 1986-11-05 08:40:00, -0.2, None, None, None, None, 0.0, 8.0, None, None
None, -0.2, None, None, 1986-11-05 08:50:00, -0.2, None, None, None, None, 0.0, 8.0, None, None
None, -0.2, None, None, 1986-11-05 09:00:00, -0.2, None, None, None, None, 0.0, 8.0, None, None
None, -0.2, None, None, 1986-11-05 09:10:00, -0.2, None, None, None, None, 0.0, 8.0, None, None
None, -0.1, None, None, 1986-11-05 09:20:00, -0.2, None, None, None, None, 0.0, 8.0, None, None
None, -0.1, None, None, 1986-11-05 09:30:00, -0.2, None, None, None, None, 0.0, 8.0, None, None
None, -0.1, None, None, 1986-11-05 09:40:00, -0.2, None, None, None, None, 0.0, 8.0, None, None
None, -0.1, None, None, 1986-11-05 09:50:00, -0.2, None, None, None, None, 0.0, 8.0, None, None
None, 0.0, None, None, 1986-11-05 10:00:00, -0.2, None, None, None, None, 0.0, 8.0, None, None
None, 0.0, None, None, 1986-11-05 10:10:00, -0.2, None, None, None, None, 0.0, 11.0, None, None
None, 0.0, None, None, 1986-11-05 10:20:00, -0.2, None, None, None, None, 0.0, 11.0, None, None
None, 0.0, None, None, 1986-11-05 10:30:00, -0.2, None, None, None, None, 0.0, 11.0, None, None
None, 0.0, None, None, 1986-11-05 10:40:00, -0.2, None, None, None, None, 0.0, 12.0, None, None
None, 0.1, None, None, 1986-11-05 10:50:00, -0.2, None, None, None, None, 0.1, 12.0, None, None
None, 0.1, None, None, 1986-11-05 11:00:00, -0.2, None, None, None, None, 0.1, 12.0, None, None
None, 0.2, None, None, 1986-11-05 11:10:00, -0.2, None, None, None, None, 0.2, 13.0, None, None
None, 0.2, None, None, 1986-11-05 11:20:00, -0.2, None, None, None, None, 0.2, 13.0, None, None
None, 0.3, None, None, 1986-11-05 11:30:00, -0.2, None, None, None, None, 0.3, 13.0, None, None
None, 0.5, None, None, 1986-11-05 11:40:00, -0.2, None, None, None, None, 0.5, 13.0, None, None
None, 0.4, None, None, 1986-11-05 11:50:00, -0.2, None, None, None, None, 0.5, 13.0, None, None
None, 0.5, None, None, 1986-11-05 12:00:00, -0.2, None, None, None, None, 0.5, 13.0, None, None
None, 0.5, None, None, 1986-11-05 12:10:00, -0.2, None, None, None, None, 0.5, 13.0, None, None
None, 0.7, None, None, 1986-11-05 12:20:00, -0.2, None, None, None, None, 0.7, 13.0, None, None
None, 0.7, None, None, 1986-11-05 12:30:00, -0.2, None, None, None, None, 0.7, 13.0, None, None
None, 0.7, None, None, 1986-11-05 12:40:00, -0.2, None, None, None, None, 0.7, 13.0, None, None
None, 1.0, None, None, 1986-11-05 12:50:00, -0.2, None, None, None, None, 1.0, 13.0, None, None
None, 0.9, None, None, 1986-11-05 13:00:00, -0.2, None, None, None, None, 1.0, 13.0, None, None
None, 1.2, None, None, 1986-11-05 13:10:00, -0.2, None, None, None, None, 1.2, 13.0, None, None
None, 1.5, None, None, 1986-11-05 13:20:00, -0.2, None, None, None, None, 1.5, 13.0, None, None
None, 1.4, None, None, 1986-11-05 13:30:00, -0.2, None, None, None, None, 1.5, 13.0, None, None
None, 1.6, None, None, 1986-11-05 13:40:00, -0.2, None, None, None, None, 1.6, 13.0, None, None
None, 2.5, None, None, 1986-11-05 13:50:00, -0.2, None, None, None, None, 2.5, 13.0, None, None
None, 3.1, None, None, 1986-11-05 14:00:00, -0.2, None, None, None, None, 3.1, 13.0, None, None
None, 2.6, None, None, 1986-11-05 14:10:00, -0.2, None, None, None, None, 3.1, 13.0, None, None
None, 2.2, None, None, 1986-11-05 14:20:00, -0.2, None, None, None, None, 3.1, 13.0, None, None
None, 1.5, None, None, 1986-11-05 14:30:00, -0.2, None, None, None, None, 3.1, 13.0, None, None
None, 1.4, None, None, 1986-11-05 14:40:00, -0.2, None, None, None, None, 3.1, 13.0, None, None
None, 1.2, None, None, 1986-11-05 14:50:00, -0.2, None, None, None, None, 3.1, 13.0, None, None
None, 0.9, None, None, 1986-11-05 15:00:00, -0.2, None, None, None, None, 3.1, 13.0, None, None
None, 0.8, None, None, 1986-11-05 15:10:00, -0.2, None, None, None, None, 3.1, 13.0, None, None
None, 0.7, None, None, 1986-11-05 15:20:00, -0.2, None, None, None, None, 3.1, 13.0, None, None
None, 0.5, None, None, 1986-11-05 15:30:00, -0.2, None, None, None, None, 3.1, 13.0, None, None
None, 0.3, None, None, 1986-11-05 15:40:00, -0.2, None, None, None, None, 3.1, 13.0, None, None
None, 0.2, None, None, 1986-11-05 15:50:00, -0.2, None, None, None, None, 3.1, 13.0, None, None
None, 0.1, None, None, 1986-11-05 16:00:00, -0.2, None, None, None, None, 3.1, 14.0, None, None
None, 0.0, None, None, 1986-11-05 16:10:00, -0.2, None, None, None, None, 3.1, 14.0, None, None
None, -0.1, None, None, 1986-11-05 16:20:00, -0.2, None, None, None, None, 3.1, 14.0, None, None
None, -0.1, None, None, 1986-11-05 16:30:00, -0.2, None, None, None, None, 3.1, 15.0, None, None
None, -0.1, None, None, 1986-11-05 16:40:00, -0.2, None, None, None, None, 3.1, 15.0, None, None
None, -0.2, None, None, 1986-11-05 16:50:00, -0.2, None, None, None, None, 3.1, 15.0, None, None
None, -0.3, None, None, 1986-11-05 17:00:00, -0.3, None, None, None, None, 3.1, 16.0, None, None
None, -0.3, None, None, 1986-11-05 17:10:00, -0.3, None, None, None, None, 3.1, 16.0, None, None
None, -0.3, None, None, 1986-11-05 17:20:00, -0.3, None, None, None, None, 3.1, 16.0, None, None
None, -0.3, None, None, 1986-11-05 17:30:00, -0.3, None, None, None, None, 3.1, 16.0, None, None
None, -0.2, None, None, 1986-11-05 17:40:00, -0.3, None, None, None, None, 3.1, 16.0, None, None
None, -0.2, None, None, 1986-11-05 17:50:00, -0.3, None, None, None, None, 3.1, 17.0, None, None
None, -0.3, None, None, 1986-11-05 18:00:00, -0.3, None, None, None, None, 3.1, 17.0, None, None
None, -1.3, None, None, 1986-11-05 19:00:00, -1.3, None, None, None, None, -1.3, 0.0, None, None
None, -1.4, None, None, 1986-11-05 20:00:00, -1.4, None, None, None, None, -1.3, 1.0, None, None
None, -1.6, None, None, 1986-11-05 21:00:00, -1.6, None, None, None, None, -1.3, 1.0, None, None
None, -1.0, None, None, 1986-11-05 22:00:00, -1.6, None, None, None, None, -1.0, 1.0, None, None
None, -1.9, None, None, 1986-11-05 23:00:00, -1.9, None, None, None, None, -1.0, 2.0, None, None
None, -2.0, None, None, 1986-11-06 00:00:00, -2.0, None, None, None, None, -1.0, 2.0, None, None
None, -2.8, None, None, 1986-11-06 01:00:00, -2.8, None, None, None, None, -1.0, 2.0, None, None
None, -2.6, None, None, 1986-11-06 02:00:00, -2.8, None, None, None, None, -1.0, 2.0, None, None
None, -2.6, 125.0, None, 1986-11-06 03:00:00, -2.8, None, None, None, None, -1.0, 2.0, None, None
None, -3.2, 138.0, None, 1986-11-06 04:00:00, -3.2, None, None, None, None, -1.0, 2.0, None, None
None, -3.5, None, None, 1986-11-06 05:00:00, -3.5, None, None, None, None, -1.0, 2.0, None, None
None, -3.6, None, None, 1986-11-06 06:00:00, -3.6, None, None, None, None, -1.0, 2.0, None, None
None, -3.7, None, None, 1986-11-06 07:00:00, -3.7, None, None, None, None, -3.7, 0.0, None, None
None, -1.7, None, None, 1986-11-06 08:00:00, -3.7, None, None, None, None, -1.7, -1.0, None, None
None, 0.1, 107.0, None, 1986-11-06 09:00:00, -3.7, None, None, None, None, 0.1, -1.0, None, None
None, 1.9, 100.0, None, 1986-11-06 10:00:00, -3.7, None, None, None, None, 1.9, -1.0, None, None
None, 0.6, 111.0, None, 1986-11-06 11:00:00, -3.7, None, None, None, None, 1.9, 0.0, None, None
None, -2.2, None, None, 1986-11-06 12:00:00, -3.7, None, None, None, None, 1.9, 1.0, None, None
None, -1.9, None, None, 1986-11-06 13:00:00, -3.7, None, None, None, None, 1.9, 2.0, None, None
None, -2.0, None, None, 1986-11-06 14:00:00, -3.7, None, None, None, None, 1.9, 3.0, None, None
None, -2.3, None, None, 1986-11-06 15:00:00, -3.7, None, None, None, None, 1.9, 4.0, None, None
None, -2.3, None, None, 1986-11-06 16:00:00, -3.7, None, None, None, None, 1.9, 5.0, None, None
None, -2.3, None, None, 1986-11-06 17:00:00, -3.7, None, None, None, None, 1.9, 6.0, None, None
None, -2.4, None, None, 1986-11-06 18:00:00, -3.7, None, None, None, None, 1.9, 6.0, None, None
None, -2.5, None, None, 1986-11-06 19:00:00, -2.5, None, None, None, None, -2.5, 0.0, None, None
None, -2.4, None, None, 1986-11-06 20:00:00, -2.5, None, None, None, None, -2.4, 1.0, None, None
None, -3.4, None, None, 1986-11-06 21:00:00, -3.4, None, None, None, None, -2.4, 3.0, None, None
None, -4.0, None, None, 1986-11-06 22:00:00, -4.0, None, None, None, None, -2.4, 4.0, None, None
None, -3.9, None, None, 1986-11-06 23:00:00, -4.0, None, None, None, None, -2.4, 4.0, None, None
None, -4.1, None, None, 1986-11-07 00:00:00, -4.1, None, None, None, None, -2.4, 4.0, None, None
None, -4.7, None, None, 1986-11-07 01:00:00, -4.7, None, None, None, None, -2.4, 4.0, None, None
None, -4.8, None, None, 1986-11-07 02:00:00, -4.8, None, None, None, None, -2.4, 4.0, None, None
None, -5.2, None, None, 1986-11-07 03:00:00, -5.2, None, None, None, None, -2.4, 4.0, None, None
None, -5.4, None, None, 1986-11-07 04:00:00, -5.4, None, None, None, None, -2.4, 4.0, None, None
None, -5.7, None, None, 1986-11-07 05:00:00, -5.7, None, None, None, None, -2.4, 4.0, None, None
None, -5.9, None, None, 1986-11-07 06:00:00, -5.9, None, None, None, None, -2.4, 4.0, None, None
None, -6.3, None, None, 1986-11-07 07:00:00, -6.3, None, None, None, None, -6.3, 0.0, None, None
None, -5.6, None, None, 1986-11-07 08:00:00, -6.3, None, None, None, None, -5.6, 0.0, None, None
None, -0.8, 102.0, None, 1986-11-07 09:00:00, -6.3, None, None, None, None, -0.8, 0.0, None, None
None, -0.6, 104.0, None, 1986-11-07 10:00:00, -6.3, None, None, None, None, -0.6, 1.0, None, None
None, 2.6, 83.0, None, 1986-11-07 11:00:00, -6.3, None, None, None, None, 2.6, 1.0, None, None
None, 1.6, 88.0, None, 1986-11-07 12:00:00, -6.3, None, None, None, None, 2.6, 2.0, None, None
None, -2.8, 108.0, None, 1986-11-07 13:00:00, -6.3, None, None, None, None, 2.6, 3.0, None, None
None, -3.5, 109.0, None, 1986-11-07 14:00:00, -6.3, None, None, None, None, 2.6, 3.0, None, None
None, -4.2, 120.0, None, 1986-11-07 15:00:00, -6.3, None, None, None, None, 2.6, 3.0, None, None
None, -5.4, None, None, 1986-11-07 16:00:00, -6.3, None, None, None, None, 2.6, 4.0, None, None
None, -5.5, None, None, 1986-11-07 17:00:00, -6.3, None, None, None, None, 2.6, 4.0, None, None
None, -5.4, None, None, 1986-11-07 18:00:00, -6.3, None, None, None, None, 2.6, 4.0, None, None
None, -5.8, None, None, 1986-11-07 19:00:00, -5.8, None, None, None, None, -5.8, 0.0, None, None
None, -6.0, None, None, 1986-11-07 20:00:00, -6.0, None, None, None, None, -5.8, 0.0, None, None
