station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, MEASURED_WIND_DIRECTION1, MEASURED_WIND_SPEED1, air_temp, min_air_temp_snc_last_reset, DEW_POINT, avg_wnd_dir_10m_pst10mts, dwpt_temp, time
-1.358, 99.0, -0.5, 99.0, None, 25.8, None, 271.7, 17.52, -1.4, -1.4, -1.0, None, -1.0, 2021-11-29 03:00:00
-1.283, 99.1, -0.5, 99.0, None, 19.28, None, 267.8, 21.23, -1.3, -1.5, -1.0, None, -1.0, 2021-11-29 04:00:00
-1.758, 99.1, -0.5, 99.0, None, 19.98, None, 269.7, 21.69, -1.8, -1.8, -2.0, None, -2.0, 2021-11-29 05:00:00
-2.138, 99.1, -0.5, 99.0, None, 14.24, None, 260.0, 21.3, -2.1, -2.3, -3.0, None, -3.0, 2021-11-29 06:00:00
-1.646, 99.1, -1.6, 99.0, None, 16.87, None, 254.6, 18.66, -1.6, -2.3, -2.0, None, -2.0, 2021-11-29 07:00:00
-2.036, 99.1, -1.6, 99.0, None, 17.37, None, 261.2, 18.0, -2.0, -2.3, -2.0, None, -2.0, 2021-11-29 08:00:00
-2.426, 99.0, -1.6, 99.0, None, 14.78, None, 261.9, 19.03, -2.4, -2.6, -3.0, None, -3.0, 2021-11-29 09:00:00
-2.565, 99.1, -1.6, 99.0, None, 22.84, None, 262.9, 17.84, -2.6, -3.0, -3.0, None, -3.0, 2021-11-29 10:00:00
-2.725, 99.0, -1.6, 99.0, None, 27.55, None, 275.3, 12.6, -2.7, -3.0, -3.0, None, -3.0, 2021-11-29 11:00:00
-2.724, 99.2, -1.6, 99.0, None, 16.8, None, 270.0, 20.97, -2.7, -3.0, -3.0, None, -3.0, 2021-11-29 12:00:00
-2.751, 99.1, -1.6, 99.0, None, 15.62, None, 268.9, 24.44, -2.8, -3.0, -3.0, None, -3.0, 2021-11-29 13:00:00
-2.793, 99.1, -1.6, 99.0, None, 16.76, None, 266.6, 20.54, -2.8, -3.0, -3.0, None, -3.0, 2021-11-29 14:00:00
-2.909, 99.1, -1.6, 99.0, None, 24.55, None, 243.5, 7.896, -2.9, -3.3, -3.0, None, -3.0, 2021-11-29 15:00:00
-2.758, 99.1, -1.6, 99.0, None, 20.49, None, 277.2, 17.21, -2.8, -3.3, -3.0, None, -3.0, 2021-11-29 16:00:00
-2.923, 99.0, -1.6, 99.0, None, 20.42, None, 271.0, 15.53, -2.9, -3.3, -3.0, None, -3.0, 2021-11-29 17:00:00
-2.908, 99.1, -1.6, 99.0, None, 27.7, None, 270.0, 9.95, -2.9, -3.3, -3.0, None, -3.0, 2021-11-29 18:00:00
-3.123, 99.0, -2.8, 99.0, None, 40.48, None, 254.5, 8.08, -3.1, -3.3, -4.0, None, -4.0, 2021-11-29 19:00:00
-2.767, 99.0, -2.7, 99.0, None, 43.61, None, 285.6, 10.62, -2.8, -3.3, -2.0, None, -2.0, 2021-11-29 20:00:00
-2.733, 99.0, -2.6, 99.0, None, 35.88, None, 274.6, 14.04, -2.7, -3.3, -2.0, None, -2.0, 2021-11-29 21:00:00
-2.397, 99.1, -2.3, 99.0, None, 36.05, None, 275.0, 14.84, -2.4, -3.3, -2.0, None, -2.0, 2021-11-29 22:00:00
-2.391, 99.0, -2.2, 99.0, None, 28.99, None, 275.5, 16.99, -2.4, -3.3, -3.0, None, -3.0, 2021-11-29 23:00:00
-2.256, 99.1, -2.1, 99.0, None, 28.88, None, 278.8, 19.8, -2.3, -3.3, -2.0, None, -2.0, 2021-11-30 00:00:00
-2.253, 99.1, -2.1, 99.0, None, 30.39, None, 278.3, 24.06, -2.3, -3.3, -2.0, None, -2.0, 2021-11-30 01:00:00
-2.389, 99.0, -2.0, 99.0, None, 32.28, None, 277.3, 19.61, -2.4, -3.3, -3.0, None, -3.0, 2021-11-30 02:00:00
-2.492, 99.0, -2.0, 99.0, None, 34.05, None, 283.6, 15.32, -2.5, -3.3, -3.0, None, -3.0, 2021-11-30 03:00:00
-2.519, 99.0, -2.0, 99.0, None, 33.33, None, 283.0, 15.68, -2.5, -3.3, -3.0, None, -3.0, 2021-11-30 04:00:00
-2.533, 98.9, -2.0, 99.0, None, 36.44, None, 283.6, 17.14, -2.5, -3.3, -3.0, None, -3.0, 2021-11-30 05:00:00
-2.409, 98.9, -2.0, 99.0, None, 30.29, None, 278.5, 18.02, -2.4, -3.3, -3.0, None, -3.0, 2021-11-30 06:00:00
-2.443, 99.0, -2.2, 99.0, None, 31.89, None, 270.7, 18.91, -2.4, -2.7, -2.0, None, -2.0, 2021-11-30 07:00:00
-2.247, 99.1, -2.1, 99.0, None, 30.87, None, 274.0, 20.95, -2.2, -2.7, -2.0, None, -2.0, 2021-11-30 08:00:00
-2.18, 99.1, -2.0, 99.0, None, 28.55, None, 273.0, 21.94, -2.2, -2.7, -2.0, None, -2.0, 2021-11-30 09:00:00
-2.301, 99.0, -2.0, 99.0, None, 30.84, None, 279.3, 19.4, -2.3, -2.7, -3.0, None, -3.0, 2021-11-30 10:00:00
-2.272, 99.1, -2.0, 99.0, None, 25.73, None, 279.5, 20.0, -2.3, -2.7, -2.0, None, -2.0, 2021-11-30 11:00:00
-2.209, 99.1, -2.0, 99.0, None, 23.91, None, 280.0, 20.93, -2.2, -2.7, -3.0, None, -3.0, 2021-11-30 12:00:00
-2.075, 99.1, -2.0, 99.0, None, 22.55, None, 282.7, 25.21, -2.1, -2.7, -2.0, None, -2.0, 2021-11-30 13:00:00
-2.164, 99.0, -1.8, 99.0, None, 34.62, None, 278.0, 14.08, -2.2, -2.7, -2.0, None, -2.0, 2021-11-30 16:00:00
-2.043, 99.0, -1.8, 99.0, None, 35.27, None, 285.0, 13.0, -2.0, -2.7, -3.0, None, -3.0, 2021-11-30 17:00:00
-1.654, 99.1, -1.6, 99.0, None, 40.45, None, 277.2, 11.53, -1.7, -2.7, -2.0, None, -2.0, 2021-11-30 18:00:00
-1.379, 99.1, -1.3, 99.0, None, 37.92, None, 265.2, 3.371, -1.4, -1.8, -1.0, None, -1.0, 2021-11-30 19:00:00
-1.389, 99.0, -1.2, 99.0, None, 37.45, None, 270.6, 9.25, -1.4, -1.8, -1.0, None, -1.0, 2021-11-30 20:00:00
-1.299, 99.1, -1.2, 99.0, None, 37.22, None, 262.0, 17.55, -1.3, -1.8, -1.0, None, -1.0, 2021-11-30 21:00:00
-0.949, 99.0, -1.0, 99.0, None, 37.31, None, 254.1, 18.99, -0.9, -1.8, -1.0, None, -1.0, 2021-11-30 22:00:00
-0.166, 99.0, 0.2, 99.0, None, 36.61, None, 259.8, 20.38, -0.2, -1.8, 0.0, None, 0.0, 2021-11-30 23:00:00
-0.035, 98.8, 0.2, 99.0, None, 37.63, None, 267.1, 15.14, 0.0, -1.8, 0.0, None, 0.0, 2021-12-01 00:00:00
0.057, 98.9, 0.4, 99.0, None, 30.55, None, 257.8, 16.65, 0.1, -1.8, 0.0, None, 0.0, 2021-12-01 01:00:00
0.501, 98.9, 0.6, 99.0, None, 29.05, None, 263.9, 16.66, 0.5, -1.8, 1.0, None, 1.0, 2021-12-01 02:00:00
0.457, 98.9, 0.8, 99.0, None, 33.73, None, 265.2, 20.37, 0.5, -1.8, 1.0, None, 1.0, 2021-12-01 03:00:00
0.591, 99.0, 0.8, 99.0, None, 30.23, None, 267.2, 17.45, 0.6, -1.8, 0.0, None, 0.0, 2021-12-01 04:00:00
1.018, 99.0, 1.1, 99.0, None, 29.0, None, 260.1, 21.05, 1.0, -1.8, 1.0, None, 1.0, 2021-12-01 05:00:00
1.01, 99.0, 1.2, 99.0, None, 29.13, None, 269.3, 23.86, 1.0, -1.8, 1.0, None, 1.0, 2021-12-01 06:00:00
1.48, 99.0, 1.7, 99.0, None, 31.19, None, 271.8, 27.06, 1.5, 1.0, 1.0, None, 1.0, 2021-12-01 07:00:00
1.543, 99.1, 1.8, 99.0, None, 28.15, None, 270.0, 27.44, 1.5, 1.0, 2.0, None, 2.0, 2021-12-01 08:00:00
1.512, 99.1, 1.8, 99.0, None, 31.56, None, 283.9, 28.14, 1.5, 1.0, 1.0, None, 1.0, 2021-12-01 09:00:00
1.479, 99.0, 1.8, 99.0, None, 25.96, None, 279.0, 27.04, 1.5, 1.0, 1.0, None, 1.0, 2021-12-01 10:00:00
1.578, 99.1, 1.8, 99.0, None, 30.57, None, 269.3, 21.98, 1.6, 1.0, 2.0, None, 2.0, 2021-12-01 11:00:00
1.323, 99.1, 1.8, 99.0, None, 29.46, None, 274.5, 24.82, 1.3, 1.0, 1.0, None, 1.0, 2021-12-01 12:00:00
1.175, 99.1, 1.8, 99.0, None, 33.55, None, 264.4, 23.18, 1.2, 1.0, 1.0, None, 1.0, 2021-12-01 13:00:00
1.557, 98.6, 1.9, 99.0, None, 29.15, None, 263.4, 23.2, 1.6, 1.0, 1.0, None, 1.0, 2021-12-01 14:00:00
1.483, 91.4, 1.9, 91.0, None, 29.66, None, 265.2, 23.57, 1.5, 1.0, 0.0, None, 0.0, 2021-12-01 15:00:00
1.075, 99.1, 1.9, 99.0, None, 32.4, None, 273.6, 20.61, 1.1, 0.9, 1.0, None, 1.0, 2021-12-01 16:00:00
1.161, 86.1, 1.9, 86.0, None, 30.27, None, 264.8, 20.31, 1.2, 0.9, -1.0, None, -1.0, 2021-12-01 17:00:00
1.411, 77.13, 1.9, 77.0, None, 36.3, None, 265.0, 17.76, 1.4, 0.9, -2.0, None, -2.0, 2021-12-01 18:00:00
1.685, 65.71, 2.0, 66.0, None, 36.73, None, 272.2, 18.39, 1.7, 1.1, -4.0, None, -4.0, 2021-12-01 19:00:00
0.859, 65.97, 2.0, 66.0, None, 30.55, None, 276.3, 19.93, 0.9, 1.1, -5.0, None, -5.0, 2021-12-01 20:00:00
1.418, 50.0, 2.0, 50.0, None, 30.22, None, 272.8, 17.16, 1.4, 0.7, -7.0, None, -7.0, 2021-12-01 21:00:00
1.214, 48.58, 2.0, 49.0, None, 31.32, None, 272.8, 19.68, 1.2, 0.7, -9.0, None, -9.0, 2021-12-01 22:00:00
0.659, 54.99, 2.0, 55.0, None, 32.38, None, 270.1, 20.36, 0.7, 0.5, -7.0, None, -7.0, 2021-12-01 23:00:00
0.686, 58.3, 2.0, 58.0, None, 30.35, None, 273.0, 25.92, 0.7, 0.5, -6.0, None, -6.0, 2021-12-02 00:00:00
0.199, 56.15, 2.0, 56.0, None, 28.46, None, 272.1, 25.26, 0.2, 0.1, -7.0, None, -7.0, 2021-12-02 01:00:00
0.057, 60.61, 2.0, 61.0, None, 29.94, None, 277.4, 25.64, 0.1, -0.4, -6.0, None, -6.0, 2021-12-02 02:00:00
-0.779, 69.82, 2.0, 70.0, None, 25.55, None, 278.2, 24.33, -0.8, -0.9, -5.0, None, -5.0, 2021-12-02 03:00:00
-1.391, 78.57, 2.0, 79.0, None, 25.72, None, 278.1, 22.43, -1.4, -1.7, -4.0, None, -4.0, 2021-12-02 04:00:00
-1.736, 83.6, 2.0, 84.0, None, 21.2, None, 271.3, 25.23, -1.7, -1.8, -4.0, None, -4.0, 2021-12-02 05:00:00
-1.539, 86.4, 2.0, 86.0, None, 21.89, None, 270.1, 28.37, -1.5, -1.9, -3.0, None, -3.0, 2021-12-02 06:00:00
-1.711, 85.8, -1.5, 86.0, None, 18.06, None, 271.5, 31.83, -1.7, -2.1, -3.0, None, -3.0, 2021-12-02 07:00:00
-2.558, 91.8, -1.5, 92.0, None, 17.98, None, 272.6, 29.6, -2.6, -2.6, -4.0, None, -4.0, 2021-12-02 08:00:00
-3.231, 64.37, -1.5, 64.0, None, 18.37, None, 274.9, 24.64, -3.2, -3.4, -8.0, None, -8.0, 2021-12-02 09:00:00
-3.134, 53.02, -1.5, 53.0, None, 18.62, None, 272.3, 23.17, -3.1, -3.5, -10.0, None, -10.0, 2021-12-02 10:00:00
-3.502, 44.89, -1.5, 45.0, None, 15.75, None, 269.9, 26.15, -3.5, -3.5, -13.0, None, -13.0, 2021-12-02 11:00:00
-3.425, 46.91, -1.5, 47.0, None, 15.92, None, 271.2, 26.63, -3.4, -3.6, -12.0, None, -12.0, 2021-12-02 12:00:00
-3.507, 48.85, -1.5, 49.0, None, 18.0, None, 272.3, 20.51, -3.5, -3.6, -12.0, None, -12.0, 2021-12-02 13:00:00
-3.44, 50.9, -1.5, 51.0, None, 19.43, None, 272.0, 19.18, -3.4, -3.7, -11.0, None, -11.0, 2021-12-02 14:00:00
-3.985, 52.77, -1.5, 53.0, None, 17.18, None, 266.4, 26.97, -4.0, -4.1, -11.0, None, -11.0, 2021-12-02 15:00:00
-4.211, 55.52, -1.5, 56.0, None, 16.14, None, 268.7, 24.44, -4.2, -4.4, -11.0, None, -11.0, 2021-12-02 16:00:00
-4.665, 57.94, -1.5, 58.0, None, 11.74, None, 261.8, 23.74, -4.7, -4.7, -11.0, None, -11.0, 2021-12-02 17:00:00
-4.736, 62.74, -1.5, 63.0, None, 15.09, None, 264.4, 24.26, -4.7, -4.9, -10.0, None, -10.0, 2021-12-02 18:00:00
-5.273, 66.92, -4.4, 67.0, None, 13.19, None, 264.1, 23.46, -5.3, -5.2, -10.0, None, -10.0, 2021-12-02 19:00:00
-5.627, 81.3, -4.4, 81.0, None, 18.18, None, 271.4, 21.42, -5.6, -5.7, -8.0, None, -8.0, 2021-12-02 20:00:00
-5.77, 87.7, -4.4, 88.0, None, 16.67, None, 269.2, 21.67, -5.8, -5.8, -8.0, None, -8.0, 2021-12-02 21:00:00
-5.925, 90.3, -4.4, 90.0, None, 17.96, None, 270.5, 22.25, -5.9, -6.1, -7.0, None, -7.0, 2021-12-02 22:00:00
-6.37, 97.0, -4.4, 97.0, None, 15.02, None, 265.2, 23.66, -6.4, -6.5, -7.0, None, -7.0, 2021-12-02 23:00:00
-7.027, 98.8, -4.4, 99.0, None, 16.87, None, 267.6, 23.88, -7.0, -7.1, -7.0, None, -7.0, 2021-12-03 00:00:00
-7.412, 87.4, -4.4, 87.0, None, 10.63, None, 266.2, 24.18, -7.4, -7.5, -8.0, None, -8.0, 2021-12-03 01:00:00
-7.87, 99.0, -4.4, 99.0, None, 13.29, None, 270.4, 24.29, -7.9, -8.0, -8.0, None, -8.0, 2021-12-03 02:00:00
-8.3, 65.55, -4.4, 66.0, None, 12.45, None, 268.2, 20.13, -8.3, -8.4, -13.0, None, -13.0, 2021-12-03 03:00:00
-8.53, 55.34, -4.4, 55.0, None, 14.79, None, 268.4, 18.9, -8.5, -8.8, -15.0, None, -15.0, 2021-12-03 04:00:00
-8.01, 45.08, -4.4, 45.0, None, 13.47, None, 264.4, 18.56, -8.0, -8.8, -17.0, None, -17.0, 2021-12-03 05:00:00
-9.2, 65.86, -4.4, 66.0, None, 12.35, None, 255.1, 13.1, -9.2, -9.3, -14.0, None, -14.0, 2021-12-03 06:00:00
-9.68, 71.36, -9.1, 71.0, None, 24.74, None, 260.8, 4.839, -9.7, -9.8, -13.0, None, -13.0, 2021-12-03 07:00:00
-8.88, 61.39, -8.8, 61.0, None, 18.99, None, 332.2, 3.9, -8.9, -9.9, -15.0, None, -15.0, 2021-12-03 08:00:00
-7.823, 54.97, -7.6, 55.0, None, 58.92, None, 62.91, 3.208, -7.8, -9.9, -15.0, None, -15.0, 2021-12-03 09:00:00
-8.38, 64.87, -7.6, 65.0, None, 61.76, None, 110.0, 2.176, -8.4, -9.9, -13.0, None, -13.0, 2021-12-03 10:00:00
-7.973, 65.24, -7.6, 65.0, None, 28.32, None, 73.26, 1.162, -8.0, -9.9, -13.0, None, -13.0, 2021-12-03 11:00:00
-8.4, 65.19, -7.6, 65.0, None, 28.5, None, 93.3, 2.194, -8.4, -9.9, -13.0, None, -13.0, 2021-12-03 12:00:00
-8.32, 66.11, -7.6, 66.0, None, 63.89, None, 105.8, 1.143, -8.3, -9.9, -13.0, None, -13.0, 2021-12-03 13:00:00
-8.12, 67.49, -7.6, 67.0, None, 53.57, None, 85.8, 1.064, -8.1, -9.9, -13.0, None, -13.0, 2021-12-03 14:00:00
-8.91, 70.42, -7.6, 70.0, None, 18.57, None, 82.4, 3.161, -8.9, -9.9, -13.0, None, -13.0, 2021-12-03 15:00:00
-9.18, 73.74, -7.6, 74.0, None, 10.39, None, 78.76, 7.456, -9.2, -9.9, -12.0, None, -12.0, 2021-12-03 16:00:00
-9.21, 73.01, -7.6, 73.0, None, 10.47, None, 96.5, 10.02, -9.2, -9.9, -13.0, None, -13.0, 2021-12-03 17:00:00
-9.62, 74.19, -9.3, 74.0, None, 14.31, None, 97.6, 11.87, -9.6, -9.9, -13.0, None, -13.0, 2021-12-03 19:00:00
-10.22, 79.58, -9.3, 80.0, None, 10.11, None, 94.5, 11.51, -10.2, -10.4, -13.0, None, -13.0, 2021-12-03 22:00:00
-9.97, 78.03, -9.3, 78.0, None, 9.44, None, 91.9, 10.05, -10.0, -10.4, -13.0, None, -13.0, 2021-12-03 23:00:00
-9.68, 74.47, -9.1, 74.0, None, 17.92, None, 93.2, 8.7, -9.7, -10.4, -13.0, None, -13.0, 2021-12-04 00:00:00
-8.85, 73.9, -7.8, 74.0, None, 75.26, None, 166.6, 2.957, -8.9, -10.4, -12.0, None, -12.0, 2021-12-04 01:00:00
-9.72, 96.1, -7.8, 96.0, None, 53.38, None, 247.9, 3.317, -9.7, -10.4, -10.0, None, -10.0, 2021-12-04 02:00:00
-9.88, 95.0, -7.8, 95.0, None, 72.87, None, 120.2, 1.51, -9.9, -10.4, -10.0, None, -10.0, 2021-12-04 03:00:00
-9.84, 97.8, -7.8, 98.0, None, 56.41, None, 275.7, 2.772, -9.8, -10.4, -10.0, None, -10.0, 2021-12-04 04:00:00
-9.47, 98.6, -7.8, 99.0, None, 76.48, None, 95.0, 2.892, -9.5, -10.4, -9.0, None, -9.0, 2021-12-04 05:00:00
-9.32, 97.1, -7.8, 97.0, None, 68.39, None, 286.8, 2.281, -9.3, -10.4, -10.0, None, -10.0, 2021-12-04 06:00:00
-9.09, 99.0, -9.0, 99.0, None, 69.87, None, 277.4, 4.638, -9.1, -9.7, -9.0, None, -9.0, 2021-12-04 07:00:00
-9.3, 98.8, -9.0, 99.0, None, 25.89, None, 255.3, 11.67, -9.3, -9.7, -10.0, None, -10.0, 2021-12-04 08:00:00
-8.62, 99.0, -8.6, 99.0, None, 27.15, None, 277.1, 16.69, -8.6, -9.7, -9.0, None, -9.0, 2021-12-04 09:00:00
-8.87, 98.5, -8.4, 99.0, None, 25.78, None, 282.9, 21.63, -8.9, -9.7, -10.0, None, -10.0, 2021-12-04 10:00:00
-9.51, 97.4, -8.4, 97.0, None, 26.35, None, 283.5, 23.85, -9.5, -9.7, -10.0, None, -10.0, 2021-12-04 11:00:00
-9.88, 96.9, -8.4, 97.0, None, 22.11, None, 281.1, 24.15, -9.9, -9.8, -10.0, None, -10.0, 2021-12-04 12:00:00
-9.86, 97.0, -8.4, 97.0, None, 19.6, None, 274.0, 21.62, -9.9, -10.0, -10.0, None, -10.0, 2021-12-04 13:00:00
-10.06, 96.8, -8.4, 97.0, None, 17.16, None, 266.1, 21.83, -10.1, -10.1, -10.0, None, -10.0, 2021-12-04 14:00:00
-9.98, 96.6, -8.4, 97.0, None, 21.34, None, 268.5, 20.95, -10.0, -10.2, -11.0, None, -11.0, 2021-12-04 15:00:00
-10.12, 96.5, -8.4, 97.0, None, 25.4, None, 272.9, 19.47, -10.1, -10.3, -10.0, None, -10.0, 2021-12-04 16:00:00
-10.35, 96.1, -8.4, 96.0, None, 20.69, None, 270.5, 18.47, -10.4, -10.6, -11.0, None, -11.0, 2021-12-04 17:00:00
-10.61, 95.8, -8.4, 96.0, None, 21.38, None, 279.9, 16.46, -10.6, -10.8, -11.0, None, -11.0, 2021-12-04 18:00:00
-10.51, 95.8, -10.4, 96.0, None, 23.31, None, 276.2, 12.74, -10.5, -10.8, -11.0, None, -11.0, 2021-12-04 19:00:00
-10.61, 95.8, -10.4, 96.0, None, 20.32, None, 275.1, 12.34, -10.6, -10.8, -11.0, None, -11.0, 2021-12-04 20:00:00
-10.84, 95.4, -10.4, 95.0, None, 19.3, None, 278.7, 11.26, -10.8, -11.1, -11.0, None, -11.0, 2021-12-04 21:00:00
-11.94, 93.4, -10.4, 93.0, None, 21.47, None, 272.7, 11.08, -11.9, -12.0, -12.0, None, -12.0, 2021-12-04 22:00:00
-12.8, 92.2, -10.4, 92.0, None, 21.73, None, 283.9, 12.86, -12.8, -12.7, -14.0, None, -14.0, 2021-12-04 23:00:00
-13.26, 91.7, -10.4, 92.0, None, 23.73, None, 282.1, 12.34, -13.3, -13.3, -14.0, None, -14.0, 2021-12-05 00:00:00
-13.41, 91.2, -10.4, 91.0, None, 23.42, None, 276.1, 11.84, -13.4, -13.6, -14.0, None, -14.0, 2021-12-05 01:00:00
-13.88, 90.9, -10.4, 91.0, None, 18.77, None, 266.9, 9.72, -13.9, -14.1, -15.0, None, -15.0, 2021-12-05 02:00:00
-14.1, 90.3, -10.4, 90.0, None, 21.17, None, 268.9, 14.43, -14.1, -14.3, -16.0, None, -16.0, 2021-12-05 03:00:00
-14.91, 89.1, -10.4, 89.0, None, 21.12, None, 268.4, 16.94, -14.9, -15.0, -16.0, None, -16.0, 2021-12-05 04:00:00
-14.78, 89.4, -10.4, 89.0, None, 23.21, None, 271.1, 14.34, -14.8, -15.3, -16.0, None, -16.0, 2021-12-05 05:00:00
-15.42, 88.4, -10.4, 88.0, None, 20.4, None, 264.1, 16.24, -15.4, -15.8, -17.0, None, -17.0, 2021-12-05 06:00:00
-15.73, 88.0, -15.3, 88.0, None, 19.44, None, 272.1, 15.94, -15.7, -15.9, -17.0, None, -17.0, 2021-12-05 07:00:00
-16.11, 87.3, -15.3, 87.0, None, 15.57, None, 267.3, 11.87, -16.1, -16.3, -17.0, None, -17.0, 2021-12-05 08:00:00
-15.99, 87.2, -15.3, 87.0, None, 19.72, None, 279.4, 12.96, -16.0, -16.4, -17.0, None, -17.0, 2021-12-05 09:00:00
-16.29, 87.2, -15.3, 87.0, None, 16.36, None, 268.7, 12.26, -16.3, -16.5, -17.0, None, -17.0, 2021-12-05 10:00:00
-16.07, 87.2, -15.3, 87.0, None, 27.47, None, 272.4, 7.976, -16.1, -16.5, -18.0, None, -18.0, 2021-12-05 11:00:00
-16.24, 86.7, -15.3, 87.0, None, 22.95, None, 269.8, 7.922, -16.2, -16.5, -18.0, None, -18.0, 2021-12-05 12:00:00
-15.97, 87.5, -15.3, 88.0, None, 21.29, None, 277.3, 9.04, -16.0, -16.5, -17.0, None, -17.0, 2021-12-05 13:00:00
-16.2, 87.2, -15.3, 87.0, None, 20.4, None, 281.8, 10.24, -16.2, -16.5, -18.0, None, -18.0, 2021-12-05 14:00:00
-15.95, 87.4, -15.3, 87.0, None, 20.36, None, 273.7, 10.12, -16.0, -16.5, -17.0, None, -17.0, 2021-12-05 15:00:00
-16.16, 87.4, -15.3, 87.0, None, 21.04, None, 272.6, 8.99, -16.2, -16.5, -17.0, None, -17.0, 2021-12-05 16:00:00
-17.07, 86.4, -15.3, 86.0, None, 16.16, None, 265.2, 9.98, -17.1, -17.0, -18.0, None, -18.0, 2021-12-05 17:00:00
-17.13, 86.2, -15.3, 86.0, None, 14.93, None, 262.3, 9.44, -17.1, -17.2, -18.0, None, -18.0, 2021-12-05 18:00:00
-17.49, 85.8, -17.0, 86.0, None, 15.56, None, 253.0, 9.91, -17.5, -17.6, -19.0, None, -19.0, 2021-12-05 19:00:00
-17.52, 85.7, -17.0, 86.0, None, 13.4, None, 254.1, 13.14, -17.5, -17.7, -19.0, None, -19.0, 2021-12-05 20:00:00
-17.52, 85.8, -17.0, 86.0, None, 11.93, None, 252.6, 12.77, -17.5, -17.8, -19.0, None, -19.0, 2021-12-05 21:00:00
-17.18, 86.2, -17.0, 86.0, None, 10.66, None, 242.6, 12.06, -17.2, -17.8, -19.0, None, -19.0, 2021-12-05 22:00:00
-17.11, 86.5, -16.4, 87.0, None, 20.03, None, 247.7, 11.07, -17.1, -17.8, -18.0, None, -18.0, 2021-12-06 01:00:00
-16.69, 86.9, -16.4, 87.0, None, 20.98, None, 245.8, 9.86, -16.7, -17.8, -18.0, None, -18.0, 2021-12-06 02:00:00
-16.73, 86.8, -16.4, 87.0, None, 38.3, None, 268.1, 3.403, -16.7, -17.8, -18.0, None, -18.0, 2021-12-06 03:00:00
-16.58, 87.2, -16.2, 87.0, None, 36.6, None, 256.6, 4.917, -16.6, -17.8, -18.0, None, -18.0, 2021-12-06 04:00:00
-16.18, 87.7, -15.9, 88.0, None, 27.14, None, 245.1, 7.054, -16.2, -17.8, -18.0, None, -18.0, 2021-12-06 05:00:00
-15.84, 88.1, -15.7, 88.0, None, 27.39, None, 254.9, 7.11, -15.8, -17.8, -17.0, None, -17.0, 2021-12-06 06:00:00
-15.8, 88.1, -15.4, 88.0, None, 31.03, None, 259.8, 8.71, -15.8, -16.0, -17.0, None, -17.0, 2021-12-06 07:00:00
-16.0, 87.9, -15.4, 88.0, None, 21.06, None, 270.4, 13.16, -16.0, -16.0, -17.0, None, -17.0, 2021-12-06 08:00:00
-15.67, 88.4, -15.4, 88.0, None, 20.83, None, 270.9, 14.95, -15.7, -16.1, -17.0, None, -17.0, 2021-12-06 09:00:00
-15.21, 88.8, -15.0, 89.0, None, 25.61, None, 270.1, 14.09, -15.2, -16.1, -17.0, None, -17.0, 2021-12-06 10:00:00
-14.38, 90.3, -14.1, 90.0, None, 15.41, None, 262.1, 19.29, -14.4, -16.1, -15.0, None, -15.0, 2021-12-06 11:00:00
-13.75, 90.5, -13.6, 91.0, None, 20.09, None, 267.4, 12.94, -13.8, -16.1, -15.0, None, -15.0, 2021-12-06 12:00:00
-13.69, 90.4, -13.4, 90.0, None, 19.13, None, 257.5, 11.59, -13.7, -16.1, -14.0, None, -14.0, 2021-12-06 13:00:00
-12.58, 92.2, -12.4, 92.0, None, 21.37, None, 249.6, 9.04, -12.6, -16.1, -14.0, None, -14.0, 2021-12-06 14:00:00
-12.38, 92.3, -12.3, 92.0, None, 31.92, None, 270.8, 6.555, -12.4, -16.1, -13.0, None, -13.0, 2021-12-06 15:00:00
-13.14, 91.4, -12.3, 91.0, None, 25.94, None, 265.8, 6.775, -13.1, -16.1, -14.0, None, -14.0, 2021-12-06 16:00:00
-13.61, 91.1, -12.3, 91.0, None, 20.7, None, 259.1, 6.641, -13.6, -16.1, -14.0, None, -14.0, 2021-12-06 17:00:00
-13.26, 91.4, -12.3, 91.0, None, 26.94, None, 276.9, 6.919, -13.3, -16.1, -14.0, None, -14.0, 2021-12-06 18:00:00
-12.73, 92.5, -12.9, 93.0, None, 25.52, None, 256.8, 5.582, -12.7, -13.6, -13.0, None, -13.0, 2021-12-06 19:00:00
-12.34, 92.7, -12.2, 93.0, None, 9.97, None, 253.7, 11.0, -12.3, -13.6, -13.0, None, -13.0, 2021-12-06 20:00:00
-12.08, 93.9, -12.1, 94.0, None, 10.89, None, 236.0, 13.19, -12.1, -13.6, -13.0, None, -13.0, 2021-12-06 21:00:00
-12.36, 93.2, -11.9, 93.0, None, 9.79, None, 236.6, 12.4, -12.4, -13.6, -13.0, None, -13.0, 2021-12-06 22:00:00
-11.95, 93.6, -11.7, 94.0, None, 14.21, None, 251.5, 14.94, -12.0, -13.6, -13.0, None, -13.0, 2021-12-06 23:00:00
-11.52, 95.2, -11.5, 95.0, None, 13.66, None, 257.0, 13.62, -11.5, -13.6, -12.0, None, -12.0, 2021-12-07 00:00:00
-9.92, 98.1, -10.1, 98.0, None, 13.03, None, 250.5, 14.93, -9.9, -13.6, -10.0, None, -10.0, 2021-12-07 01:00:00
