station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, time, MINIMUM_AIR_TEMPERATURE, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, ATMOSPHERIC_PRESSURE, MAXIMUM_AIR_TEMPERATURE, PRECIPITATION_NEW, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, 5.2, 92.0, None, 1987-10-29 08:00:00, 4.9, None, None, None, None, 5.2, 0.0, None, None
None, 5.5, 90.0, None, 1987-10-29 09:00:00, 4.9, None, None, None, None, 5.5, 0.0, None, None
None, 6.2, 89.0, None, 1987-10-29 10:00:00, 4.9, None, None, None, None, 6.2, 0.0, None, None
None, 7.1, 84.0, None, 1987-10-29 11:00:00, 4.9, None, None, None, None, 7.1, 0.0, None, None
None, 6.7, 83.0, None, 1987-10-29 12:00:00, 4.9, None, None, None, None, 7.1, 0.0, None, None
None, 6.8, 78.0, None, 1987-10-29 13:00:00, 4.9, None, None, None, None, 7.1, 0.0, None, None
None, 8.9, 70.0, None, 1987-10-29 14:00:00, 4.9, None, None, None, None, 8.9, 0.0, None, None
None, 8.6, 71.0, None, 1987-10-29 15:00:00, 4.9, None, None, None, None, 8.9, 0.0, None, None
None, 8.5, 72.0, None, 1987-10-29 16:00:00, 4.9, None, None, None, None, 8.9, 0.0, None, None
None, 7.6, 74.0, None, 1987-10-29 17:00:00, 4.9, None, None, None, None, 8.9, 0.0, None, None
None, 7.3, 79.0, None, 1987-10-29 18:00:00, 4.9, None, None, None, None, 8.9, 0.0, None, None
None, 7.4, 76.0, None, 1987-10-29 19:00:00, 7.4, None, None, None, None, 7.4, 0.0, None, None
None, 5.4, 78.0, None, 1987-11-19 16:00:00, 3.5, None, None, None, None, 8.8, -1.0, None, None
None, 5.5, 75.0, None, 1987-11-20 08:00:00, 4.7, None, None, None, None, 5.5, 0.0, None, None
None, -0.9, 109.0, None, 1987-11-24 13:00:00, -1.0, None, None, None, None, -0.3, 1.0, None, None
None, -0.7, 106.0, None, 1987-11-24 14:00:00, -1.0, None, None, None, None, -0.3, 1.0, None, None
None, -2.2, 114.0, None, 1987-11-24 15:00:00, -2.2, None, None, None, None, -0.3, 1.0, None, None
None, -3.1, 121.0, None, 1987-11-24 16:00:00, -3.1, None, None, None, None, -0.3, 2.0, None, None
None, -3.4, 122.0, None, 1987-11-24 17:00:00, -3.4, None, None, None, None, -0.3, 2.0, None, None
None, -3.9, 123.0, None, 1987-11-24 18:00:00, -3.9, None, None, None, None, -0.3, 2.0, None, None
None, -3.9, 123.0, None, 1987-11-24 19:00:00, -3.9, None, None, None, None, -3.9, 1.0, None, None
None, -3.9, 125.0, None, 1987-11-24 20:00:00, -3.9, None, None, None, None, -3.9, 1.0, None, None
None, -3.9, 124.0, None, 1987-11-24 21:00:00, -3.9, None, None, None, None, -3.9, 3.0, None, None
None, -4.0, 125.0, None, 1987-11-24 22:00:00, -4.0, None, None, None, None, -3.9, 7.0, None, None
None, -4.2, 125.0, None, 1987-11-24 23:00:00, -4.2, None, None, None, None, -3.9, 7.0, None, None
None, -4.4, 125.0, None, 1987-11-25 00:00:00, -4.4, None, None, None, None, -3.9, 7.0, None, None
None, -4.5, 125.0, None, 1987-11-25 01:00:00, -4.5, None, None, None, None, -3.9, 7.0, None, None
None, -4.6, 125.0, None, 1987-11-25 02:00:00, -4.6, None, None, None, None, -3.9, 7.0, None, None
None, -4.7, 125.0, None, 1987-11-25 03:00:00, -4.7, None, None, None, None, -3.9, 8.0, None, None
None, -4.7, 125.0, None, 1987-11-25 04:00:00, -4.7, None, None, None, None, -3.9, 8.0, None, None
None, -4.8, 126.0, None, 1987-11-25 05:00:00, -4.8, None, None, None, None, -3.9, 8.0, None, None
None, -4.9, 126.0, None, 1987-11-25 06:00:00, -4.9, None, None, None, None, -3.9, 9.0, None, None
None, -5.1, 126.0, None, 1987-11-25 07:00:00, -5.1, None, None, None, None, -5.1, 0.0, None, None
None, -5.4, 126.0, None, 1987-11-25 08:00:00, -5.4, None, None, None, None, -5.1, 0.0, None, None
None, -5.5, 126.0, None, 1987-11-25 09:00:00, -5.5, None, None, None, None, -5.1, 0.0, None, None
None, -5.5, 126.0, None, 1987-11-25 10:00:00, -5.5, None, None, None, None, -5.1, 0.0, None, None
None, -5.4, 125.0, None, 1987-11-25 11:00:00, -5.5, None, None, None, None, -5.1, 0.0, None, None
None, -5.3, 125.0, None, 1987-11-25 12:00:00, -5.5, None, None, None, None, -5.1, 0.0, None, None
None, -5.2, 125.0, None, 1987-11-25 13:00:00, -5.5, None, None, None, None, -5.1, 0.0, None, None
None, -5.1, 125.0, None, 1987-11-25 14:00:00, -5.5, None, None, None, None, -5.1, 0.0, None, None
None, -5.2, 125.0, None, 1987-11-25 15:00:00, -5.5, None, None, None, None, -5.1, 0.0, None, None
None, -5.4, 126.0, None, 1987-11-25 16:00:00, -5.5, None, None, None, None, -5.1, 0.0, None, None
None, -5.7, 126.0, None, 1987-11-25 17:00:00, -5.7, None, None, None, None, -5.1, 0.0, None, None
None, -5.7, 126.0, None, 1987-11-25 18:00:00, -5.7, None, None, None, None, -5.1, 0.0, None, None
None, -5.6, 126.0, None, 1987-11-25 19:00:00, -5.6, None, None, None, None, -5.6, 0.0, None, None
None, -5.7, 126.0, None, 1987-11-25 20:00:00, -5.7, None, None, None, None, -5.6, 0.0, None, None
None, -5.9, 126.0, None, 1987-11-25 21:00:00, -5.9, None, None, None, None, -5.6, 0.0, None, None
None, -6.1, 126.0, None, 1987-11-25 22:00:00, -6.1, None, None, None, None, -5.6, 0.0, None, None
None, -6.2, 125.0, None, 1987-11-25 23:00:00, -6.2, None, None, None, None, -5.6, 0.0, None, None
None, -5.7, 124.0, None, 1987-11-26 00:00:00, -6.2, None, None, None, None, -5.6, 0.0, None, None
None, -5.1, 124.0, None, 1987-11-26 01:00:00, -6.2, None, None, None, None, -5.1, 0.0, None, None
None, -4.3, 124.0, None, 1987-11-26 02:00:00, -6.2, None, None, None, None, -4.3, 0.0, None, None
None, -4.3, 123.0, None, 1987-11-26 03:00:00, -6.2, None, None, None, None, -4.3, 0.0, None, None
None, -4.4, 122.0, None, 1987-11-26 04:00:00, -6.2, None, None, None, None, -4.3, 0.0, None, None
None, -4.0, 120.0, None, 1987-11-26 05:00:00, -6.2, None, None, None, None, -4.0, 0.0, None, None
None, -3.8, 119.0, None, 1987-11-26 06:00:00, -6.2, None, None, None, None, -3.8, 0.0, None, None
None, -2.9, 117.0, None, 1987-11-26 07:00:00, -2.9, None, None, None, None, -2.9, 0.0, None, None
None, -3.2, 113.0, None, 1987-11-26 08:00:00, -3.2, None, None, None, None, -2.9, 0.0, None, None
None, -2.7, 110.0, None, 1987-11-26 09:00:00, -3.2, None, None, None, None, -2.7, 0.0, None, None
None, -2.7, 104.0, None, 1987-11-26 10:00:00, -3.2, None, None, None, None, -2.7, 0.0, None, None
None, -1.8, 94.0, None, 1987-11-26 11:00:00, -3.2, None, None, None, None, -1.8, 0.0, None, None
None, -1.2, 87.0, None, 1987-11-26 12:00:00, -3.2, None, None, None, None, -1.2, -1.0, None, None
None, 0.3, 85.0, None, 1987-11-26 13:00:00, -3.2, None, None, None, None, 0.3, -1.0, None, None
None, -0.3, 79.0, None, 1987-11-26 14:00:00, -3.2, None, None, None, None, 0.3, 0.0, None, None
None, -0.6, 85.0, None, 1987-11-26 15:00:00, -3.2, None, None, None, None, 0.3, 0.0, None, None
None, -1.4, 80.0, None, 1987-11-26 16:00:00, -3.2, None, None, None, None, 0.3, 0.0, None, None
None, -0.8, 69.0, None, 1987-11-26 17:00:00, -3.2, None, None, None, None, 0.3, 0.0, None, None
None, 0.0, 60.0, None, 1987-11-26 18:00:00, -3.2, None, None, None, None, 0.3, 0.0, None, None
None, 0.5, 51.0, None, 1987-11-26 19:00:00, 0.5, None, None, None, None, 0.5, 0.0, None, None
None, 1.0, 49.0, None, 1987-11-26 20:00:00, 0.5, None, None, None, None, 1.0, 0.0, None, None
None, 1.7, 45.0, None, 1987-11-26 21:00:00, 0.5, None, None, None, None, 1.7, 0.0, None, None
None, 1.9, 44.0, None, 1987-11-26 22:00:00, 0.5, None, None, None, None, 1.9, 0.0, None, None
None, 1.6, 49.0, None, 1987-11-26 23:00:00, 0.5, None, None, None, None, 1.9, 0.0, None, None
None, 1.6, 47.0, None, 1987-11-27 00:00:00, 0.5, None, None, None, None, 1.9, 0.0, None, None
None, 1.7, 47.0, None, 1987-11-27 01:00:00, 0.5, None, None, None, None, 1.9, 0.0, None, None
None, 1.7, 46.0, None, 1987-11-27 02:00:00, 0.5, None, None, None, None, 1.9, 0.0, None, None
None, 1.2, 49.0, None, 1987-11-27 03:00:00, 0.5, None, None, None, None, 1.9, 0.0, None, None
None, 0.3, 53.0, None, 1987-11-27 04:00:00, 0.3, None, None, None, None, 1.9, 0.0, None, None
None, 0.6, 55.0, None, 1987-11-27 05:00:00, 0.3, None, None, None, None, 1.9, 0.0, None, None
None, 0.7, 53.0, None, 1987-11-27 06:00:00, 0.3, None, None, None, None, 1.9, -1.0, None, None
None, 0.0, 62.0, None, 1987-11-27 07:00:00, 0.0, None, None, None, None, 0.0, 0.0, None, None
None, -0.2, 92.0, None, 1987-11-27 08:00:00, -0.2, None, None, None, None, 0.0, 0.0, None, None
None, 0.4, 100.0, None, 1987-11-27 09:00:00, -0.2, None, None, None, None, 0.4, 0.0, None, None
None, 0.8, 105.0, None, 1987-11-27 10:00:00, -0.2, None, None, None, None, 0.8, 0.0, None, None
None, 2.6, 100.0, None, 1987-11-27 11:00:00, -0.2, None, None, None, None, 2.6, 0.0, None, None
None, 2.7, 95.0, None, 1987-11-27 12:00:00, -0.2, None, None, None, None, 2.7, 0.0, None, None
None, 3.6, 95.0, None, 1987-11-27 13:00:00, -0.2, None, None, None, None, 3.6, -1.0, None, None
None, 2.9, 96.0, None, 1987-11-27 14:00:00, -0.2, None, None, None, None, 3.6, -1.0, None, None
None, 1.5, 100.0, None, 1987-11-27 15:00:00, -0.2, None, None, None, None, 3.6, 0.0, None, None
None, 0.6, 110.0, None, 1987-11-27 16:00:00, -0.2, None, None, None, None, 3.6, 0.0, None, None
None, -0.7, 115.0, None, 1987-11-27 17:00:00, -0.7, None, None, None, None, 3.6, -1.0, None, None
None, -1.0, 116.0, None, 1987-11-27 18:00:00, -1.0, None, None, None, None, 3.6, 0.0, None, None
None, -1.6, 115.0, None, 1987-11-27 19:00:00, -1.6, None, None, None, None, -1.6, 0.0, None, None
None, -1.9, 115.0, None, 1987-11-27 20:00:00, -1.9, None, None, None, None, -1.6, 0.0, None, None
None, -2.1, 116.0, None, 1987-11-27 21:00:00, -2.1, None, None, None, None, -1.6, 0.0, None, None
None, -1.4, 114.0, None, 1987-11-27 22:00:00, -2.1, None, None, None, None, -1.4, 0.0, None, None
None, -1.7, 112.0, None, 1987-11-27 23:00:00, -2.1, None, None, None, None, -1.4, 0.0, None, None
None, -2.0, 109.0, None, 1987-11-28 00:00:00, -2.1, None, None, None, None, -1.4, 0.0, None, None
None, -2.2, 108.0, None, 1987-11-28 01:00:00, -2.2, None, None, None, None, -1.4, 0.0, None, None
None, -2.0, 102.0, None, 1987-11-28 02:00:00, -2.2, None, None, None, None, -1.4, 0.0, None, None
None, -1.1, 93.0, None, 1987-11-28 03:00:00, -2.2, None, None, None, None, -1.1, 0.0, None, None
None, -1.2, 95.0, None, 1987-11-28 04:00:00, -2.2, None, None, None, None, -1.1, 0.0, None, None
None, -1.4, 90.0, None, 1987-11-28 05:00:00, -2.2, None, None, None, None, -1.1, 0.0, None, None
None, -0.3, 84.0, None, 1987-11-28 06:00:00, -2.2, None, None, None, None, -0.3, 0.0, None, None
None, 0.0, 93.0, None, 1987-11-28 07:00:00, 0.0, None, None, None, None, 0.0, 0.0, None, None
None, 0.3, 92.0, None, 1987-11-28 08:00:00, 0.0, None, None, None, None, 0.3, 0.0, None, None
None, 3.6, 77.0, None, 1987-11-28 09:00:00, 0.0, None, None, None, None, 3.6, 0.0, None, None
None, 6.1, 64.0, None, 1987-11-28 10:00:00, 0.0, None, None, None, None, 6.1, 0.0, None, None
None, 6.9, 61.0, None, 1987-11-28 11:00:00, 0.0, None, None, None, None, 6.9, 0.0, None, None
None, 6.5, 61.0, None, 1987-11-28 12:00:00, 0.0, None, None, None, None, 6.9, 0.0, None, None
None, 7.0, 59.0, None, 1987-11-28 13:00:00, 0.0, None, None, None, None, 7.0, -1.0, None, None
None, 7.7, 54.0, None, 1987-11-28 14:00:00, 0.0, None, None, None, None, 7.7, None, None, None
None, 7.9, 49.0, None, 1987-11-28 15:00:00, 0.0, None, None, None, None, 7.9, 0.0, None, None
None, 3.7, 58.0, None, 1987-11-28 16:00:00, 0.0, None, None, None, None, 7.9, -1.0, None, None
None, 0.7, 72.0, None, 1987-11-28 17:00:00, 0.0, None, None, None, None, 7.9, -1.0, None, None
None, 0.8, 80.0, None, 1987-11-28 18:00:00, 0.0, None, None, None, None, 7.9, 0.0, None, None
None, 1.3, 73.0, None, 1987-11-28 19:00:00, 1.3, None, None, None, None, 1.3, 0.0, None, None
None, 1.8, 75.0, None, 1987-11-28 20:00:00, 1.3, None, None, None, None, 1.8, -1.0, None, None
None, 1.3, 79.0, None, 1987-11-28 21:00:00, 1.3, None, None, None, None, 1.8, -1.0, None, None
None, 1.5, 71.0, None, 1987-11-28 22:00:00, 1.3, None, None, None, None, 1.8, -1.0, None, None
None, 2.3, 69.0, None, 1987-11-28 23:00:00, 1.3, None, None, None, None, 2.3, 0.0, None, None
None, 1.9, 69.0, None, 1987-11-29 00:00:00, 1.3, None, None, None, None, 2.3, -1.0, None, None
None, None, None, None, 1987-11-29 01:00:00, None, None, None, None, None, None, 0.0, None, None
None, 1.5, 70.0, None, 1987-11-29 02:00:00, 1.3, None, None, None, None, 2.3, 0.0, None, None
None, 1.8, 68.0, None, 1987-11-29 03:00:00, 1.3, None, None, None, None, 2.3, -1.0, None, None
None, 1.4, 70.0, None, 1987-11-29 04:00:00, 1.3, None, None, None, None, 2.3, -1.0, None, None
None, 1.1, 70.0, None, 1987-11-29 05:00:00, 1.1, None, None, None, None, 2.3, -1.0, None, None
None, 1.4, 68.0, None, 1987-11-29 06:00:00, 1.1, None, None, None, None, 2.3, -1.0, None, None
None, 1.5, 68.0, None, 1987-11-29 07:00:00, 1.5, None, None, None, None, 1.5, 0.0, None, None
None, 0.3, 76.0, None, 1987-11-29 08:00:00, 0.3, None, None, None, None, 1.5, 0.0, None, None
None, 3.1, 65.0, None, 1987-11-29 09:00:00, 0.3, None, None, None, None, 3.1, 0.0, None, None
None, 5.3, 56.0, None, 1987-11-29 10:00:00, 0.3, None, None, None, None, 5.3, 0.0, None, None
None, 5.1, 56.0, None, 1987-11-29 11:00:00, 0.3, None, None, None, None, 5.3, 0.0, None, None
None, 7.6, 48.0, None, 1987-11-29 12:00:00, 0.3, None, None, None, None, 7.6, 0.0, None, None
None, 3.6, 61.0, None, 1987-11-29 13:00:00, 0.3, None, None, None, None, 7.6, -1.0, None, None
None, 2.8, 67.0, None, 1987-11-29 14:00:00, 0.3, None, None, None, None, 7.6, 0.0, None, None
None, 3.1, 69.0, None, 1987-11-29 15:00:00, 0.3, None, None, None, None, 7.6, 0.0, None, None
None, -1.0, 91.0, None, 1987-11-29 16:00:00, -1.0, None, None, None, None, 7.6, 0.0, None, None
None, -3.0, 107.0, None, 1987-11-29 17:00:00, -3.0, None, None, None, None, 7.6, 0.0, None, None
None, -4.1, 111.0, None, 1987-11-29 18:00:00, -4.1, None, None, None, None, 7.6, 0.0, None, None
None, -3.4, 109.0, None, 1987-11-29 19:00:00, -3.4, None, None, None, None, -3.4, 0.0, None, None
None, -2.6, 100.0, None, 1987-11-29 20:00:00, -3.4, None, None, None, None, -2.6, 0.0, None, None
None, -2.7, 100.0, None, 1987-11-29 21:00:00, -3.4, None, None, None, None, -2.6, 0.0, None, None
None, -2.5, 95.0, None, 1987-11-29 22:00:00, -3.4, None, None, None, None, -2.5, 0.0, None, None
None, -2.8, 95.0, None, 1987-11-29 23:00:00, -3.4, None, None, None, None, -2.5, 0.0, None, None
None, -2.7, 98.0, None, 1987-11-30 00:00:00, -3.4, None, None, None, None, -2.5, 0.0, None, None
None, -3.1, 104.0, None, 1987-11-30 01:00:00, -3.4, None, None, None, None, -2.5, 0.0, None, None
None, -3.3, 106.0, None, 1987-11-30 02:00:00, -3.4, None, None, None, None, -2.5, 0.0, None, None
None, -3.7, 99.0, None, 1987-11-30 03:00:00, -3.7, None, None, None, None, -2.5, 0.0, None, None
None, -3.9, 97.0, None, 1987-11-30 04:00:00, -3.9, None, None, None, None, -2.5, -1.0, None, None
None, -4.1, 99.0, None, 1987-11-30 05:00:00, -4.1, None, None, None, None, -2.5, 0.0, None, None
None, -5.0, 106.0, None, 1987-11-30 06:00:00, -5.0, None, None, None, None, -2.5, 0.0, None, None
None, -5.3, 112.0, None, 1987-11-30 07:00:00, -5.3, None, None, None, None, -5.3, 0.0, None, None
None, -5.0, 108.0, None, 1987-11-30 08:00:00, -5.3, None, None, None, None, -5.0, 1.0, None, None
None, -3.9, 104.0, None, 1987-11-30 09:00:00, -5.3, None, None, None, None, -3.9, 0.0, None, None
None, -4.5, 109.0, None, 1987-11-30 10:00:00, -5.3, None, None, None, None, -3.9, 0.0, None, None
None, -4.0, 108.0, None, 1987-11-30 11:00:00, -5.3, None, None, None, None, -3.9, 0.0, None, None
None, -2.6, 100.0, None, 1987-11-30 12:00:00, -5.3, None, None, None, None, -2.6, 0.0, None, None
None, -1.3, 95.0, None, 1987-11-30 13:00:00, -5.3, None, None, None, None, -1.3, 0.0, None, None
None, -1.9, 96.0, None, 1987-11-30 14:00:00, -5.3, None, None, None, None, -1.3, 0.0, None, None
None, -2.3, 102.0, None, 1987-11-30 15:00:00, -5.3, None, None, None, None, -1.3, 0.0, None, None
None, -2.3, 98.0, None, 1987-11-30 16:00:00, -5.3, None, None, None, None, -1.3, 0.0, None, None
None, -2.3, 96.0, None, 1987-11-30 17:00:00, -5.3, None, None, None, None, -1.3, 0.0, None, None
None, -3.1, 102.0, None, 1987-11-30 18:00:00, -5.3, None, None, None, None, -1.3, 0.0, None, None
None, -3.4, 100.0, None, 1987-11-30 19:00:00, -3.4, None, None, None, None, -3.4, 0.0, None, None
None, -3.7, 104.0, None, 1987-11-30 20:00:00, -3.7, None, None, None, None, -3.4, 0.0, None, None
None, -4.5, 105.0, None, 1987-11-30 21:00:00, -4.5, None, None, None, None, -3.4, 0.0, None, None
None, -5.1, 110.0, None, 1987-11-30 22:00:00, -5.1, None, None, None, None, -3.4, 0.0, None, None
None, -4.8, 106.0, None, 1987-11-30 23:00:00, -5.1, None, None, None, None, -3.4, -2.0, None, None
None, -5.3, 118.0, None, 1987-12-01 00:00:00, -5.3, None, None, None, None, -3.4, -1.0, None, None
None, -4.5, 119.0, None, 1987-12-01 01:00:00, -5.3, None, None, None, None, -3.4, 0.0, None, None
None, -3.9, 119.0, None, 1987-12-01 02:00:00, -5.3, None, None, None, None, -3.4, 1.0, None, None
None, -3.8, 118.0, None, 1987-12-01 03:00:00, -5.3, None, None, None, None, -3.4, 2.0, None, None
None, -3.8, 122.0, None, 1987-12-01 04:00:00, -5.3, None, None, None, None, -3.4, 0.0, None, None
None, -2.8, 120.0, None, 1987-12-01 05:00:00, -5.3, None, None, None, None, -2.8, 2.0, None, None
None, -2.5, 121.0, None, 1987-12-01 06:00:00, -5.3, None, None, None, None, -2.5, 4.0, None, None
None, -2.6, 120.0, None, 1987-12-01 07:00:00, -2.6, None, None, None, None, -2.6, 2.0, None, None
None, -2.2, 115.0, None, 1987-12-01 08:00:00, -2.6, None, None, None, None, -2.2, 2.0, None, None
None, -1.9, 114.0, None, 1987-12-01 09:00:00, -2.6, None, None, None, None, -1.9, 2.0, None, None
None, -2.0, 114.0, None, 1987-12-01 10:00:00, -2.6, None, None, None, None, -1.9, 3.0, None, None
None, -2.4, 117.0, None, 1987-12-01 11:00:00, -2.6, None, None, None, None, -1.9, 4.0, None, None
None, -2.3, 114.0, None, 1987-12-01 12:00:00, -2.6, None, None, None, None, -1.9, 4.0, None, None
None, -2.9, 118.0, None, 1987-12-01 13:00:00, -2.9, None, None, None, None, -1.9, 5.0, None, None
None, -3.3, 120.0, None, 1987-12-01 14:00:00, -3.3, None, None, None, None, -1.9, 5.0, None, None
None, -3.4, 122.0, None, 1987-12-01 15:00:00, -3.4, None, None, None, None, -1.9, 6.0, None, None
None, -3.7, 121.0, None, 1987-12-01 16:00:00, -3.7, None, None, None, None, -1.9, 7.0, None, None
None, -3.8, 123.0, None, 1987-12-01 17:00:00, -3.8, None, None, None, None, -1.9, 8.0, None, None
None, -3.9, 124.0, None, 1987-12-01 18:00:00, -3.9, None, None, None, None, -1.9, 8.0, None, None
None, -3.8, 123.0, None, 1987-12-01 19:00:00, -3.8, None, None, None, None, -3.8, 0.0, None, None
None, -3.8, 123.0, None, 1987-12-01 20:00:00, -3.8, None, None, None, None, -3.8, 1.0, None, None
None, -4.3, 123.0, None, 1987-12-01 21:00:00, -4.3, None, None, None, None, -3.8, 3.0, None, None
None, -4.9, 123.0, None, 1987-12-01 22:00:00, -4.9, None, None, None, None, -3.8, 3.0, None, None
None, -4.9, 124.0, None, 1987-12-01 23:00:00, -4.9, None, None, None, None, -3.8, 3.0, None, None
None, -4.5, 118.0, None, 1987-12-02 00:00:00, -4.9, None, None, None, None, -3.8, 3.0, None, None
None, -4.7, 116.0, None, 1987-12-02 01:00:00, -4.9, None, None, None, None, -3.8, 3.0, None, None
None, -4.2, 113.0, None, 1987-12-02 02:00:00, -4.9, None, None, None, None, -3.8, 3.0, None, None
None, -4.8, 121.0, None, 1987-12-02 03:00:00, -4.9, None, None, None, None, -3.8, 3.0, None, None
None, -4.8, 123.0, None, 1987-12-02 04:00:00, -4.9, None, None, None, None, -3.8, 4.0, None, None
None, -4.8, 123.0, None, 1987-12-02 05:00:00, -4.9, None, None, None, None, -3.8, 5.0, None, None
None, -4.6, 123.0, None, 1987-12-02 06:00:00, -4.9, None, None, None, None, -3.8, 4.0, None, None
None, -4.5, 125.0, None, 1987-12-02 07:00:00, -4.5, None, None, None, None, -4.5, 0.0, None, None
None, -4.7, 125.0, None, 1987-12-02 08:00:00, -4.7, None, None, None, None, -4.5, 1.0, None, None
None, -4.5, 123.0, None, 1987-12-02 09:00:00, -4.7, None, None, None, None, -4.5, 1.0, None, None
None, -4.7, 123.0, None, 1987-12-02 10:00:00, -4.7, None, None, None, None, -4.5, 1.0, None, None
None, -4.5, 122.0, None, 1987-12-02 11:00:00, -4.7, None, None, None, None, -4.5, 1.0, None, None
None, -3.8, 119.0, None, 1987-12-02 12:00:00, -4.7, None, None, None, None, -3.8, 2.0, None, None
None, -3.8, 115.0, None, 1987-12-02 13:00:00, -4.7, None, None, None, None, -3.8, 2.0, None, None
None, -3.7, 119.0, None, 1987-12-02 14:00:00, -4.7, None, None, None, None, -3.7, 2.0, None, None
None, -3.2, 118.0, None, 1987-12-02 15:00:00, -4.7, None, None, None, None, -3.2, 2.0, None, None
None, -3.7, 118.0, None, 1987-12-02 16:00:00, -4.7, None, None, None, None, -3.2, 2.0, None, None
None, -3.8, 117.0, None, 1987-12-02 17:00:00, -4.7, None, None, None, None, -3.2, 2.0, None, None
None, -3.3, 114.0, None, 1987-12-02 18:00:00, -4.7, None, None, None, None, -3.2, 2.0, None, None
None, -3.3, 112.0, None, 1987-12-02 19:00:00, -3.3, None, None, None, None, -3.3, 0.0, None, None
None, -3.5, 117.0, None, 1987-12-02 20:00:00, -3.5, None, None, None, None, -3.3, 0.0, None, None
None, -4.2, 123.0, None, 1987-12-02 21:00:00, -4.2, None, None, None, None, -3.3, 1.0, None, None
None, -3.4, 122.0, None, 1987-12-02 22:00:00, -4.2, None, None, None, None, -3.3, 0.0, None, None
None, -3.1, 121.0, None, 1987-12-02 23:00:00, -4.2, None, None, None, None, -3.1, 2.0, None, None
None, -2.6, 122.0, None, 1987-12-03 00:00:00, -4.2, None, None, None, None, -2.6, 2.0, None, None
None, -2.3, 122.0, None, 1987-12-03 01:00:00, -4.2, None, None, None, None, -2.3, 3.0, None, None
None, -1.3, 122.0, None, 1987-12-03 02:00:00, -4.2, None, None, None, None, -1.3, 5.0, None, None
None, -1.1, 122.0, None, 1987-12-03 03:00:00, -4.2, None, None, None, None, -1.1, 6.0, None, None
None, -1.0, 123.0, None, 1987-12-03 04:00:00, -4.2, None, None, None, None, -1.0, 9.0, None, None
None, -0.8, 123.0, None, 1987-12-03 05:00:00, -4.2, None, None, None, None, -0.8, 12.0, None, None
None, -2.4, 124.0, None, 1987-12-03 06:00:00, -4.2, None, None, None, None, -0.8, 14.0, None, None
None, -2.8, 125.0, None, 1987-12-03 07:00:00, -2.8, None, None, None, None, -2.8, 2.0, None, None
None, -2.8, 124.0, None, 1987-12-03 08:00:00, -2.8, None, None, None, None, -2.8, 3.0, None, None
None, -2.7, 124.0, None, 1987-12-03 09:00:00, -2.8, None, None, None, None, -2.7, 3.0, None, None
None, -2.6, 124.0, None, 1987-12-03 10:00:00, -2.8, None, None, None, None, -2.6, 3.0, None, None
None, -2.7, 124.0, None, 1987-12-03 11:00:00, -2.8, None, None, None, None, -2.6, 3.0, None, None
None, -2.6, 123.0, None, 1987-12-03 12:00:00, -2.8, None, None, None, None, -2.6, 4.0, None, None
None, -2.2, 122.0, None, 1987-12-03 13:00:00, -2.8, None, None, None, None, -2.2, 4.0, None, None
None, -2.1, 121.0, None, 1987-12-03 14:00:00, -2.8, None, None, None, None, -2.1, 4.0, None, None
None, -2.4, 121.0, None, 1987-12-03 15:00:00, -2.8, None, None, None, None, -2.1, 4.0, None, None
None, -2.7, 121.0, None, 1987-12-03 16:00:00, -2.8, None, None, None, None, -2.1, 4.0, None, None
None, -2.5, 121.0, None, 1987-12-03 17:00:00, -2.8, None, None, None, None, -2.1, 6.0, None, None
None, -2.7, 123.0, None, 1987-12-03 18:00:00, -2.8, None, None, None, None, -2.1, 6.0, None, None
None, -2.9, 122.0, None, 1987-12-03 19:00:00, -2.9, None, None, None, None, -2.9, 0.0, None, None
None, -2.9, 123.0, None, 1987-12-03 20:00:00, -2.9, None, None, None, None, -2.9, 0.0, None, None
None, -2.7, 123.0, None, 1987-12-03 21:00:00, -2.9, None, None, None, None, -2.7, 1.0, None, None
None, -2.8, 123.0, None, 1987-12-03 22:00:00, -2.9, None, None, None, None, -2.7, 1.0, None, None
None, -2.6, 123.0, None, 1987-12-03 23:00:00, -2.9, None, None, None, None, -2.6, 1.0, None, None
None, -1.9, 123.0, None, 1987-12-04 00:00:00, -2.9, None, None, None, None, -1.9, 2.0, None, None
None, -1.8, 123.0, None, 1987-12-04 01:00:00, -2.9, None, None, None, None, -1.8, 2.0, None, None
None, -1.9, 123.0, None, 1987-12-04 02:00:00, -2.9, None, None, None, None, -1.8, 2.0, None, None
None, -2.3, 124.0, None, 1987-12-04 03:00:00, -2.9, None, None, None, None, -1.8, 3.0, None, None
None, -1.3, 123.0, None, 1987-12-04 04:00:00, -2.9, None, None, None, None, -1.3, 2.0, None, None
None, -1.5, 123.0, None, 1987-12-04 05:00:00, -2.9, None, None, None, None, -1.3, 3.0, None, None
None, -2.2, 124.0, None, 1987-12-04 06:00:00, -2.9, None, None, None, None, -1.3, 3.0, None, None
None, -2.9, 124.0, None, 1987-12-04 07:00:00, -2.9, None, None, None, None, -2.9, 0.0, None, None
None, -3.2, 126.0, None, 1987-12-04 08:00:00, -3.2, None, None, None, None, -2.9, 0.0, None, None
