station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, ATMOSPHERIC_PRESSURE, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, WIND_DIRECTION_STD_DEVIATION1, PRECIPITATION_NEW, MEASURED_WIND_SPEED1, MAXIMUM_MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1
None, 2.6, 97.0, None, None, None, 1984-01-23 20:00:00, None, None, None, None, None
None, 2.7, 97.0, None, None, None, 1984-01-23 21:00:00, None, None, None, None, None
None, 2.7, 97.0, None, None, None, 1984-01-23 22:00:00, None, None, None, None, None
None, 2.8, 98.0, None, None, None, 1984-01-23 23:00:00, None, None, None, None, None
None, 3.5, 98.0, None, None, None, 1984-01-24 04:00:00, None, None, None, None, None
None, 3.7, 98.0, None, None, None, 1984-01-24 05:00:00, None, None, None, None, None
None, 3.8, 99.0, None, None, None, 1984-01-24 06:00:00, None, None, None, None, None
None, 4.0, 99.0, None, None, None, 1984-01-24 07:00:00, None, None, None, None, None
None, 4.7, 99.0, None, None, None, 1984-01-24 08:00:00, None, None, None, None, None
None, 4.7, 99.0, None, None, None, 1984-01-24 09:00:00, None, None, None, None, None
None, 5.1, 99.0, None, None, None, 1984-01-24 10:00:00, None, None, None, None, None
None, 5.1, 99.0, None, None, None, 1984-01-24 11:00:00, None, None, None, None, None
None, 4.7, 99.0, None, None, None, 1984-01-24 12:00:00, None, None, None, None, None
None, 5.4, 99.0, None, None, None, 1984-01-24 13:00:00, None, None, None, None, None
None, 5.4, 99.0, None, None, None, 1984-01-24 14:00:00, None, None, None, None, None
None, 6.2, 100.0, None, None, None, 1984-01-24 15:00:00, None, None, None, None, None
None, 6.1, 100.0, None, None, None, 1984-01-24 16:00:00, None, None, None, None, None
None, 5.4, 99.0, None, None, None, 1984-01-24 17:00:00, None, None, None, None, None
None, 5.4, 99.0, None, None, None, 1984-01-24 18:00:00, None, None, None, None, None
None, 5.7, 99.0, None, None, None, 1984-01-24 19:00:00, None, None, None, None, None
None, 6.5, 99.0, None, None, None, 1984-01-24 20:00:00, None, None, None, None, None
None, 6.2, 95.0, None, None, None, 1984-01-24 21:00:00, None, None, None, None, None
None, 5.5, 96.0, None, None, None, 1984-01-24 22:00:00, None, None, None, None, None
None, 5.2, 97.0, None, None, None, 1984-01-24 23:00:00, None, None, None, None, None
None, 4.7, 88.0, None, None, None, 1984-01-25 04:00:00, None, None, None, None, None
None, 4.5, 84.0, None, None, None, 1984-01-25 05:00:00, None, None, None, None, None
None, 3.5, 89.0, None, None, None, 1984-01-25 06:00:00, None, None, None, None, None
None, 3.6, 88.0, None, None, None, 1984-01-25 07:00:00, None, None, None, None, None
None, 3.3, 88.0, None, None, None, 1984-01-25 08:00:00, None, None, None, None, None
None, 3.5, 84.0, None, None, None, 1984-01-25 09:00:00, None, None, None, None, None
None, 3.8, 81.0, None, None, None, 1984-01-25 10:00:00, None, None, None, None, None
None, 3.5, 87.0, None, None, None, 1984-01-25 11:00:00, None, None, None, None, None
None, 3.3, 92.0, None, None, None, 1984-01-25 12:00:00, None, None, None, None, None
None, 3.5, 91.0, None, None, None, 1984-01-25 13:00:00, None, None, None, None, None
None, 3.2, 90.0, None, None, None, 1984-01-25 14:00:00, None, None, None, None, None
None, 5.6, 87.0, None, None, None, 1984-01-25 15:00:00, None, None, None, None, None
None, 2.5, 77.0, None, None, None, 1984-01-25 22:00:00, None, None, None, None, None
None, 2.2, 71.0, None, None, None, 1984-01-25 23:00:00, None, None, None, None, None
None, 1.8, 70.0, None, None, None, 1984-01-26 01:00:00, None, None, None, None, None
None, 2.4, 59.0, None, None, None, 1984-01-26 02:00:00, None, None, None, None, None
None, 2.1, 59.0, None, None, None, 1984-01-26 03:00:00, None, None, None, None, None
None, 2.3, 53.0, None, None, None, 1984-01-26 04:00:00, None, None, None, None, None
None, 1.7, 55.0, None, None, None, 1984-01-26 05:00:00, None, None, None, None, None
None, 2.4, 55.0, None, None, None, 1984-01-26 06:00:00, None, None, None, None, None
None, 1.2, 81.0, None, None, None, 1984-01-26 07:00:00, None, None, None, None, None
None, 0.5, 88.0, None, None, None, 1984-01-26 08:00:00, None, None, None, None, None
None, 0.7, 94.0, None, None, None, 1984-01-26 09:00:00, None, None, None, None, None
None, None, 95.0, None, None, None, 1984-01-26 11:00:00, None, None, None, None, None
None, 1.5, 95.0, None, None, None, 1984-01-26 12:00:00, None, None, None, None, None
None, 1.4, 97.0, None, None, None, 1984-01-26 17:00:00, None, None, None, None, None
None, 1.6, 97.0, None, None, None, 1984-01-26 19:00:00, None, None, None, None, None
None, 2.1, 98.0, None, None, None, 1984-01-26 20:00:00, None, None, None, None, None
None, 2.4, 98.0, None, None, None, 1984-01-26 21:00:00, None, None, None, None, None
None, 2.7, 98.0, None, None, None, 1984-01-26 22:00:00, None, None, None, None, None
None, 4.7, 99.0, None, None, None, 1984-01-26 23:00:00, None, None, None, None, None
None, 5.4, 98.0, None, None, None, 1984-01-27 00:00:00, None, None, None, None, None
None, 4.8, 95.0, None, None, None, 1984-01-27 01:00:00, None, None, None, None, None
None, 5.6, 96.0, None, None, None, 1984-01-27 02:00:00, None, None, None, None, None
None, 5.5, 97.0, None, None, None, 1984-01-27 03:00:00, None, None, None, None, None
None, 6.2, 94.0, None, None, None, 1984-01-27 04:00:00, None, None, None, None, None
None, 6.0, 92.0, None, None, None, 1984-01-27 05:00:00, None, None, None, None, None
None, 5.7, 92.0, None, None, None, 1984-01-27 06:00:00, None, None, None, None, None
None, 6.1, 86.0, None, None, None, 1984-01-27 07:00:00, None, None, None, None, None
None, 6.1, 87.0, None, None, None, 1984-01-27 08:00:00, None, None, None, None, None
None, 6.1, 85.0, None, None, None, 1984-01-27 09:00:00, None, None, None, None, None
None, 6.4, 82.0, None, None, None, 1984-01-27 10:00:00, None, None, None, None, None
None, 5.2, 95.0, None, None, None, 1984-01-27 11:00:00, None, None, None, None, None
None, 5.6, 94.0, None, None, None, 1984-01-27 12:00:00, None, None, None, None, None
None, 5.7, 92.0, None, None, None, 1984-01-27 13:00:00, None, None, None, None, None
None, 5.6, 92.0, None, None, None, 1984-01-27 14:00:00, None, None, None, None, None
None, 5.4, 94.0, None, None, None, 1984-01-27 15:00:00, None, None, None, None, None
None, 5.3, 95.0, None, None, None, 1984-01-27 16:00:00, None, None, None, None, None
None, 5.5, 96.0, None, None, None, 1984-01-27 17:00:00, None, None, None, None, None
None, 5.4, 97.0, None, None, None, 1984-01-27 18:00:00, None, None, None, None, None
None, 5.6, 97.0, None, None, None, 1984-01-27 19:00:00, None, None, None, None, None
None, 5.7, 97.0, None, None, None, 1984-01-27 20:00:00, None, None, None, None, None
None, 6.0, 98.0, None, None, None, 1984-01-27 21:00:00, None, None, None, None, None
None, 5.5, 98.0, None, None, None, 1984-01-27 22:00:00, None, None, None, None, None
None, 5.3, 98.0, None, None, None, 1984-01-27 23:00:00, None, None, None, None, None
None, 5.2, 98.0, None, None, None, 1984-01-28 00:00:00, None, None, None, None, None
None, 5.7, 99.0, None, None, None, 1984-01-28 01:00:00, None, None, None, None, None
None, 5.5, 99.0, None, None, None, 1984-01-28 02:00:00, None, None, None, None, None
None, 5.5, 99.0, None, None, None, 1984-01-28 03:00:00, None, None, None, None, None
None, 5.3, 99.0, None, None, None, 1984-01-28 04:00:00, None, None, None, None, None
None, 5.4, 99.0, None, None, None, 1984-01-28 05:00:00, None, None, None, None, None
None, 5.4, 99.0, None, None, None, 1984-01-28 06:00:00, None, 1.0, None, None, None
None, 5.4, 99.0, None, None, None, 1984-01-28 07:00:00, None, None, None, None, None
None, 6.0, 100.0, None, None, None, 1984-01-28 08:00:00, None, None, None, None, None
None, 5.7, 99.0, None, None, None, 1984-01-28 09:00:00, None, None, None, None, None
None, 5.5, 99.0, None, None, None, 1984-01-28 12:00:00, None, None, None, None, None
None, 5.8, 98.0, None, None, None, 1984-01-28 13:00:00, None, None, None, None, None
None, 6.1, 97.0, None, None, None, 1984-01-28 14:00:00, None, None, None, None, None
None, 6.3, 95.0, None, None, None, 1984-01-28 15:00:00, None, None, None, None, None
None, 7.6, 87.0, None, None, None, 1984-01-28 17:00:00, None, None, None, None, None
None, 6.0, 96.0, None, None, None, 1984-01-28 19:00:00, None, None, None, None, None
None, 5.0, 96.0, None, None, None, 1984-01-28 20:00:00, None, None, None, None, None
None, 4.9, 95.0, None, None, None, 1984-01-28 21:00:00, None, None, None, None, None
None, 4.6, 94.0, None, None, None, 1984-01-28 22:00:00, None, None, None, None, None
None, 4.5, 85.0, None, None, None, 1984-01-28 23:00:00, None, None, None, None, None
None, 4.3, 81.0, None, None, None, 1984-01-29 00:00:00, None, None, None, None, None
None, 2.1, 97.0, None, None, None, 1984-01-29 07:00:00, None, None, None, None, None
None, 1.7, 96.0, None, None, None, 1984-01-29 08:00:00, None, None, None, None, None
None, 2.1, 96.0, None, None, None, 1984-01-29 09:00:00, None, None, None, None, None
None, 2.6, 90.0, None, None, None, 1984-01-29 10:00:00, None, None, None, None, None
None, 3.7, 90.0, None, None, None, 1984-01-29 11:00:00, None, None, None, None, None
None, 10.7, 59.0, None, None, None, 1984-01-29 13:00:00, None, None, None, None, None
None, 10.9, 56.0, None, None, None, 1984-01-29 14:00:00, None, None, None, None, None
None, 10.5, 60.0, None, None, None, 1984-01-29 15:00:00, None, None, None, None, None
None, 9.7, 59.0, None, None, None, 1984-01-29 16:00:00, None, None, None, None, None
None, 8.4, 65.0, None, None, None, 1984-01-29 17:00:00, None, None, None, None, None
None, 6.1, 74.0, None, None, None, 1984-01-29 18:00:00, None, None, None, None, None
None, 4.9, 63.0, None, None, None, 1984-01-29 23:00:00, None, None, None, None, None
None, 4.7, 62.0, None, None, None, 1984-01-30 00:00:00, None, None, None, None, None
None, 4.7, 63.0, None, None, None, 1984-01-30 01:00:00, None, None, None, None, None
None, 4.9, 58.0, None, None, None, 1984-01-30 02:00:00, None, None, None, None, None
None, 5.1, 58.0, None, None, None, 1984-01-30 03:00:00, None, None, None, None, None
None, 5.3, 56.0, None, None, None, 1984-01-30 04:00:00, None, None, None, None, None
None, 5.1, 52.0, None, None, None, 1984-01-30 05:00:00, None, None, None, None, None
None, 4.0, 55.0, None, None, None, 1984-01-30 06:00:00, None, 6.0, None, None, None
None, 3.5, 59.0, None, None, None, 1984-01-30 10:00:00, None, None, None, None, None
None, 4.6, 52.0, None, None, None, 1984-01-30 11:00:00, None, None, None, None, None
None, 11.0, 41.0, None, None, None, 1984-01-30 12:00:00, None, None, None, None, None
None, 11.6, 45.0, None, None, None, 1984-01-30 13:00:00, None, None, None, None, None
None, 11.4, 49.0, None, None, None, 1984-01-30 14:00:00, None, None, None, None, None
None, 11.4, 50.0, None, None, None, 1984-01-30 15:00:00, None, None, None, None, None
None, 10.2, 55.0, None, None, None, 1984-01-30 17:00:00, None, None, None, None, None
None, 9.0, 53.0, None, None, None, 1984-01-30 18:00:00, None, None, None, None, None
None, 6.1, 53.0, None, None, None, 1984-01-30 19:00:00, None, None, None, None, None
None, 6.3, 47.0, None, None, None, 1984-01-30 20:00:00, None, None, None, None, None
None, 6.0, 49.0, None, None, None, 1984-01-30 21:00:00, None, None, None, None, None
None, 6.5, 45.0, None, None, None, 1984-01-30 22:00:00, None, None, None, None, None
None, 6.8, 43.0, None, None, None, 1984-01-30 23:00:00, None, None, None, None, None
None, 6.9, 42.0, None, None, None, 1984-01-31 00:00:00, None, None, None, None, None
None, 5.8, 46.0, None, None, None, 1984-01-31 01:00:00, None, None, None, None, None
None, 5.5, 46.0, None, None, None, 1984-01-31 02:00:00, None, None, None, None, None
None, 4.9, 48.0, None, None, None, 1984-01-31 03:00:00, None, None, None, None, None
None, None, None, None, None, None, 1984-01-31 06:00:00, None, 4.0, None, None, None
None, 6.0, 38.0, None, None, None, 1984-01-31 07:00:00, None, None, None, None, None
None, 6.1, 38.0, None, None, None, 1984-01-31 08:00:00, None, None, None, None, None
None, 5.8, 39.0, None, None, None, 1984-01-31 09:00:00, None, None, None, None, None
None, 5.1, 42.0, None, None, None, 1984-01-31 10:00:00, None, None, None, None, None
None, 5.7, 47.0, None, None, None, 1984-01-31 11:00:00, None, None, None, None, None
None, 11.0, 38.0, None, None, None, 1984-01-31 12:00:00, None, None, None, None, None
None, 10.2, 43.0, None, None, None, 1984-01-31 13:00:00, None, None, None, None, None
None, 10.0, 47.0, None, None, None, 1984-01-31 14:00:00, None, None, None, None, None
None, 6.8, 55.0, None, None, None, 1984-01-31 15:00:00, None, None, None, None, None
None, 6.4, 57.0, None, None, None, 1984-01-31 16:00:00, None, None, None, None, None
None, 8.2, 53.0, None, None, None, 1984-01-31 17:00:00, None, None, None, None, None
None, 6.7, 55.0, None, None, None, 1984-01-31 18:00:00, None, 3.0, None, None, None
None, 4.8, 56.0, None, None, None, 1984-01-31 19:00:00, None, None, None, None, None
None, 5.3, 50.0, None, None, None, 1984-01-31 20:00:00, None, None, None, None, None
None, 4.7, 56.0, None, None, None, 1984-01-31 21:00:00, None, None, None, None, None
None, 4.1, 63.0, None, None, None, 1984-01-31 22:00:00, None, None, None, None, None
None, 3.6, 68.0, None, None, None, 1984-01-31 23:00:00, None, None, None, None, None
None, 3.7, 67.0, None, None, None, 1984-02-01 00:00:00, None, None, None, None, None
None, 3.9, 67.0, None, None, None, 1984-02-01 01:00:00, None, None, None, None, None
None, 3.7, 69.0, None, None, None, 1984-02-01 02:00:00, None, None, None, None, None
None, 3.4, 71.0, None, None, None, 1984-02-01 03:00:00, None, None, None, None, None
None, 3.2, 76.0, None, None, None, 1984-02-01 04:00:00, None, None, None, None, None
None, 2.9, 79.0, None, None, None, 1984-02-01 05:00:00, None, None, None, None, None
None, 2.6, 83.0, None, None, None, 1984-02-01 06:00:00, None, 4.0, None, None, None
None, 2.1, 94.0, None, None, None, 1984-02-01 10:00:00, None, None, None, None, None
None, 2.7, 85.0, None, None, None, 1984-02-01 11:00:00, None, None, None, None, None
None, 8.1, 57.0, None, None, None, 1984-02-01 12:00:00, None, None, None, None, None
None, 4.8, 79.0, None, None, None, 1984-02-01 17:00:00, None, None, None, None, None
None, 2.1, 91.0, None, None, None, 1984-02-01 18:00:00, None, None, None, None, None
None, 1.9, 87.0, None, None, None, 1984-02-01 19:00:00, None, None, None, None, None
None, 2.3, 80.0, None, None, None, 1984-02-01 20:00:00, None, None, None, None, None
None, 2.6, 74.0, None, None, None, 1984-02-01 21:00:00, None, None, None, None, None
None, 2.4, 82.0, None, None, None, 1984-02-01 22:00:00, None, None, None, None, None
None, 2.0, 83.0, None, None, None, 1984-02-01 23:00:00, None, None, None, None, None
None, 2.4, 81.0, None, None, None, 1984-02-02 00:00:00, None, None, None, None, None
None, 3.6, 77.0, None, None, None, 1984-02-02 01:00:00, None, None, None, None, None
None, 3.3, 78.0, None, None, None, 1984-02-02 02:00:00, None, None, None, None, None
None, 3.3, 79.0, None, None, None, 1984-02-02 03:00:00, None, None, None, None, None
None, 2.3, 85.0, None, None, None, 1984-02-02 04:00:00, None, None, None, None, None
None, 2.3, 85.0, None, None, None, 1984-02-02 05:00:00, None, None, None, None, None
None, 2.3, 85.0, None, None, None, 1984-02-02 06:00:00, None, 0.0, None, None, None
None, 2.5, 86.0, None, None, None, 1984-02-02 07:00:00, None, None, None, None, None
None, 1.6, 91.0, None, None, None, 1984-02-02 08:00:00, None, None, None, None, None
None, 1.9, 90.0, None, None, None, 1984-02-02 09:00:00, None, None, None, None, None
None, 6.5, None, None, None, None, 1984-02-02 12:00:00, None, None, None, None, None
None, 7.2, 66.0, None, None, None, 1984-02-02 13:00:00, None, None, None, None, None
None, 7.1, 68.0, None, None, None, 1984-02-02 14:00:00, None, None, None, None, None
None, 4.8, 75.0, None, None, None, 1984-02-02 15:00:00, None, None, None, None, None
None, 1.6, 91.0, None, None, None, 1984-02-02 18:00:00, None, 7.0, None, None, None
None, 1.3, 94.0, None, None, None, 1984-02-02 19:00:00, None, None, None, None, None
None, 1.3, 96.0, None, None, None, 1984-02-02 20:00:00, None, None, None, None, None
None, 3.2, None, None, None, None, 1984-02-02 21:00:00, None, None, None, None, None
None, 3.1, 84.0, None, None, None, 1984-02-02 22:00:00, None, None, None, None, None
None, 2.0, 87.0, None, None, None, 1984-02-02 23:00:00, None, None, None, None, None
None, 1.4, None, None, None, None, 1984-02-03 00:00:00, None, None, None, None, None
None, 2.2, 84.0, None, None, None, 1984-02-03 01:00:00, None, None, None, None, None
None, 1.2, 92.0, None, None, None, 1984-02-03 02:00:00, None, None, None, None, None
None, 0.8, 94.0, None, None, None, 1984-02-03 03:00:00, None, None, None, None, None
None, 1.2, 90.0, None, None, None, 1984-02-03 04:00:00, None, None, None, None, None
None, 1.5, 88.0, None, None, None, 1984-02-03 05:00:00, None, None, None, None, None
