station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, dwpt_temp, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, snw_dpth
2.4, -2.51, 89.4, 7.0, 89.0, -4.0, -2.5, -2.4, -4.0, 0.0, 0.0, 2020-10-31 04:00:00, -6999.0
2.4, -2.866, 92.3, 7.0, 92.0, -4.0, -2.9, -3.1, -4.0, 0.0, 0.0, 2020-10-31 05:00:00, -6999.0
2.4, -3.716, 92.2, 7.0, 92.0, -5.0, -3.7, -3.9, -5.0, 0.0, 0.0, 2020-10-31 06:00:00, -6999.0
2.4, -3.544, 95.7, -3.2, 96.0, -4.0, -3.5, -4.2, -4.0, 0.0, 0.0, 2020-10-31 07:00:00, -6999.0
2.1, -3.954, 93.8, -3.2, 94.0, -5.0, -4.0, -5.0, -5.0, 0.0, 0.0, 2020-10-31 08:00:00, -6999.0
1.4, -1.679, 84.4, -1.5, 84.0, -3.0, -1.7, -5.0, -3.0, 0.0, 0.0, 2020-10-31 09:00:00, -6999.0
0.8, 2.691, 58.48, 3.4, 58.0, -5.0, 2.7, -5.0, -5.0, 0.0, 0.0, 2020-10-31 10:00:00, -6999.0
0.2, 4.88, 49.08, 4.8, 49.0, -5.0, 4.9, -5.0, -5.0, 0.0, 0.0, 2020-10-31 11:00:00, -6999.0
0.0, 6.087, 42.73, 6.2, 43.0, -5.0, 6.1, -5.0, -5.0, 0.0, 0.0, 2020-10-31 12:00:00, -6999.0
0.0, 6.976, 39.69, 6.9, 40.0, -6.0, 7.0, -5.0, -6.0, 0.0, 0.0, 2020-10-31 13:00:00, -6999.0
0.0, 7.841, 34.37, 8.2, 34.0, -7.0, 7.8, -5.0, -7.0, 0.0, 0.0, 2020-10-31 14:00:00, -6999.0
0.0, 7.38, 37.06, 8.2, 37.0, -6.0, 7.4, -5.0, -6.0, 0.0, 0.0, 2020-10-31 15:00:00, -6999.0
0.0, 7.068, 39.61, 8.2, 40.0, -6.0, 7.1, -5.0, -6.0, 0.0, 0.0, 2020-10-31 16:00:00, -6999.0
0.0, 5.611, 44.77, 8.2, 45.0, -5.0, 5.6, -5.0, -5.0, 0.0, 0.0, 2020-10-31 17:00:00, -6999.0
0.0, 5.31, 45.48, 8.2, 45.0, -6.0, 5.3, -5.0, -6.0, 0.0, 0.0, 2020-10-31 18:00:00, -6999.0
0.0, 4.323, 49.12, 5.5, 49.0, -5.0, 4.3, 4.3, -5.0, 0.0, 0.0, 2020-10-31 19:00:00, -6999.0
0.0, 4.515, 47.7, 5.5, 48.0, -5.0, 4.5, 4.1, -5.0, 0.0, 0.0, 2020-10-31 20:00:00, -6999.0
0.0, 3.034, 51.18, 5.5, 51.0, -6.0, 3.0, 3.1, -6.0, 0.0, 0.0, 2020-10-31 21:00:00, -6999.0
0.0, -0.514, 67.25, 5.5, 67.0, -5.0, -0.5, -0.5, -5.0, 0.0, 0.0, 2020-10-31 22:00:00, -6999.0
0.0, -2.551, 78.01, 5.5, 78.0, -5.0, -2.6, -2.7, -5.0, 0.0, 0.0, 2020-10-31 23:00:00, -6999.0
0.0, -2.532, 79.49, 5.5, 79.0, -5.0, -2.5, -3.0, -5.0, 0.0, 0.0, 2020-11-01 00:00:00, -6999.0
None, -2.578, 81.3, None, None, None, None, None, -5.0, None, None, 2020-11-01 01:00:00, None
None, -3.638, 85.6, 5.5, 86.0, -5.0, -3.6, -3.9, -5.0, 0.0, 0.0, 2020-11-01 02:00:00, -6999.0
None, -4.796, 89.0, 5.5, 89.0, -6.0, -4.8, -5.0, -6.0, 0.0, 0.0, 2020-11-01 03:00:00, -6999.0
None, -4.831, 89.1, 5.5, 89.0, -6.0, -4.8, -5.0, -6.0, 0.0, 0.0, 2020-11-01 04:00:00, -6999.0
None, -4.874, 90.6, 5.5, 91.0, -6.0, -4.9, -5.1, -6.0, 0.0, 0.0, 2020-11-01 05:00:00, -6999.0
None, -4.495, 86.9, 5.5, 87.0, -6.0, -4.5, -5.1, -6.0, 0.0, 0.0, 2020-11-01 06:00:00, -6999.0
None, -5.293, 90.5, -4.4, 91.0, -7.0, -5.3, -5.9, -7.0, 0.0, 0.0, 2020-11-01 07:00:00, -6999.0
None, None, None, -2.5, 83.0, -5.0, -2.5, -5.9, None, 0.0, 0.0, 2020-11-01 08:00:00, -6999.0
None, -0.431, 75.42, -0.1, 75.0, -4.0, -0.4, -5.9, -4.0, 0.0, 0.0, 2020-11-01 09:00:00, -6999.0
None, 3.254, 58.38, 3.2, 58.0, -4.0, 3.3, -5.9, -4.0, 0.0, 0.0, 2020-11-01 10:00:00, -6999.0
None, 4.741, 53.24, 5.6, 53.0, -4.0, 4.7, -5.9, -4.0, 0.0, 0.0, 2020-11-01 11:00:00, -6999.0
None, 6.182, 47.72, 6.4, 48.0, -4.0, 6.2, -5.9, -4.0, 0.0, 0.0, 2020-11-01 12:00:00, -6999.0
None, 7.835, 44.03, 7.9, 44.0, -4.0, 7.8, -5.9, -4.0, 0.0, 0.0, 2020-11-01 13:00:00, -6999.0
None, 9.79, 39.98, 9.9, 40.0, -3.0, 9.8, -5.9, -3.0, 0.0, 0.0, 2020-11-01 14:00:00, -6999.0
None, 9.09, 42.0, 10.1, 42.0, -3.0, 9.1, -5.9, -3.0, 0.0, 0.0, 2020-11-01 15:00:00, -6999.0
None, 5.695, 55.45, 10.1, 55.0, -3.0, 5.7, -5.9, -3.0, 0.0, 0.0, 2020-11-01 16:00:00, -6999.0
None, 0.855, 76.8, 10.1, 77.0, -3.0, 0.9, -5.9, -3.0, 0.0, 0.0, 2020-11-01 17:00:00, -6999.0
None, -0.914, 83.1, 10.1, 83.0, -3.0, -0.9, -5.9, -3.0, 0.0, 0.0, 2020-11-01 18:00:00, -6999.0
None, -1.924, 86.0, -0.1, 86.0, -4.0, -1.9, -2.1, -4.0, 0.0, 0.0, 2020-11-01 19:00:00, -6999.0
None, -2.059, 85.8, -0.1, 86.0, -4.0, -2.1, -2.2, -4.0, 0.0, 0.0, 2020-11-01 20:00:00, -6999.0
None, -2.618, 88.5, -0.1, 89.0, -4.0, -2.6, -2.8, -4.0, 0.0, 0.0, 2020-11-01 21:00:00, -6999.0
None, -2.868, 89.4, -0.1, 89.0, -4.0, -2.9, -2.9, -4.0, 0.0, 0.0, 2020-11-01 22:00:00, -6999.0
None, -3.155, 92.1, -0.1, 92.0, -4.0, -3.2, -3.6, -4.0, 0.0, 0.0, 2020-11-01 23:00:00, -6999.0
None, -3.876, 93.3, -0.1, 93.0, -5.0, -3.9, -4.1, -5.0, 0.0, 0.0, 2020-11-02 00:00:00, -6999.0
0.0, -4.369, 93.5, -0.1, 94.0, -5.0, -4.4, -4.5, -5.0, 0.0, 0.0, 2020-11-02 01:00:00, -6999.0
0.0, -4.124, 93.4, -0.1, 93.0, -5.0, -4.1, -4.8, -5.0, 0.0, 0.0, 2020-11-02 02:00:00, -6999.0
0.0, -4.811, 91.4, -0.1, 91.0, -6.0, -4.8, -4.8, -6.0, 0.0, 0.0, 2020-11-02 03:00:00, -6999.0
0.0, -4.902, 94.5, -0.1, 95.0, -5.0, -4.9, -5.1, -5.0, 0.0, 0.0, 2020-11-02 04:00:00, -6999.0
0.0, -4.488, 93.4, -0.1, 93.0, -5.0, -4.5, -5.1, -5.0, 0.0, 0.0, 2020-11-02 05:00:00, -6999.0
0.0, -5.025, 93.2, -0.1, 93.0, -6.0, -5.0, -5.2, -6.0, 0.0, 0.0, 2020-11-02 06:00:00, -6999.0
0.0, -5.656, 92.9, -5.0, 93.0, -6.0, -5.7, -5.8, -6.0, 0.0, 0.0, 2020-11-02 07:00:00, -6999.0
0.0, -2.486, 85.7, -2.4, 86.0, -5.0, -2.5, -5.8, -5.0, 0.0, 0.0, 2020-11-02 08:00:00, -6999.0
0.0, 1.059, 73.58, 1.1, 74.0, -3.0, 1.1, -5.8, -3.0, 0.0, 0.0, 2020-11-02 09:00:00, -6999.0
0.0, 6.144, 52.9, 6.2, 53.0, -3.0, 6.1, -5.8, -3.0, 0.0, 0.0, 2020-11-02 10:00:00, -6999.0
0.0, 6.518, 44.91, 7.1, 45.0, -5.0, 6.5, -5.8, -5.0, 0.0, 0.0, 2020-11-02 11:00:00, -6999.0
0.0, 9.22, 38.83, 9.2, 39.0, -4.0, 9.2, -5.8, -4.0, 0.0, 0.0, 2020-11-02 12:00:00, -6999.0
0.0, 13.0, 28.85, 13.0, 29.0, -5.0, 13.0, -5.8, -5.0, 0.0, 0.0, 2020-11-02 13:00:00, -6999.0
0.0, 13.29, 29.0, 13.4, 29.0, -4.0, 13.3, -5.8, -4.0, 0.0, 0.0, 2020-11-02 14:00:00, -6999.0
0.0, 12.95, 30.82, 13.4, 31.0, -4.0, 13.0, -5.8, -4.0, 0.0, 0.0, 2020-11-02 15:00:00, -6999.0
0.0, 11.41, 35.59, 13.4, 36.0, -3.0, 11.4, -5.8, -3.0, 0.0, 0.0, 2020-11-02 16:00:00, -6999.0
0.0, 10.43, 38.6, 13.4, 39.0, -3.0, 10.4, -5.8, -3.0, 0.0, 0.0, 2020-11-02 17:00:00, -6999.0
0.0, 10.16, 39.86, 13.4, 40.0, -3.0, 10.2, -5.8, -3.0, 0.0, 0.0, 2020-11-02 18:00:00, -6999.0
0.0, 9.48, 42.16, 10.3, 42.0, -3.0, 9.5, 9.5, -3.0, 0.0, 0.0, 2020-11-02 19:00:00, -6999.0
0.0, 8.93, 44.08, 10.3, 44.0, -2.0, 8.9, 8.9, -2.0, 0.0, 0.0, 2020-11-02 20:00:00, -6999.0
0.0, 8.71, 44.69, 10.3, 45.0, -3.0, 8.7, 7.6, -3.0, 0.0, 0.0, 2020-11-02 21:00:00, -6999.0
0.0, 9.08, 42.33, 10.3, 42.0, -3.0, 9.1, 7.6, -3.0, 0.0, 0.0, 2020-11-02 22:00:00, -6999.0
0.0, 9.12, 41.92, 10.3, 42.0, -3.0, 9.1, 7.6, -3.0, 0.0, 0.0, 2020-11-02 23:00:00, -6999.0
0.0, 8.76, 44.09, 10.3, 44.0, -3.0, 8.8, 7.6, -3.0, 0.0, 0.0, 2020-11-03 00:00:00, -6999.0
0.0, 8.89, 43.34, 10.3, 43.0, -3.0, 8.9, 7.6, -3.0, 0.0, 0.0, 2020-11-03 01:00:00, -6999.0
0.0, 8.41, 44.03, 10.3, 44.0, -3.0, 8.4, 7.6, -3.0, 0.0, 0.0, 2020-11-03 02:00:00, -6999.0
0.0, 8.97, 41.89, 10.3, 42.0, -3.0, 9.0, 7.6, -3.0, 0.0, 0.0, 2020-11-03 03:00:00, -6999.0
0.0, 8.59, 43.3, 10.3, 43.0, -3.0, 8.6, 7.6, -3.0, 0.0, 0.0, 2020-11-03 04:00:00, -6999.0
0.0, 8.26, 44.99, 10.3, 45.0, -3.0, 8.3, 7.6, -3.0, 0.0, 0.0, 2020-11-03 05:00:00, -6999.0
0.0, 7.614, 47.25, 10.3, 47.0, -3.0, 7.6, 7.6, -3.0, 0.0, 0.0, 2020-11-03 06:00:00, -6999.0
0.0, 8.07, 45.94, 8.2, 46.0, -3.0, 8.1, 7.6, -3.0, 0.0, 0.0, 2020-11-03 07:00:00, -6999.0
0.0, 8.04, 46.58, 8.2, 47.0, -3.0, 8.0, 7.6, -3.0, 0.0, 0.0, 2020-11-03 08:00:00, -6999.0
0.0, 10.49, 38.51, 10.5, 39.0, -3.0, 10.5, 7.6, -3.0, 0.0, 0.0, 2020-11-03 09:00:00, -6999.0
0.0, 12.98, 29.85, 12.9, 30.0, -4.0, 13.0, 7.6, -4.0, 0.0, 0.0, 2020-11-03 10:00:00, -6999.0
0.0, 14.89, 22.22, 14.9, 22.0, -6.0, 14.9, 7.6, -6.0, 0.0, 0.0, 2020-11-03 11:00:00, -6999.0
0.0, 15.76, 18.42, 16.2, 18.0, -8.0, 15.8, 7.6, -8.0, 0.0, 0.0, 2020-11-03 12:00:00, -6999.0
0.0, 16.3, 15.55, 16.7, 16.0, -10.0, 16.3, 7.6, -10.0, 0.0, 0.0, 2020-11-03 13:00:00, -6999.0
0.0, 15.25, 21.42, 17.0, 21.0, -6.0, 15.3, 7.6, -6.0, 0.0, 0.0, 2020-11-03 14:00:00, -6999.0
0.0, 11.02, 49.96, 17.0, 50.0, 1.0, 11.0, 7.6, 1.0, 0.1, 0.0, 2020-11-03 15:00:00, -6999.0
0.0, 9.29, 60.25, 17.0, 60.0, 2.0, 9.3, 7.6, 2.0, 0.1, 0.0, 2020-11-03 16:00:00, -6999.0
0.2, 6.917, 78.18, 17.0, 78.0, 3.0, 6.9, 7.0, 3.0, 0.2, 0.0, 2020-11-03 17:00:00, -6999.0
0.2, 6.245, 82.7, 17.0, 83.0, 4.0, 6.2, 6.2, 4.0, 0.1, 0.0, 2020-11-03 18:00:00, -6999.0
0.2, 5.815, 86.7, 6.2, 87.0, 4.0, 5.8, 5.7, 4.0, 0.1, 0.0, 2020-11-03 19:00:00, -6999.0
0.2, 5.895, 85.5, 6.2, 86.0, 4.0, 5.9, 5.7, 4.0, 0.1, 0.0, 2020-11-03 20:00:00, -6999.0
0.2, 6.743, 75.98, 6.9, 76.0, 3.0, 6.7, 5.7, 3.0, 0.0, 0.0, 2020-11-03 21:00:00, -6999.0
0.2, 7.374, 72.46, 7.5, 72.0, 3.0, 7.4, 5.7, 3.0, 0.0, 0.0, 2020-11-03 22:00:00, -6999.0
0.2, 7.476, 71.17, 7.6, 71.0, 3.0, 7.5, 5.7, 3.0, 0.0, 0.0, 2020-11-03 23:00:00, -6999.0
0.2, 7.67, 71.94, 7.8, 72.0, 3.0, 7.7, 5.7, 3.0, 0.0, 0.0, 2020-11-04 00:00:00, -6999.0
0.2, 8.02, 73.56, 8.0, 74.0, 4.0, 8.0, 5.7, 4.0, 0.0, 0.0, 2020-11-04 01:00:00, -6999.0
0.2, 7.662, 80.7, 8.3, 81.0, 5.0, 7.7, 5.7, 5.0, 0.1, 0.0, 2020-11-04 02:00:00, -6999.0
0.2, 7.086, 86.2, 8.3, 86.0, 5.0, 7.1, 5.7, 5.0, 0.0, 0.0, 2020-11-04 03:00:00, -6999.0
0.2, 7.165, 89.2, 8.3, 89.0, 5.0, 7.2, 5.7, 5.0, 0.0, 0.0, 2020-11-04 04:00:00, -6999.0
0.2, 7.666, 88.8, 8.3, 89.0, 6.0, 7.7, 5.7, 6.0, 0.1, 0.0, 2020-11-04 05:00:00, -6999.0
0.5, 7.374, 93.1, 8.3, 93.0, 6.0, 7.4, 5.7, 6.0, 0.3, 0.0, 2020-11-04 06:00:00, -6999.0
0.5, 7.579, 91.8, 7.6, 92.0, 6.0, 7.6, 7.3, 6.0, 0.1, 0.0, 2020-11-04 07:00:00, -6999.0
0.5, 8.1, 88.5, 8.2, 89.0, 6.0, 8.1, 7.3, 6.0, 0.0, 0.0, 2020-11-04 08:00:00, -6999.0
0.5, 8.24, 90.9, 8.3, 91.0, 7.0, 8.2, 7.3, 7.0, 0.0, 0.0, 2020-11-04 09:00:00, -6999.0
0.5, 9.17, 87.6, 9.1, 88.0, 7.0, 9.2, 7.3, 7.0, 0.0, 0.0, 2020-11-04 10:00:00, -6999.0
0.5, 10.31, 81.8, 11.1, 82.0, 7.0, 10.3, 7.3, 7.0, 0.0, 0.0, 2020-11-04 11:00:00, -6999.0
0.5, 11.05, 75.02, 11.2, 75.0, 7.0, 11.1, 7.3, 7.0, 0.0, 0.0, 2020-11-04 12:00:00, -6999.0
0.5, 9.81, 86.2, 11.2, 86.0, 8.0, 9.8, 7.3, 8.0, 0.1, 0.0, 2020-11-04 13:00:00, -6999.0
0.5, 9.59, 89.9, 11.2, 90.0, 8.0, 9.6, 7.3, 8.0, 0.0, 0.0, 2020-11-04 14:00:00, -6999.0
0.8, 9.1, 94.2, 11.2, 94.0, 8.0, 9.1, 7.3, 8.0, 0.3, 0.0, 2020-11-04 15:00:00, -6999.0
1.0, 9.0, 92.3, 11.2, 92.0, 8.0, 9.0, 7.3, 8.0, 0.2, 0.0, 2020-11-04 16:00:00, -6999.0
1.1, 8.71, 92.2, 11.2, 92.0, 7.0, 8.7, 7.3, 7.0, 0.3, 0.0, 2020-11-04 17:00:00, -6999.0
1.5, 8.39, 93.3, 11.2, 93.0, 7.0, 8.4, 7.3, 7.0, 0.4, 0.0, 2020-11-04 18:00:00, -6999.0
1.8, 8.82, 91.1, 8.8, 91.0, 7.0, 8.8, 8.3, 7.0, 0.3, 0.0, 2020-11-04 19:00:00, -6999.0
2.1, 8.8, 94.0, 9.0, 94.0, 8.0, 8.8, 8.3, 8.0, 0.3, 0.0, 2020-11-04 20:00:00, -6999.0
2.5, 8.68, 95.2, 9.0, 95.0, 8.0, 8.7, 8.3, 8.0, 0.4, 0.0, 2020-11-04 21:00:00, -6999.0
3.2, 9.22, 89.7, 9.2, 90.0, 7.0, 9.2, 8.3, 7.0, 0.7, 0.0, 2020-11-04 22:00:00, -6999.0
3.7, 9.85, 82.3, 9.8, 82.0, 7.0, 9.9, 8.3, 7.0, 0.5, 0.0, 2020-11-04 23:00:00, -6999.0
3.7, 10.98, 69.76, 11.3, 70.0, 6.0, 11.0, 8.3, 6.0, 0.1, 0.0, 2020-11-05 00:00:00, -6999.0
3.9, 8.93, 86.7, 11.5, 87.0, 7.0, 8.9, 8.3, 7.0, 0.2, 0.0, 2020-11-05 01:00:00, -6999.0
4.3, 8.82, 88.7, 11.5, 89.0, 7.0, 8.8, 8.3, 7.0, 0.4, 0.0, 2020-11-05 02:00:00, -6999.0
4.7, 10.12, 77.61, 11.5, 78.0, 7.0, 10.1, 8.3, 7.0, 0.4, 0.0, 2020-11-05 03:00:00, -6999.0
5.3, 8.97, 87.5, 11.5, 88.0, 7.0, 9.0, 8.3, 7.0, 0.6, 0.0, 2020-11-05 04:00:00, -6999.0
5.7, 9.11, 79.83, 11.5, 80.0, 6.0, 9.1, 8.3, 6.0, 0.4, 0.0, 2020-11-05 05:00:00, -6999.0
5.6, 8.12, 89.7, 11.5, 90.0, 6.0, 8.1, 7.9, 6.0, 0.2, 0.0, 2020-11-05 06:00:00, -6999.0
5.6, 8.54, 84.1, 9.2, 84.0, 6.0, 8.5, 8.1, 6.0, 0.1, 0.0, 2020-11-05 07:00:00, -6999.0
5.8, 8.27, 84.3, 9.2, 84.0, 6.0, 8.3, 8.1, 6.0, 0.2, 0.0, 2020-11-05 08:00:00, -6999.0
5.8, 7.291, 86.4, 9.2, 86.0, 5.0, 7.3, 7.3, 5.0, 0.1, 0.0, 2020-11-05 09:00:00, -6999.0
6.0, 7.034, 90.8, 9.2, 91.0, 6.0, 7.0, 6.9, 6.0, 0.2, 0.0, 2020-11-05 10:00:00, -6999.0
6.2, 7.579, 85.3, 9.2, 85.0, 5.0, 7.6, 6.9, 5.0, 0.2, 0.0, 2020-11-05 11:00:00, -6999.0
None, 7.157, 90.2, None, None, None, None, None, 6.0, None, None, 2020-11-05 12:00:00, None
None, 6.691, 86.4, 9.2, 86.0, 5.0, 6.7, 6.7, 5.0, 0.2, 0.0, 2020-11-05 13:00:00, -6999.0
None, 6.166, 89.1, 9.2, 89.0, 4.0, 6.2, 6.2, 4.0, 0.2, 0.0, 2020-11-05 14:00:00, -6999.0
None, 6.138, 90.3, 9.2, 90.0, 5.0, 6.1, 6.1, 5.0, 0.1, 0.0, 2020-11-05 15:00:00, -6999.0
None, 5.961, 92.8, 9.2, 93.0, 5.0, 6.0, 5.9, 5.0, 0.3, 0.0, 2020-11-05 16:00:00, -6999.0
None, None, None, 4.7, 95.0, 2.0, 2.7, 2.7, None, 0.0, 0.0, 2020-11-05 21:00:00, -6999.0
None, 2.087, 96.7, 4.7, 97.0, 2.0, 2.1, 2.0, 2.0, 0.0, 0.0, 2020-11-05 22:00:00, -6999.0
None, 1.673, 97.3, 4.7, 97.0, 1.0, 1.7, 1.5, 1.0, 0.0, 0.0, 2020-11-05 23:00:00, -6999.0
None, 1.645, 97.4, 4.7, 97.0, 1.0, 1.6, 1.3, 1.0, 0.0, 0.0, 2020-11-06 00:00:00, -6999.0
None, 1.898, 97.3, 4.7, 97.0, 1.0, 1.9, 1.3, 1.0, 0.0, 0.0, 2020-11-06 01:00:00, -6999.0
None, 1.767, 97.2, 4.7, 97.0, 1.0, 1.8, 1.3, 1.0, 0.0, 0.0, 2020-11-06 02:00:00, -6999.0
None, 1.878, 96.2, 4.7, 96.0, 1.0, 1.9, 1.3, 1.0, 0.0, 0.0, 2020-11-06 03:00:00, -6999.0
None, 1.429, 95.2, 4.7, 95.0, 1.0, 1.4, 1.3, 1.0, 0.0, 0.0, 2020-11-06 04:00:00, -6999.0
None, 0.922, 94.6, 4.7, 95.0, 0.0, 0.9, 1.0, 0.0, 0.0, 0.0, 2020-11-06 05:00:00, -6999.0
None, 0.686, 92.6, 4.7, 93.0, 0.0, 0.7, 0.5, 0.0, 0.0, 0.0, 2020-11-06 06:00:00, -6999.0
None, 0.962, 89.3, 1.0, 89.0, 0.0, 1.0, 0.7, 0.0, 0.0, 0.0, 2020-11-06 07:00:00, -6999.0
None, 0.982, 87.9, 1.1, 88.0, -1.0, 1.0, 0.7, -1.0, 0.0, 0.0, 2020-11-06 08:00:00, -6999.0
None, 1.144, 86.7, 1.2, 87.0, -1.0, 1.1, 0.7, -1.0, 0.0, 0.0, 2020-11-06 09:00:00, -6999.0
None, 2.075, 81.1, 2.1, 81.0, -1.0, 2.1, 0.7, -1.0, 0.0, 0.0, 2020-11-06 10:00:00, -6999.0
None, 2.63, 80.6, 2.7, 81.0, 0.0, 2.6, 0.7, 0.0, 0.0, 0.0, 2020-11-06 11:00:00, -6999.0
None, 2.282, 81.2, 2.7, 81.0, -1.0, 2.3, 0.7, -1.0, 0.0, 0.0, 2020-11-06 12:00:00, -6999.0
None, 2.953, 82.5, 3.1, 83.0, 0.0, 3.0, 0.7, 0.0, 0.0, 0.0, 2020-11-06 13:00:00, -6999.0
None, 2.839, 85.4, 3.1, 85.0, 1.0, 2.8, 0.7, 1.0, 0.0, 0.0, 2020-11-06 14:00:00, -6999.0
None, 2.298, 87.3, 3.1, 87.0, 0.0, 2.3, 0.7, 0.0, 0.0, 0.0, 2020-11-06 15:00:00, -6999.0
None, 1.888, 92.4, 3.1, 92.0, 1.0, 1.9, 0.7, 1.0, 0.0, 0.0, 2020-11-06 16:00:00, -6999.0
None, 1.632, 92.9, 3.1, 93.0, 1.0, 1.6, 0.7, 1.0, 0.0, 0.0, 2020-11-06 17:00:00, -6999.0
None, 1.151, 95.2, 3.1, 95.0, 1.0, 1.2, 0.7, 1.0, 0.0, 0.0, 2020-11-06 18:00:00, -6999.0
None, 0.879, 95.0, 1.2, 95.0, 0.0, 0.9, 0.9, 0.0, 0.0, 0.0, 2020-11-06 19:00:00, -6999.0
0.0, 0.721, 96.0, 1.2, 96.0, 0.0, 0.7, 0.7, 0.0, 0.0, 0.0, 2020-11-06 20:00:00, -6999.0
0.0, 0.788, 96.0, 1.2, 96.0, 0.0, 0.8, 0.6, 0.0, 0.0, 0.0, 2020-11-06 21:00:00, -6999.0
0.0, 0.666, 96.4, 1.2, 96.0, 0.0, 0.7, 0.6, 0.0, 0.0, 0.0, 2020-11-06 22:00:00, -6999.0
0.0, 0.492, 96.8, 1.2, 97.0, 0.0, 0.5, 0.4, 0.0, 0.0, 0.0, 2020-11-06 23:00:00, -6999.0
0.0, 0.354, 96.2, 1.2, 96.0, 0.0, 0.4, 0.3, 0.0, 0.0, 0.0, 2020-11-07 00:00:00, -6999.0
0.4, 0.129, 96.8, 1.2, 97.0, 0.0, 0.1, 0.1, 0.0, 0.4, 0.0, 2020-11-07 01:00:00, -6999.0
0.8, -0.025, 97.2, 1.2, 97.0, -1.0, 0.0, -0.1, -1.0, 0.4, 0.0, 2020-11-07 02:00:00, -6999.0
0.8, -0.424, 97.5, 1.2, 98.0, -1.0, -0.4, -0.8, -1.0, 0.0, 0.0, 2020-11-07 03:00:00, -6999.0
1.1, -0.214, 97.4, 1.2, 97.0, -1.0, -0.2, -0.8, -1.0, 0.3, 0.0, 2020-11-07 04:00:00, -6999.0
1.1, -0.325, 97.5, 1.2, 98.0, 0.0, -0.3, -0.8, 0.0, 0.0, 0.0, 2020-11-07 05:00:00, -6999.0
1.1, -0.155, 97.4, 1.2, 97.0, -1.0, -0.2, -0.8, -1.0, 0.0, 0.0, 2020-11-07 06:00:00, -6999.0
1.1, -0.206, 97.4, -0.1, 97.0, 0.0, -0.2, -0.4, 0.0, 0.0, 0.0, 2020-11-07 07:00:00, -6999.0
1.1, -0.005, 97.5, 0.0, 98.0, 0.0, 0.0, -0.4, 0.0, 0.0, 0.0, 2020-11-07 08:00:00, -6999.0
1.1, 0.169, 97.1, 0.2, 97.0, 0.0, 0.2, -0.4, 0.0, 0.0, 0.0, 2020-11-07 09:00:00, -6999.0
1.1, 0.563, 94.5, 0.5, 95.0, 0.0, 0.6, -0.4, 0.0, 0.0, 0.0, 2020-11-07 10:00:00, -6999.0
1.1, 1.574, 89.4, 1.5, 89.0, 0.0, 1.6, -0.4, 0.0, 0.0, 0.0, 2020-11-07 11:00:00, -6999.0
1.1, 2.188, 84.8, 2.2, 85.0, 0.0, 2.2, -0.4, 0.0, 0.0, 0.0, 2020-11-07 12:00:00, -6999.0
1.1, 2.334, 82.3, 2.5, 82.0, 0.0, 2.3, -0.4, 0.0, 0.0, 0.0, 2020-11-07 13:00:00, -6999.0
1.1, 0.823, 83.5, 2.5, 84.0, -2.0, 0.8, -0.4, -2.0, 0.1, 0.0, 2020-11-07 14:00:00, -6999.0
1.3, -0.169, 78.24, 2.5, 78.0, -3.0, -0.2, -0.4, -3.0, 0.2, 0.0, 2020-11-07 15:00:00, -6999.0
1.3, 0.058, 69.1, 2.5, 69.0, -4.0, 0.1, -0.4, -4.0, 0.1, 0.0, 2020-11-07 16:00:00, -6999.0
1.3, -0.55, 64.71, 2.5, 65.0, -6.0, -0.6, -0.5, -6.0, 0.0, 0.0, 2020-11-07 17:00:00, -6999.0
1.3, -1.638, 67.55, 2.5, 68.0, -6.0, -1.6, -1.6, -6.0, 0.0, 0.0, 2020-11-07 18:00:00, -6999.0
1.3, -2.057, 66.14, -1.5, 66.0, -7.0, -2.1, -2.1, -7.0, 0.0, 0.0, 2020-11-07 19:00:00, -6999.0
1.3, -2.58, 60.29, -1.5, 60.0, -8.0, -2.6, -2.6, -8.0, 0.0, 0.0, 2020-11-07 20:00:00, -6999.0
1.3, -2.703, 47.99, -1.5, 48.0, -11.0, -2.7, -2.8, -11.0, 0.0, 0.0, 2020-11-07 21:00:00, -6999.0
1.3, -3.019, 50.68, -1.5, 51.0, -11.0, -3.0, -3.0, -11.0, 0.0, 0.0, 2020-11-07 22:00:00, -6999.0
1.3, -3.619, 53.8, -1.5, 54.0, -11.0, -3.6, -3.7, -11.0, 0.0, 0.0, 2020-11-07 23:00:00, -6999.0
1.3, -4.222, 58.6, -1.5, 59.0, -10.0, -4.2, -4.2, -10.0, 0.0, 0.0, 2020-11-08 00:00:00, -6999.0
0.9, -4.535, 57.9, -1.5, 58.0, -11.0, -4.5, -4.6, -11.0, 0.0, 0.0, 2020-11-08 01:00:00, -6999.0
0.5, -4.755, 52.67, -1.5, 53.0, -12.0, -4.8, -4.8, -12.0, 0.0, 0.0, 2020-11-08 02:00:00, -6999.0
0.5, -4.89, 51.71, -1.5, 52.0, -12.0, -4.9, -4.9, -12.0, 0.0, 0.0, 2020-11-08 03:00:00, -6999.0
0.2, -5.103, 54.78, -1.5, 55.0, -12.0, -5.1, -5.2, -12.0, 0.0, 0.0, 2020-11-08 04:00:00, -6999.0
