station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, dwpt_temp, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, snwfl_amt_pst1hr, time, snw_dpth, stn_pres
None, 3.718, 44.48, 3.6, 44.0, -8.0, 3.7, -0.6, 1016.9, 0.0, -8.0, 967.0, 0.0, 2021-04-11 12:00:00, -6999.0, 967.0
None, 3.682, 44.14, 4.0, 44.0, -7.0, 3.7, -0.6, 1016.9, 0.0, -7.0, 967.0, 0.0, 2021-04-11 13:00:00, -6999.0, 967.0
None, 4.223, 41.01, 5.2, 41.0, -8.0, 4.2, -0.6, 1016.9, 0.0, -8.0, 967.0, 0.0, 2021-04-11 14:00:00, -6999.0, 967.0
None, 4.402, 39.48, 5.2, 39.0, -8.0, 4.4, -0.6, 1016.9, 0.0, -8.0, 967.0, 0.0, 2021-04-11 15:00:00, -6999.0, 967.0
None, 5.158, 38.7, 5.6, 39.0, -8.0, 5.2, -0.6, 1016.8, 0.0, -8.0, 967.0, 0.0, 2021-04-11 16:00:00, -6999.0, 967.0
None, 5.069, 38.94, 5.6, 39.0, -7.0, 5.1, -0.6, 1016.8, 0.0, -7.0, 967.0, 0.0, 2021-04-11 17:00:00, -6999.0, 967.0
None, 4.45, 40.87, 5.6, 41.0, -8.0, 4.5, -0.6, 1016.9, 0.0, -8.0, 967.0, 0.0, 2021-04-11 18:00:00, -6999.0, 967.0
None, 4.584, 40.42, 4.8, 40.0, -8.0, 4.6, 4.4, 1016.9, 0.0, -8.0, 967.0, 0.0, 2021-04-11 19:00:00, -6999.0, 967.0
None, 4.022, 44.18, 4.8, 44.0, -7.0, 4.0, 3.9, 1016.9, 0.0, -7.0, 967.0, 0.0, 2021-04-11 20:00:00, -6999.0, 967.0
None, 2.689, 49.54, 4.8, 50.0, -7.0, 2.7, 2.7, 1016.9, 0.0, -7.0, 967.0, 0.0, 2021-04-11 21:00:00, -6999.0, 967.0
None, 0.327, 60.06, 4.8, 60.0, -7.0, 0.3, 0.3, 1018.1, 0.0, -7.0, 968.0, 0.0, 2021-04-11 22:00:00, -6999.0, 968.0
None, -0.55, 68.56, 4.8, 69.0, -5.0, -0.6, -0.9, 1019.1, 0.0, -5.0, 969.0, 0.0, 2021-04-11 23:00:00, -6999.0, 969.0
None, -1.807, 77.53, 4.8, 78.0, -5.0, -1.8, -1.9, 1019.1, 0.0, -5.0, 969.0, 0.0, 2021-04-12 00:00:00, -6999.0, 969.0
None, -2.359, 82.4, 4.8, 82.0, -4.0, -2.4, -2.3, 1019.1, 0.0, -4.0, 969.0, 0.0, 2021-04-12 01:00:00, -6999.0, 969.0
None, -2.868, 85.1, 4.8, 85.0, -5.0, -2.9, -3.0, 1020.2, 0.0, -5.0, 970.0, 0.0, 2021-04-12 02:00:00, -6999.0, 970.0
None, -3.684, 88.2, 4.8, 88.0, -5.0, -3.7, -3.7, 1020.2, 0.0, -5.0, 970.0, 0.0, 2021-04-12 03:00:00, -6999.0, 970.0
None, 0.23, 86.2, 0.1, 86.0, -1.0, 0.2, -1.9, None, 0.0, -1.0, 964.0, 0.0, 2021-04-15 08:00:00, -6999.0, 964.0
None, 3.868, 73.31, 3.7, 73.0, -1.0, 3.9, -1.9, None, 0.0, -1.0, 963.0, 0.0, 2021-04-15 09:00:00, -6999.0, 963.0
None, 6.725, 60.62, 6.7, 61.0, -1.0, 6.7, -1.9, None, 0.0, -1.0, 963.0, 0.0, 2021-04-15 10:00:00, -6999.0, 963.0
None, 9.85, 48.33, 10.0, 48.0, -1.0, 9.9, -1.9, None, 0.0, -1.0, 963.0, 0.0, 2021-04-15 11:00:00, -6999.0, 963.0
None, 12.76, 40.61, 12.7, 41.0, 0.0, 12.8, -1.9, None, 0.0, 0.0, 963.0, 0.0, 2021-04-15 12:00:00, -6999.0, 963.0
None, 15.67, 34.08, 15.5, 34.0, 0.0, 15.7, -1.9, None, 0.0, 0.0, 962.0, 0.0, 2021-04-15 13:00:00, -6999.0, 962.0
None, 18.21, 27.86, 18.1, 28.0, -1.0, 18.2, -1.9, None, 0.0, -1.0, 961.0, 0.0, 2021-04-15 14:00:00, -6999.0, 961.0
None, 20.48, 24.29, 20.5, 24.0, -1.0, 20.5, -1.9, None, 0.0, -1.0, 961.0, 0.0, 2021-04-15 15:00:00, -6999.0, 961.0
None, 22.31, 21.89, 22.4, 22.0, 0.0, 22.3, -1.9, None, 0.0, 0.0, 960.0, 0.0, 2021-04-15 16:00:00, -6999.0, 960.0
None, 22.42, 21.84, 23.1, 22.0, -1.0, 22.4, -1.9, None, 0.0, -1.0, 960.0, 0.0, 2021-04-15 17:00:00, -6999.0, 960.0
None, 21.37, 22.67, 23.1, 23.0, -1.0, 21.4, -1.9, None, 0.0, -1.0, 959.0, 0.0, 2021-04-15 18:00:00, -6999.0, 959.0
None, 17.96, 32.88, 21.4, 33.0, 1.0, 18.0, 17.9, None, 0.0, 1.0, 959.0, 0.0, 2021-04-15 19:00:00, -6999.0, 959.0
None, 11.38, 50.74, 21.4, 51.0, 2.0, 11.4, 11.6, 1008.1, 0.0, 2.0, 959.0, 0.0, 2021-04-15 20:00:00, -6999.0, 959.0
None, 7.393, 61.89, 21.4, 62.0, 1.0, 7.4, 7.5, 1009.2, 0.0, 1.0, 960.0, 0.0, 2021-04-15 21:00:00, -6999.0, 960.0
None, 5.906, 65.42, 21.4, 65.0, 0.0, 5.9, 5.9, 1010.2, 0.0, 0.0, 961.0, 0.0, 2021-04-15 22:00:00, -6999.0, 961.0
None, 4.845, 68.81, 21.4, 69.0, -1.0, 4.8, 4.7, 1010.1, 0.0, -1.0, 961.0, 0.0, 2021-04-15 23:00:00, -6999.0, 961.0
None, 3.568, 75.02, 21.4, 75.0, -1.0, 3.6, 3.6, 1011.0, 0.0, -1.0, 962.0, 0.0, 2021-04-16 00:00:00, -6999.0, 962.0
None, 2.639, 79.33, 21.4, 79.0, -1.0, 2.6, 2.5, 1012.0, 0.0, -1.0, 963.0, 0.0, 2021-04-16 01:00:00, -6999.0, 963.0
None, 1.556, 82.3, 21.4, 82.0, -1.0, 1.6, 1.5, 1011.9, 0.0, -1.0, 963.0, 0.0, 2021-04-16 02:00:00, -6999.0, 963.0
None, 0.843, 85.3, 21.4, 85.0, -1.0, 0.8, 0.7, 1012.9, 0.0, -1.0, 964.0, 0.0, 2021-04-16 03:00:00, -6999.0, 964.0
None, 0.295, 88.3, 21.4, 88.0, -1.0, 0.3, 0.1, 1012.9, 0.0, -1.0, 964.0, 0.0, 2021-04-16 04:00:00, -6999.0, 964.0
None, -0.507, 90.8, 21.4, 91.0, -2.0, -0.5, -0.6, 1013.9, 0.0, -2.0, 965.0, 0.0, 2021-04-16 05:00:00, -6999.0, 965.0
None, -0.741, 91.9, 21.4, 92.0, -2.0, -0.7, -0.9, 1014.0, 0.0, -2.0, 965.0, 0.0, 2021-04-16 06:00:00, -6999.0, 965.0
None, -0.94, 92.8, -0.7, 93.0, -2.0, -0.9, -1.1, 1014.2, 0.0, -2.0, 965.0, 0.0, 2021-04-16 07:00:00, -6999.0, 965.0
None, 1.205, 85.1, 1.2, 85.0, -1.0, 1.2, -1.1, 1014.4, 0.0, -1.0, 965.0, 0.0, 2021-04-16 08:00:00, -6999.0, 965.0
None, 4.864, 70.58, 4.9, 71.0, 0.0, 4.9, -1.1, 1014.4, 0.0, 0.0, 965.0, 0.0, 2021-04-16 09:00:00, -6999.0, 965.0
None, 8.3, 57.8, 8.2, 58.0, 0.0, 8.3, -1.1, 1014.3, 0.0, 0.0, 965.0, 0.0, 2021-04-16 10:00:00, -6999.0, 965.0
None, 11.28, 46.16, 11.4, 46.0, 0.0, 11.3, -1.1, 1014.2, 0.0, 0.0, 965.0, 0.0, 2021-04-16 11:00:00, -6999.0, 965.0
None, 14.7, 38.42, 14.4, 38.0, 0.0, 14.7, -1.1, 1013.1, 0.0, 0.0, 964.0, 0.0, 2021-04-16 12:00:00, -6999.0, 964.0
None, 17.04, 32.73, 17.4, 33.0, 1.0, 17.0, -1.1, 1013.0, 0.0, 1.0, 964.0, 0.0, 2021-04-16 13:00:00, -6999.0, 964.0
None, 19.79, 28.38, 19.7, 28.0, 1.0, 19.8, -1.1, 1011.9, 0.0, 1.0, 963.0, 0.0, 2021-04-16 14:00:00, -6999.0, 963.0
None, 21.55, 25.33, 21.8, 25.0, 1.0, 21.6, -1.1, 1011.8, 0.0, 1.0, 963.0, 0.0, 2021-04-16 15:00:00, -6999.0, 963.0
None, 23.79, 22.09, 23.7, 22.0, 1.0, 23.8, -1.1, 1010.7, 0.0, 1.0, 962.0, 0.0, 2021-04-16 16:00:00, -6999.0, 962.0
None, 23.7, 25.07, 24.3, 25.0, 3.0, 23.7, -1.1, 1009.7, 0.0, 3.0, 961.0, 0.0, 2021-04-16 17:00:00, -6999.0, 961.0
None, 22.86, 23.85, 24.3, 24.0, 2.0, 22.9, -1.1, 1009.7, 0.0, 2.0, 961.0, 0.0, 2021-04-16 18:00:00, -6999.0, 961.0
None, 21.27, 23.81, 22.9, 24.0, 0.0, 21.3, 19.9, 1010.9, 0.0, 0.0, 962.0, 0.0, 2021-04-16 19:00:00, -6999.0, 962.0
None, 14.86, 43.77, 22.9, 44.0, 2.0, 14.9, 15.3, 1010.0, 0.0, 2.0, 961.0, 0.0, 2021-04-16 20:00:00, -6999.0, 961.0
None, 10.27, 56.4, 22.9, 56.0, 2.0, 10.3, 9.9, 1011.1, 0.0, 2.0, 962.0, 0.0, 2021-04-16 21:00:00, -6999.0, 962.0
None, 8.66, 62.01, 22.9, 62.0, 2.0, 8.7, 8.4, 1012.1, 0.0, 2.0, 963.0, 0.0, 2021-04-16 22:00:00, -6999.0, 963.0
None, 7.685, 64.69, 22.9, 65.0, 1.0, 7.7, 7.5, 1012.0, 0.0, 1.0, 963.0, 0.0, 2021-04-16 23:00:00, -6999.0, 963.0
None, 5.893, 70.09, 22.9, 70.0, 1.0, 5.9, 5.9, 1011.9, 0.0, 1.0, 963.0, 0.0, 2021-04-17 00:00:00, -6999.0, 963.0
None, 4.16, 74.19, 22.9, 74.0, 0.0, 4.2, 4.1, 1012.9, 0.0, 0.0, 964.0, 0.0, 2021-04-17 01:00:00, -6999.0, 964.0
None, 2.789, 77.99, 22.9, 78.0, 0.0, 2.8, 2.8, 1012.9, 0.0, 0.0, 964.0, 0.0, 2021-04-17 02:00:00, -6999.0, 964.0
None, 2.015, 81.1, 22.9, 81.0, -1.0, 2.0, 1.9, 1013.9, 0.0, -1.0, 965.0, 0.0, 2021-04-17 03:00:00, -6999.0, 965.0
None, 1.287, 83.9, 22.9, 84.0, -1.0, 1.3, 1.2, 1013.8, 0.0, -1.0, 965.0, 0.0, 2021-04-17 04:00:00, -6999.0, 965.0
None, 0.305, 87.6, 22.9, 88.0, -2.0, 0.3, 0.3, 1013.9, 0.0, -2.0, 965.0, 0.0, 2021-04-17 05:00:00, -6999.0, 965.0
None, -0.229, 89.5, 22.9, 90.0, -1.0, -0.2, -0.3, 1013.9, 0.0, -1.0, 965.0, 0.0, 2021-04-17 06:00:00, -6999.0, 965.0
None, -0.391, 91.5, -0.2, 92.0, -1.0, -0.4, -0.6, 1014.0, 0.0, -1.0, 965.0, 0.0, 2021-04-17 07:00:00, -6999.0, 965.0
None, 1.85, 86.0, 1.7, 86.0, 0.0, 1.9, -0.6, 1014.2, 0.0, 0.0, 965.0, 0.0, 2021-04-17 08:00:00, -6999.0, 965.0
None, 5.766, 70.96, 5.7, 71.0, 1.0, 5.8, -0.6, 1013.2, 0.0, 1.0, 964.0, 0.0, 2021-04-17 09:00:00, -6999.0, 964.0
None, 8.85, 58.87, 8.8, 59.0, 1.0, 8.9, -0.6, 1014.1, 0.0, 1.0, 965.0, 0.0, 2021-04-17 10:00:00, -6999.0, 965.0
None, 12.23, 49.32, 12.2, 49.0, 2.0, 12.2, -0.6, 1013.0, 0.0, 2.0, 964.0, 0.0, 2021-04-17 11:00:00, -6999.0, 964.0
None, 14.5, 42.94, 14.5, 43.0, 2.0, 14.5, -0.6, 1011.9, 0.0, 2.0, 963.0, 0.0, 2021-04-17 12:00:00, -6999.0, 963.0
None, 16.49, 36.81, 16.8, 37.0, 2.0, 16.5, -0.6, 1010.8, 0.0, 2.0, 962.0, 0.0, 2021-04-17 13:00:00, -6999.0, 962.0
None, 18.99, 31.89, 19.2, 32.0, 2.0, 19.0, -0.6, 1010.8, 0.0, 2.0, 962.0, 0.0, 2021-04-17 14:00:00, -6999.0, 962.0
None, 20.72, 29.01, 21.0, 29.0, 2.0, 20.7, -0.6, 1009.7, 0.0, 2.0, 961.0, 0.0, 2021-04-17 15:00:00, -6999.0, 961.0
None, 22.08, 25.46, 22.1, 25.0, 2.0, 22.1, -0.6, 1008.6, 0.0, 2.0, 960.0, 0.0, 2021-04-17 16:00:00, -6999.0, 960.0
None, 22.54, 24.6, 22.6, 25.0, 1.0, 22.5, -0.6, 1008.6, 0.0, 1.0, 960.0, 0.0, 2021-04-17 17:00:00, -6999.0, 960.0
None, 22.76, 24.87, 22.9, 25.0, 2.0, 22.8, -0.6, 1008.7, 0.0, 2.0, 960.0, 0.0, 2021-04-17 18:00:00, -6999.0, 960.0
None, 20.1, 28.04, 22.8, 28.0, 1.0, 20.1, 19.9, 1007.7, 0.0, 1.0, 959.0, 0.0, 2021-04-17 19:00:00, -6999.0, 959.0
None, 15.41, 40.93, 22.8, 41.0, 2.0, 15.4, 15.4, 1008.9, 0.0, 2.0, 960.0, 0.0, 2021-04-17 20:00:00, -6999.0, 960.0
None, 10.37, 52.14, 22.8, 52.0, 1.0, 10.4, 10.1, 1009.0, 0.0, 1.0, 960.0, 0.0, 2021-04-17 21:00:00, -6999.0, 960.0
None, 7.326, 61.43, 22.8, 61.0, 1.0, 7.3, 7.0, 1010.0, 0.0, 1.0, 961.0, 0.0, 2021-04-17 22:00:00, -6999.0, 961.0
None, 5.933, 66.71, 22.8, 67.0, 0.0, 5.9, 6.0, 1011.0, 0.0, 0.0, 962.0, 0.0, 2021-04-17 23:00:00, -6999.0, 962.0
None, 5.053, 72.13, 22.8, 72.0, 0.0, 5.1, 4.9, 1010.9, 0.0, 0.0, 962.0, 0.0, 2021-04-18 00:00:00, -6999.0, 962.0
None, 3.899, 80.1, 22.8, 80.0, 1.0, 3.9, 3.9, 1011.9, 0.0, 1.0, 963.0, 0.0, 2021-04-18 01:00:00, -6999.0, 963.0
None, 2.917, 83.4, 22.8, 83.0, 0.0, 2.9, 3.0, 1011.8, 0.0, 0.0, 963.0, 0.0, 2021-04-18 02:00:00, -6999.0, 963.0
None, 2.802, 88.0, 22.8, 88.0, 1.0, 2.8, 2.3, 1012.8, 0.0, 1.0, 964.0, 0.0, 2021-04-18 03:00:00, -6999.0, 964.0
None, 1.536, 83.3, 22.8, 83.0, -1.0, 1.5, 1.6, 1014.9, 0.0, -1.0, 966.0, 0.0, 2021-04-18 04:00:00, -6999.0, 966.0
None, 1.186, 83.6, 22.8, 84.0, -1.0, 1.2, 1.2, 1016.0, 0.0, -1.0, 967.0, 0.0, 2021-04-18 05:00:00, -6999.0, 967.0
None, 0.589, 86.3, 22.8, 86.0, -2.0, 0.6, 0.5, 1017.0, 0.0, -2.0, 968.0, 0.0, 2021-04-18 06:00:00, -6999.0, 968.0
None, 0.714, 89.1, 0.8, 89.0, -1.0, 0.7, 0.3, 1019.3, 0.0, -1.0, 970.0, 0.0, 2021-04-18 07:00:00, -6999.0, 970.0
None, 3.436, 83.3, 3.1, 83.0, 1.0, 3.4, 0.3, 1019.3, 0.0, 1.0, 970.0, 0.0, 2021-04-18 08:00:00, -6999.0, 970.0
None, 10.77, 45.27, 11.2, 45.0, -1.0, 10.8, 0.3, 1020.3, 0.0, -1.0, 971.0, 0.0, 2021-04-18 09:00:00, -6999.0, 971.0
None, 10.87, 43.57, 11.2, 44.0, -1.0, 10.9, 0.3, 1021.5, 0.0, -1.0, 972.0, 0.0, 2021-04-18 10:00:00, -6999.0, 972.0
None, 11.08, 40.28, 11.2, 40.0, -2.0, 11.1, 0.3, 1021.5, 0.0, -2.0, 972.0, 0.0, 2021-04-18 11:00:00, -6999.0, 972.0
None, 12.88, 34.19, 13.2, 34.0, -2.0, 12.9, 0.3, 1021.5, 0.0, -2.0, 972.0, 0.0, 2021-04-18 12:00:00, -6999.0, 972.0
None, 13.6, 30.76, 13.8, 31.0, -3.0, 13.6, 0.3, 1020.5, 0.0, -3.0, 971.0, 0.0, 2021-04-18 13:00:00, -6999.0, 971.0
None, 14.65, 26.08, 14.9, 26.0, -5.0, 14.7, 0.3, 1019.4, 0.0, -5.0, 970.0, 0.0, 2021-04-18 14:00:00, -6999.0, 970.0
None, 15.2, 23.32, 15.7, 23.0, -6.0, 15.2, 0.3, 1019.4, 0.0, -6.0, 970.0, 0.0, 2021-04-18 15:00:00, -6999.0, 970.0
None, 15.51, 21.62, 15.7, 22.0, -6.0, 15.5, 0.3, 1019.4, 0.0, -6.0, 970.0, 0.0, 2021-04-18 16:00:00, -6999.0, 970.0
None, 15.59, 19.69, 16.0, 20.0, -8.0, 15.6, 0.3, 1018.4, 0.0, -8.0, 969.0, 0.0, 2021-04-18 17:00:00, -6999.0, 969.0
None, 15.35, 19.96, 16.0, 20.0, -8.0, 15.4, 0.3, 1018.4, 0.0, -8.0, 969.0, 0.0, 2021-04-18 18:00:00, -6999.0, 969.0
None, 14.5, 20.61, 15.4, 21.0, -8.0, 14.5, 14.5, 1017.4, 0.0, -8.0, 968.0, 0.0, 2021-04-18 19:00:00, -6999.0, 968.0
None, 12.88, 24.37, 15.4, 24.0, -7.0, 12.9, 13.0, 1017.4, 0.0, -7.0, 968.0, 0.0, 2021-04-18 20:00:00, -6999.0, 968.0
None, 7.516, 47.22, 15.4, 47.0, -2.0, 7.5, 7.6, 1017.3, 0.0, -2.0, 968.0, 0.0, 2021-04-18 21:00:00, -6999.0, 968.0
None, 4.189, 63.26, 15.4, 63.0, -2.0, 4.2, 4.2, 1018.5, 0.0, -2.0, 969.0, 0.0, 2021-04-18 22:00:00, -6999.0, 969.0
None, 2.427, 65.38, 15.4, 65.0, -3.0, 2.4, 2.3, 1018.5, 0.0, -3.0, 969.0, 0.0, 2021-04-18 23:00:00, -6999.0, 969.0
None, 1.066, 70.91, 15.4, 71.0, -4.0, 1.1, 1.1, 1018.5, 0.0, -4.0, 969.0, 0.0, 2021-04-19 00:00:00, -6999.0, 969.0
None, -0.076, 76.28, 15.4, 76.0, -3.0, -0.1, -0.1, 1019.6, 0.0, -3.0, 970.0, 0.0, 2021-04-19 01:00:00, -6999.0, 970.0
None, -0.808, 81.1, 15.4, 81.0, -3.0, -0.8, -0.8, 1018.5, 0.0, -3.0, 969.0, 0.0, 2021-04-19 02:00:00, -6999.0, 969.0
None, -1.338, 83.7, 15.4, 84.0, -3.0, -1.3, -1.4, 1019.6, 0.0, -3.0, 970.0, 0.0, 2021-04-19 03:00:00, -6999.0, 970.0
None, -1.748, 84.3, 15.4, 84.0, -4.0, -1.7, -1.8, 1019.6, 0.0, -4.0, 970.0, 0.0, 2021-04-19 04:00:00, -6999.0, 970.0
None, -2.275, 85.9, 15.4, 86.0, -4.0, -2.3, -2.2, 1019.6, 0.0, -4.0, 970.0, 0.0, 2021-04-19 05:00:00, -6999.0, 970.0
None, -2.569, 88.2, 15.4, 88.0, -4.0, -2.6, -2.6, 1019.6, 0.0, -4.0, 970.0, 0.0, 2021-04-19 06:00:00, -6999.0, 970.0
None, -2.48, 88.4, -2.5, 88.0, -4.0, -2.5, -2.9, 1019.7, 0.0, -4.0, 970.0, 0.0, 2021-04-19 07:00:00, -6999.0, 970.0
None, -0.138, 80.7, -0.2, 81.0, -3.0, -0.1, -2.9, 1018.6, 0.0, -3.0, 969.0, 0.0, 2021-04-19 08:00:00, -6999.0, 969.0
None, 3.446, 62.56, 3.5, 63.0, -3.0, 3.4, -2.9, 1018.7, 0.0, -3.0, 969.0, 0.0, 2021-04-19 09:00:00, -6999.0, 969.0
None, 7.09, 46.43, 6.9, 46.0, -4.0, 7.1, -2.9, 1018.6, 0.0, -4.0, 969.0, 0.0, 2021-04-19 10:00:00, -6999.0, 969.0
None, 10.63, 34.28, 11.1, 34.0, -4.0, 10.6, -2.9, 1017.5, 0.0, -4.0, 968.0, 0.0, 2021-04-19 11:00:00, -6999.0, 968.0
None, 12.47, 25.23, 12.7, 25.0, -7.0, 12.5, -2.9, 1016.4, 0.0, -7.0, 967.0, 0.0, 2021-04-19 12:00:00, -6999.0, 967.0
None, 13.9, 23.15, 13.8, 23.0, -7.0, 13.9, -2.9, 1015.4, 0.0, -7.0, 966.0, 0.0, 2021-04-19 13:00:00, -6999.0, 966.0
None, 15.12, 18.23, 15.4, 18.0, -10.0, 15.1, -2.9, 1014.3, 0.0, -10.0, 965.0, 0.0, 2021-04-19 14:00:00, -6999.0, 965.0
None, 16.41, 18.05, 16.3, 18.0, -7.0, 16.4, -2.9, 1014.3, 0.0, -7.0, 965.0, 0.0, 2021-04-19 15:00:00, -6999.0, 965.0
None, 17.32, 16.37, 17.3, 16.0, -9.0, 17.3, -2.9, 1013.2, 0.0, -9.0, 964.0, 0.0, 2021-04-19 16:00:00, -6999.0, 964.0
None, 17.9, 13.73, 17.9, 14.0, -11.0, 17.9, -2.9, 1012.1, 0.0, -11.0, 963.0, 0.0, 2021-04-19 17:00:00, -6999.0, 963.0
None, 18.09, 13.38, 18.6, 13.0, -10.0, 18.1, -2.9, 1012.1, 0.0, -10.0, 963.0, 0.0, 2021-04-19 18:00:00, -6999.0, 963.0
None, 14.91, 18.77, 18.3, 19.0, -9.0, 14.9, 15.0, 1011.2, 0.0, -9.0, 962.0, 0.0, 2021-04-19 19:00:00, -6999.0, 962.0
None, 11.23, 41.0, 18.3, 41.0, -1.0, 11.2, 11.5, 1011.3, 0.0, -1.0, 962.0, 0.0, 2021-04-19 20:00:00, -6999.0, 962.0
None, 6.9, 55.62, 18.3, 56.0, -1.0, 6.9, 6.9, 1012.4, 0.0, -1.0, 963.0, 0.0, 2021-04-19 21:00:00, -6999.0, 963.0
None, 4.568, 65.14, 18.3, 65.0, -2.0, 4.6, 4.5, 1012.3, 0.0, -2.0, 963.0, 0.0, 2021-04-19 22:00:00, -6999.0, 963.0
None, 2.838, 67.63, 18.3, 68.0, -3.0, 2.8, 2.8, 1012.2, 0.0, -3.0, 963.0, 0.0, 2021-04-19 23:00:00, -6999.0, 963.0
None, 1.869, 76.24, 18.3, 76.0, -2.0, 1.9, 1.6, 1013.2, 0.0, -2.0, 964.0, 0.0, 2021-04-20 00:00:00, -6999.0, 964.0
None, 0.72, 77.6, 18.3, 78.0, -3.0, 0.7, 0.7, 1013.2, 0.0, -3.0, 964.0, 0.0, 2021-04-20 01:00:00, -6999.0, 964.0
None, -0.338, 83.4, 18.3, 83.0, -3.0, -0.3, -0.3, 1013.2, 0.0, -3.0, 964.0, 0.0, 2021-04-20 02:00:00, -6999.0, 964.0
None, -1.052, 84.1, 18.3, 84.0, -3.0, -1.1, -1.1, 1014.3, 0.0, -3.0, 965.0, 0.0, 2021-04-20 03:00:00, -6999.0, 965.0
None, -1.487, 86.7, 18.3, 87.0, -3.0, -1.5, -1.5, 1014.2, 0.0, -3.0, 965.0, 0.0, 2021-04-20 04:00:00, -6999.0, 965.0
None, -1.881, 88.7, 18.3, 89.0, -4.0, -1.9, -1.9, 1014.2, 0.0, -4.0, 965.0, 0.0, 2021-04-20 05:00:00, -6999.0, 965.0
None, -2.311, 90.4, 18.3, 90.0, -3.0, -2.3, -2.3, 1014.2, 0.0, -3.0, 965.0, 0.0, 2021-04-20 06:00:00, -6999.0, 965.0
None, -2.397, 90.5, -2.3, 91.0, -4.0, -2.4, -2.7, 1014.4, 0.0, -4.0, 965.0, 0.0, 2021-04-20 07:00:00, -6999.0, 965.0
None, 0.002, 80.8, 0.0, 81.0, -3.0, 0.0, -2.7, 1014.4, 0.0, -3.0, 965.0, 0.0, 2021-04-20 08:00:00, -6999.0, 965.0
None, 3.139, 66.3, 3.0, 66.0, -2.0, 3.1, -2.7, 1014.5, 0.0, -2.0, 965.0, 0.0, 2021-04-20 09:00:00, -6999.0, 965.0
None, 6.435, 51.74, 6.6, 52.0, -3.0, 6.4, -2.7, 1013.4, 0.0, -3.0, 964.0, 0.0, 2021-04-20 10:00:00, -6999.0, 964.0
None, 10.07, 40.45, 10.2, 40.0, -3.0, 10.1, -2.7, 1013.3, 0.0, -3.0, 964.0, 0.0, 2021-04-20 11:00:00, -6999.0, 964.0
None, 12.02, 35.98, 12.1, 36.0, -3.0, 12.0, -2.7, 1012.2, 0.0, -3.0, 963.0, 0.0, 2021-04-20 12:00:00, -6999.0, 963.0
None, 14.32, 30.63, 14.3, 31.0, -3.0, 14.3, -2.7, 1011.1, 0.0, -3.0, 962.0, 0.0, 2021-04-20 13:00:00, -6999.0, 962.0
None, 16.68, 23.59, 16.6, 24.0, -4.0, 16.7, -2.7, 1010.0, 0.0, -4.0, 961.0, 0.0, 2021-04-20 14:00:00, -6999.0, 961.0
None, 17.57, 23.22, 17.5, 23.0, -4.0, 17.6, -2.7, 1010.0, 0.0, -4.0, 961.0, 0.0, 2021-04-20 15:00:00, -6999.0, 961.0
None, 18.43, 21.82, 18.6, 22.0, -4.0, 18.4, -2.7, 1008.9, 0.0, -4.0, 960.0, 0.0, 2021-04-20 16:00:00, -6999.0, 960.0
None, 18.85, 23.6, 19.4, 24.0, -3.0, 18.9, -2.7, 1007.9, 0.0, -3.0, 959.0, 0.0, 2021-04-20 17:00:00, -6999.0, 959.0
None, 19.12, 22.65, 19.4, 23.0, -3.0, 19.1, -2.7, 1007.9, 0.0, -3.0, 959.0, 0.0, 2021-04-20 18:00:00, -6999.0, 959.0
None, 17.78, 25.94, 19.1, 26.0, -2.0, 17.8, 17.8, 1006.9, 0.0, -2.0, 958.0, 0.0, 2021-04-20 19:00:00, -6999.0, 958.0
None, 15.46, 32.5, 19.1, 33.0, -1.0, 15.5, 15.7, 1006.9, 0.0, -1.0, 958.0, 0.0, 2021-04-20 20:00:00, -6999.0, 958.0
None, 12.87, 40.51, 19.1, 41.0, 0.0, 12.9, 12.8, 1006.9, 0.0, 0.0, 958.0, 0.0, 2021-04-20 21:00:00, -6999.0, 958.0
None, 10.56, 46.51, 19.1, 47.0, 0.0, 10.6, 10.6, 1006.8, 0.0, 0.0, 958.0, 0.0, 2021-04-20 22:00:00, -6999.0, 958.0
None, 11.26, 43.39, 19.1, 43.0, -1.0, 11.3, 10.0, 1006.6, 0.0, -1.0, 958.0, 0.0, 2021-04-20 23:00:00, -6999.0, 958.0
None, 5.705, 64.19, 19.1, 64.0, -1.0, 5.7, 5.8, 1007.8, 0.0, -1.0, 959.0, 0.0, 2021-04-21 00:00:00, -6999.0, 959.0
None, 5.092, 66.98, 19.1, 67.0, 0.0, 5.1, 4.6, 1006.7, 0.0, 0.0, 958.0, 0.0, 2021-04-21 01:00:00, -6999.0, 958.0
None, 3.339, 74.74, 19.1, 75.0, -1.0, 3.3, 3.3, 1006.7, 0.0, -1.0, 958.0, 0.0, 2021-04-21 02:00:00, -6999.0, 958.0
None, 2.28, 82.5, 19.1, 83.0, 0.0, 2.3, 2.3, 1006.7, 0.0, 0.0, 958.0, 0.0, 2021-04-21 03:00:00, -6999.0, 958.0
None, 1.569, 84.7, 19.1, 85.0, -1.0, 1.6, 1.6, 1005.6, 0.0, -1.0, 957.0, 0.0, 2021-04-21 04:00:00, -6999.0, 957.0
