station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, ACTUAL_WIND_DIRECTION, MINIMUM_AIR_TEMPERATURE, ACTUAL_WIND_SPEED, MAXIMUM_AIR_TEMPERATURE, time, WIND_DIRECTION_STD_DEVIATION1, PRECIPITATION_NEW, MEASURED_WIND_SPEED1, MAXIMUM_MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1
None, 0.687, None, None, None, None, 2011-07-26 00:00:00, None, None, None, None, None
None, 0.509, None, None, None, None, 2011-07-26 01:00:00, None, None, None, None, None
None, 0.546, None, None, None, None, 2011-07-26 02:00:00, None, None, None, None, None
None, 0.462, None, None, None, None, 2011-07-26 03:00:00, None, None, None, None, None
None, 0.471, None, None, None, None, 2011-07-26 04:00:00, None, None, None, None, None
None, 0.069, None, None, None, None, 2011-07-26 05:00:00, None, None, None, None, None
None, 0.014, None, None, None, None, 2011-07-26 06:00:00, None, None, None, None, None
None, -0.099, None, None, None, None, 2011-07-26 07:00:00, None, None, None, None, None
None, -0.211, None, None, None, None, 2011-07-26 08:00:00, None, None, None, None, None
None, -0.351, None, None, None, None, 2011-07-26 09:00:00, None, None, None, None, None
None, -0.211, None, None, None, None, 2011-07-26 10:00:00, None, None, None, None, None
None, -0.108, None, None, None, None, 2011-07-26 11:00:00, None, None, None, None, None
None, -0.108, None, None, None, None, 2011-07-26 12:00:00, None, None, None, None, None
None, -0.07, None, None, None, None, 2011-07-26 13:00:00, None, None, None, None, None
None, 0.266, None, None, None, None, 2011-07-26 14:00:00, None, None, None, None, None
None, 0.257, None, None, None, None, 2011-07-26 15:00:00, None, None, None, None, None
None, 0.303, None, None, None, None, 2011-07-26 16:00:00, None, None, None, None, None
None, 0.715, None, None, None, None, 2011-07-26 17:00:00, None, None, None, None, None
None, 0.49, None, None, None, None, 2011-07-26 18:00:00, None, None, None, None, None
None, 0.705, None, None, None, None, 2011-07-26 19:00:00, None, None, None, None, None
None, 0.509, None, None, None, None, 2011-07-26 20:00:00, None, None, None, None, None
None, 0.462, None, None, None, None, 2011-07-26 21:00:00, None, None, None, None, None
None, 0.266, None, None, None, None, 2011-07-26 22:00:00, None, None, None, None, None
None, -0.099, None, None, None, None, 2011-07-26 23:00:00, None, None, None, None, None
None, -0.052, None, None, None, None, 2011-07-27 00:00:00, None, None, None, None, None
None, -0.09, None, None, None, None, 2011-07-27 01:00:00, None, None, None, None, None
None, -0.239, None, None, None, None, 2011-07-27 02:00:00, None, None, None, None, None
None, -0.342, None, None, None, None, 2011-07-27 03:00:00, None, None, None, None, None
None, -0.763, None, None, None, None, 2011-07-27 04:00:00, None, None, None, None, None
None, -0.969, None, None, None, None, 2011-07-27 05:00:00, None, None, None, None, None
None, -1.147, None, None, None, None, 2011-07-27 06:00:00, None, None, None, None, None
None, -1.175, None, None, None, None, 2011-07-27 07:00:00, None, None, None, None, None
None, -1.072, None, None, None, None, 2011-07-27 08:00:00, None, None, None, None, None
None, -0.81, None, None, None, None, 2011-07-27 09:00:00, None, None, None, None, None
None, -0.398, None, None, None, None, 2011-07-27 10:00:00, None, None, None, None, None
None, -0.333, None, None, None, None, 2011-07-27 11:00:00, None, None, None, None, None
None, -0.183, None, None, None, None, 2011-07-27 12:00:00, None, None, None, None, None
None, -0.108, None, None, None, None, 2011-07-27 13:00:00, None, None, None, None, None
None, -0.099, None, None, None, None, 2011-07-27 14:00:00, None, None, None, None, None
None, -0.09, None, None, None, None, 2011-07-27 15:00:00, None, None, None, None, None
None, -0.033, None, None, None, None, 2011-07-27 16:00:00, None, None, None, None, None
None, 0.35, None, None, None, None, 2011-07-27 17:00:00, None, None, None, None, None
None, 0.668, None, None, None, None, 2011-07-27 18:00:00, None, None, None, None, None
None, 0.789, None, None, None, None, 2011-07-27 19:00:00, None, None, None, None, None
None, 0.593, None, None, None, None, 2011-07-27 20:00:00, None, None, None, None, None
None, 0.125, None, None, None, None, 2011-07-27 21:00:00, None, None, None, None, None
None, 0.247, None, None, None, None, 2011-07-27 22:00:00, None, None, None, None, None
None, 0.153, None, None, None, None, 2011-07-27 23:00:00, None, None, None, None, None
None, -0.08, None, None, None, None, 2011-07-28 00:00:00, None, None, None, None, None
None, -0.137, None, None, None, None, 2011-07-28 01:00:00, None, None, None, None, None
None, -0.136, None, None, None, None, 2011-07-28 02:00:00, None, None, None, None, None
None, -0.108, None, None, None, None, 2011-07-28 03:00:00, None, None, None, None, None
None, -0.118, None, None, None, None, 2011-07-28 04:00:00, None, None, None, None, None
None, -0.109, None, None, None, None, 2011-07-28 05:00:00, None, None, None, None, None
None, -0.118, None, None, None, None, 2011-07-28 06:00:00, None, None, None, None, None
None, -0.118, None, None, None, None, 2011-07-28 07:00:00, None, None, None, None, None
None, -0.604, None, None, None, None, 2011-07-28 08:00:00, None, None, None, None, None
None, -0.997, None, None, None, None, 2011-07-28 09:00:00, None, None, None, None, None
None, -0.987, None, None, None, None, 2011-07-28 10:00:00, None, None, None, None, None
None, -0.904, None, None, None, None, 2011-07-28 11:00:00, None, None, None, None, None
None, -1.297, None, None, None, None, 2011-07-28 12:00:00, None, None, None, None, None
None, -0.81, None, None, None, None, 2011-07-28 13:00:00, None, None, None, None, None
None, -0.848, None, None, None, None, 2011-07-28 14:00:00, None, None, None, None, None
None, -0.23, None, None, None, None, 2011-07-28 15:00:00, None, None, None, None, None
None, -0.305, None, None, None, None, 2011-07-28 16:00:00, None, None, None, None, None
None, -0.108, None, None, None, None, 2011-07-28 17:00:00, None, None, None, None, None
None, -0.333, None, None, None, None, 2011-07-28 18:00:00, None, None, None, None, None
None, -0.165, None, None, None, None, 2011-07-28 19:00:00, None, None, None, None, None
None, -0.099, None, None, None, None, 2011-07-28 20:00:00, None, None, None, None, None
None, -0.099, None, None, None, None, 2011-07-28 21:00:00, None, None, None, None, None
None, -0.108, None, None, None, None, 2011-07-28 22:00:00, None, None, None, None, None
None, -0.118, None, None, None, None, 2011-07-28 23:00:00, None, None, None, None, None
None, -0.099, None, None, None, None, 2011-07-29 00:00:00, None, None, None, None, None
None, -0.118, None, None, None, None, 2011-07-29 01:00:00, None, None, None, None, None
None, -0.099, None, None, None, None, 2011-07-29 02:00:00, None, None, None, None, None
None, -0.118, None, None, None, None, 2011-07-29 03:00:00, None, None, None, None, None
None, -0.118, None, None, None, None, 2011-07-29 04:00:00, None, None, None, None, None
None, -0.108, None, None, None, None, 2011-07-29 05:00:00, None, None, None, None, None
None, -0.109, None, None, None, None, 2011-07-29 06:00:00, None, None, None, None, None
None, -0.155, None, None, None, None, 2011-07-29 07:00:00, None, None, None, None, None
None, -0.174, None, None, None, None, 2011-07-29 08:00:00, None, None, None, None, None
None, -0.249, None, None, None, None, 2011-07-29 09:00:00, None, None, None, None, None
None, -0.09, None, None, None, None, 2011-07-29 10:00:00, None, None, None, None, None
None, -0.071, None, None, None, None, 2011-07-29 11:00:00, None, None, None, None, None
None, 0.088, None, None, None, None, 2011-07-29 12:00:00, None, None, None, None, None
None, -0.089, None, None, None, None, 2011-07-29 13:00:00, None, None, None, None, None
None, -0.024, None, None, None, None, 2011-07-29 14:00:00, None, None, None, None, None
None, 0.022, None, None, None, None, 2011-07-29 15:00:00, None, None, None, None, None
None, 0.369, None, None, None, None, 2011-07-29 16:00:00, None, None, None, None, None
None, 0.172, None, None, None, None, 2011-07-29 17:00:00, None, None, None, None, None
None, 0.313, None, None, None, None, 2011-07-29 18:00:00, None, None, None, None, None
None, 0.004, None, None, None, None, 2011-07-29 19:00:00, None, None, None, None, None
None, -0.511, None, None, None, None, 2011-07-29 20:00:00, None, None, None, None, None
None, -0.791, None, None, None, None, 2011-07-29 21:00:00, None, None, None, None, None
None, -0.726, None, None, None, None, 2011-07-29 22:00:00, None, None, None, None, None
None, -0.801, None, None, None, None, 2011-07-29 23:00:00, None, None, None, None, None
None, -0.838, None, None, None, None, 2011-07-30 00:00:00, None, None, None, None, None
None, -0.885, None, None, None, None, 2011-07-30 01:00:00, None, None, None, None, None
None, -0.801, None, None, None, None, 2011-07-30 02:00:00, None, None, None, None, None
None, -0.782, None, None, None, None, 2011-07-30 03:00:00, None, None, None, None, None
None, -0.866, None, None, None, None, 2011-07-30 04:00:00, None, None, None, None, None
None, -0.679, None, None, None, None, 2011-07-30 05:00:00, None, None, None, None, None
None, -0.661, None, None, None, None, 2011-07-30 06:00:00, None, None, None, None, None
None, -0.455, None, None, None, None, 2011-07-30 07:00:00, None, None, None, None, None
None, -0.23, None, None, None, None, 2011-07-30 08:00:00, None, None, None, None, None
None, -0.286, None, None, None, None, 2011-07-30 09:00:00, None, None, None, None, None
None, -0.118, None, None, None, None, 2011-07-30 10:00:00, None, None, None, None, None
None, -0.099, None, None, None, None, 2011-07-30 11:00:00, None, None, None, None, None
None, 0.583, None, None, None, None, 2011-07-30 12:00:00, None, None, None, None, None
None, 0.107, None, None, None, None, 2011-07-30 13:00:00, None, None, None, None, None
None, 0.584, None, None, None, None, 2011-07-30 14:00:00, None, None, None, None, None
None, 2.595, None, None, None, None, 2011-07-30 15:00:00, None, None, None, None, None
None, 1.435, None, None, None, None, 2011-07-30 16:00:00, None, None, None, None, None
None, 0.117, None, None, None, None, 2011-07-30 17:00:00, None, None, None, None, None
None, 0.499, None, None, None, None, 2011-07-30 18:00:00, None, None, None, None, None
None, -0.146, None, None, None, None, 2011-07-30 19:00:00, None, None, None, None, None
None, -0.118, None, None, None, None, 2011-07-30 20:00:00, None, None, None, None, None
None, -0.155, None, None, None, None, 2011-07-30 21:00:00, None, None, None, None, None
None, -0.511, None, None, None, None, 2011-07-30 22:00:00, None, None, None, None, None
None, -0.558, None, None, None, None, 2011-07-30 23:00:00, None, None, None, None, None
None, -1.025, None, None, None, None, 2011-07-31 00:00:00, None, None, None, None, None
None, -0.932, None, None, None, None, 2011-07-31 01:00:00, None, None, None, None, None
None, -0.968, None, None, None, None, 2011-07-31 02:00:00, None, None, None, None, None
None, -0.941, None, None, None, None, 2011-07-31 03:00:00, None, None, None, None, None
None, -1.129, None, None, None, None, 2011-07-31 04:00:00, None, None, None, None, None
None, -1.007, None, None, None, None, 2011-07-31 05:00:00, None, None, None, None, None
None, -0.959, None, None, None, None, 2011-07-31 06:00:00, None, None, None, None, None
None, -0.979, None, None, None, None, 2011-07-31 07:00:00, None, None, None, None, None
None, -0.792, None, None, None, None, 2011-07-31 08:00:00, None, None, None, None, None
None, -0.66, None, None, None, None, 2011-07-31 09:00:00, None, None, None, None, None
None, -0.464, None, None, None, None, 2011-07-31 10:00:00, None, None, None, None, None
None, -0.165, None, None, None, None, 2011-07-31 11:00:00, None, None, None, None, None
None, -0.108, None, None, None, None, 2011-07-31 12:00:00, None, None, None, None, None
None, -0.089, None, None, None, None, 2011-07-31 13:00:00, None, None, None, None, None
None, -0.043, None, None, None, None, 2011-07-31 14:00:00, None, None, None, None, None
None, 0.013, None, None, None, None, 2011-07-31 15:00:00, None, None, None, None, None
None, 0.257, None, None, None, None, 2011-07-31 16:00:00, None, None, None, None, None
None, 0.107, None, None, None, None, 2011-07-31 17:00:00, None, None, None, None, None
None, 0.303, None, None, None, None, 2011-07-31 18:00:00, None, None, None, None, None
None, 0.322, None, None, None, None, 2011-07-31 19:00:00, None, None, None, None, None
None, 0.481, None, None, None, None, 2011-07-31 20:00:00, None, None, None, None, None
None, 0.397, None, None, None, None, 2011-07-31 21:00:00, None, None, None, None, None
None, 0.331, None, None, None, None, 2011-07-31 22:00:00, None, None, None, None, None
None, 0.35, None, None, None, None, 2011-07-31 23:00:00, None, None, None, None, None
None, 0.378, None, None, None, None, 2011-08-01 00:00:00, None, None, None, None, None
None, 0.191, None, None, None, None, 2011-08-01 01:00:00, None, None, None, None, None
None, 0.088, None, None, None, None, 2011-08-01 02:00:00, None, None, None, None, None
None, 0.079, None, None, None, None, 2011-08-01 03:00:00, None, None, None, None, None
None, 0.144, None, None, None, None, 2011-08-01 04:00:00, None, None, None, None, None
None, 0.126, None, None, None, None, 2011-08-01 05:00:00, None, None, None, None, None
None, 0.004, None, None, None, None, 2011-08-01 06:00:00, None, None, None, None, None
None, 0.126, None, None, None, None, 2011-08-01 07:00:00, None, None, None, None, None
None, 0.135, None, None, None, None, 2011-08-01 08:00:00, None, None, None, None, None
None, 0.228, None, None, None, None, 2011-08-01 09:00:00, None, None, None, None, None
None, 0.294, None, None, None, None, 2011-08-01 10:00:00, None, None, None, None, None
None, 0.378, None, None, None, None, 2011-08-01 11:00:00, None, None, None, None, None
None, 0.378, None, None, None, None, 2011-08-01 12:00:00, None, None, None, None, None
None, 0.847, None, None, None, None, 2011-08-01 13:00:00, None, None, None, None, None
None, 0.659, None, None, None, None, 2011-08-01 14:00:00, None, None, None, None, None
None, 1.286, None, None, None, None, 2011-08-01 15:00:00, None, None, None, None, None
None, 1.203, None, None, None, None, 2011-08-01 16:00:00, None, None, None, None, None
None, 1.196, None, None, None, None, 2011-08-01 17:00:00, None, None, None, None, None
None, 1.588, None, None, None, None, 2011-08-01 18:00:00, None, None, None, None, None
None, 1.485, None, None, None, None, 2011-08-01 19:00:00, None, None, None, None, None
None, 1.092, None, None, None, None, 2011-08-01 20:00:00, None, None, None, None, None
None, 1.166, None, None, None, None, 2011-08-01 21:00:00, None, None, None, None, None
None, 0.641, None, None, None, None, 2011-08-01 22:00:00, None, None, None, None, None
None, 0.697, None, None, None, None, 2011-08-01 23:00:00, None, None, None, None, None
None, 0.724, None, None, None, None, 2011-08-02 00:00:00, None, None, None, None, None
None, 1.154, None, None, None, None, 2011-08-02 01:00:00, None, None, None, None, None
None, 1.173, None, None, None, None, 2011-08-02 02:00:00, None, None, None, None, None
None, 0.555, None, None, None, None, 2011-08-02 03:00:00, None, None, None, None, None
None, 0.808, None, None, None, None, 2011-08-02 04:00:00, None, None, None, None, None
None, 1.81, None, None, None, None, 2011-08-02 05:00:00, None, None, None, None, None
None, 1.959, None, None, None, None, 2011-08-02 06:00:00, None, None, None, None, None
None, 2.642, None, None, None, None, 2011-08-02 07:00:00, None, None, None, None, None
None, 2.963, None, None, None, None, 2011-08-02 08:00:00, None, None, None, None, None
None, 2.758, None, None, None, None, 2011-08-02 09:00:00, None, None, None, None, None
None, 3.595, None, None, None, None, 2011-08-02 10:00:00, None, None, None, None, None
None, 6.029, None, None, None, None, 2011-08-02 11:00:00, None, None, None, None, None
None, 6.959, None, None, None, None, 2011-08-02 12:00:00, None, None, None, None, None
None, 2.891, None, None, None, None, 2011-08-02 13:00:00, None, None, None, None, None
None, 3.107, None, None, None, None, 2011-08-02 14:00:00, None, None, None, None, None
None, 3.717, None, None, None, None, 2011-08-02 15:00:00, None, None, None, None, None
None, 3.84, None, None, None, None, 2011-08-02 16:00:00, None, None, None, None, None
None, 4.056, None, None, None, None, 2011-08-02 17:00:00, None, None, None, None, None
None, 4.32, None, None, None, None, 2011-08-02 18:00:00, None, None, None, None, None
None, 3.708, None, None, None, None, 2011-08-02 19:00:00, None, None, None, None, None
None, 4.414, None, None, None, None, 2011-08-02 20:00:00, None, None, None, None, None
None, 3.371, None, None, None, None, 2011-08-02 21:00:00, None, None, None, None, None
None, 2.985, None, None, None, None, 2011-08-02 22:00:00, None, None, None, None, None
None, 2.833, None, None, None, None, 2011-08-02 23:00:00, None, None, None, None, None
None, 2.776, None, None, None, None, 2011-08-03 00:00:00, None, None, None, None, None
None, 2.522, None, None, None, None, 2011-08-03 01:00:00, None, None, None, None, None
None, 2.456, None, None, None, None, 2011-08-03 02:00:00, None, None, None, None, None
None, 2.418, None, None, None, None, 2011-08-03 03:00:00, None, None, None, None, None
None, 2.119, None, None, None, None, 2011-08-03 04:00:00, None, None, None, None, None
None, 1.622, None, None, None, None, 2011-08-03 05:00:00, None, None, None, None, None
None, 1.529, None, None, None, None, 2011-08-03 06:00:00, None, None, None, None, None
None, 1.126, None, None, None, None, 2011-08-03 07:00:00, None, None, None, None, None
None, 1.68, None, None, None, None, 2011-08-03 08:00:00, None, None, None, None, None
None, 2.061, None, None, None, None, 2011-08-03 09:00:00, None, None, None, None, None
None, 2.619, None, None, None, None, 2011-08-03 10:00:00, None, None, None, None, None
None, 3.746, None, None, None, None, 2011-08-03 11:00:00, None, None, None, None, None
None, 4.084, None, None, None, None, 2011-08-03 12:00:00, None, None, None, None, None
None, 5.84, None, None, None, None, 2011-08-03 13:00:00, None, None, None, None, None
None, 4.019, None, None, None, None, 2011-08-03 14:00:00, None, None, None, None, None
None, 4.725, None, None, None, None, 2011-08-03 15:00:00, None, None, None, None, None
None, 4.762, None, None, None, None, 2011-08-03 16:00:00, None, None, None, None, None
None, 4.668, None, None, None, None, 2011-08-03 17:00:00, None, None, None, None, None
None, 4.301, None, None, None, None, 2011-08-03 18:00:00, None, None, None, None, None
None, 4.405, None, None, None, None, 2011-08-03 19:00:00, None, None, None, None, None
None, 4.423, None, None, None, None, 2011-08-03 20:00:00, None, None, None, None, None
None, 3.953, None, None, None, None, 2011-08-03 21:00:00, None, None, None, None, None
None, 4.121, None, None, None, None, 2011-08-03 22:00:00, None, None, None, None, None
None, 3.83, None, None, None, None, 2011-08-03 23:00:00, None, None, None, None, None
None, 3.828, None, None, None, None, 2011-08-04 00:00:00, None, None, None, None, None
None, 3.649, None, None, None, None, 2011-08-04 01:00:00, None, None, None, None, None
None, 3.563, None, None, None, None, 2011-08-04 02:00:00, None, None, None, None, None
None, 3.46, None, None, None, None, 2011-08-04 03:00:00, None, None, None, None, None
None, 3.178, None, None, None, None, 2011-08-04 04:00:00, None, None, None, None, None
None, 3.02, None, None, None, None, 2011-08-04 05:00:00, None, None, None, None, None
None, 2.981, None, None, None, None, 2011-08-04 06:00:00, None, None, None, None, None
None, 3.187, None, None, None, None, 2011-08-04 07:00:00, None, None, None, None, None
None, 3.234, None, None, None, None, 2011-08-04 08:00:00, None, None, None, None, None
None, 3.46, None, None, None, None, 2011-08-04 09:00:00, None, None, None, None, None
None, 2.737, None, None, None, None, 2011-08-04 10:00:00, None, None, None, None, None
None, 3.6, None, None, None, None, 2011-08-04 11:00:00, None, None, None, None, None
None, 3.818, None, None, None, None, 2011-08-04 12:00:00, None, None, None, None, None
None, 4.429, None, None, None, None, 2011-08-04 13:00:00, None, None, None, None, None
None, 4.214, None, None, None, None, 2011-08-04 14:00:00, None, None, None, None, None
None, 4.535, None, None, None, None, 2011-08-04 15:00:00, None, None, None, None, None
None, 4.876, None, None, None, None, 2011-08-04 16:00:00, None, None, None, None, None
None, 4.215, None, None, None, None, 2011-08-04 17:00:00, None, None, None, None, None
None, 3.115, None, None, None, None, 2011-08-04 18:00:00, None, None, None, None, None
None, 2.842, None, None, None, None, 2011-08-04 19:00:00, None, None, None, None, None
None, 2.44, None, None, None, None, 2011-08-04 20:00:00, None, None, None, None, None
None, 1.718, None, None, None, None, 2011-08-04 21:00:00, None, None, None, None, None
None, 0.808, None, None, None, None, 2011-08-04 22:00:00, None, None, None, None, None
None, 0.033, None, None, None, None, 2011-08-04 23:00:00, None, None, None, None, None
None, -0.425, None, None, None, None, 2011-08-05 00:00:00, None, None, None, None, None
None, -0.838, None, None, None, None, 2011-08-05 01:00:00, None, None, None, None, None
None, -0.473, None, None, None, None, 2011-08-05 02:00:00, None, None, None, None, None
None, -0.239, None, None, None, None, 2011-08-05 03:00:00, None, None, None, None, None
None, -0.866, None, None, None, None, 2011-08-05 04:00:00, None, None, None, None, None
None, -0.941, None, None, None, None, 2011-08-05 05:00:00, None, None, None, None, None
None, -1.156, None, None, None, None, 2011-08-05 06:00:00, None, None, None, None, None
None, -1.044, None, None, None, None, 2011-08-05 07:00:00, None, None, None, None, None
None, -0.932, None, None, None, None, 2011-08-05 08:00:00, None, None, None, None, None
None, -0.829, None, None, None, None, 2011-08-05 09:00:00, None, None, None, None, None
None, -0.408, None, None, None, None, 2011-08-05 10:00:00, None, None, None, None, None
None, -0.108, None, None, None, None, 2011-08-05 11:00:00, None, None, None, None, None
None, -0.099, None, None, None, None, 2011-08-05 12:00:00, None, None, None, None, None
None, -0.098, None, None, None, None, 2011-08-05 13:00:00, None, None, None, None, None
None, 0.024, None, None, None, None, 2011-08-05 14:00:00, None, None, None, None, None
None, 0.221, None, None, None, None, 2011-08-05 15:00:00, None, None, None, None, None
None, 0.465, None, None, None, None, 2011-08-05 16:00:00, None, None, None, None, None
None, 0.745, None, None, None, None, 2011-08-05 17:00:00, None, None, None, None, None
None, 0.725, None, None, None, None, 2011-08-05 18:00:00, None, None, None, None, None
None, 0.118, None, None, None, None, 2011-08-05 19:00:00, None, None, None, None, None
None, -0.062, None, None, None, None, 2011-08-05 20:00:00, None, None, None, None, None
None, -0.192, None, None, None, None, 2011-08-05 21:00:00, None, None, None, None, None
None, -0.155, None, None, None, None, 2011-08-05 22:00:00, None, None, None, None, None
None, -0.323, None, None, None, None, 2011-08-05 23:00:00, None, None, None, None, None
None, -0.519, None, None, None, None, 2011-08-06 00:00:00, None, None, None, None, None
None, -0.284, None, None, None, None, 2011-08-06 01:00:00, None, None, None, None, None
None, -0.398, None, None, None, None, 2011-08-06 02:00:00, None, None, None, None, None
None, -0.472, None, None, None, None, 2011-08-06 03:00:00, None, None, None, None, None
None, -0.539, None, None, None, None, 2011-08-06 04:00:00, None, None, None, None, None
None, -0.492, None, None, None, None, 2011-08-06 05:00:00, None, None, None, None, None
None, -0.473, None, None, None, None, 2011-08-06 06:00:00, None, None, None, None, None
None, -0.725, None, None, None, None, 2011-08-06 07:00:00, None, None, None, None, None
None, -0.501, None, None, None, None, 2011-08-06 08:00:00, None, None, None, None, None
None, -0.145, None, None, None, None, 2011-08-06 09:00:00, None, None, None, None, None
None, -0.097, None, None, None, None, 2011-08-06 10:00:00, None, None, None, None, None
None, 0.559, None, None, None, None, 2011-08-06 11:00:00, None, None, None, None, None
None, 0.99, None, None, None, None, 2011-08-06 12:00:00, None, None, None, None, None
None, 0.252, None, None, None, None, 2011-08-06 13:00:00, None, None, None, None, None
None, 0.327, None, None, None, None, 2011-08-06 14:00:00, None, None, None, None, None
None, 0.85, None, None, None, None, 2011-08-06 15:00:00, None, None, None, None, None
None, 1.477, None, None, None, None, 2011-08-06 16:00:00, None, None, None, None, None
None, 1.337, None, None, None, None, 2011-08-06 17:00:00, None, None, None, None, None
None, 2.46, None, None, None, None, 2011-08-06 18:00:00, None, None, None, None, None
None, 1.683, None, None, None, None, 2011-08-06 19:00:00, None, None, None, None, None
None, 1.187, None, None, None, None, 2011-08-06 20:00:00, None, None, None, None, None
None, 1.149, None, None, None, None, 2011-08-06 21:00:00, None, None, None, None, None
None, 1.007, None, None, None, None, 2011-08-06 22:00:00, None, None, None, None, None
None, 0.64, None, None, None, None, 2011-08-06 23:00:00, None, None, None, None, None
None, 0.491, None, None, None, None, 2011-08-07 00:00:00, None, None, None, None, None
None, 0.482, None, None, None, None, 2011-08-07 01:00:00, None, None, None, None, None
None, 0.164, None, None, None, None, 2011-08-07 02:00:00, None, None, None, None, None
None, 1.67, None, None, None, None, 2011-08-07 03:00:00, None, None, None, None, None
None, 1.267, None, None, None, None, 2011-08-07 04:00:00, None, None, None, None, None
None, 2.175, None, None, None, None, 2011-08-07 05:00:00, None, None, None, None, None
None, 2.605, None, None, None, None, 2011-08-07 06:00:00, None, None, None, None, None
None, 2.625, None, None, None, None, 2011-08-07 07:00:00, None, None, None, None, None
None, 3.694, None, None, None, None, 2011-08-07 08:00:00, None, None, None, None, None
None, 4.496, None, None, None, None, 2011-08-07 09:00:00, None, None, None, None, None
None, 4.112, None, None, None, None, 2011-08-07 10:00:00, None, None, None, None, None
None, 6.133, None, None, None, None, 2011-08-07 11:00:00, None, None, None, None, None
None, 6.067, None, None, None, None, 2011-08-07 12:00:00, None, None, None, None, None
None, 7.23, None, None, None, None, 2011-08-07 13:00:00, None, None, None, None, None
None, 7.9, None, None, None, None, 2011-08-07 14:00:00, None, None, None, None, None
None, 5.753, None, None, None, None, 2011-08-07 15:00:00, None, None, None, None, None
None, 4.47, None, None, None, None, 2011-08-07 16:00:00, None, None, None, None, None
None, 4.782, None, None, None, None, 2011-08-07 17:00:00, None, None, None, None, None
None, 5.018, None, None, None, None, 2011-08-07 18:00:00, None, None, None, None, None
None, 5.103, None, None, None, None, 2011-08-07 19:00:00, None, None, None, None, None
None, 4.414, None, None, None, None, 2011-08-07 20:00:00, None, None, None, None, None
None, 4.066, None, None, None, None, 2011-08-07 21:00:00, None, None, None, None, None
None, 4.772, None, None, None, None, 2011-08-07 22:00:00, None, None, None, None, None
None, 4.214, None, None, None, None, 2011-08-07 23:00:00, None, None, None, None, None
None, 3.953, None, None, None, None, 2011-08-08 00:00:00, None, None, None, None, None
None, 4.281, None, None, None, None, 2011-08-08 01:00:00, None, None, None, None, None
None, 5.562, None, None, None, None, 2011-08-08 02:00:00, None, None, None, None, None
None, 4.77, None, None, None, None, 2011-08-08 03:00:00, None, None, None, None, None
None, 5.203, None, None, None, None, 2011-08-08 04:00:00, None, None, None, None, None
None, 5.382, None, None, None, None, 2011-08-08 05:00:00, None, None, None, None, None
None, 5.316, None, None, None, None, 2011-08-08 06:00:00, None, None, None, None, None
None, 6.149, None, None, None, None, 2011-08-08 07:00:00, None, None, None, None, None
None, 6.263, None, None, None, None, 2011-08-08 08:00:00, None, None, None, None, None
None, 6.36, None, None, None, None, 2011-08-08 09:00:00, None, None, None, None, None
None, 6.475, None, None, None, None, 2011-08-08 10:00:00, None, None, None, None, None
None, 7.8, None, None, None, None, 2011-08-08 11:00:00, None, None, None, None, None
None, 6.124, None, None, None, None, 2011-08-08 12:00:00, None, None, None, None, None
None, 4.706, None, None, None, None, 2011-08-08 13:00:00, None, None, None, None, None
None, 5.84, None, None, None, None, 2011-08-08 14:00:00, None, None, None, None, None
None, 7.09, None, None, None, None, 2011-08-08 15:00:00, None, None, None, None, None
None, 4.819, None, None, None, None, 2011-08-08 16:00:00, None, None, None, None, None
None, 4.791, None, None, None, None, 2011-08-08 17:00:00, None, None, None, None, None
None, 4.857, None, None, None, None, 2011-08-08 18:00:00, None, None, None, None, None
None, 4.527, None, None, None, None, 2011-08-08 19:00:00, None, None, None, None, None
None, 4.405, None, None, None, None, 2011-08-08 20:00:00, None, None, None, None, None
None, 4.857, None, None, None, None, 2011-08-08 21:00:00, None, None, None, None, None
None, 4.349, None, None, None, None, 2011-08-08 22:00:00, None, None, None, None, None
None, 4.439, None, None, None, None, 2011-08-08 23:00:00, None, None, None, None, None
None, 4.619, None, None, None, None, 2011-08-09 00:00:00, None, None, None, None, None
None, 4.061, None, None, None, None, 2011-08-09 01:00:00, None, None, None, None, None
None, 3.714, None, None, None, None, 2011-08-09 02:00:00, None, None, None, None, None
None, 3.582, None, None, None, None, 2011-08-09 03:00:00, None, None, None, None, None
None, 4.212, None, None, None, None, 2011-08-09 04:00:00, None, None, None, None, None
None, 4.749, None, None, None, None, 2011-08-09 05:00:00, None, None, None, None, None
None, 5.163, None, None, None, None, 2011-08-09 06:00:00, None, None, None, None, None
None, 6.832, None, None, None, None, 2011-08-09 07:00:00, None, None, None, None, None
None, 6.651, None, None, None, None, 2011-08-09 08:00:00, None, None, None, None, None
None, 7.72, None, None, None, None, 2011-08-09 09:00:00, None, None, None, None, None
None, 6.608, None, None, None, None, 2011-08-09 10:00:00, None, None, None, None, None
None, 6.276, None, None, None, None, 2011-08-09 11:00:00, None, None, None, None, None
None, 5.584, None, None, None, None, 2011-08-09 12:00:00, None, None, None, None, None
None, 6.655, None, None, None, None, 2011-08-09 13:00:00, None, None, None, None, None
None, 5.254, None, None, None, None, 2011-08-09 14:00:00, None, None, None, None, None
None, 4.659, None, None, None, None, 2011-08-09 15:00:00, None, None, None, None, None
None, 4.754, None, None, None, None, 2011-08-09 16:00:00, None, None, None, None, None
