station_observations
pcpn_amt_pst24hrs, air_temp, CURRENT_AIR_TEMPERATURE1, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, max_air_temp_snc_last_reset, rel_hum, time, dwpt_temp
None, 2.4, 2.416, 2.2, 0.5, 3.2, None, 2023-02-16 14:00:00, None
None, 2.1, 2.105, 2.1, -0.3, 3.2, None, 2023-02-16 15:00:00, None
None, 1.4, 1.359, 1.4, -0.4, 3.2, None, 2023-02-16 16:00:00, None
None, 1.0, 0.966, 1.0, 0.6, 3.2, None, 2023-02-16 17:00:00, None
None, 1.0, 0.951, 0.9, 3.0, 3.2, None, 2023-02-16 18:00:00, None
None, 0.8, 0.764, 0.8, 1.3, 1.1, None, 2023-02-16 19:00:00, None
None, 0.8, 0.82, 0.8, 2.8, 1.2, None, 2023-02-16 20:00:00, None
None, 0.3, 0.285, 0.3, 1.0, 1.2, None, 2023-02-16 21:00:00, None
None, 0.3, 0.296, 0.2, 1.7, 1.2, None, 2023-02-16 22:00:00, None
None, 0.5, 0.506, 0.2, 1.0, 1.2, None, 2023-02-16 23:00:00, None
None, 0.5, 0.542, 0.2, 0.8, 1.2, None, 2023-02-17 00:00:00, None
None, 0.7, 0.7, 0.2, 0.4, 1.2, None, 2023-02-17 01:00:00, None
None, 1.0, 0.959, 0.2, 0.5, 1.2, None, 2023-02-17 02:00:00, None
None, 0.9, 0.93, 0.2, -0.7, 1.2, None, 2023-02-17 03:00:00, None
None, 1.1, 1.072, 0.2, 1.1, 1.2, None, 2023-02-17 04:00:00, None
None, 1.2, 1.162, 0.2, 0.4, 1.3, None, 2023-02-17 05:00:00, None
None, 0.9, 0.879, 0.2, -1.0, 1.3, None, 2023-02-17 06:00:00, None
None, 1.4, 1.417, 0.8, 1.6, 1.4, None, 2023-02-17 07:00:00, None
None, 1.6, 1.606, 0.8, 0.8, 1.6, None, 2023-02-17 08:00:00, None
None, 2.3, 2.25, 0.8, 2.7, 2.3, None, 2023-02-17 09:00:00, None
None, 2.9, 2.919, 0.8, 1.5, 3.2, None, 2023-02-17 10:00:00, None
None, 3.7, 3.684, 0.8, 0.6, 3.8, None, 2023-02-17 11:00:00, None
None, 4.5, 4.532, 0.8, 0.8, 4.8, None, 2023-02-17 12:00:00, None
None, 5.1, 5.105, 0.8, -0.1, 5.1, None, 2023-02-17 13:00:00, None
None, 5.5, 5.472, 0.8, 0.7, 6.1, None, 2023-02-17 14:00:00, None
None, 6.5, 6.496, 0.8, 0.0, 6.6, None, 2023-02-17 15:00:00, None
None, 5.7, 5.717, 0.8, -0.6, 7.8, None, 2023-02-17 16:00:00, None
None, 4.5, 4.485, 0.8, -2.2, 7.8, None, 2023-02-17 17:00:00, None
None, 3.7, 3.65, 0.8, -0.8, 7.8, None, 2023-02-17 18:00:00, None
None, 3.5, 3.497, 3.5, -0.5, 3.7, None, 2023-02-17 19:00:00, None
None, 3.2, 3.216, 3.2, -0.1, 3.7, None, 2023-02-17 20:00:00, None
None, 3.1, 3.085, 3.1, 0.0, 3.7, None, 2023-02-17 21:00:00, None
None, 3.0, 3.005, 3.0, 0.0, 3.7, None, 2023-02-17 22:00:00, None
None, 2.9, 2.933, 2.9, 0.0, 3.7, None, 2023-02-17 23:00:00, None
None, 2.9, 2.859, 2.8, 0.0, 3.7, None, 2023-02-18 00:00:00, None
None, 2.8, 2.824, 2.8, 0.5, 3.7, None, 2023-02-18 01:00:00, None
None, 2.9, 2.874, 2.8, 0.2, 3.7, None, 2023-02-18 02:00:00, None
None, 3.0, 2.966, 2.8, 0.9, 3.7, None, 2023-02-18 03:00:00, None
None, 3.0, 2.992, 2.8, 0.5, 3.7, None, 2023-02-18 04:00:00, None
None, 3.1, 3.118, 2.8, 0.2, 3.7, None, 2023-02-18 05:00:00, None
None, 3.2, 3.202, 2.8, 0.6, 3.7, None, 2023-02-18 06:00:00, None
None, 3.2, 3.244, 3.2, 0.7, 3.3, None, 2023-02-18 07:00:00, None
None, 3.6, 3.565, 3.2, 1.2, 3.6, None, 2023-02-18 08:00:00, None
None, 3.8, 3.777, 3.2, 0.6, 3.8, None, 2023-02-18 09:00:00, None
None, 4.3, 4.345, 3.2, 0.8, 4.3, None, 2023-02-18 10:00:00, None
None, 4.8, 4.756, 3.2, 0.5, 4.7, None, 2023-02-18 11:00:00, None
None, 4.7, 4.707, 3.2, 0.4, 5.0, None, 2023-02-18 12:00:00, None
None, 5.4, 5.355, 3.2, 0.0, 5.4, None, 2023-02-18 13:00:00, None
None, 6.6, 6.564, 3.2, 1.6, 6.7, None, 2023-02-18 14:00:00, None
None, 9.0, 9.0, 3.2, 0.8, 9.4, None, 2023-02-18 15:00:00, None
None, 9.6, 9.63, 3.2, -0.3, 10.1, None, 2023-02-18 16:00:00, None
None, 6.3, 6.296, 3.2, -2.6, 10.1, None, 2023-02-18 17:00:00, None
None, 4.8, 4.826, 3.2, -1.9, 10.1, None, 2023-02-18 18:00:00, None
None, 4.6, 4.591, 4.6, -0.3, 4.9, None, 2023-02-18 19:00:00, None
None, 4.6, 4.558, 4.5, 0.0, 4.9, None, 2023-02-18 20:00:00, None
None, 4.4, 4.367, 4.4, -0.2, 4.9, None, 2023-02-18 21:00:00, None
None, 4.2, 4.216, 4.2, -0.2, 4.9, None, 2023-02-18 23:00:00, None
None, 4.0, 4.043, 4.0, -0.3, 4.9, None, 2023-02-19 00:00:00, None
None, 4.1, 4.143, 4.0, 0.2, 4.9, None, 2023-02-19 01:00:00, None
None, 4.1, 4.124, 4.0, 0.1, 4.9, None, 2023-02-19 02:00:00, None
None, 4.3, 4.329, 4.0, 0.4, 4.9, None, 2023-02-19 03:00:00, None
None, 3.9, 3.916, 3.8, -0.9, 4.9, None, 2023-02-19 04:00:00, None
None, 4.0, 4.046, 3.7, 0.1, 4.9, None, 2023-02-19 05:00:00, None
None, 4.1, 4.128, 3.7, 0.4, 4.9, None, 2023-02-19 06:00:00, None
None, 4.3, 4.314, 4.1, 0.5, 4.3, None, 2023-02-19 07:00:00, None
None, 4.4, 4.446, 4.1, 0.1, 4.4, None, 2023-02-19 08:00:00, None
None, 5.2, 5.159, 4.1, 0.9, 5.1, None, 2023-02-19 09:00:00, None
None, 5.3, 5.299, 4.1, 0.4, 5.4, None, 2023-02-19 10:00:00, None
None, 5.3, 5.298, 4.1, 0.1, 5.4, None, 2023-02-19 11:00:00, None
None, 5.5, 5.503, 4.1, 0.4, 5.9, None, 2023-02-19 13:00:00, None
None, 6.0, 5.961, 4.1, 0.5, 6.2, None, 2023-02-19 14:00:00, None
None, 5.8, 5.766, 4.1, -0.9, 6.2, None, 2023-02-19 15:00:00, None
None, 5.7, 5.678, 4.1, 0.1, 6.2, None, 2023-02-19 16:00:00, None
None, 5.7, 5.66, 4.1, -0.2, 6.2, None, 2023-02-19 17:00:00, None
None, 5.4, 5.353, 4.1, -0.4, 6.2, None, 2023-02-19 18:00:00, None
None, 5.0, 5.046, 5.0, -0.5, 5.4, None, 2023-02-19 19:00:00, None
None, 5.0, 5.037, 5.0, 0.0, 5.4, None, 2023-02-19 20:00:00, None
None, 4.9, 4.862, 4.9, 0.2, 5.4, None, 2023-02-19 21:00:00, None
None, 5.0, 4.997, 4.8, 0.0, 5.4, None, 2023-02-19 22:00:00, None
None, 4.9, 4.905, 4.8, -0.1, 5.4, None, 2023-02-19 23:00:00, None
None, 5.1, 5.091, 4.8, 0.3, 5.4, None, 2023-02-20 00:00:00, None
None, 4.9, 4.877, 4.8, -0.4, 5.4, None, 2023-02-20 02:00:00, None
None, 5.3, 5.329, 4.8, 0.4, 5.4, None, 2023-02-20 03:00:00, None
None, 5.0, 5.002, 4.8, -0.4, 5.4, None, 2023-02-20 04:00:00, None
None, 4.9, 4.934, 4.8, 0.0, 5.4, None, 2023-02-20 05:00:00, None
None, 4.9, 4.933, 4.8, 0.2, 5.4, None, 2023-02-20 06:00:00, None
None, 5.1, 5.108, 4.9, 0.7, 5.3, None, 2023-02-20 07:00:00, None
None, 5.1, 5.071, 4.9, 0.2, 5.3, None, 2023-02-20 08:00:00, None
None, 5.5, 5.517, 4.9, 1.2, 5.5, None, 2023-02-20 09:00:00, None
None, 5.9, 5.888, 4.9, 1.1, 5.9, None, 2023-02-20 10:00:00, None
None, 5.8, 5.772, 4.9, 1.0, 6.2, None, 2023-02-20 11:00:00, None
None, 6.1, 6.095, 4.9, 1.0, 6.2, None, 2023-02-20 12:00:00, None
None, 6.1, 6.111, 4.9, 2.2, 6.2, None, 2023-02-20 13:00:00, None
None, 6.0, 5.979, 4.9, -0.1, 6.2, None, 2023-02-20 14:00:00, None
None, 6.2, 6.154, 4.9, 0.3, 6.2, None, 2023-02-20 15:00:00, None
None, 7.1, 7.076, 4.9, 1.2, 7.1, None, 2023-02-20 16:00:00, None
None, 8.5, 8.49, 4.9, 0.9, 9.1, None, 2023-02-20 17:00:00, None
None, 9.0, 9.04, 4.9, -1.4, 9.4, None, 2023-02-20 18:00:00, None
None, 8.3, 8.32, 8.3, 0.7, 9.0, None, 2023-02-20 19:00:00, None
None, 9.2, 9.2, 8.0, 0.4, 9.2, None, 2023-02-20 20:00:00, None
None, 7.6, 7.591, 7.7, -0.5, 9.5, None, 2023-02-20 21:00:00, None
None, 6.8, 6.771, 5.9, 0.0, 9.5, None, 2023-02-20 22:00:00, None
None, 8.0, 7.984, 5.9, 1.1, 9.5, None, 2023-02-20 23:00:00, None
None, 7.0, 6.992, 5.9, -0.3, 9.5, None, 2023-02-21 00:00:00, None
None, 6.8, 6.841, 5.9, 0.1, 9.5, None, 2023-02-21 01:00:00, None
None, 6.5, 6.488, 5.9, -1.3, 9.5, None, 2023-02-21 02:00:00, None
None, 6.8, 6.817, 5.9, 0.5, 9.5, None, 2023-02-21 03:00:00, None
None, 6.4, 6.406, 5.9, -0.3, 9.5, None, 2023-02-21 04:00:00, None
None, 6.4, 6.372, 5.9, 0.2, 9.5, None, 2023-02-21 05:00:00, None
None, 6.0, 5.975, 5.9, -0.4, 9.5, None, 2023-02-21 06:00:00, None
None, 5.5, 5.459, 5.5, -0.4, 6.2, None, 2023-02-21 07:00:00, None
None, 5.6, 5.595, 5.3, -0.3, 6.2, None, 2023-02-21 08:00:00, None
None, 4.7, 4.673, 4.7, 0.0, 6.2, None, 2023-02-21 09:00:00, None
None, 4.3, 4.322, 4.3, -0.7, 6.2, None, 2023-02-21 10:00:00, None
None, 5.7, 5.688, 4.3, 1.9, 6.2, None, 2023-02-21 11:00:00, None
None, 7.0, 7.018, 4.3, 2.0, 7.4, None, 2023-02-21 12:00:00, None
None, 7.6, 7.563, 4.3, 0.4, 8.2, None, 2023-02-21 13:00:00, None
None, 6.5, 6.54, 4.3, -1.1, 8.2, None, 2023-02-21 14:00:00, None
None, 5.8, 5.8, 4.3, -1.9, 8.2, None, 2023-02-21 15:00:00, None
None, 4.0, 3.957, 3.9, -2.2, 8.2, None, 2023-02-21 16:00:00, None
None, 3.6, 3.648, 3.6, -0.7, 8.2, None, 2023-02-21 17:00:00, None
None, 4.1, 4.124, 3.6, 1.7, 8.2, None, 2023-02-21 18:00:00, None
None, 3.9, 3.858, 3.2, -2.2, 4.2, None, 2023-02-21 19:00:00, None
None, 3.7, 3.679, 3.2, 0.9, 4.2, None, 2023-02-21 20:00:00, None
None, 2.9, 2.898, 2.8, -1.4, 4.2, None, 2023-02-21 21:00:00, None
None, 2.0, 1.958, 2.0, -2.5, 4.2, None, 2023-02-21 22:00:00, None
None, 1.6, 1.583, 1.5, -0.7, 4.2, None, 2023-02-21 23:00:00, None
None, 0.7, 0.749, 0.8, -0.6, 4.2, None, 2023-02-22 00:00:00, None
None, 0.1, 0.096, 0.1, -0.3, 4.2, None, 2023-02-22 01:00:00, None
None, -0.3, -0.319, -0.3, -0.8, 4.2, None, 2023-02-22 02:00:00, None
None, -0.6, -0.623, -0.6, -0.3, 4.2, None, 2023-02-22 03:00:00, None
None, -1.1, -1.097, -1.1, 0.0, 4.2, None, 2023-02-22 04:00:00, None
None, -1.1, -1.13, -1.2, -0.2, 4.2, None, 2023-02-22 05:00:00, None
None, -1.5, -1.471, -1.6, -0.2, 4.2, None, 2023-02-22 06:00:00, None
None, -1.7, -1.696, -1.8, -0.2, -1.5, None, 2023-02-22 07:00:00, None
None, -1.8, -1.797, -1.9, 0.3, -1.5, None, 2023-02-22 08:00:00, None
None, -1.9, -1.918, -2.1, 0.1, -1.5, None, 2023-02-22 09:00:00, None
None, -1.7, -1.683, -2.1, 1.2, -1.5, None, 2023-02-22 10:00:00, None
None, -0.9, -0.932, -2.1, 1.0, -0.9, None, 2023-02-22 11:00:00, None
None, -0.7, -0.657, -2.1, 0.3, -0.3, None, 2023-02-22 12:00:00, None
None, -0.7, -0.664, -2.1, -0.5, -0.3, None, 2023-02-22 13:00:00, None
None, -1.0, -0.995, -2.1, -1.1, -0.3, None, 2023-02-22 14:00:00, None
None, -1.1, -1.114, -2.1, 0.0, -0.3, None, 2023-02-22 15:00:00, None
None, -0.9, -0.864, -2.1, 0.7, -0.3, None, 2023-02-22 16:00:00, None
None, -1.5, -1.478, -2.1, -0.5, -0.3, None, 2023-02-22 17:00:00, None
None, -2.0, -1.963, -2.2, -0.4, -0.3, None, 2023-02-22 18:00:00, None
None, -2.4, -2.405, -2.6, -0.7, -2.0, None, 2023-02-22 19:00:00, None
None, -2.6, -2.595, -2.8, 2.2, -2.0, None, 2023-02-22 20:00:00, None
None, -3.0, -2.956, -3.0, 0.3, -2.0, None, 2023-02-22 21:00:00, None
None, -3.0, -3.022, -3.2, 1.8, -2.0, None, 2023-02-22 22:00:00, None
None, -3.0, -3.0, -3.3, 1.1, -2.0, None, 2023-02-22 23:00:00, None
None, -3.1, -3.147, -3.3, 3.1, -2.0, None, 2023-02-23 00:00:00, None
None, -3.5, -3.528, -3.6, 2.3, -2.0, None, 2023-02-23 01:00:00, None
None, -3.6, -3.609, -3.7, 52.9, -2.0, None, 2023-02-23 02:00:00, None
None, -4.0, -3.97, -4.1, 96.2, -2.0, None, 2023-02-23 03:00:00, None
None, -4.3, -4.332, -4.3, 6.7, -2.0, None, 2023-02-23 04:00:00, None
None, -4.5, -4.503, -4.5, 1.7, -2.0, None, 2023-02-23 05:00:00, None
None, -4.6, -4.555, -4.9, 16.9, -2.0, None, 2023-02-23 06:00:00, None
None, -4.6, -4.608, -4.7, 8.9, -4.3, None, 2023-02-23 07:00:00, None
None, -4.5, -4.528, -4.7, 16.6, -4.3, None, 2023-02-23 08:00:00, None
None, -4.4, -4.39, -4.8, -6.2, -4.3, None, 2023-02-23 09:00:00, None
None, -4.0, -3.967, -4.8, -44.3, -3.9, None, 2023-02-23 10:00:00, None
None, -2.9, -2.873, -4.8, 0.0, -2.8, None, 2023-02-23 11:00:00, None
None, -1.2, -1.181, -4.8, 5.4, -1.3, None, 2023-02-23 12:00:00, None
None, -0.8, -0.791, -4.8, 1.1, -0.8, None, 2023-02-23 13:00:00, None
None, -0.5, -0.54, -4.8, 0.0, -0.3, None, 2023-02-23 14:00:00, None
None, 0.0, -0.014, -4.8, -1.5, 0.1, None, 2023-02-23 15:00:00, None
None, -0.3, -0.347, -4.8, -1.9, 0.2, None, 2023-02-23 16:00:00, None
None, -1.3, -1.345, -4.8, -3.7, 0.2, None, 2023-02-23 17:00:00, None
None, -2.0, -2.031, -4.8, 3.1, 0.2, None, 2023-02-23 18:00:00, None
None, -2.5, -2.459, -2.4, 35.2, -2.0, None, 2023-02-23 19:00:00, None
None, -2.9, -2.922, -2.9, 31.8, -2.0, None, 2023-02-23 20:00:00, None
None, -3.1, -3.087, -3.2, 19.3, -2.0, None, 2023-02-23 21:00:00, None
None, -3.5, -3.457, -3.5, 28.4, -2.0, None, 2023-02-23 22:00:00, None
None, -3.5, -3.532, -3.6, 15.8, -2.0, None, 2023-02-23 23:00:00, None
None, -3.6, -3.625, -3.8, 15.8, -2.0, None, 2023-02-24 00:00:00, None
None, -3.7, -3.686, -3.9, 1.9, -2.0, None, 2023-02-24 01:00:00, None
None, -4.2, -4.238, -4.4, 36.5, -2.0, None, 2023-02-24 02:00:00, None
None, -4.7, -4.712, -4.8, 35.3, -2.0, None, 2023-02-24 03:00:00, None
None, -5.3, -5.319, -5.4, 24.0, -2.0, None, 2023-02-24 04:00:00, None
None, -5.5, -5.485, -5.7, 27.5, -2.0, None, 2023-02-24 05:00:00, None
None, -6.2, -6.226, -6.4, 17.8, -6.0, None, 2023-02-24 07:00:00, None
None, -6.8, -6.774, -6.8, 35.4, -6.0, None, 2023-02-24 08:00:00, None
None, -6.8, -6.827, -7.1, -28.2, -6.0, None, 2023-02-24 09:00:00, None
None, -6.4, -6.364, -7.1, -32.9, -6.0, None, 2023-02-24 10:00:00, None
None, -3.9, -3.862, -7.1, 0.0, -3.8, None, 2023-02-24 11:00:00, None
None, -2.1, -2.103, -7.1, 3.8, -2.1, None, 2023-02-24 12:00:00, None
None, -0.7, -0.747, -7.1, -2.6, -0.9, None, 2023-02-24 13:00:00, None
None, 0.2, 0.237, -7.1, -2.0, 0.3, None, 2023-02-24 14:00:00, None
None, 0.5, 0.493, -7.1, 0.6, 0.5, None, 2023-02-24 15:00:00, None
None, 0.0, -0.006, -7.1, 0.4, 1.1, None, 2023-02-24 16:00:00, None
None, -0.5, -0.51, -7.1, -1.5, 1.1, None, 2023-02-24 17:00:00, None
None, -1.5, -1.546, -7.1, 11.4, 1.1, None, 2023-02-24 18:00:00, None
None, -1.8, -1.769, -1.7, 17.3, -1.5, None, 2023-02-24 19:00:00, None
None, -2.5, -2.543, -2.6, 30.8, -1.5, None, 2023-02-24 20:00:00, None
None, -2.7, -2.729, -2.9, 1.9, -1.5, None, 2023-02-24 21:00:00, None
None, -3.0, -3.013, -3.0, 37.6, -1.5, None, 2023-02-24 22:00:00, None
None, -3.0, -3.048, -3.3, 4.3, -1.5, None, 2023-02-24 23:00:00, None
None, -3.3, -3.349, -3.6, 28.3, -1.5, None, 2023-02-25 00:00:00, None
None, -3.0, -3.034, -3.6, -27.0, -1.5, None, 2023-02-25 01:00:00, None
None, -3.3, -3.291, -3.6, -1.9, -1.5, None, 2023-02-25 02:00:00, None
None, -2.7, -2.74, -3.6, -13.0, -1.5, None, 2023-02-25 03:00:00, None
None, -2.6, -2.589, -3.6, -12.3, -1.5, None, 2023-02-25 04:00:00, None
None, -2.6, -2.601, -3.6, -14.8, -1.5, None, 2023-02-25 05:00:00, None
None, -2.5, -2.451, -3.6, -4.3, -1.5, None, 2023-02-25 06:00:00, None
None, -2.2, -2.224, -2.5, -9.0, -2.2, None, 2023-02-25 07:00:00, None
None, -2.0, -1.953, -2.5, -15.5, -1.9, None, 2023-02-25 08:00:00, None
None, -1.9, -1.862, -2.5, -3.3, -1.8, None, 2023-02-25 09:00:00, None
None, -1.3, -1.264, -2.5, -20.5, -1.3, None, 2023-02-25 10:00:00, None
None, -2.3, -2.346, -2.5, 1.8, -1.0, None, 2023-02-25 12:00:00, None
None, -2.0, -2.035, -2.5, -6.2, -1.0, None, 2023-02-25 13:00:00, None
None, -1.7, -1.662, -2.5, 1.0, -1.0, None, 2023-02-25 14:00:00, None
None, -1.5, -1.45, -2.5, -1.5, -1.0, None, 2023-02-25 15:00:00, None
None, -1.5, -1.549, -2.5, 2.6, -1.0, None, 2023-02-25 16:00:00, None
None, -1.7, -1.703, -2.5, 1.1, -1.0, None, 2023-02-25 17:00:00, None
None, -1.6, -1.586, -2.5, -0.4, -1.0, None, 2023-02-25 18:00:00, None
None, -1.4, -1.436, -1.6, -1.2, -1.5, None, 2023-02-25 19:00:00, None
None, -1.0, -1.021, -1.6, -1.0, -1.0, None, 2023-02-25 20:00:00, None
None, -0.7, -0.682, -1.6, -0.6, -0.7, None, 2023-02-25 21:00:00, None
None, -0.6, -0.616, -1.6, 2.0, -0.6, None, 2023-02-25 22:00:00, None
None, -0.6, -0.561, -1.6, 0.5, -0.5, None, 2023-02-25 23:00:00, None
None, -0.4, -0.354, -1.6, 0.0, -0.4, None, 2023-02-26 00:00:00, None
None, -0.4, -0.432, -1.6, 1.0, -0.3, None, 2023-02-26 01:00:00, None
None, -0.3, -0.25, -1.6, 0.6, -0.2, None, 2023-02-26 02:00:00, None
None, -0.6, -0.566, -1.6, -1.1, -0.2, None, 2023-02-26 03:00:00, None
None, -0.4, -0.43, -1.6, -0.1, -0.2, None, 2023-02-26 04:00:00, None
None, -0.5, -0.474, -1.6, 0.2, -0.2, None, 2023-02-26 05:00:00, None
None, -0.4, -0.358, -1.6, -1.0, -0.2, None, 2023-02-26 06:00:00, None
None, -0.4, -0.395, -0.4, -12.0, -0.4, None, 2023-02-26 07:00:00, None
None, -0.2, -0.201, -0.4, -2.3, -0.2, None, 2023-02-26 08:00:00, None
None, 0.3, 0.336, -0.4, -1.1, 0.4, None, 2023-02-26 09:00:00, None
None, 2.3, 2.309, -0.4, 0.3, 2.2, None, 2023-02-26 10:00:00, None
None, 3.0, 2.965, -0.4, -0.1, 3.0, None, 2023-02-26 11:00:00, None
None, 3.1, 3.073, -0.4, 6.7, 3.4, None, 2023-02-26 12:00:00, None
None, 4.2, 4.208, -0.4, 8.1, 4.2, None, 2023-02-26 13:00:00, None
None, 3.9, 3.921, -0.4, 1.4, 5.4, None, 2023-02-26 15:00:00, None
None, 5.2, 5.156, -0.4, 3.9, 5.4, None, 2023-02-26 16:00:00, None
None, 2.1, 2.05, -0.4, 0.2, 5.8, None, 2023-02-26 17:00:00, None
None, 0.7, 0.693, -0.4, -0.6, 5.8, None, 2023-02-26 18:00:00, None
None, 0.5, 0.481, 0.4, -0.1, 0.7, None, 2023-02-26 19:00:00, None
None, 0.6, 0.571, 0.4, 1.0, 0.7, None, 2023-02-26 20:00:00, None
None, 0.5, 0.533, 0.4, 1.0, 0.7, None, 2023-02-26 21:00:00, None
None, 0.1, 0.104, 0.0, -1.3, 0.7, None, 2023-02-26 22:00:00, None
None, 0.1, 0.09, 0.0, 0.3, 0.7, None, 2023-02-26 23:00:00, None
None, 0.4, 0.392, 0.0, 1.6, 0.7, None, 2023-02-27 00:00:00, None
None, -0.3, -0.267, -0.2, -1.5, 0.7, None, 2023-02-27 01:00:00, None
None, -0.5, -0.53, -0.7, -1.1, 0.7, None, 2023-02-27 02:00:00, None
None, -0.7, -0.701, -0.8, 0.2, 0.7, None, 2023-02-27 03:00:00, None
None, -1.3, -1.329, -1.3, 0.1, 0.7, None, 2023-02-27 04:00:00, None
None, -1.0, -0.988, -1.7, 1.0, 0.7, None, 2023-02-27 05:00:00, None
None, -0.5, -0.502, -1.7, 1.6, 0.7, None, 2023-02-27 06:00:00, None
None, -0.2, -0.207, -0.5, 0.7, -0.1, None, 2023-02-27 07:00:00, None
None, 0.2, 0.186, -0.5, 1.4, 0.2, None, 2023-02-27 08:00:00, None
None, 0.6, 0.643, -0.5, 2.4, 0.7, None, 2023-02-27 09:00:00, None
None, 1.4, 1.397, -0.5, 0.8, 1.4, None, 2023-02-27 10:00:00, None
None, 2.0, 1.967, -0.5, -1.3, 2.0, None, 2023-02-27 11:00:00, None
None, None, 2.697, None, None, None, None, 2023-02-27 12:00:00, None
None, 3.4, 3.389, -0.5, -0.5, 3.4, None, 2023-02-27 13:00:00, None
None, 3.6, 3.59, -0.5, -0.3, 4.0, None, 2023-02-27 14:00:00, None
None, 3.5, 3.469, -0.5, -0.7, 4.0, None, 2023-02-27 15:00:00, None
None, 2.8, 2.792, -0.5, -0.8, 4.0, None, 2023-02-27 16:00:00, None
None, 2.1, 2.089, -0.5, -0.9, 4.0, None, 2023-02-27 17:00:00, None
None, 1.3, 1.348, -0.5, -0.9, 4.0, None, 2023-02-27 18:00:00, None
None, 1.1, 1.102, 1.0, -1.0, 1.4, None, 2023-02-27 19:00:00, None
None, 0.9, 0.887, 0.8, -0.6, 1.7, None, 2023-02-27 20:00:00, None
None, 0.7, 0.706, 0.7, -0.3, 1.7, None, 2023-02-27 21:00:00, None
None, 1.0, 0.979, 0.6, 0.0, 1.7, None, 2023-02-27 22:00:00, None
None, 0.9, 0.904, 0.6, 0.2, 1.7, None, 2023-02-27 23:00:00, None
None, 1.1, 1.058, 0.6, 0.5, 1.7, None, 2023-02-28 00:00:00, None
None, 0.4, 0.43, 0.4, -2.3, 1.7, None, 2023-02-28 01:00:00, None
None, 0.2, 0.17, 0.2, -0.7, 1.7, None, 2023-02-28 02:00:00, None
None, 0.1, 0.053, 0.0, 0.7, 1.7, None, 2023-02-28 03:00:00, None
None, 0.0, 0.048, 0.0, 0.2, 1.7, None, 2023-02-28 04:00:00, None
None, 0.0, 0.018, 0.0, 1.1, 1.7, None, 2023-02-28 05:00:00, None
None, 0.0, 0.036, 0.0, 1.1, 1.7, None, 2023-02-28 06:00:00, None
None, 0.1, 0.063, 0.0, 2.8, 0.1, None, 2023-02-28 07:00:00, None
None, 0.0, 0.019, 0.0, 0.3, 0.1, None, 2023-02-28 08:00:00, None
None, 0.0, 0.035, 0.0, 0.6, 0.1, None, 2023-02-28 09:00:00, None
None, 0.1, 0.112, 0.0, 1.2, 0.1, None, 2023-02-28 10:00:00, None
None, 0.3, 0.265, 0.0, 2.0, 0.3, None, 2023-02-28 11:00:00, None
None, 0.3, 0.343, 0.0, 4.3, 0.4, None, 2023-02-28 12:00:00, None
None, 1.1, 1.072, 0.0, 1.9, 1.1, None, 2023-02-28 13:00:00, None
None, 2.4, 2.433, 0.0, 2.2, 3.0, None, 2023-02-28 14:00:00, None
None, 3.4, 3.424, 0.0, 0.7, 3.6, None, 2023-02-28 15:00:00, None
None, 1.9, 1.919, 0.0, -1.8, 3.8, None, 2023-02-28 16:00:00, None
None, 1.8, 1.822, 0.0, -2.2, 3.8, None, 2023-02-28 17:00:00, None
None, 1.1, 1.074, 0.0, -1.2, 3.8, None, 2023-02-28 18:00:00, None
None, 0.6, 0.591, 0.6, -1.0, 1.1, None, 2023-02-28 19:00:00, None
None, 0.3, 0.305, 0.3, -1.0, 1.1, None, 2023-02-28 20:00:00, None
None, -0.1, -0.055, -0.1, -0.8, 1.1, None, 2023-02-28 21:00:00, None
None, 0.1, 0.084, -0.2, 0.4, 1.1, None, 2023-02-28 22:00:00, None
None, -0.3, -0.326, -0.3, -0.8, 1.1, None, 2023-02-28 23:00:00, None
None, -0.6, -0.643, -0.7, -0.6, 1.1, None, 2023-03-01 00:00:00, None
None, -0.8, -0.79, -0.9, 0.1, 1.1, None, 2023-03-01 01:00:00, None
None, -0.8, -0.751, -1.1, 0.4, 1.1, None, 2023-03-01 02:00:00, None
None, -1.0, -0.977, -1.1, 0.0, 1.1, None, 2023-03-01 03:00:00, None
None, -0.6, -0.598, -1.1, 0.6, 1.1, None, 2023-03-01 04:00:00, None
None, -0.2, -0.194, -1.1, 1.4, 1.1, None, 2023-03-01 05:00:00, None
None, -0.3, -0.324, -1.1, -0.3, 1.1, None, 2023-03-01 06:00:00, None
None, -0.2, -0.204, -0.3, 0.7, -0.2, None, 2023-03-01 07:00:00, None
None, 0.3, 0.341, -0.3, 0.5, 0.3, None, 2023-03-01 08:00:00, None
None, 0.4, 0.443, -0.3, -0.9, 0.6, None, 2023-03-01 09:00:00, None
None, 1.5, 1.52, -0.3, 6.0, 1.5, None, 2023-03-01 10:00:00, None
None, 2.2, 2.168, -0.3, 0.7, 2.1, None, 2023-03-01 11:00:00, None
None, 2.5, 2.492, -0.3, 0.3, 3.0, None, 2023-03-01 12:00:00, None
None, 2.7, 2.713, -0.3, -0.3, 3.1, None, 2023-03-01 13:00:00, None
None, 3.8, 3.806, -0.3, 0.7, 3.8, None, 2023-03-01 14:00:00, None
None, 3.1, 3.055, -0.3, -1.8, 3.8, None, 2023-03-01 15:00:00, None
None, 2.7, 2.701, -0.3, -0.5, 3.8, None, 2023-03-01 16:00:00, None
