station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, time, MINIMUM_AIR_TEMPERATURE, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, ATMOSPHERIC_PRESSURE, MAXIMUM_AIR_TEMPERATURE, PRECIPITATION_NEW, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, -11.4, None, None, 1988-11-17 18:00:00, -12.9, None, None, None, None, -10.9, None, None, None
None, -11.3, None, None, 1988-11-17 19:00:00, -11.3, None, None, None, None, -11.3, None, None, None
None, -10.9, None, None, 1988-11-17 20:00:00, -11.3, None, None, None, None, -10.9, None, None, None
None, -10.7, None, None, 1988-11-17 21:00:00, -11.3, None, None, None, None, -10.7, None, None, None
None, -10.7, None, None, 1988-11-17 22:00:00, -11.3, None, None, None, None, -10.7, None, None, None
None, -10.7, None, None, 1988-11-17 23:00:00, -11.3, None, None, None, None, -10.7, None, None, None
None, -10.5, None, None, 1988-11-18 00:00:00, -11.3, None, None, None, None, -10.5, None, None, None
None, -10.3, None, None, 1988-11-18 01:00:00, -11.3, None, None, None, None, -10.3, None, None, None
None, -10.0, None, None, 1988-11-18 02:00:00, -11.3, None, None, None, None, -10.0, None, None, None
None, -9.7, None, None, 1988-11-18 03:00:00, -11.3, None, None, None, None, -9.7, None, None, None
None, -9.5, None, None, 1988-11-18 04:00:00, -11.3, None, None, None, None, -9.5, None, None, None
None, -9.5, None, None, 1988-11-18 05:00:00, -11.3, None, None, None, None, -9.5, None, None, None
None, -9.4, None, None, 1988-11-18 06:00:00, -11.3, None, None, None, None, -9.4, None, None, None
None, -9.3, None, None, 1988-11-18 07:00:00, -9.3, None, None, None, None, -9.3, None, None, None
None, -9.2, None, None, 1988-11-18 08:00:00, -9.3, None, None, None, None, -9.2, None, None, None
None, -9.1, None, None, 1988-11-18 09:00:00, -9.3, None, None, None, None, -9.1, None, None, None
None, -8.9, None, None, 1988-11-18 10:00:00, -9.3, None, None, None, None, -8.9, None, None, None
None, -8.4, None, None, 1988-11-18 11:00:00, -9.3, None, None, None, None, -8.4, None, None, None
None, -8.1, None, None, 1988-11-18 12:00:00, -9.3, None, None, None, None, -8.1, None, None, None
None, -7.9, None, None, 1988-11-18 13:00:00, -9.3, None, None, None, None, -7.9, None, None, None
None, -7.8, None, None, 1988-11-18 14:00:00, -9.3, None, None, None, None, -7.8, None, None, None
None, -7.8, None, None, 1988-11-18 15:00:00, -9.3, None, None, None, None, -7.8, None, None, None
None, -7.9, None, None, 1988-11-18 16:00:00, -9.3, None, None, None, None, -7.8, None, None, None
None, -8.0, None, None, 1988-11-18 17:00:00, -9.3, None, None, None, None, -7.8, None, None, None
None, -8.4, None, None, 1988-11-18 18:00:00, -9.3, None, None, None, None, -7.8, None, None, None
None, -9.1, None, None, 1988-11-18 19:00:00, -9.1, None, None, None, None, -9.1, None, None, None
None, -8.7, None, None, 1988-11-18 20:00:00, -9.1, None, None, None, None, -8.7, None, None, None
None, -8.0, None, None, 1988-11-18 21:00:00, -9.1, None, None, None, None, -8.0, None, None, None
None, -8.1, None, None, 1988-11-18 22:00:00, -9.1, None, None, None, None, -8.0, None, None, None
None, -7.4, None, None, 1988-11-18 23:00:00, -9.1, None, None, None, None, -7.4, None, None, None
None, -7.4, None, None, 1988-11-19 00:00:00, -9.1, None, None, None, None, -7.4, None, None, None
None, -8.0, None, None, 1988-11-19 01:00:00, -9.1, None, None, None, None, -7.4, None, None, None
None, -8.3, None, None, 1988-11-19 02:00:00, -9.1, None, None, None, None, -7.4, None, None, None
None, -8.4, None, None, 1988-11-19 03:00:00, -9.1, None, None, None, None, -7.4, None, None, None
None, -8.1, None, None, 1988-11-19 04:00:00, -9.1, None, None, None, None, -7.4, None, None, None
None, -8.1, None, None, 1988-11-19 05:00:00, -9.1, None, None, None, None, -7.4, None, None, None
None, -8.6, None, None, 1988-11-19 06:00:00, -9.1, None, None, None, None, -7.4, None, None, None
None, -8.8, None, None, 1988-11-19 07:00:00, -8.8, None, None, None, None, -8.8, None, None, None
None, -8.8, None, None, 1988-11-19 08:00:00, -8.8, None, None, None, None, -8.8, None, None, None
None, -8.8, None, None, 1988-11-19 09:00:00, -8.8, None, None, None, None, -8.8, None, None, None
None, -8.0, None, None, 1988-11-19 10:00:00, -8.8, None, None, None, None, -8.0, None, None, None
None, -7.4, None, None, 1988-11-19 11:00:00, -8.8, None, None, None, None, -7.4, None, None, None
None, -7.0, None, None, 1988-11-19 12:00:00, -8.8, None, None, None, None, -7.0, None, None, None
None, -6.6, None, None, 1988-11-19 13:00:00, -8.8, None, None, None, None, -6.6, None, None, None
None, -6.4, None, None, 1988-11-19 14:00:00, -8.8, None, None, None, None, -6.4, None, None, None
None, -6.5, None, None, 1988-11-19 15:00:00, -8.8, None, None, None, None, -6.4, None, None, None
None, -6.7, None, None, 1988-11-19 16:00:00, -8.8, None, None, None, None, -6.4, None, None, None
None, -8.1, None, None, 1988-11-19 17:00:00, -8.8, None, None, None, None, -6.4, None, None, None
None, -9.2, None, None, 1988-11-19 18:00:00, -9.2, None, None, None, None, -6.4, None, None, None
None, -9.8, None, None, 1988-11-19 19:00:00, -9.8, None, None, None, None, -9.8, None, None, None
None, -9.8, None, None, 1988-11-19 20:00:00, -9.8, None, None, None, None, -9.8, None, None, None
None, -9.8, None, None, 1988-11-19 21:00:00, -9.8, None, None, None, None, -9.8, None, None, None
None, -9.6, None, None, 1988-11-19 22:00:00, -9.8, None, None, None, None, -9.6, None, None, None
None, -9.5, None, None, 1988-11-19 23:00:00, -9.8, None, None, None, None, -9.5, None, None, None
None, -9.4, None, None, 1988-11-20 00:00:00, -9.8, None, None, None, None, -9.4, None, None, None
None, -9.3, None, None, 1988-11-20 01:00:00, -9.8, None, None, None, None, -9.3, None, None, None
None, -9.1, None, None, 1988-11-20 02:00:00, -9.8, None, None, None, None, -9.1, None, None, None
None, -9.1, None, None, 1988-11-20 03:00:00, -9.8, None, None, None, None, -9.1, None, None, None
None, -8.9, None, None, 1988-11-20 04:00:00, -9.8, None, None, None, None, -8.9, None, None, None
None, -8.9, None, None, 1988-11-20 05:00:00, -9.8, None, None, None, None, -8.9, None, None, None
None, -8.8, None, None, 1988-11-20 06:00:00, -9.8, None, None, None, None, -8.8, None, None, None
None, -8.9, None, None, 1988-11-20 07:00:00, -8.9, None, None, None, None, -8.9, None, None, None
None, -8.8, None, None, 1988-11-20 08:00:00, -8.9, None, None, None, None, -8.8, None, None, None
None, -8.6, None, None, 1988-11-20 09:00:00, -8.9, None, None, None, None, -8.6, None, None, None
None, -8.4, None, None, 1988-11-20 10:00:00, -8.9, None, None, None, None, -8.4, None, None, None
None, -8.1, None, None, 1988-11-20 11:00:00, -8.9, None, None, None, None, -8.1, None, None, None
None, -7.8, None, None, 1988-11-20 12:00:00, -8.9, None, None, None, None, -7.8, None, None, None
None, -7.7, None, None, 1988-11-20 13:00:00, -8.9, None, None, None, None, -7.7, None, None, None
None, -8.3, None, None, 1988-11-20 14:00:00, -8.9, None, None, None, None, -7.7, None, None, None
None, -8.7, None, None, 1988-11-20 15:00:00, -8.9, None, None, None, None, -7.7, None, None, None
None, -8.7, None, None, 1988-11-20 16:00:00, -8.9, None, None, None, None, -7.7, None, None, None
None, -8.3, None, None, 1988-11-20 17:00:00, -8.9, None, None, None, None, -7.7, None, None, None
None, -8.6, None, None, 1988-11-20 18:00:00, -8.9, None, None, None, None, -7.7, None, None, None
None, -8.6, None, None, 1988-11-20 19:00:00, -8.6, None, None, None, None, -8.6, None, None, None
None, -8.7, None, None, 1988-11-20 20:00:00, -8.7, None, None, None, None, -8.6, None, None, None
None, -8.5, None, None, 1988-11-20 21:00:00, -8.7, None, None, None, None, -8.5, None, None, None
None, -8.5, None, None, 1988-11-20 22:00:00, -8.7, None, None, None, None, -8.5, None, None, None
None, -8.2, None, None, 1988-11-20 23:00:00, -8.7, None, None, None, None, -8.2, None, None, None
None, -8.2, None, None, 1988-11-21 00:00:00, -8.7, None, None, None, None, -8.2, None, None, None
None, -10.3, None, None, 1988-11-21 04:00:00, -10.3, None, None, None, None, -8.2, None, None, None
None, -10.7, None, None, 1988-11-21 05:00:00, -10.7, None, None, None, None, -8.2, None, None, None
None, -10.9, None, None, 1988-11-21 06:00:00, -10.9, None, None, None, None, -8.2, None, None, None
None, -11.1, None, None, 1988-11-21 07:00:00, -11.1, None, None, None, None, -11.1, None, None, None
None, -10.8, None, None, 1988-11-21 08:00:00, -11.1, None, None, None, None, -10.8, None, None, None
None, -10.7, None, None, 1988-11-21 09:00:00, -11.1, None, None, None, None, -10.7, None, None, None
None, -10.3, None, None, 1988-11-21 10:00:00, -11.1, None, None, None, None, -10.3, None, None, None
None, -9.9, None, None, 1988-11-21 11:00:00, -11.1, None, None, None, None, -9.9, None, None, None
None, -10.4, None, None, 1988-11-22 08:00:00, -10.4, None, None, None, None, -10.4, None, None, None
None, -10.3, None, None, 1988-11-22 09:00:00, -10.4, None, None, None, None, -10.3, None, None, None
None, -10.4, None, None, 1988-11-22 10:00:00, -10.4, None, None, None, None, -10.3, None, None, None
None, -10.3, None, None, 1988-11-22 11:00:00, -10.4, None, None, None, None, -10.3, None, None, None
None, -10.2, None, None, 1988-11-22 12:00:00, -10.4, None, None, None, None, -10.2, None, None, None
None, -10.2, None, None, 1988-11-22 13:00:00, -10.4, None, None, None, None, -10.2, None, None, None
None, -10.2, None, None, 1988-11-22 14:00:00, -10.4, None, None, None, None, -10.2, None, None, None
None, -10.2, None, None, 1988-11-22 15:00:00, -10.4, None, None, None, None, -10.2, None, None, None
None, -10.3, None, None, 1988-11-22 16:00:00, -10.4, None, None, None, None, -10.2, None, None, None
None, -10.4, None, None, 1988-11-22 17:00:00, -10.4, None, None, None, None, -10.2, None, None, None
None, -10.5, None, None, 1988-11-22 18:00:00, -10.5, None, None, None, None, -10.2, None, None, None
None, -10.5, None, None, 1988-11-22 19:00:00, -10.5, None, None, None, None, -10.5, None, None, None
None, -10.5, None, None, 1988-11-22 20:00:00, -10.5, None, None, None, None, -10.5, None, None, None
None, -10.4, None, None, 1988-11-22 21:00:00, -10.5, None, None, None, None, -10.4, None, None, None
None, -10.2, None, None, 1988-11-22 22:00:00, -10.5, None, None, None, None, -10.2, None, None, None
None, -10.1, None, None, 1988-11-22 23:00:00, -10.5, None, None, None, None, -10.1, None, None, None
None, -9.8, None, None, 1988-11-23 00:00:00, -10.5, None, None, None, None, -9.8, None, None, None
None, -9.6, None, None, 1988-11-23 01:00:00, -10.5, None, None, None, None, -9.6, None, None, None
None, -9.4, None, None, 1988-11-23 02:00:00, -10.5, None, None, None, None, -9.4, None, None, None
None, -9.3, None, None, 1988-11-23 03:00:00, -10.5, None, None, None, None, -9.3, None, None, None
None, -9.3, None, None, 1988-11-23 04:00:00, -10.5, None, None, None, None, -9.3, None, None, None
None, -9.5, None, None, 1988-11-23 05:00:00, -10.5, None, None, None, None, -9.3, None, None, None
None, -10.1, None, None, 1988-11-23 06:00:00, -10.5, None, None, None, None, -9.3, None, None, None
None, -10.7, None, None, 1988-11-23 07:00:00, -10.7, None, None, None, None, -10.7, None, None, None
None, -11.5, None, None, 1988-11-23 08:00:00, -11.5, None, None, None, None, -10.7, None, None, None
None, -12.5, None, None, 1988-11-23 09:00:00, -12.5, None, None, None, None, -10.7, None, None, None
None, -15.1, None, None, 1988-11-24 11:00:00, -16.9, None, None, None, None, -15.1, None, None, None
None, -14.6, None, None, 1988-11-24 12:00:00, -16.9, None, None, None, None, -14.6, None, None, None
None, -14.4, None, None, 1988-11-24 13:00:00, -16.9, None, None, None, None, -14.4, None, None, None
None, -14.3, None, None, 1988-11-24 14:00:00, -16.9, None, None, None, None, -14.3, None, None, None
None, -14.2, None, None, 1988-11-24 15:00:00, -16.9, None, None, None, None, -14.2, None, None, None
None, -14.7, None, None, 1988-11-24 16:00:00, -16.9, None, None, None, None, -14.2, None, None, None
None, -15.0, None, None, 1988-11-24 17:00:00, -16.9, None, None, None, None, -14.2, None, None, None
None, -15.3, None, None, 1988-11-24 18:00:00, -16.9, None, None, None, None, -14.2, None, None, None
None, -15.3, None, None, 1988-11-24 19:00:00, -15.3, None, None, None, None, -15.3, None, None, None
None, -15.5, None, None, 1988-11-24 20:00:00, -15.5, None, None, None, None, -15.3, None, None, None
None, -15.5, None, None, 1988-11-24 21:00:00, -15.5, None, None, None, None, -15.3, None, None, None
None, -15.7, None, None, 1988-11-24 22:00:00, -15.7, None, None, None, None, -15.3, None, None, None
None, -15.9, None, None, 1988-11-24 23:00:00, -15.9, None, None, None, None, -15.3, None, None, None
None, -16.0, None, None, 1988-11-25 00:00:00, -16.0, None, None, None, None, -15.3, None, None, None
None, -16.1, None, None, 1988-11-25 01:00:00, -16.1, None, None, None, None, -15.3, None, None, None
None, -16.2, None, None, 1988-11-25 02:00:00, -16.2, None, None, None, None, -15.3, None, None, None
None, -16.3, None, None, 1988-11-25 03:00:00, -16.3, None, None, None, None, -15.3, None, None, None
None, -16.4, None, None, 1988-11-25 04:00:00, -16.4, None, None, None, None, -15.3, None, None, None
None, -16.5, None, None, 1988-11-25 05:00:00, -16.5, None, None, None, None, -15.3, None, None, None
None, -16.7, None, None, 1988-11-25 06:00:00, -16.7, None, None, None, None, -15.3, None, None, None
None, -16.9, None, None, 1988-11-25 07:00:00, -16.9, None, None, None, None, -16.9, None, None, None
None, -16.8, None, None, 1988-11-25 08:00:00, -16.9, None, None, None, None, -16.8, None, None, None
None, -16.7, None, None, 1988-11-25 09:00:00, -16.9, None, None, None, None, -16.7, None, None, None
None, -16.5, None, None, 1988-11-25 10:00:00, -16.9, None, None, None, None, -16.5, None, None, None
None, -16.2, None, None, 1988-11-25 11:00:00, -16.9, None, None, None, None, -16.2, None, None, None
None, -15.8, None, None, 1988-11-25 12:00:00, -16.9, None, None, None, None, -15.8, None, None, None
None, -15.4, None, None, 1988-11-25 13:00:00, -16.9, None, None, None, None, -15.4, None, None, None
None, -14.9, None, None, 1988-11-25 14:00:00, -16.9, None, None, None, None, -14.9, None, None, None
None, -14.6, None, None, 1988-11-25 15:00:00, -16.9, None, None, None, None, -14.6, None, None, None
None, -14.7, None, None, 1988-11-25 16:00:00, -16.9, None, None, None, None, -14.6, None, None, None
None, -15.2, None, None, 1988-11-25 17:00:00, -16.9, None, None, None, None, -14.6, None, None, None
None, -15.7, None, None, 1988-11-25 18:00:00, -16.9, None, None, None, None, -14.6, None, None, None
None, -16.0, None, None, 1988-11-25 19:00:00, -16.0, None, None, None, None, -16.0, None, None, None
None, -16.3, None, None, 1988-11-25 20:00:00, -16.3, None, None, None, None, -16.0, None, None, None
None, -16.6, None, None, 1988-11-25 21:00:00, -16.6, None, None, None, None, -16.0, None, None, None
None, -16.8, None, None, 1988-11-25 22:00:00, -16.8, None, None, None, None, -16.0, None, None, None
None, -16.8, None, None, 1988-11-25 23:00:00, -16.8, None, None, None, None, -16.0, None, None, None
None, -16.6, None, None, 1988-11-26 00:00:00, -16.8, None, None, None, None, -16.0, None, None, None
None, -16.4, None, None, 1988-11-26 01:00:00, -16.8, None, None, None, None, -16.0, None, None, None
None, -16.3, None, None, 1988-11-26 02:00:00, -16.8, None, None, None, None, -16.0, None, None, None
None, -16.3, None, None, 1988-11-26 03:00:00, -16.8, None, None, None, None, -16.0, None, None, None
None, -16.2, None, None, 1988-11-26 04:00:00, -16.8, None, None, None, None, -16.0, None, None, None
None, -16.1, None, None, 1988-11-26 05:00:00, -16.8, None, None, None, None, -16.0, None, None, None
None, -16.0, None, None, 1988-11-26 06:00:00, -16.8, None, None, None, None, -16.0, None, None, None
None, -16.0, None, None, 1988-11-26 07:00:00, -16.0, None, None, None, None, -16.0, None, None, None
None, -16.1, None, None, 1988-11-26 08:00:00, -16.1, None, None, None, None, -16.0, None, None, None
None, -16.1, None, None, 1988-11-26 09:00:00, -16.1, None, None, None, None, -16.0, None, None, None
None, -15.8, None, None, 1988-11-26 10:00:00, -16.1, None, None, None, None, -15.8, None, None, None
None, -15.3, None, None, 1988-11-26 11:00:00, -16.1, None, None, None, None, -15.3, None, None, None
None, -14.7, None, None, 1988-11-26 12:00:00, -16.1, None, None, None, None, -14.7, None, None, None
None, -14.2, None, None, 1988-11-26 13:00:00, -16.1, None, None, None, None, -14.2, None, None, None
None, -14.1, None, None, 1988-11-26 14:00:00, -16.1, None, None, None, None, -14.1, None, None, None
None, -14.7, None, None, 1988-11-26 15:00:00, -16.1, None, None, None, None, -14.1, None, None, None
None, -16.0, None, None, 1988-11-26 16:00:00, -16.1, None, None, None, None, -14.1, None, None, None
None, -16.6, None, None, 1988-11-26 17:00:00, -16.6, None, None, None, None, -14.1, None, None, None
None, -16.9, None, None, 1988-11-26 18:00:00, -16.9, None, None, None, None, -14.1, None, None, None
None, -17.1, None, None, 1988-11-26 19:00:00, -17.1, None, None, None, None, -17.1, None, None, None
None, -17.1, None, None, 1988-11-26 20:00:00, -17.1, None, None, None, None, -17.1, None, None, None
None, -17.1, None, None, 1988-11-26 21:00:00, -17.1, None, None, None, None, -17.1, None, None, None
None, -17.0, None, None, 1988-11-26 22:00:00, -17.1, None, None, None, None, -17.0, None, None, None
None, -16.9, None, None, 1988-11-26 23:00:00, -17.1, None, None, None, None, -16.9, None, None, None
None, -16.7, None, None, 1988-11-27 00:00:00, -17.1, None, None, None, None, -16.7, None, None, None
None, -16.5, None, None, 1988-11-27 01:00:00, -17.1, None, None, None, None, -16.5, None, None, None
None, -16.2, None, None, 1988-11-27 02:00:00, -17.1, None, None, None, None, -16.2, None, None, None
None, -16.1, None, None, 1988-11-27 03:00:00, -17.1, None, None, None, None, -16.1, None, None, None
None, -15.9, None, None, 1988-11-27 04:00:00, -17.1, None, None, None, None, -15.9, None, None, None
None, -15.3, None, None, 1988-11-27 05:00:00, -17.1, None, None, None, None, -15.3, None, None, None
None, -14.2, None, None, 1988-11-27 06:00:00, -17.1, None, None, None, None, -14.2, None, None, None
None, -13.0, None, None, 1988-11-27 07:00:00, -13.0, None, None, None, None, -13.0, None, None, None
None, -12.4, None, None, 1988-11-27 08:00:00, -13.0, None, None, None, None, -12.4, None, None, None
None, -11.7, None, None, 1988-11-27 09:00:00, -13.0, None, None, None, None, -11.7, None, None, None
None, -11.1, None, None, 1988-11-27 10:00:00, -13.0, None, None, None, None, -11.1, None, None, None
None, -10.3, None, None, 1988-11-27 11:00:00, -13.0, None, None, None, None, -10.3, None, None, None
None, -9.6, None, None, 1988-11-27 12:00:00, -13.0, None, None, None, None, -9.6, None, None, None
None, -9.1, None, None, 1988-11-27 13:00:00, -13.0, None, None, None, None, -9.1, None, None, None
None, -8.9, None, None, 1988-11-27 14:00:00, -13.0, None, None, None, None, -8.9, None, None, None
None, -8.8, None, None, 1988-11-27 15:00:00, -13.0, None, None, None, None, -8.8, None, None, None
None, -8.9, None, None, 1988-11-27 16:00:00, -13.0, None, None, None, None, -8.8, None, None, None
None, -8.9, None, None, 1988-11-27 17:00:00, -13.0, None, None, None, None, -8.8, None, None, None
None, -8.9, None, None, 1988-11-27 18:00:00, -13.0, None, None, None, None, -8.8, None, None, None
None, -9.0, None, None, 1988-11-27 19:00:00, -9.0, None, None, None, None, -9.0, None, None, None
None, -9.3, None, None, 1988-11-27 20:00:00, -9.3, None, None, None, None, -9.0, None, None, None
None, -9.8, None, None, 1988-11-27 21:00:00, -9.8, None, None, None, None, -9.0, None, None, None
None, -10.7, None, None, 1988-11-27 22:00:00, -10.7, None, None, None, None, -9.0, None, None, None
None, -11.5, None, None, 1988-11-27 23:00:00, -11.5, None, None, None, None, -9.0, None, None, None
None, -12.3, None, None, 1988-11-28 00:00:00, -12.3, None, None, None, None, -9.0, None, None, None
None, -12.5, None, None, 1988-11-28 01:00:00, -12.5, None, None, None, None, -9.0, None, None, None
None, -12.5, None, None, 1988-11-28 02:00:00, -12.5, None, None, None, None, -9.0, None, None, None
None, -11.9, None, None, 1988-11-28 03:00:00, -12.5, None, None, None, None, -9.0, None, None, None
None, -12.0, None, None, 1988-11-28 04:00:00, -12.5, None, None, None, None, -9.0, None, None, None
None, -12.5, None, None, 1988-11-28 05:00:00, -12.5, None, None, None, None, -9.0, None, None, None
None, -12.4, None, None, 1988-11-28 06:00:00, -12.5, None, None, None, None, -9.0, None, None, None
None, -12.3, None, None, 1988-11-28 07:00:00, -12.3, None, None, None, None, -12.3, None, None, None
None, -12.5, None, None, 1988-11-28 08:00:00, -12.5, None, None, None, None, -12.3, None, None, None
None, -12.8, None, None, 1988-11-28 09:00:00, -12.8, None, None, None, None, -12.3, None, None, None
None, -13.2, None, None, 1988-11-28 10:00:00, -13.2, None, None, None, None, -12.3, None, None, None
None, -13.5, None, None, 1988-11-28 11:00:00, -13.5, None, None, None, None, -12.3, None, None, None
None, -13.1, None, None, 1988-11-28 12:00:00, -13.5, None, None, None, None, -12.3, None, None, None
None, -13.1, None, None, 1988-11-28 13:00:00, -13.5, None, None, None, None, -12.3, None, None, None
None, -12.9, None, None, 1988-11-28 14:00:00, -13.5, None, None, None, None, -12.3, None, None, None
None, -12.7, None, None, 1988-11-28 15:00:00, -13.5, None, None, None, None, -12.3, None, None, None
None, -12.4, None, None, 1988-11-28 16:00:00, -13.5, None, None, None, None, -12.3, None, None, None
None, -11.7, None, None, 1988-11-28 17:00:00, -13.5, None, None, None, None, -11.7, None, None, None
None, -11.2, None, None, 1988-11-28 18:00:00, -13.5, None, None, None, None, -11.2, None, None, None
None, -11.0, None, None, 1988-11-28 19:00:00, -11.0, None, None, None, None, -11.0, None, None, None
None, -10.7, None, None, 1988-11-28 20:00:00, -11.0, None, None, None, None, -10.7, None, None, None
None, -10.3, None, None, 1988-11-28 21:00:00, -11.0, None, None, None, None, -10.3, None, None, None
None, -9.9, None, None, 1988-11-28 22:00:00, -11.0, None, None, None, None, -9.9, None, None, None
None, -9.5, None, None, 1988-11-28 23:00:00, -11.0, None, None, None, None, -9.5, None, None, None
None, -9.1, None, None, 1988-11-29 00:00:00, -11.0, None, None, None, None, -9.1, None, None, None
None, -8.9, None, None, 1988-11-29 01:00:00, -11.0, None, None, None, None, -8.9, None, None, None
None, -8.8, None, None, 1988-11-29 02:00:00, -11.0, None, None, None, None, -8.8, None, None, None
None, -8.6, None, None, 1988-11-29 03:00:00, -11.0, None, None, None, None, -8.6, None, None, None
None, -8.3, None, None, 1988-11-29 04:00:00, -11.0, None, None, None, None, -8.3, None, None, None
None, -8.1, None, None, 1988-11-29 05:00:00, -11.0, None, None, None, None, -8.1, None, None, None
None, -7.6, None, None, 1988-11-29 06:00:00, -11.0, None, None, None, None, -7.6, None, None, None
None, -7.1, None, None, 1988-11-29 07:00:00, -7.1, None, None, None, None, -7.1, None, None, None
None, -6.7, None, None, 1988-11-29 08:00:00, -7.1, None, None, None, None, -6.7, None, None, None
None, -6.2, None, None, 1988-11-29 09:00:00, -7.1, None, None, None, None, -6.2, None, None, None
None, -6.0, None, None, 1988-11-29 10:00:00, -7.1, None, None, None, None, -6.0, None, None, None
None, -5.6, None, None, 1988-11-29 11:00:00, -7.1, None, None, None, None, -5.6, None, None, None
None, -5.3, None, None, 1988-11-29 12:00:00, -7.1, None, None, None, None, -5.3, None, None, None
None, -5.0, None, None, 1988-11-29 13:00:00, -7.1, None, None, None, None, -5.0, None, None, None
None, -4.6, None, None, 1988-11-29 14:00:00, -7.1, None, None, None, None, -4.6, None, None, None
None, -4.3, None, None, 1988-11-29 15:00:00, -7.1, None, None, None, None, -4.3, None, None, None
None, -4.1, None, None, 1988-11-29 16:00:00, -7.1, None, None, None, None, -4.1, None, None, None
None, -3.9, None, None, 1988-11-29 17:00:00, -7.1, None, None, None, None, -3.9, None, None, None
None, -3.4, None, None, 1988-11-29 18:00:00, -7.1, None, None, None, None, -3.4, None, None, None
None, -3.3, None, None, 1988-11-29 19:00:00, -3.3, None, None, None, None, -3.3, None, None, None
None, -3.5, None, None, 1988-11-29 20:00:00, -3.5, None, None, None, None, -3.3, None, None, None
None, -3.7, None, None, 1988-11-29 21:00:00, -3.7, None, None, None, None, -3.3, None, None, None
None, -3.9, None, None, 1988-11-29 22:00:00, -3.9, None, None, None, None, -3.3, None, None, None
None, -4.3, None, None, 1988-11-29 23:00:00, -4.3, None, None, None, None, -3.3, None, None, None
None, -4.6, None, None, 1988-11-30 00:00:00, -4.6, None, None, None, None, -3.3, None, None, None
None, -4.5, None, None, 1988-11-30 01:00:00, -4.6, None, None, None, None, -3.3, None, None, None
None, -4.6, None, None, 1988-11-30 02:00:00, -4.6, None, None, None, None, -3.3, None, None, None
None, -4.6, None, None, 1988-11-30 03:00:00, -4.6, None, None, None, None, -3.3, None, None, None
None, -4.8, None, None, 1988-11-30 04:00:00, -4.8, None, None, None, None, -3.3, None, None, None
None, -4.9, None, None, 1988-11-30 05:00:00, -4.9, None, None, None, None, -3.3, None, None, None
None, -4.9, None, None, 1988-11-30 06:00:00, -4.9, None, None, None, None, -3.3, None, None, None
None, -5.0, None, None, 1988-11-30 07:00:00, -5.0, None, None, None, None, -5.0, None, None, None
None, -5.1, None, None, 1988-11-30 08:00:00, -5.1, None, None, None, None, -5.0, None, None, None
None, -5.2, None, None, 1988-11-30 09:00:00, -5.2, None, None, None, None, -5.0, None, None, None
None, -5.1, None, None, 1988-11-30 10:00:00, -5.2, None, None, None, None, -5.0, None, None, None
None, -5.0, None, None, 1988-11-30 11:00:00, -5.2, None, None, None, None, -5.0, None, None, None
None, -4.9, None, None, 1988-11-30 12:00:00, -5.2, None, None, None, None, -4.9, None, None, None
None, -5.1, None, None, 1988-11-30 13:00:00, -5.2, None, None, None, None, -4.9, None, None, None
None, -5.9, None, None, 1988-11-30 14:00:00, -5.9, None, None, None, None, -4.9, None, None, None
None, -6.7, None, None, 1988-11-30 15:00:00, -6.7, None, None, None, None, -4.9, None, None, None
None, -7.5, None, None, 1988-11-30 16:00:00, -7.5, None, None, None, None, -4.9, None, None, None
None, -8.0, None, None, 1988-11-30 17:00:00, -8.0, None, None, None, None, -4.9, None, None, None
None, -8.6, None, None, 1988-11-30 18:00:00, -8.6, None, None, None, None, -4.9, None, None, None
None, -8.9, None, None, 1988-11-30 19:00:00, -8.9, None, None, None, None, -8.9, None, None, None
None, -9.3, None, None, 1988-11-30 20:00:00, -9.3, None, None, None, None, -8.9, None, None, None
None, -9.8, None, None, 1988-11-30 21:00:00, -9.8, None, None, None, None, -8.9, None, None, None
None, -10.4, None, None, 1988-11-30 22:00:00, -10.4, None, None, None, None, -8.9, None, None, None
None, -10.8, None, None, 1988-11-30 23:00:00, -10.8, None, None, None, None, -8.9, None, None, None
None, -11.2, None, None, 1988-12-01 00:00:00, -11.2, None, None, None, None, -8.9, None, None, None
None, -11.5, None, None, 1988-12-01 01:00:00, -11.5, None, None, None, None, -8.9, None, None, None
None, -11.9, None, None, 1988-12-01 02:00:00, -11.9, None, None, None, None, -8.9, None, None, None
None, -12.2, None, None, 1988-12-01 03:00:00, -12.2, None, None, None, None, -8.9, None, None, None
None, -12.3, None, None, 1988-12-01 04:00:00, -12.3, None, None, None, None, -8.9, None, None, None
None, -12.4, None, None, 1988-12-01 05:00:00, -12.4, None, None, None, None, -8.9, None, None, None
None, -12.4, None, None, 1988-12-01 06:00:00, -12.4, None, None, None, None, -8.9, None, None, None
None, -12.6, None, None, 1988-12-01 07:00:00, -12.6, None, None, None, None, -12.6, None, None, None
None, -12.8, None, None, 1988-12-01 08:00:00, -12.8, None, None, None, None, -12.6, None, None, None
None, -12.9, None, None, 1988-12-01 09:00:00, -12.9, None, None, None, None, -12.6, None, None, None
