station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, dwpt_temp, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, snw_dpth
None, 1.866, 77.13, None, None, None, None, None, -2.0, None, None, 2020-01-01 18:00:00, None
None, 0.216, 87.8, None, None, None, None, None, -2.0, None, None, 2020-01-01 19:00:00, None
None, 0.792, 85.9, None, None, None, None, None, -1.0, None, None, 2020-01-01 20:00:00, None
None, 1.094, 87.3, None, None, None, None, None, -1.0, None, None, 2020-01-01 21:00:00, None
None, 0.79, 93.1, None, None, None, None, None, 0.0, None, None, 2020-01-01 22:00:00, None
None, 3.444, 70.3, None, None, None, None, None, -2.0, None, None, 2020-01-01 23:00:00, None
None, 1.034, 83.0, None, None, None, None, None, -1.0, None, None, 2020-01-02 00:00:00, None
None, 4.126, 47.71, None, None, None, None, None, -6.0, None, None, 2020-01-02 01:00:00, None
None, 3.756, 38.74, None, None, None, None, None, -9.0, None, None, 2020-01-02 02:00:00, None
None, 1.486, 50.63, None, None, None, None, None, -8.0, None, None, 2020-01-02 07:00:00, None
None, 1.32, 49.42, None, None, None, None, None, -8.0, None, None, 2020-01-02 08:00:00, None
None, 0.911, 58.76, None, None, None, None, None, -6.0, None, None, 2020-01-02 09:00:00, None
None, 2.248, 44.08, None, None, None, None, None, -9.0, None, None, 2020-01-02 10:00:00, None
None, 1.979, 48.16, None, None, None, None, None, -8.0, None, None, 2020-01-02 11:00:00, None
None, 2.271, 45.22, None, None, None, None, None, -8.0, None, None, 2020-01-02 12:00:00, None
None, 2.428, 53.11, None, None, None, None, None, -6.0, None, None, 2020-01-02 13:00:00, None
None, 2.744, 45.98, None, None, None, None, None, -8.0, None, None, 2020-01-02 14:00:00, None
None, 2.272, 48.23, None, None, None, None, None, -8.0, None, None, 2020-01-02 15:00:00, None
None, 0.683, 70.68, None, None, None, None, None, -4.0, None, None, 2020-01-02 16:00:00, None
None, 0.611, 66.91, None, None, None, None, None, -5.0, None, None, 2020-01-02 17:00:00, None
None, -0.739, 87.9, None, None, None, None, None, -2.0, None, None, 2020-01-02 18:00:00, None
None, -1.192, 95.8, None, None, None, None, None, -2.0, None, None, 2020-01-02 19:00:00, None
None, -1.253, 96.5, None, None, None, None, None, -2.0, None, None, 2020-01-02 20:00:00, None
None, -1.097, 96.6, None, None, None, None, None, -1.0, None, None, 2020-01-02 21:00:00, None
None, -1.013, 96.4, None, None, None, None, None, -1.0, None, None, 2020-01-02 22:00:00, None
None, -0.956, 96.7, None, None, None, None, None, -1.0, None, None, 2020-01-02 23:00:00, None
None, -0.921, 96.7, None, None, None, None, None, -1.0, None, None, 2020-01-03 00:00:00, None
None, -0.906, 96.8, None, None, None, None, None, -1.0, None, None, 2020-01-03 01:00:00, None
None, -0.745, 96.8, None, None, None, None, None, -1.0, None, None, 2020-01-03 02:00:00, None
None, -0.602, 96.8, None, None, None, None, None, -1.0, None, None, 2020-01-03 03:00:00, None
None, -0.653, 96.6, None, None, None, None, None, -1.0, None, None, 2020-01-03 04:00:00, None
None, -0.575, 96.7, None, None, None, None, None, -1.0, None, None, 2020-01-03 05:00:00, None
None, -0.36, 96.6, None, None, None, None, None, -1.0, None, None, 2020-01-03 06:00:00, None
None, -0.102, 97.0, None, None, None, None, None, 0.0, None, None, 2020-01-03 07:00:00, None
None, 0.149, 96.7, None, None, None, None, None, 0.0, None, None, 2020-01-03 08:00:00, None
None, 0.187, 97.1, None, None, None, None, None, 0.0, None, None, 2020-01-03 09:00:00, None
None, 0.679, 96.7, None, None, None, None, None, 0.0, None, None, 2020-01-03 10:00:00, None
None, 1.128, 95.5, None, None, None, None, None, 1.0, None, None, 2020-01-03 11:00:00, None
None, 1.655, 95.2, None, None, None, None, None, 1.0, None, None, 2020-01-03 12:00:00, None
None, 1.825, 96.5, None, None, None, None, None, 1.0, None, None, 2020-01-03 13:00:00, None
None, 2.425, 96.1, None, None, None, None, None, 2.0, None, None, 2020-01-03 14:00:00, None
None, 2.444, 97.0, None, None, None, None, None, 2.0, None, None, 2020-01-03 15:00:00, None
None, 2.006, 97.6, None, None, None, None, None, 2.0, None, None, 2020-01-03 16:00:00, None
None, 1.322, 98.0, None, None, None, None, None, 1.0, None, None, 2020-01-03 17:00:00, None
None, 0.439, 98.4, None, None, None, None, None, 0.0, None, None, 2020-01-03 18:00:00, None
None, -0.358, 98.2, None, None, None, None, None, -1.0, None, None, 2020-01-03 19:00:00, None
None, -0.327, 98.4, None, None, None, None, None, -1.0, None, None, 2020-01-03 20:00:00, None
None, 1.231, 99.1, None, None, None, None, None, 1.0, None, None, 2020-01-03 21:00:00, None
None, 0.384, 98.6, None, None, None, None, None, 0.0, None, None, 2020-01-03 22:00:00, None
None, 0.091, 98.8, None, None, None, None, None, 0.0, None, None, 2020-01-03 23:00:00, None
None, -0.628, 98.9, None, None, None, None, None, -1.0, None, None, 2020-01-04 00:00:00, None
None, -0.701, 98.9, None, None, None, None, None, -1.0, None, None, 2020-01-04 01:00:00, None
None, -0.036, 98.7, None, None, None, None, None, 0.0, None, None, 2020-01-04 02:00:00, None
None, 0.325, 98.9, None, None, None, None, None, 0.0, None, None, 2020-01-04 03:00:00, None
None, -0.943, 98.3, None, None, None, None, None, -1.0, None, None, 2020-01-04 04:00:00, None
None, 0.995, 96.8, None, None, None, None, None, 1.0, None, None, 2020-01-04 05:00:00, None
None, 4.083, 47.72, None, None, None, None, None, -6.0, None, None, 2020-01-04 06:00:00, None
None, 3.318, 41.31, None, None, None, None, None, -8.0, None, None, 2020-01-04 07:00:00, None
None, 2.58, 39.84, None, None, None, None, None, -10.0, None, None, 2020-01-04 08:00:00, None
None, 1.998, 43.29, None, None, None, None, None, -9.0, None, None, 2020-01-04 09:00:00, None
None, 2.419, 41.33, None, None, None, None, None, -9.0, None, None, 2020-01-04 10:00:00, None
None, 3.006, 41.21, None, None, None, None, None, -9.0, None, None, 2020-01-04 11:00:00, None
None, 3.725, 39.77, None, None, None, None, None, -9.0, None, None, 2020-01-04 12:00:00, None
None, 3.28, 38.67, None, None, None, None, None, -10.0, None, None, 2020-01-04 13:00:00, None
None, 3.561, 39.5, None, None, None, None, None, -9.0, None, None, 2020-01-04 14:00:00, None
None, 2.406, 49.79, None, None, None, None, None, -7.0, None, None, 2020-01-04 15:00:00, None
None, 0.279, 59.69, None, None, None, None, None, -7.0, None, None, 2020-01-04 16:00:00, None
None, -0.937, 68.38, None, None, None, None, None, -5.0, None, None, 2020-01-04 17:00:00, None
None, -1.275, 72.07, None, None, None, None, None, -5.0, None, None, 2020-01-04 18:00:00, None
None, -2.713, 76.58, None, None, None, None, None, -6.0, None, None, 2020-01-04 19:00:00, None
None, -3.833, 79.54, None, None, None, None, None, -7.0, None, None, 2020-01-04 20:00:00, None
None, -3.566, 79.21, None, None, None, None, None, -6.0, None, None, 2020-01-04 21:00:00, None
None, -3.242, 79.13, None, None, None, None, None, -6.0, None, None, 2020-01-04 22:00:00, None
None, -2.685, 78.49, None, None, None, None, None, -6.0, None, None, 2020-01-04 23:00:00, None
None, -2.471, 78.97, None, None, None, None, None, -5.0, None, None, 2020-01-05 00:00:00, None
None, -2.73, 81.2, None, None, None, None, None, -5.0, None, None, 2020-01-05 01:00:00, None
None, -2.997, 82.0, None, None, None, None, None, -5.0, None, None, 2020-01-05 02:00:00, None
None, -3.373, 84.6, None, None, None, None, None, -5.0, None, None, 2020-01-05 03:00:00, None
None, -3.442, 84.8, None, None, None, None, None, -6.0, None, None, 2020-01-05 04:00:00, None
None, -4.725, 87.0, None, None, None, None, None, -6.0, None, None, 2020-01-05 05:00:00, None
None, -5.646, 88.9, None, None, None, None, None, -7.0, None, None, 2020-01-05 06:00:00, None
None, -5.815, 90.1, None, None, None, None, None, -7.0, None, None, 2020-01-05 07:00:00, None
None, -5.614, 90.1, None, None, None, None, None, -7.0, None, None, 2020-01-05 08:00:00, None
None, -5.679, 91.4, None, None, None, None, None, -7.0, None, None, 2020-01-05 09:00:00, None
None, -3.656, 84.6, None, None, None, None, None, -6.0, None, None, 2020-01-05 10:00:00, None
None, 0.01, 75.45, None, None, None, None, None, -4.0, None, None, 2020-01-05 11:00:00, None
None, 0.442, 82.8, None, None, None, None, None, -2.0, None, None, 2020-01-05 12:00:00, None
None, 0.909, 81.9, None, None, None, None, None, -2.0, None, None, 2020-01-05 13:00:00, None
None, 1.155, 81.2, None, None, None, None, None, -2.0, None, None, 2020-01-05 14:00:00, None
None, 1.799, 76.39, None, None, None, None, None, -2.0, None, None, 2020-01-05 15:00:00, None
None, 0.301, 82.7, None, None, None, None, None, -2.0, None, None, 2020-01-05 16:00:00, None
None, -2.205, 89.7, None, None, None, None, None, -3.0, None, None, 2020-01-05 17:00:00, None
None, -2.575, 89.2, None, None, None, None, None, -4.0, None, None, 2020-01-05 18:00:00, None
None, 2.004, 44.59, None, None, None, None, None, -9.0, None, None, 2020-01-05 19:00:00, None
None, 1.968, 42.74, None, None, None, None, None, -9.0, None, None, 2020-01-05 20:00:00, None
None, 0.769, 47.41, None, None, None, None, None, -9.0, None, None, 2020-01-05 21:00:00, None
None, 0.971, 45.91, None, None, None, None, None, -9.0, None, None, 2020-01-05 22:00:00, None
None, 1.547, 47.73, None, None, None, None, None, -8.0, None, None, 2020-01-05 23:00:00, None
None, 0.267, 57.63, None, None, None, None, None, -7.0, None, None, 2020-01-06 00:00:00, None
None, -0.307, 63.76, None, None, None, None, None, -6.0, None, None, 2020-01-06 01:00:00, None
None, -0.311, 64.79, None, None, None, None, None, -6.0, None, None, 2020-01-06 02:00:00, None
None, -1.29, 73.17, None, None, None, None, None, -5.0, None, None, 2020-01-06 03:00:00, None
None, -1.732, 75.38, None, None, None, None, None, -5.0, None, None, 2020-01-06 04:00:00, None
None, -1.558, 74.82, None, None, None, None, None, -5.0, None, None, 2020-01-06 05:00:00, None
None, -1.704, 77.71, None, None, None, None, None, -5.0, None, None, 2020-01-06 06:00:00, None
None, -2.26, 91.1, None, None, None, None, None, -3.0, None, None, 2020-01-06 07:00:00, None
None, -2.233, 94.7, None, None, None, None, None, -3.0, None, None, 2020-01-06 08:00:00, None
None, -2.241, 94.9, None, None, None, None, None, -3.0, None, None, 2020-01-06 09:00:00, None
None, -1.824, 95.0, None, None, None, None, None, -3.0, None, None, 2020-01-06 10:00:00, None
None, -1.127, 92.6, None, None, None, None, None, -2.0, None, None, 2020-01-06 11:00:00, None
None, -1.233, 93.7, None, None, None, None, None, -2.0, None, None, 2020-01-06 12:00:00, None
None, -1.174, 94.3, None, None, None, None, None, -2.0, None, None, 2020-01-06 13:00:00, None
None, -0.947, 94.6, None, None, None, None, None, -2.0, None, None, 2020-01-06 14:00:00, None
None, -0.55, 94.0, None, None, None, None, None, -1.0, None, None, 2020-01-06 15:00:00, None
None, -0.856, 94.0, None, None, None, None, None, -2.0, None, None, 2020-01-06 16:00:00, None
None, -1.033, 95.3, None, None, None, None, None, -2.0, None, None, 2020-01-06 17:00:00, None
None, -1.32, 95.8, None, None, None, None, None, -2.0, None, None, 2020-01-06 18:00:00, None
None, -1.317, 96.2, None, None, None, None, None, -2.0, None, None, 2020-01-06 19:00:00, None
None, -1.395, 96.4, None, None, None, None, None, -2.0, None, None, 2020-01-06 20:00:00, None
None, -1.545, 96.8, None, None, None, None, None, -2.0, None, None, 2020-01-06 21:00:00, None
None, -1.715, 96.6, None, None, None, None, None, -2.0, None, None, 2020-01-06 22:00:00, None
None, -1.612, 96.9, None, None, None, None, None, -2.0, None, None, 2020-01-06 23:00:00, None
None, -1.491, 97.0, None, None, None, None, None, -2.0, None, None, 2020-01-07 00:00:00, None
None, -1.302, 96.7, None, None, None, None, None, -2.0, None, None, 2020-01-07 01:00:00, None
None, -1.067, 97.3, None, None, None, None, None, -1.0, None, None, 2020-01-07 02:00:00, None
None, -1.178, 97.1, None, None, None, None, None, -1.0, None, None, 2020-01-07 03:00:00, None
None, -1.346, 97.2, None, None, None, None, None, -2.0, None, None, 2020-01-07 04:00:00, None
None, -1.357, 97.2, None, None, None, None, None, -2.0, None, None, 2020-01-07 05:00:00, None
None, -1.407, 97.2, None, None, None, None, None, -2.0, None, None, 2020-01-07 06:00:00, None
None, -1.317, 97.5, None, None, None, None, None, -2.0, None, None, 2020-01-07 07:00:00, None
None, -1.258, 97.3, None, None, None, None, None, -1.0, None, None, 2020-01-07 08:00:00, None
None, -0.653, 97.3, None, None, None, None, None, -1.0, None, None, 2020-01-07 09:00:00, None
None, 0.312, 97.5, None, None, None, None, None, 0.0, None, None, 2020-01-07 10:00:00, None
None, 0.513, 97.0, None, None, None, None, None, 0.0, None, None, 2020-01-07 11:00:00, None
None, 1.167, 95.6, None, None, None, None, None, 1.0, None, None, 2020-01-07 12:00:00, None
None, 1.295, 96.1, None, None, None, None, None, 1.0, None, None, 2020-01-07 13:00:00, None
None, 1.789, 95.5, None, None, None, None, None, 1.0, None, None, 2020-01-07 14:00:00, None
None, 1.66, 96.9, None, None, None, None, None, 1.0, None, None, 2020-01-07 15:00:00, None
None, 1.295, 97.7, None, None, None, None, None, 1.0, None, None, 2020-01-07 16:00:00, None
None, 1.18, 98.2, None, None, None, None, None, 1.0, None, None, 2020-01-07 17:00:00, None
None, 1.134, 98.4, None, None, None, None, None, 1.0, None, None, 2020-01-07 18:00:00, None
None, 1.413, 98.8, None, None, None, None, None, 1.0, None, None, 2020-01-07 19:00:00, None
None, 1.449, 98.8, None, None, None, None, None, 1.0, None, None, 2020-01-07 20:00:00, None
None, 1.256, 98.7, None, None, None, None, None, 1.0, None, None, 2020-01-07 21:00:00, None
None, 1.356, 98.9, None, None, None, None, None, 1.0, None, None, 2020-01-07 22:00:00, None
None, 1.338, 98.9, None, None, None, None, None, 1.0, None, None, 2020-01-07 23:00:00, None
None, 1.339, 99.1, None, None, None, None, None, 1.0, None, None, 2020-01-08 00:00:00, None
None, 1.032, 99.1, None, None, None, None, None, 1.0, None, None, 2020-01-08 01:00:00, None
None, 0.521, 98.9, None, None, None, None, None, 0.0, None, None, 2020-01-08 02:00:00, None
None, 0.536, 98.9, None, None, None, None, None, 0.0, None, None, 2020-01-08 03:00:00, None
None, 0.458, 99.0, None, None, None, None, None, 0.0, None, None, 2020-01-08 04:00:00, None
None, 0.27, 99.1, None, None, None, None, None, 0.0, None, None, 2020-01-08 05:00:00, None
None, -0.008, 99.3, None, None, None, None, None, 0.0, None, None, 2020-01-08 06:00:00, None
None, 0.009, 98.9, None, None, None, None, None, 0.0, None, None, 2020-01-08 07:00:00, None
None, 0.023, 98.0, None, None, None, None, None, 0.0, None, None, 2020-01-08 08:00:00, None
None, -0.593, 93.7, None, None, None, None, None, -1.0, None, None, 2020-01-08 09:00:00, None
None, 0.647, 76.23, None, None, None, None, None, -3.0, None, None, 2020-01-08 11:00:00, None
None, 0.55, 69.62, None, None, None, None, None, -4.0, None, None, 2020-01-08 12:00:00, None
None, -0.372, 67.43, None, None, None, None, None, -5.0, None, None, 2020-01-08 13:00:00, None
None, -0.565, 62.62, None, None, None, None, None, -6.0, None, None, 2020-01-08 14:00:00, None
None, -0.849, 53.56, None, None, None, None, None, -8.0, None, None, 2020-01-08 15:00:00, None
None, -1.036, 51.73, None, None, None, None, None, -9.0, None, None, 2020-01-08 16:00:00, None
None, -1.342, 50.31, None, None, None, None, None, -9.0, None, None, 2020-01-08 17:00:00, None
None, -2.807, 59.72, None, None, None, None, None, -9.0, None, None, 2020-01-08 18:00:00, None
None, -5.119, 69.24, None, None, None, None, None, -9.0, None, None, 2020-01-08 19:00:00, None
None, -7.112, 76.18, None, None, None, None, None, -10.0, None, None, 2020-01-08 20:00:00, None
None, -7.688, 81.9, None, None, None, None, None, -10.0, None, None, 2020-01-08 21:00:00, None
None, -8.99, 83.4, None, None, None, None, None, -11.0, None, None, 2020-01-08 22:00:00, None
None, -9.13, 83.5, None, None, None, None, None, -11.0, None, None, 2020-01-08 23:00:00, None
None, -10.13, 85.5, None, None, None, None, None, -12.0, None, None, 2020-01-09 00:00:00, None
None, -10.92, 86.3, None, None, None, None, None, -12.0, None, None, 2020-01-09 01:00:00, None
None, -12.16, 85.6, None, None, None, None, None, -14.0, None, None, 2020-01-09 02:00:00, None
None, -12.0, 88.6, None, None, None, None, None, -13.0, None, None, 2020-01-09 03:00:00, None
None, -12.25, 89.3, None, None, None, None, None, -13.0, None, None, 2020-01-09 04:00:00, None
None, -10.57, 85.0, None, None, None, None, None, -12.0, None, None, 2020-01-09 05:00:00, None
None, -8.25, 83.0, None, None, None, None, None, -10.0, None, None, 2020-01-09 06:00:00, None
None, -7.566, 77.73, None, None, None, None, None, -11.0, None, None, 2020-01-09 07:00:00, None
None, -7.713, 81.6, None, None, None, None, None, -10.0, None, None, 2020-01-09 08:00:00, None
None, -6.78, 80.7, None, None, None, None, None, -9.0, None, None, 2020-01-09 09:00:00, None
None, -5.695, 77.38, None, None, None, None, None, -9.0, None, None, 2020-01-09 10:00:00, None
None, -5.177, 77.18, None, None, None, None, None, -8.0, None, None, 2020-01-09 11:00:00, None
None, -5.35, 76.36, None, None, None, None, None, -8.0, None, None, 2020-01-09 12:00:00, None
None, -5.377, 80.2, None, None, None, None, None, -8.0, None, None, 2020-01-09 13:00:00, None
None, -4.641, 75.99, None, None, None, None, None, -8.0, None, None, 2020-01-09 14:00:00, None
None, -2.927, 64.62, None, None, None, None, None, -8.0, None, None, 2020-01-09 15:00:00, None
None, -4.321, 73.07, None, None, None, None, None, -8.0, None, None, 2020-01-09 16:00:00, None
None, -4.968, 78.63, None, None, None, None, None, -8.0, None, None, 2020-01-09 17:00:00, None
None, -6.803, 82.7, None, None, None, None, None, -9.0, None, None, 2020-01-09 18:00:00, None
None, -8.47, 86.9, None, None, None, None, None, -10.0, None, None, 2020-01-09 19:00:00, None
None, -9.5, 89.0, None, None, None, None, None, -11.0, None, None, 2020-01-09 20:00:00, None
None, -10.24, 88.3, None, None, None, None, None, -12.0, None, None, 2020-01-09 21:00:00, None
None, -9.3, 88.4, None, None, None, None, None, -11.0, None, None, 2020-01-09 22:00:00, None
None, -8.87, 85.0, None, None, None, None, None, -11.0, None, None, 2020-01-09 23:00:00, None
None, -8.77, 86.9, None, None, None, None, None, -10.0, None, None, 2020-01-10 00:00:00, None
None, -7.707, 81.9, None, None, None, None, None, -10.0, None, None, 2020-01-10 01:00:00, None
None, -7.274, 82.5, None, None, None, None, None, -9.0, None, None, 2020-01-10 02:00:00, None
None, -6.84, 84.2, None, None, None, None, None, -9.0, None, None, 2020-01-10 03:00:00, None
None, -6.521, 82.1, None, None, None, None, None, -9.0, None, None, 2020-01-10 04:00:00, None
None, -6.125, 88.1, None, None, None, None, None, -8.0, None, None, 2020-01-10 05:00:00, None
None, -6.315, 93.1, None, None, None, None, None, -7.0, None, None, 2020-01-10 06:00:00, None
None, -6.229, 92.9, None, None, None, None, None, -7.0, None, None, 2020-01-10 07:00:00, None
None, -6.196, 92.9, None, None, None, None, None, -7.0, None, None, 2020-01-10 08:00:00, None
None, -5.984, 93.2, None, None, None, None, None, -7.0, None, None, 2020-01-10 09:00:00, None
None, -5.273, 92.8, None, None, None, None, None, -6.0, None, None, 2020-01-10 10:00:00, None
None, -4.345, 91.4, None, None, None, None, None, -5.0, None, None, 2020-01-10 11:00:00, None
None, -2.865, 85.3, None, None, None, None, None, -5.0, None, None, 2020-01-10 12:00:00, None
None, -2.27, 83.1, None, None, None, None, None, -4.0, None, None, 2020-01-10 13:00:00, None
None, -2.136, 82.7, None, None, None, None, None, -4.0, None, None, 2020-01-10 14:00:00, None
None, -2.561, 90.4, None, None, None, None, None, -4.0, None, None, 2020-01-10 15:00:00, None
None, -2.623, 92.4, None, None, None, None, None, -4.0, None, None, 2020-01-10 16:00:00, None
None, -2.776, 94.2, None, None, None, None, None, -4.0, None, None, 2020-01-10 17:00:00, None
None, -3.028, 94.9, None, None, None, None, None, -4.0, None, None, 2020-01-10 18:00:00, None
None, -3.02, 94.4, None, None, None, None, None, -4.0, None, None, 2020-01-10 19:00:00, None
None, -3.118, 94.6, None, None, None, None, None, -4.0, None, None, 2020-01-10 20:00:00, None
None, -2.988, 94.5, None, None, None, None, None, -3.0, None, None, 2020-01-10 21:00:00, None
None, -2.583, 93.6, None, None, None, None, None, -3.0, None, None, 2020-01-10 22:00:00, None
None, -2.754, 94.5, None, None, None, None, None, -3.0, None, None, 2020-01-10 23:00:00, None
None, -2.66, 94.2, None, None, None, None, None, -3.0, None, None, 2020-01-11 00:00:00, None
None, -2.683, 94.6, None, None, None, None, None, -3.0, None, None, 2020-01-11 01:00:00, None
None, -2.644, 94.4, None, None, None, None, None, -3.0, None, None, 2020-01-11 02:00:00, None
None, -2.548, 93.6, None, None, None, None, None, -3.0, None, None, 2020-01-11 03:00:00, None
None, -2.609, 94.7, None, None, None, None, None, -3.0, None, None, 2020-01-11 04:00:00, None
None, -2.346, 95.6, None, None, None, None, None, -3.0, None, None, 2020-01-11 05:00:00, None
None, -2.271, 96.8, None, None, None, None, None, -3.0, None, None, 2020-01-11 06:00:00, None
None, -2.389, 97.0, None, None, None, None, None, -3.0, None, None, 2020-01-11 07:00:00, None
None, -2.585, 96.0, None, None, None, None, None, -3.0, None, None, 2020-01-11 08:00:00, None
None, -2.488, 94.4, None, None, None, None, None, -3.0, None, None, 2020-01-11 09:00:00, None
None, -1.805, 93.6, None, None, None, None, None, -2.0, None, None, 2020-01-11 10:00:00, None
None, -1.091, 91.4, None, None, None, None, None, -2.0, None, None, 2020-01-11 11:00:00, None
None, -1.143, 89.6, None, None, None, None, None, -3.0, None, None, 2020-01-11 12:00:00, None
None, -0.342, 82.9, None, None, None, None, None, -3.0, None, None, 2020-01-11 13:00:00, None
None, -0.854, 86.3, None, None, None, None, None, -2.0, None, None, 2020-01-11 14:00:00, None
None, -0.924, 89.6, None, None, None, None, None, -2.0, None, None, 2020-01-11 15:00:00, None
None, -0.851, 89.8, None, None, None, None, None, -2.0, None, None, 2020-01-11 16:00:00, None
None, -2.349, 93.7, None, None, None, None, None, -3.0, None, None, 2020-01-11 17:00:00, None
None, -3.12, 93.8, None, None, None, None, None, -4.0, None, None, 2020-01-11 18:00:00, None
None, -3.072, 94.1, None, None, None, None, None, -4.0, None, None, 2020-01-11 19:00:00, None
None, -2.348, 93.5, None, None, None, None, None, -3.0, None, None, 2020-01-11 20:00:00, None
None, -2.711, 93.9, None, None, None, None, None, -4.0, None, None, 2020-01-11 21:00:00, None
None, -2.411, 94.3, None, None, None, None, None, -3.0, None, None, 2020-01-11 22:00:00, None
None, -2.879, 95.1, None, None, None, None, None, -3.0, None, None, 2020-01-11 23:00:00, None
None, -3.417, 94.8, None, None, None, None, None, -4.0, None, None, 2020-01-12 00:00:00, None
None, -3.23, 94.5, None, None, None, None, None, -4.0, None, None, 2020-01-12 01:00:00, None
None, -3.372, 93.5, None, None, None, None, None, -4.0, None, None, 2020-01-12 02:00:00, None
None, -3.378, 91.7, None, None, None, None, None, -4.0, None, None, 2020-01-12 03:00:00, None
None, -3.206, 91.8, None, None, None, None, None, -4.0, None, None, 2020-01-12 04:00:00, None
None, -3.318, 93.9, None, None, None, None, None, -4.0, None, None, 2020-01-12 05:00:00, None
None, -2.767, 94.4, None, None, None, None, None, -4.0, None, None, 2020-01-12 06:00:00, None
None, -2.614, 93.2, None, None, None, None, None, -4.0, None, None, 2020-01-12 07:00:00, None
None, -2.619, 91.4, None, None, None, None, None, -4.0, None, None, 2020-01-12 08:00:00, None
None, -2.584, 89.8, None, None, None, None, None, -4.0, None, None, 2020-01-12 09:00:00, None
None, -1.959, 84.8, None, None, None, None, None, -4.0, None, None, 2020-01-12 10:00:00, None
None, -1.364, 81.8, None, None, None, None, None, -4.0, None, None, 2020-01-12 11:00:00, None
None, -1.343, 85.2, None, None, None, None, None, -3.0, None, None, 2020-01-12 12:00:00, None
None, -1.415, 89.1, None, None, None, None, None, -3.0, None, None, 2020-01-12 13:00:00, None
None, -1.188, 87.3, None, None, None, None, None, -3.0, None, None, 2020-01-12 14:00:00, None
None, -0.947, 87.4, None, None, None, None, None, -3.0, None, None, 2020-01-12 15:00:00, None
None, -0.859, 90.1, None, None, None, None, None, -2.0, None, None, 2020-01-12 16:00:00, None
None, -1.972, 92.1, None, None, None, None, None, -3.0, None, None, 2020-01-12 17:00:00, None
None, -5.072, 74.91, None, None, None, None, None, -9.0, None, None, 2020-01-12 18:00:00, None
None, -8.04, 74.1, None, None, None, None, None, -11.0, None, None, 2020-01-12 19:00:00, None
None, -11.07, 69.47, None, None, None, None, None, -15.0, None, None, 2020-01-12 20:00:00, None
None, -12.41, 60.65, None, None, None, None, None, -18.0, None, None, 2020-01-12 21:00:00, None
None, -13.89, 54.09, None, None, None, None, None, -21.0, None, None, 2020-01-12 22:00:00, None
None, -14.67, 50.55, None, None, None, None, None, -22.0, None, None, 2020-01-12 23:00:00, None
None, -15.73, 52.53, None, None, None, None, None, -22.0, None, None, 2020-01-13 00:00:00, None
None, -16.38, 49.39, None, None, None, None, None, -24.0, None, None, 2020-01-13 01:00:00, None
None, -17.0, 49.12, None, None, None, None, None, -24.0, None, None, 2020-01-13 02:00:00, None
None, -17.76, 48.46, None, None, None, None, None, -25.0, None, None, 2020-01-13 03:00:00, None
None, -18.1, 48.84, None, None, None, None, None, -25.0, None, None, 2020-01-13 04:00:00, None
None, -18.24, 48.87, None, None, None, None, None, -26.0, None, None, 2020-01-13 05:00:00, None
None, -18.53, 48.29, None, None, None, None, None, -26.0, None, None, 2020-01-13 06:00:00, None
None, -18.99, 50.37, None, None, None, None, None, -26.0, None, None, 2020-01-13 07:00:00, None
None, -19.99, 60.18, None, None, None, None, None, -25.0, None, None, 2020-01-13 08:00:00, None
None, -19.76, 58.59, None, None, None, None, None, -25.0, None, None, 2020-01-13 09:00:00, None
None, -18.85, 59.7, None, None, None, None, None, -24.0, None, None, 2020-01-13 10:00:00, None
None, -18.58, 54.64, None, None, None, None, None, -25.0, None, None, 2020-01-13 11:00:00, None
None, -18.1, 52.04, None, None, None, None, None, -25.0, None, None, 2020-01-13 12:00:00, None
None, -18.07, 53.97, None, None, None, None, None, -24.0, None, None, 2020-01-13 13:00:00, None
None, -17.75, 56.42, None, None, None, None, None, -24.0, None, None, 2020-01-13 14:00:00, None
None, -17.99, 59.83, None, None, None, None, None, -23.0, None, None, 2020-01-13 15:00:00, None
None, -18.15, 63.98, None, None, None, None, None, -23.0, None, None, 2020-01-13 16:00:00, None
None, -18.17, 65.06, None, None, None, None, None, -23.0, None, None, 2020-01-13 17:00:00, None
None, -18.52, 64.47, None, None, None, None, None, -23.0, None, None, 2020-01-13 18:00:00, None
None, -18.4, 63.58, None, None, None, None, None, -23.0, None, None, 2020-01-13 19:00:00, None
None, -18.17, 61.49, None, None, None, None, None, -23.0, None, None, 2020-01-13 20:00:00, None
None, -18.44, 64.93, None, None, None, None, None, -23.0, None, None, 2020-01-13 21:00:00, None
None, -18.46, 65.66, None, None, None, None, None, -23.0, None, None, 2020-01-13 22:00:00, None
None, -18.65, 63.77, None, None, None, None, None, -23.0, None, None, 2020-01-13 23:00:00, None
None, -18.58, 65.12, None, None, None, None, None, -23.0, None, None, 2020-01-14 00:00:00, None
None, -18.75, 64.97, None, None, None, None, None, -23.0, None, None, 2020-01-14 01:00:00, None
None, -18.84, 67.17, None, None, None, None, None, -23.0, None, None, 2020-01-14 02:00:00, None
None, -19.0, 61.82, None, None, None, None, None, -24.0, None, None, 2020-01-14 03:00:00, None
None, -19.4, 65.15, None, None, None, None, None, -24.0, None, None, 2020-01-14 04:00:00, None
