station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, MEASURED_WIND_DIRECTION1, MEASURED_WIND_SPEED1, air_temp, min_air_temp_snc_last_reset, DEW_POINT, avg_wnd_dir_10m_pst10mts, dwpt_temp, time
-4.135, 95.8, -4.1, 96.0, 33.5, 39.17, 12.1, 215.1, 12.11, -4.1, -4.4, -5.0, 215.0, -5.0, 2020-10-13 20:00:00
-4.068, 95.8, -3.9, 96.0, 35.2, 36.72, 12.1, 214.4, 12.14, -4.1, -4.4, -5.0, 214.0, -5.0, 2020-10-13 21:00:00
-4.009, 95.8, -3.9, 96.0, 32.5, 38.0, 11.5, 217.1, 11.54, -4.0, -4.4, -5.0, 217.0, -5.0, 2020-10-13 22:00:00
-4.207, 95.6, -3.9, 96.0, 35.6, 38.01, 12.6, 229.9, 12.6, -4.2, -4.4, -5.0, 230.0, -5.0, 2020-10-13 23:00:00
-4.931, 95.1, -3.9, 95.0, 49.1, 25.24, 24.0, 278.7, 23.98, -4.9, -5.0, -6.0, 279.0, -6.0, 2020-10-14 00:00:00
-5.178, 94.8, -3.9, 95.0, 35.3, 19.3, 22.5, 274.3, 22.48, -5.2, -5.2, -6.0, 274.0, -6.0, 2020-10-14 01:00:00
-5.897, 94.2, -3.9, 94.0, 42.7, 20.97, 21.6, 279.5, 21.6, -5.9, -5.9, -6.0, 280.0, -6.0, 2020-10-14 02:00:00
-6.195, 93.8, -3.9, 94.0, 32.0, 24.53, 17.2, 263.1, 17.23, -6.2, -6.1, -7.0, 263.0, -7.0, 2020-10-14 03:00:00
-6.658, 93.4, -3.9, 93.0, 34.2, 22.9, 19.5, 282.2, 19.48, -6.7, -6.8, -8.0, 282.0, -8.0, 2020-10-14 04:00:00
-7.448, 92.8, -3.9, 93.0, 30.7, 28.0, 15.1, 291.5, 15.1, -7.4, -7.5, -8.0, 292.0, -8.0, 2020-10-14 05:00:00
-7.589, 92.7, -3.9, 93.0, 28.9, 26.72, 14.5, 284.7, 14.46, -7.6, -7.7, -9.0, 285.0, -9.0, 2020-10-14 06:00:00
-7.826, 92.5, -7.6, 93.0, 25.5, 20.4, 15.2, 268.0, 15.16, -7.8, -7.9, -9.0, 268.0, -9.0, 2020-10-14 07:00:00
-7.979, 92.3, -7.6, 92.0, 23.6, 17.1, 14.3, 258.5, 14.28, -8.0, -8.0, -9.0, 259.0, -9.0, 2020-10-14 08:00:00
-7.656, 92.4, -7.6, 92.0, 21.9, 19.1, 10.7, 248.4, 10.72, -7.7, -8.0, -9.0, 248.0, -9.0, 2020-10-14 09:00:00
-7.731, 92.0, -7.3, 92.0, 24.6, 16.78, 13.5, 256.2, 13.53, -7.7, -8.0, -9.0, 256.0, -9.0, 2020-10-14 10:00:00
-6.999, 92.8, -6.9, 93.0, 23.6, 13.19, 13.0, 259.1, 12.97, -7.0, -8.0, -8.0, 259.0, -8.0, 2020-10-14 11:00:00
-5.985, 93.2, -6.0, 93.0, 17.3, 17.06, 9.8, 257.3, 9.83, -6.0, -8.0, -7.0, 257.0, -7.0, 2020-10-14 12:00:00
-6.596, 93.1, -6.0, 93.0, 16.7, 16.19, 9.7, 248.9, 9.69, -6.6, -8.0, -7.0, 249.0, -7.0, 2020-10-14 13:00:00
-6.542, 93.4, -6.0, 93.0, 17.9, 16.92, 10.8, 273.0, 10.81, -6.5, -8.0, -7.0, 273.0, -7.0, 2020-10-14 14:00:00
-6.344, 93.7, -6.0, 94.0, 22.2, 17.15, 12.3, 281.1, 12.33, -6.3, -8.0, -7.0, 281.0, -7.0, 2020-10-14 15:00:00
-5.721, 93.7, -5.4, 94.0, 32.5, 25.01, 9.1, 260.0, 9.13, -5.7, -8.0, -6.0, 260.0, -6.0, 2020-10-14 16:00:00
-5.932, 93.9, -5.4, 94.0, 26.1, 24.73, 12.6, 281.1, 12.6, -5.9, -8.0, -7.0, 281.0, -7.0, 2020-10-14 17:00:00
-6.392, 93.5, -5.4, 94.0, 22.4, 21.23, 11.6, 289.9, 11.63, -6.4, -8.0, -7.0, 290.0, -7.0, 2020-10-14 18:00:00
-6.679, 93.5, -6.3, 94.0, 24.1, 20.38, 11.2, 256.6, 11.23, -6.7, -6.7, -7.0, 257.0, -7.0, 2020-10-14 19:00:00
-6.521, 93.6, -6.3, 94.0, 23.6, 16.27, 15.8, 284.1, 15.84, -6.5, -6.7, -7.0, 284.0, -7.0, 2020-10-14 20:00:00
-6.666, 93.5, -6.3, 94.0, 24.2, 15.5, 14.9, 284.9, 14.91, -6.7, -6.8, -7.0, 285.0, -7.0, 2020-10-14 21:00:00
-6.686, 93.4, -6.3, 93.0, 19.2, 14.61, 13.4, 283.5, 13.44, -6.7, -6.8, -7.0, 284.0, -7.0, 2020-10-14 22:00:00
-6.756, 93.4, -6.3, 93.0, 18.4, 12.19, 12.7, 270.9, 12.7, -6.8, -6.8, -7.0, 271.0, -7.0, 2020-10-14 23:00:00
-6.602, 93.5, -6.3, 94.0, 22.4, 18.72, 13.5, 275.9, 13.54, -6.6, -6.8, -7.0, 276.0, -7.0, 2020-10-15 00:00:00
-6.875, 93.3, -6.3, 93.0, 26.4, 21.54, 14.6, 283.7, 14.61, -6.9, -6.9, -8.0, 284.0, -8.0, 2020-10-15 01:00:00
-6.911, 93.3, -6.3, 93.0, 26.0, 19.44, 14.6, 283.9, 14.59, -6.9, -7.1, -8.0, 284.0, -8.0, 2020-10-15 02:00:00
-6.948, 93.3, -6.3, 93.0, 20.5, 16.59, 13.6, 285.0, 13.63, -6.9, -7.1, -8.0, 285.0, -8.0, 2020-10-15 03:00:00
-6.946, 93.2, -6.3, 93.0, 23.3, 18.41, 13.9, 289.4, 13.91, -6.9, -7.1, -8.0, 289.0, -8.0, 2020-10-15 04:00:00
-7.12, 93.1, -6.3, 93.0, 21.2, 14.54, 14.2, 285.3, 14.21, -7.1, -7.2, -8.0, 285.0, -8.0, 2020-10-15 05:00:00
-7.287, 92.9, -6.3, 93.0, 23.4, 18.22, 14.4, 288.8, 14.35, -7.3, -7.4, -8.0, 289.0, -8.0, 2020-10-15 06:00:00
-7.543, 92.7, -7.2, 93.0, 23.0, 17.28, 14.3, 286.1, 14.29, -7.5, -7.6, -9.0, 286.0, -9.0, 2020-10-15 07:00:00
-7.662, 92.6, -7.2, 93.0, 19.6, 17.73, 12.2, 287.0, 12.21, -7.7, -7.8, -8.0, 287.0, -8.0, 2020-10-15 08:00:00
-7.473, 92.7, -7.2, 93.0, 19.2, 17.28, 12.0, 285.1, 12.0, -7.5, -7.8, -8.0, 285.0, -8.0, 2020-10-15 09:00:00
-7.332, 92.7, -7.2, 93.0, 15.6, 14.36, 10.2, 279.7, 10.22, -7.3, -7.8, -8.0, 280.0, -8.0, 2020-10-15 10:00:00
-7.216, 92.9, -7.1, 93.0, 14.1, 14.89, 9.7, 278.9, 9.69, -7.2, -7.8, -8.0, 279.0, -8.0, 2020-10-15 11:00:00
-6.99, 93.0, -6.8, 93.0, 14.4, 20.21, 9.1, 264.6, 9.14, -7.0, -7.8, -8.0, 265.0, -8.0, 2020-10-15 12:00:00
-6.466, 93.5, -6.4, 94.0, 12.8, 22.17, 7.4, 267.9, 7.351, -6.5, -7.8, -7.0, 268.0, -7.0, 2020-10-15 13:00:00
-6.033, 94.0, -6.0, 94.0, 10.8, 25.46, 5.6, 283.9, 5.56, -6.0, -7.8, -7.0, 284.0, -7.0, 2020-10-15 14:00:00
-4.868, 94.8, -4.8, 95.0, 13.9, 28.84, 6.3, 269.5, 6.307, -4.9, -7.8, -6.0, 270.0, -6.0, 2020-10-15 15:00:00
-6.314, 93.6, -4.8, 94.0, 14.7, 23.74, 8.0, 263.2, 8.04, -6.3, -7.8, -7.0, 263.0, -7.0, 2020-10-15 16:00:00
-6.631, 93.4, -4.8, 93.0, 12.8, 21.55, 6.3, 245.6, 6.309, -6.6, -7.8, -7.0, 246.0, -7.0, 2020-10-15 17:00:00
-6.71, 93.4, -4.8, 93.0, 11.6, 11.24, 8.0, 250.7, 8.02, -6.7, -7.8, -7.0, 251.0, -7.0, 2020-10-15 18:00:00
-6.983, 93.2, -6.7, 93.0, 12.6, 12.52, 7.7, 248.8, 7.742, -7.0, -7.1, -8.0, 249.0, -8.0, 2020-10-15 19:00:00
-7.093, 93.1, -6.7, 93.0, 10.4, 18.47, 4.5, 221.7, 4.541, -7.1, -7.2, -8.0, 222.0, -8.0, 2020-10-15 20:00:00
-7.003, 93.1, -6.7, 93.0, 8.8, 25.46, 2.8, 204.9, 2.794, -7.0, -7.2, -8.0, 205.0, -8.0, 2020-10-15 21:00:00
-7.11, 93.1, -6.7, 93.0, 10.0, 19.8, 4.0, 191.9, 4.012, -7.1, -7.2, -8.0, 192.0, -8.0, 2020-10-15 22:00:00
-6.495, 93.7, -6.5, 94.0, 15.9, 30.0, 5.5, 196.9, 5.511, -6.5, -7.2, -7.0, 197.0, -7.0, 2020-10-15 23:00:00
-6.203, 93.9, -6.2, 94.0, 17.6, 43.38, 5.4, 195.0, 5.396, -6.2, -7.2, -7.0, 195.0, -7.0, 2020-10-16 00:00:00
-6.182, 93.9, -6.1, 94.0, 16.4, 34.1, 5.6, 203.8, 5.627, -6.2, -7.2, -7.0, 204.0, -7.0, 2020-10-16 01:00:00
-6.149, 93.9, -6.0, 94.0, 15.0, 18.26, 6.8, 207.3, 6.761, -6.1, -7.2, -7.0, 207.0, -7.0, 2020-10-16 02:00:00
-6.082, 94.0, -6.0, 94.0, 14.5, 24.51, 5.7, 204.8, 5.739, -6.1, -7.2, -7.0, 205.0, -7.0, 2020-10-16 03:00:00
-5.785, 94.3, -5.7, 94.0, 13.0, 18.63, 5.6, 205.0, 5.561, -5.8, -7.2, -7.0, 205.0, -7.0, 2020-10-16 04:00:00
-5.32, 94.7, -5.3, 95.0, 14.8, 20.9, 6.2, 209.0, 6.247, -5.3, -7.2, -6.0, 209.0, -6.0, 2020-10-16 05:00:00
-4.966, 95.0, -4.9, 95.0, 14.8, 15.64, 7.0, 219.4, 6.955, -5.0, -7.2, -6.0, 219.0, -6.0, 2020-10-16 06:00:00
-4.351, 95.7, -4.3, 96.0, 21.2, 18.51, 9.3, 220.0, 9.27, -4.4, -5.1, -5.0, 220.0, -5.0, 2020-10-16 07:00:00
-3.621, 96.1, -3.6, 96.0, 23.7, 18.07, 10.7, 223.5, 10.69, -3.6, -5.1, -4.0, 224.0, -4.0, 2020-10-16 08:00:00
-2.789, 97.0, -2.7, 97.0, 24.2, 17.24, 12.4, 221.3, 12.36, -2.8, -5.1, -3.0, 221.0, -3.0, 2020-10-16 09:00:00
-2.246, 97.3, -2.2, 97.0, 21.2, 14.61, 12.7, 222.4, 12.73, -2.2, -5.1, -2.0, 222.0, -2.0, 2020-10-16 10:00:00
-1.638, 97.8, -1.6, 98.0, 38.6, 21.47, 15.1, 220.6, 15.06, -1.6, -5.1, -2.0, 221.0, -2.0, 2020-10-16 11:00:00
-3.02, 96.9, -1.6, 97.0, 25.8, 14.73, 17.5, 238.9, 17.48, -3.0, -5.1, -3.0, 239.0, -3.0, 2020-10-16 12:00:00
-1.422, 98.0, -1.4, 98.0, 41.8, 24.58, 16.0, 228.1, 16.03, -1.4, -5.1, -2.0, 228.0, -2.0, 2020-10-16 13:00:00
-1.043, 98.3, -1.1, 98.0, 36.8, 16.9, 19.8, 237.7, 19.76, -1.0, -5.1, -1.0, 238.0, -1.0, 2020-10-16 14:00:00
-0.786, 98.5, -0.7, 99.0, 53.1, 20.27, 28.0, 248.5, 28.02, -0.8, -5.1, -1.0, 249.0, -1.0, 2020-10-16 15:00:00
-1.266, 98.3, -0.7, 98.0, 53.8, 14.32, 28.0, 281.8, 28.04, -1.3, -5.1, -1.0, 282.0, -1.0, 2020-10-16 16:00:00
-1.142, 98.4, -0.7, 98.0, 57.4, 16.38, 35.3, 288.4, 35.28, -1.1, -5.1, -1.0, 288.0, -1.0, 2020-10-16 17:00:00
-1.166, 98.5, -0.7, 99.0, 58.3, 15.29, 35.4, 274.7, 35.36, -1.2, -5.1, -1.0, 275.0, -1.0, 2020-10-16 18:00:00
-1.337, 98.3, -1.1, 98.0, 50.2, 15.29, 29.9, 278.2, 29.91, -1.3, -1.4, -2.0, 278.0, -2.0, 2020-10-16 19:00:00
-1.585, 98.2, -1.1, 98.0, 44.3, 16.16, 24.7, 276.0, 24.69, -1.6, -1.7, -2.0, 276.0, -2.0, 2020-10-16 20:00:00
-2.2, 97.8, -1.1, 98.0, 36.8, 16.26, 22.9, 283.4, 22.9, -2.2, -2.2, -2.0, 283.0, -2.0, 2020-10-16 21:00:00
-2.726, 97.2, -1.1, 97.0, 30.6, 16.6, 19.8, 280.4, 19.78, -2.7, -2.8, -3.0, 280.0, -3.0, 2020-10-16 22:00:00
-2.944, 97.0, -1.1, 97.0, 31.8, 15.52, 20.8, 275.1, 20.79, -2.9, -3.0, -3.0, 275.0, -3.0, 2020-10-16 23:00:00
-3.805, 96.2, -1.1, 96.0, 34.6, 14.93, 20.2, 278.3, 20.22, -3.8, -3.8, -4.0, 278.0, -4.0, 2020-10-17 00:00:00
-4.737, 95.4, -1.1, 95.0, 35.6, 17.97, 17.5, 284.4, 17.48, -4.7, -4.9, -5.0, 284.0, -5.0, 2020-10-17 01:00:00
-6.065, 94.2, -1.1, 94.0, 31.6, 18.77, 16.7, 283.2, 16.68, -6.1, -6.1, -7.0, 283.0, -7.0, 2020-10-17 02:00:00
-6.924, 93.4, -1.1, 93.0, 25.8, 19.58, 14.7, 287.3, 14.67, -6.9, -7.0, -8.0, 287.0, -8.0, 2020-10-17 03:00:00
-7.234, 93.1, -1.1, 93.0, 25.5, 15.38, 14.8, 287.8, 14.78, -7.2, -7.4, -8.0, 288.0, -8.0, 2020-10-17 04:00:00
-7.476, 92.9, -1.1, 93.0, 21.5, 17.03, 15.5, 267.8, 15.48, -7.5, -7.5, -8.0, 268.0, -8.0, 2020-10-17 05:00:00
-7.496, 92.9, -1.1, 93.0, 24.8, 13.71, 17.2, 267.0, 17.23, -7.5, -7.5, -8.0, 267.0, -8.0, 2020-10-17 06:00:00
-7.813, 92.6, -7.5, 93.0, 26.3, 13.83, 16.1, 272.6, 16.11, -7.8, -7.9, -9.0, 273.0, -9.0, 2020-10-17 07:00:00
-8.04, 92.4, -7.5, 92.0, 22.4, 14.65, 14.7, 278.1, 14.66, -8.0, -8.2, -9.0, 278.0, -9.0, 2020-10-17 08:00:00
-7.817, 92.3, -7.5, 92.0, 25.0, 13.55, 17.5, 273.5, 17.51, -7.8, -8.2, -9.0, 274.0, -9.0, 2020-10-17 09:00:00
-7.538, 92.5, -7.5, 93.0, 32.7, 15.83, 17.0, 277.1, 17.04, -7.5, -8.2, -8.0, 277.0, -8.0, 2020-10-17 10:00:00
-7.319, 92.6, -7.1, 93.0, 27.8, 17.8, 14.9, 281.2, 14.93, -7.3, -8.2, -8.0, 281.0, -8.0, 2020-10-17 11:00:00
-6.641, 93.3, -6.5, 93.0, 26.5, 18.93, 15.1, 285.9, 15.1, -6.6, -8.2, -7.0, 286.0, -7.0, 2020-10-17 12:00:00
-6.392, 93.5, -6.2, 94.0, 20.3, 23.92, 11.0, 291.7, 11.02, -6.4, -8.2, -7.0, 292.0, -7.0, 2020-10-17 13:00:00
-6.639, 93.2, -6.1, 93.0, 28.2, 25.14, 12.7, 293.0, 12.67, -6.6, -8.2, -8.0, 293.0, -8.0, 2020-10-17 14:00:00
-7.136, 92.7, -6.1, 93.0, 29.9, 24.05, 14.4, 298.7, 14.44, -7.1, -8.2, -8.0, 299.0, -8.0, 2020-10-17 15:00:00
-6.526, 93.5, -6.1, 94.0, 34.6, 20.91, 15.2, 269.6, 15.15, -6.5, -8.2, -7.0, 270.0, -7.0, 2020-10-17 16:00:00
-7.395, 92.6, -6.1, 93.0, 25.1, 15.49, 14.5, 266.5, 14.46, -7.4, -8.2, -8.0, 267.0, -8.0, 2020-10-17 17:00:00
-8.58, 91.9, -6.1, 92.0, 27.1, 10.57, 18.1, 257.0, 18.13, -8.6, -8.6, -10.0, 257.0, -10.0, 2020-10-17 18:00:00
-8.68, 91.8, -8.5, 92.0, 22.6, 11.53, 16.0, 253.4, 15.95, -8.7, -8.7, -10.0, 253.0, -10.0, 2020-10-17 19:00:00
-8.72, 91.7, -8.5, 92.0, 25.3, 8.31, 16.1, 244.9, 16.13, -8.7, -8.9, -10.0, 245.0, -10.0, 2020-10-17 20:00:00
-9.11, 91.5, -8.5, 92.0, 24.7, 8.25, 18.8, 244.7, 18.82, -9.1, -9.2, -10.0, 245.0, -10.0, 2020-10-17 21:00:00
-9.4, 91.2, -8.5, 91.0, 22.9, 7.742, 16.0, 245.8, 16.01, -9.4, -9.4, -10.0, 246.0, -10.0, 2020-10-17 22:00:00
-9.46, 91.2, -8.5, 91.0, 15.2, 14.64, 11.5, 243.1, 11.51, -9.5, -9.5, -11.0, 243.0, -11.0, 2020-10-17 23:00:00
-9.63, 90.7, -8.5, 91.0, 7.4, 17.98, 1.4, 205.7, 1.426, -9.6, -9.8, -11.0, 206.0, -11.0, 2020-10-18 00:00:00
-9.57, 90.9, -8.5, 91.0, 10.0, 31.7, 4.8, 157.9, 4.792, -9.6, -9.8, -11.0, 158.0, -11.0, 2020-10-18 01:00:00
-9.34, 91.1, -8.5, 91.0, 9.7, 30.83, 2.9, 182.5, 2.861, -9.3, -9.8, -10.0, 183.0, -10.0, 2020-10-18 02:00:00
-9.31, 91.2, -8.5, 91.0, 8.3, 21.93, 3.7, 118.1, 3.734, -9.3, -9.8, -10.0, 118.0, -10.0, 2020-10-18 03:00:00
-9.48, 91.1, -8.5, 91.0, 15.8, 5.966, 10.4, 108.8, 10.35, -9.5, -9.8, -11.0, 109.0, -11.0, 2020-10-18 04:00:00
-9.13, 91.5, -8.5, 92.0, 10.3, 11.32, 5.6, 103.7, 5.616, -9.1, -9.8, -10.0, 104.0, -10.0, 2020-10-18 05:00:00
-8.56, 92.0, -8.5, 92.0, 12.7, 8.07, 10.3, 103.9, 10.26, -8.6, -9.8, -9.0, 104.0, -9.0, 2020-10-18 06:00:00
-8.33, 92.1, -8.3, 92.0, 12.8, 31.51, 5.0, 139.9, 4.986, -8.3, -8.7, -9.0, 140.0, -9.0, 2020-10-18 07:00:00
-7.988, 92.4, -7.9, 92.0, 6.2, 39.06, 2.1, 103.7, 2.07, -8.0, -8.7, -9.0, 104.0, -9.0, 2020-10-18 08:00:00
-7.382, 92.9, -7.3, 93.0, 9.2, 12.96, 1.6, 233.8, 1.602, -7.4, -8.7, -8.0, 234.0, -8.0, 2020-10-18 09:00:00
-6.357, 93.8, -6.4, 94.0, 8.5, 12.49, 3.9, 271.4, 3.899, -6.4, -8.7, -7.0, 271.0, -7.0, 2020-10-18 10:00:00
-5.923, 94.3, -6.0, 94.0, 10.5, 0.0, 2.0, 278.4, 2.032, -5.9, -8.7, -7.0, 278.0, -7.0, 2020-10-18 11:00:00
-5.77, 94.4, -5.8, 94.0, 7.2, 0.079, 2.3, 278.3, 2.303, -5.8, -8.7, -7.0, 278.0, -7.0, 2020-10-18 12:00:00
-5.123, 94.9, -5.1, 95.0, 11.2, 8.82, 4.5, 274.9, 4.454, -5.1, -8.7, -6.0, 275.0, -6.0, 2020-10-18 13:00:00
-5.497, 94.4, -5.1, 94.0, 17.6, 12.77, 10.7, 239.5, 10.66, -5.5, -8.7, -6.0, 240.0, -6.0, 2020-10-18 14:00:00
-5.828, 94.2, -5.1, 94.0, 16.4, 13.66, 12.0, 259.1, 12.01, -5.8, -8.7, -7.0, 259.0, -7.0, 2020-10-18 15:00:00
-5.825, 94.3, -5.1, 94.0, 17.6, 10.09, 13.1, 272.5, 13.09, -5.8, -8.7, -7.0, 273.0, -7.0, 2020-10-18 16:00:00
-5.591, 94.5, -5.1, 95.0, 17.0, 15.75, 10.9, 265.9, 10.91, -5.6, -8.7, -6.0, 266.0, -6.0, 2020-10-18 17:00:00
-5.852, 94.3, -5.1, 94.0, 11.2, 8.4, 8.6, 246.5, 8.62, -5.9, -8.7, -7.0, 247.0, -7.0, 2020-10-18 18:00:00
-5.807, 94.3, -5.8, 94.0, 10.9, 8.46, 7.7, 231.0, 7.683, -5.8, -6.0, -6.0, 231.0, -6.0, 2020-10-18 19:00:00
-5.399, 94.7, -5.4, 95.0, 11.6, 9.7, 7.1, 226.6, 7.089, -5.4, -6.0, -6.0, 227.0, -6.0, 2020-10-18 20:00:00
-5.323, 94.7, -5.2, 95.0, 9.9, 7.344, 6.3, 230.4, 6.344, -5.3, -6.0, -6.0, 230.0, -6.0, 2020-10-18 21:00:00
-5.163, 94.9, -5.1, 95.0, 13.1, 8.8, 8.7, 229.8, 8.73, -5.2, -6.0, -6.0, 230.0, -6.0, 2020-10-18 22:00:00
-4.241, 95.8, -4.2, 96.0, 17.6, 8.85, 13.1, 223.7, 13.09, -4.2, -6.0, -5.0, 224.0, -5.0, 2020-10-18 23:00:00
-3.744, 96.2, -3.6, 96.0, 29.4, 11.4, 19.2, 243.3, 19.24, -3.7, -6.0, -4.0, 243.0, -4.0, 2020-10-19 00:00:00
-3.511, 96.4, -3.5, 96.0, 22.8, 9.62, 16.1, 243.7, 16.06, -3.5, -6.0, -4.0, 244.0, -4.0, 2020-10-19 01:00:00
-3.255, 96.6, -3.2, 97.0, 23.1, 11.59, 15.9, 245.0, 15.91, -3.3, -6.0, -4.0, 245.0, -4.0, 2020-10-19 02:00:00
-2.98, 96.9, -3.0, 97.0, 25.3, 11.45, 16.6, 247.9, 16.59, -3.0, -6.0, -3.0, 248.0, -3.0, 2020-10-19 03:00:00
-2.928, 96.9, -2.9, 97.0, 24.0, 13.79, 13.4, 245.4, 13.37, -2.9, -6.0, -3.0, 245.0, -3.0, 2020-10-19 04:00:00
-2.764, 97.0, -2.7, 97.0, 24.6, 15.4, 12.3, 232.4, 12.28, -2.8, -6.0, -3.0, 232.0, -3.0, 2020-10-19 05:00:00
-2.687, 97.2, -2.6, 97.0, 26.0, 19.64, 15.6, 249.3, 15.62, -2.7, -6.0, -3.0, 249.0, -3.0, 2020-10-19 06:00:00
-2.929, 96.9, -2.7, 97.0, 24.0, 14.37, 14.7, 255.0, 14.68, -2.9, -2.9, -3.0, 255.0, -3.0, 2020-10-19 07:00:00
-3.165, 96.7, -2.7, 97.0, 17.6, 13.75, 12.8, 260.0, 12.8, -3.2, -3.2, -4.0, 260.0, -4.0, 2020-10-19 08:00:00
-3.065, 96.8, -2.7, 97.0, 15.3, 19.87, 8.4, 250.3, 8.43, -3.1, -3.3, -4.0, 250.0, -4.0, 2020-10-19 09:00:00
-2.73, 97.1, -2.7, 97.0, 11.9, 22.48, 6.7, 227.5, 6.656, -2.7, -3.3, -3.0, 228.0, -3.0, 2020-10-19 10:00:00
-2.083, 97.6, -2.1, 98.0, 13.3, 23.55, 7.8, 230.2, 7.782, -2.1, -3.3, -3.0, 230.0, -3.0, 2020-10-19 11:00:00
-2.078, 97.6, -2.0, 98.0, 28.2, 24.47, 12.1, 242.9, 12.05, -2.1, -3.3, -2.0, 243.0, -2.0, 2020-10-19 12:00:00
-2.012, 97.7, -2.0, 98.0, 23.6, 17.24, 13.3, 247.5, 13.33, -2.0, -3.3, -2.0, 248.0, -2.0, 2020-10-19 13:00:00
-2.073, 97.8, -2.0, 98.0, 19.8, 24.51, 10.0, 233.8, 9.96, -2.1, -3.3, -2.0, 234.0, -2.0, 2020-10-19 14:00:00
-2.112, 97.8, -2.0, 98.0, 22.8, 25.1, 12.5, 242.9, 12.46, -2.1, -3.3, -2.0, 243.0, -2.0, 2020-10-19 15:00:00
-3.517, 96.6, -2.0, 97.0, 20.4, 19.1, 12.5, 274.3, 12.51, -3.5, -3.6, -4.0, 274.0, -4.0, 2020-10-19 17:00:00
-4.511, 95.6, -2.0, 96.0, 31.6, 21.71, 12.7, 286.4, 12.68, -4.5, -4.5, -5.0, 286.0, -5.0, 2020-10-19 18:00:00
-4.817, 95.4, -4.4, 95.0, 33.2, 19.49, 18.2, 291.5, 18.22, -4.8, -4.9, -5.0, 292.0, -5.0, 2020-10-19 19:00:00
-5.004, 95.2, -4.4, 95.0, 26.0, 16.32, 17.3, 278.3, 17.3, -5.0, -5.0, -5.0, 278.0, -5.0, 2020-10-19 20:00:00
-5.065, 95.1, -4.4, 95.0, 26.2, 14.38, 15.3, 271.4, 15.26, -5.1, -5.1, -6.0, 271.0, -6.0, 2020-10-19 21:00:00
-5.131, 95.0, -4.4, 95.0, 23.1, 14.81, 14.7, 278.2, 14.73, -5.1, -5.2, -6.0, 278.0, -6.0, 2020-10-19 22:00:00
-5.348, 94.8, -4.4, 95.0, 26.4, 15.24, 15.4, 281.4, 15.35, -5.3, -5.4, -6.0, 281.0, -6.0, 2020-10-19 23:00:00
-5.716, 94.6, -4.4, 95.0, 20.9, 16.96, 12.0, 286.4, 11.98, -5.7, -5.7, -6.0, 286.0, -6.0, 2020-10-20 00:00:00
-5.765, 94.5, -4.4, 95.0, 17.5, 17.42, 10.6, 283.5, 10.58, -5.8, -5.8, -6.0, 284.0, -6.0, 2020-10-20 01:00:00
-6.315, 94.0, -4.4, 94.0, 19.0, 18.7, 10.8, 285.5, 10.75, -6.3, -6.4, -7.0, 286.0, -7.0, 2020-10-20 02:00:00
-7.109, 93.3, -4.4, 93.0, 19.6, 18.53, 10.1, 286.1, 10.07, -7.1, -7.1, -8.0, 286.0, -8.0, 2020-10-20 03:00:00
-7.753, 92.8, -4.4, 93.0, 19.6, 13.82, 12.1, 291.5, 12.12, -7.8, -7.8, -9.0, 292.0, -9.0, 2020-10-20 04:00:00
-7.96, 92.6, -4.4, 93.0, 17.3, 14.7, 10.6, 288.0, 10.57, -8.0, -8.1, -9.0, 288.0, -9.0, 2020-10-20 05:00:00
-8.66, 92.0, -4.4, 92.0, 22.7, 19.97, 11.0, 294.6, 10.96, -8.7, -8.7, -10.0, 295.0, -10.0, 2020-10-20 06:00:00
-8.64, 91.9, -8.6, 92.0, 17.2, 11.26, 13.8, 258.4, 13.79, -8.6, -8.8, -10.0, 258.0, -10.0, 2020-10-20 07:00:00
-8.41, 92.0, -8.4, 92.0, 19.3, 13.1, 14.5, 255.5, 14.51, -8.4, -8.8, -9.0, 256.0, -9.0, 2020-10-20 08:00:00
-7.801, 92.4, -7.7, 92.0, 18.1, 11.63, 12.7, 254.6, 12.68, -7.8, -8.8, -9.0, 255.0, -9.0, 2020-10-20 09:00:00
-6.345, 93.9, -6.3, 94.0, 14.7, 10.0, 9.1, 263.4, 9.05, -6.3, -8.8, -7.0, 263.0, -7.0, 2020-10-20 10:00:00
-5.494, 94.3, -5.4, 94.0, 9.7, 14.09, 4.6, 246.3, 4.595, -5.5, -8.8, -6.0, 246.0, -6.0, 2020-10-20 11:00:00
-4.561, 95.3, -4.6, 95.0, 7.2, 19.23, 2.5, 225.7, 2.481, -4.6, -8.8, -5.0, 226.0, -5.0, 2020-10-20 12:00:00
-3.996, 96.0, -4.0, 96.0, 7.8, 20.94, 3.3, 243.3, 3.265, -4.0, -8.8, -5.0, 243.0, -5.0, 2020-10-20 13:00:00
-3.999, 95.9, -4.0, 96.0, 9.0, 17.51, 4.8, 249.0, 4.804, -4.0, -8.8, -4.0, 249.0, -4.0, 2020-10-20 14:00:00
-4.542, 95.4, -3.9, 95.0, 6.8, 20.3, 3.6, 241.9, 3.601, -4.5, -8.8, -5.0, 242.0, -5.0, 2020-10-20 15:00:00
-5.213, 94.9, -3.9, 95.0, 10.0, 24.67, 2.9, 244.2, 2.87, -5.2, -8.8, -6.0, 244.0, -6.0, 2020-10-20 16:00:00
