station_observations
air_temp, CURRENT_AIR_TEMPERATURE1, min_air_temp_snc_last_reset, max_air_temp_snc_last_reset, rel_hum, time, dwpt_temp
22.6, 22.61, 11.3, 22.7, None, 2021-08-07 14:00:00, None
21.3, 21.26, 11.3, 22.7, None, 2021-08-07 15:00:00, None
20.1, 20.14, 11.3, 22.7, None, 2021-08-07 16:00:00, None
19.3, 19.25, 11.3, 22.7, None, 2021-08-07 17:00:00, None
17.8, 17.79, 11.3, 22.7, None, 2021-08-07 18:00:00, None
19.2, 19.2, 17.6, 19.2, None, 2021-08-07 19:00:00, None
18.9, 18.92, 17.6, 19.7, None, 2021-08-07 20:00:00, None
16.1, 16.06, 16.1, 19.7, None, 2021-08-07 21:00:00, None
12.8, 12.78, 12.8, 19.7, None, 2021-08-07 22:00:00, None
11.6, 11.63, 11.6, 19.7, None, 2021-08-07 23:00:00, None
12.0, 11.96, 11.6, 19.7, None, 2021-08-08 00:00:00, None
11.3, 11.28, 11.3, 19.7, None, 2021-08-08 01:00:00, None
10.7, 10.66, 10.7, 19.7, None, 2021-08-08 02:00:00, None
10.4, 10.38, 10.4, 19.7, None, 2021-08-08 03:00:00, None
10.8, 10.82, 10.4, 19.7, None, 2021-08-08 04:00:00, None
11.0, 10.95, 10.4, 19.7, None, 2021-08-08 05:00:00, None
10.9, 10.88, 10.4, 19.7, None, 2021-08-08 06:00:00, None
10.9, 10.9, 10.9, 10.9, None, 2021-08-08 07:00:00, None
10.7, 10.72, 10.7, 10.9, None, 2021-08-08 08:00:00, None
10.9, 10.89, 10.6, 10.9, None, 2021-08-08 09:00:00, None
12.3, 12.3, 10.6, 12.3, None, 2021-08-08 10:00:00, None
13.9, 13.85, 10.6, 13.8, None, 2021-08-08 11:00:00, None
14.5, 14.47, 10.6, 14.6, None, 2021-08-08 12:00:00, None
15.0, 14.97, 10.6, 15.0, None, 2021-08-08 13:00:00, None
16.6, 16.64, 10.6, 16.7, None, 2021-08-08 14:00:00, None
16.9, 16.93, 10.6, 16.9, None, 2021-08-08 15:00:00, None
19.8, 19.84, 10.6, 19.8, None, 2021-08-08 16:00:00, None
20.4, 20.38, 10.6, 20.4, None, 2021-08-08 17:00:00, None
23.3, 23.29, 10.6, 23.3, None, 2021-08-08 18:00:00, None
22.1, 22.1, 22.0, 23.3, None, 2021-08-08 19:00:00, None
21.1, 21.09, 21.1, 23.3, None, 2021-08-08 20:00:00, None
17.4, 17.38, 17.5, 23.3, None, 2021-08-08 21:00:00, None
13.9, 13.91, 13.9, 23.3, None, 2021-08-08 22:00:00, None
11.9, 11.87, 11.9, 23.3, None, 2021-08-08 23:00:00, None
10.4, 10.44, 10.5, 23.3, None, 2021-08-09 00:00:00, None
9.4, 9.43, 9.5, 23.3, None, 2021-08-09 01:00:00, None
8.5, 8.46, 8.5, 23.3, None, 2021-08-09 02:00:00, None
7.7, 7.703, 7.7, 23.3, None, 2021-08-09 03:00:00, None
7.1, 7.094, 7.1, 23.3, None, 2021-08-09 04:00:00, None
6.9, 6.852, 6.8, 23.3, None, 2021-08-09 05:00:00, None
7.2, 7.225, 6.8, 23.3, None, 2021-08-09 06:00:00, None
7.6, 7.584, 7.2, 7.5, None, 2021-08-09 07:00:00, None
15.8, 15.78, 7.2, 15.7, None, 2021-08-09 08:00:00, None
22.7, 22.66, 7.2, 22.6, None, 2021-08-09 09:00:00, None
25.8, 25.75, 7.2, 25.7, None, 2021-08-09 10:00:00, None
27.8, 27.78, 7.2, 27.7, None, 2021-08-09 11:00:00, None
29.4, 29.42, 7.2, 29.4, None, 2021-08-09 12:00:00, None
30.3, 30.3, 7.2, 30.3, None, 2021-08-09 13:00:00, None
29.6, 29.62, 7.2, 30.6, None, 2021-08-09 14:00:00, None
29.6, 29.6, 7.2, 30.6, None, 2021-08-09 15:00:00, None
29.4, 29.4, 7.2, 30.6, None, 2021-08-09 16:00:00, None
28.1, 28.13, 7.2, 30.6, None, 2021-08-09 17:00:00, None
26.4, 26.37, 7.2, 30.6, None, 2021-08-09 18:00:00, None
25.4, 25.39, 25.4, 26.6, None, 2021-08-09 19:00:00, None
23.8, 23.77, 23.8, 26.6, None, 2021-08-09 20:00:00, None
21.4, 21.43, 21.5, 26.6, None, 2021-08-09 21:00:00, None
19.6, 19.57, 19.6, 26.6, None, 2021-08-09 22:00:00, None
18.3, 18.27, 18.3, 26.6, None, 2021-08-09 23:00:00, None
17.0, 17.01, 17.0, 26.6, None, 2021-08-10 00:00:00, None
15.7, 15.69, 15.7, 26.6, None, 2021-08-10 01:00:00, None
14.6, 14.64, 14.7, 26.6, None, 2021-08-10 02:00:00, None
13.9, 13.87, 13.9, 26.6, None, 2021-08-10 03:00:00, None
13.4, 13.4, 13.4, 26.6, None, 2021-08-10 04:00:00, None
None, 13.0, None, None, None, 2021-08-10 05:00:00, None
12.7, 12.71, 12.7, 26.6, None, 2021-08-10 06:00:00, None
12.8, 12.77, 12.6, 12.8, None, 2021-08-10 07:00:00, None
14.2, 14.22, 12.6, 14.2, None, 2021-08-10 08:00:00, None
16.7, 16.74, 12.6, 16.7, None, 2021-08-10 09:00:00, None
19.3, 19.29, 12.6, 19.2, None, 2021-08-10 10:00:00, None
22.5, 22.51, 12.6, 22.5, None, 2021-08-10 11:00:00, None
23.2, None, 22.6, 23.9, None, 2021-08-10 12:00:00, None
27.0, None, 22.6, 27.0, None, 2021-08-10 13:00:00, None
28.7, None, 22.6, 28.7, None, 2021-08-10 14:00:00, None
27.8, None, 22.6, 28.7, None, 2021-08-10 15:00:00, None
28.6, None, 22.6, 28.7, None, 2021-08-10 16:00:00, None
31.8, None, 22.6, 31.7, None, 2021-08-10 17:00:00, None
33.3, None, 22.6, 33.3, None, 2021-08-10 18:00:00, None
29.5, None, 29.5, 33.3, None, 2021-08-10 20:00:00, None
26.0, None, 26.1, 33.3, None, 2021-08-10 21:00:00, None
23.0, None, 23.0, 33.3, None, 2021-08-10 22:00:00, None
21.0, None, 21.0, 33.3, None, 2021-08-10 23:00:00, None
20.2, None, 20.2, 33.3, None, 2021-08-11 00:00:00, None
19.8, None, 19.8, 33.3, None, 2021-08-11 01:00:00, None
18.8, None, 18.8, 33.3, None, 2021-08-11 02:00:00, None
18.4, None, 18.3, 33.3, None, 2021-08-11 03:00:00, None
18.5, None, 18.3, 33.3, None, 2021-08-11 04:00:00, None
17.2, None, 17.3, 33.3, None, 2021-08-11 05:00:00, None
15.9, None, 15.9, 33.3, None, 2021-08-11 06:00:00, None
15.4, None, 15.3, 15.9, None, 2021-08-11 07:00:00, None
22.2, None, 15.3, 22.1, None, 2021-08-11 08:00:00, None
27.7, None, 15.3, 27.7, None, 2021-08-11 09:00:00, None
30.1, None, 15.3, 30.1, None, 2021-08-11 10:00:00, None
31.6, None, 15.3, 31.6, None, 2021-08-11 11:00:00, None
33.7, None, 15.3, 33.7, None, 2021-08-11 12:00:00, None
34.9, None, 15.3, 34.9, None, 2021-08-11 13:00:00, None
36.0, None, 15.3, 35.9, None, 2021-08-11 14:00:00, None
36.0, None, 15.3, 36.0, None, 2021-08-11 15:00:00, None
33.9, None, 15.3, 36.0, None, 2021-08-11 16:00:00, None
33.0, None, 15.3, 36.0, None, 2021-08-11 17:00:00, None
32.7, None, 15.3, 36.0, None, 2021-08-11 18:00:00, None
31.4, None, 31.4, 32.7, None, 2021-08-11 19:00:00, None
29.2, None, 29.3, 32.7, None, 2021-08-11 20:00:00, None
24.9, None, 25.0, 32.7, None, 2021-08-11 21:00:00, None
21.6, None, 21.6, 32.7, None, 2021-08-11 22:00:00, None
20.1, None, 20.1, 32.7, None, 2021-08-11 23:00:00, None
19.1, None, 19.1, 32.7, None, 2021-08-12 00:00:00, None
18.9, None, 18.8, 32.7, None, 2021-08-12 01:00:00, None
18.2, None, 18.3, 32.7, None, 2021-08-12 02:00:00, None
17.9, None, 17.8, 32.7, None, 2021-08-12 03:00:00, None
17.4, None, 17.4, 32.7, None, 2021-08-12 04:00:00, None
16.8, None, 16.8, 32.7, None, 2021-08-12 05:00:00, None
16.2, None, 16.3, 32.7, None, 2021-08-12 06:00:00, None
15.8, None, 15.7, 16.2, None, 2021-08-12 07:00:00, None
19.5, None, 15.7, 19.4, None, 2021-08-12 08:00:00, None
25.5, None, 15.7, 25.4, None, 2021-08-12 09:00:00, None
27.9, None, 15.7, 27.9, None, 2021-08-12 10:00:00, None
29.6, None, 15.7, 29.5, None, 2021-08-12 11:00:00, None
30.8, None, 15.7, 30.7, None, 2021-08-12 12:00:00, None
33.0, None, 15.7, 32.9, None, 2021-08-12 13:00:00, None
34.6, None, 15.7, 34.6, None, 2021-08-12 14:00:00, None
34.3, None, 15.7, 34.7, None, 2021-08-12 15:00:00, None
34.2, None, 15.7, 34.7, None, 2021-08-12 16:00:00, None
33.7, None, 15.7, 34.7, None, 2021-08-12 17:00:00, None
31.2, None, 15.7, 34.7, None, 2021-08-12 18:00:00, None
28.0, None, 28.1, 31.2, None, 2021-08-12 19:00:00, None
24.9, None, 24.9, 31.2, None, 2021-08-12 20:00:00, None
22.0, None, 22.1, 31.2, None, 2021-08-12 21:00:00, None
20.3, None, 20.3, 31.2, None, 2021-08-12 22:00:00, None
18.9, None, 19.0, 31.2, None, 2021-08-12 23:00:00, None
17.8, None, 17.8, 31.2, None, 2021-08-13 00:00:00, None
16.5, None, 16.5, 31.2, None, 2021-08-13 01:00:00, None
15.5, None, 15.5, 31.2, None, 2021-08-13 02:00:00, None
14.5, None, 14.5, 31.2, None, 2021-08-13 03:00:00, None
13.7, None, 13.7, 31.2, None, 2021-08-13 04:00:00, None
12.9, None, 12.9, 31.2, None, 2021-08-13 05:00:00, None
12.3, None, 12.3, 31.2, None, 2021-08-13 06:00:00, None
12.4, None, 12.1, 12.4, None, 2021-08-13 07:00:00, None
17.8, None, 12.1, 17.7, None, 2021-08-13 08:00:00, None
22.1, None, 12.1, 22.0, None, 2021-08-13 09:00:00, None
25.8, None, 12.1, 25.7, None, 2021-08-13 10:00:00, None
30.0, None, 12.1, 29.9, None, 2021-08-13 11:00:00, None
33.9, None, 12.1, 33.8, None, 2021-08-13 12:00:00, None
37.0, None, 12.1, 37.0, None, 2021-08-13 13:00:00, None
38.2, None, 12.1, 38.2, None, 2021-08-13 14:00:00, None
38.6, None, 12.1, 38.6, None, 2021-08-13 15:00:00, None
37.2, None, 12.1, 38.6, None, 2021-08-13 16:00:00, None
35.9, None, 12.1, 38.6, None, 2021-08-13 17:00:00, None
35.1, None, 12.1, 38.6, None, 2021-08-13 18:00:00, None
33.5, None, 33.5, 35.1, None, 2021-08-13 19:00:00, None
30.7, None, 30.8, 35.1, None, 2021-08-13 20:00:00, None
26.0, None, 26.1, 35.1, None, 2021-08-13 21:00:00, None
23.6, None, 23.6, 35.1, None, 2021-08-13 22:00:00, None
22.8, None, 22.8, 35.1, None, 2021-08-13 23:00:00, None
21.0, None, 21.0, 35.1, None, 2021-08-14 00:00:00, None
19.6, None, 19.7, 35.1, None, 2021-08-14 01:00:00, None
19.0, None, 19.0, 35.1, None, 2021-08-14 02:00:00, None
18.0, None, 18.0, 35.1, None, 2021-08-14 03:00:00, None
17.1, None, 17.1, 35.1, None, 2021-08-14 04:00:00, None
16.3, None, 16.3, 35.1, None, 2021-08-14 05:00:00, None
15.8, None, 15.8, 35.1, None, 2021-08-14 06:00:00, None
15.8, None, 15.7, 15.8, None, 2021-08-14 07:00:00, None
18.0, None, 15.7, 18.0, None, 2021-08-14 08:00:00, None
23.4, None, 15.7, 23.3, None, 2021-08-14 09:00:00, None
30.0, None, 15.7, 30.0, None, 2021-08-14 10:00:00, None
32.7, None, 15.7, 32.7, None, 2021-08-14 11:00:00, None
34.2, None, 15.7, 34.2, None, 2021-08-14 12:00:00, None
34.7, None, 15.7, 34.7, None, 2021-08-14 13:00:00, None
33.3, None, 15.7, 34.8, None, 2021-08-14 14:00:00, None
32.8, None, 15.7, 34.8, None, 2021-08-14 15:00:00, None
32.0, None, 15.7, 34.8, None, 2021-08-14 16:00:00, None
31.0, None, 15.7, 34.8, None, 2021-08-14 17:00:00, None
30.7, None, 15.7, 34.8, None, 2021-08-14 18:00:00, None
28.0, None, 28.0, 30.7, None, 2021-08-14 19:00:00, None
26.4, None, 26.4, 30.7, None, 2021-08-14 20:00:00, None
24.9, None, 24.9, 30.7, None, 2021-08-14 21:00:00, None
23.9, None, 24.0, 30.7, None, 2021-08-14 22:00:00, None
23.0, None, 23.0, 30.7, None, 2021-08-14 23:00:00, None
21.6, None, 21.6, 30.7, None, 2021-08-15 00:00:00, None
21.7, None, 21.6, 30.7, None, 2021-08-15 01:00:00, None
21.2, None, 21.2, 30.7, None, 2021-08-15 02:00:00, None
20.1, None, 20.2, 30.7, None, 2021-08-15 03:00:00, None
18.0, None, 18.0, 30.7, None, 2021-08-15 04:00:00, None
18.1, None, 17.6, 30.7, None, 2021-08-15 05:00:00, None
17.9, None, 17.6, 30.7, None, 2021-08-15 06:00:00, None
16.9, None, 16.9, 17.9, None, 2021-08-15 07:00:00, None
20.2, None, 16.8, 20.1, None, 2021-08-15 08:00:00, None
24.8, None, 16.8, 24.7, None, 2021-08-15 09:00:00, None
27.1, None, 16.8, 27.3, None, 2021-08-15 10:00:00, None
27.3, None, 16.8, 27.3, None, 2021-08-15 11:00:00, None
28.8, None, 16.8, 28.8, None, 2021-08-15 12:00:00, None
30.7, None, 16.8, 30.7, None, 2021-08-15 13:00:00, None
30.9, None, 16.8, 30.9, None, 2021-08-15 14:00:00, None
30.0, None, 16.8, 31.0, None, 2021-08-15 15:00:00, None
27.3, None, 16.8, 31.0, None, 2021-08-15 16:00:00, None
28.3, None, 16.8, 31.0, None, 2021-08-15 17:00:00, None
26.3, None, 16.8, 31.0, None, 2021-08-15 18:00:00, None
24.0, None, 24.1, 26.3, None, 2021-08-15 19:00:00, None
22.7, None, 22.7, 26.3, None, 2021-08-15 20:00:00, None
21.8, None, 21.9, 26.3, None, 2021-08-15 21:00:00, None
19.9, None, 19.9, 26.3, None, 2021-08-15 22:00:00, None
18.1, None, 18.1, 26.3, None, 2021-08-15 23:00:00, None
17.8, None, 17.9, 26.3, None, 2021-08-16 00:00:00, None
15.9, None, 15.9, 26.3, None, 2021-08-16 01:00:00, None
16.9, None, 15.8, 26.3, None, 2021-08-16 02:00:00, None
17.5, None, 15.8, 26.3, None, 2021-08-16 03:00:00, None
17.4, None, 15.8, 26.3, None, 2021-08-16 04:00:00, None
16.8, None, 15.8, 26.3, None, 2021-08-16 05:00:00, None
15.6, None, 15.7, 26.3, None, 2021-08-16 06:00:00, None
14.7, None, 14.7, 15.6, None, 2021-08-16 07:00:00, None
16.1, None, 14.7, 16.1, None, 2021-08-16 08:00:00, None
17.3, None, 14.7, 17.3, None, 2021-08-16 09:00:00, None
18.6, None, 14.7, 18.6, None, 2021-08-16 10:00:00, None
19.4, None, 14.7, 19.4, None, 2021-08-16 11:00:00, None
19.0, None, 14.7, 19.5, None, 2021-08-16 12:00:00, None
18.5, None, 14.7, 19.5, None, 2021-08-16 13:00:00, None
17.5, None, 14.7, 19.5, None, 2021-08-16 14:00:00, None
14.5, None, 14.6, 19.5, None, 2021-08-16 15:00:00, None
13.7, None, 13.7, 19.5, None, 2021-08-16 16:00:00, None
13.2, None, 13.2, 19.5, None, 2021-08-16 17:00:00, None
13.3, None, 13.2, 19.5, None, 2021-08-16 18:00:00, None
12.7, None, 12.7, 13.3, None, 2021-08-16 19:00:00, None
12.3, None, 12.3, 13.3, None, 2021-08-16 20:00:00, None
11.8, None, 11.8, 13.3, None, 2021-08-16 21:00:00, None
11.6, None, 11.6, 13.3, None, 2021-08-16 22:00:00, None
11.0, None, 11.1, 13.3, None, 2021-08-16 23:00:00, None
9.6, None, 9.6, 13.3, None, 2021-08-17 01:00:00, None
8.9, None, 9.0, 13.3, None, 2021-08-17 02:00:00, None
8.5, None, 8.5, 13.3, None, 2021-08-17 03:00:00, None
8.3, None, 8.3, 13.3, None, 2021-08-17 04:00:00, None
7.9, None, 7.9, 13.3, None, 2021-08-17 05:00:00, None
7.9, None, 7.8, 13.3, None, 2021-08-17 06:00:00, None
7.8, None, 7.8, 7.9, None, 2021-08-17 07:00:00, None
8.1, None, 7.8, 8.1, None, 2021-08-17 08:00:00, None
8.5, None, 7.8, 8.5, None, 2021-08-17 09:00:00, None
9.6, None, 7.8, 9.6, None, 2021-08-17 10:00:00, None
11.8, None, 7.8, 11.7, None, 2021-08-17 11:00:00, None
14.1, None, 7.8, 14.0, None, 2021-08-17 12:00:00, None
14.8, None, 7.8, 14.8, None, 2021-08-17 13:00:00, None
14.9, None, 7.8, 14.8, None, 2021-08-17 14:00:00, None
16.1, None, 7.8, 16.1, None, 2021-08-17 15:00:00, None
17.1, None, 7.8, 17.1, None, 2021-08-17 16:00:00, None
17.6, None, 7.8, 17.5, None, 2021-08-17 17:00:00, None
20.8, None, 7.8, 20.9, None, 2021-08-17 18:00:00, None
18.9, None, 18.9, 20.8, None, 2021-08-17 19:00:00, None
18.1, None, 18.1, 20.8, None, 2021-08-17 20:00:00, None
13.3, None, 13.4, 20.8, None, 2021-08-17 21:00:00, None
10.7, None, 10.7, 20.8, None, 2021-08-17 22:00:00, None
9.9, None, 9.9, 20.8, None, 2021-08-17 23:00:00, None
9.1, None, 9.2, 20.8, None, 2021-08-18 00:00:00, None
8.2, None, 8.2, 20.8, None, 2021-08-18 01:00:00, None
7.5, None, 7.5, 20.8, None, 2021-08-18 02:00:00, None
6.9, None, 6.9, 20.8, None, 2021-08-18 03:00:00, None
6.3, None, 6.3, 20.8, None, 2021-08-18 04:00:00, None
5.8, None, 5.8, 20.8, None, 2021-08-18 05:00:00, None
5.3, None, 5.3, 20.8, None, 2021-08-18 06:00:00, None
5.9, None, 5.3, 5.9, None, 2021-08-18 07:00:00, None
10.8, None, 5.3, 10.7, None, 2021-08-18 08:00:00, None
19.5, None, 5.3, 19.4, None, 2021-08-18 09:00:00, None
22.2, None, 5.3, 22.2, None, 2021-08-18 10:00:00, None
26.0, None, 5.3, 26.0, None, 2021-08-18 11:00:00, None
28.3, None, 5.3, 28.3, None, 2021-08-18 12:00:00, None
30.1, None, 5.3, 30.1, None, 2021-08-18 13:00:00, None
29.7, None, 5.3, 30.6, None, 2021-08-18 14:00:00, None
30.2, None, 5.3, 30.6, None, 2021-08-18 15:00:00, None
30.1, None, 5.3, 30.6, None, 2021-08-18 16:00:00, None
29.8, None, 5.3, 30.6, None, 2021-08-18 17:00:00, None
27.8, None, 5.3, 30.6, None, 2021-08-18 18:00:00, None
24.0, None, 24.1, 27.8, None, 2021-08-18 19:00:00, None
21.2, None, 21.2, 27.8, None, 2021-08-18 20:00:00, None
19.5, None, 19.5, 27.8, None, 2021-08-18 21:00:00, None
19.0, None, 19.0, 27.8, None, 2021-08-18 22:00:00, None
18.4, None, 18.4, 27.8, None, 2021-08-18 23:00:00, None
17.4, None, 17.4, 27.8, None, 2021-08-19 00:00:00, None
16.3, None, 16.3, 27.8, None, 2021-08-19 01:00:00, None
14.8, None, 14.9, 27.8, None, 2021-08-19 02:00:00, None
14.6, None, 14.6, 27.8, None, 2021-08-19 03:00:00, None
14.7, None, 14.5, 27.8, None, 2021-08-19 04:00:00, None
14.1, None, 14.2, 27.8, None, 2021-08-19 05:00:00, None
13.7, None, 13.7, 27.8, None, 2021-08-19 06:00:00, None
13.8, None, 13.6, 13.8, None, 2021-08-19 07:00:00, None
14.3, None, 13.6, 14.3, None, 2021-08-19 08:00:00, None
18.3, None, 13.6, 18.2, None, 2021-08-19 09:00:00, None
18.7, None, 13.6, 18.7, None, 2021-08-19 10:00:00, None
20.1, None, 13.6, 20.1, None, 2021-08-19 11:00:00, None
22.8, None, 13.6, 22.9, None, 2021-08-19 12:00:00, None
22.1, None, 13.6, 23.0, None, 2021-08-19 13:00:00, None
21.6, None, 13.6, 23.0, None, 2021-08-19 14:00:00, None
20.3, None, 13.6, 23.0, None, 2021-08-19 15:00:00, None
22.6, None, 13.6, 23.0, None, 2021-08-19 16:00:00, None
23.3, None, 13.6, 23.3, None, 2021-08-19 17:00:00, None
24.4, None, 13.6, 24.6, None, 2021-08-19 18:00:00, None
21.2, None, 21.2, 24.4, None, 2021-08-19 19:00:00, None
20.7, None, 20.7, 24.4, None, 2021-08-19 20:00:00, None
17.2, None, 17.2, 24.4, None, 2021-08-19 21:00:00, None
14.5, None, 14.6, 24.4, None, 2021-08-19 22:00:00, None
13.6, None, 13.6, 24.4, None, 2021-08-19 23:00:00, None
12.7, None, 12.7, 24.4, None, 2021-08-20 00:00:00, None
11.8, None, 11.8, 24.4, None, 2021-08-20 01:00:00, None
11.3, None, 11.3, 24.4, None, 2021-08-20 02:00:00, None
10.5, None, 10.5, 24.4, None, 2021-08-20 03:00:00, None
9.5, None, 9.5, 24.4, None, 2021-08-20 04:00:00, None
8.6, None, 8.6, 24.4, None, 2021-08-20 05:00:00, None
7.8, None, 7.8, 24.4, None, 2021-08-20 06:00:00, None
8.0, None, 7.7, 8.0, None, 2021-08-20 07:00:00, None
10.0, None, 7.7, 10.0, None, 2021-08-20 08:00:00, None
15.5, None, 7.7, 15.3, None, 2021-08-20 09:00:00, None
21.8, None, 7.7, 21.7, None, 2021-08-20 10:00:00, None
22.6, None, 7.7, 23.3, None, 2021-08-20 11:00:00, None
19.3, None, 7.7, 23.3, None, 2021-08-20 12:00:00, None
17.8, None, 7.7, 23.3, None, 2021-08-20 13:00:00, None
19.1, None, 7.7, 23.3, None, 2021-08-20 14:00:00, None
19.8, None, 7.7, 23.3, None, 2021-08-20 15:00:00, None
20.7, None, 7.7, 23.3, None, 2021-08-20 16:00:00, None
21.5, None, 7.7, 23.3, None, 2021-08-20 17:00:00, None
21.2, None, 7.7, 23.3, None, 2021-08-20 18:00:00, None
20.2, None, 20.2, 21.2, None, 2021-08-20 19:00:00, None
17.5, None, 17.5, 21.2, None, 2021-08-20 20:00:00, None
14.9, None, 14.9, 21.2, None, 2021-08-20 21:00:00, None
13.2, None, 13.2, 21.2, None, 2021-08-20 22:00:00, None
11.8, None, 11.9, 21.2, None, 2021-08-20 23:00:00, None
10.8, None, 10.8, 21.2, None, 2021-08-21 00:00:00, None
9.8, None, 9.8, 21.2, None, 2021-08-21 01:00:00, None
8.9, None, 8.9, 21.2, None, 2021-08-21 02:00:00, None
8.1, None, 8.1, 21.2, None, 2021-08-21 03:00:00, None
7.6, None, 7.6, 21.2, None, 2021-08-21 04:00:00, None
7.4, None, 7.4, 21.2, None, 2021-08-21 05:00:00, None
6.9, None, 6.9, 21.2, None, 2021-08-21 06:00:00, None
7.3, None, 6.9, 7.3, None, 2021-08-21 07:00:00, None
8.5, None, 6.9, 8.5, None, 2021-08-21 08:00:00, None
11.2, None, 6.9, 11.1, None, 2021-08-21 09:00:00, None
16.9, None, 6.9, 16.7, None, 2021-08-21 10:00:00, None
24.8, None, 6.9, 24.8, None, 2021-08-21 11:00:00, None
28.7, None, 6.9, 28.8, None, 2021-08-21 12:00:00, None
28.2, None, 6.9, 28.8, None, 2021-08-21 13:00:00, None
27.3, None, 6.9, 28.8, None, 2021-08-21 14:00:00, None
28.0, None, 6.9, 28.8, None, 2021-08-21 15:00:00, None
26.8, None, 6.9, 28.8, None, 2021-08-21 16:00:00, None
23.5, None, 6.9, 28.8, None, 2021-08-21 17:00:00, None
23.0, None, 6.9, 28.8, None, 2021-08-21 18:00:00, None
24.3, None, 23.0, 24.4, None, 2021-08-21 19:00:00, None
21.3, None, 21.4, 24.4, None, 2021-08-21 20:00:00, None
16.6, None, 16.7, 24.4, None, 2021-08-21 21:00:00, None
13.9, None, 13.9, 24.4, None, 2021-08-21 22:00:00, None
12.4, None, 12.4, 24.4, None, 2021-08-21 23:00:00, None
11.5, None, 11.5, 24.4, None, 2021-08-22 00:00:00, None
11.0, None, 11.0, 24.4, None, 2021-08-22 01:00:00, None
10.6, None, 10.4, 24.4, None, 2021-08-22 02:00:00, None
10.9, None, 10.4, 24.4, None, 2021-08-22 03:00:00, None
11.2, None, 10.4, 24.4, None, 2021-08-22 04:00:00, None
10.8, None, 10.4, 24.4, None, 2021-08-22 05:00:00, None
10.1, None, 10.1, 24.4, None, 2021-08-22 06:00:00, None
9.5, None, 9.5, 10.1, None, 2021-08-22 07:00:00, None
12.2, None, 9.5, 12.1, None, 2021-08-22 08:00:00, None
17.3, None, 9.5, 17.3, None, 2021-08-22 09:00:00, None
15.2, None, 9.5, 17.9, None, 2021-08-22 10:00:00, None
9.7, None, 9.5, 17.9, None, 2021-08-22 11:00:00, None
9.1, None, 8.9, 17.9, None, 2021-08-22 12:00:00, None
9.0, None, 8.9, 17.9, None, 2021-08-22 13:00:00, None
11.0, None, 8.9, 17.9, None, 2021-08-22 14:00:00, None
13.3, None, 8.9, 17.9, None, 2021-08-22 15:00:00, None
11.4, None, 8.9, 17.9, None, 2021-08-22 16:00:00, None
9.4, None, 8.9, 17.9, None, 2021-08-22 17:00:00, None
11.2, None, 8.9, 17.9, None, 2021-08-22 18:00:00, None
12.2, None, 11.2, 12.2, None, 2021-08-22 19:00:00, None
10.6, None, 10.7, 12.7, None, 2021-08-22 20:00:00, None
7.0, None, 7.0, 12.7, None, 2021-08-22 21:00:00, None
5.3, None, 5.3, 12.7, None, 2021-08-22 22:00:00, None
4.2, None, 4.2, 12.7, None, 2021-08-22 23:00:00, None
3.7, None, 3.7, 12.7, None, 2021-08-23 00:00:00, None
3.9, None, 3.6, 12.7, None, 2021-08-23 01:00:00, None
4.4, None, 3.6, 12.7, None, 2021-08-23 02:00:00, None
5.3, None, 3.6, 12.7, None, 2021-08-23 03:00:00, None
5.5, None, 3.6, 12.7, None, 2021-08-23 04:00:00, None
5.4, None, 3.6, 12.7, None, 2021-08-23 05:00:00, None
5.4, None, 3.6, 12.7, None, 2021-08-23 06:00:00, None
5.4, None, 5.3, 5.4, None, 2021-08-23 07:00:00, None
6.2, None, 5.3, 6.2, None, 2021-08-23 08:00:00, None
7.3, None, 5.3, 7.3, None, 2021-08-23 09:00:00, None
7.8, None, 5.3, 7.8, None, 2021-08-23 10:00:00, None
8.1, None, 5.3, 8.1, None, 2021-08-23 11:00:00, None
9.9, None, 5.3, 9.8, None, 2021-08-23 12:00:00, None
11.2, None, 5.3, 11.3, None, 2021-08-23 13:00:00, None
12.8, None, 5.3, 12.8, None, 2021-08-23 14:00:00, None
12.5, None, 5.3, 13.2, None, 2021-08-23 15:00:00, None
13.3, None, 5.3, 13.3, None, 2021-08-23 16:00:00, None
13.2, None, 5.3, 13.3, None, 2021-08-23 17:00:00, None
15.3, None, 5.3, 15.2, None, 2021-08-23 18:00:00, None
13.0, None, 13.0, 15.3, None, 2021-08-23 19:00:00, None
10.5, None, 10.5, 15.3, None, 2021-08-23 20:00:00, None
8.3, None, 8.4, 15.3, None, 2021-08-23 21:00:00, None
6.4, None, 6.5, 15.3, None, 2021-08-23 22:00:00, None
5.2, None, 5.3, 15.3, None, 2021-08-23 23:00:00, None
4.4, None, 4.4, 15.3, None, 2021-08-24 00:00:00, None
3.5, None, 3.6, 15.3, None, 2021-08-24 01:00:00, None
3.0, None, 3.0, 15.3, None, 2021-08-24 02:00:00, None
2.7, None, 2.7, 15.3, None, 2021-08-24 03:00:00, None
2.0, None, 2.0, 15.3, None, 2021-08-24 04:00:00, None
1.7, None, 1.7, 15.3, None, 2021-08-24 05:00:00, None
1.4, None, 1.4, 15.3, None, 2021-08-24 06:00:00, None
1.4, None, 1.3, 1.4, None, 2021-08-24 07:00:00, None
4.8, None, 1.3, 4.6, None, 2021-08-24 08:00:00, None
14.5, None, 1.3, 14.4, None, 2021-08-24 09:00:00, None
16.0, None, 1.3, 17.3, None, 2021-08-24 10:00:00, None
